STUDY_ID,EVENT_ID,STAT_ID,ORDERED_DEPTH_CODE,SAMPLE_ID,SAMPLE_DEPTH_TOP,SAMPLE_DEPTH_BOTTOM,LATITUDE,LONGITUDE,PROF_DATE_TIME_LOCAL,SAMPLE_DEPTH_CODE,DEPTH (m),CONDTVY (mS/cm),DISS_OXYGEN (mg/L),FLUORESCENCE (ug/L),FLU_RAW (ug/L),PCT_SAT (PCT),pH (),VAL_QUAL,SAL (PSU),SIGMA_T (),TEMP (C),TRANS (m-1),Station_D,Air Irradiance,Water Irradiance,TA in (mmol/kgSW),TCO2 in (mmol/kgSW),t(oC) out,P (dbars) out,pH out,fCO2 out (matm),pCO2 out (matm),HCO3 out (mmol/kgSW),CO3 out (mmol/kgSW),CO2 out (mmol/kgSW),B Alk out (mmol/kgSW),OH out (mmol/kgSW),P Alk out (mmol/kgSW),Si Alk out (mmol/kgSW) ,Revelle out,WCa out,WAr out,xCO2 out (dry at 1 atm) (ppm),Field Replicate,VINDTA Sample Name,Sampled Bottle Name,Sampling Date,Sampling Depth,Salinity - Carolina,Salinity - Ries ,Run T,Sampling T,Pressure,Comments,Data Source
,CC,HAR,,,,,,,8/02/21 00:56,,1.0,,,,,,,,30.79,,23.06,,HAR-surface1,,,2018.539617748245,1831.6574829892215,23.059999465942383,11.0,7.894025832779322,529.3509848394546,531.0855119799786,1677.6244164498073,137.96803619864457,16.065033387967958,61.166789139367886,3.825461237402047,0.0,0.0,11.338395497099633,3.388244116542109,2.2059252914333016,546.0084015293854,Y,HAR-surface1_08-02-21_14Mar22,HAR-surface1,2021-08-02 00:00:00,1.0,30.79,31.82733333333334,24.865999,23.06,11.0,,ToRies_Labprocessed2020and2021_sharedSeaGlass
,CC,HAR,,,,,,,8/02/21 00:56,,1.0,,,,,,,,30.79,,23.06,,HAR-surface2,,,2013.9055265257296,1826.111528089393,23.059999465942383,11.0,7.89721782212591,523.719323973169,525.4353978210789,1671.8201785813917,138.3944771220107,15.896920816504045,61.458007023287706,3.8512425117606095,0.0,0.0,11.298347257568205,3.3995675897369027,2.213102457720688,540.1998009317854,Y,HAR-surface2_08-02-21_14Mar22,HAR-surface2,2021-08-02 00:00:00,1.0,30.79,31.794,25.062,23.06,11.0,,ToRies_Labprocessed2020and2021_sharedSeaGlass
,CC,HAR,,,,,,,8/02/21 00:56,,3.5,,,,,,,,31.01,,23.01,,HAR-bottom,,,2013.3816727353585,1828.1685731795117,23.01000022888184,13.5,7.892890820626852,529.919010145888,531.6564664750904,1675.2211928328556,136.83547312554813,16.111969298184544,60.7109664623412,3.791770183797248,0.0,0.0,11.376795723066088,3.3613841124710206,2.187612775950029,546.5498335530567,,HAR-bottom_08-02-21_14Mar22,HAR-bottom,2021-08-02 00:00:00,3.5,31.01,31.72733333333333,25.054001,23.01,13.5,,ToRies_Labprocessed2020and2021_sharedSeaGlass
,CC,NFAL,,,,,,,8/02/21 00:56,,1.5,,,,,,,,28.5,,24.05,,NFal-bottom2,,,2017.1590411918448,1820.7617324189407,24.049999237060547,11.5,7.913669483427991,505.1064120264587,506.7415116565844,1660.768389392844,144.9761798654974,15.017141147008124,62.15974354502817,4.290983909044943,0.0,0.0,11.08824785145486,3.594339802279904,2.3401229571418245,521.8905642162032,Y,NFal_bottom2_08-02-21_09Mar22,NFal-bottom2,2021-08-02 00:00:00,1.5,28.5,30.82733333333334,25.142,24.05,11.5,,ToRies_Labprocessed2020and2021_sharedSeaGlass
,CC,NFAL,,,,,,,8/02/21 00:56,,1.5,,,,,,,,28.5,,24.05,,NFal-bottom1,,,2014.00478162065,1817.2425022040704,24.049999237060547,11.5,7.916302671272901,501.17286829493327,502.7952344975131,1657.1554958197055,145.1790876046776,14.908008217460024,62.19502078309039,4.30855241836982,0.0,0.0,11.072649101439229,3.602097155335128,2.344472274839581,517.8271551471589,Y,NFal_bottom1_08-02-21_09Mar22,NFal-bottom1,2021-08-02 00:00:00,1.5,28.5,30.72733333333333,25.087999,24.05,11.5,,ToRies_Labprocessed2020and2021_sharedSeaGlass
BWQM,WN217,F23,E,WN217038,23.87,24.87,42.3387527,-70.9416656,8/25/21 08:50,E,24.9,41.83,6.706,0.5134,1.791,87.26,8.151,,30.62,21.62,19.23,2.323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F23,D,WN217039,17.84,18.84,42.3387031,-70.9417648,8/25/21 08:50,D,18.81,42.0,6.821,0.6871,2.029,89.21,8.155,,30.54,21.49,19.52,1.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F23,C,WN21703A,13.87,14.87,42.3386306,-70.9418869,8/25/21 08:50,C,14.89,42.14,6.871,1.005,2.461,90.54,8.141,,30.31,21.19,20.0,1.697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F23,A,WN21703C,0.46,1.46,42.3384361,-70.9422225,8/25/21 08:50,A,1.52,41.72,6.942,3.065,5.182,92.07,8.099,,29.58,20.48,20.58,1.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F23,B,WN21703B,7.78,8.78,42.33852,-70.9420471,8/25/21 08:50,B,8.82,42.05,6.798,0.926,2.354,89.55,8.115,,30.24,21.13,20.01,1.733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N01,C,WN217048,14.18,15.18,42.4197959,-70.864273,8/25/21 09:22,C,15.17,41.55,7.608,1.923,3.689,97.14,8.141,,31.29,22.43,18.02,0.7663,N01-m1,,,2143.934188606774,1974.3505757092807,18.024778366088867,25.170286178588867,7.918456693832488,529.5503072719803,531.3975074692844,1826.7188304706604,129.1386980488458,18.493011447911694,56.42002317892797,2.5301957291614383,0.0,0.0,12.448076570499374,3.1455529704402108,2.019974853221942,542.2623260310367,Y,N01_m1_08-25-21_02Mar22,N01-m1, 08/25/21 10:28:58,15.17028618,31.29301453,31.52733333333333,24.701,18.02477837,25.17028618,,ToRies_Labprocessed2020and2021_sharedSeaGlass
BWQM,WN217,N01,A,WN21704A,0.52,1.52,42.4198646,-70.8643035,8/25/21 09:22,A,1.58,43.73,8.258,1.133,2.432,111.2,8.238,,30.89,21.38,20.96,1.146,N01-s,,,2115.127362106306,1884.422506536518,20.963537216186523,11.580853462219238,8.017742460980978,401.0939835959131,402.442719104246,1703.3494126073465,168.14092372899145,12.93216148749634,71.36719245637514,4.138744707812794,0.0,0.0,10.570837409603415,4.137162959049087,2.6723440414677184,412.3644745163576,,N01_s_08-25-21_02Mar22,N01-s, 08/25/21 10:30:38,1.580853939,30.88730431,31.02733333333333,24.951,20.96353722,11.580853939,,ToRies_Labprocessed2020and2021_sharedSeaGlass
BWQM,WN217,N01,E,WN217046,27.84,28.84,42.4197196,-70.8642959,8/25/21 09:22,E,28.9,36.71,5.712,-0.3841,0.5341,64.55,7.893,,31.96,24.26,11.82,1.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N01,D,WN217047,20.76,21.76,42.4197425,-70.864273,8/25/21 09:22,D,21.89,38.95,6.436,0.7903,2.17,77.16,7.997,,31.61,23.41,14.75,0.7393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N01,B,WN217049,7.41,8.41,42.4198188,-70.864273,8/25/21 09:22,B,8.4,42.69,7.952,1.168,2.682,104.0,8.219,,31.29,22.12,19.28,0.6556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N01,C,WN217048,14.18,15.18,42.4197959,-70.864273,8/25/21 09:22,C,15.17,41.55,7.608,1.923,3.689,97.14,8.141,,31.29,22.43,18.02,0.7663,N01-m2,,,2142.138176306569,1972.954459886822,18.024778366088867,25.170286178588867,7.919854633111722,527.8266242101888,529.6678117819724,1825.5522727508687,128.95253970688572,18.44967497031426,56.16233649651773,2.530661247708283,0.0,0.0,12.465734134638344,3.1445117614918865,2.018401510956418,540.4982674251856,Y,N01_m2_08-25-21_02Mar22,N01-m2, 08/25/21 10:28:58,15.17028618,31.29301453,31.36066666666667,24.886999,18.02477837,25.17028618,,ToRies_Labprocessed2020and2021_sharedSeaGlass
BWQM,WN217,N04,E,WN217055,46.55,47.55,42.4431686,-70.7373199,8/25/21 09:54,E,47.37,35.47,6.702,-0.5499,0.296,73.1,7.863,,32.22,24.77,10.1,0.8167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N04,D,WN217056,34.6,35.6,42.4431152,-70.7375411,8/25/21 09:54,D,35.54,36.31,7.304,-0.4088,0.4988,81.47,7.924,,32.14,24.53,11.15,0.4117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N04,C,WN217057,21.19,22.19,42.4432296,-70.7379913,8/25/21 09:54,C,22.34,38.59,8.676,0.9129,2.337,102.4,8.078,,32.0,23.9,13.87,0.5286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N04,A,WN217059,0.65,1.65,42.4431838,-70.7385406,8/25/21 09:54,A,1.65,42.7,8.239,0.9241,1.867,109.4,8.231,,30.51,21.25,20.35,0.9424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N04,B,WN217058,11.07,12.07,42.4432334,-70.7382812,8/25/21 09:54,B,12.1,42.21,8.441,1.289,2.844,109.1,8.209,,31.37,22.34,18.64,0.6573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F22,B,WN217067,15.58,16.58,42.4791221,-70.6185226,8/25/21 10:29,C,16.48,41.77,8.412,1.602,3.263,107.3,8.155,,31.57,22.67,17.9,0.6167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F22,E,WN217064,76.06,77.06,42.4793739,-70.6179275,8/25/21 10:29,E,77.17,33.94,6.704,-0.5027,0.364,69.96,7.832,,32.48,25.28,8.062,2.745,F22-d,,,2206.7929474849507,2113.5923768434814,8.061599731445312,87.17032623291016,7.851248431679796,618.7158353652617,621.168271216344,2002.4361872119755,81.74534161028569,29.41081644527305,40.055513490992254,0.8250063798750022,0.0,0.0,16.116575865938792,1.9443014784911683,1.2279553086232928,627.718341511817,,F22_d_08-25-21_03Mar22,F22-d, 08/25/21 11:36:42,77.17032623,32.476017,32.42733333333334,24.896999,8.061599731,87.17032623,,ToRies_Labprocessed2020and2021_sharedSeaGlass
BWQM,WN217,F22,C,WN217066,34.79,35.79,42.4791717,-70.61837,8/25/21 10:29,B,35.94,36.47,8.041,0.1036,1.223,89.89,7.978,,32.23,24.58,11.23,0.4144,F22-m1,,,2160.043632875137,1945.896284886948,11.228799819946287,45.942649841308594,8.122943055609978,304.98423978003257,306.14430796823245,1779.806286207781,152.99632436803083,13.093580015344394,72.15023159240938,2.102196008153995,0.0,0.0,11.295008960697215,3.68423838969465,2.3344129520790253,310.1495871167798,Y,F22_m1_08-25-21_03Mar22,F22-m1, 08/25/21 11:39:11,35.94264984,32.2325592,31.794,25.025999,11.22879982,45.94264984,had to run again for AT ,ToRies_Labprocessed2020and2021_sharedSeaGlass
BWQM,WN217,F22,C,WN217066,34.79,35.79,42.4791717,-70.61837,8/25/21 10:29,B,35.94,36.47,8.041,0.1036,1.223,89.89,7.978,,32.23,24.58,11.23,0.4144,F22-m2,,,2160.1542702375955,1935.546040247836,11.228799819946287,45.942649841308594,8.14595488681032,286.67601995939594,287.7664491937541,1763.630456415247,159.60333363241608,12.31226352582616,75.1103158321082,2.214121454033819,0.0,0.0,11.01572133678614,3.844812679500409,2.435741733761071,291.5314295551354,Y,F22_m2_08-25-21_03Mar22,F22-m2, 08/25/21 11:39:11,35.94264984,32.2325592,31.72733333333333,24.893999,11.22879982,45.94264984,,ToRies_Labprocessed2020and2021_sharedSeaGlass
BWQM,WN217,F22,A,WN217068,0.71,1.71,42.4790687,-70.6186599,8/25/21 10:29,A,1.64,43.24,8.188,1.288,1.593,110.1,8.201,,30.42,21.0,21.07,0.9477,F22-s,,,2094.029262557277,1867.2846789767632,21.073835372924805,11.641818046569824,8.015205165497234,400.79714186612665,402.14303727717214,1689.114808126436,165.26540265771953,12.904438267570235,70.26069332919131,4.132765919853152,0.0,0.0,10.611232433130343,4.075817118954099,2.631189235811823,412.1281886696944,,F22_s_08-25-21_02Mar22,F22-s, 08/25/21 11:40:56,1.641818404,30.42473412,30.72733333333333,24.931,21.07383537,11.641818404,,ToRies_Labprocessed2020and2021_sharedSeaGlass
BWQM,WN217,F22,D,WN217065,54.3,55.3,42.4792709,-70.6181259,8/25/21 10:29,D,55.35,35.1,7.134,-0.562,0.2785,76.83,7.884,,32.4,25.0,9.485,0.6006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N21,D,WN217076,23.39,24.39,42.3871955,-70.7863693,8/25/21 11:13,D,24.38,36.53,6.937,-0.1407,0.8799,78.3,7.9,,31.79,24.13,11.81,0.604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N21,C,WN217077,15.76,16.76,42.3870849,-70.7863845,8/25/21 11:13,B,16.76,38.3,7.603,1.098,2.587,89.59,8.001,,31.73,23.69,13.87,0.5829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N21,B,WN217078,8.02,9.02,42.3870124,-70.7864151,8/25/21 11:13,C,8.91,42.15,8.3,1.647,3.323,108.1,8.183,,30.94,21.88,19.16,0.7733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N21,A,WN217079,0.58,1.58,42.3869094,-70.7864608,8/25/21 11:13,A,1.61,43.09,8.135,1.236,1.324,109.3,8.209,,30.33,20.93,21.04,0.8772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N21,E,WN217075,31.49,32.49,42.3873863,-70.7863388,8/25/21 11:13,E,32.65,36.49,6.741,-0.3652,0.5611,75.63,7.91,,32.06,24.41,11.45,0.6544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N18,A,WN21708D,0.65,1.65,42.3655586,-70.7781829,8/25/21 11:34,A,1.82,42.97,8.277,1.287,1.585,110.8,8.218,,30.38,21.02,20.84,0.8555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N18,B,WN21708C,4.85,5.85,42.3655815,-70.7781829,8/25/21 11:34,B,5.89,42.62,8.312,1.008,2.465,109.4,8.193,,30.85,21.66,19.79,0.7365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N18,C,WN21708B,10.7,11.7,42.3655815,-70.77816,8/25/21 11:34,C,11.59,41.7,8.309,1.962,3.74,105.9,8.14,,31.53,22.64,17.89,0.6613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N18,D,WN21708A,16.86,17.86,42.3655853,-70.77816,8/25/21 11:34,D,17.89,37.74,7.078,0.5537,1.846,82.65,7.907,,31.52,23.6,13.5,0.6786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N18,E,WN217089,24.12,25.12,42.3655967,-70.77816,8/25/21 11:34,E,25.17,36.86,6.291,-0.1383,0.8833,71.67,7.845,,31.72,23.99,12.26,0.7613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N07,D,WN217098,33.75,34.75,42.3560752,-70.7053298,8/25/21 12:07,D,34.97,35.73,6.847,-0.5007,0.3669,75.23,7.862,,32.18,24.68,10.46,0.5889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N07,B,WN21709A,10.7,11.7,42.3560104,-70.7052383,8/25/21 12:07,C,11.71,39.52,8.52,2.206,4.063,103.1,8.09,,31.78,23.45,15.18,0.6769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,N07,A,WN21709B,1.01,2.01,42.3559646,-70.7052154,8/25/21 12:07,A,1.85,42.91,8.22,1.077,1.215,108.7,8.195,,30.92,21.65,20.02,0.554,N07-s,,,2117.6599412487294,1894.8731416423188,20.023345947265625,11.850838661193848,8.012831141565366,406.8214069432576,408.20547791182025,1718.9190875934676,162.5094366710293,13.44469341506326,69.96317966084533,3.768665266098121,0.0,0.0,10.779905537330116,3.9856160157479295,2.5698814334599374,417.6875935580104,,N07_s_08-25-21_02Mar22,N07-s, 08/25/21 13:18:05,1.850839019,30.91763878,31.260666666666665,24.884001,20.02334595,11.850839019,,ToRies_Labprocessed2020and2021_sharedSeaGlass
BWQM,WN217,N07,C,WN217099,22.41,23.41,42.3560371,-70.705307,8/25/21 12:07,B,23.37,36.85,7.763,0.2073,1.368,87.77,7.952,,32.12,24.39,11.79,0.4469,N07-m,,,2178.6940895854464,2005.631663557429,11.79228401184082,33.3717155456543,8.016987556227187,409.1141330519295,410.659000792872,1859.7994196831344,128.59796536177726,17.234417558690403,59.963553890222606,1.7450134334309992,0.0,0.0,12.61632892741449,3.102258131275463,1.9680650620331568,416.2382264497653,,N07_m_08-25-21_02Mar22,N07-m, 08/25/21 13:15:57,23.37171745,32.11711884,31.927333333333333,24.924999,11.79228401,33.37171745,,ToRies_Labprocessed2020and2021_sharedSeaGlass
BWQM,WN217,N07,E,WN217097,47.41,48.41,42.3560867,-70.7053604,8/25/21 12:07,E,48.22,35.33,6.714,-0.5407,0.3092,72.96,7.845,,32.23,24.8,9.936,1.051,N07-d,,,2203.263134253971,2106.4858565581358,9.935518264770508,58.22352981567383,7.837122922768988,650.2549304139023,652.7701145537603,1992.7638016770156,84.65175391304295,29.07033277187252,40.24937874770425,0.961237147659982,0.0,0.0,15.84554741302463,2.028859544535522,1.2838653298579623,660.5946173145716,,N07_d_08-25-21_02Mar22,N07-d, 08/25/21 13:13:50,48.22352982,32.23234558,32.127333333333326,24.865999,9.935518265,58.22352982,,ToRies_Labprocessed2020and2021_sharedSeaGlass
BWQM,WN217,F15,E,WN2170A5,35.09,36.09,42.3154716,-70.727333,8/25/21 12:31,E,36.08,36.05,6.143,-0.3917,0.5232,68.41,7.822,,31.89,24.33,11.15,0.8344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F15,A,WN2170A9,0.89,1.89,42.3152885,-70.7275009,8/25/21 12:31,A,1.87,44.08,7.841,0.4308,0.506,105.5,8.215,,31.27,21.7,20.83,0.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F15,C,WN2170A7,19.48,20.48,42.3153305,-70.7274322,8/25/21 12:31,C,20.61,38.15,7.904,3.379,5.586,92.64,8.015,,31.83,23.83,13.58,0.8206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F15,B,WN2170A8,10.7,11.7,42.3153038,-70.7275009,8/25/21 12:31,B,11.62,41.22,8.31,0.8263,2.219,104.8,8.155,,31.59,22.83,17.28,0.6335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F15,D,WN2170A6,27.35,28.35,42.3153877,-70.7274017,8/25/21 12:31,D,28.21,36.82,6.878,0.0527,1.152,78.05,7.893,,31.88,24.16,12.03,0.5849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F10,A,WN2170B7,0.77,1.77,42.241436,-70.6357421,8/25/21 13:10,A,1.91,44.83,7.971,0.6452,0.8217,109.1,8.234,,31.16,21.36,21.79,0.6298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F10,C,WN2170B5,14.18,15.18,42.241497,-70.6358795,8/25/21 13:10,C,15.19,37.99,8.066,2.215,4.074,94.04,8.024,,31.91,23.94,13.31,0.6944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F10,D,WN2170B4,21.92,22.92,42.2415237,-70.635971,8/25/21 13:10,D,22.91,36.73,6.995,2.946,5.027,79.06,7.906,,31.98,24.28,11.82,0.6108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F10,B,WN2170B6,6.32,7.32,42.2414627,-70.6358261,8/25/21 13:10,B,7.26,43.06,8.274,0.3708,1.594,109.0,8.208,,31.28,22.01,19.69,0.6329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F10,E,WN2170B3,30.88,31.88,42.2415771,-70.6360244,8/25/21 13:10,E,32.17,36.07,6.111,-0.4122,0.494,68.02,7.825,,31.94,24.37,11.12,0.7245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F06,B,WN2170C4,7.6,8.6,42.1704864,-70.5746994,8/25/21 13:39,C,8.63,38.69,7.015,3.432,5.654,83.68,7.992,,31.56,23.43,14.52,0.9313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F06,D,WN2170C2,23.75,24.75,42.170536,-70.5751953,8/25/21 13:39,D,24.55,36.41,6.788,-0.4096,0.4977,76.01,7.91,,32.07,24.43,11.36,0.5925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F06,A,WN2170C5,0.95,1.95,42.1704673,-70.5745544,8/25/21 13:39,A,1.93,43.03,8.45,0.8655,1.694,111.6,8.243,,31.15,21.87,19.85,0.8222,F06-s,,,2129.5761801618823,1892.7992014712745,19.845067977905277,11.937931060791016,8.042421320026543,377.3450125769223,378.6316540023988,1708.5771316144053,171.68936074674522,12.532669944740954,73.66135082178236,3.968221214567903,0.0,0.0,10.48311952151287,4.209514348598225,2.713017950012198,387.32793788469,,F06_s_08-25-21_02Mar22,F06-s, 08/25/21 14:49:03,1.937930822,31.14686584,31.260666666666665,24.874001,19.84506798,11.937930822,,ToRies_Labprocessed2020and2021_sharedSeaGlass
BWQM,WN217,F06,C,WN2170C3,15.76,16.76,42.1705207,-70.5749893,8/25/21 13:39,B,16.69,37.08,5.912,-0.1082,0.9258,67.68,7.851,,31.76,23.98,12.48,0.644,F06-m,,,2162.136470570642,2019.137566622525,12.477922439575195,26.691530227661133,7.936443150522781,503.504906478976,505.3894954063183,1887.4905822117585,110.86414921132292,20.782878326951103,51.38485050704565,1.544433037529931,0.0,0.0,13.668763271960517,2.682913174041821,1.7029571732233764,512.5785585325187,,F06_m_08-25-21_02Mar22,F06-m, 08/25/21 14:46:48,16.69153023,31.75772476,31.660666666666668,24.923,12.47792244,26.69153023,,ToRies_Labprocessed2020and2021_sharedSeaGlass
BWQM,WN217,F06,E,WN2170C1,32.29,33.29,42.1705741,-70.5754394,8/25/21 13:39,E,33.17,36.42,6.896,-0.423,0.4785,77.19,7.926,,32.09,24.45,11.33,0.5821,F06-d,,,2200.579205760408,2085.018046592492,11.333182334899902,43.17585372924805,7.870211630986128,602.3105630697613,604.598482779202,1963.8116233737248,95.48431103458168,25.72203728616303,44.61906689881384,1.1934611447731025,0.0,0.0,14.938021968513764,2.2961554578285863,1.456330092511602,612.5626454328144,,F06_d_08-25-21_02Mar22,F06-d, 08/25/21 14:44:14,33.17585373,32.09044647,32.127333333333326,24.837999,11.33318233,43.17585373,,ToRies_Labprocessed2020and2021_sharedSeaGlass
BWQM,WN217,F13,D,WN2170D2,16.44,17.44,42.2687187,-70.7345809,8/25/21 14:25,C,17.52,39.44,7.06,2.581,4.553,85.72,8.021,,31.52,23.2,15.4,0.879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F13,E,WN2170D1,23.2,24.2,42.2686729,-70.7346572,8/25/21 14:25,E,24.3,37.02,5.597,-0.297,0.6584,63.96,7.88,,31.76,24.0,12.4,1.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F13,C,WN2170D3,10.34,11.34,42.2687301,-70.7345809,8/25/21 14:25,D,11.37,42.6,7.985,1.019,2.48,104.1,8.183,,31.34,22.2,19.11,0.6368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F13,B,WN2170D4,5.77,6.77,42.2687797,-70.7346343,8/25/21 14:25,B,6.64,42.99,8.096,0.4001,1.635,106.5,8.212,,31.3,22.05,19.59,0.6335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN217,F13,A,WN2170D5,0.83,1.83,42.2687911,-70.734703,8/25/21 14:25,A,1.95,46.24,7.934,0.8071,1.297,111.6,8.208,,31.14,20.92,23.33,0.6387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F23,E,WN218023,20.28,21.28,42.3404006,-70.9412994,9/08/21 06:16,E,21.27,40.71,6.431,1.089,2.281,82.07,8.224,,30.4,21.69,18.28,1.678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F23,A,WN218027,0.77,1.77,42.340229,-70.9416961,9/08/21 06:16,A,1.79,39.52,6.697,1.766,2.933,86.33,8.2,,28.67,20.1,19.35,1.661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F23,B,WN218026,5.64,6.64,42.3403511,-70.9416122,9/08/21 06:16,B,6.66,40.66,6.475,1.084,2.275,83.19,8.201,,30.01,21.28,18.75,1.668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F23,C,WN218025,10.52,11.52,42.3403968,-70.941513,9/08/21 06:16,C,11.51,40.75,6.488,1.132,2.323,82.99,8.222,,30.33,21.6,18.42,1.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN218,F23,D,WN218024,15.34,16.34,42.3404121,-70.9413909,9/08/21 06:16,D,16.29,40.74,6.477,1.105,2.297,82.79,8.23,,30.35,21.62,18.38,1.634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
