Date,Time,Temp,pH,Battery,Date (UTC)
2020-12-01,17:59:59,10.7,7.9682,8.38,2020-12-01 17:59:59
2020-12-01,18:59:59,10.7,7.9541,8.38,2020-12-01 18:59:59
2020-12-01,19:59:59,10.74,7.9229,8.38,2020-12-01 19:59:59
2020-12-01,20:59:59,10.76,7.9086,8.38,2020-12-01 20:59:59
2020-12-01,21:59:59,10.94,7.8659,8.38,2020-12-01 21:59:59
2020-12-01,22:59:59,11.05,7.796,8.39,2020-12-01 22:59:59
2020-12-01,23:59:59,11.05,7.6854,8.4,2020-12-01 23:59:59
2020-12-02,01:59:59,11.01,7.5399,8.39,2020-12-02 01:59:59
2020-12-02,02:59:59,10.27,7.8809,8.38,2020-12-02 02:59:59
2020-12-02,03:59:59,10.18,7.9017,8.36,2020-12-02 03:59:59
2020-12-02,04:59:59,10.05,7.9183,8.35,2020-12-02 04:59:59
2020-12-02,05:59:59,9.96,7.9314,8.35,2020-12-02 05:59:59
2020-12-02,06:59:59,9.91,7.908,8.33,2020-12-02 06:59:59
2020-12-02,07:59:59,9.8,7.9182,8.32,2020-12-02 07:59:59
2020-12-02,08:59:59,9.76,7.9351,8.32,2020-12-02 08:59:59
2020-12-02,09:59:59,9.85,7.8514,8.32,2020-12-02 09:59:59
2020-12-02,10:59:59,9.98,7.6862,8.31,2020-12-02 10:59:59
2020-12-02,11:59:59,9.94,7.5199,8.32,2020-12-02 11:59:59
2020-12-02,12:59:59,9.42,7.8612,8.32,2020-12-02 12:59:59
2020-12-02,13:59:59,9.36,7.9232,8.3,2020-12-02 13:59:59
2020-12-02,14:59:59,9.29,7.9218,8.28,2020-12-02 14:59:59
2020-12-02,15:59:59,9.25,7.9322,8.28,2020-12-02 15:59:59
2020-12-02,16:59:59,9.27,7.9573,8.27,2020-12-02 16:59:59
2020-12-02,17:59:59,9.27,7.9528,8.27,2020-12-02 17:59:59
2020-12-02,18:59:59,9.16,7.9389,8.27,2020-12-02 18:59:59
2020-12-02,19:59:59,9.22,7.9513,8.27,2020-12-02 19:59:59
2020-12-02,20:59:59,9.29,7.9531,8.27,2020-12-02 20:59:59
2020-12-02,21:59:59,9.25,7.9317,8.27,2020-12-02 21:59:59
2020-12-02,22:59:59,9.18,7.8728,8.26,2020-12-02 22:59:59
2020-12-02,23:59:59,9.16,7.7302,8.26,2020-12-02 23:59:59
2020-12-03,01:59:59,9.05,7.2924,8.25,2020-12-03 01:59:59
2020-12-03,02:59:59,8.78,7.9523,8.24,2020-12-03 02:59:59
2020-12-03,03:59:59,8.6,7.9499,8.24,2020-12-03 03:59:59
2020-12-03,04:59:59,8.56,7.9661,8.23,2020-12-03 04:59:59
2020-12-03,05:59:59,8.53,7.9598,8.22,2020-12-03 05:59:59
2020-12-03,06:59:59,8.42,7.9659,8.21,2020-12-03 06:59:59
2020-12-03,07:59:59,8.33,7.9713,8.2,2020-12-03 07:59:59
2020-12-03,08:59:59,8.27,7.989,8.2,2020-12-03 08:59:59
2020-12-03,09:59:59,8.18,7.9513,8.18,2020-12-03 09:59:59
2020-12-03,10:59:59,8.11,7.869,8.19,2020-12-03 10:59:59
2020-12-03,11:59:59,8.05,7.7128,8.17,2020-12-03 11:59:59
2020-12-03,12:59:59,7.94,7.9441,8.18,2020-12-03 12:59:59
2020-12-03,13:59:59,7.89,7.9591,8.17,2020-12-03 13:59:59
2020-12-03,14:59:59,7.96,7.9849,8.16,2020-12-03 14:59:59
2020-12-03,15:59:59,7.91,7.9888,8.17,2020-12-03 15:59:59
2020-12-03,16:59:59,7.87,7.9574,8.16,2020-12-03 16:59:59
2020-12-03,17:59:59,7.91,7.9887,8.16,2020-12-03 17:59:59
2020-12-03,18:59:59,7.96,8.0015,8.15,2020-12-03 18:59:59
2020-12-03,19:59:59,7.94,7.993,8.16,2020-12-03 19:59:59
2020-12-03,20:59:59,7.96,7.9928,8.16,2020-12-03 20:59:59
2020-12-03,21:59:59,7.96,7.9953,8.16,2020-12-03 21:59:59
2020-12-03,22:59:59,8.02,7.96,8.16,2020-12-03 22:59:59
2020-12-03,23:59:59,8.0,7.8997,8.17,2020-12-03 23:59:59
2020-12-04,00:59:59,7.96,7.7921,8.16,2020-12-04 00:59:59
2020-12-04,01:59:59,7.89,7.6878,8.16,2020-12-04 01:59:59
2020-12-04,02:59:59,7.56,7.9543,8.16,2020-12-04 02:59:59
2020-12-04,03:59:59,7.51,7.9907,8.14,2020-12-04 03:59:59
2020-12-04,05:59:59,7.58,7.9605,8.13,2020-12-04 05:59:59
2020-12-04,06:59:59,7.65,7.9834,8.14,2020-12-04 06:59:59
2020-12-04,07:59:59,7.65,8.044,8.13,2020-12-04 07:59:59
2020-12-04,08:59:59,7.63,8.1215,8.14,2020-12-04 08:59:59
2020-12-04,09:59:59,7.58,7.9671,8.13,2020-12-04 09:59:59
2020-12-04,10:59:59,7.49,7.9624,8.13,2020-12-04 10:59:59
2020-12-04,11:59:59,7.43,7.9045,8.13,2020-12-04 11:59:59
2020-12-04,12:59:59,7.45,7.8496,8.12,2020-12-04 12:59:59
2020-12-04,13:59:59,7.47,7.8406,8.12,2020-12-04 13:59:59
2020-12-04,14:59:59,7.78,7.9698,8.13,2020-12-04 14:59:59
2020-12-04,15:59:59,7.98,7.9852,8.14,2020-12-04 15:59:59
2020-12-04,16:59:59,8.05,7.9971,8.14,2020-12-04 16:59:59
2020-12-04,17:59:59,8.16,7.996,8.16,2020-12-04 17:59:59
2020-12-04,18:59:59,8.36,8.0139,8.17,2020-12-04 18:59:59
2020-12-04,19:59:59,8.38,8.0183,8.17,2020-12-04 19:59:59
2020-12-04,20:59:59,8.31,8.019,8.18,2020-12-04 20:59:59
2020-12-04,21:59:59,8.4,8.0188,8.18,2020-12-04 21:59:59
2020-12-04,22:59:59,8.38,8.0097,8.18,2020-12-04 22:59:59
2020-12-04,23:59:59,8.38,7.9407,8.18,2020-12-04 23:59:59
2020-12-05,00:59:59,8.36,7.8761,8.18,2020-12-05 00:59:59
2020-12-05,01:59:59,8.36,7.7218,8.18,2020-12-05 01:59:59
2020-12-05,02:59:59,8.36,7.7676,8.18,2020-12-05 02:59:59
2020-12-05,03:59:59,8.25,7.9304,8.18,2020-12-05 03:59:59
2020-12-05,04:59:59,8.13,7.9813,8.17,2020-12-05 04:59:59
2020-12-05,05:59:59,8.11,8.0038,8.17,2020-12-05 05:59:59
2020-12-05,06:59:59,8.2,7.9764,8.17,2020-12-05 06:59:59
2020-12-05,07:59:59,8.27,7.9661,8.17,2020-12-05 07:59:59
2020-12-05,08:59:59,8.29,7.9718,8.18,2020-12-05 08:59:59
2020-12-05,09:59:59,8.27,7.9716,8.17,2020-12-05 09:59:59
2020-12-05,10:59:59,8.22,7.9542,8.18,2020-12-05 10:59:59
2020-12-05,11:59:59,8.18,7.9619,8.17,2020-12-05 11:59:59
2020-12-05,12:59:59,8.25,7.8937,8.17,2020-12-05 12:59:59
2020-12-05,14:59:59,8.4,7.9026,8.17,2020-12-05 14:59:59
2020-12-05,15:59:59,8.45,7.9548,8.17,2020-12-05 15:59:59
2020-12-05,16:59:59,8.49,7.9541,8.18,2020-12-05 16:59:59
2020-12-05,17:59:59,8.58,7.9714,8.18,2020-12-05 17:59:59
2020-12-05,18:59:59,8.62,7.9736,8.18,2020-12-05 18:59:59
2020-12-05,19:59:59,8.69,7.998,8.2,2020-12-05 19:59:59
2020-12-05,20:59:59,8.71,7.9963,8.19,2020-12-05 20:59:59
2020-12-05,21:59:59,8.71,7.9796,8.19,2020-12-05 21:59:59
2020-12-05,22:59:59,8.69,7.9813,8.19,2020-12-05 22:59:59
2020-12-05,23:59:59,8.6,7.9483,8.19,2020-12-05 23:59:59
2020-12-06,00:59:59,8.45,7.8614,8.19,2020-12-06 00:59:59
2020-12-06,03:59:59,8.05,6.8082,8.16,2020-12-06 03:59:59
2020-12-06,09:59:59,7.74,8.1047,8.12,2020-12-06 09:59:59
2020-12-06,12:59:59,7.43,7.7861,8.1,2020-12-06 12:59:59
2020-12-06,13:59:59,7.36,7.6834,8.09,2020-12-06 13:59:59
2020-12-06,14:59:59,7.38,7.8632,8.08,2020-12-06 14:59:59
2020-12-06,15:59:59,7.25,8.0248,8.07,2020-12-06 15:59:59
2020-12-06,17:59:59,7.45,8.0217,8.08,2020-12-06 17:59:59
2020-12-06,18:59:59,7.4,7.998,8.07,2020-12-06 18:59:59
2020-12-06,19:59:59,7.2,7.988,8.07,2020-12-06 19:59:59
2020-12-06,20:59:59,7.12,7.9996,8.06,2020-12-06 20:59:59
2020-12-06,21:59:59,7.07,8.0043,8.06,2020-12-06 21:59:59
2020-12-06,22:59:59,6.98,8.0073,8.05,2020-12-06 22:59:59
2020-12-06,23:59:59,7.03,8.0331,8.05,2020-12-06 23:59:59
2020-12-07,00:59:59,6.96,7.9832,8.04,2020-12-07 00:59:59
2020-12-07,01:59:59,6.67,7.9023,8.04,2020-12-07 01:59:59
2020-12-07,02:59:59,6.45,7.6779,8.02,2020-12-07 02:59:59
2020-12-07,03:59:59,6.32,7.5788,8.0,2020-12-07 03:59:59
2020-12-07,04:59:59,7.05,8.6313,8.02,2020-12-07 04:59:59
2020-12-07,05:59:59,7.09,8.0512,8.02,2020-12-07 05:59:59
2020-12-07,06:59:59,7.01,7.9985,8.04,2020-12-07 06:59:59
2020-12-07,07:59:59,6.94,8.0382,8.03,2020-12-07 07:59:59
2020-12-07,09:59:59,6.67,8.0094,8.02,2020-12-07 09:59:59
2020-12-07,10:59:59,6.7,8.0175,8.02,2020-12-07 10:59:59
2020-12-07,11:59:59,6.56,7.9923,8.0,2020-12-07 11:59:59
2020-12-07,12:59:59,6.54,8.0096,8.01,2020-12-07 12:59:59
2020-12-07,13:59:59,6.39,7.9862,7.99,2020-12-07 13:59:59
2020-12-07,14:59:59,6.08,7.8999,7.99,2020-12-07 14:59:59
2020-12-07,15:59:59,5.94,7.8186,7.96,2020-12-07 15:59:59
2020-12-07,16:59:59,6.52,8.0151,7.97,2020-12-07 16:59:59
2020-12-07,17:59:59,6.74,8.038,7.98,2020-12-07 17:59:59
2020-12-07,18:59:59,6.85,8.0316,8.01,2020-12-07 18:59:59
2020-12-07,19:59:59,6.87,8.0356,8.0,2020-12-07 19:59:59
2020-12-07,20:59:59,6.78,8.0547,8.01,2020-12-07 20:59:59
2020-12-07,21:59:59,6.78,8.0673,8.01,2020-12-07 21:59:59
2020-12-07,22:59:59,6.83,8.0816,8.01,2020-12-07 22:59:59
2020-12-07,23:59:59,6.74,8.0804,8.01,2020-12-07 23:59:59
2020-12-08,00:59:59,6.58,8.0624,8.01,2020-12-08 00:59:59
2020-12-08,01:59:59,6.32,8.0289,7.99,2020-12-08 01:59:59
2020-12-08,02:59:59,5.88,7.9426,7.98,2020-12-08 02:59:59
2020-12-08,03:59:59,5.39,7.8133,7.94,2020-12-08 03:59:59
2020-12-08,04:59:59,5.19,7.6666,7.92,2020-12-08 04:59:59
2020-12-08,05:59:59,6.85,8.0024,7.94,2020-12-08 05:59:59
2020-12-08,06:59:59,6.87,8.028,7.98,2020-12-08 06:59:59
2020-12-08,07:59:59,6.72,8.0224,7.98,2020-12-08 07:59:59
2020-12-08,08:59:59,6.67,8.0395,8.0,2020-12-08 08:59:59
2020-12-08,09:59:59,6.67,8.015,7.99,2020-12-08 09:59:59
2020-12-08,10:59:59,6.7,8.0316,8.0,2020-12-08 10:59:59
2020-12-08,11:59:59,6.7,8.0195,7.99,2020-12-08 11:59:59
2020-12-08,12:59:59,6.61,8.0309,8.0,2020-12-08 12:59:59
2020-12-08,13:59:59,6.52,8.0096,7.98,2020-12-08 13:59:59
2020-12-08,14:59:59,6.28,7.9957,7.99,2020-12-08 14:59:59
2020-12-08,15:59:59,5.94,7.9633,7.96,2020-12-08 15:59:59
2020-12-08,16:59:59,5.61,7.883,7.95,2020-12-08 16:59:59
2020-12-08,17:59:59,6.41,8.0503,7.92,2020-12-08 17:59:59
2020-12-08,18:59:59,6.81,8.0396,7.97,2020-12-08 18:59:59
2020-12-08,19:59:59,6.74,8.0418,7.98,2020-12-08 19:59:59
2020-12-08,20:59:59,6.47,8.0782,7.99,2020-12-08 20:59:59
2020-12-08,21:59:59,6.58,8.0463,7.98,2020-12-08 21:59:59
2020-12-08,22:59:59,6.76,8.0455,7.99,2020-12-08 22:59:59
2020-12-08,23:59:59,6.7,8.0457,7.98,2020-12-08 23:59:59
2020-12-09,00:59:59,6.61,8.0624,8.0,2020-12-09 00:59:59
2020-12-09,01:59:59,6.41,8.0211,7.98,2020-12-09 01:59:59
2020-12-09,02:59:59,5.99,8.0446,7.97,2020-12-09 02:59:59
2020-12-09,03:59:59,5.55,7.9876,7.94,2020-12-09 03:59:59
2020-12-09,04:59:59,5.08,7.8866,7.91,2020-12-09 04:59:59
2020-12-09,05:59:59,4.77,7.8699,7.88,2020-12-09 05:59:59
2020-12-09,06:59:59,6.41,8.0306,7.88,2020-12-09 06:59:59
2020-12-09,07:59:59,6.56,8.0146,7.92,2020-12-09 07:59:59
2020-12-09,08:59:59,6.58,8.0272,7.96,2020-12-09 08:59:59
2020-12-09,09:59:59,6.5,8.0038,7.97,2020-12-09 09:59:59
2020-12-09,10:59:59,6.08,8.0113,7.97,2020-12-09 10:59:59
2020-12-09,11:59:59,6.16,8.0151,7.96,2020-12-09 11:59:59
2020-12-09,12:59:59,6.12,8.0277,7.95,2020-12-09 12:59:59
2020-12-09,13:59:59,5.99,8.0283,7.94,2020-12-09 13:59:59
2020-12-09,14:59:59,5.94,8.026,7.93,2020-12-09 14:59:59
2020-12-09,15:59:59,5.63,8.0067,7.93,2020-12-09 15:59:59
2020-12-09,16:59:59,5.13,7.9592,7.9,2020-12-09 16:59:59
2020-12-09,17:59:59,4.68,7.8121,7.87,2020-12-09 17:59:59
2020-12-09,18:59:59,5.52,8.0916,7.85,2020-12-09 18:59:59
2020-12-09,19:59:59,6.21,8.0567,7.89,2020-12-09 19:59:59
2020-12-09,20:59:59,6.39,8.0677,7.92,2020-12-09 20:59:59
2020-12-09,21:59:59,6.32,8.0665,7.94,2020-12-09 21:59:59
2020-12-09,22:59:59,6.21,8.0754,7.94,2020-12-09 22:59:59
2020-12-09,23:59:59,6.19,8.061,7.94,2020-12-09 23:59:59
2020-12-10,00:59:59,6.25,8.0451,7.94,2020-12-10 00:59:59
2020-12-10,01:59:59,6.19,8.0474,7.94,2020-12-10 01:59:59
2020-12-10,02:59:59,6.05,8.0446,7.94,2020-12-10 02:59:59
2020-12-10,03:59:59,5.68,8.0122,7.93,2020-12-10 03:59:59
2020-12-10,04:59:59,4.86,7.9018,7.9,2020-12-10 04:59:59
2020-12-10,05:59:59,4.04,7.8013,7.83,2020-12-10 05:59:59
2020-12-10,06:59:59,4.53,7.8359,7.79,2020-12-10 06:59:59
2020-12-10,07:59:59,6.28,8.0356,7.86,2020-12-10 07:59:59
2020-12-10,08:59:59,6.3,8.024,7.9,2020-12-10 08:59:59
2020-12-10,09:59:59,6.3,8.03,7.92,2020-12-10 09:59:59
2020-12-10,10:59:59,6.21,8.0202,7.93,2020-12-10 10:59:59
2020-12-10,12:59:59,6.19,8.0146,7.94,2020-12-10 12:59:59
2020-12-10,13:59:59,6.16,8.0362,7.93,2020-12-10 13:59:59
2020-12-10,14:59:59,6.23,8.04,7.94,2020-12-10 14:59:59
2020-12-10,15:59:59,6.25,8.0215,7.93,2020-12-10 15:59:59
2020-12-10,16:59:59,6.16,8.0197,7.94,2020-12-10 16:59:59
2020-12-10,17:59:59,5.85,7.975,7.94,2020-12-10 17:59:59
2020-12-10,18:59:59,5.3,7.8636,7.91,2020-12-10 18:59:59
2020-12-10,19:59:59,5.13,7.8028,7.88,2020-12-10 19:59:59
2020-12-10,21:59:59,6.67,8.0378,7.93,2020-12-10 21:59:59
2020-12-10,22:59:59,6.65,8.0492,7.96,2020-12-10 22:59:59
2020-12-10,23:59:59,6.56,8.0638,7.96,2020-12-10 23:59:59
2020-12-11,00:59:59,6.45,8.0672,7.96,2020-12-11 00:59:59
2020-12-11,01:59:59,6.43,8.069,7.95,2020-12-11 01:59:59
2020-12-11,02:59:59,6.36,8.0643,7.95,2020-12-11 02:59:59
2020-12-11,03:59:59,6.3,8.0448,7.94,2020-12-11 03:59:59
2020-12-11,04:59:59,6.05,8.0286,7.94,2020-12-11 04:59:59
2020-12-11,05:59:59,5.43,7.9485,7.91,2020-12-11 05:59:59
2020-12-11,06:59:59,4.82,7.8524,7.88,2020-12-11 06:59:59
2020-12-11,07:59:59,5.77,8.0154,7.84,2020-12-11 07:59:59
2020-12-11,08:59:59,6.36,8.013,7.89,2020-12-11 08:59:59
2020-12-11,09:59:59,6.23,8.0213,7.9,2020-12-11 09:59:59
2020-12-11,10:59:59,6.08,8.0395,7.92,2020-12-11 10:59:59
2020-12-11,11:59:59,6.14,8.0333,7.91,2020-12-11 11:59:59
2020-12-11,12:59:59,6.16,8.0367,7.91,2020-12-11 12:59:59
2020-12-11,13:59:59,6.12,8.0697,7.91,2020-12-11 13:59:59
2020-12-11,14:59:59,6.12,8.0661,7.92,2020-12-11 14:59:59
2020-12-11,16:59:59,6.36,8.0357,7.92,2020-12-11 16:59:59
2020-12-11,17:59:59,6.32,8.0189,7.92,2020-12-11 17:59:59
2020-12-11,18:59:59,6.12,7.9686,7.92,2020-12-11 18:59:59
2020-12-11,19:59:59,5.63,7.8727,7.91,2020-12-11 19:59:59
2020-12-11,20:59:59,5.48,7.7985,7.87,2020-12-11 20:59:59
2020-12-11,21:59:59,6.92,8.0567,7.9,2020-12-11 21:59:59
2020-12-11,22:59:59,6.96,8.0278,7.94,2020-12-11 22:59:59
2020-12-11,23:59:59,6.89,8.0311,7.95,2020-12-11 23:59:59
2020-12-12,00:59:59,6.85,8.0432,7.96,2020-12-12 00:59:59
2020-12-12,02:59:59,6.7,8.0489,7.95,2020-12-12 02:59:59
2020-12-12,03:59:59,6.72,8.0447,7.95,2020-12-12 03:59:59
2020-12-12,04:59:59,6.76,8.0624,7.95,2020-12-12 04:59:59
2020-12-12,05:59:59,6.7,8.0242,7.95,2020-12-12 05:59:59
2020-12-12,06:59:59,6.3,7.9345,7.94,2020-12-12 06:59:59
2020-12-12,07:59:59,5.7,7.7979,7.91,2020-12-12 07:59:59
2020-12-12,08:59:59,6.52,8.0035,7.88,2020-12-12 08:59:59
2020-12-12,09:59:59,6.72,8.0317,7.91,2020-12-12 09:59:59
2020-12-12,10:59:59,6.67,8.0378,7.91,2020-12-12 10:59:59
2020-12-12,11:59:59,6.65,8.0338,7.93,2020-12-12 11:59:59
2020-12-12,12:59:59,6.7,8.0361,7.93,2020-12-12 12:59:59
2020-12-12,13:59:59,6.72,8.0373,7.93,2020-12-12 13:59:59
2020-12-12,14:59:59,6.72,8.0521,7.93,2020-12-12 14:59:59
2020-12-12,15:59:59,6.72,8.0503,7.93,2020-12-12 15:59:59
2020-12-12,16:59:59,6.78,8.0407,7.94,2020-12-12 16:59:59
2020-12-12,17:59:59,6.85,8.0399,7.94,2020-12-12 17:59:59
2020-12-12,18:59:59,6.89,8.0045,7.94,2020-12-12 18:59:59
2020-12-12,19:59:59,6.74,7.9435,7.94,2020-12-12 19:59:59
2020-12-12,20:59:59,6.45,7.8747,7.92,2020-12-12 20:59:59
2020-12-12,21:59:59,6.34,7.8079,7.91,2020-12-12 21:59:59
2020-12-12,22:59:59,6.85,8.0584,7.91,2020-12-12 22:59:59
2020-12-12,23:59:59,6.92,8.0441,7.93,2020-12-12 23:59:59
2020-12-13,00:59:59,6.83,8.0506,7.93,2020-12-13 00:59:59
2020-12-13,01:59:59,6.83,8.0489,7.93,2020-12-13 01:59:59
2020-12-13,02:59:59,6.78,8.0505,7.93,2020-12-13 02:59:59
2020-12-13,03:59:59,6.81,8.0428,7.92,2020-12-13 03:59:59
2020-12-13,04:59:59,6.85,8.0443,7.92,2020-12-13 04:59:59
2020-12-13,05:59:59,6.92,8.0451,7.92,2020-12-13 05:59:59
2020-12-13,06:59:59,7.07,7.9968,7.93,2020-12-13 06:59:59
2020-12-13,08:59:59,7.12,7.8167,7.94,2020-12-13 08:59:59
2020-12-13,09:59:59,7.03,7.9221,7.94,2020-12-13 09:59:59
2020-12-13,10:59:59,7.03,8.0189,7.94,2020-12-13 10:59:59
2020-12-13,11:59:59,7.01,8.0226,7.93,2020-12-13 11:59:59
2020-12-13,12:59:59,7.01,8.0369,7.93,2020-12-13 12:59:59
2020-12-13,13:59:59,7.01,8.0353,7.93,2020-12-13 13:59:59
2020-12-13,14:59:59,7.09,8.0595,7.92,2020-12-13 14:59:59
2020-12-13,15:59:59,7.16,8.0438,7.93,2020-12-13 15:59:59
2020-12-13,17:59:59,7.43,8.0465,7.94,2020-12-13 17:59:59
2020-12-13,18:59:59,7.78,8.0391,7.95,2020-12-13 18:59:59
2020-12-13,20:59:59,8.58,7.9574,8.0,2020-12-13 20:59:59
2020-12-13,21:59:59,8.47,7.896,8.02,2020-12-13 21:59:59
2020-12-13,22:59:59,8.36,7.7535,8.02,2020-12-13 22:59:59
2020-12-13,23:59:59,7.45,8.0884,8.01,2020-12-13 23:59:59
2020-12-14,00:59:59,7.38,8.0778,7.99,2020-12-14 00:59:59
2020-12-14,01:59:59,7.29,8.1112,7.96,2020-12-14 01:59:59
2020-12-14,02:59:59,7.27,8.0781,7.96,2020-12-14 02:59:59
2020-12-14,03:59:59,7.25,8.0486,7.95,2020-12-14 03:59:59
2020-12-14,04:59:59,7.2,8.054,7.94,2020-12-14 04:59:59
2020-12-14,05:59:59,7.16,8.0356,7.94,2020-12-14 05:59:59
2020-12-14,06:59:59,7.12,8.0343,7.93,2020-12-14 06:59:59
2020-12-14,07:59:59,7.09,7.9795,7.92,2020-12-14 07:59:59
2020-12-14,09:59:59,7.36,7.7489,7.93,2020-12-14 09:59:59
2020-12-14,10:59:59,6.92,8.0505,7.92,2020-12-14 10:59:59
2020-12-14,11:59:59,6.92,8.0474,7.92,2020-12-14 11:59:59
2020-12-14,12:59:59,6.87,8.0306,7.91,2020-12-14 12:59:59
2020-12-14,13:59:59,6.92,8.0466,7.91,2020-12-14 13:59:59
2020-12-14,14:59:59,6.96,8.0469,7.9,2020-12-14 14:59:59
2020-12-14,15:59:59,6.94,8.0457,7.9,2020-12-14 15:59:59
2020-12-14,16:59:59,6.94,8.0566,7.9,2020-12-14 16:59:59
2020-12-14,17:59:59,6.96,8.0397,7.9,2020-12-14 17:59:59
2020-12-14,18:59:59,6.94,8.0435,7.9,2020-12-14 18:59:59
2020-12-14,19:59:59,6.92,8.0379,7.89,2020-12-14 19:59:59
2020-12-14,20:59:59,6.85,8.0,7.89,2020-12-14 20:59:59
2020-12-14,21:59:59,6.78,7.9576,7.88,2020-12-14 21:59:59
2020-12-14,22:59:59,6.78,7.8347,7.88,2020-12-14 22:59:59
2020-12-14,23:59:59,6.76,7.7294,7.88,2020-12-14 23:59:59
2020-12-15,00:59:59,6.89,8.0118,7.87,2020-12-15 00:59:59
2020-12-15,01:59:59,6.83,8.0167,7.87,2020-12-15 01:59:59
2020-12-15,02:59:59,6.74,8.0193,7.88,2020-12-15 02:59:59
2020-12-15,03:59:59,6.63,8.0283,7.87,2020-12-15 03:59:59
2020-12-15,04:59:59,6.56,8.0259,7.86,2020-12-15 04:59:59
2020-12-15,06:59:59,6.45,8.0355,7.85,2020-12-15 06:59:59
2020-12-15,07:59:59,6.39,8.0153,7.84,2020-12-15 07:59:59
2020-12-15,08:59:59,6.12,7.9484,7.84,2020-12-15 08:59:59
2020-12-15,09:59:59,5.85,7.7122,7.82,2020-12-15 09:59:59
2020-12-15,10:59:59,5.63,7.5605,7.8,2020-12-15 10:59:59
2020-12-15,11:59:59,5.99,7.9715,7.79,2020-12-15 11:59:59
2020-12-15,12:59:59,5.94,8.0113,7.79,2020-12-15 12:59:59
2020-12-15,13:59:59,5.94,8.0401,7.8,2020-12-15 13:59:59
2020-12-15,14:59:59,5.99,8.0555,7.79,2020-12-15 14:59:59
2020-12-15,15:59:59,6.05,8.0592,7.8,2020-12-15 15:59:59
2020-12-15,16:59:59,6.1,8.0663,7.8,2020-12-15 16:59:59
2020-12-15,17:59:59,6.12,8.0602,7.8,2020-12-15 17:59:59
2020-12-15,18:59:59,6.14,8.0652,7.81,2020-12-15 18:59:59
2020-12-15,19:59:59,6.14,8.0836,7.81,2020-12-15 19:59:59
2020-12-15,20:59:59,6.08,8.062,7.81,2020-12-15 20:59:59
2020-12-15,21:59:59,5.83,8.0263,7.8,2020-12-15 21:59:59
2020-12-15,22:59:59,5.43,7.9305,7.79,2020-12-15 22:59:59
2020-12-15,23:59:59,5.13,7.716,7.76,2020-12-15 23:59:59
2020-12-16,00:59:59,5.01,7.7245,7.74,2020-12-16 00:59:59
2020-12-16,01:59:59,5.7,7.9879,7.75,2020-12-16 01:59:59
2020-12-16,02:59:59,5.68,8.0435,7.76,2020-12-16 02:59:59
2020-12-16,03:59:59,5.7,8.0517,7.76,2020-12-16 03:59:59
2020-12-16,04:59:59,5.17,8.0558,7.75,2020-12-16 04:59:59
2020-12-16,05:59:59,5.24,8.0487,7.74,2020-12-16 05:59:59
2020-12-16,06:59:59,5.19,8.0525,7.73,2020-12-16 06:59:59
2020-12-16,07:59:59,4.95,8.0579,7.72,2020-12-16 07:59:59
2020-12-16,08:59:59,4.99,8.0564,7.72,2020-12-16 08:59:59
2020-12-16,09:59:59,4.75,8.0054,7.71,2020-12-16 09:59:59
2020-12-16,10:59:59,4.2,7.843,7.68,2020-12-16 10:59:59
2020-12-16,11:59:59,4.11,7.7417,7.65,2020-12-16 11:59:59
2020-12-16,12:59:59,4.9,8.0332,7.67,2020-12-16 12:59:59
2020-12-16,13:59:59,4.9,8.0656,7.68,2020-12-16 13:59:59
2020-12-16,14:59:59,4.82,8.0842,7.69,2020-12-16 14:59:59
2020-12-16,15:59:59,4.88,8.1093,7.69,2020-12-16 15:59:59
2020-12-16,16:59:59,4.9,8.1066,7.7,2020-12-16 16:59:59
2020-12-16,17:59:59,4.97,8.1098,7.69,2020-12-16 17:59:59
2020-12-16,18:59:59,4.86,8.1255,7.7,2020-12-16 18:59:59
2020-12-16,19:59:59,4.86,8.1294,7.7,2020-12-16 19:59:59
2020-12-16,20:59:59,4.84,8.0835,7.7,2020-12-16 20:59:59
2020-12-16,21:59:59,4.62,8.111,7.69,2020-12-16 21:59:59
2020-12-16,22:59:59,4.35,8.0818,7.67,2020-12-16 22:59:59
2020-12-16,23:59:59,4.0,7.9705,7.66,2020-12-16 23:59:59
2020-12-17,00:59:59,3.75,7.8599,7.64,2020-12-17 00:59:59
2020-12-17,01:59:59,3.75,8.0893,7.61,2020-12-17 01:59:59
2020-12-17,02:59:59,3.6,8.1135,7.59,2020-12-17 02:59:59
2020-12-17,03:59:59,3.58,8.0987,7.59,2020-12-17 03:59:59
2020-12-17,04:59:59,3.51,8.0816,7.58,2020-12-17 04:59:59
2020-12-17,05:59:59,3.38,8.0818,7.57,2020-12-17 05:59:59
2020-12-17,06:59:59,3.24,8.0714,7.56,2020-12-17 06:59:59
2020-12-17,07:59:59,3.06,8.0785,7.54,2020-12-17 07:59:59
2020-12-17,08:59:59,2.98,8.0822,7.53,2020-12-17 08:59:59
2020-12-17,09:59:59,2.95,8.0945,7.52,2020-12-17 09:59:59
2020-12-17,10:59:59,2.8,8.076,7.51,2020-12-17 10:59:59
2020-12-17,12:59:59,2.55,8.0572,7.48,2020-12-17 12:59:59
2020-12-17,14:59:59,3.55,8.0818,7.51,2020-12-17 14:59:59
2020-12-17,15:59:59,3.53,8.0884,7.55,2020-12-17 15:59:59
2020-12-17,16:59:59,3.71,8.1061,7.56,2020-12-17 16:59:59
2020-12-17,17:59:59,3.91,8.0968,7.58,2020-12-17 17:59:59
