,Date,Salinity Value,Temperature (C),Conductivity,Fit
138,2021-06-21 07:15:11-04:00,16.325,22.56111111111111,25385.6,[24235.52528122]
139,2021-06-21 07:45:11-04:00,16.284,22.661111111111115,25380.2,[24235.52528122]
140,2021-06-21 08:15:11-04:00,16.275,22.677777777777774,25376.6,[24234.56552803]
141,2021-06-21 08:45:11-04:00,16.302,22.65,25400.1,[24234.56552803]
142,2021-06-21 09:15:11-04:00,16.292,22.800000000000004,25465.2,[24233.60577483]
143,2021-06-21 09:45:11-04:00,16.262,22.872222222222224,25459.7,[24233.60577483]
144,2021-06-21 10:15:11-04:00,16.25,22.922222222222224,25468.8,[24232.64602165]
145,2021-06-21 10:45:11-04:00,16.222,22.872222222222224,25401.9,[24232.64602165]
146,2021-06-21 11:15:11-04:00,16.205,22.872222222222224,25378.4,[24231.68626846]
147,2021-06-21 11:45:11-04:00,16.152,22.87777777777778,25304.8,[24231.68626846]
148,2021-06-21 12:15:11-04:00,16.139,22.972222222222218,25335.3,[24230.72651527]
149,2021-06-21 12:45:11-04:00,16.165,22.872222222222224,25320.9,[24230.72651527]
150,2021-06-21 13:15:11-04:00,16.181,22.82777777777778,25320.9,[24229.76676208]
151,2021-06-21 13:45:11-04:00,16.156,22.83888888888889,25290.5,[24229.76676208]
152,2021-06-21 14:15:11-04:00,16.225,22.77777777777778,25356.8,[24228.80700888]
153,2021-06-21 14:45:11-04:00,16.217,22.75,25331.7,[24228.80700888]
154,2021-06-21 15:15:11-04:00,16.258,22.722222222222225,25374.8,[24227.8472557]
155,2021-06-21 15:45:11-04:00,16.285,22.7,25401.9,[24227.8472557]
156,2021-06-21 16:15:11-04:00,16.288,22.65,25380.2,[24226.88750251]
157,2021-06-21 16:45:11-04:00,16.302,22.75,25452.5,[24226.88750251]
158,2021-06-21 17:15:11-04:00,16.331,22.722222222222225,25479.7,[24225.92774931]
159,2021-06-21 17:45:11-04:00,16.342,22.722222222222225,25494.2,[24225.92774931]
160,2021-06-21 18:15:11-04:00,16.36,22.7,25508.7,[24224.96799613]
161,2021-06-21 18:45:11-04:00,16.403,22.677777777777774,25557.9,[24224.96799613]
162,2021-06-21 19:15:11-04:00,16.386,22.68888888888889,25539.7,[24224.00824294]
163,2021-06-21 19:45:11-04:00,16.414,22.65,25559.8,[24224.00824294]
164,2021-06-21 20:15:11-04:00,16.425,22.62777777777778,25563.4,[24223.04848974]
165,2021-06-21 20:45:11-04:00,16.452,22.57777777777778,25574.4,[24223.04848974]
166,2021-06-21 21:15:11-04:00,16.476,22.55,25594.5,[24222.08873656]
167,2021-06-21 21:45:11-04:00,16.49,22.45,25561.6,[24222.08873656]
168,2021-06-21 22:15:11-04:00,16.476,22.399999999999995,25514.2,[24221.12898337]
169,2021-06-21 22:45:11-04:00,16.492,22.37222222222222,25523.3,[24221.12898337]
170,2021-06-21 23:15:11-04:00,16.477,22.472222222222225,25554.3,[24220.16923017]
171,2021-06-21 23:45:11-04:00,16.497,22.327777777777776,25506.9,[24220.16923017]
172,2021-06-22 00:15:11-04:00,16.477,22.28888888888889,25457.9,[24219.20947699]
173,2021-06-22 00:45:11-04:00,16.45,22.072222222222223,25304.8,[24219.20947699]
174,2021-06-22 01:15:11-04:00,16.438,22.038888888888888,25270.8,[24218.2497238]
175,2021-06-22 01:45:11-04:00,16.431,21.97222222222222,25226.2,[24218.2497238]
176,2021-06-22 02:15:11-04:00,16.404,21.822222222222223,25109.3,[24217.2899706]
177,2021-06-22 02:45:11-04:00,16.438,21.83888888888889,25165.8,[24217.2899706]
178,2021-06-22 03:15:11-04:00,16.416,21.727777777777778,25075.8,[24216.33021741]
179,2021-06-22 03:45:11-04:00,16.444,21.799999999999997,25153.4,[24216.33021741]
180,2021-06-22 04:15:11-04:00,16.492,21.872222222222224,25258.3,[24215.37046423]
181,2021-06-22 04:45:11-04:00,16.502,21.950000000000003,25313.7,[24215.37046423]
182,2021-06-22 05:15:11-04:00,16.495,21.911111111111108,25283.3,[24214.41071103]
183,2021-06-22 05:45:11-04:00,16.525,21.911111111111108,25324.5,[24214.41071103]
184,2021-06-22 06:15:11-04:00,16.542,21.888888888888893,25337.1,[24213.45095784]
185,2021-06-22 06:45:11-04:00,16.545,21.988888888888887,25394.6,[24213.45095784]
186,2021-06-22 07:15:11-04:00,16.547,22.011111111111113,25409.1,[24212.49120466]
187,2021-06-22 07:45:11-04:00,16.565,22.072222222222223,25467.0,[24212.49120466]
188,2021-06-22 08:15:11-04:00,16.566,22.061111111111106,25461.5,[24211.53145146]
189,2021-06-22 08:45:11-04:00,16.553,22.177777777777777,25505.1,[24211.53145146]
190,2021-06-22 09:15:11-04:00,16.507,22.28888888888889,25499.7,[24210.57169827]
191,2021-06-22 09:45:11-04:00,16.522,22.28888888888889,25521.5,[24210.57169827]
192,2021-06-22 10:15:11-04:00,16.388,22.7,25548.8,[24209.61194509]
193,2021-06-22 10:45:11-04:00,16.322,22.988888888888887,25607.3,[24209.61194509]
