Year Day	Temperature C	CO2	Battery Voltage
133.0036			
133.0452	14.34	580.5	12.02
133.0453			
133.0869	14.59	627.3	12.03
133.0869			
133.1286	14.52	685.8	12.03
133.1286			
133.1702	13.79	672.4	12.03
133.1703			
133.2119	13.13	743.0	12.02
133.2119			
133.2536	12.54	781.5	12.02
133.2536			
133.2957	11.93		11.71
133.2964			
133.3369	11.97	716.1	12.02
133.3369			
133.3786	11.70	755.9	12.01
133.3786			
133.4202	11.64	765.1	12.00
133.4203			
133.4619	11.79	745.6	12.00
133.4619			
133.5036	12.27	813.3	12.00
133.5036			
133.5452	12.65	912.2	12.00
133.5453			
133.5869	13.31	1120.2	12.00
133.5869			
133.6286	13.58	1181.9	12.01
133.6286			
133.6702	12.97	1011.7	12.01
133.6703			
133.7119	12.97	921.1	12.00
133.7119			
133.7536	12.58	881.6	12.00
133.7536			
133.7952	13.31	722.7	12.00
133.7953			
133.8369	13.72	678.9	12.00
133.8369			
133.8786	13.45	648.3	12.01
133.8786			
133.9202	13.08	645.1	12.01
133.9203			
133.9619	12.77	631.2	12.00
133.9619			
134.0036	13.38	630.5	12.00
134.0036			
134.0452	14.80	667.9	12.01
134.0453			
134.0869	15.42	767.6	12.02
134.0869			
134.1286	16.16	1012.2	12.02
134.1286			
134.1702	16.16	1125.4	12.03
134.1703			
134.2119	15.77	1094.3	12.03
134.2119			
134.2536	15.07	932.8	12.03
134.2536			
134.2952	14.50	848.5	12.02
134.2953			
134.3369	12.88	778.9	12.01
134.3369			
134.3786	12.63	771.4	12.00
134.3786			
134.4202	12.40	764.6	12.00
134.4203			
134.4619	12.27	755.2	11.99
134.4619			
134.5036	12.58	766.5	11.99
134.5036			
134.5452	13.38	893.8	12.00
134.5453			
134.5869	14.08	1048.6	12.00
134.5869			
134.6286	15.00	1154.1	12.01
134.6286			
134.6702	15.65	1195.4	12.02
134.6703			
134.7119	14.45	1047.8	12.01
134.7119			
134.7536	13.88	970.6	12.01
134.7536			
134.7952	13.61	803.4	12.01
134.7953			
134.8369	14.59	698.7	12.00
134.8369			
134.8786	14.22	670.1	12.01
134.8786			
134.9202	13.74	652.9	12.01
134.9203			
134.9619	13.33	634.7	12.00
134.9619			
135.0036	13.40	650.5	12.00
135.0036			
135.0452	13.70	655.1	12.00
135.0453			
135.0869	14.80	767.2	12.00
135.0869			
135.1286	15.65	1034.0	12.01
135.1286			
135.1702	16.16	1592.9	12.02
135.1703			
135.2119	16.02	1716.0	12.02
135.2119			
135.2536	15.67	1537.4	12.02
135.2536			
135.2952	15.16	1230.5	12.02
135.2953			
135.3369	14.86	1140.3	12.01
135.3369			
135.3786	14.08	884.5	12.00
135.3786			
135.4202	13.56	795.8	12.00
135.4203			
135.4619	13.36	771.8	12.00
135.4619			
135.5036	13.17	748.7	11.99
135.5036			
135.5452	13.58	770.5	11.99
135.5453			
135.5869	14.45	892.2	12.00
135.5869			
135.6286	15.03	988.4	12.00
135.6286			
135.6702	16.07	1174.6	12.00
135.6703			
135.7119	16.58	1210.9	12.01
135.7119			
135.7536	16.11	1147.0	12.02
135.7536			
135.7952	15.28	977.0	12.02
135.7953			
135.8369	14.98	761.0	12.01
135.8369			
135.8786	15.26	706.8	12.01
135.8786			
135.9202	14.91	653.4	12.00
135.9203			
135.9619	14.04	631.3	12.00
135.9619			
136.0036	13.79	644.2	12.00
136.0036			
136.0452	13.99	658.4	12.00
136.0453			
136.0869	14.59	700.5	12.00
136.0869			
136.1286	15.23	834.1	12.00
136.1286			
136.1702	15.65	1067.7	12.00
136.1703			
136.2119	15.90	1466.4	12.01
136.2119			
136.2536	15.90	1633.6	12.01
136.2536			
136.2952	15.86	1732.8	12.01
136.2953			
136.3369	15.60	1549.4	12.01
136.3369			
136.3786	14.73	1147.4	12.00
136.3786			
136.4202	14.08	949.2	12.00
136.4203			
136.4619	13.77	832.8	11.99
136.4619			
136.5036	13.51	757.1	11.99
136.5036			
136.5452	13.61	768.1	11.99
136.5453			
136.5869	13.92	786.7	11.99
136.5869			
136.6286	14.68	872.0	11.99
136.6286			
136.6702	15.65	976.0	12.00
136.6703			
136.7119	16.84	1054.5	12.00
136.7119			
136.7536	17.14	1018.8	12.01
136.7536			
136.7952	16.51	1007.9	12.02
136.7953			
136.8374	16.07		11.73
136.8381			
136.8786	15.46	722.7	12.02
136.8786			
136.9202	15.70	692.7	12.01
136.9203			
136.9619	15.12	653.2	12.00
136.9619			
137.0036	14.29	647.2	12.00
137.0036			
137.0452	14.18	667.7	11.99
137.0453			
137.0869	14.34	682.5	11.99
137.0869			
137.1286	15.00	742.0	11.99
137.1286			
137.1702	15.72	921.0	11.99
137.1703			
137.2119	15.93	1122.4	12.00
137.2119			
137.2536	16.07	1382.4	12.00
137.2536			
137.2952	16.07	1635.4	12.00
137.2953			
137.3369	16.00	1725.3	12.00
137.3369			
137.3786	15.93	1852.0	12.00
137.3786			
137.4202	15.51	1313.8	12.00
137.4203			
137.4619	14.54	1002.6	11.99
137.4619			
137.5036	14.22	814.8	11.99
137.5036			
137.5452	13.97	739.4	11.98
137.5453			
137.5869	14.18	751.7	11.98
137.5869			
137.6584	15.81		0.00
137.7001	16.79		0.00
137.7124	17.21		11.70
137.7132			
137.7536	18.21	882.3	12.02
137.7537			
137.7952	18.26	955.9	12.02
137.7954			
137.8369	17.36	889.1	12.01
137.8370			
137.8786	16.65	887.9	12.00
137.8787			
137.9202	16.37	728.0	12.00
137.9204			
137.9619	16.37	706.6	11.99
137.9620			
138.0036	15.81	690.4	11.99
138.0037			
138.0452	14.68	672.4	11.99
138.0454			
138.0869	14.66	689.3	11.98
138.0870			
138.1286	14.96	709.7	11.98
138.1287			
138.1702	15.26	785.3	11.98
138.1704			
138.2119	15.58	971.0	11.98
138.2120			
138.2536	15.67	1260.3	11.98
138.2537			
138.2952	15.58	1534.3	11.98
138.2954			
138.3369	15.53	1673.3	11.98
138.3370			
138.3786	15.56	1554.3	11.98
138.3787			
138.4202	15.51	1397.1	11.98
138.4204			
138.4619	15.19	1169.1	11.98
138.4620			
138.5036	14.86	1002.6	11.98
138.5037			
138.5452	14.89	770.3	11.98
138.5454			
138.5869	14.91	749.2	11.98
138.5870			
138.6286	15.30	749.1	11.97
138.6287			
138.6702	15.88	770.5	11.98
138.6704			
138.7119	16.67	802.5	11.98
138.7120			
138.7536	17.90	789.5	11.98
138.7537			
138.7952	18.54	754.7	11.99
138.7954			
138.8369	18.04	818.5	11.99
138.8370			
138.8786	17.19	775.3	11.99
138.8787			
138.9202	17.03	753.0	11.99
138.9204			
138.9619	16.65	672.4	11.98
138.9620			
139.0036	16.30	657.0	11.98
139.0037			
139.0452	15.44	632.0	11.98
139.0454			
139.0869	14.93	654.1	11.97
139.0870			
139.1286	14.89	675.2	11.97
139.1287			
139.1702	15.09	687.9	11.96
139.1704			
139.2119	15.44	762.6	11.97
139.2120			
139.2536	15.70	937.0	11.97
139.2537			
139.2952	15.88	1223.9	11.97
139.2954			
139.3369	15.86	1596.6	11.97
139.3370			
139.3786	15.86	1699.2	11.97
139.3787			
139.4202	15.74	1699.3	11.97
139.4204			
139.4619	15.70	1461.7	11.97
139.4620			
139.5036	15.23	1069.8	11.97
139.5037			
139.5452	14.77	916.8	11.96
139.5454			
139.5869	14.73	821.2	11.96
139.5870			
139.6286	14.66	787.9	11.96
139.6287			
139.6702	14.77	795.8	11.96
139.6704			
139.7119	14.89	810.5	11.96
139.7120			
139.7536	15.09	911.2	11.96
139.7537			
139.7952	15.28	1014.9	11.96
139.7954			
139.8369	15.35	1074.9	11.96
139.8370			
139.8786	15.28	1084.1	11.96
139.8787			
139.9202	15.21	995.2	11.96
139.9204			
139.9619	14.98	955.2	11.96
139.9620			
140.0036	14.84	814.6	11.96
140.0037			
140.0452	14.63	786.2	11.96
140.0454			
140.0869	14.54	742.8	11.95
140.0870			
140.1286	14.43	724.2	11.95
140.1287			
140.1702	14.36	738.5	11.95
140.1704			
140.2119	14.45	778.2	11.95
140.2120			
140.2536	14.45	947.5	11.95
140.2537			
140.2952	14.41	1255.5	11.95
140.2954			
140.3369	14.31	1751.8	11.95
140.3370			
140.3786	14.29	1851.8	11.95
140.3787			
140.4202	14.29	1880.8	11.95
140.4204			
140.4619	14.15	2101.8	11.95
140.4620			
140.5036	14.27	2029.9	11.95
140.5037			
140.5452	14.34	1185.8	11.95
140.5454			
140.5869	14.34	1025.2	11.95
140.5870			
140.6286	14.45	834.8	11.95
140.6287			
140.6702	14.52	803.4	11.95
140.6704			
140.7119	14.93	814.5	11.95
140.7120			
140.7536	15.86	854.4	11.95
140.7537			
140.7952	16.58	894.1	11.96
140.7954			
140.8369	17.21	850.6	11.96
140.8370			
140.8786	17.59	824.8	11.97
140.8787			
140.9202	17.83	825.9	11.97
140.9204			
140.9619	16.70	891.5	11.96
140.9620			
141.0036	16.23	851.2	11.96
141.0037			
141.0452	15.93	799.9	11.96
141.0454			
141.0869	15.77	774.6	11.96
141.0870			
141.1286	15.21	782.0	11.95
141.1287			
141.1702	14.77	742.6	11.95
141.1704			
141.2119	14.77	756.5	11.94
141.2120			
141.2541	14.82		11.65
141.2548			
141.2952	15.23	883.7	11.96
141.2954			
141.3369	15.49	1111.5	11.96
141.3370			
141.3786	15.63	1335.1	11.95
141.3787			
141.4202	15.56	1402.2	11.95
141.4204			
141.4619	15.60	1493.1	11.95
