Year Day,Temperature C,SalinityConst,pHConstSal,Battery Voltage,DateStr,TimeStr,Date (UTC),Depth (dbar),Sal/TA Date (UTC),Salinity,TA (Approximated)
164.4514,19.82,35.0,8.0224,10.58,2023-06-13,10:50:00,2023-06-13 10:50:00,11.65237,6/13/2023 10:45,30.3,2063.38
164.4931,19.72,35.0,8.0356,10.58,2023-06-13,11:50:00,2023-06-13 11:50:03,11.65237,6/13/2023 11:45,30.7,2085.22
164.5347,19.67,35.0,8.0437,10.58,2023-06-13,12:50:00,2023-06-13 12:49:58,11.65237,6/13/2023 12:45,31.1,2107.06
164.5764,19.7,35.0,8.0513,10.58,2023-06-13,13:50:00,2023-06-13 13:50:00,11.65237,6/13/2023 13:45,31.1,2107.06
164.6215,19.72,35.0,8.0135,10.56,2023-06-13,14:55:00,2023-06-13 14:54:57,11.65237,6/13/2023 15:00,31.1,2107.06
164.6632,19.79,35.0,8.0368,10.57,2023-06-13,15:54:59,2023-06-13 15:55:00,11.65237,6/13/2023 16:00,31.1,2107.06
164.7048,20.06,35.0,8.0094,10.57,2023-06-13,16:54:59,2023-06-13 16:54:54,11.65237,6/13/2023 17:00,30.8,2090.68
164.7465,20.52,35.0,7.9505,10.58,2023-06-13,17:54:59,2023-06-13 17:54:57,11.65237,6/13/2023 18:00,30.9,2096.14
164.7882,21.02,35.0,7.8871,10.58,2023-06-13,18:54:59,2023-06-13 18:55:00,11.65237,6/13/2023 19:00,30.9,2096.14
164.8298,21.39,35.0,7.8198,10.59,2023-06-13,19:54:59,2023-06-13 19:54:54,11.65237,6/13/2023 20:00,30.8,2090.68
164.8715,20.6,35.0,8.0124,10.59,2023-06-13,20:54:59,2023-06-13 20:54:57,11.65237,6/13/2023 21:00,30.6,2079.76
164.9132,20.45,35.0,8.0925,10.59,2023-06-13,21:54:59,2023-06-13 21:55:00,11.65237,6/13/2023 22:00,30.3,2063.38
164.9548,20.35,35.0,8.1273,10.58,2023-06-13,22:54:59,2023-06-13 22:54:54,11.65237,6/13/2023 23:00,30.1,2052.46
164.9965,20.01,35.0,8.1471,10.58,2023-06-13,23:54:59,2023-06-13 23:54:57,11.65237,6/13/2023 23:45,30.1,2052.46
165.0382,19.74,35.0,8.1536,10.58,2023-06-14,00:54:59,2023-06-14 00:55:00,11.65237,6/14/2023 1:00,30.5,2074.3
165.0798,19.5,35.0,8.1505,10.57,2023-06-14,01:54:59,2023-06-14 01:54:54,11.65237,6/14/2023 2:00,30.5,2074.3
165.1215,19.6,35.0,8.1406,10.57,2023-06-14,02:54:59,2023-06-14 02:54:57,11.65237,6/14/2023 3:00,30.5,2074.3
165.1632,19.57,35.0,8.0964,10.56,2023-06-14,03:54:59,2023-06-14 03:55:00,11.65237,6/14/2023 4:00,30.5,2074.3
165.2048,19.67,35.0,8.0766,10.56,2023-06-14,04:54:59,2023-06-14 04:54:54,11.65237,6/14/2023 5:00,30.6,2079.76
165.2465,19.67,35.0,8.0245,10.57,2023-06-14,05:54:59,2023-06-14 05:54:57,11.65237,6/14/2023 6:00,30.6,2079.76
165.2882,19.77,35.0,7.9115,10.56,2023-06-14,06:54:59,2023-06-14 06:55:00,11.65237,6/14/2023 7:00,30.7,2085.22
165.3298,20.01,35.0,7.7775,10.56,2023-06-14,07:54:59,2023-06-14 07:54:54,11.65237,6/14/2023 8:00,30.9,2096.14
165.3715,20.13,35.0,7.6668,10.57,2023-06-14,08:54:59,2023-06-14 08:54:57,11.65237,6/14/2023 9:00,31.0,2101.6
165.4132,19.24,35.0,7.8425,10.57,2023-06-14,09:54:59,2023-06-14 09:55:00,11.65237,6/14/2023 10:00,31.1,2107.06
165.4548,19.29,35.0,8.0054,10.56,2023-06-14,10:54:59,2023-06-14 10:54:54,11.65237,6/14/2023 11:00,31.2,2112.52
165.4965,19.14,35.0,8.0538,10.55,2023-06-14,11:54:59,2023-06-14 11:54:57,11.65237,6/14/2023 12:00,31.3,2117.98
165.5382,18.97,35.0,8.0732,10.55,2023-06-14,12:54:59,2023-06-14 12:55:00,11.65237,6/14/2023 13:00,31.2,2112.52
165.5798,18.97,35.0,8.0951,10.55,2023-06-14,13:54:59,2023-06-14 13:54:54,11.65237,6/14/2023 14:00,31.2,2112.52
165.6215,19.24,35.0,8.0843,10.55,2023-06-14,14:54:59,2023-06-14 14:54:57,11.65237,6/14/2023 15:00,31.1,2107.06
165.6632,19.62,35.0,8.0698,10.55,2023-06-14,15:54:59,2023-06-14 15:55:00,11.65237,6/14/2023 16:00,31.1,2107.06
165.7048,19.96,35.0,8.1017,10.55,2023-06-14,16:54:59,2023-06-14 16:54:54,11.65237,6/14/2023 17:00,31.0,2101.6
165.7465,20.89,35.0,8.1005,10.56,2023-06-14,17:54:59,2023-06-14 17:54:57,11.65237,6/14/2023 18:00,31.0,2101.6
165.7882,22.33,35.0,8.0333,10.57,2023-06-14,18:54:59,2023-06-14 18:55:00,11.65237,6/14/2023 19:00,31.0,2101.6
165.8298,22.99,35.0,7.9546,10.59,2023-06-14,19:54:59,2023-06-14 19:54:54,11.65237,6/14/2023 20:00,30.9,2096.14
165.8715,23.09,35.0,7.8787,10.6,2023-06-14,20:54:59,2023-06-14 20:54:57,11.65237,6/14/2023 21:00,30.9,2096.14
165.9132,20.97,35.0,8.0425,10.59,2023-06-14,21:54:59,2023-06-14 21:55:00,11.65237,6/14/2023 22:00,30.9,2096.14
165.9548,20.7,35.0,8.0681,10.58,2023-06-14,22:54:59,2023-06-14 22:54:54,11.65237,6/14/2023 23:00,30.8,2090.68
165.9965,20.38,35.0,8.0688,10.57,2023-06-14,23:54:59,2023-06-14 23:54:57,11.65237,6/14/2023 23:45,30.8,2090.68
166.0382,20.18,35.0,8.0767,10.56,2023-06-15,00:54:59,2023-06-15 00:55:00,11.65237,6/15/2023 1:00,30.7,2085.22
166.0798,20.5,35.0,8.0663,10.56,2023-06-15,01:54:59,2023-06-15 01:54:54,11.65237,6/15/2023 2:00,30.5,2074.3
166.1215,20.47,35.0,8.0465,10.56,2023-06-15,02:54:59,2023-06-15 02:54:57,11.65237,6/15/2023 3:00,30.5,2074.3
166.1632,20.33,35.0,8.0387,10.56,2023-06-15,03:54:59,2023-06-15 03:55:00,11.65237,6/15/2023 4:00,30.6,2079.76
166.2048,20.4,35.0,8.051,10.55,2023-06-15,04:54:59,2023-06-15 04:54:54,11.65237,6/15/2023 5:00,30.7,2085.22
166.2465,20.21,35.0,8.0631,10.55,2023-06-15,05:54:59,2023-06-15 05:54:57,11.65237,6/15/2023 6:00,30.7,2085.22
166.2882,19.96,35.0,8.011,10.55,2023-06-15,06:54:59,2023-06-15 06:55:00,11.65237,6/15/2023 7:00,30.6,2079.76
166.3298,19.96,35.0,7.8904,10.54,2023-06-15,07:54:59,2023-06-15 07:54:54,11.65237,6/15/2023 8:00,30.3,2063.38
166.3715,20.18,35.0,7.7817,10.54,2023-06-15,08:54:59,2023-06-15 08:54:57,11.65237,6/15/2023 9:00,30.3,2063.38
166.4132,20.47,35.0,7.6758,10.54,2023-06-15,09:54:59,2023-06-15 09:55:00,11.65237,6/15/2023 10:00,30.4,2068.84
166.4548,20.45,35.0,7.6327,10.54,2023-06-15,10:54:59,2023-06-15 10:54:54,11.65237,6/15/2023 11:00,30.6,2079.76
166.4965,20.18,35.0,7.9144,10.54,2023-06-15,11:54:59,2023-06-15 11:54:57,11.65237,6/15/2023 12:00,30.8,2090.68
166.5382,20.43,35.0,7.96,10.54,2023-06-15,12:54:59,2023-06-15 12:55:00,11.65237,6/15/2023 13:00,31.1,2107.06
166.5798,20.5,35.0,7.9802,10.54,2023-06-15,13:54:59,2023-06-15 13:54:54,11.65237,6/15/2023 14:00,31.1,2107.06
166.6215,20.52,35.0,8.0098,10.54,2023-06-15,14:54:59,2023-06-15 14:54:57,11.65237,6/15/2023 15:00,31.0,2101.6
166.6632,20.6,35.0,8.025,10.54,2023-06-15,15:54:59,2023-06-15 15:55:00,11.65237,6/15/2023 16:00,30.9,2096.14
166.7048,20.77,35.0,7.9818,10.54,2023-06-15,16:54:59,2023-06-15 16:54:54,11.65237,6/15/2023 17:00,30.7,2085.22
166.7465,20.89,35.0,7.981,10.54,2023-06-15,17:54:59,2023-06-15 17:54:57,11.65237,6/15/2023 18:00,30.7,2085.22
166.7882,21.44,35.0,7.9451,10.54,2023-06-15,18:54:59,2023-06-15 18:55:00,11.65237,6/15/2023 19:00,30.6,2079.76
166.8298,22.06,35.0,7.865,10.55,2023-06-15,19:54:59,2023-06-15 19:54:54,11.65237,6/15/2023 20:00,30.6,2079.76
166.8715,22.36,35.0,7.7631,10.56,2023-06-15,20:54:59,2023-06-15 20:54:57,11.65237,6/15/2023 21:00,30.5,2074.3
166.9132,22.41,35.0,7.7437,10.57,2023-06-15,21:54:59,2023-06-15 21:55:00,11.65237,6/15/2023 22:00,30.5,2074.3
166.9548,21.24,35.0,7.9238,10.56,2023-06-15,22:54:59,2023-06-15 22:54:54,11.65237,6/15/2023 23:00,30.7,2085.22
166.9965,21.21,35.0,7.9626,10.55,2023-06-15,23:54:59,2023-06-15 23:54:57,11.65237,6/15/2023 23:45,30.7,2085.22
167.0382,21.19,35.0,7.9694,10.54,2023-06-16,00:54:59,2023-06-16 00:55:00,11.65237,6/16/2023 1:00,30.8,2090.68
167.0798,21.06,35.0,7.9913,10.54,2023-06-16,01:54:59,2023-06-16 01:54:54,11.65237,6/16/2023 2:00,30.9,2096.14
167.1215,20.82,35.0,7.9995,10.54,2023-06-16,02:54:59,2023-06-16 02:54:57,11.65237,6/16/2023 3:00,30.9,2096.14
167.1632,20.65,35.0,7.9978,10.54,2023-06-16,03:54:59,2023-06-16 03:55:00,11.65237,6/16/2023 4:00,30.8,2090.68
167.2048,20.6,35.0,7.9768,10.54,2023-06-16,04:54:59,2023-06-16 04:54:54,11.65237,6/16/2023 5:00,30.7,2085.22
167.2465,20.65,35.0,7.9451,10.52,2023-06-16,05:54:59,2023-06-16 05:54:57,11.65237,6/16/2023 6:00,30.5,2074.3
167.2882,20.65,35.0,7.9283,10.52,2023-06-16,06:54:59,2023-06-16 06:55:00,11.65237,6/16/2023 7:00,30.1,2052.46
167.3298,20.5,35.0,7.8499,10.52,2023-06-16,07:54:59,2023-06-16 07:54:54,11.65237,6/16/2023 8:00,30.2,2057.92
167.3715,20.47,35.0,7.7198,10.52,2023-06-16,08:54:59,2023-06-16 08:54:57,11.65237,6/16/2023 9:00,29.8,2036.08
167.4132,20.65,35.0,7.5891,10.52,2023-06-16,09:54:59,2023-06-16 09:55:00,11.65237,6/16/2023 10:00,30.1,2052.46
167.4548,20.79,35.0,7.4906,10.52,2023-06-16,10:54:59,2023-06-16 10:54:54,11.65237,6/16/2023 11:00,30.2,2057.92
167.4965,20.21,35.0,7.7837,10.52,2023-06-16,11:54:59,2023-06-16 11:54:57,11.65237,6/16/2023 12:00,29.8,2036.08
167.5382,20.13,35.0,7.8787,10.52,2023-06-16,12:54:59,2023-06-16 12:55:00,11.65237,6/16/2023 13:00,30.0,2047.0
167.5798,20.04,35.0,7.9064,10.51,2023-06-16,13:54:59,2023-06-16 13:54:54,11.65237,6/16/2023 14:00,29.2,2003.32
167.6215,20.28,35.0,7.9299,10.51,2023-06-16,14:54:59,2023-06-16 14:54:57,11.65237,6/16/2023 15:00,29.8,2036.08
167.6632,20.35,35.0,7.9559,10.51,2023-06-16,15:54:59,2023-06-16 15:55:00,11.65237,6/16/2023 16:00,28.9,1986.94
167.7048,20.38,35.0,7.9777,10.51,2023-06-16,16:54:59,2023-06-16 16:54:54,11.65237,6/16/2023 17:00,28.3,1954.18
167.7465,21.02,35.0,7.9607,10.51,2023-06-16,17:54:59,2023-06-16 17:54:57,11.65237,6/16/2023 18:00,28.2,1948.72
167.7882,21.36,35.0,7.9615,10.52,2023-06-16,18:54:59,2023-06-16 18:55:00,11.65237,6/16/2023 19:00,27.9,1932.34
167.8298,22.21,35.0,7.9594,10.52,2023-06-16,19:54:59,2023-06-16 19:54:54,11.65237,6/16/2023 20:00,27.6,1915.96
167.8715,23.29,35.0,7.8753,10.54,2023-06-16,20:54:59,2023-06-16 20:54:57,11.65237,6/16/2023 21:00,27.5,1910.5
167.9132,23.65,35.0,7.7817,10.55,2023-06-16,21:54:59,2023-06-16 21:55:00,11.65237,6/16/2023 22:00,27.0,1883.2
167.9548,21.73,35.0,7.9268,10.55,2023-06-16,22:54:59,2023-06-16 22:54:54,11.65237,6/16/2023 23:00,26.9,1877.74
167.9965,21.19,35.0,7.9572,10.54,2023-06-16,23:54:59,2023-06-16 23:54:57,11.65237,6/16/2023 23:45,26.6,1861.36
168.0382,20.84,35.0,7.9677,10.52,2023-06-17,00:54:59,2023-06-17 00:55:00,11.65237,6/17/2023 1:00,26.5,1855.9
168.0798,20.43,35.0,7.9834,10.51,2023-06-17,01:54:59,2023-06-17 01:54:54,11.65237,6/17/2023 2:00,26.4,1850.44
168.1215,20.6,35.0,7.9709,10.51,2023-06-17,02:54:59,2023-06-17 02:54:57,11.65237,6/17/2023 3:00,26.8,1872.28
168.1632,20.74,35.0,7.968,10.5,2023-06-17,03:54:59,2023-06-17 03:55:00,11.65237,6/17/2023 4:00,26.7,1866.82
168.2048,20.84,35.0,7.9608,10.5,2023-06-17,04:54:59,2023-06-17 04:54:54,11.65237,6/17/2023 5:00,26.8,1872.28
168.2465,20.79,35.0,7.9586,10.5,2023-06-17,05:54:59,2023-06-17 05:54:57,11.65237,6/17/2023 6:00,27.0,1883.2
168.2882,20.62,35.0,7.9573,10.49,2023-06-17,06:54:59,2023-06-17 06:55:00,11.65237,6/17/2023 7:00,27.0,1883.2
168.3298,20.47,35.0,7.9337,10.5,2023-06-17,07:54:59,2023-06-17 07:54:54,11.65237,6/17/2023 8:00,27.2,1894.12
168.3715,20.57,35.0,7.803,10.48,2023-06-17,08:54:59,2023-06-17 08:54:57,11.65237,6/17/2023 9:00,27.7,1921.42
168.4132,20.94,35.0,7.6497,10.49,2023-06-17,09:54:59,2023-06-17 09:55:00,11.65237,6/17/2023 10:00,27.4,1905.04
168.4548,21.36,35.0,7.5228,10.5,2023-06-17,10:54:59,2023-06-17 10:54:54,11.65237,6/17/2023 11:00,27.2,1894.12
168.4965,21.61,35.0,7.4364,10.51,2023-06-17,11:54:59,2023-06-17 11:54:57,11.65237,6/17/2023 12:00,27.1,1888.66
168.5382,20.38,35.0,7.7515,10.51,2023-06-17,12:54:59,2023-06-17 12:55:00,11.65237,6/17/2023 13:00,27.5,1910.5
168.5798,20.35,35.0,7.8669,10.5,2023-06-17,13:54:59,2023-06-17 13:54:54,11.65237,6/17/2023 14:00,27.3,1899.58
168.6215,20.5,35.0,7.9025,10.49,2023-06-17,14:54:59,2023-06-17 14:54:57,11.65237,6/17/2023 15:00,27.5,1910.5
168.6632,20.65,35.0,7.9361,10.49,2023-06-17,15:54:59,2023-06-17 15:55:00,11.65237,6/17/2023 16:00,27.7,1921.42
168.7048,20.7,35.0,7.9455,10.49,2023-06-17,16:54:59,2023-06-17 16:54:54,11.65237,6/17/2023 17:00,28.0,1937.8
168.7465,20.74,35.0,7.9642,10.49,2023-06-17,17:54:59,2023-06-17 17:54:57,11.65237,6/17/2023 18:00,28.1,1943.26
168.7882,20.74,35.0,7.9483,10.49,2023-06-17,18:54:59,2023-06-17 18:55:00,11.65237,6/17/2023 19:00,28.2,1948.72
168.8298,20.72,35.0,7.9427,10.49,2023-06-17,19:54:59,2023-06-17 19:54:54,11.65237,6/17/2023 20:00,28.2,1948.72
168.8715,20.87,35.0,7.9046,10.49,2023-06-17,20:54:59,2023-06-17 20:54:57,11.65237,6/17/2023 21:00,28.4,1959.64
168.9132,21.19,35.0,7.7764,10.49,2023-06-17,21:54:59,2023-06-17 21:55:00,11.65237,6/17/2023 22:00,28.3,1954.18
168.9548,21.39,35.0,7.668,10.49,2023-06-17,22:54:59,2023-06-17 22:54:54,11.65237,6/17/2023 23:00,28.5,1965.1
168.9965,20.18,35.0,7.8908,10.49,2023-06-17,23:54:59,2023-06-17 23:54:57,11.65237,6/17/2023 23:45,28.5,1965.1
169.0382,19.99,35.0,7.9346,10.48,2023-06-18,00:54:59,2023-06-18 00:55:00,11.65237,6/18/2023 1:00,28.6,1970.56
169.0798,20.06,35.0,7.9463,10.47,2023-06-18,01:54:59,2023-06-18 01:54:54,11.65237,6/18/2023 2:00,28.4,1959.64
169.1215,20.01,35.0,7.9472,10.47,2023-06-18,02:54:59,2023-06-18 02:54:57,11.65237,6/18/2023 3:00,27.9,1932.34
169.1632,19.94,35.0,7.9462,10.46,2023-06-18,03:54:59,2023-06-18 03:55:00,11.65237,6/18/2023 4:00,27.8,1926.88
169.2048,19.87,35.0,7.9473,10.46,2023-06-18,04:54:59,2023-06-18 04:54:54,11.65237,6/18/2023 5:00,27.8,1926.88
169.2465,19.91,35.0,7.9569,10.46,2023-06-18,05:54:59,2023-06-18 05:54:57,11.65237,6/18/2023 6:00,27.9,1932.34
169.2882,19.84,35.0,7.9257,10.45,2023-06-18,06:54:59,2023-06-18 06:55:00,11.65237,6/18/2023 7:00,27.9,1932.34
169.3298,19.77,35.0,7.9278,10.44,2023-06-18,07:54:59,2023-06-18 07:54:54,11.65237,6/18/2023 8:00,27.9,1932.34
169.3715,19.53,35.0,7.8756,10.43,2023-06-18,08:54:59,2023-06-18 08:54:57,11.65237,6/18/2023 9:00,27.8,1926.88
169.4132,19.41,35.0,7.7232,10.4,2023-06-18,09:54:59,2023-06-18 09:55:00,11.65237,6/18/2023 10:00,27.8,1926.88
169.4548,19.55,35.0,7.5621,10.44,2023-06-18,10:54:59,2023-06-18 10:54:54,11.65237,6/18/2023 11:00,28.0,1937.8
169.4965,19.82,35.0,7.383,10.44,2023-06-18,11:54:59,2023-06-18 11:54:57,11.65237,6/18/2023 12:00,27.9,1932.34
169.5798,19.41,35.0,7.7758,10.44,2023-06-18,13:54:59,2023-06-18 13:54:54,11.65237,6/18/2023 14:00,28.1,1943.26
169.6215,19.53,35.0,7.8762,10.44,2023-06-18,14:54:59,2023-06-18 14:54:57,11.65237,6/18/2023 15:00,28.0,1937.8
169.6632,19.79,35.0,7.9149,10.44,2023-06-18,15:54:59,2023-06-18 15:55:00,11.65237,6/18/2023 16:00,27.7,1921.42
169.7048,19.91,35.0,7.9419,10.44,2023-06-18,16:54:59,2023-06-18 16:54:54,11.65237,6/18/2023 17:00,27.7,1921.42
169.7465,20.01,35.0,7.951,10.44,2023-06-18,17:54:59,2023-06-18 17:54:57,11.65237,6/18/2023 18:00,28.0,1937.8
169.7882,20.18,35.0,7.9741,10.44,2023-06-18,18:54:59,2023-06-18 18:55:00,11.65237,6/18/2023 19:00,27.9,1932.34
169.8298,20.6,35.0,7.9549,10.44,2023-06-18,19:54:59,2023-06-18 19:54:54,11.65237,6/18/2023 20:00,27.8,1926.88
169.8715,20.74,35.0,7.9481,10.44,2023-06-18,20:54:59,2023-06-18 20:54:57,11.65237,6/18/2023 21:00,28.0,1937.8
169.9132,21.19,35.0,7.8789,10.45,2023-06-18,21:54:59,2023-06-18 21:55:00,11.65237,6/18/2023 22:00,27.8,1926.88
169.9548,21.66,35.0,7.7426,10.45,2023-06-18,22:54:59,2023-06-18 22:54:54,11.65237,6/18/2023 23:00,27.9,1932.34
169.9965,21.58,35.0,7.6924,10.46,2023-06-18,23:54:59,2023-06-18 23:54:57,11.65237,6/18/2023 23:45,27.9,1932.34
170.0382,19.94,35.0,7.9042,10.44,2023-06-19,00:54:59,2023-06-19 00:55:00,11.65237,6/19/2023 1:00,27.8,1926.88
170.0798,19.7,35.0,7.9289,10.43,2023-06-19,01:54:59,2023-06-19 01:54:54,11.65237,6/19/2023 2:00,27.7,1921.42
170.1215,19.77,35.0,7.9372,10.42,2023-06-19,02:54:59,2023-06-19 02:54:57,11.65237,6/19/2023 3:00,26.5,1855.9
170.1632,19.77,35.0,7.949,10.42,2023-06-19,03:54:59,2023-06-19 03:55:00,11.65237,6/19/2023 4:00,27.2,1894.12
170.2048,19.72,35.0,7.944,10.41,2023-06-19,04:54:59,2023-06-19 04:54:54,11.65237,6/19/2023 5:00,26.6,1861.36
170.2465,19.65,35.0,7.9333,10.41,2023-06-19,05:54:59,2023-06-19 05:54:57,11.65237,6/19/2023 6:00,26.7,1866.82
170.2882,19.67,35.0,7.9507,10.41,2023-06-19,06:54:59,2023-06-19 06:55:00,11.65237,6/19/2023 7:00,26.7,1866.82
170.3298,19.6,35.0,7.9201,10.39,2023-06-19,07:54:59,2023-06-19 07:54:54,11.65237,6/19/2023 8:00,27.2,1894.12
170.3715,19.55,35.0,7.9036,10.36,2023-06-19,08:54:59,2023-06-19 08:54:57,11.65237,6/19/2023 9:00,26.5,1855.9
170.4132,19.43,35.0,7.8077,10.32,2023-06-19,09:54:59,2023-06-19 09:55:00,11.65237,6/19/2023 10:00,26.9,1877.74
170.4548,19.57,35.0,7.6369,10.37,2023-06-19,10:54:59,2023-06-19 10:54:54,11.65237,6/19/2023 11:00,26.1,1834.06
170.4965,20.01,35.0,7.4452,10.32,2023-06-19,11:54:59,2023-06-19 11:54:57,11.65237,6/19/2023 12:00,27.2,1894.12
170.5798,20.18,35.0,7.4576,10.37,2023-06-19,13:54:59,2023-06-19 13:54:54,11.65237,6/19/2023 14:00,26.7,1866.82
170.6215,20.01,35.0,7.8367,10.37,2023-06-19,14:54:59,2023-06-19 14:54:57,11.65237,6/19/2023 15:00,26.3,1844.98
170.6632,20.04,35.0,7.9018,10.39,2023-06-19,15:54:59,2023-06-19 15:55:00,11.65237,6/19/2023 16:00,26.7,1866.82
170.7048,20.04,35.0,7.9354,10.37,2023-06-19,16:54:59,2023-06-19 16:54:54,11.65237,6/19/2023 17:00,26.5,1855.9
170.7465,20.3,35.0,7.9685,10.38,2023-06-19,17:54:59,2023-06-19 17:54:57,11.65237,6/19/2023 18:00,26.9,1877.74
170.7882,20.52,35.0,7.986,10.38,2023-06-19,18:54:59,2023-06-19 18:55:00,11.65237,6/19/2023 19:00,26.2,1839.52
170.8298,20.74,35.0,7.9621,10.38,2023-06-19,19:54:59,2023-06-19 19:54:54,11.65237,6/19/2023 20:00,26.8,1872.28
170.8715,20.82,35.0,7.9637,10.35,2023-06-19,20:54:59,2023-06-19 20:54:57,11.65237,6/19/2023 21:00,26.4,1850.44
170.9132,20.87,35.0,7.9347,10.34,2023-06-19,21:54:59,2023-06-19 21:55:00,11.65237,6/19/2023 22:00,26.5,1855.9
170.9548,21.21,35.0,7.8173,10.35,2023-06-19,22:54:59,2023-06-19 22:54:54,11.65237,6/19/2023 23:00,26.9,1877.74
170.9965,21.36,35.0,7.6994,10.37,2023-06-19,23:54:59,2023-06-19 23:54:57,11.65237,6/19/2023 23:45,26.6,1861.36
171.0382,20.77,35.0,7.9207,10.38,2023-06-20,00:54:59,2023-06-20 00:55:00,11.65237,6/20/2023 1:00,26.1,1834.06
171.0798,20.38,35.0,7.9677,10.37,2023-06-20,01:54:59,2023-06-20 01:54:54,11.65237,6/20/2023 2:00,26.6,1861.36
171.1215,20.21,35.0,7.9864,10.36,2023-06-20,02:54:59,2023-06-20 02:54:57,11.65237,6/20/2023 3:00,26.6,1861.36
171.1632,20.01,35.0,7.9668,10.34,2023-06-20,03:54:59,2023-06-20 03:55:00,11.65237,6/20/2023 4:00,26.7,1866.82
171.2048,19.82,35.0,7.9712,10.33,2023-06-20,04:54:59,2023-06-20 04:54:54,11.65237,6/20/2023 5:00,26.3,1844.98
171.2465,19.82,35.0,7.9574,10.33,2023-06-20,05:54:59,2023-06-20 05:54:57,11.65237,6/20/2023 6:00,26.4,1850.44
171.2882,19.79,35.0,7.9548,10.33,2023-06-20,06:54:59,2023-06-20 06:55:00,11.65237,6/20/2023 7:00,26.7,1866.82
171.3298,19.74,35.0,7.9494,10.33,2023-06-20,07:54:59,2023-06-20 07:54:54,11.65237,6/20/2023 8:00,26.5,1855.9
171.3715,19.6,35.0,7.9277,10.29,2023-06-20,08:54:59,2023-06-20 08:54:57,11.65237,6/20/2023 9:00,26.8,1872.28
171.4132,19.38,35.0,7.9011,10.26,2023-06-20,09:54:59,2023-06-20 09:55:00,11.65237,6/20/2023 10:00,26.4,1850.44
171.4548,19.24,35.0,7.7999,10.24,2023-06-20,10:54:59,2023-06-20 10:54:54,11.65237,6/20/2023 11:00,26.5,1855.9
171.4965,19.43,35.0,7.6338,10.25,2023-06-20,11:54:59,2023-06-20 11:54:57,11.65237,6/20/2023 12:00,26.6,1861.36
171.5382,19.77,35.0,7.4664,10.29,2023-06-20,12:54:59,2023-06-20 12:55:00,11.65237,6/20/2023 13:00,26.3,1844.98
171.5798,20.01,35.0,7.4076,10.3,2023-06-20,13:54:59,2023-06-20 13:54:54,11.65237,6/20/2023 14:00,26.5,1855.9
171.6215,20.06,35.0,7.8498,10.3,2023-06-20,14:54:59,2023-06-20 14:54:57,11.65237,6/20/2023 15:00,26.5,1855.9
171.6632,20.43,35.0,7.9525,10.31,2023-06-20,15:54:59,2023-06-20 15:55:00,11.65237,6/20/2023 16:00,26.3,1844.98
171.7048,20.7,35.0,7.99,10.32,2023-06-20,16:54:59,2023-06-20 16:54:54,11.65237,6/20/2023 17:00,26.5,1855.9
171.7465,20.94,35.0,8.0208,10.33,2023-06-20,17:54:59,2023-06-20 17:54:57,11.65237,6/20/2023 18:00,26.4,1850.44
171.7882,21.14,35.0,8.0377,10.33,2023-06-20,18:54:59,2023-06-20 18:55:00,11.65237,6/20/2023 19:00,26.5,1855.9
171.8298,21.29,35.0,8.0545,10.34,2023-06-20,19:54:59,2023-06-20 19:54:54,11.65237,6/20/2023 20:00,26.5,1855.9
171.8715,21.34,35.0,8.039,10.33,2023-06-20,20:54:59,2023-06-20 20:54:57,11.65237,6/20/2023 21:00,26.3,1844.98
171.9132,21.29,35.0,8.0136,10.31,2023-06-20,21:54:59,2023-06-20 21:55:00,11.65237,6/20/2023 22:00,26.3,1844.98
171.9548,21.34,35.0,7.9861,10.31,2023-06-20,22:54:59,2023-06-20 22:54:54,11.65237,6/20/2023 23:00,26.4,1850.44
171.9965,21.46,35.0,7.8628,10.33,2023-06-20,23:54:59,2023-06-20 23:54:57,11.65237,6/20/2023 23:45,26.3,1844.98
172.0382,21.39,35.0,7.7742,10.33,2023-06-21,00:54:59,2023-06-21 00:55:00,11.65237,6/21/2023 1:00,26.4,1850.44
172.0798,20.77,35.0,7.9718,10.33,2023-06-21,01:54:59,2023-06-21 01:54:54,11.65237,6/21/2023 2:00,26.3,1844.98
172.1215,20.47,35.0,8.0257,10.32,2023-06-21,02:54:59,2023-06-21 02:54:57,11.65237,6/21/2023 3:00,26.3,1844.98
172.1632,19.91,35.0,8.0549,10.32,2023-06-21,03:54:59,2023-06-21 03:55:00,11.65237,6/21/2023 4:00,26.1,1834.06
172.2048,19.65,35.0,8.0724,10.3,2023-06-21,04:54:59,2023-06-21 04:54:54,11.65237,6/21/2023 5:00,25.8,1817.68
172.2465,19.62,35.0,8.067,10.29,2023-06-21,05:54:59,2023-06-21 05:54:57,11.65237,6/21/2023 6:00,25.9,1823.14
172.2882,19.7,35.0,8.0629,10.29,2023-06-21,06:54:59,2023-06-21 06:55:00,11.65237,6/21/2023 7:00,26.0,1828.6
172.3298,19.65,35.0,8.0691,10.3,2023-06-21,07:54:59,2023-06-21 07:54:54,11.65237,6/21/2023 8:00,26.5,1855.9
172.3715,19.57,35.0,8.0568,10.26,2023-06-21,08:54:59,2023-06-21 08:54:57,11.65237,6/21/2023 9:00,26.2,1839.52
172.4132,19.41,35.0,8.0285,10.22,2023-06-21,09:54:59,2023-06-21 09:55:00,11.65237,6/21/2023 10:00,26.1,1834.06
