Year Day,Temperature C,SalinityConst,pHConstSal,Battery Voltage,DateStr,TimeStr,Date (UTC),Depth (dbar),Sal/TA Date (UTC),Salinity,TA (Approximated)
201.9201,26.56,35.0,7.8828,10.2,2022-07-20,22:04:59,2022-07-20 22:04:56,11.65237,7/20/2022 22:00,28.9,1986.94
201.9618,26.35,35.0,7.859,10.19,2022-07-20,23:04:59,2022-07-20 23:04:59,11.65237,7/20/2022 23:00,28.6,1970.56
202.0035,26.32,35.0,7.8557,10.19,2022-07-21,00:04:59,2022-07-21 00:05:02,11.65237,7/21/2022 0:00,29.0,1992.4
202.0451,26.35,35.0,7.8584,10.19,2022-07-21,01:04:59,2022-07-21 01:04:56,11.65237,7/21/2022 1:00,28.6,1970.56
202.0868,26.51,35.0,7.8205,10.19,2022-07-21,02:04:59,2022-07-21 02:04:59,11.65237,7/21/2022 2:00,27.9,1932.34
202.1285,26.64,35.0,7.7128,10.19,2022-07-21,03:04:59,2022-07-21 03:05:02,11.65237,7/21/2022 3:00,27.9,1932.34
202.1701,26.7,35.0,7.535,10.19,2022-07-21,04:04:59,2022-07-21 04:04:56,11.65237,7/21/2022 4:00,27.6,1915.96
202.2118,26.8,35.0,7.3221,10.2,2022-07-21,05:04:59,2022-07-21 05:04:59,11.65237,7/21/2022 5:00,27.8,1926.88
202.2951,26.16,35.0,7.6362,10.2,2022-07-21,07:04:59,2022-07-21 07:04:56,11.65237,7/21/2022 7:00,28.0,1937.8
202.3368,26.13,35.0,7.7553,10.19,2022-07-21,08:04:59,2022-07-21 08:04:59,11.65237,7/21/2022 8:00,27.8,1926.88
202.3785,26.19,35.0,7.775,10.19,2022-07-21,09:04:59,2022-07-21 09:05:02,11.65237,7/21/2022 9:00,27.8,1926.88
202.4201,26.21,35.0,7.7778,10.19,2022-07-21,10:04:59,2022-07-21 10:04:56,11.65237,7/21/2022 10:00,28.0,1937.8
202.4618,26.16,35.0,7.7912,10.19,2022-07-21,11:04:59,2022-07-21 11:04:59,11.65237,7/21/2022 11:00,28.1,1943.26
202.5035,26.16,35.0,7.7905,10.19,2022-07-21,12:04:59,2022-07-21 12:05:02,11.65237,7/21/2022 12:00,28.1,1943.26
202.5451,26.11,35.0,7.7832,10.19,2022-07-21,13:04:59,2022-07-21 13:04:56,11.65237,7/21/2022 13:00,28.2,1948.72
202.5868,26.11,35.0,7.7717,10.19,2022-07-21,14:04:59,2022-07-21 14:04:59,11.65237,7/21/2022 14:00,28.1,1943.26
202.6285,26.13,35.0,7.7183,10.18,2022-07-21,15:04:59,2022-07-21 15:05:02,11.65237,7/21/2022 15:00,28.0,1937.8
202.6701,26.21,35.0,7.5735,10.19,2022-07-21,16:04:59,2022-07-21 16:04:56,11.65237,7/21/2022 16:00,28.0,1937.8
202.7118,26.43,35.0,7.3626,10.19,2022-07-21,17:04:59,2022-07-21 17:04:59,11.65237,7/21/2022 17:00,27.7,1921.42
202.7951,26.59,35.0,7.7733,10.19,2022-07-21,19:04:59,2022-07-21 19:04:56,11.65237,7/21/2022 19:00,27.8,1926.88
202.8368,26.75,35.0,7.8288,10.19,2022-07-21,20:04:59,2022-07-21 20:04:59,11.65237,7/21/2022 20:00,27.9,1932.34
202.8785,26.78,35.0,7.8398,10.19,2022-07-21,21:04:59,2022-07-21 21:05:02,11.65237,7/21/2022 21:00,27.6,1915.96
202.9201,26.72,35.0,7.8439,10.2,2022-07-21,22:04:59,2022-07-21 22:04:56,11.65237,7/21/2022 22:00,27.9,1932.34
202.9618,26.72,35.0,7.8263,10.2,2022-07-21,23:04:59,2022-07-21 23:04:59,11.65237,7/21/2022 23:00,27.8,1926.88
203.0035,26.64,35.0,7.7895,10.2,2022-07-22,00:04:59,2022-07-22 00:05:02,11.65237,7/22/2022 0:00,27.9,1932.34
203.0451,26.59,35.0,7.8012,10.2,2022-07-22,01:04:59,2022-07-22 01:04:56,11.65237,7/22/2022 1:00,28.1,1943.26
203.0868,26.53,35.0,7.7912,10.2,2022-07-22,02:04:59,2022-07-22 02:04:59,11.65237,7/22/2022 2:00,27.6,1915.96
203.1285,26.51,35.0,7.7399,10.19,2022-07-22,03:04:59,2022-07-22 03:05:02,11.65237,7/22/2022 3:00,27.5,1910.5
203.1701,26.35,35.0,7.6086,10.19,2022-07-22,04:04:59,2022-07-22 04:04:56,11.65237,7/22/2022 4:00,27.7,1921.42
203.2118,26.27,35.0,7.4223,10.19,2022-07-22,05:04:59,2022-07-22 05:04:59,11.65237,7/22/2022 5:00,27.5,1910.5
203.3368,26.16,35.0,7.511,10.19,2022-07-22,08:04:59,2022-07-22 08:04:59,11.65237,7/22/2022 8:00,28.2,1948.72
203.3785,26.08,35.0,7.642,10.19,2022-07-22,09:04:59,2022-07-22 09:05:02,11.65237,7/22/2022 9:00,28.5,1965.1
203.4201,26.08,35.0,7.6757,10.19,2022-07-22,10:04:59,2022-07-22 10:04:56,11.65237,7/22/2022 10:00,28.4,1959.64
203.4618,26.05,35.0,7.6592,10.19,2022-07-22,11:04:59,2022-07-22 11:04:59,11.65237,7/22/2022 11:00,28.5,1965.1
203.5035,26.05,35.0,7.6468,10.19,2022-07-22,12:04:59,2022-07-22 12:05:02,11.65237,7/22/2022 12:00,28.3,1954.18
203.5451,26.05,35.0,7.6592,10.19,2022-07-22,13:04:59,2022-07-22 13:04:56,11.65237,7/22/2022 13:00,28.5,1965.1
203.5868,26.35,35.0,7.6676,10.19,2022-07-22,14:04:59,2022-07-22 14:04:59,11.65237,7/22/2022 14:00,28.1,1943.26
203.6285,26.59,35.0,7.6688,10.19,2022-07-22,15:04:59,2022-07-22 15:05:02,11.65237,7/22/2022 15:00,28.3,1954.18
203.6701,26.94,35.0,7.6252,10.19,2022-07-22,16:04:59,2022-07-22 16:04:56,11.65237,7/22/2022 16:00,28.2,1948.72
203.7118,27.43,35.0,7.4281,10.2,2022-07-22,17:04:59,2022-07-22 17:04:59,11.65237,7/22/2022 17:00,28.2,1948.72
203.8368,27.56,35.0,7.7366,10.21,2022-07-22,20:04:59,2022-07-22 20:04:59,11.65237,7/22/2022 20:00,28.6,1970.56
203.8785,27.7,35.0,7.7836,10.21,2022-07-22,21:04:59,2022-07-22 21:05:02,11.65237,7/22/2022 21:00,28.6,1970.56
203.9201,27.76,35.0,7.8192,10.22,2022-07-22,22:04:59,2022-07-22 22:04:56,11.65237,7/22/2022 22:00,29.1,1997.86
203.9618,27.65,35.0,7.8292,10.22,2022-07-22,23:04:59,2022-07-22 23:04:59,11.65237,7/22/2022 23:00,27.8,1926.88
204.0035,27.51,35.0,7.8089,10.21,2022-07-23,00:04:59,2022-07-23 00:05:02,11.65237,7/23/2022 0:00,28.1,1943.26
204.0451,27.43,35.0,7.8076,10.22,2022-07-23,01:04:59,2022-07-23 01:04:56,11.65237,7/23/2022 1:00,27.9,1932.34
204.0868,27.35,35.0,7.8044,10.21,2022-07-23,02:04:59,2022-07-23 02:04:59,11.65237,7/23/2022 2:00,28.0,1937.8
204.1285,27.32,35.0,7.7999,10.22,2022-07-23,03:04:59,2022-07-23 03:05:02,11.65237,7/23/2022 3:00,28.0,1937.8
204.1701,27.26,35.0,7.718,10.21,2022-07-23,04:04:59,2022-07-23 04:04:56,11.65237,7/23/2022 4:00,28.3,1954.18
204.2118,27.13,35.0,7.5516,10.21,2022-07-23,05:04:59,2022-07-23 05:04:59,11.65237,7/23/2022 5:00,28.9,1986.94
204.3785,26.75,35.0,7.525,10.21,2022-07-23,09:04:59,2022-07-23 09:05:02,11.65237,7/23/2022 9:00,29.6,2025.16
204.4201,26.67,35.0,7.6274,10.21,2022-07-23,10:04:59,2022-07-23 10:04:56,11.65237,7/23/2022 10:00,29.7,2030.62
204.4618,26.67,35.0,7.6521,10.2,2022-07-23,11:04:59,2022-07-23 11:04:59,11.65237,7/23/2022 11:00,29.5,2019.7
204.5035,26.62,35.0,7.7086,10.2,2022-07-23,12:04:59,2022-07-23 12:05:02,11.65237,7/23/2022 12:00,29.1,1997.86
204.5451,26.64,35.0,7.7276,10.2,2022-07-23,13:04:59,2022-07-23 13:04:56,11.65237,7/23/2022 13:00,27.6,1915.96
204.5868,26.75,35.0,7.7492,10.2,2022-07-23,14:04:59,2022-07-23 14:04:59,11.65237,7/23/2022 14:00,28.2,1948.72
204.6285,27.16,35.0,7.7632,10.21,2022-07-23,15:04:59,2022-07-23 15:05:02,11.65237,7/23/2022 15:00,27.7,1921.42
204.6701,27.37,35.0,7.7221,10.21,2022-07-23,16:04:59,2022-07-23 16:04:56,11.65237,7/23/2022 16:00,28.0,1937.8
204.7118,27.73,35.0,7.6743,10.21,2022-07-23,17:04:59,2022-07-23 17:04:59,11.65237,7/23/2022 17:00,28.4,1959.64
204.7535,28.25,35.0,7.4866,10.22,2022-07-23,18:04:59,2022-07-23 18:05:02,11.65237,7/23/2022 18:00,28.6,1970.56
204.8368,28.56,35.0,7.4123,10.23,2022-07-23,20:04:59,2022-07-23 20:04:59,11.65237,7/23/2022 20:00,26.7,1866.82
204.8785,28.48,35.0,7.7891,10.23,2022-07-23,21:04:59,2022-07-23 21:05:02,11.65237,7/23/2022 21:00,27.2,1894.12
204.9201,28.48,35.0,7.8219,10.23,2022-07-23,22:04:59,2022-07-23 22:04:56,11.65237,7/23/2022 22:00,27.5,1910.5
204.9618,28.31,35.0,7.833,10.23,2022-07-23,23:04:59,2022-07-23 23:04:59,11.65237,7/23/2022 23:00,27.0,1883.2
205.0035,28.06,35.0,7.8144,10.23,2022-07-24,00:04:59,2022-07-24 00:05:02,11.65237,7/24/2022 0:00,27.2,1894.12
205.0451,27.84,35.0,7.8214,10.22,2022-07-24,01:04:59,2022-07-24 01:04:56,11.65237,7/24/2022 1:00,27.1,1888.66
205.0868,27.56,35.0,7.7871,10.22,2022-07-24,02:04:59,2022-07-24 02:04:59,11.65237,7/24/2022 2:00,27.8,1926.88
205.1285,27.54,35.0,7.7954,10.22,2022-07-24,03:04:59,2022-07-24 03:05:02,11.65237,7/24/2022 3:00,27.4,1905.04
205.1701,27.59,35.0,7.7859,10.22,2022-07-24,04:04:59,2022-07-24 04:04:56,11.65237,7/24/2022 4:00,27.9,1932.34
205.2118,27.65,35.0,7.7195,10.22,2022-07-24,05:04:59,2022-07-24 05:04:59,11.65237,7/24/2022 5:00,27.8,1926.88
205.2535,27.56,35.0,7.553,10.22,2022-07-24,06:04:59,2022-07-24 06:05:02,11.65237,7/24/2022 6:00,28.1,1943.26
205.2951,27.59,35.0,7.3305,10.22,2022-07-24,07:04:59,2022-07-24 07:04:56,11.65237,7/24/2022 7:00,28.4,1959.64
205.4201,27.13,35.0,7.6074,10.22,2022-07-24,10:04:59,2022-07-24 10:04:56,11.65237,7/24/2022 10:00,28.7,1976.02
205.4618,27.24,35.0,7.7014,10.22,2022-07-24,11:04:59,2022-07-24 11:04:59,11.65237,7/24/2022 11:00,28.6,1970.56
205.5035,27.24,35.0,7.7126,10.21,2022-07-24,12:04:59,2022-07-24 12:05:02,11.65237,7/24/2022 12:00,29.0,1992.4
205.5451,27.26,35.0,7.7354,10.21,2022-07-24,13:04:59,2022-07-24 13:04:56,11.65237,7/24/2022 13:00,29.0,1992.4
205.5868,27.21,35.0,7.7354,10.22,2022-07-24,14:04:59,2022-07-24 14:04:59,11.65237,7/24/2022 14:00,27.9,1932.34
205.6285,27.24,35.0,7.7481,10.21,2022-07-24,15:04:59,2022-07-24 15:05:02,11.65237,7/24/2022 15:00,26.9,1877.74
205.6701,27.59,35.0,7.7594,10.21,2022-07-24,16:04:59,2022-07-24 16:04:56,11.65237,7/24/2022 16:00,27.3,1899.58
205.7118,27.89,35.0,7.7565,10.22,2022-07-24,17:04:59,2022-07-24 17:04:59,11.65237,7/24/2022 17:00,26.7,1866.82
205.7535,28.14,35.0,7.7341,10.22,2022-07-24,18:04:59,2022-07-24 18:05:02,11.65237,7/24/2022 18:00,26.4,1850.44
205.7951,28.5,35.0,7.616,10.22,2022-07-24,19:04:59,2022-07-24 19:04:56,11.65237,7/24/2022 19:00,28.2,1948.72
205.8368,28.75,35.0,7.4922,10.23,2022-07-24,20:04:59,2022-07-24 20:04:59,11.65237,7/24/2022 20:00,27.0,1883.2
205.8785,28.61,35.0,7.7288,10.24,2022-07-24,21:04:59,2022-07-24 21:05:02,11.65237,7/24/2022 21:00,26.4,1850.44
205.9201,28.53,35.0,7.8066,10.24,2022-07-24,22:04:59,2022-07-24 22:04:56,11.65237,7/24/2022 22:00,26.6,1861.36
205.9618,28.36,35.0,7.8081,10.23,2022-07-24,23:04:59,2022-07-24 23:04:59,11.65237,7/24/2022 23:00,25.8,1817.68
206.0035,28.36,35.0,7.7805,10.23,2022-07-25,00:04:59,2022-07-25 00:05:02,11.65237,7/25/2022 0:00,25.8,1817.68
206.0451,28.28,35.0,7.7956,10.23,2022-07-25,01:04:59,2022-07-25 01:04:56,11.65237,7/25/2022 1:00,26.2,1839.52
206.0868,28.14,35.0,7.7381,10.23,2022-07-25,02:04:59,2022-07-25 02:04:59,11.65237,7/25/2022 2:00,26.8,1872.28
206.1285,28.0,35.0,7.7424,10.23,2022-07-25,03:04:59,2022-07-25 03:05:02,11.65237,7/25/2022 3:00,26.5,1855.9
206.1701,27.95,35.0,7.7345,10.23,2022-07-25,04:04:59,2022-07-25 04:04:56,11.65237,7/25/2022 4:00,26.6,1861.36
206.2118,27.89,35.0,7.7335,10.22,2022-07-25,05:04:59,2022-07-25 05:04:59,11.65237,7/25/2022 5:00,27.0,1883.2
206.2535,27.78,35.0,7.6799,10.22,2022-07-25,06:04:59,2022-07-25 06:05:02,11.65237,7/25/2022 6:00,27.1,1888.66
206.2951,27.51,35.0,7.5159,10.22,2022-07-25,07:04:59,2022-07-25 07:04:56,11.65237,7/25/2022 7:00,27.3,1899.58
206.3368,27.43,35.0,7.3193,10.22,2022-07-25,08:04:59,2022-07-25 08:04:59,11.65237,7/25/2022 8:00,26.9,1877.74
206.4618,26.83,35.0,7.679,10.21,2022-07-25,11:04:59,2022-07-25 11:04:59,11.65237,7/25/2022 11:00,27.0,1883.2
206.5035,26.75,35.0,7.7308,10.21,2022-07-25,12:04:59,2022-07-25 12:05:02,11.65237,7/25/2022 12:00,26.8,1872.28
206.5451,26.75,35.0,7.7164,10.21,2022-07-25,13:04:59,2022-07-25 13:04:56,11.65237,7/25/2022 13:00,27.1,1888.66
206.5868,26.7,35.0,7.7044,10.2,2022-07-25,14:04:59,2022-07-25 14:04:59,11.65237,7/25/2022 14:00,27.1,1888.66
206.6285,26.62,35.0,7.6938,10.2,2022-07-25,15:04:59,2022-07-25 15:05:02,11.65237,7/25/2022 15:00,27.0,1883.2
206.6701,26.62,35.0,7.7074,10.2,2022-07-25,16:04:59,2022-07-25 16:04:56,11.65237,7/25/2022 16:00,26.8,1872.28
206.7118,26.72,35.0,7.7285,10.2,2022-07-25,17:04:59,2022-07-25 17:04:59,11.65237,7/25/2022 17:00,26.3,1844.98
206.7535,26.83,35.0,7.7258,10.2,2022-07-25,18:04:59,2022-07-25 18:05:02,11.65237,7/25/2022 18:00,27.0,1883.2
206.7951,26.94,35.0,7.7037,10.2,2022-07-25,19:04:59,2022-07-25 19:04:56,11.65237,7/25/2022 19:00,27.2,1894.12
206.8368,27.07,35.0,7.5788,10.2,2022-07-25,20:04:59,2022-07-25 20:04:59,11.65237,7/25/2022 20:00,26.9,1877.74
206.8785,27.1,35.0,7.4781,10.2,2022-07-25,21:04:59,2022-07-25 21:05:02,11.65237,7/25/2022 21:00,27.5,1910.5
206.9201,26.62,35.0,7.6251,10.2,2022-07-25,22:04:59,2022-07-25 22:04:56,11.65237,7/25/2022 22:00,26.3,1844.98
206.9618,26.56,35.0,7.6827,10.2,2022-07-25,23:04:59,2022-07-25 23:04:59,11.65237,7/25/2022 23:00,27.1,1888.66
207.0035,26.48,35.0,7.6991,10.2,2022-07-26,00:04:59,2022-07-26 00:05:02,11.65237,7/26/2022 0:00,26.4,1850.44
207.0451,26.51,35.0,7.7088,10.2,2022-07-26,01:04:59,2022-07-26 01:04:56,11.65237,7/26/2022 1:00,27.0,1883.2
207.0868,26.4,35.0,7.7163,10.2,2022-07-26,02:04:59,2022-07-26 02:04:59,11.65237,7/26/2022 2:00,26.9,1877.74
207.1285,26.32,35.0,7.7262,10.19,2022-07-26,03:04:59,2022-07-26 03:05:02,11.65237,7/26/2022 3:00,27.3,1899.58
207.1701,26.27,35.0,7.7168,10.19,2022-07-26,04:04:59,2022-07-26 04:04:56,11.65237,7/26/2022 4:00,26.7,1866.82
207.2118,26.24,35.0,7.7215,10.19,2022-07-26,05:04:59,2022-07-26 05:04:59,11.65237,7/26/2022 5:00,26.9,1877.74
207.2535,26.24,35.0,7.6726,10.19,2022-07-26,06:04:59,2022-07-26 06:05:02,11.65237,7/26/2022 6:00,27.1,1888.66
207.2951,26.16,35.0,7.5641,10.19,2022-07-26,07:04:59,2022-07-26 07:04:56,11.65237,7/26/2022 7:00,27.2,1894.12
207.3368,26.11,35.0,7.3799,10.19,2022-07-26,08:04:59,2022-07-26 08:04:59,11.65237,7/26/2022 8:00,27.5,1910.5
207.5035,25.92,35.0,7.6119,10.19,2022-07-26,12:04:59,2022-07-26 12:05:02,11.65237,7/26/2022 12:00,28.2,1948.72
207.5451,25.95,35.0,7.675,10.18,2022-07-26,13:04:59,2022-07-26 13:04:56,11.65237,7/26/2022 13:00,28.4,1959.64
207.5868,26.13,35.0,7.6958,10.19,2022-07-26,14:04:59,2022-07-26 14:04:59,11.65237,7/26/2022 14:00,28.3,1954.18
207.6285,26.32,35.0,7.7183,10.19,2022-07-26,15:04:59,2022-07-26 15:05:02,11.65237,7/26/2022 15:00,27.9,1932.34
207.6701,26.53,35.0,7.746,10.19,2022-07-26,16:04:59,2022-07-26 16:04:56,11.65237,7/26/2022 16:00,28.0,1937.8
207.7118,26.7,35.0,7.7705,10.19,2022-07-26,17:04:59,2022-07-26 17:04:59,11.65237,7/26/2022 17:00,28.1,1943.26
207.7535,26.86,35.0,7.7693,10.2,2022-07-26,18:04:59,2022-07-26 18:05:02,11.65237,7/26/2022 18:00,28.2,1948.72
207.7951,26.83,35.0,7.7516,10.2,2022-07-26,19:04:59,2022-07-26 19:04:56,11.65237,7/26/2022 19:00,28.0,1937.8
207.8368,26.86,35.0,7.6936,10.2,2022-07-26,20:04:59,2022-07-26 20:04:59,11.65237,7/26/2022 20:00,27.9,1932.34
207.8785,26.99,35.0,7.5924,10.2,2022-07-26,21:04:59,2022-07-26 21:05:02,11.65237,7/26/2022 21:00,27.8,1926.88
207.9201,26.94,35.0,7.5371,10.2,2022-07-26,22:04:59,2022-07-26 22:04:56,11.65237,7/26/2022 22:00,28.0,1937.8
207.9618,26.67,35.0,7.7562,10.2,2022-07-26,23:04:59,2022-07-26 23:04:59,11.65237,7/26/2022 23:00,28.0,1937.8
208.0035,26.45,35.0,7.7699,10.2,2022-07-27,00:04:59,2022-07-27 00:05:02,11.65237,7/27/2022 0:00,27.9,1932.34
208.0451,26.29,35.0,7.7611,10.19,2022-07-27,01:04:59,2022-07-27 01:04:56,11.65237,7/27/2022 1:00,28.0,1937.8
208.0868,26.03,35.0,7.743,10.19,2022-07-27,02:04:59,2022-07-27 02:04:59,11.65237,7/27/2022 2:00,27.9,1932.34
208.1285,25.81,35.0,7.7228,10.18,2022-07-27,03:04:59,2022-07-27 03:05:02,11.65237,7/27/2022 3:00,27.9,1932.34
208.1701,25.68,35.0,7.7142,10.18,2022-07-27,04:04:59,2022-07-27 04:04:56,11.65237,7/27/2022 4:00,28.1,1943.26
208.2118,25.6,35.0,7.7011,10.18,2022-07-27,05:04:59,2022-07-27 05:04:59,11.65237,7/27/2022 5:00,28.0,1937.8
208.2535,25.55,35.0,7.6926,10.18,2022-07-27,06:04:59,2022-07-27 06:05:02,11.65237,7/27/2022 6:00,28.0,1937.8
208.2951,25.52,35.0,7.6745,10.18,2022-07-27,07:04:59,2022-07-27 07:04:56,11.65237,7/27/2022 7:00,28.0,1937.8
208.3368,25.36,35.0,7.5761,10.17,2022-07-27,08:04:59,2022-07-27 08:04:59,11.65237,7/27/2022 8:00,27.9,1932.34
208.3785,25.29,35.0,7.417,10.17,2022-07-27,09:04:59,2022-07-27 09:05:02,11.65237,7/27/2022 9:00,28.0,1937.8
208.5035,25.0,35.0,7.5119,10.17,2022-07-27,12:04:59,2022-07-27 12:05:02,11.65237,7/27/2022 12:00,27.8,1926.88
208.5451,25.08,35.0,7.6931,10.16,2022-07-27,13:04:59,2022-07-27 13:04:56,11.65237,7/27/2022 13:00,27.8,1926.88
208.5868,25.23,35.0,7.7241,10.17,2022-07-27,14:04:59,2022-07-27 14:04:59,11.65237,7/27/2022 14:00,28.1,1943.26
208.6285,25.42,35.0,7.7767,10.16,2022-07-27,15:04:59,2022-07-27 15:05:02,11.65237,7/27/2022 15:00,28.0,1937.8
208.6701,25.71,35.0,7.7997,10.17,2022-07-27,16:04:59,2022-07-27 16:04:56,11.65237,7/27/2022 16:00,28.0,1937.8
208.7118,25.92,35.0,7.8106,10.17,2022-07-27,17:04:59,2022-07-27 17:04:59,11.65237,7/27/2022 17:00,28.2,1948.72
208.7535,26.19,35.0,7.8095,10.18,2022-07-27,18:04:59,2022-07-27 18:05:02,11.65237,7/27/2022 18:00,28.2,1948.72
208.7951,26.35,35.0,7.8142,10.18,2022-07-27,19:04:59,2022-07-27 19:04:56,11.65237,7/27/2022 19:00,28.1,1943.26
208.8368,26.4,35.0,7.7955,10.18,2022-07-27,20:04:59,2022-07-27 20:04:59,11.65237,7/27/2022 20:00,28.1,1943.26
208.8785,26.62,35.0,7.7328,10.18,2022-07-27,21:04:59,2022-07-27 21:05:02,11.65237,7/27/2022 21:00,27.8,1926.88
208.9201,26.72,35.0,7.6302,10.18,2022-07-27,22:04:59,2022-07-27 22:04:56,11.65237,7/27/2022 22:00,27.5,1910.5
208.9618,26.51,35.0,7.669,10.18,2022-07-27,23:04:59,2022-07-27 23:04:59,11.65237,7/27/2022 23:00,27.2,1894.12
209.0035,26.27,35.0,7.7959,10.18,2022-07-28,00:04:59,2022-07-28 00:05:02,11.65237,7/28/2022 0:00,27.5,1910.5
209.0451,26.05,35.0,7.7902,10.18,2022-07-28,01:04:59,2022-07-28 01:04:56,11.65237,7/28/2022 1:00,27.5,1910.5
209.0868,25.95,35.0,7.803,10.17,2022-07-28,02:04:59,2022-07-28 02:04:59,11.65237,7/28/2022 2:00,27.5,1910.5
209.1285,25.81,35.0,7.7924,10.17,2022-07-28,03:04:59,2022-07-28 03:05:02,11.65237,7/28/2022 3:00,28.1,1943.26
209.1701,25.71,35.0,7.7908,10.17,2022-07-28,04:04:59,2022-07-28 04:04:56,11.65237,7/28/2022 4:00,28.1,1943.26
209.2118,25.63,35.0,7.7763,10.17,2022-07-28,05:04:59,2022-07-28 05:04:59,11.65237,7/28/2022 5:00,28.1,1943.26
209.2535,25.52,35.0,7.7679,10.17,2022-07-28,06:04:59,2022-07-28 06:05:02,11.65237,7/28/2022 6:00,28.3,1954.18
209.2951,25.5,35.0,7.769,10.17,2022-07-28,07:04:59,2022-07-28 07:04:56,11.65237,7/28/2022 7:00,28.1,1943.26
209.3368,25.42,35.0,7.7228,10.16,2022-07-28,08:04:59,2022-07-28 08:04:59,11.65237,7/28/2022 8:00,28.0,1937.8
209.3785,25.15,35.0,7.5847,10.16,2022-07-28,09:04:59,2022-07-28 09:05:02,11.65237,7/28/2022 9:00,27.9,1932.34
209.4201,25.13,35.0,7.3957,10.16,2022-07-28,10:04:59,2022-07-28 10:04:56,11.65237,7/28/2022 10:00,28.3,1954.18
209.5451,25.31,35.0,7.5994,10.16,2022-07-28,13:04:59,2022-07-28 13:04:56,11.65237,7/28/2022 13:00,28.0,1937.8
209.5868,25.58,35.0,7.7148,10.16,2022-07-28,14:04:59,2022-07-28 14:04:59,11.65237,7/28/2022 14:00,28.1,1943.26
209.6285,25.81,35.0,7.7481,10.16,2022-07-28,15:04:59,2022-07-28 15:05:02,11.65237,7/28/2022 15:00,27.9,1932.34
209.6701,26.03,35.0,7.7942,10.16,2022-07-28,16:04:59,2022-07-28 16:04:56,11.65237,7/28/2022 16:00,28.0,1937.8
209.7118,26.21,35.0,7.8313,10.16,2022-07-28,17:04:59,2022-07-28 17:04:59,11.65237,7/28/2022 17:00,27.8,1926.88
209.7535,26.37,35.0,7.8284,10.17,2022-07-28,18:04:59,2022-07-28 18:05:02,11.65237,7/28/2022 18:00,27.5,1910.5
209.7951,26.75,35.0,7.837,10.17,2022-07-28,19:04:59,2022-07-28 19:04:56,11.65237,7/28/2022 19:00,27.4,1905.04
209.8368,26.89,35.0,7.8222,10.17,2022-07-28,20:04:59,2022-07-28 20:04:59,11.65237,7/28/2022 20:00,27.3,1899.58
209.8785,26.97,35.0,7.8051,10.18,2022-07-28,21:04:59,2022-07-28 21:05:02,11.65237,7/28/2022 21:00,27.5,1910.5
209.9201,27.16,35.0,7.7135,10.18,2022-07-28,22:04:59,2022-07-28 22:04:56,11.65237,7/28/2022 22:00,27.6,1915.96
209.9618,27.21,35.0,7.611,10.18,2022-07-28,23:04:59,2022-07-28 23:04:59,11.65237,7/28/2022 23:00,27.4,1905.04
210.0035,26.78,35.0,7.8176,10.18,2022-07-29,00:04:59,2022-07-29 00:05:02,11.65237,7/29/2022 0:00,27.7,1921.42
210.0451,26.67,35.0,7.8483,10.17,2022-07-29,01:04:59,2022-07-29 01:04:56,11.65237,7/29/2022 1:00,27.7,1921.42
210.0868,26.56,35.0,7.8431,10.17,2022-07-29,02:04:59,2022-07-29 02:04:59,11.65237,7/29/2022 2:00,27.5,1910.5
210.1285,26.53,35.0,7.8347,10.17,2022-07-29,03:04:59,2022-07-29 03:05:02,11.65237,7/29/2022 3:00,27.7,1921.42
210.1701,26.51,35.0,7.7728,10.17,2022-07-29,04:04:59,2022-07-29 04:04:56,11.65237,7/29/2022 4:00,27.8,1926.88
210.2118,26.51,35.0,7.8061,10.17,2022-07-29,05:04:59,2022-07-29 05:04:59,11.65237,7/29/2022 5:00,27.8,1926.88
210.2535,26.51,35.0,7.7626,10.17,2022-07-29,06:04:59,2022-07-29 06:05:02,11.65237,7/29/2022 6:00,27.8,1926.88
210.2951,26.4,35.0,7.7688,10.17,2022-07-29,07:04:59,2022-07-29 07:04:56,11.65237,7/29/2022 7:00,27.8,1926.88
210.3368,26.35,35.0,7.7761,10.17,2022-07-29,08:04:59,2022-07-29 08:04:59,11.65237,7/29/2022 8:00,28.0,1937.8
210.3785,26.21,35.0,7.7133,10.16,2022-07-29,09:04:59,2022-07-29 09:05:02,11.65237,7/29/2022 9:00,27.9,1932.34
210.4201,26.11,35.0,7.5562,10.16,2022-07-29,10:04:59,2022-07-29 10:04:56,11.65237,7/29/2022 10:00,28.3,1954.18
210.4618,26.21,35.0,7.3262,10.16,2022-07-29,11:04:59,2022-07-29 11:04:59,11.65237,7/29/2022 11:00,28.4,1959.64
210.5868,26.37,35.0,7.6787,10.16,2022-07-29,14:04:59,2022-07-29 14:04:59,11.65237,7/29/2022 14:00,27.8,1926.88
210.6285,26.53,35.0,7.7511,10.16,2022-07-29,15:04:59,2022-07-29 15:05:02,11.65237,7/29/2022 15:00,27.8,1926.88
210.6701,26.78,35.0,7.7656,10.16,2022-07-29,16:04:59,2022-07-29 16:04:56,11.65237,7/29/2022 16:00,27.8,1926.88
210.7118,27.05,35.0,7.7941,10.17,2022-07-29,17:04:59,2022-07-29 17:04:59,11.65237,7/29/2022 17:00,27.5,1910.5
210.7535,27.1,35.0,7.7919,10.17,2022-07-29,18:04:59,2022-07-29 18:05:02,11.65237,7/29/2022 18:00,27.5,1910.5
