Year Day,Temperature C,CO2,Battery,Date (UTC),Depth (dbar),Sal/TA Date (UTC),Salinity,TA (Approximated)
165.9932,20.08,648.3,11.47,2023-06-14 23:50:12,11.65237,2023-06-14 23:36:18,30.104,2052.6784
166.0348,20.52,727.6,11.46,2023-06-15 00:50:06,11.65237,2023-06-15 00:36:18,29.816000000000003,2036.9536000000005
166.0765,20.97,1044.7,11.47,2023-06-15 01:50:09,11.65237,2023-06-15 01:36:18,29.658,2028.3268
166.1182,21.14,1346.1,11.47,2023-06-15 02:50:12,11.65237,2023-06-15 02:36:18,29.459,2017.4614
166.1598,20.99,1556.5,11.47,2023-06-15 03:50:06,11.65237,2023-06-15 03:36:18,29.468,2017.9528
166.2015,20.89,1396.8,11.47,2023-06-15 04:50:09,11.65237,2023-06-15 04:36:18,29.388,2013.5848
166.2432,20.79,1166.9,11.47,2023-06-15 05:50:12,11.65237,2023-06-15 05:36:18,29.481,2018.6626
166.2848,20.55,1734.0,11.46,2023-06-15 06:50:06,11.65237,2023-06-15 06:36:18,29.512,2020.3552
166.3265,19.79,1146.5,11.46,2023-06-15 07:50:09,11.65237,2023-06-15 07:36:18,29.898,2041.4308
166.3682,19.07,846.0,11.45,2023-06-15 08:50:12,11.65237,2023-06-15 08:36:18,30.298,2063.2708
166.4098,18.83,766.3,11.44,2023-06-15 09:50:06,11.65237,2023-06-15 09:36:18,30.52,2075.392
166.4515,18.95,812.5,11.44,2023-06-15 10:50:09,11.65237,2023-06-15 10:36:18,30.463,2072.2798000000003
166.4932,19.07,943.2,11.44,2023-06-15 11:50:12,11.65237,2023-06-15 11:36:18,30.19,2057.374
166.5348,19.16,1252.6,11.44,2023-06-15 12:50:06,11.65237,2023-06-15 12:36:18,29.893,2041.1578
166.5765,19.26,1535.7,11.44,2023-06-15 13:50:09,11.65237,2023-06-15 13:36:18,29.481,2018.6626
166.6182,19.55,2378.4,11.44,2023-06-15 14:50:12,11.65237,2023-06-15 14:36:18,28.893,1986.5578
166.6598,19.79,2406.2,11.44,2023-06-15 15:50:06,11.65237,2023-06-15 15:36:18,28.665,1974.109
166.7015,19.7,2120.7,11.44,2023-06-15 16:50:09,11.65237,2023-06-15 16:36:18,29.116,1998.7336
166.7432,19.57,1193.4,11.44,2023-06-15 17:50:12,11.65237,2023-06-15 17:36:18,29.503,2019.8638
166.7848,19.62,943.6,11.44,2023-06-15 18:50:06,11.65237,2023-06-15 18:36:18,29.516,2020.5736
166.8265,19.89,788.1,11.44,2023-06-15 19:50:09,11.65237,2023-06-15 19:36:18,29.452,2017.0792
166.8682,20.08,717.2,11.44,2023-06-15 20:50:12,11.65237,2023-06-15 20:36:18,29.805,2036.353
166.9098,19.94,662.9,11.44,2023-06-15 21:50:06,11.65237,2023-06-15 21:36:18,30.261,2061.2506000000003
166.9515,19.62,634.8,11.44,2023-06-15 22:50:09,11.65237,2023-06-15 22:36:18,30.394,2068.5124
166.9932,19.77,652.1,11.43,2023-06-15 23:50:12,11.65237,2023-06-15 23:36:18,30.207,2058.3022
167.0348,20.01,728.2,11.43,2023-06-16 00:50:06,11.65237,2023-06-16 00:36:18,29.958,2044.7068
167.0765,20.28,908.8,11.44,2023-06-16 01:50:09,11.65237,2023-06-16 01:36:18,29.702,2030.7292
167.1182,20.4,1296.7,11.44,2023-06-16 02:50:12,11.65237,2023-06-16 02:36:18,29.58,2024.068
167.1598,20.4,1718.6,11.44,2023-06-16 03:50:06,11.65237,2023-06-16 03:36:18,29.436,2016.2056
167.2015,20.38,1718.6,11.44,2023-06-16 04:50:09,11.65237,2023-06-16 04:36:18,29.397,2014.0762
167.2432,20.38,1835.2,11.44,2023-06-16 05:50:12,11.65237,2023-06-16 05:36:18,29.396,2014.0216
167.2848,20.16,1305.8,11.44,2023-06-16 06:50:06,11.65237,2023-06-16 06:36:18,29.481,2018.6626
167.3265,20.08,1385.6,11.43,2023-06-16 07:50:09,11.65237,2023-06-16 07:36:18,29.613,2025.8698
167.3682,19.41,945.8,11.43,2023-06-16 08:50:12,11.65237,2023-06-16 08:36:18,29.936,2043.5056
167.4098,19.19,951.3,11.42,2023-06-16 09:50:06,11.65237,2023-06-16 09:36:18,30.319000000000003,2064.4174000000003
167.4515,19.04,833.5,11.41,2023-06-16 10:50:09,11.65237,2023-06-16 10:36:18,30.395,2068.567
167.4932,19.02,813.0,11.41,2023-06-16 11:50:12,11.65237,2023-06-16 11:36:18,30.357,2066.4922
167.5348,19.21,841.6,11.41,2023-06-16 12:50:06,11.65237,2023-06-16 12:36:18,30.039,2049.1294
167.5765,19.65,1146.4,11.41,2023-06-16 13:50:09,11.65237,2023-06-16 13:36:18,29.909,2042.0314
167.6182,20.16,1514.4,11.42,2023-06-16 14:50:12,11.65237,2023-06-16 14:36:18,29.253,2006.2138
167.6598,20.6,1679.7,11.43,2023-06-16 15:50:06,11.65237,2023-06-16 15:36:18,28.762,1979.4052
167.7015,20.79,1720.1,11.43,2023-06-16 16:50:09,11.65237,2023-06-16 16:36:18,28.871,1985.3566
167.7432,20.57,1557.2,11.43,2023-06-16 17:50:12,11.65237,2023-06-16 17:36:18,29.085,1997.041
167.7848,20.52,947.0,11.43,2023-06-16 18:50:06,11.65237,2023-06-16 18:36:18,29.493,2019.3178
167.8265,20.5,719.6,11.43,2023-06-16 19:50:09,11.65237,2023-06-16 19:36:18,29.813,2036.7898
167.8682,20.57,638.5,11.42,2023-06-16 20:50:12,11.65237,2023-06-16 20:36:18,29.822,2037.2812
167.9098,20.79,648.5,11.42,2023-06-16 21:50:06,11.65237,2023-06-16 21:36:18,30.042,2049.2932
167.9515,19.99,594.3,11.42,2023-06-16 22:50:09,11.65237,2023-06-16 22:36:18,30.286,2062.6156
167.9932,20.13,602.3,11.41,2023-06-16 23:50:12,11.65237,2023-06-16 23:36:18,30.327,2064.8542
168.0348,20.16,650.5,11.41,2023-06-17 00:50:06,11.65237,2023-06-17 00:36:18,30.345,2065.837
168.0765,20.38,713.3,11.41,2023-06-17 01:50:09,11.65237,2023-06-17 01:36:18,30.254,2060.8684000000003
168.1182,20.55,828.2,11.41,2023-06-17 02:50:12,11.65237,2023-06-17 02:36:18,29.926,2042.9596
168.1598,20.99,1377.9,11.42,2023-06-17 03:50:06,11.65237,2023-06-17 03:36:18,29.685,2029.801
168.2015,21.14,2131.0,11.42,2023-06-17 04:50:09,11.65237,2023-06-17 04:36:18,29.67,2028.982
168.2432,21.06,2380.1,11.42,2023-06-17 05:50:12,11.65237,2023-06-17 05:36:18,29.469,2018.0074
168.3265,20.65,1511.1,11.54,2023-06-17 07:50:09,11.65237,2023-06-17 07:36:18,29.376,2012.9296
168.3682,20.16,1026.7,11.5,2023-06-17 08:50:12,11.65237,2023-06-17 08:36:18,29.845,2038.537
168.4098,19.57,882.9,11.47,2023-06-17 09:50:06,11.65237,2023-06-17 09:36:18,30.23,2059.558
168.4515,19.5,855.8,11.46,2023-06-17 10:50:09,11.65237,2023-06-17 10:36:18,30.444000000000003,2071.2424
168.4932,19.43,824.7,11.45,2023-06-17 11:50:12,11.65237,2023-06-17 11:36:18,30.511,2074.9006
168.5348,19.53,856.3,11.44,2023-06-17 12:50:06,11.65237,2023-06-17 12:36:18,30.449,2071.5154
168.5765,19.62,1054.9,11.44,2023-06-17 13:50:09,11.65237,2023-06-17 13:36:18,30.328,2064.9088
168.6182,19.74,1465.5,11.44,2023-06-17 14:50:12,11.65237,2023-06-17 14:36:18,30.137,2054.4802
168.6598,19.79,2356.3,11.44,2023-06-17 15:50:06,11.65237,2023-06-17 15:36:18,29.78,2034.988
168.7015,19.77,2591.9,11.44,2023-06-17 16:50:09,11.65237,2023-06-17 16:36:18,29.414,2015.0044
168.7848,19.67,2364.3,11.44,2023-06-17 18:50:06,11.65237,2023-06-17 18:36:18,29.509,2020.1914
168.8265,19.72,1363.9,11.44,2023-06-17 19:50:09,11.65237,2023-06-17 19:36:18,29.74,2032.804
168.8682,19.65,955.6,11.44,2023-06-17 20:50:12,11.65237,2023-06-17 20:36:18,29.739,2032.7494
168.9098,19.67,868.9,11.44,2023-06-17 21:50:06,11.65237,2023-06-17 21:36:18,29.828,2037.6088
168.9515,19.67,815.5,11.44,2023-06-17 22:50:09,11.65237,2023-06-17 22:36:18,30.105,2052.733
168.9932,19.53,711.0,11.43,2023-06-17 23:50:12,11.65237,2023-06-17 23:36:18,30.405,2069.1130000000003
169.0348,19.48,739.8,11.43,2023-06-18 00:50:06,11.65237,2023-06-18 00:36:18,30.35,2066.11
169.0765,19.5,779.4,11.43,2023-06-18 01:50:09,11.65237,2023-06-18 01:36:18,30.31,2063.926
169.1182,19.45,1092.7,11.43,2023-06-18 02:50:12,11.65237,2023-06-18 02:36:18,30.14,2054.644
169.1598,19.26,1953.0,11.43,2023-06-18 03:50:06,11.65237,2023-06-18 03:36:18,29.92,2042.632
169.3682,19.21,2196.3,11.42,2023-06-18 08:50:12,11.65237,2023-06-18 08:36:18,29.74,2032.804
169.4098,19.14,1363.3,11.42,2023-06-18 09:50:06,11.65237,2023-06-18 09:36:18,29.884,2040.6664
169.4515,18.9,1083.5,11.42,2023-06-18 10:50:09,11.65237,2023-06-18 10:36:18,29.979,2045.8534
169.4932,18.95,947.2,11.42,2023-06-18 11:50:12,11.65237,2023-06-18 11:36:18,30.382,2067.8572000000004
169.5348,18.97,871.8,11.42,2023-06-18 12:50:06,11.65237,2023-06-18 12:36:18,30.476,2072.9896
169.5765,19.07,879.5,11.42,2023-06-18 13:50:09,11.65237,2023-06-18 13:36:18,30.245,2060.3770000000004
169.6182,19.29,1228.8,11.42,2023-06-18 14:50:12,11.65237,2023-06-18 14:36:18,30.041,2049.2386
169.6598,19.41,1620.7,11.42,2023-06-18 15:50:06,11.65237,2023-06-18 15:36:18,29.671,2029.0366
169.7015,19.87,1937.9,11.42,2023-06-18 16:50:09,11.65237,2023-06-18 16:36:18,29.364,2012.2744
169.7432,19.94,2106.3,11.43,2023-06-18 17:50:12,11.65237,2023-06-18 17:36:18,28.932,1988.6872
169.7848,20.04,2081.3,11.43,2023-06-18 18:50:06,11.65237,2023-06-18 18:36:18,28.931,1988.6326
169.8265,19.82,1294.2,11.43,2023-06-18 19:50:09,11.65237,2023-06-18 19:36:18,29.062,1995.7852
169.8682,19.57,788.4,11.42,2023-06-18 20:50:12,11.65237,2023-06-18 20:36:18,29.021,1993.5466
169.9098,19.53,741.1,11.41,2023-06-18 21:50:06,11.65237,2023-06-18 21:36:18,29.345,2011.237
169.9515,19.5,712.0,11.41,2023-06-18 22:50:09,11.65237,2023-06-18 22:36:18,29.467,2017.8982
169.9932,19.62,694.6,11.41,2023-06-18 23:50:12,11.65237,2023-06-18 23:36:18,29.981,2045.9626
170.0348,19.33,698.7,11.41,2023-06-19 00:50:06,11.65237,2023-06-19 00:36:18,30.284,2062.5064
170.0765,19.38,714.8,11.41,2023-06-19 01:50:09,11.65237,2023-06-19 01:36:18,30.367,2067.0382
170.1182,19.41,793.3,11.41,2023-06-19 02:50:12,11.65237,2023-06-19 02:36:18,30.348,2066.0008
170.1598,19.5,1079.2,11.41,2023-06-19 03:50:06,11.65237,2023-06-19 03:36:18,30.183,2056.9918
170.2015,19.5,1754.0,11.41,2023-06-19 04:50:09,11.65237,2023-06-19 04:36:18,29.918,2042.5228
170.2432,19.48,2203.4,11.4,2023-06-19 05:50:12,11.65237,2023-06-19 05:36:18,29.653,2028.0538
170.2848,19.43,2237.5,11.4,2023-06-19 06:50:06,11.65237,2023-06-19 06:06:18,29.449,2016.9154
170.4515,19.16,1172.5,11.4,2023-06-19 10:50:09,11.65237,2023-06-19 11:06:18,30.098,2052.3508
170.4932,18.95,1086.9,11.39,2023-06-19 11:50:12,11.65237,2023-06-19 11:36:18,30.162,2055.8452
170.5348,19.07,904.7,11.39,2023-06-19 12:50:06,11.65237,2023-06-19 12:36:18,30.563,2077.7398000000003
170.5765,19.04,889.4,11.39,2023-06-19 13:50:09,11.65237,2023-06-19 13:36:18,30.581,2078.7226
170.6182,19.24,881.8,11.39,2023-06-19 14:50:12,11.65237,2023-06-19 14:36:18,30.444000000000003,2071.2424
170.6598,19.48,1128.8,11.39,2023-06-19 15:50:06,11.65237,2023-06-19 15:36:18,30.232,2059.6672
170.7015,19.62,1349.3,11.39,2023-06-19 16:50:09,11.65237,2023-06-19 16:36:18,30.055,2050.003
170.7432,19.82,1466.0,11.39,2023-06-19 17:50:12,11.65237,2023-06-19 17:36:18,29.565,2023.249
170.7848,19.94,1520.5,11.4,2023-06-19 18:50:06,11.65237,2023-06-19 19:06:18,29.416,2015.1136
170.8265,19.82,1439.7,11.4,2023-06-19 19:50:09,11.65237,2023-06-19 19:36:18,29.382,2013.2572
170.8682,19.72,948.3,11.39,2023-06-19 20:50:12,11.65237,2023-06-19 20:36:18,29.739,2032.7494
170.9098,19.74,898.0,11.39,2023-06-19 21:50:06,11.65237,2023-06-19 21:36:18,30.169,2056.2274
170.9515,19.74,699.0,11.39,2023-06-19 22:50:09,11.65237,2023-06-19 22:36:18,30.095,2052.187
170.9932,19.77,674.9,11.39,2023-06-19 23:50:12,11.65237,2023-06-19 23:36:18,30.385,2068.021
171.0348,19.65,679.9,11.39,2023-06-20 00:50:06,11.65237,2023-06-20 00:36:18,30.589,2079.1594
171.0765,19.6,694.2,11.39,2023-06-20 01:50:09,11.65237,2023-06-20 01:36:18,30.498,2074.1908000000003
171.1182,19.57,718.3,11.38,2023-06-20 02:50:12,11.65237,2023-06-20 02:36:18,30.759,2088.4414
171.1598,19.55,826.2,11.38,2023-06-20 03:50:06,11.65237,2023-06-20 03:36:18,30.701,2085.2746
171.2015,19.5,983.6,11.38,2023-06-20 04:50:09,11.65237,2023-06-20 04:36:18,30.539,2076.4294
171.2432,19.21,1485.8,11.37,2023-06-20 05:50:12,11.65237,2023-06-20 05:36:18,30.307,2063.7622
171.2848,19.12,1713.3,11.37,2023-06-20 06:50:06,11.65237,2023-06-20 06:36:18,29.914,2042.3044
171.3682,19.16,1812.0,11.37,2023-06-20 08:50:12,11.65237,2023-06-20 09:06:18,29.89,2040.994
171.4098,19.33,1319.3,11.37,2023-06-20 09:50:06,11.65237,2023-06-20 09:36:18,29.995,2046.727
171.4515,19.33,1218.5,11.37,2023-06-20 10:50:09,11.65237,2023-06-20 10:36:18,30.168,2056.1728000000003
171.4932,18.85,1048.5,11.37,2023-06-20 11:50:12,11.65237,2023-06-20 11:36:18,30.478,2073.0988
171.5348,18.97,911.8,11.36,2023-06-20 12:50:06,11.65237,2023-06-20 12:36:18,30.26,2061.196
171.5765,19.07,862.6,11.36,2023-06-20 13:50:09,11.65237,2023-06-20 13:36:18,30.486,2073.5356
171.6182,19.09,822.8,11.36,2023-06-20 14:50:12,11.65237,2023-06-20 14:36:18,30.631,2081.4526
171.6598,19.5,801.5,11.36,2023-06-20 15:50:06,11.65237,2023-06-20 15:36:18,30.644,2082.1624
171.7015,20.28,929.4,11.37,2023-06-20 16:50:09,11.65237,2023-06-20 16:36:18,30.262,2061.3052
171.7432,20.79,942.3,11.37,2023-06-20 17:50:12,11.65237,2023-06-20 17:36:18,29.829,2037.6634
171.7848,21.21,929.7,11.38,2023-06-20 18:50:06,11.65237,2023-06-20 18:36:18,29.214,2004.0844
171.8682,20.35,785.4,11.51,2023-06-20 20:50:12,11.65237,2023-06-20 20:36:18,28.91,1987.486
171.9098,20.13,685.3,11.46,2023-06-20 21:50:06,11.65237,2023-06-20 21:36:18,29.479,2018.5534
171.9515,20.04,682.1,11.44,2023-06-20 22:50:09,11.65237,2023-06-20 22:36:18,29.731,2032.3126
171.9932,20.13,644.9,11.42,2023-06-20 23:50:12,11.65237,2023-06-20 23:36:18,29.91,2042.086
172.0348,19.89,670.6,11.42,2023-06-21 00:50:06,11.65237,2023-06-21 00:36:18,30.253,2060.8138
172.0765,19.72,704.2,11.41,2023-06-21 01:50:09,11.65237,2023-06-21 01:36:18,30.249,2060.5954
172.1182,19.67,721.8,11.41,2023-06-21 02:50:12,11.65237,2023-06-21 02:36:18,30.380000000000003,2067.7480000000005
172.1598,19.84,716.0,11.4,2023-06-21 03:50:06,11.65237,2023-06-21 03:36:18,30.528,2075.8288
172.2015,20.04,814.7,11.4,2023-06-21 04:50:09,11.65237,2023-06-21 04:36:18,30.366,2066.9836
172.2432,19.79,1023.1,11.41,2023-06-21 05:50:12,11.65237,2023-06-21 05:36:18,30.229,2059.5034
172.2848,19.7,1279.6,11.4,2023-06-21 06:50:06,11.65237,2023-06-21 06:36:18,29.907,2041.9222
172.3265,19.65,1373.3,11.4,2023-06-21 07:50:09,11.65237,2023-06-21 07:36:18,29.606,2025.4876
172.3682,19.74,1335.6,11.4,2023-06-21 08:50:12,11.65237,2023-06-21 08:36:18,29.566000000000003,2023.3036
172.4098,19.77,1225.9,11.4,2023-06-21 09:50:06,11.65237,2023-06-21 09:36:18,29.751,2033.4046
172.4515,19.7,1312.0,11.4,2023-06-21 10:50:09,11.65237,2023-06-21 10:36:18,30.003,2047.1638
172.4932,19.57,985.0,11.4,2023-06-21 11:50:12,11.65237,2023-06-21 11:36:18,30.212,2058.5752
172.5348,19.26,986.5,11.4,2023-06-21 12:50:06,11.65237,2023-06-21 12:36:18,30.48,2073.208
172.5765,19.38,872.4,11.39,2023-06-21 13:50:09,11.65237,2023-06-21 13:36:18,30.238,2059.9948
172.6182,19.41,843.9,11.4,2023-06-21 14:50:12,11.65237,2023-06-21 14:36:18,30.369,2067.1474
172.6598,19.43,774.2,11.4,2023-06-21 15:50:06,11.65237,2023-06-21 15:36:18,30.483,2073.3718
172.7015,19.89,780.5,11.4,2023-06-21 16:50:09,11.65237,2023-06-21 16:36:18,30.446,2071.3516
172.7432,20.99,811.4,11.4,2023-06-21 17:50:12,11.65237,2023-06-21 17:36:18,29.825,2037.445
172.7848,21.56,747.1,11.41,2023-06-21 18:50:06,11.65237,2023-06-21 18:36:18,29.583,2024.2318
172.8265,21.91,709.7,11.42,2023-06-21 19:50:09,11.65237,2023-06-21 19:36:18,29.171,2001.7366
172.8682,22.21,697.9,11.42,2023-06-21 20:50:12,11.65237,2023-06-21 20:36:18,29.126,1999.2796
172.9098,21.51,713.8,11.42,2023-06-21 21:50:06,11.65237,2023-06-21 21:36:18,29.295,2008.507
172.9515,20.94,610.3,11.41,2023-06-21 22:50:09,11.65237,2023-06-21 22:36:18,29.344,2011.1824
172.9932,20.55,662.4,11.4,2023-06-21 23:50:12,11.65237,2023-06-21 23:36:18,29.591,2024.6686
173.0348,20.4,626.5,11.4,2023-06-22 00:50:06,11.65237,2023-06-22 00:36:18,29.777,2034.8242
173.0765,20.43,617.8,11.39,2023-06-22 01:50:09,11.65237,2023-06-22 01:36:18,30.085,2051.641
173.1182,20.25,634.4,11.39,2023-06-22 02:50:12,11.65237,2023-06-22 02:36:18,30.222,2059.1212
173.1598,20.16,676.5,11.39,2023-06-22 03:50:06,11.65237,2023-06-22 03:36:18,30.357,2066.4922
173.2015,20.18,718.6,11.39,2023-06-22 04:50:09,11.65237,2023-06-22 04:36:18,30.446,2071.3516
173.2432,20.28,795.9,11.39,2023-06-22 05:50:12,11.65237,2023-06-22 05:36:18,30.351,2066.1646
173.2848,20.16,1030.3,11.39,2023-06-22 06:50:06,11.65237,2023-06-22 06:36:18,30.049,2049.6754
173.3265,19.99,1152.0,11.38,2023-06-22 07:50:09,11.65237,2023-06-22 07:36:18,29.822,2037.2812
173.3682,19.99,1351.2,11.38,2023-06-22 08:50:12,11.65237,2023-06-22 08:36:18,29.597,2024.9962
173.4098,20.04,1225.1,11.38,2023-06-22 09:50:06,11.65237,2023-06-22 09:36:18,29.568,2023.4128
173.4515,20.06,1098.9,11.38,2023-06-22 10:50:09,11.65237,2023-06-22 10:36:18,29.892,2041.1032
173.4932,20.08,1073.2,11.37,2023-06-22 11:50:12,11.65237,2023-06-22 11:36:18,30.119,2053.4974
173.5348,19.77,971.8,11.37,2023-06-22 12:50:06,11.65237,2023-06-22 12:36:18,30.221,2059.0666
173.5765,19.5,910.9,11.37,2023-06-22 13:50:09,11.65237,2023-06-22 13:36:18,30.326,2064.7996000000003
173.6182,19.45,882.4,11.36,2023-06-22 14:50:12,11.65237,2023-06-22 14:36:18,30.253,2060.8138
173.6598,19.48,843.7,11.37,2023-06-22 15:50:06,11.65237,2023-06-22 15:36:18,30.156,2055.5176
173.7015,19.91,763.6,11.36,2023-06-22 16:50:09,11.65237,2023-06-22 16:36:18,30.305,2063.653
173.7432,20.74,786.2,11.37,2023-06-22 17:50:12,11.65237,2023-06-22 17:36:18,30.402,2068.9492
173.7848,20.82,748.4,11.38,2023-06-22 18:50:06,11.65237,2023-06-22 18:36:18,29.78,2034.988
173.8265,21.86,649.5,11.39,2023-06-22 19:50:09,11.65237,2023-06-22 19:36:18,29.508,2020.1368
173.8682,21.83,645.1,11.39,2023-06-22 20:50:12,11.65237,2023-06-22 20:36:18,29.232,2005.0672
173.9098,21.68,690.4,11.39,2023-06-22 21:50:06,11.65237,2023-06-22 21:36:18,29.121,1999.0066
173.9515,20.45,764.4,11.38,2023-06-22 22:50:09,11.65237,2023-06-22 22:36:18,29.006,1992.7276
173.9932,20.45,824.1,11.37,2023-06-22 23:50:12,11.65237,2023-06-22 23:36:18,29.362,2012.1652
174.0348,20.25,738.4,11.37,2023-06-23 00:50:06,11.65237,2023-06-23 00:36:18,29.529,2021.2834
174.0765,20.13,726.5,11.36,2023-06-23 01:50:09,11.65237,2023-06-23 01:36:18,29.875,2040.175
174.1182,20.13,704.6,11.36,2023-06-23 02:50:12,11.65237,2023-06-23 02:36:18,30.148,2055.0808
174.1598,19.91,711.2,11.36,2023-06-23 03:50:06,11.65237,2023-06-23 03:36:18,30.071,2050.8766
174.2015,19.87,756.9,11.35,2023-06-23 04:50:09,11.65237,2023-06-23 04:36:18,30.32,2064.472
174.2432,19.99,797.6,11.35,2023-06-23 05:50:12,11.65237,2023-06-23 05:36:18,30.361,2066.7106000000003
174.2848,20.11,943.7,11.35,2023-06-23 06:50:06,11.65237,2023-06-23 06:36:18,30.263,2061.3598
174.3265,20.04,1223.0,11.35,2023-06-23 07:50:09,11.65237,2023-06-23 07:36:18,30.113,2053.1698
174.3682,20.04,1534.5,11.35,2023-06-23 08:50:12,11.65237,2023-06-23 08:36:18,29.769,2034.3874
174.4098,20.04,1580.9,11.35,2023-06-23 09:50:06,11.65237,2023-06-23 09:36:18,29.658,2028.3268
174.4515,20.01,1575.1,11.35,2023-06-23 10:50:09,11.65237,2023-06-23 10:36:18,29.724,2031.9304
174.4932,19.94,1172.3,11.35,2023-06-23 11:50:12,11.65237,2023-06-23 11:36:18,29.786,2035.3156
174.5348,19.94,1274.7,11.35,2023-06-23 12:50:06,11.65237,2023-06-23 12:36:18,30.094,2052.1324000000004
174.5765,19.7,1132.8,11.35,2023-06-23 13:50:09,11.65237,2023-06-23 13:36:18,30.166,2056.0636
174.6182,19.7,975.8,11.34,2023-06-23 14:50:12,11.65237,2023-06-23 14:36:18,30.130000000000003,2054.098
174.6598,19.65,977.6,11.34,2023-06-23 15:50:06,11.65237,2023-06-23 15:36:18,30.09,2051.914
174.7015,19.72,898.0,11.34,2023-06-23 16:50:09,11.65237,2023-06-23 16:36:18,29.969,2045.3074
174.7432,20.57,845.6,11.34,2023-06-23 17:50:12,11.65237,2023-06-23 17:36:18,30.156,2055.5176
174.7848,20.87,809.1,11.35,2023-06-23 18:50:06,11.65237,2023-06-23 18:36:18,30.217,2058.8482
174.8265,21.68,767.4,11.35,2023-06-23 19:50:09,11.65237,2023-06-23 19:36:18,29.682,2029.6372
174.8682,21.83,789.8,11.36,2023-06-23 20:50:12,11.65237,2023-06-23 20:36:18,29.676,2029.3096
174.9098,21.78,760.2,11.36,2023-06-23 21:50:06,11.65237,2023-06-23 21:36:18,29.272,2007.2512
174.9515,21.24,759.3,11.36,2023-06-23 22:50:09,11.65237,2023-06-23 22:36:18,29.088,1997.2048
174.9932,20.62,748.3,11.35,2023-06-23 23:50:12,11.65237,2023-06-23 23:36:18,29.084,1996.9864
175.0348,20.5,758.2,11.35,2023-06-24 00:50:06,11.65237,2023-06-24 00:36:18,29.21,2003.866
175.0765,20.72,811.3,11.34,2023-06-24 01:50:09,11.65237,2023-06-24 01:36:18,29.37,2012.602
175.1182,20.6,727.4,11.34,2023-06-24 02:50:12,11.65237,2023-06-24 02:36:18,29.855,2039.083
175.1598,20.4,733.6,11.34,2023-06-24 03:50:06,11.65237,2023-06-24 03:36:18,30.083,2051.5318
175.2015,20.25,794.0,11.33,2023-06-24 04:50:09,11.65237,2023-06-24 04:36:18,30.073,2050.9858000000004
175.2432,20.4,841.9,11.33,2023-06-24 05:50:12,11.65237,2023-06-24 05:36:18,30.214,2058.6844
175.2848,20.72,952.4,11.33,2023-06-24 06:50:06,11.65237,2023-06-24 06:36:18,30.317,2064.3082
175.3265,20.92,1172.1,11.34,2023-06-24 07:50:09,11.65237,2023-06-24 07:36:18,30.083,2051.5318
175.4098,20.82,1676.6,11.47,2023-06-24 09:50:06,11.65237,2023-06-24 09:36:18,29.608,2025.5968
175.4515,20.5,1295.5,11.43,2023-06-24 10:50:09,11.65237,2023-06-24 10:36:18,29.489,2019.0994
175.4932,20.5,1205.7,11.41,2023-06-24 11:50:12,11.65237,2023-06-24 11:36:18,29.161,2001.1906
175.5348,20.45,1148.7,11.39,2023-06-24 12:50:06,11.65237,2023-06-24 12:36:18,29.469,2018.0074
175.5765,20.18,1178.1,11.39,2023-06-24 13:50:09,11.65237,2023-06-24 13:36:18,29.829,2037.6634
175.6182,20.21,962.6,11.38,2023-06-24 14:50:12,11.65237,2023-06-24 14:36:18,30.005000000000003,2047.273
175.6598,20.33,916.1,11.38,2023-06-24 15:50:06,11.65237,2023-06-24 15:36:18,29.869,2039.8474
175.7015,20.28,893.6,11.38,2023-06-24 16:50:09,11.65237,2023-06-24 16:36:18,29.796,2035.8616
175.7432,20.3,906.9,11.37,2023-06-24 17:50:12,11.65237,2023-06-24 17:36:18,29.728,2032.1488
175.7848,21.26,842.0,11.37,2023-06-24 18:50:06,11.65237,2023-06-24 18:36:18,29.821,2037.2266
175.8265,21.44,802.3,11.38,2023-06-24 19:50:09,11.65237,2023-06-24 19:36:18,29.877,2040.2842
175.8682,21.81,743.1,11.39,2023-06-24 20:50:12,11.65237,2023-06-24 20:36:18,29.684,2029.7464
175.9098,22.03,772.6,11.39,2023-06-24 21:50:06,11.65237,2023-06-24 21:36:18,29.422,2015.4412
175.9515,22.23,727.9,11.39,2023-06-24 22:50:09,11.65237,2023-06-24 22:36:18,28.954,1989.8884
175.9932,21.44,803.6,11.39,2023-06-24 23:50:12,11.65237,2023-06-24 23:36:18,28.743,1978.3678
176.0348,21.16,817.6,11.38,2023-06-25 00:50:06,11.65237,2023-06-25 00:36:18,28.91,1987.486
176.0765,21.26,847.2,11.37,2023-06-25 01:50:09,11.65237,2023-06-25 01:36:18,29.089,1997.2594
176.1182,21.19,764.6,11.37,2023-06-25 02:50:12,11.65237,2023-06-25 02:36:18,29.538,2021.7748
176.1598,21.16,774.0,11.37,2023-06-25 03:50:06,11.65237,2023-06-25 03:36:18,29.527,2021.1742
176.2015,21.06,819.9,11.37,2023-06-25 04:50:09,11.65237,2023-06-25 04:36:18,29.878,2040.3388
176.2432,21.02,864.3,11.37,2023-06-25 05:50:12,11.65237,2023-06-25 05:36:18,30.027,2048.4742
176.2848,21.06,869.9,11.37,2023-06-25 06:50:06,11.65237,2023-06-25 06:36:18,30.197,2057.7562
176.3265,21.21,1032.9,11.37,2023-06-25 07:50:09,11.65237,2023-06-25 07:36:18,30.167,2056.1182
176.3682,21.26,1246.2,11.37,2023-06-25 08:50:12,11.65237,2023-06-25 08:36:18,29.983,2046.0718
