Plot Title: Carolina September 2021,,,
#,"Date Time, GMT-04:00","High Range, μS/cm (LGR S/N: 20200318, SEN S/N: 20200318)","Temp, °C (LGR S/N: 20200318, SEN S/N: 20200318)"
2045,11/9/2021 23:36,22782.5,13.83
2046,11/10/2021 0:06,22834.4,13.89
2047,11/10/2021 0:36,22877.6,13.87
2048,11/10/2021 1:06,22919.5,13.89
2049,11/10/2021 1:36,22885.1,13.83
2050,11/10/2021 2:06,22891.1,13.82
2051,11/10/2021 2:36,22947.9,13.86
2052,11/10/2021 3:06,22987,13.87
2053,11/10/2021 3:36,23036.7,13.87
2054,11/10/2021 4:06,23024.6,13.84
2055,11/10/2021 4:36,22976.5,13.81
2056,11/10/2021 5:06,22965.9,13.79
2057,11/10/2021 5:36,22967.4,13.79
2058,11/10/2021 6:06,22931.4,13.74
2059,11/10/2021 6:36,22900,13.77
2060,11/10/2021 7:06,22831.4,13.63
2061,11/10/2021 7:36,22794.3,13.53
2062,11/10/2021 8:06,22746.9,13.46
2063,11/10/2021 8:36,22674.7,13.26
2064,11/10/2021 9:06,22664.4,13.34
2065,11/10/2021 9:36,22713,13.5
2066,11/10/2021 10:06,22794.3,13.73
2067,11/10/2021 10:36,22819.5,13.94
2068,11/10/2021 11:06,22732.2,13.66
2069,11/10/2021 11:36,22810.6,13.79
2070,11/10/2021 12:06,22832.9,14.03
2071,11/10/2021 12:36,22849.3,14.05
2072,11/10/2021 13:06,22953.9,14.19
2073,11/10/2021 13:36,22832.9,14.38
2074,11/10/2021 14:06,22888.1,14.42
2075,11/10/2021 14:36,22907.5,14.52
2076,11/10/2021 15:06,22928.4,14.53
2077,11/10/2021 15:36,22901.5,14.62
2078,11/10/2021 16:06,22934.4,14.55
2079,11/10/2021 16:36,22894,14.49
2080,11/10/2021 17:06,22924,14.53
2081,11/10/2021 17:36,22912,14.46
2082,11/10/2021 18:06,22835.9,14.22
2083,11/10/2021 18:36,22797.3,14.18
2084,11/10/2021 19:06,22660,13.97
2085,11/10/2021 19:36,22652.7,13.97
2086,11/10/2021 20:06,22532.8,13.9
2087,11/10/2021 20:36,22496.4,13.82
2088,11/10/2021 21:06,22599.9,13.95
2089,11/10/2021 21:36,22646.8,14.13
2090,11/10/2021 22:06,22674.7,14.3
2091,11/10/2021 22:36,22755.8,14.33
2092,11/10/2021 23:06,22724.8,14.31
2093,11/10/2021 23:36,22710,14.3
2094,11/11/2021 0:06,22724.8,14.27
2095,11/11/2021 0:36,22636.5,14.29
2096,11/11/2021 1:06,22738.1,14.27
2097,11/11/2021 1:36,22786.9,14.22
2098,11/11/2021 2:06,22847.8,14.11
2099,11/11/2021 2:36,22873.1,14.1
2100,11/11/2021 3:06,22856.7,14.11
2101,11/11/2021 3:36,22867.2,14.15
2102,11/11/2021 4:06,22913.5,14.16
2103,11/11/2021 4:36,22943.4,14.16
2104,11/11/2021 5:06,22941.9,14.1
2105,11/11/2021 5:36,22843.3,13.81
2106,11/11/2021 6:06,22798.8,13.77
2107,11/11/2021 6:36,22825.5,13.82
2108,11/11/2021 7:06,22781,13.57
2109,11/11/2021 7:36,22773.6,13.52
2110,11/11/2021 8:06,22692.3,13.36
2111,11/11/2021 8:36,22464.5,12.79
2112,11/11/2021 9:06,22419.7,12.52
2113,11/11/2021 9:36,22454.4,12.76
2114,11/11/2021 10:06,22662.9,13.87
2115,11/11/2021 10:36,22432.7,13.09
2116,11/11/2021 11:06,22509.5,13.14
2117,11/11/2021 11:36,22543,13.5
2118,11/11/2021 12:06,22624.8,13.66
2119,11/11/2021 12:36,22595.5,13.63
2120,11/11/2021 13:06,22649.7,14.1
2121,11/11/2021 13:36,22683.5,14.06
2122,11/11/2021 14:06,22806.2,14.17
2123,11/11/2021 14:36,22834.4,14.3
2124,11/11/2021 15:06,22903,14.3
2125,11/11/2021 15:36,22897,14.34
2126,11/11/2021 16:06,22937.4,14.49
2127,11/11/2021 16:36,22991.5,14.38
2128,11/11/2021 17:06,22999,14.44
2129,11/11/2021 17:36,22970.4,14.39
2130,11/11/2021 18:06,23000.5,14.34
2131,11/11/2021 18:36,22962.9,14.32
2132,11/11/2021 19:06,22982.5,14.38
2133,11/11/2021 19:36,22959.9,14.32
2134,11/11/2021 20:06,22934.4,14.3
2135,11/11/2021 20:36,22912,14.26
2136,11/11/2021 21:06,22873.1,14.23
2137,11/11/2021 21:36,22794.3,14.06
2138,11/11/2021 22:06,22769.1,14.08
2139,11/11/2021 22:36,22696.8,13.8
2140,11/11/2021 23:06,22550.3,13.53
2141,11/11/2021 23:36,22689.4,13.98
2142,11/12/2021 0:06,22682,13.96
2143,11/12/2021 0:36,22607.2,13.89
2144,11/12/2021 1:06,22629.2,13.91
2145,11/12/2021 1:36,22696.8,13.96
2146,11/12/2021 2:06,22727.7,14
2147,11/12/2021 2:36,22795.8,14.04
2148,11/12/2021 3:06,22794.3,13.96
2149,11/12/2021 3:36,22879.1,14.02
2150,11/12/2021 4:06,22885.1,14.02
2151,11/12/2021 4:36,22870.2,13.88
2152,11/12/2021 5:06,22955.4,13.95
2153,11/12/2021 5:36,22941.9,13.84
2154,11/12/2021 6:06,22979.5,13.86
2155,11/12/2021 6:36,22985.5,13.81
2156,11/12/2021 7:06,22988.5,13.74
2157,11/12/2021 7:36,23030.7,13.74
2158,11/12/2021 8:06,23047.3,13.72
2159,11/12/2021 8:36,23063.9,13.77
2160,11/12/2021 9:06,23059.4,13.88
2161,11/12/2021 9:36,23021.6,13.86
2162,11/12/2021 10:06,22987,13.93
2163,11/12/2021 10:36,22967.4,13.97
2164,11/12/2021 11:06,22987,14.01
2165,11/12/2021 11:36,22997.5,14.03
2166,11/12/2021 12:06,23005,14.04
2167,11/12/2021 12:36,23005,14.08
2168,11/12/2021 13:06,23039.7,14.08
2169,11/12/2021 13:36,23044.2,14.09
2170,11/12/2021 14:06,23054.8,14.08
2171,11/12/2021 14:36,23057.8,14.09
2172,11/12/2021 15:06,23073,14.1
2173,11/12/2021 15:36,23066.9,14.12
2174,11/12/2021 16:06,23059.4,14.12
2175,11/12/2021 16:36,23032.2,14.16
2176,11/12/2021 17:06,22997.5,14.19
2177,11/12/2021 17:36,22997.5,14.19
2178,11/12/2021 18:06,22961.4,14.23
2179,11/12/2021 18:36,23000.5,14.2
2180,11/12/2021 19:06,22938.9,14.26
2181,11/12/2021 19:36,22910.5,14.25
2182,11/12/2021 20:06,22961.4,14.27
2183,11/12/2021 20:36,23002,14.22
2184,11/12/2021 21:06,22979.5,14.18
2185,11/12/2021 21:36,22946.4,14.22
2186,11/12/2021 22:06,22955.4,14.19
2187,11/12/2021 22:36,22944.9,14.2
2188,11/12/2021 23:06,22883.6,14.18
2189,11/12/2021 23:36,22882.1,14.19
2190,11/13/2021 0:06,22809.1,14.09
2191,11/13/2021 0:36,22778,14.1
2192,11/13/2021 1:06,22769.1,14.09
2193,11/13/2021 1:36,22746.9,14.09
2194,11/13/2021 2:06,22674.7,14.04
2195,11/13/2021 2:36,22553.2,13.96
2196,11/13/2021 3:06,22660,13.98
2197,11/13/2021 3:36,22772.1,14.04
2198,11/13/2021 4:06,22785.4,14.02
2199,11/13/2021 4:36,22770.6,13.98
2200,11/13/2021 5:06,22813.6,13.98
2201,11/13/2021 5:36,22858.2,14.01
2202,11/13/2021 6:06,22888.1,14
2203,11/13/2021 6:36,22901.5,14
2204,11/13/2021 7:06,22895.5,14.01
2205,11/13/2021 7:36,22852.3,13.95
2206,11/13/2021 8:06,22827,13.89
2207,11/13/2021 8:36,22816.6,13.86
2208,11/13/2021 9:06,22791.3,13.79
2209,11/13/2021 9:36,22806.2,13.87
2210,11/13/2021 10:06,22729.2,13.73
2211,11/13/2021 10:36,22687.9,13.79
2212,11/13/2021 11:06,22652.7,13.77
2213,11/13/2021 11:36,22632.1,14.03
2214,11/13/2021 12:06,22620.4,13.9
2215,11/13/2021 12:36,22646.8,13.93
2216,11/13/2021 13:06,22582.4,14.08
2217,11/13/2021 13:36,22715.9,14.51
2218,11/13/2021 14:06,22692.3,14.56
2219,11/13/2021 14:36,22720.4,14.56
2220,11/13/2021 15:06,22742.5,14.54
2221,11/13/2021 15:36,22806.2,14.49
2222,11/13/2021 16:06,22843.3,14.48
2223,11/13/2021 16:36,22876.1,14.37
2224,11/13/2021 17:06,22873.1,14.37
2225,11/13/2021 17:36,22885.1,14.25
2226,11/13/2021 18:06,22912,14.24
2227,11/13/2021 18:36,22946.4,14.19
2228,11/13/2021 19:06,22978,14.17
2229,11/13/2021 19:36,22973.4,14.11
2230,11/13/2021 20:06,22946.4,14.04
2231,11/13/2021 20:36,22985.5,14.05
2232,11/13/2021 21:06,23041.2,14.02
2233,11/13/2021 21:36,23074.5,13.93
2234,11/13/2021 22:06,22997.5,13.79
2235,11/13/2021 22:36,22941.9,13.63
2236,11/13/2021 23:06,22916.5,13.52
2237,11/13/2021 23:36,22894,13.46
2238,11/14/2021 0:06,22868.7,13.37
2239,11/14/2021 0:36,22924,13.37
2240,11/14/2021 1:06,22685,12.87
2241,11/14/2021 1:36,22438.5,12.58
2242,11/14/2021 2:06,22221.8,12.47
2243,11/14/2021 2:36,22189.1,12.71
2244,11/14/2021 3:06,22330.5,12.75
2245,11/14/2021 3:36,22556.1,13.24
2246,11/14/2021 4:06,22586.7,13.43
2247,11/14/2021 4:36,22592.6,13.29
2248,11/14/2021 5:06,22431.3,12.71
2249,11/14/2021 5:36,22749.9,13.4
2250,11/14/2021 6:06,22801.7,13.46
2251,11/14/2021 6:36,22874.6,13.58
2252,11/14/2021 7:06,22806.2,13.54
2253,11/14/2021 7:36,22795.8,13.62
2254,11/14/2021 8:06,22895.5,13.63
2255,11/14/2021 8:36,22891.1,13.72
2256,11/14/2021 9:06,22859.7,13.52
2257,11/14/2021 9:36,22760.2,13.25
2258,11/14/2021 10:06,22566.3,12.98
2259,11/14/2021 10:36,22583.8,13.19
2260,11/14/2021 11:06,22535.7,12.96
2261,11/14/2021 11:36,22513.9,12.96
2262,11/14/2021 12:06,22416.8,13.02
2263,11/14/2021 12:36,22400.9,13.14
2264,11/14/2021 13:06,22483.4,13.46
2265,11/14/2021 13:36,22553.2,13.55
2266,11/14/2021 14:06,22535.7,13.44
2267,11/14/2021 14:36,22645.3,13.63
2268,11/14/2021 15:06,22648.3,13.89
2269,11/14/2021 15:36,22658.5,13.8
2270,11/14/2021 16:06,22699.7,13.77
2271,11/14/2021 16:36,22695.3,13.76
2272,11/14/2021 17:06,22714.5,13.67
2273,11/14/2021 17:36,22718.9,13.62
2274,11/14/2021 18:06,22751.4,13.58
2275,11/14/2021 18:36,22781,13.5
2276,11/14/2021 19:06,22772.1,13.45
2277,11/14/2021 19:36,22804.7,13.45
2278,11/14/2021 20:06,22804.7,13.4
2279,11/14/2021 20:36,22773.6,13.36
2280,11/14/2021 21:06,22738.1,13.27
2281,11/14/2021 21:36,22732.2,13.3
2282,11/14/2021 22:06,22742.5,13.23
2283,11/14/2021 22:36,22735.1,13.19
2284,11/14/2021 23:06,22730.7,13.19
2285,11/14/2021 23:36,22616,12.95
2286,11/15/2021 0:06,22499.3,12.8
2287,11/15/2021 0:36,22554.6,12.87
2288,11/15/2021 1:06,22545.9,12.98
2289,11/15/2021 1:36,22511,12.95
2290,11/15/2021 2:06,22419.7,12.84
2291,11/15/2021 2:36,22438.5,12.86
2292,11/15/2021 3:06,22506.6,12.93
2293,11/15/2021 3:36,22535.7,13.02
2294,11/15/2021 4:06,22572.1,13.04
2295,11/15/2021 4:36,22529.9,12.94
2296,11/15/2021 5:06,22535.7,13.01
2297,11/15/2021 5:36,22503.7,12.96
2298,11/15/2021 6:06,22613.1,13.04
2299,11/15/2021 6:36,22534.2,12.9
2300,11/15/2021 7:06,22616,12.96
2301,11/15/2021 7:36,22673.2,12.94
2302,11/15/2021 8:06,22671.8,12.75
2303,11/15/2021 8:36,22592.6,12.66
2304,11/15/2021 9:06,22657.1,12.71
2305,11/15/2021 9:36,22775,12.97
2306,11/15/2021 10:06,22749.9,12.95
2307,11/15/2021 10:36,22727.7,12.91
2308,11/15/2021 11:06,22561.9,12.54
2309,11/15/2021 11:36,22493.5,12.31
2310,11/15/2021 12:06,22508.1,12.68
2311,11/15/2021 12:36,22372.1,12.46
2312,11/15/2021 13:06,22319,12.68
2313,11/15/2021 13:36,22340.5,12.72
2314,11/15/2021 14:06,22254.6,12.76
2315,11/15/2021 14:36,22496.4,12.93
2316,11/15/2021 15:06,22448.6,13.18
2317,11/15/2021 15:36,22304.7,12.94
2318,11/15/2021 16:06,22468.9,13.17
2319,11/15/2021 16:36,22217.6,12.61
2320,11/15/2021 17:06,22142.3,12.5
2321,11/15/2021 17:36,22447.2,13.03
2322,11/15/2021 18:06,22513.9,13.02
2323,11/15/2021 18:36,22570.7,13.14
2324,11/15/2021 19:06,22582.4,13.02
2325,11/15/2021 19:36,22649.7,13.04
2326,11/15/2021 20:06,22633.6,12.97
2327,11/15/2021 20:36,22340.5,11.98
2328,11/15/2021 21:06,22441.4,12.22
2329,11/15/2021 21:36,22715.9,12.83
2330,11/15/2021 22:06,22455.8,12.12
2331,11/15/2021 22:36,22098.5,11.08
2332,11/15/2021 23:06,22015.4,11.03
2333,11/15/2021 23:36,21970.6,11.07
2334,11/16/2021 0:06,21856.2,10.86
2335,11/16/2021 0:36,21969.2,11.19
2336,11/16/2021 1:06,22043.5,11.37
2337,11/16/2021 1:36,21676.8,10.85
2338,11/16/2021 2:06,21909.1,11.65
2339,11/16/2021 2:36,22388,12.72
2340,11/16/2021 3:06,22350.6,12.62
2341,11/16/2021 3:36,22136.6,11.86
2342,11/16/2021 4:06,22082.9,11.86
2343,11/16/2021 4:36,22098.5,11.86
2344,11/16/2021 5:06,22049.1,11.66
2345,11/16/2021 5:36,22087.2,11.68
2346,11/16/2021 6:06,22257.5,12.22
2347,11/16/2021 6:36,21935.6,11.02
2348,11/16/2021 7:06,22015.4,11.02
2349,11/16/2021 7:36,21958,10.79
2350,11/16/2021 8:06,21995.8,10.93
2351,11/16/2021 8:36,21868.7,10.42
2352,11/16/2021 9:06,21796.7,10.23
2353,11/16/2021 9:36,21836.8,10.25
2354,11/16/2021 10:06,21937,10.44
2355,11/16/2021 10:36,21834,10.4
2356,11/16/2021 11:06,21738.7,10.5
2357,11/16/2021 11:36,21700.2,10.73
2358,11/16/2021 12:06,21627.5,10.85
2359,11/16/2021 12:36,21679.6,11.25
2360,11/16/2021 13:06,21456.2,11.19
2361,11/16/2021 13:36,21962.2,12.11
2362,11/16/2021 14:06,22112.6,12.23
2363,11/16/2021 14:36,22250.3,12.4
2364,11/16/2021 15:06,22193.4,12.38
2365,11/16/2021 15:36,22324.7,12.72
2366,11/16/2021 16:06,22327.6,12.6
2367,11/16/2021 16:36,22309,12.55
2368,11/16/2021 17:06,22035.1,11.98
2369,11/16/2021 17:36,21988.8,12.08
2370,11/16/2021 18:06,21965,11.85
2371,11/16/2021 18:36,22126.7,12.34
2372,11/16/2021 19:06,22101.3,12.29
2373,11/16/2021 19:36,22336.2,12.41
2374,11/16/2021 20:06,22432.7,12.34
2375,11/16/2021 20:36,22473.2,12.34
2376,11/16/2021 21:06,22509.5,12.3
2377,11/16/2021 21:36,22553.2,12.34
2378,11/16/2021 22:06,22594.1,12.36
2379,11/16/2021 22:36,22545.9,12.32
2380,11/16/2021 23:06,22354.9,11.9
2381,11/16/2021 23:36,22051.9,11.61
2382,11/17/2021 0:06,21988.8,11.45
2383,11/17/2021 0:36,22022.4,11.74
2384,11/17/2021 1:06,21969.2,11.57
2385,11/17/2021 1:36,22047.7,11.75
2386,11/17/2021 2:06,21984.6,11.75
2387,11/17/2021 2:36,22139.5,11.95
2388,11/17/2021 3:06,22176.3,12.05
2389,11/17/2021 3:36,22196.2,11.95
2390,11/17/2021 4:06,22090,11.89
2391,11/17/2021 4:36,22163.6,11.95
2392,11/17/2021 5:06,22001.4,11.65
2393,11/17/2021 5:36,22053.4,11.75
2394,11/17/2021 6:06,22056.2,11.75
2395,11/17/2021 6:36,22114,11.93
2396,11/17/2021 7:06,22098.5,11.85
2397,11/17/2021 7:36,22256,12.01
2398,11/17/2021 8:06,22320.4,12.01
2399,11/17/2021 8:36,22344.8,12.01
2400,11/17/2021 9:06,22388,12
2401,11/17/2021 9:36,22447.2,11.96
2402,11/17/2021 10:06,22425.5,11.96
2403,11/17/2021 10:36,22310.4,11.97
2404,11/17/2021 11:06,22321.9,11.95
2405,11/17/2021 11:36,22376.5,12.04
2406,11/17/2021 12:06,22479,12.12
2407,11/17/2021 12:36,22474.7,12.31
2408,11/17/2021 13:06,22343.4,12.31
2409,11/17/2021 13:36,22211.9,12.28
2410,11/17/2021 14:06,22300.4,12.29
2411,11/17/2021 14:36,22360.6,12.22
2412,11/17/2021 15:06,22323.3,12.23
2413,11/17/2021 15:36,22344.8,12.24
2414,11/17/2021 16:06,22310.4,12.28
2415,11/17/2021 16:36,22307.5,12.28
2416,11/17/2021 17:06,22297.5,12.23
2417,11/17/2021 17:36,22274.6,12.22
2418,11/17/2021 18:06,22223.2,11.96
2419,11/17/2021 18:36,22271.8,12.03
2420,11/17/2021 19:06,22310.4,12.1
2421,11/17/2021 19:36,22347.7,12.12
2422,11/17/2021 20:06,22364.9,12.02
2423,11/17/2021 20:36,22354.9,11.86
2424,11/17/2021 21:06,22396.6,11.88
2425,11/17/2021 21:36,22406.7,11.76
2426,11/17/2021 22:06,22406.7,11.76
2427,11/17/2021 22:36,22432.7,11.72
2428,11/17/2021 23:06,22316.1,11.59
2429,11/17/2021 23:36,22329,11.61
2430,11/18/2021 0:06,22376.5,11.6
2431,11/18/2021 0:36,22388,11.65
2432,11/18/2021 1:06,22268.9,11.53
2433,11/18/2021 1:36,22276,11.57
2434,11/18/2021 2:06,22288.9,11.57
2435,11/18/2021 2:36,22266,11.6
2436,11/18/2021 3:06,22271.8,11.62
2437,11/18/2021 3:36,22257.5,11.69
2438,11/18/2021 4:06,22277.5,11.67
2439,11/18/2021 4:36,22267.5,11.74
2440,11/18/2021 5:06,22258.9,11.74
2441,11/18/2021 5:36,22278.9,11.66
2442,11/18/2021 6:06,22266,11.65
2443,11/18/2021 6:36,22293.2,11.57
2444,11/18/2021 7:06,22286,11.54
2445,11/18/2021 7:36,22303.2,11.54
2446,11/18/2021 8:06,22321.9,11.54
2447,11/18/2021 8:36,22339.1,11.53
2448,11/18/2021 9:06,22359.2,11.53
2449,11/18/2021 9:36,22389.4,11.52
2450,11/18/2021 10:06,22437,11.52
2451,11/18/2021 10:36,22455.8,11.54
2452,11/18/2021 11:06,22495,11.57
2453,11/18/2021 11:36,22531.3,11.6
2454,11/18/2021 12:06,22561.9,11.65
2455,11/18/2021 12:36,22591.1,11.72
2456,11/18/2021 13:06,22636.5,11.93
2457,11/18/2021 13:36,22658.5,12.11
2458,11/18/2021 14:06,22671.8,12.32
2459,11/18/2021 14:36,22652.7,12.47
2460,11/18/2021 15:06,22604.3,12.62
2461,11/18/2021 15:36,22492.1,12.57
2462,11/18/2021 16:06,22538.6,12.6
2463,11/18/2021 16:36,22522.6,12.5
2464,11/18/2021 17:06,22495,12.41
2465,11/18/2021 17:36,22473.2,12.48
2466,11/18/2021 18:06,22445.7,12.28
2467,11/18/2021 18:36,22468.9,12.28
2468,11/18/2021 19:06,22480.5,12.23
2469,11/18/2021 19:36,22496.4,12.19
2470,11/18/2021 20:06,22496.4,12.17
2471,11/18/2021 20:36,22503.7,12.19
2472,11/18/2021 21:06,22537.2,12.23
2473,11/18/2021 21:36,22556.1,12.22
2474,11/18/2021 22:06,22563.4,12.22
2475,11/18/2021 22:36,22610.1,12.31
2476,11/18/2021 23:06,22633.6,12.29
2477,11/18/2021 23:36,22646.8,12.31
2478,11/19/2021 0:06,22599.9,12.33
2479,11/19/2021 0:36,22599.9,12.38
2480,11/19/2021 1:06,22599.9,12.36
2481,11/19/2021 1:36,22576.5,12.43
2482,11/19/2021 2:06,22418.3,12.32
2483,11/19/2021 2:36,22354.9,12.3
2484,11/19/2021 3:06,22409.6,12.24
2485,11/19/2021 3:36,22248.9,12.17
2486,11/19/2021 4:06,22246.1,12.14
2487,11/19/2021 4:36,22214.7,12.09
2488,11/19/2021 5:06,22194.8,12.11
2489,11/19/2021 5:36,21966.4,11.89
2490,11/19/2021 6:06,21945.4,11.74
2491,11/19/2021 6:36,21889.6,11.79
2492,11/19/2021 7:06,21787,11.68
2493,11/19/2021 7:36,21733.2,11.58
2494,11/19/2021 8:06,22182,12.1
2495,11/19/2021 8:36,22244.6,12.11
2496,11/19/2021 9:06,22197.6,12.01
2497,11/19/2021 9:36,22230.4,12.08
2498,11/19/2021 10:06,22148,11.92
2499,11/19/2021 10:36,22283.2,11.97
2500,11/19/2021 11:06,22334.8,12.05
2501,11/19/2021 11:36,22383.7,12.12
2502,11/19/2021 12:06,22373.6,12.08
2503,11/19/2021 12:36,22380.8,12.12
2504,11/19/2021 13:06,22418.3,12.22
2505,11/19/2021 13:36,22330.5,12.26
2506,11/19/2021 14:06,22309,12.22
2507,11/19/2021 14:36,22298.9,12.19
2508,11/19/2021 15:06,22162.1,12.17
2509,11/19/2021 15:36,22022.4,12.04
2510,11/19/2021 16:06,21798,11.8
2511,11/19/2021 16:36,21639.8,11.45
2512,11/19/2021 17:06,21468.4,11.32
2513,11/19/2021 17:36,21419.7,11.23
2514,11/19/2021 18:06,21277.4,11.09
2515,11/19/2021 18:36,21344.4,11.12
2516,11/19/2021 19:06,21019,10.65
2517,11/19/2021 19:36,21469.7,11.29
2518,11/19/2021 20:06,21974.7,12.01
2519,11/19/2021 20:36,21835.4,11.92
2520,11/19/2021 21:06,21983.2,12.36
2521,11/19/2021 21:36,22106.9,12.32
2522,11/19/2021 22:06,21875.7,11.53
2523,11/19/2021 22:36,21995.8,11.66
2524,11/19/2021 23:06,22135.2,11.76
2525,11/19/2021 23:36,22043.5,11.43
2526,11/20/2021 0:06,22080.1,11.47
2527,11/20/2021 0:36,21934.2,10.93
2528,11/20/2021 1:06,21854.9,10.76
2529,11/20/2021 1:36,21653.5,10.6
2530,11/20/2021 2:06,21453.5,10.36
2531,11/20/2021 2:36,21414.3,10.11
2532,11/20/2021 3:06,21327,9.85
2533,11/20/2021 3:36,20966.5,9.61
2534,11/20/2021 4:06,20309.1,8.98
2535,11/20/2021 4:36,21277.4,10.45
2536,11/20/2021 5:06,21517.2,11.31
2537,11/20/2021 5:36,21414.3,11.31
2538,11/20/2021 6:06,21190.8,11.19
2539,11/20/2021 6:36,21623.4,11.58
2540,11/20/2021 7:06,21798,11.9
2541,11/20/2021 7:36,21604.3,11.33
2542,11/20/2021 8:06,21687.8,11.46
2543,11/20/2021 8:36,21932.8,11.78
2544,11/20/2021 9:06,22054.8,11.72
2545,11/20/2021 9:36,22148,11.74
2546,11/20/2021 10:06,21627.5,10.82
2547,11/20/2021 10:36,20687.3,8.55
2548,11/20/2021 11:06,20737.6,8.98
2549,11/20/2021 11:36,21586.5,10.4
2550,11/20/2021 12:06,21774.5,10.63
2551,11/20/2021 12:36,21672.7,10.37
2552,11/20/2021 13:06,21722.2,10.46
2553,11/20/2021 13:36,21748.3,10.69
2554,11/20/2021 14:06,21871.5,11.18
2555,11/20/2021 14:36,21983.2,11.26
2556,11/20/2021 15:06,22036.5,11.35
2557,11/20/2021 15:36,21974.7,11.4
2558,11/20/2021 16:06,21990.2,11.42
2559,11/20/2021 16:36,22014,11.54
2560,11/20/2021 17:06,21973.3,11.55
2561,11/20/2021 17:36,21898,11.67
2562,11/20/2021 18:06,21959.4,11.62
2563,11/20/2021 18:36,21953.8,11.57
2564,11/20/2021 19:06,21931.4,11.57
2565,11/20/2021 19:36,21877.1,11.53
2566,11/20/2021 20:06,21938.4,11.58
2567,11/20/2021 20:36,21958,11.57
2568,11/20/2021 21:06,21963.6,11.64
2569,11/20/2021 21:36,22016.8,11.58
2570,11/20/2021 22:06,22059,11.52
2571,11/20/2021 22:36,22053.4,11.52
2572,11/20/2021 23:06,22092.8,11.45
2573,11/20/2021 23:36,22119.7,11.31
2574,11/21/2021 0:06,22150.8,11.23
2575,11/21/2021 0:36,22149.4,11.15
2576,11/21/2021 1:06,22140.9,11.02
2577,11/21/2021 1:36,22163.6,10.96
2578,11/21/2021 2:06,22132.4,10.89
2579,11/21/2021 2:36,22098.5,10.8
2580,11/21/2021 3:06,22016.8,10.73
2581,11/21/2021 3:36,21956.6,10.57
2582,11/21/2021 4:06,21856.2,10.45
2583,11/21/2021 4:36,21807.7,10.44
2584,11/21/2021 5:06,21898,10.53
2585,11/21/2021 5:36,21904.9,10.59
2586,11/21/2021 6:06,21863.2,10.58
2587,11/21/2021 6:36,21955.2,10.69
2588,11/21/2021 7:06,21994.4,10.69
2589,11/21/2021 7:36,21987.4,10.67
2590,11/21/2021 8:06,22001.4,10.69
2591,11/21/2021 8:36,22000,10.66
2592,11/21/2021 9:06,22023.8,10.64
2593,11/21/2021 9:36,22029.4,10.61
2594,11/21/2021 10:06,22046.3,10.59
2595,11/21/2021 10:36,22040.7,10.58
2596,11/21/2021 11:06,22095.6,10.63
2597,11/21/2021 11:36,22099.9,10.63
2598,11/21/2021 12:06,22136.6,10.68
2599,11/21/2021 12:36,22156.5,10.69
2600,11/21/2021 13:06,22099.9,10.72
2601,11/21/2021 13:36,22112.6,10.73
2602,11/21/2021 14:06,22129.6,10.8
2603,11/21/2021 14:36,22149.4,10.85
2604,11/21/2021 15:06,22166.4,10.88
2605,11/21/2021 15:36,22128.1,10.92
2606,11/21/2021 16:06,22095.6,11.08
2607,11/21/2021 16:36,22059,11.09
2608,11/21/2021 17:06,22049.1,11.11
2609,11/21/2021 17:36,21987.4,11.11
2610,11/21/2021 18:06,21991.6,11.14
2611,11/21/2021 18:36,21977.5,11.1
2612,11/21/2021 19:06,22002.8,11.1
2613,11/21/2021 19:36,22008.4,11.1
2614,11/21/2021 20:06,21970.6,11.07
2615,11/21/2021 20:36,21986,11.07
2616,11/21/2021 21:06,22033.7,11.06
2617,11/21/2021 21:36,22080.1,11.01
2618,11/21/2021 22:06,22104.1,10.96
2619,11/21/2021 22:36,22182,10.97
2620,11/21/2021 23:06,22173.5,10.97
2621,11/21/2021 23:36,22217.6,10.97
2622,11/22/2021 0:06,22244.6,10.97
2623,11/22/2021 0:36,22256,10.99
2624,11/22/2021 1:06,22290.3,10.99
2625,11/22/2021 1:36,22311.8,11
2626,11/22/2021 2:06,22336.2,11
2627,11/22/2021 2:36,22330.5,11.04
2628,11/22/2021 3:06,22337.6,11.12
2629,11/22/2021 3:36,22317.6,11.17
2630,11/22/2021 4:06,22303.2,11.22
2631,11/22/2021 4:36,22263.2,11.23
2632,11/22/2021 5:06,22099.9,11.32
2633,11/22/2021 5:36,22165,11.28
2634,11/22/2021 6:06,22172.1,11.22
2635,11/22/2021 6:36,22187.7,11.23
2636,11/22/2021 7:06,22203.3,11.24
2637,11/22/2021 7:36,22219,11.24
2638,11/22/2021 8:06,22228.9,11.25
2639,11/22/2021 8:36,22244.6,11.26
2640,11/22/2021 9:06,22257.5,11.29
2641,11/22/2021 9:36,22261.8,11.29
2642,11/22/2021 10:06,22280.3,11.32
2643,11/22/2021 10:36,22284.6,11.33
2644,11/22/2021 11:06,22311.8,11.31
2645,11/22/2021 11:36,22316.1,11.35
2646,11/22/2021 12:06,22323.3,11.28
2647,11/22/2021 12:36,22331.9,11.24
2648,11/22/2021 13:06,22343.4,11.26
2649,11/22/2021 13:36,22337.6,11.26
2650,11/22/2021 14:06,22323.3,11.29
2651,11/22/2021 14:36,22329,11.26
2652,11/22/2021 15:06,22327.6,11.3
2653,11/22/2021 15:36,22317.6,11.33
2654,11/22/2021 16:06,22268.9,11.37
2655,11/22/2021 16:36,22263.2,11.38
