"Date","Time (LST)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2021/11/15","12:24","0.297","-","1.08"
"2021/11/15","12:30","0.285","-","1.07"
"2021/11/15","12:36","0.274","-","1.05"
"2021/11/15","12:42","0.265","-","1.03"
"2021/11/15","12:48","0.259","-","1.07"
"2021/11/15","12:54","0.255","-","1.13"
"2021/11/15","13:00","0.254","-","1.15"
"2021/11/15","13:06","0.255","-","1.08"
"2021/11/15","13:12","0.26","-","1.11"
"2021/11/15","13:18","0.267","-","1.12"
"2021/11/15","13:24","0.278","-","1.1"
"2021/11/15","13:30","0.291","-","1.14"
"2021/11/15","13:36","0.308","-","1.22"
"2021/11/15","13:42","0.328","-","1.24"
"2021/11/15","13:48","0.351","-","1.26"
"2021/11/15","13:54","0.378","-","1.26"
"2021/11/15","14:00","0.407","-","1.31"
"2021/11/15","14:06","0.44","-","1.34"
"2021/11/15","14:12","0.475","-","1.38"
"2021/11/15","14:18","0.514","-","1.42"
"2021/11/15","14:24","0.555","-","1.47"
"2021/11/15","14:30","0.599","-","1.48"
"2021/11/15","14:36","0.645","-","1.54"
"2021/11/15","14:42","0.693","-","1.59"
"2021/11/15","14:48","0.743","-","1.58"
"2021/11/15","14:54","0.795","-","1.62"
"2021/11/15","15:00","0.849","-","1.7"
"2021/11/15","15:06","0.903","-","1.77"
"2021/11/15","15:12","0.959","-","1.82"
"2021/11/15","15:18","1.015","-","1.86"
"2021/11/15","15:24","1.071","-","1.9"
"2021/11/15","15:30","1.127","-","1.95"
"2021/11/15","15:36","1.182","-","1.99"
"2021/11/15","15:42","1.236","-","2.03"
"2021/11/15","15:48","1.289","-","2.06"
"2021/11/15","15:54","1.34","-","2.11"
"2021/11/15","16:00","1.389","-","2.17"
"2021/11/15","16:06","1.435","-","2.24"
"2021/11/15","16:12","1.478","-","2.22"
"2021/11/15","16:18","1.518","-","2.21"
"2021/11/15","16:24","1.554","-","2.31"
"2021/11/15","16:30","1.587","-","2.37"
"2021/11/15","16:36","1.615","-","2.36"
"2021/11/15","16:42","1.639","-","2.41"
"2021/11/15","16:48","1.659","-","2.45"
"2021/11/15","16:54","1.674","-","2.48"
"2021/11/15","17:00","1.685","-","2.5"
"2021/11/15","17:06","1.691","-","2.51"
"2021/11/15","17:12","1.693","-","2.5"
"2021/11/15","17:18","1.69","-","2.55"
"2021/11/15","17:24","1.684","-","2.58"
"2021/11/15","17:30","1.673","-","2.53"
"2021/11/15","17:36","1.66","-","2.51"
"2021/11/15","17:42","1.643","-","2.54"
"2021/11/15","17:48","1.623","-","2.49"
"2021/11/15","17:54","1.602","-","2.5"
"2021/11/15","18:00","1.578","-","2.52"
"2021/11/15","18:06","1.553","-","2.49"
"2021/11/15","18:12","1.527","-","2.44"
"2021/11/15","18:18","1.501","-","2.45"
"2021/11/15","18:24","1.475","-","2.44"
"2021/11/15","18:30","1.448","-","2.38"
"2021/11/15","18:36","1.423","-","2.26"
"2021/11/15","18:42","1.398","-","2.19"
"2021/11/15","18:48","1.374","-","2.16"
"2021/11/15","18:54","1.352","-","2.09"
"2021/11/15","19:00","1.331","-","2.01"
"2021/11/15","19:06","1.312","-","1.96"
"2021/11/15","19:12","1.294","-","1.87"
"2021/11/15","19:18","1.277","-","1.86"
"2021/11/15","19:24","1.262","-","1.81"
"2021/11/15","19:30","1.248","-","1.7"
"2021/11/15","19:36","1.234","-","1.63"
"2021/11/15","19:42","1.222","-","1.58"
"2021/11/15","19:48","1.21","-","1.53"
"2021/11/15","19:54","1.198","-","1.53"
"2021/11/15","20:00","1.186","-","1.54"
"2021/11/15","20:06","1.174","-","1.53"
"2021/11/15","20:12","1.161","-","1.48"
"2021/11/15","20:18","1.147","-","1.52"
"2021/11/15","20:24","1.133","-","1.46"
"2021/11/15","20:30","1.117","-","1.36"
"2021/11/15","20:36","1.099","-","1.34"
"2021/11/15","20:42","1.081","-","1.37"
"2021/11/15","20:48","1.06","-","1.33"
"2021/11/15","20:54","1.039","-","1.29"
"2021/11/15","21:00","1.015","-","1.31"
"2021/11/15","21:06","0.991","-","1.36"
"2021/11/15","21:12","0.965","-","1.32"
"2021/11/15","21:18","0.938","-","1.29"
"2021/11/15","21:24","0.91","-","1.26"
"2021/11/15","21:30","0.881","-","1.23"
"2021/11/15","21:36","0.852","-","1.12"
"2021/11/15","21:42","0.823","-","1.09"
"2021/11/15","21:48","0.794","-","1.09"
"2021/11/15","21:54","0.765","-","1.05"
"2021/11/15","22:00","0.736","-","1.04"
"2021/11/15","22:06","0.708","-","0.99"
"2021/11/15","22:12","0.681","-","0.93"
"2021/11/15","22:18","0.655","-","0.9"
"2021/11/15","22:24","0.63","-","0.87"
"2021/11/15","22:30","0.607","-","0.83"
"2021/11/15","22:36","0.584","-","0.82"
"2021/11/15","22:42","0.563","-","0.83"
"2021/11/15","22:48","0.543","-","0.78"
"2021/11/15","22:54","0.525","-","0.71"
"2021/11/15","23:00","0.508","-","0.68"
"2021/11/15","23:06","0.492","-","0.65"
"2021/11/15","23:12","0.477","-","0.64"
"2021/11/15","23:18","0.463","-","0.62"
"2021/11/15","23:24","0.45","-","0.59"
"2021/11/15","23:30","0.438","-","0.49"
"2021/11/15","23:36","0.427","-","0.51"
"2021/11/15","23:42","0.416","-","0.57"
"2021/11/15","23:48","0.406","-","0.52"
"2021/11/15","23:54","0.397","-","0.45"
"2021/11/16","00:00","0.388","-","0.45"
"2021/11/16","00:06","0.38","-","0.47"
"2021/11/16","00:12","0.373","-","0.49"
"2021/11/16","00:18","0.366","-","0.53"
"2021/11/16","00:24","0.36","-","0.52"
"2021/11/16","00:30","0.355","-","0.49"
"2021/11/16","00:36","0.351","-","0.47"
"2021/11/16","00:42","0.349","-","0.44"
"2021/11/16","00:48","0.347","-","0.36"
"2021/11/16","00:54","0.347","-","0.37"
"2021/11/16","01:00","0.349","-","0.4"
"2021/11/16","01:06","0.353","-","0.43"
"2021/11/16","01:12","0.358","-","0.47"
"2021/11/16","01:18","0.366","-","0.54"
"2021/11/16","01:24","0.376","-","0.54"
"2021/11/16","01:30","0.389","-","0.57"
"2021/11/16","01:36","0.404","-","0.63"
"2021/11/16","01:42","0.422","-","0.62"
"2021/11/16","01:48","0.443","-","0.62"
"2021/11/16","01:54","0.467","-","0.65"
"2021/11/16","02:00","0.494","-","0.66"
"2021/11/16","02:06","0.524","-","0.68"
"2021/11/16","02:12","0.557","-","0.77"
"2021/11/16","02:18","0.593","-","0.83"
"2021/11/16","02:24","0.632","-","0.8"
"2021/11/16","02:30","0.674","-","0.84"
"2021/11/16","02:36","0.719","-","0.86"
"2021/11/16","02:42","0.767","-","0.88"
"2021/11/16","02:48","0.817","-","0.9"
"2021/11/16","02:54","0.869","-","0.94"
"2021/11/16","03:00","0.924","-","0.98"
"2021/11/16","03:06","0.981","-","1.02"
"2021/11/16","03:12","1.04","-","1.08"
"2021/11/16","03:18","1.101","-","1.12"
"2021/11/16","03:24","1.162","-","1.17"
"2021/11/16","03:30","1.225","-","1.23"
"2021/11/16","03:36","1.289","-","1.28"
"2021/11/16","03:42","1.352","-","1.31"
"2021/11/16","03:48","1.416","-","1.39"
"2021/11/16","03:54","1.479","-","1.4"
"2021/11/16","04:00","1.541","-","1.48"
"2021/11/16","04:06","1.602","-","1.55"
"2021/11/16","04:12","1.661","-","1.54"
"2021/11/16","04:18","1.718","-","1.55"
"2021/11/16","04:24","1.773","-","1.6"
"2021/11/16","04:30","1.825","-","1.63"
"2021/11/16","04:36","1.873","-","1.65"
"2021/11/16","04:42","1.918","-","1.65"
"2021/11/16","04:48","1.959","-","1.72"
"2021/11/16","04:54","1.996","-","1.77"
"2021/11/16","05:00","2.028","-","1.79"
"2021/11/16","05:06","2.056","-","1.79"
"2021/11/16","05:12","2.079","-","1.81"
"2021/11/16","05:18","2.096","-","1.84"
"2021/11/16","05:24","2.109","-","1.79"
"2021/11/16","05:30","2.118","-","1.75"
"2021/11/16","05:36","2.121","-","1.79"
"2021/11/16","05:42","2.12","-","1.85"
"2021/11/16","05:48","2.114","-","1.82"
"2021/11/16","05:54","2.105","-","1.82"
"2021/11/16","06:00","2.092","-","1.85"
"2021/11/16","06:06","2.075","-","1.82"
"2021/11/16","06:12","2.055","-","1.76"
"2021/11/16","06:18","2.033","-","1.76"
"2021/11/16","06:24","2.009","-","1.74"
"2021/11/16","06:30","1.983","-","1.72"
"2021/11/16","06:36","1.956","-","1.69"
"2021/11/16","06:42","1.928","-","1.68"
"2021/11/16","06:48","1.9","-","1.65"
"2021/11/16","06:54","1.872","-","1.61"
"2021/11/16","07:00","1.844","-","1.56"
"2021/11/16","07:06","1.817","-","1.53"
"2021/11/16","07:12","1.791","-","1.51"
"2021/11/16","07:18","1.766","-","1.48"
"2021/11/16","07:24","1.742","-","1.46"
"2021/11/16","07:30","1.719","-","1.44"
"2021/11/16","07:36","1.698","-","1.42"
"2021/11/16","07:42","1.678","-","1.42"
"2021/11/16","07:48","1.659","-","1.39"
"2021/11/16","07:54","1.641","-","1.41"
"2021/11/16","08:00","1.624","-","1.37"
"2021/11/16","08:06","1.608","-","1.32"
"2021/11/16","08:12","1.592","-","1.32"
"2021/11/16","08:18","1.576","-","1.31"
"2021/11/16","08:24","1.559","-","1.29"
"2021/11/16","08:30","1.542","-","1.27"
"2021/11/16","08:36","1.524","-","1.29"
"2021/11/16","08:42","1.506","-","1.26"
"2021/11/16","08:48","1.486","-","1.19"
"2021/11/16","08:54","1.464","-","1.18"
"2021/11/16","09:00","1.441","-","1.17"
"2021/11/16","09:06","1.416","-","1.14"
"2021/11/16","09:12","1.39","-","1.16"
"2021/11/16","09:18","1.362","-","1.17"
"2021/11/16","09:24","1.332","-","1.17"
"2021/11/16","09:30","1.301","-","1.15"
"2021/11/16","09:36","1.268","-","1.15"
"2021/11/16","09:42","1.234","-","1.15"
"2021/11/16","09:48","1.199","-","1.17"
"2021/11/16","09:54","1.163","-","1.15"
"2021/11/16","10:00","1.126","-","1.08"
"2021/11/16","10:06","1.089","-","1.06"
"2021/11/16","10:12","1.051","-","1.03"
"2021/11/16","10:18","1.014","-","0.98"
"2021/11/16","10:24","0.977","-","0.94"
"2021/11/16","10:30","0.941","-","0.92"
"2021/11/16","10:36","0.905","-","0.89"
"2021/11/16","10:42","0.87","-","0.84"
"2021/11/16","10:48","0.836","-","0.76"
"2021/11/16","10:54","0.803","-","0.71"
"2021/11/16","11:00","0.771","-","0.67"
"2021/11/16","11:06","0.741","-","0.6"
"2021/11/16","11:12","0.711","-","0.56"
"2021/11/16","11:18","0.683","-","0.54"
"2021/11/16","11:24","0.656","-","0.51"
"2021/11/16","11:30","0.629","-","0.47"
"2021/11/16","11:36","0.604","-","0.46"
"2021/11/16","11:42","0.579","-","0.43"
"2021/11/16","11:48","0.556","-","0.34"
"2021/11/16","11:54","0.533","-","0.27"
"2021/11/16","12:00","0.51","-","0.23"
"2021/11/16","12:06","0.488","-","0.22"
"2021/11/16","12:12","0.466","-","0.2"
"2021/11/16","12:18","0.445","-","0.17"
"2021/11/16","12:24","0.424","-","0.15"
"2021/11/16","12:30","0.404","-","0.15"
"2021/11/16","12:36","0.384","-","0.12"
"2021/11/16","12:42","0.365","-","0.06"
"2021/11/16","12:48","0.346","-","0.05"
"2021/11/16","12:54","0.328","-","0.08"
"2021/11/16","13:00","0.311","-","0.09"
"2021/11/16","13:06","0.295","-","0.06"
"2021/11/16","13:12","0.28","-","0.04"
"2021/11/16","13:18","0.267","-","0.04"
"2021/11/16","13:24","0.256","-","0.06"
"2021/11/16","13:30","0.246","-","0.05"
"2021/11/16","13:36","0.239","-","0.05"
"2021/11/16","13:42","0.233","-","0.04"
"2021/11/16","13:48","0.231","-","0.03"
"2021/11/16","13:54","0.231","-","0.05"
"2021/11/16","14:00","0.234","-","0.04"
"2021/11/16","14:06","0.24","-","0.04"
"2021/11/16","14:12","0.249","-","0.08"
"2021/11/16","14:18","0.261","-","0.1"
"2021/11/16","14:24","0.277","-","0.15"
"2021/11/16","14:30","0.296","-","0.18"
"2021/11/16","14:36","0.318","-","0.17"
"2021/11/16","14:42","0.344","-","0.17"
"2021/11/16","14:48","0.373","-","0.22"
"2021/11/16","14:54","0.406","-","0.25"
"2021/11/16","15:00","0.442","-","0.27"
"2021/11/16","15:06","0.48","-","0.31"
"2021/11/16","15:12","0.522","-","0.31"
"2021/11/16","15:18","0.567","-","0.34"
"2021/11/16","15:24","0.614","-","0.38"
"2021/11/16","15:30","0.664","-","0.42"
"2021/11/16","15:36","0.716","-","0.51"
"2021/11/16","15:42","0.769","-","0.59"
"2021/11/16","15:48","0.825","-","0.63"
"2021/11/16","15:54","0.881","-","0.68"
"2021/11/16","16:00","0.938","-","0.72"
"2021/11/16","16:06","0.996","-","0.77"
"2021/11/16","16:12","1.053","-","0.83"
"2021/11/16","16:18","1.11","-","0.89"
"2021/11/16","16:24","1.167","-","0.95"
"2021/11/16","16:30","1.222","-","1.03"
"2021/11/16","16:36","1.276","-","1.09"
"2021/11/16","16:42","1.328","-","1.16"
"2021/11/16","16:48","1.377","-","1.21"
"2021/11/16","16:54","1.423","-","1.22"
"2021/11/16","17:00","1.466","-","1.26"
"2021/11/16","17:06","1.505","-","1.32"
"2021/11/16","17:12","1.541","-","1.37"
"2021/11/16","17:18","1.572","-","1.42"
"2021/11/16","17:24","1.598","-","1.45"
"2021/11/16","17:30","1.62","-","1.48"
"2021/11/16","17:36","1.637","-","1.51"
"2021/11/16","17:42","1.65","-","1.58"
"2021/11/16","17:48","1.657","-","1.59"
"2021/11/16","17:54","1.66","-","1.56"
"2021/11/16","18:00","1.657","-","1.59"
"2021/11/16","18:06","1.651","-","1.61"
"2021/11/16","18:12","1.64","-","1.6"
"2021/11/16","18:18","1.624","-","1.61"
"2021/11/16","18:24","1.606","-","1.61"
"2021/11/16","18:30","1.583","-","1.6"
"2021/11/16","18:36","1.558","-","1.62"
"2021/11/16","18:42","1.531","-","1.6"
"2021/11/16","18:48","1.501","-","1.55"
"2021/11/16","18:54","1.47","-","1.49"
"2021/11/16","19:00","1.438","-","1.43"
"2021/11/16","19:06","1.406","-","1.41"
"2021/11/16","19:12","1.373","-","1.36"
"2021/11/16","19:18","1.34","-","1.29"
"2021/11/16","19:24","1.308","-","1.23"
"2021/11/16","19:30","1.277","-","1.2"
"2021/11/16","19:36","1.248","-","1.15"
"2021/11/16","19:42","1.219","-","1.06"
"2021/11/16","19:48","1.192","-","1"
"2021/11/16","19:54","1.167","-","0.94"
"2021/11/16","20:00","1.144","-","0.86"
"2021/11/16","20:06","1.122","-","0.83"
"2021/11/16","20:12","1.102","-","0.77"
"2021/11/16","20:18","1.083","-","0.7"
"2021/11/16","20:24","1.066","-","0.69"
"2021/11/16","20:30","1.049","-","0.69"
"2021/11/16","20:36","1.034","-","0.65"
"2021/11/16","20:42","1.019","-","0.58"
"2021/11/16","20:48","1.004","-","0.56"
"2021/11/16","20:54","0.99","-","0.51"
"2021/11/16","21:00","0.975","-","0.48"
"2021/11/16","21:06","0.96","-","0.49"
"2021/11/16","21:12","0.945","-","0.5"
"2021/11/16","21:18","0.929","-","0.47"
"2021/11/16","21:24","0.912","-","0.48"
"2021/11/16","21:30","0.894","-","0.52"
"2021/11/16","21:36","0.875","-","0.52"
"2021/11/16","21:42","0.855","-","0.51"
"2021/11/16","21:48","0.834","-","0.51"
"2021/11/16","21:54","0.812","-","0.52"
"2021/11/16","22:00","0.789","-","0.55"
"2021/11/16","22:06","0.766","-","0.56"
"2021/11/16","22:12","0.743","-","0.54"
"2021/11/16","22:18","0.719","-","0.54"
"2021/11/16","22:24","0.696","-","0.56"
"2021/11/16","22:30","0.673","-","0.56"
"2021/11/16","22:36","0.65","-","0.5"
"2021/11/16","22:42","0.628","-","0.46"
"2021/11/16","22:48","0.607","-","0.46"
"2021/11/16","22:54","0.587","-","0.46"
"2021/11/16","23:00","0.568","-","0.42"
"2021/11/16","23:06","0.551","-","0.39"
"2021/11/16","23:12","0.535","-","0.38"
"2021/11/16","23:18","0.52","-","0.36"
"2021/11/16","23:24","0.508","-","0.34"
"2021/11/16","23:30","0.496","-","0.31"
"2021/11/16","23:36","0.486","-","0.3"
"2021/11/16","23:42","0.478","-","0.33"
"2021/11/16","23:48","0.471","-","0.32"
"2021/11/16","23:54","0.465","-","0.25"
"2021/11/17","00:00","0.46","-","0.25"
"2021/11/17","00:06","0.456","-","0.31"
"2021/11/17","00:12","0.452","-","0.32"
"2021/11/17","00:18","0.45","-","0.29"
"2021/11/17","00:24","0.448","-","0.28"
"2021/11/17","00:30","0.446","-","0.31"
"2021/11/17","00:36","0.444","-","0.29"
"2021/11/17","00:42","0.443","-","0.26"
"2021/11/17","00:48","0.442","-","0.26"
"2021/11/17","00:54","0.441","-","0.25"
"2021/11/17","01:00","0.441","-","0.26"
"2021/11/17","01:06","0.441","-","0.31"
"2021/11/17","01:12","0.441","-","0.3"
"2021/11/17","01:18","0.441","-","0.29"
"2021/11/17","01:24","0.442","-","0.33"
"2021/11/17","01:30","0.444","-","0.36"
"2021/11/17","01:36","0.447","-","0.37"
"2021/11/17","01:42","0.451","-","0.4"
"2021/11/17","01:48","0.456","-","0.43"
"2021/11/17","01:54","0.463","-","0.46"
"2021/11/17","02:00","0.472","-","0.48"
"2021/11/17","02:06","0.482","-","0.5"
"2021/11/17","02:12","0.495","-","0.52"
"2021/11/17","02:18","0.51","-","0.55"
"2021/11/17","02:24","0.528","-","0.6"
"2021/11/17","02:30","0.548","-","0.64"
"2021/11/17","02:36","0.571","-","0.68"
"2021/11/17","02:42","0.597","-","0.67"
"2021/11/17","02:48","0.627","-","0.68"
"2021/11/17","02:54","0.659","-","0.74"
"2021/11/17","03:00","0.694","-","0.82"
"2021/11/17","03:06","0.732","-","0.84"
"2021/11/17","03:12","0.774","-","0.83"
"2021/11/17","03:18","0.818","-","0.83"
"2021/11/17","03:24","0.865","-","0.86"
"2021/11/17","03:30","0.915","-","0.9"
"2021/11/17","03:36","0.968","-","0.91"
"2021/11/17","03:42","1.023","-","0.93"
"2021/11/17","03:48","1.08","-","1.01"
"2021/11/17","03:54","1.139","-","1.06"
"2021/11/17","04:00","1.2","-","1.09"
"2021/11/17","04:06","1.262","-","1.08"
"2021/11/17","04:12","1.325","-","1.12"
"2021/11/17","04:18","1.39","-","1.2"
"2021/11/17","04:24","1.454","-","1.24"
"2021/11/17","04:30","1.519","-","1.25"
"2021/11/17","04:36","1.583","-","1.3"
"2021/11/17","04:42","1.647","-","1.4"
"2021/11/17","04:48","1.709","-","1.47"
"2021/11/17","04:54","1.77","-","1.52"
"2021/11/17","05:00","1.829","-","1.6"
"2021/11/17","05:06","1.885","-","1.68"
"2021/11/17","05:12","1.939","-","1.73"
"2021/11/17","05:18","1.989","-","1.79"
"2021/11/17","05:24","2.036","-","1.82"
"2021/11/17","05:30","2.079","-","1.85"
"2021/11/17","05:36","2.118","-","1.9"
"2021/11/17","05:42","2.152","-","1.99"
"2021/11/17","05:48","2.182","-","2.05"
"2021/11/17","05:54","2.206","-","2.08"
"2021/11/17","06:00","2.226","-","2.12"
"2021/11/17","06:06","2.241","-","2.13"
"2021/11/17","06:12","2.25","-","2.14"
"2021/11/17","06:18","2.255","-","2.16"
"2021/11/17","06:24","2.254","-","2.23"
"2021/11/17","06:30","2.249","-","2.27"
"2021/11/17","06:36","2.239","-","2.29"
"2021/11/17","06:42","2.225","-","2.31"
"2021/11/17","06:48","2.207","-","2.33"
"2021/11/17","06:54","2.185","-","2.32"
"2021/11/17","07:00","2.16","-","2.31"
"2021/11/17","07:06","2.133","-","2.32"
"2021/11/17","07:12","2.103","-","2.33"
"2021/11/17","07:18","2.071","-","2.33"
"2021/11/17","07:24","2.038","-","2.31"
"2021/11/17","07:30","2.004","-","2.28"
"2021/11/17","07:36","1.97","-","2.25"
"2021/11/17","07:42","1.935","-","2.23"
"2021/11/17","07:48","1.901","-","2.19"
"2021/11/17","07:54","1.867","-","2.12"
"2021/11/17","08:00","1.834","-","2.08"
"2021/11/17","08:06","1.803","-","2.06"
"2021/11/17","08:12","1.772","-","2.02"
"2021/11/17","08:18","1.742","-","1.98"
"2021/11/17","08:24","1.714","-","1.93"
"2021/11/17","08:30","1.687","-","1.84"
"2021/11/17","08:36","1.661","-","1.78"
"2021/11/17","08:42","1.636","-","1.79"
"2021/11/17","08:48","1.612","-","1.74"
"2021/11/17","08:54","1.589","-","1.64"
"2021/11/17","09:00","1.566","-","1.57"
"2021/11/17","09:06","1.544","-","1.55"
"2021/11/17","09:12","1.521","-","1.5"
"2021/11/17","09:18","1.498","-","1.44"
"2021/11/17","09:24","1.475","-","1.39"
"2021/11/17","09:30","1.451","-","1.31"
"2021/11/17","09:36","1.425","-","1.26"
"2021/11/17","09:42","1.399","-","1.24"
"2021/11/17","09:48","1.372","-","1.24"
"2021/11/17","09:54","1.343","-","1.23"
"2021/11/17","10:00","1.313","-","1.26"
"2021/11/17","10:06","1.281","-","1.35"
"2021/11/17","10:12","1.249","-","1.32"
"2021/11/17","10:18","1.215","-","1.27"
"2021/11/17","10:24","1.18","-","1.26"
"2021/11/17","10:30","1.144","-","1.25"
"2021/11/17","10:36","1.107","-","1.25"
"2021/11/17","10:42","1.07","-","1.19"
"2021/11/17","10:48","1.033","-","1.12"
"2021/11/17","10:54","0.996","-","1.07"
"2021/11/17","11:00","0.958","-","1.03"
"2021/11/17","11:06","0.922","-","0.99"
"2021/11/17","11:12","0.885","-","0.94"
"2021/11/17","11:18","0.85","-","0.9"
"2021/11/17","11:24","0.816","-","0.86"
"2021/11/17","11:30","0.782","-","0.78"
"2021/11/17","11:36","0.75","-","0.73"
"2021/11/17","11:42","0.719","-","0.7"
"2021/11/17","11:48","0.69","-","0.67"
"2021/11/17","11:54","0.661","-","0.63"
"2021/11/17","12:00","0.634","-","0.59"
"2021/11/17","12:06","0.609","-","0.58"
"2021/11/17","12:12","0.584","-","0.56"
"2021/11/17","12:18","0.56","-","0.53"
"2021/11/17","12:24","0.538","-","0.53"
"2021/11/17","12:30","0.516","-","0.54"
"2021/11/17","12:36","0.495","-","0.5"
"2021/11/17","12:42","0.474","-","0.45"
"2021/11/17","12:48","0.454","-","0.47"
"2021/11/17","12:54","0.434","-","0.46"
"2021/11/17","13:00","0.415","-","0.44"
"2021/11/17","13:06","0.396","-","0.43"
"2021/11/17","13:12","0.378","-","0.42"
"2021/11/17","13:18","0.359","-","0.41"
"2021/11/17","13:24","0.342","-","0.42"
"2021/11/17","13:30","0.324","-","0.42"
"2021/11/17","13:36","0.307","-","0.44"
"2021/11/17","13:42","0.291","-","0.41"
"2021/11/17","13:48","0.276","-","0.35"
"2021/11/17","13:54","0.262","-","0.36"
"2021/11/17","14:00","0.25","-","0.43"
"2021/11/17","14:06","0.238","-","0.41"
"2021/11/17","14:12","0.229","-","0.35"
"2021/11/17","14:18","0.222","-","0.36"
"2021/11/17","14:24","0.216","-","0.41"
"2021/11/17","14:30","0.213","-","0.43"
"2021/11/17","14:36","0.213","-","0.43"
"2021/11/17","14:42","0.216","-","0.45"
"2021/11/17","14:48","0.222","-","0.45"
"2021/11/17","14:54","0.23","-","0.48"
"2021/11/17","15:00","0.242","-","0.45"
"2021/11/17","15:06","0.258","-","0.51"
"2021/11/17","15:12","0.276","-","0.54"
"2021/11/17","15:18","0.299","-","0.57"
"2021/11/17","15:24","0.324","-","0.65"
"2021/11/17","15:30","0.353","-","0.7"
"2021/11/17","15:36","0.386","-","0.7"
"2021/11/17","15:42","0.422","-","0.76"
"2021/11/17","15:48","0.46","-","0.82"
"2021/11/17","15:54","0.502","-","0.86"
"2021/11/17","16:00","0.547","-","0.88"
"2021/11/17","16:06","0.594","-","0.92"
"2021/11/17","16:12","0.643","-","0.94"
"2021/11/17","16:18","0.695","-","0.95"
"2021/11/17","16:24","0.748","-","0.99"
"2021/11/17","16:30","0.803","-","1.06"
"2021/11/17","16:36","0.859","-","1.12"
"2021/11/17","16:42","0.916","-","1.17"
"2021/11/17","16:48","0.973","-","1.19"
"2021/11/17","16:54","1.03","-","1.25"
"2021/11/17","17:00","1.087","-","1.36"
"2021/11/17","17:06","1.143","-","1.39"
"2021/11/17","17:12","1.198","-","1.44"
"2021/11/17","17:18","1.252","-","1.51"
"2021/11/17","17:24","1.303","-","1.56"
"2021/11/17","17:30","1.353","-","1.59"
"2021/11/17","17:36","1.399","-","1.64"
"2021/11/17","17:42","1.442","-","1.75"
"2021/11/17","17:48","1.482","-","1.79"
"2021/11/17","17:54","1.517","-","1.82"
"2021/11/17","18:00","1.549","-","1.89"
"2021/11/17","18:06","1.576","-","1.9"
"2021/11/17","18:12","1.599","-","1.94"
"2021/11/17","18:18","1.616","-","1.97"
"2021/11/17","18:24","1.629","-","1.99"
"2021/11/17","18:30","1.637","-","2.03"
"2021/11/17","18:36","1.64","-","2.02"
"2021/11/17","18:42","1.638","-","2.06"
"2021/11/17","18:48","1.631","-","2.06"
"2021/11/17","18:54","1.619","-","2.02"
"2021/11/17","19:00","1.604","-","2"
"2021/11/17","19:06","1.584","-","2"
"2021/11/17","19:12","1.56","-","2.01"
"2021/11/17","19:18","1.532","-","1.95"
"2021/11/17","19:24","1.502","-","1.91"
"2021/11/17","19:30","1.47","-","1.9"
"2021/11/17","19:36","1.435","-","1.91"
"2021/11/17","19:42","1.398","-","1.86"
"2021/11/17","19:48","1.361","-","1.75"
"2021/11/17","19:54","1.323","-","1.75"
"2021/11/17","20:00","1.284","-","1.74"
"2021/11/17","20:06","1.246","-","1.7"
"2021/11/17","20:12","1.208","-","1.65"
"2021/11/17","20:18","1.172","-","1.61"
"2021/11/17","20:24","1.136","-","1.57"
"2021/11/17","20:30","1.102","-","1.53"
"2021/11/17","20:36","1.07","-","1.52"
"2021/11/17","20:42","1.04","-","1.48"
"2021/11/17","20:48","1.011","-","1.46"
"2021/11/17","20:54","0.984","-","1.42"
"2021/11/17","21:00","0.959","-","1.37"
"2021/11/17","21:06","0.936","-","1.33"
"2021/11/17","21:12","0.914","-","1.31"
"2021/11/17","21:18","0.894","-","1.28"
"2021/11/17","21:24","0.876","-","1.23"
"2021/11/17","21:30","0.858","-","1.21"
"2021/11/17","21:36","0.841","-","1.18"
"2021/11/17","21:42","0.825","-","1.15"
"2021/11/17","21:48","0.809","-","1.13"
"2021/11/17","21:54","0.793","-","1.11"
"2021/11/17","22:00","0.777","-","1.09"
"2021/11/17","22:06","0.761","-","1.13"
"2021/11/17","22:12","0.745","-","1.14"
"2021/11/17","22:18","0.729","-","1.15"
"2021/11/17","22:24","0.712","-","1.16"
"2021/11/17","22:30","0.695","-","1.2"
"2021/11/17","22:36","0.677","-","1.21"
"2021/11/17","22:42","0.659","-","1.21"
"2021/11/17","22:48","0.641","-","1.21"
"2021/11/17","22:54","0.623","-","1.24"
"2021/11/17","23:00","0.605","-","1.25"
"2021/11/17","23:06","0.587","-","1.25"
"2021/11/17","23:12","0.569","-","1.22"
"2021/11/17","23:18","0.553","-","1.19"
"2021/11/17","23:24","0.536","-","1.21"
"2021/11/17","23:30","0.521","-","1.19"
"2021/11/17","23:36","0.507","-","1.12"
"2021/11/17","23:42","0.495","-","1.07"
"2021/11/17","23:48","0.483","-","1.06"
"2021/11/17","23:54","0.473","-","1.03"
"2021/11/18","00:00","0.465","-","1.02"
"2021/11/18","00:06","0.458","-","0.97"
"2021/11/18","00:12","0.453","-","0.97"
"2021/11/18","00:18","0.449","-","0.97"
"2021/11/18","00:24","0.447","-","0.96"
"2021/11/18","00:30","0.446","-","0.94"
"2021/11/18","00:36","0.446","-","0.9"
"2021/11/18","00:42","0.447","-","0.91"
"2021/11/18","00:48","0.45","-","0.94"
"2021/11/18","00:54","0.453","-","0.92"
"2021/11/18","01:00","0.456","-","0.95"
