Date,Salinity Value,Temperature (C),Conductivity,Fit,Salinity Value (Offset +4),Date (UTC)
2021-10-18 02:33:42-04:00,23.159,17.727777777777774,31462.4,[32012.64324468],27.159,2021-10-18 06:33:42
2021-10-18 03:03:42-04:00,23.018,17.45,31096.3,[32007.53060907],27.018,2021-10-18 07:03:42
2021-10-18 03:33:42-04:00,22.985,17.3,30952.4,[32007.53060907],26.985,2021-10-18 07:33:42
2021-10-18 04:03:42-04:00,23.11,17.572222222222223,31293.2,[32002.41797346],27.11,2021-10-18 08:03:42
2021-10-18 04:33:42-04:00,23.336,17.77777777777778,31714.4,[32002.41797346],27.336,2021-10-18 08:33:42
2021-10-18 05:03:42-04:00,23.768,18.850000000000005,33013.3,[31997.30533791],27.768,2021-10-18 09:03:42
2021-10-18 05:33:42-04:00,23.3,18.011111111111113,31834.9,[31997.30533791],27.3,2021-10-18 09:33:42
2021-10-18 06:03:42-04:00,23.767,19.07222222222222,33171.9,[31992.19270229],27.767,2021-10-18 10:03:42
2021-10-18 06:33:42-04:00,23.501,18.577777777777776,32484.7,[31992.19270229],27.501,2021-10-18 10:33:42
2021-10-18 07:03:42-04:00,23.619,18.850000000000005,32826.1,[31987.08006674],27.619,2021-10-18 11:03:42
2021-10-18 07:33:42-04:00,23.824,18.98888888888889,33184.2,[31987.08006674],27.824,2021-10-18 11:33:42
2021-10-18 08:03:42-04:00,24.025,19.08888888888889,33509.7,[31981.96743113],28.025,2021-10-18 12:03:42
2021-10-18 08:33:42-04:00,24.392,19.72222222222222,34440.3,[31981.96743113],28.392,2021-10-18 12:33:42
2021-10-18 09:03:42-04:00,24.316,19.272222222222226,34012.0,[31976.85479552],28.316,2021-10-18 13:03:42
2021-10-18 09:33:42-04:00,24.411,19.250000000000004,34115.6,[31976.85479552],28.411,2021-10-18 13:33:42
2021-10-18 10:03:42-04:00,24.516,19.322222222222223,34301.8,[31971.74215996],28.516,2021-10-18 14:03:42
2021-10-18 10:33:42-04:00,24.516,19.372222222222224,34338.0,[31971.74215996],28.516,2021-10-18 14:33:42
2021-10-18 11:03:42-04:00,24.228,19.288888888888888,33912.3,[31966.62952441],28.228,2021-10-18 15:03:42
2021-10-18 11:33:42-04:00,24.228,19.227777777777774,33867.4,[31966.62952441],28.228,2021-10-18 15:33:42
2021-10-18 12:03:42-04:00,24.003,19.177777777777774,33547.3,[31961.5168888],28.003,2021-10-18 16:03:42
2021-10-18 12:33:42-04:00,23.561,18.97777777777777,32844.1,[31961.5168888],27.561,2021-10-18 16:33:42
2021-10-18 13:03:42-04:00,23.146,18.71111111111112,32133.4,[31956.40425318],27.146,2021-10-18 17:03:42
2021-10-18 13:33:42-04:00,23.246,18.86111111111111,32364.8,[31956.40425318],27.246,2021-10-18 17:33:42
2021-10-18 14:03:42-04:00,22.783,18.461111111111112,31503.7,[31951.29161763],26.783,2021-10-18 18:03:42
2021-10-18 14:33:42-04:00,23.258,18.88888888888889,32399.8,[31951.29161763],27.258,2021-10-18 18:33:42
2021-10-18 15:03:42-04:00,23.308,19.0,32540.6,[31946.17898202],27.308,2021-10-18 19:03:42
2021-10-18 15:33:42-04:00,23.682,19.311111111111117,33236.5,[31946.17898202],27.682,2021-10-18 19:33:42
2021-10-18 16:03:42-04:00,22.801,18.572222222222223,31603.1,[31941.06634647],26.801,2021-10-18 20:03:42
2021-10-18 16:33:42-04:00,22.681,18.427777777777777,31353.0,[31941.06634647],26.681,2021-10-18 20:33:42
2021-10-18 17:03:42-04:00,23.209,18.87777777777778,32329.8,[31935.95371085],27.209,2021-10-18 21:03:42
2021-10-18 17:33:42-04:00,22.56,18.200000000000003,31045.5,[31935.95371085],26.56,2021-10-18 21:33:42
2021-10-18 18:03:42-04:00,22.652,18.200000000000003,31160.7,[31930.84107524],26.652,2021-10-18 22:03:42
2021-10-18 18:33:42-04:00,23.409,18.911111111111115,32605.6,[31930.84107524],27.409,2021-10-18 22:33:42
2021-10-18 19:03:42-04:00,23.684,19.15,33122.9,[31925.72843969],27.684,2021-10-18 23:03:42
2021-10-18 19:33:42-04:00,23.085,18.161111111111108,31672.6,[31925.72843969],27.085,2021-10-18 23:33:42
2021-10-18 20:03:42-04:00,23.838,18.73888888888889,33022.4,[31920.61580414],27.838,2021-10-19 00:03:42
2021-10-18 20:33:42-04:00,23.879,18.8,33116.8,[31920.61580414],27.879,2021-10-19 00:33:42
2021-10-18 21:03:42-04:00,24.289,18.82777777777778,33651.2,[31915.50316852],28.289,2021-10-19 01:03:42
2021-10-18 21:33:42-04:00,24.323,18.95,33784.4,[31915.50316852],28.323,2021-10-19 01:33:42
2021-10-18 22:03:42-04:00,24.293,18.55,33453.4,[31910.39053291],28.293,2021-10-19 02:03:42
2021-10-18 22:33:42-04:00,24.304,18.272222222222226,33264.2,[31910.39053291],28.304,2021-10-19 02:33:42
2021-10-18 23:03:42-04:00,24.259,18.1,33083.2,[31905.27789736],28.259,2021-10-19 03:03:42
2021-10-18 23:33:42-04:00,24.232,18.200000000000003,33122.9,[31905.27789736],28.232,2021-10-19 03:33:42
2021-10-19 00:03:42-04:00,24.212,18.05,32989.0,[31900.16526175],28.212,2021-10-19 04:03:42
2021-10-19 00:33:42-04:00,24.167,17.82777777777778,32772.2,[31900.16526175],28.167,2021-10-19 04:33:42
2021-10-19 01:03:42-04:00,24.016,17.43888888888889,32306.6,[31895.05262619],28.016,2021-10-19 05:03:42
2021-10-19 01:33:42-04:00,23.501,17.049999999999997,31404.9,[31895.05262619],27.501,2021-10-19 05:33:42
2021-10-19 02:03:42-04:00,23.246,16.77777777777778,30907.4,[31889.93999058],27.246,2021-10-19 06:03:42
2021-10-19 02:33:42-04:00,23.166,16.57777777777778,30671.4,[31889.93999058],27.166,2021-10-19 06:33:42
2021-10-19 03:03:42-04:00,23.055,16.3,30347.3,[31884.82735497],27.055,2021-10-19 07:03:42
2021-10-19 03:33:42-04:00,22.774,15.97222222222222,29789.0,[31884.82735497],26.774,2021-10-19 07:33:42
2021-10-19 04:03:42-04:00,22.593,15.838888888888889,29484.5,[31879.71471941],26.593,2021-10-19 08:03:42
2021-10-19 04:33:42-04:00,22.604,15.62222222222222,29351.4,[31879.71471941],26.604,2021-10-19 08:33:42
2021-10-19 05:03:42-04:00,22.568,15.68888888888889,29353.7,[31874.60208386],26.568,2021-10-19 09:03:42
2021-10-19 05:33:42-04:00,22.774,15.92222222222222,29754.9,[31874.60208386],26.774,2021-10-19 09:33:42
2021-10-19 06:03:42-04:00,22.877,16.25,30100.3,[31869.48944819],26.877,2021-10-19 10:03:42
2021-10-19 06:33:42-04:00,22.992,16.52777777777778,30428.9,[31869.48944819],26.992,2021-10-19 10:33:42
2021-10-19 07:03:42-04:00,23.02,16.900000000000002,30718.3,[31864.37681264],27.02,2021-10-19 11:03:42
2021-10-19 07:33:42-04:00,23.111,16.51111111111111,30560.0,[31864.37681264],27.111,2021-10-19 11:33:42
2021-10-19 08:03:42-04:00,23.201,16.622222222222224,30744.4,[31859.26417708],27.201,2021-10-19 12:03:42
2021-10-19 08:33:42-04:00,23.596,17.049999999999997,31520.2,[31859.26417708],27.596,2021-10-19 12:33:42
2021-10-19 09:03:42-04:00,23.466,16.38888888888889,30899.5,[31854.15154147],27.466,2021-10-19 13:03:42
2021-10-19 09:33:42-04:00,23.181,15.872222222222222,30203.1,[31854.15154147],27.181,2021-10-19 13:33:42
2021-10-19 10:03:42-04:00,23.353,16.17222222222222,30614.3,[31849.03890592],27.353,2021-10-19 14:03:42
2021-10-19 10:33:42-04:00,23.262,15.95,30352.4,[31849.03890592],27.262,2021-10-19 14:33:42
2021-10-19 11:03:42-04:00,23.156,16.022222222222222,30276.3,[31843.92627031],27.156,2021-10-19 15:03:42
2021-10-19 11:33:42-04:00,23.195,16.16111111111111,30418.7,[31843.92627031],27.195,2021-10-19 15:33:42
2021-10-19 12:03:42-04:00,23.028,16.18888888888889,30238.4,[31838.81363469],27.028,2021-10-19 16:03:42
2021-10-19 12:33:42-04:00,22.951,16.3,30223.3,[31838.81363469],26.951,2021-10-19 16:33:42
2021-10-19 13:03:42-04:00,22.733,16.377777777777776,30015.6,[31833.70099914],26.733,2021-10-19 17:03:42
2021-10-19 13:33:42-04:00,23.261,17.13888888888889,31176.9,[31833.70099914],27.261,2021-10-19 17:33:42
2021-10-19 14:03:42-04:00,22.758,16.761111111111113,30306.7,[31828.58836359],26.758,2021-10-19 18:03:42
2021-10-19 14:33:42-04:00,23.411,17.427777777777777,31561.6,[31828.58836359],27.411,2021-10-19 18:33:42
2021-10-19 15:03:42-04:00,23.774,17.82777777777778,32289.2,[31823.47572792],27.774,2021-10-19 19:03:42
2021-10-19 15:33:42-04:00,23.894,17.938888888888894,32517.0,[31823.47572792],27.894,2021-10-19 19:33:42
2021-10-19 16:03:42-04:00,23.892,18.07777777777778,32614.4,[31818.36309236],27.892,2021-10-19 20:03:42
2021-10-19 16:33:42-04:00,23.803,17.96111111111111,32420.2,[31818.36309236],27.803,2021-10-19 20:33:42
2021-10-19 17:03:42-04:00,23.936,18.061111111111117,32656.0,[31813.25045681],27.936,2021-10-19 21:03:42
2021-10-19 17:33:42-04:00,23.9,18.172222222222217,32691.6,[31813.25045681],27.9,2021-10-19 21:33:42
2021-10-19 18:03:42-04:00,23.897,18.177777777777777,32691.6,[31808.1378212],27.897,2021-10-19 22:03:42
2021-10-19 18:33:42-04:00,24.379,18.327777777777776,33397.4,[31808.1378212],28.379,2021-10-19 22:33:42
2021-10-19 19:03:42-04:00,24.371,18.277777777777786,33350.8,[31803.02518564],28.371,2021-10-19 23:03:42
2021-10-19 19:33:42-04:00,24.436,18.311111111111103,33456.6,[31803.02518564],28.436,2021-10-19 23:33:42
2021-10-19 20:03:42-04:00,24.48,18.25,33465.9,[31797.91255003],28.48,2021-10-20 00:03:42
2021-10-19 20:33:42-04:00,24.463,18.261111111111116,33453.4,[31797.91255003],28.463,2021-10-20 00:33:42
2021-10-19 21:03:42-04:00,24.584,18.4,33705.0,[31792.79991442],28.584,2021-10-20 01:03:42
2021-10-19 21:33:42-04:00,24.765,18.33888888888889,33883.4,[31792.79991442],28.765,2021-10-20 01:33:42
2021-10-19 22:03:42-04:00,24.68,18.277777777777786,33733.6,[31787.68727887],28.68,2021-10-20 02:03:42
2021-10-19 22:33:42-04:00,24.666,18.227777777777774,33679.7,[31787.68727887],28.666,2021-10-20 02:33:42
2021-10-19 23:03:42-04:00,24.803,18.188888888888886,33819.5,[31782.57464331],28.803,2021-10-20 03:03:42
2021-10-19 23:33:42-04:00,24.974,18.200000000000003,34037.9,[31782.57464331],28.974,2021-10-20 03:33:42
2021-10-20 00:03:42-04:00,24.96,18.200000000000003,34021.7,[31777.46200764],28.96,2021-10-20 04:03:42
2021-10-20 00:33:42-04:00,24.968,18.122222222222224,33973.3,[31777.46200764],28.968,2021-10-20 04:33:42
2021-10-20 01:03:42-04:00,24.93,18.272222222222226,34037.9,[31772.34937209],28.93,2021-10-20 05:03:42
2021-10-20 01:33:42-04:00,24.739,17.82222222222222,33469.1,[31772.34937209],28.739,2021-10-20 05:33:42
2021-10-20 02:03:42-04:00,24.64,17.75,33295.1,[31767.23673654],28.64,2021-10-20 06:03:42
2021-10-20 02:33:42-04:00,24.427,17.461111111111112,32823.1,[31767.23673654],28.427,2021-10-20 06:33:42
2021-10-20 03:03:42-04:00,24.411,17.43888888888889,32787.1,[31762.12410092],28.411,2021-10-20 07:03:42
2021-10-20 03:33:42-04:00,24.352,17.327777777777776,32635.2,[31762.12410092],28.352,2021-10-20 07:33:42
2021-10-20 04:03:42-04:00,24.312,17.41111111111111,32647.1,[31757.01146531],28.312,2021-10-20 08:03:42
2021-10-20 04:33:42-04:00,24.049,17.122222222222224,32119.1,[31757.01146531],28.049,2021-10-20 08:33:42
2021-10-20 05:03:42-04:00,24.299,17.511111111111113,32703.5,[31751.89882976],28.299,2021-10-20 09:03:42
2021-10-20 05:33:42-04:00,24.341,17.488888888888887,32739.3,[31751.89882976],28.341,2021-10-20 09:33:42
2021-10-20 06:03:42-04:00,24.229,17.427777777777777,32558.3,[31746.78619415],28.229,2021-10-20 10:03:42
2021-10-20 06:33:42-04:00,24.264,17.377777777777776,32564.2,[31746.78619415],28.264,2021-10-20 10:33:42
2021-10-20 07:03:42-04:00,24.276,17.377777777777776,32579.0,[31741.67355859],28.276,2021-10-20 11:03:42
2021-10-20 07:33:42-04:00,24.389,17.61111111111111,32886.2,[31741.67355859],28.389,2021-10-20 11:33:42
2021-10-20 08:03:42-04:00,24.473,17.66111111111111,33025.4,[31736.56092304],28.473,2021-10-20 12:03:42
2021-10-20 08:33:42-04:00,24.379,17.627777777777776,32886.2,[31736.56092304],28.379,2021-10-20 12:33:42
2021-10-20 09:03:42-04:00,24.301,17.4,32626.3,[31731.44828737],28.301,2021-10-20 13:03:42
2021-10-20 09:33:42-04:00,24.483,17.56111111111111,32964.7,[31731.44828737],28.483,2021-10-20 13:33:42
2021-10-20 10:03:42-04:00,24.592,17.650000000000002,33162.7,[31726.33565181],28.592,2021-10-20 14:03:42
2021-10-20 10:33:42-04:00,24.715,17.72222222222222,33366.3,[31726.33565181],28.715,2021-10-20 14:33:42
2021-10-20 11:03:42-04:00,24.601,17.677777777777777,33193.4,[31721.22301626],28.601,2021-10-20 15:03:42
2021-10-20 11:33:42-04:00,24.664,17.76111111111111,33332.2,[31721.22301626],28.664,2021-10-20 15:33:42
2021-10-20 12:03:42-04:00,24.516,17.861111111111114,33224.2,[31716.11038065],28.516,2021-10-20 16:03:42
2021-10-20 12:33:42-04:00,24.412,18.022222222222226,33214.9,[31716.11038065],28.412,2021-10-20 16:33:42
2021-10-20 13:03:42-04:00,24.275,18.211111111111112,33184.2,[31710.99774504],28.275,2021-10-20 17:03:42
2021-10-20 13:33:42-04:00,24.051,18.4,33043.6,[31710.99774504],28.051,2021-10-20 17:33:42
2021-10-20 14:03:42-04:00,24.165,18.377777777777776,33168.9,[31705.88510948],28.165,2021-10-20 18:03:42
2021-10-20 14:33:42-04:00,24.108,18.4,33113.8,[31705.88510948],28.108,2021-10-20 18:33:42
2021-10-20 15:03:42-04:00,24.213,18.38888888888889,33236.5,[31700.77247387],28.213,2021-10-20 19:03:42
2021-10-20 15:33:42-04:00,24.201,18.38888888888889,33221.1,[31700.77247387],28.201,2021-10-20 19:33:42
2021-10-20 16:03:42-04:00,23.705,18.311111111111103,32549.4,[31695.65983832],27.705,2021-10-20 20:03:42
2021-10-20 16:33:42-04:00,24.346,18.277777777777786,33319.8,[31695.65983832],28.346,2021-10-20 20:33:42
2021-10-20 17:03:42-04:00,24.211,18.261111111111116,33141.3,[31690.54720271],28.211,2021-10-20 21:03:42
2021-10-20 17:33:42-04:00,24.353,18.227777777777774,33292.0,[31690.54720271],28.353,2021-10-20 21:33:42
2021-10-20 18:03:42-04:00,24.275,18.25,33211.9,[31685.43456709],28.275,2021-10-20 22:03:42
2021-10-20 18:33:42-04:00,24.325,18.227777777777774,33258.0,[31685.43456709],28.325,2021-10-20 22:33:42
2021-10-20 19:03:42-04:00,24.182,18.311111111111103,33141.3,[31680.32193154],28.182,2021-10-20 23:03:42
2021-10-20 19:33:42-04:00,24.34,18.25,33292.0,[31680.32193154],28.34,2021-10-20 23:33:42
2021-10-20 20:03:42-04:00,24.449,18.238888888888887,33419.2,[31675.20929599],28.449,2021-10-21 00:03:42
2021-10-20 20:33:42-04:00,24.525,18.238888888888887,33512.8,[31675.20929599],28.525,2021-10-21 00:33:42
2021-10-20 21:03:42-04:00,24.515,18.238888888888887,33500.3,[31670.09666038],28.515,2021-10-21 01:03:42
2021-10-20 21:33:42-04:00,24.499,18.238888888888887,33481.6,[31670.09666038],28.499,2021-10-21 01:33:42
2021-10-20 22:03:42-04:00,24.564,18.211111111111112,33541.1,[31664.98402476],28.564,2021-10-21 02:03:42
2021-10-20 22:33:42-04:00,24.644,18.188888888888886,33622.8,[31664.98402476],28.644,2021-10-21 02:33:42
2021-10-20 23:03:42-04:00,24.643,18.172222222222217,33610.2,[31659.87138921],28.643,2021-10-21 03:03:42
2021-10-20 23:33:42-04:00,24.576,18.161111111111108,33519.1,[31659.87138921],28.576,2021-10-21 03:33:42
2021-10-21 00:03:42-04:00,24.726,18.188888888888886,33724.0,[31654.7587536],28.726,2021-10-21 04:03:42
2021-10-21 00:33:42-04:00,24.823,18.177777777777777,33835.4,[31654.7587536],28.823,2021-10-21 04:33:42
2021-10-21 01:03:42-04:00,24.769,18.188888888888886,33778.1,[31649.64611804],28.769,2021-10-21 05:03:42
2021-10-21 01:33:42-04:00,24.654,18.15,33607.1,[31649.64611804],28.654,2021-10-21 05:33:42
2021-10-21 02:03:42-04:00,24.627,18.122222222222224,33553.6,[31644.53348243],28.627,2021-10-21 06:03:42
2021-10-21 02:33:42-04:00,24.606,18.127777777777776,33531.6,[31644.53348243],28.606,2021-10-21 06:33:42
2021-10-21 03:03:42-04:00,24.409,18.061111111111117,33239.5,[31639.42084682],28.409,2021-10-21 07:03:42
2021-10-21 03:33:42-04:00,24.363,18.000000000000004,33138.2,[31639.42084682],28.363,2021-10-21 07:33:42
2021-10-21 04:03:42-04:00,24.297,17.911111111111108,32992.0,[31634.30821127],28.297,2021-10-21 08:03:42
2021-10-21 04:33:42-04:00,24.262,17.911111111111108,32949.6,[31634.30821127],28.262,2021-10-21 08:33:42
2021-10-21 05:03:42-04:00,24.146,17.788888888888888,32718.4,[31629.19557571],28.146,2021-10-21 09:03:42
2021-10-21 05:33:42-04:00,24.223,17.82777777777778,32841.1,[31629.19557571],28.223,2021-10-21 09:33:42
2021-10-21 06:03:42-04:00,24.144,17.800000000000004,32724.4,[31624.0829401],28.144,2021-10-21 10:03:42
2021-10-21 06:33:42-04:00,24.131,17.77777777777778,32691.6,[31624.0829401],28.131,2021-10-21 10:33:42
2021-10-21 07:03:42-04:00,24.243,17.972222222222218,32970.8,[31618.97030449],28.243,2021-10-21 11:03:42
2021-10-21 07:33:42-04:00,24.377,18.022222222222226,33171.9,[31618.97030449],28.377,2021-10-21 11:33:42
2021-10-21 08:03:42-04:00,24.4,18.038888888888888,33211.9,[31613.85766894],28.4,2021-10-21 12:03:42
2021-10-21 08:33:42-04:00,24.396,18.05,33214.9,[31613.85766894],28.396,2021-10-21 12:33:42
2021-10-21 09:03:42-04:00,24.337,18.038888888888888,33135.2,[31608.74503332],28.337,2021-10-21 13:03:42
2021-10-21 09:33:42-04:00,24.49,18.08888888888889,33360.1,[31608.74503332],28.49,2021-10-21 13:33:42
2021-10-21 10:03:42-04:00,24.624,18.161111111111108,33578.7,[31603.63239777],28.624,2021-10-21 14:03:42
2021-10-21 10:33:42-04:00,24.767,18.227777777777774,33803.5,[31603.63239777],28.767,2021-10-21 14:33:42
2021-10-21 11:03:42-04:00,24.678,18.311111111111103,33755.8,[31598.51976216],28.678,2021-10-21 15:03:42
2021-10-21 11:33:42-04:00,24.802,18.311111111111103,33909.1,[31598.51976216],28.802,2021-10-21 15:33:42
2021-10-21 12:03:42-04:00,24.733,18.42222222222222,33905.9,[31593.40712655],28.733,2021-10-21 16:03:42
2021-10-21 12:33:42-04:00,24.884,18.5,34151.4,[31593.40712655],28.884,2021-10-21 16:33:42
2021-10-21 13:03:42-04:00,24.882,18.53888888888889,34177.5,[31588.29449099],28.882,2021-10-21 17:03:42
2021-10-21 13:33:42-04:00,24.872,18.63888888888889,34239.5,[31588.29449099],28.872,2021-10-21 17:33:42
2021-10-21 14:03:42-04:00,25.002,18.76111111111111,34493.3,[31583.18185544],29.002,2021-10-21 18:03:42
2021-10-21 14:33:42-04:00,24.836,18.838888888888885,34344.5,[31583.18185544],28.836,2021-10-21 18:33:42
2021-10-21 15:03:42-04:00,24.554,19.222222222222214,34275.5,[31578.06921983],28.554,2021-10-21 19:03:42
2021-10-21 15:33:42-04:00,24.551,19.250000000000004,34292.0,[31578.06921983],28.551,2021-10-21 19:33:42
2021-10-21 16:03:42-04:00,24.502,19.311111111111117,34275.5,[31572.95658422],28.502,2021-10-21 20:03:42
2021-10-21 16:33:42-04:00,24.34,19.288888888888888,34054.1,[31572.95658422],28.34,2021-10-21 20:33:42
2021-10-21 17:03:42-04:00,24.431,19.21111111111111,34112.4,[31567.84394866],28.431,2021-10-21 21:03:42
2021-10-21 17:33:42-04:00,24.333,19.07222222222222,33886.6,[31567.84394866],28.333,2021-10-21 21:33:42
2021-10-21 18:03:42-04:00,24.58,19.02777777777778,34164.4,[31562.73131305],28.58,2021-10-21 22:03:42
2021-10-21 18:33:42-04:00,24.307,18.86111111111111,33698.7,[31562.73131305],28.307,2021-10-21 22:33:42
2021-10-21 19:03:42-04:00,24.339,18.927777777777774,33787.6,[31557.6186775],28.339,2021-10-21 23:03:42
2021-10-21 19:33:42-04:00,24.239,18.838888888888885,33597.6,[31557.6186775],28.239,2021-10-21 23:33:42
2021-10-21 20:03:42-04:00,24.253,18.87222222222222,33638.6,[31552.50604188],28.253,2021-10-22 00:03:42
2021-10-21 20:33:42-04:00,24.293,18.81111111111111,33644.9,[31552.50604188],28.293,2021-10-22 00:33:42
2021-10-21 21:03:42-04:00,24.416,18.922222222222224,33880.2,[31547.39340627],28.416,2021-10-22 01:03:42
2021-10-21 21:33:42-04:00,24.568,18.87777777777778,34037.9,[31547.39340627],28.568,2021-10-22 01:33:42
2021-10-21 22:03:42-04:00,24.583,18.86111111111111,34044.3,[31542.28077072],28.583,2021-10-22 02:03:42
2021-10-21 22:33:42-04:00,24.663,18.838888888888885,34128.6,[31542.28077072],28.663,2021-10-22 02:33:42
2021-10-21 23:03:42-04:00,24.638,18.81111111111111,34076.7,[31537.16813517],28.638,2021-10-22 03:03:42
2021-10-21 23:33:42-04:00,24.81,18.86111111111111,34328.1,[31537.16813517],28.81,2021-10-22 03:33:42
2021-10-22 00:03:42-04:00,24.798,18.82777777777778,34288.7,[31532.05549949],28.798,2021-10-22 04:03:42
2021-10-22 00:33:42-04:00,24.775,18.86111111111111,34285.4,[31532.05549949],28.775,2021-10-22 04:33:42
2021-10-22 01:03:42-04:00,24.883,18.86111111111111,34420.4,[31526.94286394],28.883,2021-10-22 05:03:42
2021-10-22 01:33:42-04:00,24.922,18.82777777777778,34443.6,[31526.94286394],28.922,2021-10-22 05:33:42
2021-10-22 02:03:42-04:00,24.902,18.8,34397.3,[31521.83022839],28.902,2021-10-22 06:03:42
2021-10-22 02:33:42-04:00,24.864,18.7,34275.5,[31521.83022839],28.864,2021-10-22 06:33:42
2021-10-22 03:03:42-04:00,24.711,18.61111111111111,34018.5,[31516.71759278],28.711,2021-10-22 07:03:42
2021-10-22 03:33:42-04:00,24.594,18.572222222222223,33845.0,[31516.71759278],28.594,2021-10-22 07:33:42
2021-10-22 04:03:42-04:00,24.427,18.52777777777777,33603.9,[31511.60495722],28.427,2021-10-22 08:03:42
2021-10-22 04:33:42-04:00,24.288,18.511111111111106,33419.2,[31511.60495722],28.288,2021-10-22 08:33:42
2021-10-22 05:03:42-04:00,24.3,18.5,33425.4,[31506.49232161],28.3,2021-10-22 09:03:42
2021-10-22 05:33:42-04:00,24.311,18.511111111111106,33447.2,[31506.49232161],28.311,2021-10-22 09:33:42
2021-10-22 06:03:42-04:00,24.438,18.53888888888889,33626.0,[31501.379686],28.438,2021-10-22 10:03:42
2021-10-22 06:33:42-04:00,24.383,18.55,33566.2,[31501.379686],28.383,2021-10-22 10:33:42
2021-10-22 07:03:42-04:00,24.435,18.56111111111111,33638.6,[31496.26705045],28.435,2021-10-22 11:03:42
2021-10-22 07:33:42-04:00,24.483,18.56111111111111,33698.7,[31496.26705045],28.483,2021-10-22 11:33:42
2021-10-22 08:03:42-04:00,24.497,18.61111111111111,33752.6,[31491.15441489],28.497,2021-10-22 12:03:42
2021-10-22 08:33:42-04:00,24.602,18.627777777777776,33896.2,[31491.15441489],28.602,2021-10-22 12:33:42
2021-10-22 09:03:42-04:00,24.596,18.63888888888889,33896.2,[31486.04177922],28.596,2021-10-22 13:03:42
2021-10-22 09:33:42-04:00,24.644,18.68888888888889,33992.7,[31486.04177922],28.644,2021-10-22 13:33:42
