STUDY_ID,EVENT_ID,STAT_ID,ORDERED_DEPTH_CODE,SAMPLE_ID,SAMPLE_DEPTH_TOP,SAMPLE_DEPTH_BOTTOM,LATITUDE,LONGITUDE,PROF_DATE_TIME_LOCAL,SAMPLE_DEPTH_CODE,DEPTH (m),CONDTVY (mS/cm),DISS_OXYGEN (mg/L),FLUORESCENCE (ug/L),FLU_RAW (ug/L),PCT_SAT (PCT),pH (),VAL_QUAL,SAL (PSU),SIGMA_T (),TEMP (C),TRANS (m-1),Station_D,Air Irradiance,Water Irradiance,TA in (mmol/kgSW),TCO2 in (mmol/kgSW),t(oC) out,P (dbars) out,pH out,fCO2 out (matm),pCO2 out (matm),HCO3 out (mmol/kgSW),CO3 out (mmol/kgSW),CO2 out (mmol/kgSW),B Alk out (mmol/kgSW),OH out (mmol/kgSW),P Alk out (mmol/kgSW),Si Alk out (mmol/kgSW) ,Revelle out,WCa out,WAr out,xCO2 out (dry at 1 atm) (ppm),Field Replicate,VINDTA Sample Name,Sampled Bottle Name,Sampling Date,Sampling Depth,Salinity - Carolina,Salinity - Ries ,Run T,Sampling T,Pressure,Comments,Data Source
,BH,H4,,,,,42.3684072,-71.0456438,10/11/2017 14:38,,1.2,,8.02,,4.67,99.9,8.01,,30.89,,17.68,,Inner Harbor,,,2089.170339,1985.862153,17.68000031,11.19999981,7.897448958,776.9355819,779.6574881,1868.86926,89.49264731,27.50024559,39.64026001,1.688608542,0,0,14.85963569,2.193029064,1.404437894,795.2543789,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
,BH,C2,,,,,42.3699199,-71.0564037,10/11/2017 14:49,,2.54,,6.64,,4.62,82.4,7.98,,30.85,,17.55,,Charles,,,2117.276188,2005.929391,17.54999924,12.53999996,7.920363665,742.348339,744.9533286,1884.935806,94.61229402,26.38126004,41.36996409,1.758085689,0,0,14.62485207,2.318183602,1.483986287,759.7321246,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
,BH,C2,,,,,42.3699199,-71.0564037,10/11/2017 14:49,,10.75,,6.32,,2.84,76.8,7.99,,31.65,,16.2,,Charles,,,2112.919898,2009.423206,16.20000076,20.75,7.90507585,755.4866603,758.1832966,1892.333018,89.27720023,27.81299874,40.51723717,1.527963972,0,0,14.93498875,2.169697437,1.387799241,771.9608484,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
,BH,H2,,,,,42.3676987,-71.0477727,10/20/2017 11:24,,0.79,,8.12,,1.53,96.3,7.97,,30.59,,15.27,,Inner Harbor,,,2123.07595,2030.627988,15.27000046,10.78999996,7.897834235,775.9987192,778.8014237,1917.590363,83.48663475,29.55103714,37.1765991,1.348668256,0,0,15.60024506,2.043931006,1.300702355,792.1292198,Y,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
,BH,H2,,,,,42.3676987,-71.0477727,10/20/2017 11:24,,11.46,,7.42,,2.31,87.7,8,,31.61,,14.77,,Inner Harbor,,,2130.064525,2040.155627,14.77000046,21.45999908,7.882502349,796.9453759,799.8420949,1927.673682,81.84370361,30.63831248,37.44584345,1.270844056,0,0,15.64200097,1.986511238,1.266543117,813.0815914,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
,BH,H2,,,,,42.3676987,-71.0477727,10/20/2017 11:24,,0.79,,8.12,,1.53,96.3,7.97,,30.59,,15.27,,Inner Harbor,,,2122.090468,2034.768922,15.27000046,10.78999996,7.882196095,806.8333275,809.7473986,1923.271174,80.7724951,30.725259,35.98690046,1.300969139,0,0,15.81117139,1.977483075,1.25841669,823.6047798,Y,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
,BH,H4,,,,,42.3684072,-71.0456438,10/20/2017 11:40,,13.47,,7.33,,2.67,86.5,8.01,,31.6,,14.71,,Inner Harbor,,,2128.872275,2030.957064,14.71000004,23.46999931,7.907547455,747.1551437,749.8729618,1916.19479,85.98380613,28.77842875,39.3837735,1.338758729,0,0,15.31347686,2.086299683,1.329992656,762.2366414,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
,BH,H4,,,,,42.3684072,-71.0456438,10/20/2017 11:40,,2.01,,7.94,,1.83,94.2,7.98,,30.86,,15.18,,Inner Harbor,,,2123.666115,2042.989024,15.18000031,12.01000023,7.85904574,852.789987,855.8735657,1933.174107,77.29992729,32.51497908,34.67581891,1.230317991,0,0,16.0590318,1.888745995,1.202669394,870.4321916,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
,BH,M2,,,,,42.3737104,-71.0463438,10/20/2017 11:41,,1.09,,7.54,,2.15,89.5,7.99,,30.97,,15.22,,Mystic,,,2129.289563,2045.64284,15.22000027,11.09000015,7.866019387,839.7382607,842.7731031,1934.720623,78.96329515,31.95889968,35.39857229,1.257647798,0,0,15.93704654,1.928455623,1.228430109,857.1455652,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
,BH,M2,,,,,42.3737104,-71.0463438,10/20/2017 11:50,,13.77,,7.18,,2.43,84.8,8.01,,31.58,,14.72,,Mystic,,,2125.166363,2031.924808,14.72000027,23.77000046,7.893938341,772.142181,774.9505332,1918.759617,83.43017356,29.73511097,38.26124881,1.298157408,0,0,15.49878117,2.024504142,1.290563038,787.7362128,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
,BH,C2,,,,,42.3699199,-71.0564037,10/20/2017 14:49,,1.14,,6.71,,2.33,80,7.96,,31.09,,15.34,,Charles,,,2116.117852,2034.618888,15.34000015,11.14000034,7.857133306,853.2194854,856.2983525,1924.726868,77.55955098,32.33256568,35.03705989,1.248995721,0,0,15.96496432,1.892975885,1.206548153,871.0154929,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
,BH,C2,,,,,42.3699199,-71.0564037,10/20/2017 15:05,,9.27,,6.74,,2.09,79.9,7.97,,31.52,,14.97,,Charles,,,2134.613053,2042.840244,14.97000027,19.27000046,7.886414848,793.1002636,795.975679,1929.461379,83.05832194,30.32053437,37.7445587,1.303655039,0,0,15.57383983,2.018244456,1.286987088,809.325705,Y,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
,BH,C2,,,,,42.3699199,-71.0564037,10/20/2017 15:05,,9.27,,6.74,,2.09,79.9,7.97,,31.52,,14.97,,Charles,,,2134.951502,2045.306096,14.97000027,19.27000046,7.879942502,806.2854278,809.2086466,1932.522059,81.9594766,30.82460837,37.23958787,1.284370557,0,0,15.66161262,1.991543477,1.269960501,822.7806146,Y,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
,BH,C2,,,,,42.3699199,-71.0564037,10/23/2017 11:51,,1.19,,7.29,,3.92,85.8,7.93,,29.27,,15.29,,Charles,,,2026.9172,1964.085187,15.28999996,11.18999958,7.825690522,898.9962116,902.2423262,1863.372685,66.24527281,34.46731142,29.95661482,1.112557125,0,0,16.73726024,1.634865046,1.036128178,917.7140879,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
,BH,C2,,,,,42.3699199,-71.0564037,10/23/2017 12:02,,9.34,,6.92,,1.58,81.3,7.94,,31.58,,14.51,,Charles,,,2142.542638,2066.152015,14.51000023,19.34000015,7.843702753,882.1032543,885.3201395,1956.782061,75.18140238,34.18870684,34.2788238,1.133659419,0,0,16.23540488,1.825386743,1.163055573,899.7267448,Y,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
,BH,C2,,,,,42.3699199,-71.0564037,10/23/2017 12:02,,9.34,,6.92,,1.58,81.3,7.94,,31.58,,14.51,,Charles,,,2143.069156,2071.692072,14.51000023,19.34000015,7.838707512,900.7015272,903.9862372,1963.778428,72.8333619,35.08035279,32.53812458,1.100669194,0,0,16.54584223,1.777814702,1.130032269,918.7036686,Y,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
,BH,H2,,,,,42.3699199,-71.0564037,10/23/2017 12:38,,1.11,,7.13,,3.36,84.5,7.94,,30.71,,15.15,,Inner Harbor,,,2117.756534,2043.852035,15.14999962,11.10999966,7.840321357,892.3336517,895.5614457,1936.015241,73.75464996,34.08222631,33.07532619,1.171377304,0,0,16.33307387,1.804008825,1.14813137,910.7665659,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
,BH,H4,,,,,42.3684072,-71.0456438,10/23/2017 12:39,,1.13,,7.39,,3.91,87.5,7.95,,31.2,,15,,Inner Harbor,,,2151.605147,2063.205335,15,11.13000011,7.87895015,818.1198695,821.0848629,1950.054511,81.84621354,31.30450823,36.59602378,1.275716488,0,0,15.79144483,1.995569241,1.271393218,834.885546,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
,BH,H2,,,,,42.3699199,-71.0564037,10/23/2017 12:39,,10.6,,6.84,,2.34,80.2,7.97,,31.58,,14.4,,Inner Harbor,,,2142.492966,2063.666475,14.39999962,20.60000038,7.852720968,861.3889257,864.5346773,1953.829427,76.33829814,33.49874563,34.85540945,1.145791593,0,0,16.15022619,1.85289928,1.180330505,878.5016876,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
,BH,H4,,,,,42.3684072,-71.0456438,10/23/2017 13:04,,12,,7.11,,2.04,83.3,7.97,,31.73,,14.33,,Inner Harbor,,,2144.756547,2050.962574,14.32999992,22,7.897379929,769.0045551,771.8154314,1937.009696,84.00767486,29.94516145,38.47869127,1.26566763,0,0,15.54005374,2.036557786,1.297660634,784.226207,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
,BH,M2,,,,,42.3737104,-71.0463438,10/23/2017 13:06,,1.32,,7.08,,3.08,83.5,7.96,,30.88,,14.96,,Mystic,,,2153.078392,2065.135771,14.96000004,11.31999969,7.882104555,814.4141944,817.3672599,1952.18602,81.69304186,31.2565695,36.24779869,1.271796587,0,0,15.85560253,1.995630043,1.270190842,831.0719366,Y,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
,BH,M2,,,,,42.3737104,-71.0463438,10/23/2017 13:18,,1.32,,7.08,,3.08,83.5,7.96,,30.88,,14.96,,Mystic,,,2147.394452,2060.624753,14.96000004,11.31999969,7.878928006,818.7459629,821.7147355,1948.267057,80.93489495,31.42281934,36.00856119,1.262528256,0,0,15.88857707,1.977109729,1.258402919,835.4923056,Y,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
,BH,M2,,,,,42.3737104,-71.0463438,10/23/2017 13:19,,13.1,,6.99,,2.55,82,7.96,,31.66,,14.4,,Mystic,,,2144.07965,2050.852549,14.39999962,23.10000038,7.895661271,773.0088249,775.8318166,1937.061054,83.74336812,30.04821368,38.27763251,1.267194,0,0,15.56468247,2.03076198,1.293939782,788.3652315,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
BWQM,WN179,F13,E,WN17901D,24.39,25.39,42.268608,-70.7352676,11/1/2017 7:00,E,25.37,35.27,6.97,1.075,1.361,75.84,8.034,,32.08,24.66,10.05,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,F13,D,WN17901E,17.99,18.99,42.2686119,-70.7351074,11/1/2017 7:00,D,18.99,35.67,7.36,1.449,1.728,81.06,8.024,,31.98,24.49,10.62,1.531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,F13,C,WN17901F,11.78,12.78,42.2685775,-70.7349929,11/1/2017 7:00,C,12.8,35.96,7.9,2.125,2.38,87.78,8.028,,31.9,24.36,11.03,1.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,F13,B,WN179020,5.99,6.99,42.2685585,-70.734848,11/1/2017 7:00,B,6.95,35.94,7.96,2.281,2.529,88.44,8.036,,31.87,24.33,11.06,1.622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,F13,A,WN179021,0.33,1.33,42.2685508,-70.7347488,11/1/2017 7:00,A,1.33,35.95,7.96,2.312,2.477,88.44,8.037,,31.87,24.33,11.07,1.641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,F06,C,WN17902D,12.45,13.45,42.1716384,-70.57621,11/1/2017 7:42,B,13.51,35.96,7.69,2.396,2.639,85.44,8.042,,31.86,24.32,11.08,1.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,F06,E,WN17902B,33.22,34.22,42.1715545,-70.576332,11/1/2017 7:42,E,34.16,34.91,6.81,0.4155,0.7039,73.3,8.06,,32.15,24.8,9.552,1.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,F06,A,WN17902F,0.26,1.26,42.1717376,-70.5761642,11/1/2017 7:42,A,1.31,36.52,7.79,4.105,2.972,87.82,8.072,,31.84,24.18,11.76,1.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,F06,D,WN17902C,23.05,24.05,42.1716232,-70.5762786,11/1/2017 7:42,D,24,35.61,7.27,1.438,1.717,79.98,8.041,,31.95,24.48,10.58,1.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,F06,B,WN17902E,4.71,5.71,42.1716918,-70.5761795,11/1/2017 7:42,C,5.7,36.47,7.77,3.266,3.458,87.5,8.057,,31.85,24.2,11.68,1.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,F10,A,WN17903D,0.51,1.51,42.2419242,-70.6384658,11/1/2017 8:08,A,1.48,36.42,7.86,2.132,1.905,88.31,8.086,,31.91,24.27,11.56,1.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,F10,C,WN17903B,15.25,16.25,42.2418785,-70.6383438,11/1/2017 8:08,C,16.2,35.84,7.66,2.578,2.812,84.73,8.06,,31.95,24.42,10.85,1.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,F10,D,WN17903A,24.82,25.82,42.2418632,-70.6383056,11/1/2017 8:08,D,25.81,35.04,6.89,0.7932,1.082,74.49,8.058,,32.11,24.74,9.752,1.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,F10,E,WN179039,33.83,34.83,42.2418556,-70.6381912,11/1/2017 8:08,E,34.86,34.71,6.8,0.3676,0.6555,72.81,8.077,,32.21,24.9,9.254,1.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,F10,B,WN17903C,7.03,8.03,42.2419242,-70.6384201,11/1/2017 8:08,B,8.11,35.9,7.71,2.743,2.967,85.48,8.065,,31.94,24.41,10.93,1.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,F15,E,WN179047,36.21,37.21,42.3154296,-70.7270126,11/1/2017 8:39,E,37.23,34.79,7.07,0.4458,0.7344,75.61,8.09,,32.32,24.99,9.222,1.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,F15,B,WN17904A,6.23,7.23,42.3155326,-70.7270355,11/1/2017 8:39,C,7.27,35.92,8.06,3.346,3.533,89.36,8.08,,31.98,24.45,10.91,1.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,F15,C,WN179049,15.74,16.74,42.3155288,-70.7270126,11/1/2017 8:39,B,16.71,35.56,7.67,1.961,2.223,84.1,8.068,,32.04,24.57,10.42,1.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,F15,A,WN17904B,0.51,1.51,42.3155479,-70.7270355,11/1/2017 8:39,A,1.46,35.94,8.17,3.492,2.33,90.58,8.095,,31.98,24.43,10.93,1.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,F15,D,WN179048,25.85,26.85,42.3154945,-70.7270126,11/1/2017 8:39,D,26.92,35.11,7.23,1.209,1.493,78.25,8.07,,32.15,24.76,9.783,1.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,N07,A,WN179059,0.51,1.51,42.3567581,-70.7056961,11/1/2017 9:04,A,1.49,36.36,8.3,3.909,3.124,93.05,8.107,,31.92,24.3,11.47,1.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,N07,B,WN179058,5.93,6.93,42.3567123,-70.7056961,11/1/2017 9:04,C,6.99,36.31,8.21,4.017,4.156,91.94,8.092,,31.93,24.32,11.4,1.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,N07,C,WN179057,19.03,20.03,42.356636,-70.7056961,11/1/2017 9:04,B,19.92,35.89,7.64,1.794,2.062,84.51,8.07,,32.03,24.5,10.81,0.9858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,N07,D,WN179056,34.26,35.26,42.3566093,-70.7056732,11/1/2017 9:04,D,35.14,34.99,7.25,0.5549,0.8442,78.04,8.07,,32.27,24.9,9.514,1.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,N07,E,WN179055,48.76,49.76,42.3565254,-70.7056732,11/1/2017 9:04,E,49.79,34.38,7.17,0.0284,0.31,75.79,8.088,,32.41,25.15,8.648,1.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,N18,A,WN179067,0.51,1.51,42.3662643,-70.7771835,11/1/2017 9:34,A,1.48,36.32,8.3,3.905,2.895,92.95,8.12,,31.98,24.36,11.36,1.182,N18-s,2268.471924,413.6053162,2163.083134,2047.836758,11.36132145,11.48992729,7.995857629,586.9011836,589.1297594,1928.338315,94.43621898,25.06224636,44.67803236,1.20479074,0,0,14.84726001,2.28596847,1.448874627,596.9054704,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
BWQM,WN179,N18,B,WN179066,5.08,6.08,42.3662109,-70.7771835,11/1/2017 9:34,C,6.1,36.27,8.2,4.724,4.804,91.62,8.109,,31.98,24.37,11.31,1.144,N18-m,2172.738281,133.8700409,2166.503809,2059.565115,11.30759621,16.10223579,7.972222759,623.6714357,626.0412795,1942.930762,89.95560755,26.67878885,42.53715324,1.135535724,0,0,15.21935019,2.175645596,1.378890737,634.2744066,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
BWQM,WN179,N18,E,WN179063,22.93,23.93,42.366085,-70.7771377,11/1/2017 9:34,E,23.9,35.55,7.49,1.433,1.712,82.04,8.109,,32.11,24.64,10.34,1.065,N18-d,1773.532959,4.954629898,2176.985235,2071.522269,10.33855915,33.9088974,7.977986548,609.7397628,612.0859224,1955.770578,88.85035768,26.90124082,42.47240792,1.052389427,0,0,15.36395343,2.139558773,1.35440373,619.62592,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
BWQM,WN179,N18,D,WN179064,16.96,17.96,42.3661079,-70.7771377,11/1/2017 9:34,D,18.01,35.58,7.6,1.901,2.165,83.33,8.097,,32.09,24.62,10.39,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,N18,C,WN179065,11.05,12.05,42.3661537,-70.7771377,11/1/2017 9:34,B,12.02,35.82,7.81,2.603,2.835,86.2,8.093,,32.04,24.52,10.72,1.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,N21,A,WN179077,0.51,1.51,42.3877639,-70.7835693,11/1/2017 10:05,A,1.44,36.29,8.25,3.579,2.556,92.28,8.129,,31.99,24.38,11.32,1.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,N21,B,WN179076,7.03,8.03,42.3877029,-70.7835769,11/1/2017 10:05,C,8,36.21,8.22,3.891,4.039,91.74,8.124,,32,24.4,11.22,1.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,N21,C,WN179075,14.95,15.95,42.3876762,-70.7835617,11/1/2017 10:05,B,16.01,36.18,8.09,3.413,3.596,90.19,8.118,,32.01,24.42,11.16,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,N21,D,WN179074,23.96,24.96,42.3875885,-70.7835617,11/1/2017 10:05,D,25.06,36.09,7.97,2.657,2.886,88.65,8.113,,32.02,24.45,11.04,1.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,N21,E,WN179073,32.25,33.25,42.3875923,-70.7836151,11/1/2017 10:05,E,33.3,35.74,7.62,1.644,1.917,83.92,8.121,,32.07,24.57,10.59,1.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,F22,B,WN179086,13.97,14.97,42.4808349,-70.616539,11/1/2017 10:50,C,15,36.56,8.39,6.488,6.394,94.7,8.116,,31.85,24.19,11.77,1.355,F22-m,831.8522339,6.694001675,2160.360556,2016.050602,11.77448463,25.00238609,8.070729871,485.1538697,486.9862938,1884.4971,111.0952547,20.4583865,52.19474962,1.486867917,0,0,13.62670659,2.685241258,1.702954665,493.5949053,Y,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
BWQM,WN179,F22,B,WN179086,13.97,14.97,42.4808349,-70.616539,11/1/2017 10:50,C,15,36.56,8.39,6.488,6.394,94.7,8.116,,31.85,24.19,11.77,1.355,F22-m,831.8522339,6.694001675,2156.152029,2011.196822,11.77448463,25.00238609,8.072883439,481.4840016,483.3025647,1879.539265,111.3537908,20.30363234,52.41966459,1.494259268,0,0,13.58730921,2.691490236,1.706917707,489.8611864,Y,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
BWQM,WN179,F22,E,WN179083,76.86,77.86,42.4804611,-70.6167144,11/1/2017 10:50,E,77.83,34.2,7.36,0.015,0.2962,77.23,8.124,,32.52,25.28,8.312,1.235,F22-d,811.3130493,0.900568128,2151.69835,2013.332275,8.311871529,87.8328476,8.093680131,434.4845373,436.2010912,1887.810355,105.0551982,20.46665707,52.64491567,1.140876393,0,0,13.93836189,2.497283147,1.578159154,440.8802646,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
BWQM,WN179,F22,A,WN179087,0.81,1.81,42.4809646,-70.6164703,11/1/2017 10:50,A,1.76,36.66,8.71,7.586,5.882,98.53,8.144,,31.83,24.14,11.92,1.436,F22-s,822.4656982,347.2892151,2195.963497,2106.369117,11.92376137,11.76550102,7.912142547,741.9068333,744.7036251,1993.323704,81.90612577,31.1394106,37.79463945,1.045279764,0,0,16.01567606,1.984806639,1.258836582,754.9111577,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
BWQM,WN179,F22,D,WN179084,54.49,55.49,42.480606,-70.6166763,11/1/2017 10:50,D,55.35,34.3,7.37,0.0637,0.3463,77.66,8.107,,32.47,25.22,8.492,0.9614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,F22,C,WN179085,34.08,35.08,42.4807052,-70.6165695,11/1/2017 10:50,B,35.01,35.66,7.26,1.329,1.61,79.87,8.09,,32.03,24.55,10.53,0.978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,N04,D,WN179092,31.34,32.34,42.4441947,-70.7378616,11/1/2017 11:27,D,32.32,35.33,7.34,0.9361,1.224,79.87,8.092,,32.18,24.76,9.998,1.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,N04,E,WN179091,48.34,49.34,42.4441108,-70.7377853,11/1/2017 11:27,E,49.42,34.33,7.26,0.0362,0.3181,76.58,8.112,,32.47,25.21,8.529,1.133,N04-d,969.5717773,0.978706837,2195.674652,2112.023054,8.529208183,59.42756653,7.929951803,676.6110146,679.2765679,2003.504809,76.87128832,31.64673619,37.64216582,0.796869564,0,0,16.45782689,1.837740795,1.161224227,686.6728765,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
BWQM,WN179,N04,B,WN179094,5.2,6.2,42.4443435,-70.7379302,11/1/2017 11:27,C,6.12,36.49,8.5,7.258,7.077,95.72,8.126,,31.89,24.23,11.66,1.315,N04-m,996.3688354,126.0162125,2155.286021,2026.194889,11.65998554,16.12834358,8.032079909,534.5965991,536.6187525,1901.419889,102.1537135,22.62133693,48.22256612,1.34560631,0,0,14.22910275,2.47233852,1.567593552,543.8450946,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
BWQM,WN179,N04,A,WN179095,0.57,1.57,42.4444389,-70.7380371,11/1/2017 11:27,A,1.55,36.61,8.64,6.266,4.26,97.52,8.145,,31.89,24.21,11.8,1.278,N04-s,977.4921875,557.5455322,2163.703632,2033.676205,11.80115032,11.55374432,8.031958082,537.8636728,539.8944832,1908.023171,102.9965692,22.6565138,48.33372694,1.362981721,0,0,14.21033968,2.494954005,1.582262853,547.2340128,N,,,,,,,,,,,ToRies_Labprocessed2017sharedSeaGlass
BWQM,WN179,N04,C,WN179093,12.08,13.08,42.4442749,-70.7379074,11/1/2017 11:27,B,13.09,36.28,8.18,4.255,4.375,91.5,8.104,,31.96,24.35,11.33,1.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,N01,D,WN1790A0,19.94,20.94,42.4188385,-70.86483,11/1/2017 11:59,D,20.88,35.42,7.03,0.9874,1.275,76.66,8.083,,32.14,24.7,10.14,1.514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,N01,B,WN1790A2,6.23,7.23,42.4189262,-70.8648681,11/1/2017 11:59,C,7.26,36.03,8.43,6.199,6.135,93.88,8.099,,31.89,24.33,11.14,1.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,N01,C,WN1790A1,11.41,12.41,42.4188804,-70.8648529,11/1/2017 11:59,B,12.47,35.92,8.02,3.759,3.917,89.01,8.087,,31.88,24.34,11.02,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
BWQM,WN179,N01,A,WN1790A3,0.51,1.51,42.4189376,-70.8648757,11/1/2017 11:59,A,1.5,36.16,8.63,6.14,4.759,96.53,8.111,,31.78,24.2,11.41,1.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWRA_MassBay_upcast_2017-202205
