SAMI2-pH
QC_PH version	 52.00
     .13	 Salinity	  35.00
Seawater
DateTime	 SAMIpH	 pHerror	 TempC	 Battery V	 Flags(Outlier,Pump,Sat,Blank)
08/08/2019 14:58:32 	       7.8254	      0.00670	      23.1222	      10.7996	 0000 
08/08/2019 15:58:31 	       7.7845	      0.01274	      23.5815	      10.8105	 0000 
08/08/2019 16:58:31 	       7.8445	      0.00339	      24.4323	      10.8179	 0000 
08/08/2019 17:58:31 	       7.9101	      0.00698	      25.5324	      10.8325	 0000 
08/08/2019 18:58:31 	       7.8770	      0.00539	      26.3575	      10.8435	 0000 
08/08/2019 19:58:31 	       7.8847	      0.00772	      26.4649	      10.8508	 0000 
08/08/2019 20:58:31 	       7.8871	      0.00921	      22.8431	      10.8435	 0000 
08/08/2019 21:58:31 	       7.8970	      0.00432	      23.5559	      10.8252	 0000 
08/08/2019 22:58:31 	       7.9706	      0.00374	      22.0876	      10.8179	 0000 
08/08/2019 23:58:31 	       7.9343	      0.00433	      22.1628	      10.8105	 0000 
08/09/2019 00:58:31 	       7.9010	      0.00512	      23.4025	      10.8142	 0000 
08/09/2019 01:58:31 	       7.9306	      0.00743	      23.1985	      10.8179	 0000 
08/09/2019 02:58:31 	       7.9544	      0.00495	      23.0713	      10.8179	 0000 
08/09/2019 03:58:31 	       7.9414	      0.00547	      22.9698	      10.8142	 0000 
08/09/2019 04:58:31 	       7.9853	      0.00991	      22.8684	      10.8105	 0000 
08/09/2019 05:58:31 	       7.9657	      0.00510	      22.7671	      10.8142	 0000 
08/09/2019 06:58:31 	       7.9317	      0.00698	      22.5651	      10.8105	 0000 
08/09/2019 07:58:31 	       7.9149	      0.00336	      22.3888	      10.8069	 0000 
08/09/2019 08:58:31 	       7.9193	      0.00489	      22.2130	      10.8032	 0000 
08/09/2019 09:58:31 	       7.7294	      0.00505	      20.4048	      10.7922	 0000 
08/09/2019 10:58:31 	       7.7106	      0.00454	      20.6499	      10.7849	 0000 
08/09/2019 11:58:31 	       7.7073	      0.00607	      21.0190	      10.7813	 0000 
08/09/2019 12:58:31 	       7.7067	      0.00271	      21.2413	      10.7849	 0000 
08/09/2019 13:58:31 	       7.7958	      0.00528	      21.8127	      10.7886	 0000 
08/09/2019 14:58:31 	       7.8943	      0.00303	      23.0205	      10.7959	 0000 
08/09/2019 15:58:31 	       7.9126	      0.00765	      23.9153	      10.8069	 0000 
08/09/2019 16:58:31 	       7.9368	      0.00596	      24.5622	      10.8179	 0000 
08/09/2019 17:58:31 	       7.9496	      0.00831	      25.8238	      10.8289	 0000 
08/09/2019 18:58:31 	       7.8952	      0.00499	      26.4917	      10.8398	 0000 
08/09/2019 19:58:31 	       7.9302	      0.01036	      27.0318	      10.8472	 0000 
08/09/2019 20:58:31 	       7.9163	      0.00355	      27.3856	      10.8545	 0000 
08/09/2019 21:58:31 	       7.9543	      0.00565	      23.5047	      10.8435	 0000 
08/09/2019 22:58:31 	       7.9938	      0.00364	      24.0958	      10.8289	 0000 
08/09/2019 23:58:31 	       8.0018	      0.00550	      23.0459	      10.8179	 0000 
08/10/2019 00:58:31 	       7.9404	      0.00796	      24.1991	      10.8142	 0000 
08/10/2019 01:58:31 	       7.9274	      0.00307	      24.0442	      10.8179	 0000 
08/10/2019 02:58:31 	       7.9468	      0.00893	      23.8639	      10.8142	 0000 
08/10/2019 03:58:31 	       7.9271	      0.00357	      23.5559	      10.8105	 0000 
08/10/2019 04:58:31 	       7.9847	      0.00544	      23.4025	      10.8105	 0000 
08/10/2019 05:58:31 	       8.0002	      0.00807	      23.2749	      10.8032	 0000 
08/10/2019 06:58:31 	       7.9278	      0.00367	      23.0459	      10.8069	 0000 
08/10/2019 07:58:31 	       7.9326	      0.00360	      22.7418	      10.7996	 0000 
08/10/2019 08:58:31 	       7.9111	      0.00395	      22.4895	      10.7959	 0000 
08/10/2019 09:58:31 	       7.8515	      0.00942	      22.2130	      10.7959	 0000 
08/10/2019 10:58:31 	       7.7743	      0.00471	      20.3559	      10.7849	 0000 
08/10/2019 11:58:31 	       7.7387	      0.00483	      20.5273	      10.7739	 0000 
08/10/2019 12:58:31 	       7.7260	      0.00364	      21.1424	      10.7703	 0000 
08/10/2019 13:58:31 	       7.7328	      0.00562	      21.4644	      10.7739	 0000 
08/10/2019 14:58:31 	       7.7808	      0.00477	      22.4140	      10.7776	 0000 
08/10/2019 15:58:31 	       7.7925	      0.00286	      23.0459	      10.7849	 0000 
08/10/2019 16:58:31 	       7.8329	      0.00354	      23.9926	      10.7922	 0000 
08/10/2019 17:58:31 	       7.8758	      0.00549	      24.4583	      10.8032	 0000 
08/10/2019 18:58:31 	       7.9346	      0.00763	      24.7185	      10.8105	 0000 
08/10/2019 19:58:31 	       7.8471	      0.00503	      24.6403	      10.8105	 0000 
08/10/2019 20:58:31 	       7.8357	      0.00595	      24.7446	      10.8105	 0000 
08/10/2019 21:58:31 	       7.8760	      0.00665	      24.5622	      10.8105	 0000 
08/10/2019 22:58:31 	       7.9290	      0.00713	      22.4140	      10.8032	 0000 
08/10/2019 23:58:31 	       8.0097	      0.00847	      22.9952	      10.7922	 0000 
08/11/2019 00:58:31 	       7.9739	      0.00711	      22.5903	      10.7886	 0000 
08/11/2019 01:58:31 	       7.9083	      0.00335	      22.8684	      10.7849	 0000 
08/11/2019 02:58:31 	       7.8910	      0.00630	      22.6913	      10.7849	 0000 
08/11/2019 03:58:31 	       7.9330	      0.00365	      22.5147	      10.7849	 0000 
08/11/2019 04:58:31 	       7.9455	      0.00974	      22.3637	      10.7813	 0000 
08/11/2019 05:58:31 	       7.9343	      0.00250	      22.0126	      10.7776	 0000 
08/11/2019 06:58:31 	       7.9457	      0.00387	      21.7379	      10.7739	 0000 
08/11/2019 07:58:31 	       7.8892	      0.00521	      21.4148	      10.7703	 0000 
08/11/2019 08:58:31 	       7.8836	      0.00474	      21.1671	      10.7629	 0000 
08/11/2019 09:58:31 	       7.8732	      0.00409	      20.8219	      10.7593	 0000 
08/11/2019 10:58:31 	       7.8362	      0.00286	      20.5763	      10.7556	 0000 
08/11/2019 11:58:31 	       7.8088	      0.00518	      19.8199	      10.7483	 0000 
08/11/2019 12:58:31 	       7.7740	      0.00503	      19.5533	      10.7410	 0000 
08/11/2019 13:58:31 	       7.7601	      0.02115	      20.3070	      10.7410	 0000 
08/11/2019 14:58:31 	       7.7693	      0.00343	      20.9697	      10.7446	 0000 
08/11/2019 15:58:31 	       7.9011	      0.00490	      21.8876	      10.7520	 0000 
08/11/2019 16:58:31 	       7.9444	      0.00681	      22.8684	      10.7629	 0000 
08/11/2019 17:58:31 	       7.9317	      0.00700	      23.7867	      10.7739	 0000 
08/11/2019 18:58:31 	       7.9093	      0.00469	      24.7185	      10.7886	 0000 
08/11/2019 19:58:31 	       7.9179	      0.00485	      25.0847	      10.7959	 0000 
08/11/2019 20:58:31 	       7.9756	      0.00458	      25.5852	      10.7996	 0000 
08/11/2019 21:58:31 	       7.9386	      0.00621	      25.8770	      10.8032	 0000 
08/11/2019 22:58:31 	       7.9115	      0.00797	      25.3476	      10.8032	 0000 
08/11/2019 23:58:31 	       7.9499	      0.00410	      22.2632	      10.7922	 0000 
08/12/2019 00:58:31 	       8.0080	      0.00415	      22.8684	      10.7776	 0000 
08/12/2019 01:58:31 	       8.0096	      0.00626	      22.9191	      10.7703	 0000 
08/12/2019 02:58:31 	       7.9540	      0.00585	      22.8177	      10.7703	 0000 
08/12/2019 03:58:31 	       7.8903	      0.00496	      22.6660	      10.7666	 0000 
08/12/2019 04:58:31 	       8.0262	      0.00741	      22.4643	      10.7629	 0000 
08/12/2019 05:58:31 	       8.0477	      0.00406	      22.2883	      10.7593	 0000 
08/12/2019 06:58:31 	       8.0324	      0.00795	      22.0876	      10.7556	 0000 
08/12/2019 07:58:31 	       8.0077	      0.00646	      21.9376	      10.7520	 0000 
08/12/2019 08:58:31 	       8.0114	      0.00882	      21.7878	      10.7520	 0000 
08/12/2019 09:58:31 	       7.9957	      0.00537	      21.6383	      10.7483	 0000 
08/12/2019 10:58:31 	       7.9488	      0.00492	      21.4644	      10.7483	 0000 
08/12/2019 11:58:31 	       7.9411	      0.00693	      21.3652	      10.7446	 0000 
08/12/2019 12:58:31 	       7.9213	      0.00557	      21.5886	      10.7446	 0000 
08/12/2019 13:58:31 	       7.8464	      0.00629	      21.2166	      10.7410	 0000 
08/12/2019 14:58:31 	       7.7917	      0.00553	      22.4140	      10.7410	 0000 
08/12/2019 15:58:31 	       7.8440	      0.00709	      22.9444	      10.7483	 0000 
08/12/2019 16:58:31 	       7.8940	      0.00440	      23.7867	      10.7556	 0000 
08/12/2019 17:58:31 	       7.9444	      0.00589	      24.5362	      10.7666	 0000 
08/12/2019 18:58:31 	       7.9366	      0.01899	      24.8490	      10.7739	 0000 
08/12/2019 19:58:31 	       7.9179	      0.00857	      24.9536	      10.7739	 0000 
08/12/2019 20:58:31 	       7.9273	      0.00455	      25.1634	      10.7776	 0000 
08/12/2019 21:58:31 	       7.9732	      0.00917	      25.0847	      10.7776	 0000 
08/12/2019 22:58:31 	       7.9995	      0.00544	      24.9013	      10.7776	 0000 
08/12/2019 23:58:31 	       8.0145	      0.00644	      24.6143	      10.7776	 0000 
08/13/2019 00:58:31 	       7.9707	      0.00520	      22.4140	      10.7629	 0000 
08/13/2019 01:58:31 	       7.9980	      0.00389	      22.5903	      10.7520	 0000 
08/13/2019 02:58:31 	       7.9814	      0.01000	      22.0376	      10.7446	 0000 
08/13/2019 03:58:31 	       7.9227	      0.00490	      22.5399	      10.7446	 0000 
08/13/2019 04:58:31 	       7.8990	      0.00568	      22.4140	      10.7446	 0000 
08/13/2019 05:58:31 	       7.9246	      0.01185	      22.2130	      10.7446	 0000 
08/13/2019 06:58:31 	       7.9431	      0.00350	      22.0376	      10.7410	 0000 
08/13/2019 07:58:31 	       7.9392	      0.00663	      21.9376	      10.7373	 0000 
08/13/2019 08:58:31 	       7.9196	      0.00557	      21.8626	      10.7336	 0000 
08/13/2019 09:58:31 	       7.8920	      0.00337	      21.7878	      10.7336	 0000 
08/13/2019 10:58:31 	       7.8902	      0.00309	      21.7878	      10.7300	 0000 
08/13/2019 11:58:31 	       7.8697	      0.00193	      21.8876	      10.7300	 0000 
08/13/2019 12:58:31 	       7.7945	      0.00832	      22.2381	      10.7300	 0000 
08/13/2019 13:58:31 	       7.8238	      0.00531	      21.1424	      10.7336	 0000 
08/13/2019 14:58:31 	       7.8419	      0.00535	      21.3652	      10.7227	 0000 
08/13/2019 15:58:31 	       7.8219	      0.00538	      22.1628	      10.7227	 0000 
08/13/2019 16:58:31 	       7.8632	      0.00472	      22.1377	      10.7263	 1000 
08/13/2019 17:58:31 	       7.9495	      0.00654	      22.0876	      10.7263	 0000 
08/13/2019 18:58:31 	       8.0197	      0.00775	      22.0126	      10.7263	 0000 
08/13/2019 19:58:31 	       7.9582	      0.00706	      22.0626	      10.7263	 0000 
08/13/2019 20:58:31 	       8.0273	      0.00938	      22.0626	      10.7227	 0000 
08/13/2019 21:58:31 	       8.0015	      0.00561	      22.1127	      10.7227	 0000 
08/13/2019 22:58:31 	       7.9922	      0.00442	      22.0626	      10.7227	 0000 
08/13/2019 23:58:31 	       7.9388	      0.00453	      22.1628	      10.7227	 0000 
08/14/2019 00:58:31 	       7.9130	      0.00657	      22.0876	      10.7190	 0000 
08/14/2019 01:58:31 	       7.9081	      0.00631	      20.6990	      10.7117	 0000 
08/14/2019 02:58:31 	       7.9220	      0.00504	      20.6254	      10.7007	 0000 
08/14/2019 03:58:31 	       7.9647	      0.00621	      20.6990	      10.7007	 0000 
08/14/2019 04:58:31 	       7.8827	      0.00630	      20.9450	      10.7007	 0000 
08/14/2019 05:58:31 	       7.8199	      0.00374	      21.1177	      10.7043	 0000 
08/14/2019 06:58:31 	       7.9382	      0.00579	      21.0930	      10.7043	 0000 
08/14/2019 07:58:31 	       7.9312	      0.00630	      21.0683	      10.7007	 0000 
08/14/2019 08:58:31 	       7.9444	      0.00713	      21.0437	      10.7007	 0000 
08/14/2019 09:58:31 	       8.0036	      0.00227	      21.0437	      10.7007	 0000 
08/14/2019 10:58:31 	       7.9096	      0.00593	      20.9943	      10.7007	 0000 
08/14/2019 11:58:31 	       7.8733	      0.00547	      20.9697	      10.6970	 0000 
08/14/2019 12:58:31 	       7.8684	      0.01069	      20.9943	      10.6934	 0000 
08/14/2019 13:58:31 	       7.8682	      0.00434	      21.0683	      10.6934	 0000 
08/14/2019 14:58:31 	       7.8548	      0.00379	      20.3559	      10.6897	 0000 
08/14/2019 15:58:31 	       7.8619	      0.00478	      20.6744	      10.6860	 0000 
08/14/2019 16:58:31 	       7.8281	      0.00526	      21.2166	      10.6860	 0000 
08/14/2019 17:58:31 	       7.8488	      0.00269	      21.2661	      10.6897	 0000 
08/14/2019 18:58:31 	       7.9535	      0.00320	      21.6383	      10.6897	 0000 
08/14/2019 19:58:31 	       7.9970	      0.00569	      21.8127	      10.6970	 0000 
08/14/2019 20:58:31 	       7.9964	      0.00791	      21.7629	      10.6934	 0000 
08/14/2019 21:58:31 	       8.0030	      0.00293	      21.7629	      10.6970	 0000 
08/14/2019 22:58:31 	       8.0028	      0.00438	      21.6632	      10.6970	 0000 
08/14/2019 23:58:31 	       7.9914	      0.00324	      21.5886	      10.6934	 0000 
08/15/2019 00:58:31 	       7.9940	      0.00756	      21.5140	      10.6934	 0000 
08/15/2019 01:58:31 	       7.9468	      0.00502	      20.6254	      10.6897	 0000 
08/15/2019 02:58:31 	       7.9667	      0.00582	      20.4538	      10.6750	 0000 
08/15/2019 03:58:31 	       7.9539	      0.00941	      20.2338	      10.6750	 0000 
08/15/2019 04:58:31 	       7.9508	      0.00555	      20.5273	      10.6677	 0000 
08/15/2019 05:58:31 	       7.8941	      0.00339	      20.4783	      10.6714	 0000 
08/15/2019 06:58:31 	       7.8994	      0.00903	      20.4538	      10.6677	 0000 
08/15/2019 07:58:31 	       7.9445	      0.00546	      20.4538	      10.6677	 0000 
08/15/2019 08:58:31 	       8.0007	      0.00682	      20.4293	      10.6641	 0000 
08/15/2019 09:58:31 	       7.9507	      0.00299	      20.4048	      10.6677	 0000 
08/15/2019 10:58:31 	       7.9171	      0.00727	      20.3804	      10.6641	 0000 
08/15/2019 11:58:31 	       7.9079	      0.00413	      20.3559	      10.6641	 0000 
08/15/2019 12:58:31 	       7.8924	      0.00754	      20.5028	      10.6641	 0000 
08/15/2019 13:58:31 	       7.8998	      0.00538	      21.3156	      10.6677	 0000 
08/15/2019 14:58:31 	       7.9194	      0.00694	      22.6913	      10.6787	 0000 
08/15/2019 15:58:31 	       7.9227	      0.00420	      21.3404	      10.6787	 0000 
08/15/2019 16:58:31 	       7.9187	      0.00595	      22.2632	      10.6750	 0000 
08/15/2019 17:58:31 	       7.8997	      0.00978	      23.2749	      10.6824	 0000 
08/15/2019 18:58:31 	       7.9087	      0.00451	      24.1474	      10.6934	 0000 
08/15/2019 19:58:31 	       7.9849	      0.00530	      24.4583	      10.7043	 0000 
08/15/2019 20:58:31 	       7.9923	      0.00252	      24.7446	      10.7117	 0000 
08/15/2019 21:58:31 	       8.0091	      0.00761	      25.1634	      10.7153	 0000 
08/15/2019 22:58:31 	       8.0348	      0.00835	      24.8752	      10.7153	 0000 
08/15/2019 23:58:31 	       8.0262	      0.00408	      24.6664	      10.7153	 1000 
08/16/2019 00:58:31 	       8.0025	      0.00901	      24.4064	      10.7117	 0000 
08/16/2019 01:58:31 	       7.9815	      0.00767	      24.1474	      10.7043	 0000 
08/16/2019 02:58:31 	       8.1163	      0.04572	      21.3900	      10.6897	 1001 
08/16/2019 03:58:31 	       7.9714	      0.01016	      21.5886	      10.6750	 0000 
08/16/2019 04:58:31 	       7.9709	      0.00541	      20.9697	      10.6677	 0000 
08/16/2019 05:58:31 	       7.9065	      0.00785	      21.7379	      10.6604	 0000 
08/16/2019 06:58:31 	       7.8877	      0.00317	      21.6383	      10.6641	 0000 
08/16/2019 07:58:31 	       7.8890	      0.00754	      21.5637	      10.6604	 1000 
08/16/2019 08:58:31 	       7.8798	      0.00210	      21.5140	      10.6641	 0000 
08/16/2019 09:58:31 	       7.8688	      0.00916	      21.4396	      10.6567	 0000 
08/16/2019 10:58:31 	       7.8468	      0.00473	      21.3404	      10.6567	 0000 
08/16/2019 11:58:31 	       7.8379	      0.00560	      21.3404	      10.6531	 0000 
08/16/2019 12:58:31 	       7.8431	      0.00362	      21.5140	      10.6531	 0000 
08/16/2019 13:58:31 	       7.8190	      0.00567	      22.2381	      10.6567	 0000 
08/16/2019 14:58:31 	       7.8371	      0.00624	      23.5047	      10.6677	 0000 
08/16/2019 15:58:31 	       7.8946	      0.00498	      21.7878	      10.6641	 0000 
08/16/2019 16:58:31 	       7.9242	      0.00416	      22.0626	      10.6604	 0000 
08/16/2019 17:58:31 	       7.9268	      0.00522	      22.8177	      10.6641	 0000 
08/16/2019 18:58:31 	       7.8741	      0.00677	      24.6143	      10.6714	 0000 
08/16/2019 19:58:31 	       7.9444	      0.03756	      23.5815	      10.6750	 1000 
08/16/2019 20:58:31 	       7.9623	      0.00316	      24.0442	      10.6787	 0000 
08/16/2019 21:58:31 	       7.9571	      0.00434	      24.2509	      10.6787	 0000 
08/16/2019 22:58:31 	       7.9657	      0.00851	      24.2768	      10.6824	 0000 
08/16/2019 23:58:31 	       7.9506	      0.00571	      24.1733	      10.6787	 0000 
08/17/2019 00:58:31 	       7.9292	      0.00726	      24.0700	      10.6787	 0000 
08/17/2019 01:58:31 	       7.9059	      0.00465	      23.9668	      10.6750	 0000 
08/17/2019 02:58:31 	       7.8558	      0.02629	      23.8124	      10.6714	 1000 
08/17/2019 03:58:31 	       7.9518	      0.00627	      21.1177	      10.6567	 1000 
08/17/2019 04:58:31 	       7.9492	      0.02722	      21.2661	      10.6384	 1000 
08/17/2019 05:58:31 	       7.9422	      0.00480	      21.3404	      10.6348	 1000 
08/17/2019 06:58:31 	       7.9213	      0.00762	      21.5637	      10.6348	 0000 
08/17/2019 07:58:31 	       7.8839	      0.00644	      21.7130	      10.6348	 0000 
08/17/2019 08:58:31 	       7.8799	      0.00704	      21.5637	      10.6384	 0000 
08/17/2019 09:58:31 	       7.8591	      0.00628	      21.5389	      10.6348	 0000 
08/17/2019 10:58:31 	       7.8461	      0.00611	      21.4892	      10.6311	 0000 
08/17/2019 11:58:31 	       7.8472	      0.00563	      21.4644	      10.6311	 0000 
08/17/2019 12:58:31 	       7.8257	      0.00696	      21.5140	      10.6311	 0000 
08/17/2019 13:58:31 	       7.8324	      0.00320	      21.7878	      10.6311	 0000 
08/17/2019 14:58:31 	       7.8256	      0.00524	      22.3134	      10.6311	 0000 
08/17/2019 15:58:31 	       7.8302	      0.00866	      22.8937	      10.6421	 0000 
08/17/2019 16:58:31 	       7.9751	      0.00687	      20.8219	      10.6238	 0000 
08/17/2019 17:58:31 	       7.9925	      0.00412	      21.3900	      10.6165	 0000 
08/17/2019 18:58:31 	       7.9871	      0.00541	      21.7878	      10.6165	 0000 
08/17/2019 19:58:31 	       7.9759	      0.00574	      22.7166	      10.6311	 0000 
08/17/2019 20:58:31 	       8.0001	      0.00909	      22.8431	      10.6348	 0000 
08/17/2019 21:58:31 	       7.9898	      0.00517	      23.0205	      10.6348	 0000 
08/17/2019 22:58:31 	       7.9777	      0.00624	      23.2495	      10.6348	 0000 
08/17/2019 23:58:31 	       7.9914	      0.00402	      23.4281	      10.6348	 0000 
08/18/2019 00:58:31 	       7.9537	      0.00758	      23.3770	      10.6384	 0000 
08/18/2019 01:58:31 	       7.9343	      0.00460	      23.3259	      10.6384	 0000 
08/18/2019 02:58:31 	       7.9154	      0.01089	      23.2240	      10.6384	 0000 
08/18/2019 03:58:31 	       7.9050	      0.00417	      23.1222	      10.6348	 0000 
08/18/2019 04:58:31 	       7.9775	      0.00463	      20.6254	      10.6091	 0000 
08/18/2019 05:58:31 	       7.9745	      0.00319	      20.3070	      10.5981	 0000 
08/18/2019 06:58:31 	       7.9315	      0.00655	      20.8465	      10.5908	 0000 
08/18/2019 07:58:31 	       7.8990	      0.00261	      21.6135	      10.5945	 0000 
08/18/2019 08:58:31 	       7.9324	      0.00462	      21.0930	      10.5981	 0000 
08/18/2019 09:58:31 	       7.9397	      0.00430	      21.1671	      10.5945	 0000 
08/18/2019 10:58:31 	       7.9262	      0.00671	      21.3156	      10.5981	 0000 
08/18/2019 11:58:31 	       7.9168	      0.00619	      21.3404	      10.5981	 0000 
08/18/2019 12:58:31 	       7.9006	      0.00426	      21.5886	      10.6018	 0000 
08/18/2019 13:58:31 	       7.9047	      0.00245	      21.8377	      10.6018	 0000 
08/18/2019 14:58:31 	       7.8867	      0.00305	      22.6660	      10.6091	 0000 
08/18/2019 15:58:31 	       7.8929	      0.00729	      23.5559	      10.6165	 0000 
08/18/2019 16:58:31 	       7.9056	      0.00627	      22.7418	      10.6311	 0000 
08/18/2019 17:58:31 	       7.9645	      0.00752	      22.8937	      10.6165	 0000 
08/18/2019 18:58:31 	       7.9641	      0.01860	      23.0968	      10.6165	 0000 
08/18/2019 19:58:31 	       7.9534	      0.00335	      23.6071	      10.6201	 0000 
08/18/2019 20:58:31 	       7.9484	      0.00648	      24.3027	      10.6238	 0000 
08/18/2019 21:58:31 	       7.9599	      0.00600	      24.1216	      10.6274	 0000 
08/18/2019 22:58:31 	       7.9404	      0.00949	      24.4323	      10.6311	 0000 
08/18/2019 23:58:31 	       7.9182	      0.00540	      24.3545	      10.6274	 0000 
08/19/2019 00:58:31 	       7.9204	      0.00302	      24.3804	      10.6238	 1000 
08/19/2019 01:58:31 	       7.8896	      0.00581	      24.4064	      10.6238	 0000 
08/19/2019 02:58:31 	       7.8849	      0.00743	      24.3804	      10.6238	 0000 
08/19/2019 03:58:31 	       7.8738	      0.00497	      24.3286	      10.6238	 0000 
08/19/2019 04:58:31 	       7.9023	      0.00731	      21.6383	      10.6201	 0000 
08/19/2019 05:58:31 	       7.9215	      0.00907	      21.7878	      10.5908	 0000 
08/19/2019 06:58:31 	       7.8857	      0.02784	      21.7629	      10.5835	 1000 
08/19/2019 07:58:31 	       7.8559	      0.00699	      22.1127	      10.5798	 1000 
08/19/2019 08:58:31 	       7.8115	      0.00462	      22.5147	      10.5872	 0000 
08/19/2019 09:58:31 	       7.8370	      0.00720	      22.7924	      10.5872	 0000 
08/19/2019 10:58:31 	       7.8525	      0.00311	      22.8937	      10.5908	 0000 
08/19/2019 11:58:31 	       7.8028	      0.00759	      23.0205	      10.5908	 0000 
08/19/2019 12:58:31 	       7.7851	      0.00890	      23.3004	      10.5908	 0000 
08/19/2019 13:58:31 	       7.7640	      0.00479	      23.9668	      10.5981	 0000 
08/19/2019 14:58:31 	       7.7654	      0.00530	      24.7968	      10.6018	 0000 
08/19/2019 15:58:31 	       7.7544	      0.00574	      26.2504	      10.6128	 0000 
08/19/2019 16:58:31 	       7.7669	      0.00650	      26.7341	      10.6238	 0000 
08/19/2019 17:58:31 	       7.8913	      0.00426	      23.0713	      10.6091	 1000 
08/19/2019 18:58:31 	       7.8983	      0.01910	      23.8639	      10.5981	 1000 
08/19/2019 19:58:31 	       7.9184	      0.00618	      24.2509	      10.5945	 0000 
08/19/2019 20:58:31 	       7.9076	      0.00881	      25.3476	      10.6055	 0000 
08/19/2019 21:58:31 	       7.8752	      0.00551	      26.3844	      10.6165	 0000 
08/19/2019 22:58:31 	       7.8704	      0.00773	      26.1168	      10.6165	 0000 
08/19/2019 23:58:31 	       7.8514	      0.00587	      25.7973	      10.6165	 0000 
08/20/2019 00:58:31 	       7.8656	      0.00311	      25.5852	      10.6128	 0000 
08/20/2019 01:58:31 	       7.8465	      0.00831	      25.4003	      10.6091	 0000 
08/20/2019 02:58:31 	       7.8269	      0.00488	      25.2160	      10.6018	 0000 
08/20/2019 03:58:31 	       7.7712	      0.00808	      25.0060	      10.6018	 0000 
08/20/2019 04:58:31 	       7.7600	      0.00475	      24.8490	      10.5981	 0000 
08/20/2019 05:58:31 	       7.8178	      0.00434	      22.0626	      10.5725	 1000 
08/20/2019 06:58:31 	       7.8149	      0.01901	      22.1628	      10.5579	 0000 
08/20/2019 07:58:31 	       7.7729	      0.00273	      22.4140	      10.5542	 0000 
08/20/2019 08:58:31 	       7.7391	      0.00513	      22.6408	      10.5542	 0000 
08/20/2019 09:58:31 	       7.7599	      0.00434	      22.6408	      10.5542	 0000 
08/20/2019 10:58:31 	       7.7364	      0.00701	      22.5903	      10.5542	 0000 
08/20/2019 11:58:31 	       7.6998	      0.00488	      22.6155	      10.5505	 0000 
08/20/2019 12:58:31 	       7.7018	      0.00835	      22.8684	      10.5505	 0000 
08/20/2019 13:58:31 	       7.6748	      0.00432	      23.7097	      10.5579	 0000 
08/20/2019 14:58:31 	       7.6664	      0.00584	      24.4323	      10.5615	 0000 
08/20/2019 15:58:31 	       7.6598	      0.00614	      25.3213	      10.5688	 0000 
08/20/2019 16:58:31 	       7.6614	      0.00629	      26.2237	      10.5762	 0000 
08/20/2019 17:58:31 	       7.6634	      0.00669	      27.3856	      10.5872	 0000 
08/20/2019 18:58:31 	       7.9078	      0.00761	      24.9275	      10.5579	 0000 
08/20/2019 19:58:31 	       7.9154	      0.00501	      25.2686	      10.5615	 0000 
08/20/2019 20:58:31 	       7.8711	      0.00188	      26.2504	      10.5615	 0000 
08/20/2019 21:58:31 	       7.9058	      0.00219	      25.9302	      10.5688	 0000 
08/20/2019 22:58:31 	       7.9028	      0.00611	      25.9036	      10.5725	 0000 
08/20/2019 23:58:31 	       7.8804	      0.00767	      25.7707	      10.5688	 0000 
08/21/2019 00:58:31 	       7.8464	      0.00303	      25.6117	      10.5652	 0000 
08/21/2019 01:58:31 	       7.8220	      0.00617	      25.4003	      10.5615	 0000 
08/21/2019 02:58:31 	       7.8001	      0.00475	      25.2423	      10.5579	 0000 
08/21/2019 03:58:31 	       7.7913	      0.00343	      25.0585	      10.5542	 0000 
08/21/2019 04:58:31 	       7.7716	      0.00489	      24.9013	      10.5505	 0000 
08/21/2019 05:58:31 	       7.7276	      0.00734	      24.7185	      10.5469	 0000 
08/21/2019 06:58:31 	       7.8633	      0.01038	      21.2908	      10.5176	 1000 
08/21/2019 07:58:31 	       7.8607	      0.02002	      21.7629	      10.4993	 1000 
08/21/2019 08:58:31 	       7.8244	      0.00359	      21.9376	      10.4993	 1000 
08/21/2019 09:58:31 	       7.8063	      0.01732	      22.3134	      10.5029	 1000 
08/21/2019 10:58:31 	       7.8585	      0.00504	      22.1127	      10.4993	 1000 
