,Date,Salinity Value,Temperature (C),Conductivity,Fit
136,2022-05-20 09:05:00-04:00,23.25,14.75,29512.1,[29709.50189992]
137,2022-05-20 09:35:00-04:00,22.698,14.67,28820.9,[29709.50189992]
138,2022-05-20 10:05:00-04:00,23.222,14.73,29465.9,[29708.54852714]
139,2022-05-20 10:35:00-04:00,23.57,14.81,29922.1,[29708.54852714]
140,2022-05-20 11:05:00-04:00,23.695,14.86,30101.2,[29707.59515434]
141,2022-05-20 11:35:00-04:00,23.726,14.94,30192.5,[29707.59515434]
142,2022-05-20 12:05:00-04:00,23.706,14.97,30190.3,[29706.64178156]
143,2022-05-20 12:35:00-04:00,23.686,15.06,30229.6,[29706.64178156]
144,2022-05-20 13:05:00-04:00,23.437,15.34,30135.9,[29705.68840878]
145,2022-05-20 13:35:00-04:00,23.137,15.75,30066.6,[29705.68840878]
146,2022-05-20 14:05:00-04:00,22.759,16.27,29973.7,[29704.73503598]
147,2022-05-20 14:35:00-04:00,22.362,16.53,29672.5,[29704.73503598]
148,2022-05-20 15:05:00-04:00,21.937,16.98,29457.5,[29703.78166319]
149,2022-05-20 15:35:00-04:00,21.267,17.56,29012.3,[29703.78166319]
150,2022-05-20 16:05:00-04:00,21.266,17.62,29049.2,[29702.82829042]
151,2022-05-20 16:35:00-04:00,20.706,18.04,28619.4,[29702.82829042]
152,2022-05-20 17:05:00-04:00,20.867,17.96,28770.3,[29701.87491762]
153,2022-05-20 17:35:00-04:00,20.523,18.07,28408.1,[29701.87491762]
154,2022-05-20 18:05:00-04:00,20.392,18.17,28305.3,[29700.92154483]
155,2022-05-20 18:35:00-04:00,21.88,17.29,29592.1,[29700.92154483]
156,2022-05-20 19:05:00-04:00,22.026,17.04,29604.8,[29699.96817206]
157,2022-05-20 19:35:00-04:00,22.573,16.65,30008.2,[29699.96817206]
158,2022-05-20 20:05:00-04:00,22.784,16.6,30227.4,[29699.01479926]
159,2022-05-20 20:35:00-04:00,22.911,16.36,30216.5,[29699.01479926]
160,2022-05-20 21:05:00-04:00,23.156,16.27,30446.9,[29698.06142648]
161,2022-05-20 21:35:00-04:00,23.336,16.11,30551.0,[29698.06142648]
162,2022-05-20 22:05:00-04:00,23.23,16.12,30431.5,[29697.1080537]
163,2022-05-20 22:35:00-04:00,23.208,15.61,30053.6,[29697.1080537]
164,2022-05-20 23:05:00-04:00,23.309,15.63,30186.0,[29696.1546809]
165,2022-05-20 23:35:00-04:00,23.586,15.37,30330.3,[29696.1546809]
166,2022-05-21 00:05:00-04:00,23.585,15.15,30175.1,[29695.20130812]
167,2022-05-21 00:35:00-04:00,23.857,15.09,30449.1,[29695.20130812]
168,2022-05-21 01:05:00-04:00,23.75,15.16,30374.2,[29694.24793533]
169,2022-05-21 01:35:00-04:00,23.698,15.18,30328.1,[29694.24793533]
170,2022-05-21 02:05:00-04:00,23.665,15.21,30310.5,[29693.29456254]
171,2022-05-21 02:35:00-04:00,23.236,15.44,29969.4,[29693.29456254]
172,2022-05-21 03:05:00-04:00,22.765,15.62,29539.4,[29692.34118976]
173,2022-05-21 03:35:00-04:00,22.401,15.76,29203.6,[29692.34118976]
174,2022-05-21 04:05:00-04:00,21.871,15.88,28653.5,[29691.38781697]
