Datetime_UTC,Sal
1.6659153e+18,30.612435946713312
1.6659162e+18,30.61268096765665
1.6659171e+18,30.612925856741686
1.665918e+18,30.613170611080427
1.6659189e+18,30.613415227807195
1.6659198e+18,30.613659704069857
1.6659207e+18,30.61390403702932
1.6659216e+18,30.614148223857228
1.6659225e+18,30.614392261759303
1.6659234e+18,30.614636147933616
1.6659243e+18,30.614879879620794
1.6659252e+18,30.615123454050128
1.6659261e+18,30.615366868483203
1.665927e+18,30.61561012017658
1.6659279e+18,30.615853206409295
1.6659288e+18,30.616096124454945
1.6659297e+18,30.616338871587207
1.6659306e+18,30.61658144509746
1.6659315e+18,30.616823842267596
1.6659324e+18,30.617066060390147
1.6659333e+18,30.61730809676114
1.6659342e+18,30.617549948657032
1.6659351e+18,30.617791613368617
1.665936e+18,30.618033088187655
1.6659369e+18,30.61827437039898
1.6659378e+18,30.61851545730414
1.6659387e+18,30.618756346194164
1.6659396e+18,30.618997034370437
1.6659405e+18,30.619237519141233
1.6659414e+18,30.61947779780408
1.6659423e+18,30.619717867669355
1.6659432e+18,30.61995772604273
1.6659441e+18,30.620197370230343
1.665945e+18,30.62043679756318
1.6659459e+18,30.620676005361442
1.6659468e+18,30.620914990969432
1.6659477e+18,30.621153751738944
1.6659486e+18,30.621392285037377
1.6659495e+18,30.621630588239203
1.6659504e+18,30.621868658744763
1.6659513e+18,30.622106493956405
1.6659522e+18,30.62234409129559
1.6659531e+18,30.622581448210198
1.665954e+18,30.622818562158056
1.6659549e+18,30.62305543061937
1.6659558e+18,30.62329205108376
1.6659567e+18,30.623528421075292
1.6659576e+18,30.62376453812385
1.6659585e+18,30.624000399790145
1.6659594e+18,30.624236003663302
1.6659603e+18,30.624471347338726
1.6659612e+18,30.624706428451614
1.6659621e+18,30.624941244650135
1.665963e+18,30.62517579361575
1.6659639e+18,30.625410073042076
1.6659648e+18,30.62564408066141
1.6659657e+18,30.625877814240216
1.6659666e+18,30.62611127154785
