Date,Temp,CO2,Battery
178.448,15.58,297.2,11.35
178.4689,15.56,300.0,11.35
178.4897,15.53,309.6,11.35
178.5105,15.53,320.4,11.35
178.5314,15.88,363.0,11.35
178.5522,16.0,347.9,11.35
178.573,15.81,273.0,11.35
178.5939,16.37,329.0,11.35
178.6147,16.0,294.4,11.35
178.6355,16.63,264.1,11.35
178.6564,17.17,258.7,11.36
178.6772,16.42,261.5,11.36
178.698,16.72,228.8,11.36
178.7189,16.77,226.6,11.36
178.7397,15.97,257.4,11.36
178.7605,16.0,269.7,11.35
178.7814,16.86,317.3,11.35
178.8022,16.77,277.9,11.35
178.823,16.77,224.1,11.35
178.8439,16.77,217.6,11.36
178.8647,16.53,280.7,11.36
178.8855,16.63,314.3,11.35
178.9064,16.58,229.5,11.35
178.9272,16.6,282.6,11.35
178.948,16.6,247.1,11.35
178.9689,16.53,264.5,11.35
178.9897,16.51,217.6,11.35
179.0105,16.39,269.4,11.35
179.0314,16.21,301.3,11.35
179.0522,16.16,297.1,11.35
179.073,16.21,305.4,11.35
179.0939,16.14,272.9,11.35
179.1147,16.32,328.5,11.35
179.1355,16.44,326.7,11.35
179.1564,16.7,320.0,11.35
179.1772,16.46,283.9,11.35
179.198,16.39,219.6,11.35
179.2189,16.37,163.6,11.35
179.2397,16.3,223.8,11.35
179.2605,16.04,210.6,11.35
179.2814,16.0,262.6,11.35
179.3022,16.84,277.8,11.35
179.323,16.77,230.3,11.35
179.3439,16.56,180.4,11.35
179.3647,16.7,173.9,11.35
179.3855,16.81,236.1,11.35
179.4064,16.77,316.1,11.35
179.4272,16.53,223.0,11.35
179.448,16.39,233.9,11.35
179.4689,16.37,256.4,11.35
179.4897,16.42,293.5,11.35
179.5105,16.44,315.5,11.34
179.5314,16.3,306.1,11.34
179.5522,16.42,311.3,11.34
179.573,16.51,315.3,11.35
179.5939,17.43,329.5,11.35
179.6147,17.38,290.8,11.35
179.6355,17.64,286.2,11.35
179.6564,17.69,251.0,11.35
179.6772,17.28,250.0,11.35
179.698,17.38,240.1,11.35
179.7189,17.9,267.5,11.35
179.7397,18.02,291.6,11.35
179.7605,18.35,273.6,11.35
179.7814,18.23,314.5,11.36
179.8022,18.76,305.3,11.36
179.823,18.78,269.5,11.36
179.8439,18.52,276.8,11.36
179.8647,18.21,271.4,11.36
179.8855,17.97,258.8,11.36
179.9064,17.88,267.4,11.36
179.9272,17.88,288.9,11.36
179.948,17.9,255.3,11.36
179.9689,17.88,270.4,11.35
179.9897,17.76,262.2,11.36
180.0105,17.57,274.0,11.35
180.0314,17.38,301.0,11.35
180.0522,17.17,309.5,11.35
180.073,17.57,294.9,11.35
180.0939,18.26,348.4,11.35
180.1147,18.28,349.9,11.35
180.1355,18.28,319.4,11.35
180.1564,18.4,320.3,11.35
180.1772,18.42,319.8,11.35
180.198,18.47,312.1,11.35
180.2189,18.18,265.1,11.36
180.2397,18.11,368.2,11.35
180.2605,18.09,255.8,11.35
180.2814,17.69,388.0,11.35
180.3022,17.61,341.8,11.35
180.323,18.35,323.7,11.35
180.3439,18.73,338.2,11.35
180.3647,18.8,327.1,11.35
180.3855,18.76,313.6,11.35
180.4064,18.71,256.7,11.35
180.4272,18.64,248.9,11.36
180.448,18.45,246.3,11.36
180.4689,18.61,212.9,11.35
180.4897,18.26,270.1,11.36
180.5105,18.26,255.4,11.35
180.5314,18.14,240.3,11.35
180.5522,18.23,239.3,11.35
180.573,17.95,273.3,11.35
180.5939,18.14,291.1,11.35
180.6147,18.14,337.2,11.35
180.6355,17.92,345.8,11.35
180.6564,18.11,325.7,11.35
180.6772,18.3,340.0,11.35
180.698,18.68,345.4,11.35
180.7189,18.57,258.5,11.35
180.7397,18.64,212.0,11.35
180.7605,17.9,246.0,11.35
180.7814,18.4,232.1,11.35
180.8022,18.9,235.9,11.35
180.823,19.14,274.8,11.35
180.8439,18.85,241.9,11.35
180.8647,18.59,229.1,11.35
180.8855,18.18,179.9,11.35
180.9064,17.99,215.9,11.35
180.9272,17.83,203.8,11.35
180.948,18.07,220.6,11.35
180.9689,17.97,184.6,11.34
180.9897,17.83,169.6,11.34
181.0105,17.97,191.4,11.34
181.0314,17.85,280.9,11.34
181.0522,17.64,281.8,11.34
181.073,17.66,240.9,11.34
181.0939,17.4,319.2,11.34
181.1147,17.85,361.3,11.34
181.1355,17.78,371.8,11.34
181.1564,17.92,362.1,11.34
181.1772,17.99,336.8,11.34
181.198,18.09,343.5,11.34
181.2189,17.97,314.6,11.34
181.2397,17.9,323.2,11.34
181.2605,18.04,321.5,11.34
181.2814,17.71,345.5,11.34
181.3022,17.61,413.3,11.34
181.323,17.14,210.6,11.34
181.3439,17.17,246.4,11.33
181.3647,17.57,263.2,11.33
181.3855,17.92,283.5,11.34
181.4064,17.69,237.7,11.34
181.4272,17.61,322.9,11.33
181.448,17.61,233.1,11.34
181.4689,17.66,273.3,11.34
181.4897,17.64,268.8,11.34
181.5314,17.8,292.1,11.36
181.5522,17.73,307.5,11.35
181.573,17.73,317.9,11.35
181.5939,17.83,317.7,11.35
181.6147,17.64,326.5,11.35
181.6355,17.57,323.8,11.35
181.6564,17.54,323.1,11.34
181.6772,17.61,334.0,11.34
181.698,17.66,332.5,11.34
181.7189,17.57,319.1,11.34
181.7397,17.69,316.9,11.34
181.7605,18.02,311.8,11.34
181.7814,17.97,287.2,11.34
181.8022,17.54,298.2,11.34
181.823,17.45,272.2,11.34
181.8439,17.17,266.6,11.34
181.8647,17.4,273.2,11.34
181.8855,17.8,257.8,11.33
181.9064,17.4,245.5,11.33
181.9272,17.92,246.9,11.33
181.948,17.61,286.6,11.33
181.9689,17.73,288.5,11.33
181.9897,17.64,277.5,11.33
182.0105,17.61,230.0,11.33
182.0314,17.47,225.5,11.33
182.0522,17.31,228.3,11.33
182.073,17.38,225.2,11.33
182.0939,17.21,280.1,11.33
182.1147,17.07,208.0,11.33
182.1355,17.05,288.3,11.33
182.1564,17.26,361.8,11.33
182.1772,17.38,377.9,11.33
182.198,17.33,378.6,11.33
182.2189,17.24,335.6,11.33
182.2397,17.28,332.7,11.33
182.2605,17.19,336.8,11.33
182.2814,17.17,337.3,11.33
182.3022,17.1,321.0,11.32
182.323,17.07,323.3,11.32
182.3439,17.03,321.0,11.32
182.3647,16.96,313.6,11.33
182.3855,16.98,323.0,11.32
182.4064,17.21,353.5,11.32
182.4272,17.21,356.3,11.32
182.448,17.24,313.2,11.32
182.4689,17.28,291.9,11.32
182.4897,17.26,293.6,11.32
182.5105,17.33,289.2,11.32
182.5314,17.36,278.6,11.32
182.5522,17.43,296.1,11.32
182.573,17.36,259.5,11.33
182.5939,17.57,292.6,11.33
182.6147,17.5,292.5,11.33
182.6355,17.38,276.9,11.32
182.6564,17.31,252.5,11.33
182.6772,17.28,278.2,11.32
182.698,17.57,319.4,11.32
182.7189,17.78,331.7,11.32
182.7397,18.42,341.1,11.33
182.7605,18.26,323.7,11.33
182.7814,18.21,277.1,11.33
182.8022,18.49,255.9,11.33
182.823,18.68,258.4,11.33
182.8439,18.85,275.8,11.33
182.8647,18.9,317.9,11.33
182.8855,19.29,347.0,11.33
182.9064,19.62,315.4,11.34
182.9272,19.45,277.7,11.34
182.948,19.33,292.4,11.34
182.9689,19.36,267.8,11.34
182.9897,18.85,281.0,11.34
183.0105,18.71,243.2,11.33
183.0314,18.42,220.3,11.33
183.0522,18.37,217.7,11.33
183.073,18.3,232.3,11.33
183.0939,18.4,300.3,11.33
183.1147,18.11,320.3,11.33
183.1355,17.97,323.4,11.33
183.1564,18.07,353.0,11.33
183.1772,18.26,368.7,11.32
183.198,18.45,393.2,11.33
183.2189,18.4,386.1,11.33
183.2397,18.3,390.5,11.32
183.2605,18.23,348.4,11.32
183.2814,18.04,312.8,11.32
183.3022,17.9,225.8,11.32
183.323,17.88,226.9,11.32
183.3439,17.85,175.4,11.32
183.3647,17.66,191.1,11.32
183.3855,17.47,312.6,11.32
183.4064,17.33,320.5,11.32
183.4272,17.78,357.4,11.32
183.448,18.14,334.0,11.32
183.4689,18.16,337.1,11.32
183.4897,18.21,275.4,11.32
183.5105,18.23,299.8,11.32
183.5314,18.26,279.9,11.32
183.5522,18.26,256.0,11.32
183.573,18.4,262.3,11.32
183.5939,18.28,270.6,11.32
183.6147,18.83,382.0,11.33
183.7293,18.42,423.5,11.36
183.7501,18.66,421.7,11.35
183.7709,18.73,412.6,11.35
183.7918,19.04,402.0,11.35
183.8126,18.92,399.0,11.34
183.8334,18.83,400.7,11.34
183.8543,18.88,398.1,11.34
183.8751,18.76,390.1,11.34
183.8959,18.35,389.7,11.33
183.9168,18.45,386.6,11.33
183.9376,18.8,388.8,11.33
183.9584,18.88,389.9,11.33
183.9793,18.57,381.9,11.33
184.0001,18.35,385.3,11.33
184.0209,18.61,386.9,11.33
184.0418,18.8,387.2,11.33
184.0626,18.66,387.8,11.33
184.0834,18.49,392.6,11.33
184.1043,18.14,393.1,11.33
184.1251,18.21,392.2,11.33
184.1459,18.23,396.6,11.32
184.1668,17.95,380.7,11.32
184.1876,17.97,401.5,11.32
184.2084,18.02,407.7,11.32
184.2293,18.07,414.3,11.32
184.2501,18.09,415.8,11.32
184.2709,18.18,421.0,11.32
184.2918,18.16,424.8,11.32
184.3126,18.04,422.1,11.32
184.3334,17.95,401.0,11.32
184.3543,17.97,397.6,11.32
184.3751,17.92,394.6,11.32
184.3959,17.8,396.3,11.32
184.4168,17.61,395.5,11.32
184.4376,17.57,400.3,11.32
184.4584,18.11,426.4,11.32
184.4793,18.09,421.1,11.32
184.5001,18.07,389.6,11.32
184.5209,18.07,405.3,11.32
184.5418,18.26,414.5,11.32
184.5626,17.99,425.6,11.32
184.5834,18.09,425.1,11.32
184.6043,17.97,419.6,11.32
184.6251,18.71,426.3,11.32
184.6459,19.33,435.5,11.32
184.6668,18.59,422.1,11.32
184.6876,18.49,420.1,11.32
184.7084,18.28,411.3,11.32
184.7293,18.52,406.7,11.32
184.7501,18.68,410.4,11.32
184.7709,18.61,410.3,11.32
184.7918,18.66,406.2,11.32
184.8126,18.9,405.1,11.32
184.8334,18.76,397.5,11.32
184.8543,19.12,393.9,11.32
184.8751,19.14,394.3,11.32
184.8959,18.68,389.9,11.32
184.9168,18.23,391.2,11.32
184.9376,18.23,399.9,11.32
184.9584,19.43,418.9,11.32
184.9793,19.6,418.5,11.32
185.0001,19.82,416.4,11.32
185.0209,19.82,411.4,11.32
185.0418,19.6,416.9,11.33
185.0626,19.14,415.4,11.33
185.0834,19.04,414.5,11.32
185.1043,19.0,417.0,11.32
185.1251,19.0,425.7,11.32
185.1459,18.9,427.4,11.32
185.1668,18.85,428.8,11.32
185.1876,18.68,435.7,11.32
185.2084,18.4,432.5,11.32
185.2293,18.45,440.2,11.31
185.2501,18.59,448.3,11.31
185.2709,18.52,454.2,11.31
185.2918,18.61,457.9,11.31
185.3126,18.59,459.4,11.31
185.3334,18.33,459.0,11.31
185.3543,18.4,455.3,11.31
185.3751,18.14,432.5,11.31
185.3959,18.04,432.1,11.31
185.4168,18.14,403.6,11.31
185.4376,18.04,438.1,11.31
185.4584,17.45,429.6,11.31
185.4793,17.21,432.1,11.3
185.5001,18.54,451.1,11.3
185.5209,18.4,444.6,11.3
185.5418,18.73,429.2,11.3
185.5626,18.61,435.8,11.31
185.5834,18.28,439.6,11.31
185.6043,18.92,451.0,11.31
185.6251,18.42,442.7,11.31
185.6459,18.71,442.5,11.31
185.6668,18.64,446.0,11.31
185.6876,18.68,436.0,11.31
185.7084,18.54,432.9,11.31
185.7293,18.37,427.4,11.31
185.7501,18.4,422.8,11.31
185.7709,18.78,421.9,11.31
185.7918,19.02,422.9,11.31
185.8126,18.52,416.6,11.31
185.8334,18.83,415.7,11.31
185.8543,19.29,412.2,11.31
185.8751,18.59,404.0,11.31
185.8959,19.12,400.8,11.31
185.9168,18.76,398.2,11.31
185.9376,18.47,397.1,11.31
185.9584,18.09,406.2,11.31
185.9793,17.95,409.1,11.3
186.0001,19.26,420.9,11.31
186.0209,19.6,423.7,11.31
186.0418,19.48,413.8,11.31
186.0626,19.55,417.6,11.31
186.0834,19.09,425.4,11.31
186.1043,18.71,431.7,11.31
186.1251,18.59,434.3,11.31
186.1459,18.52,435.3,11.31
186.1668,18.59,437.0,11.3
186.1876,18.4,440.3,11.3
186.2084,18.23,441.7,11.3
186.2293,18.37,442.2,11.3
186.2501,18.04,429.6,11.3
186.2709,18.21,455.7,11.3
186.2918,18.21,460.7,11.3
186.3126,18.18,463.2,11.3
186.3334,18.23,464.3,11.3
186.3543,18.35,467.0,11.3
186.3751,18.23,469.1,11.3
186.3959,18.04,437.4,11.3
186.4168,17.99,386.9,11.3
186.4376,17.99,448.0,11.3
186.4584,18.02,445.7,11.3
186.4793,17.61,430.7,11.3
186.5001,17.4,428.5,11.3
186.5209,17.61,431.7,11.29
186.5418,18.61,441.5,11.3
186.5626,18.4,432.1,11.3
186.5834,18.66,412.8,11.3
186.6043,19.0,423.2,11.3
186.6251,18.71,428.6,11.3
186.6459,19.02,432.2,11.3
186.6668,19.21,444.5,11.3
186.6876,19.65,449.4,11.3
186.7084,18.9,438.6,11.31
186.7293,18.68,428.1,11.31
186.7501,18.57,426.1,11.3
186.7709,18.45,422.6,11.3
186.7918,19.43,428.3,11.3
186.8126,19.5,411.5,11.3
186.8334,19.33,417.2,11.31
186.8543,19.53,406.4,11.3
186.8751,19.65,405.5,11.3
186.8959,20.16,410.7,11.31
186.9168,19.94,408.9,11.31
186.9376,19.84,401.9,11.31
186.9584,19.65,395.2,11.31
186.9793,19.07,399.7,11.31
187.0001,19.43,402.3,11.31
187.0209,19.62,411.7,11.31
187.0418,19.62,409.4,11.3
187.0626,19.33,413.2,11.3
187.0834,19.24,412.4,11.3
187.1043,19.14,414.2,11.3
187.1251,19.09,424.4,11.3
187.1459,19.29,426.8,11.3
187.1668,19.19,435.3,11.3
187.1876,19.0,427.5,11.3
187.2084,19.02,437.5,11.3
187.2501,18.88,432.8,11.33
187.2709,18.49,423.0,11.32
187.2918,18.57,448.2,11.32
187.3126,18.4,450.5,11.31
187.3334,18.4,456.6,11.3
187.3543,18.45,462.6,11.3
187.3751,18.4,458.5,11.3
187.3959,18.42,459.1,11.3
187.4168,18.57,465.9,11.3
187.4376,18.68,468.7,11.3
187.4584,18.68,463.9,11.3
187.4793,18.49,440.1,11.3
187.5001,18.71,441.3,11.3
187.5209,18.21,448.6,11.3
187.5418,18.61,450.8,11.3
187.5626,19.31,458.8,11.3
187.5834,19.26,448.5,11.3
187.6043,18.95,437.8,11.3
187.6251,18.85,430.3,11.3
187.6459,19.07,429.7,11.3
187.6668,19.6,429.7,11.3
187.6876,19.57,437.1,11.3
187.7084,19.0,444.8,11.3
187.7293,18.88,431.0,11.3
187.7501,20.13,445.2,11.3
187.7709,19.33,434.1,11.3
187.7918,19.09,427.8,11.3
187.8126,19.19,418.6,11.3
187.8334,19.14,408.4,11.3
187.8543,19.53,410.7,11.3
187.8751,19.21,413.0,11.3
187.8959,19.36,427.3,11.3
187.9168,19.21,428.9,11.3
187.9376,19.77,428.0,11.29
187.9584,19.74,432.3,11.3
187.9793,19.74,423.2,11.3
188.0001,20.08,437.4,11.3
188.0209,20.11,435.4,11.3
188.0418,17.76,424.5,11.3
188.0626,20.04,458.2,11.3
188.0834,20.43,463.0,11.3
188.1043,20.11,462.9,11.3
188.1251,19.6,435.9,11.3
188.1459,19.48,414.9,11.3
188.1668,20.06,442.2,11.3
188.1876,19.07,438.0,11.3
188.2084,19.96,443.3,11.3
188.2293,20.01,471.3,11.3
188.2501,19.96,480.7,11.3
188.2709,19.43,488.8,11.3
188.2918,18.64,491.2,11.3
188.3126,18.42,485.2,11.29
188.3334,18.78,487.0,11.29
188.3543,18.73,495.4,11.29
188.3751,18.37,494.4,11.29
188.3959,18.16,495.1,11.29
188.4168,17.95,495.0,11.28
188.4376,17.66,486.1,11.28
188.4584,17.45,484.5,11.28
188.4793,17.26,480.3,11.28
188.5001,17.26,466.4,11.28
188.5209,17.28,461.6,11.28
188.5418,17.21,444.7,11.27
188.5626,17.52,452.0,11.27
188.5834,17.71,464.1,11.27
188.6043,18.11,472.6,11.27
188.6251,18.49,467.3,11.28
188.6459,18.61,459.1,11.28
188.6668,18.4,447.4,11.28
188.6876,18.47,458.5,11.28
188.7084,18.4,437.7,11.28
188.7293,18.18,427.8,11.28
188.7501,18.11,439.5,11.28
188.7709,18.18,435.6,11.28
188.7918,18.18,428.8,11.28
188.8126,17.85,427.0,11.28
188.8334,17.52,434.9,11.28
188.8543,17.43,437.2,11.27
188.8751,18.57,439.0,11.27
188.8959,18.73,420.3,11.28
188.9168,18.28,426.7,11.28
188.9376,17.9,435.9,11.28
188.9584,17.71,436.7,11.28
188.9793,18.18,406.7,11.28
189.0001,17.57,427.7,11.28
189.0209,17.73,413.7,11.28
189.0418,17.5,430.4,11.28
189.0626,17.38,422.6,11.27
189.0834,17.19,451.7,11.27
189.1043,17.07,452.6,11.27
189.1251,18.92,438.8,11.27
189.1459,18.73,424.8,11.28
189.1668,19.0,409.6,11.28
189.1876,18.66,388.0,11.28
189.2084,18.57,430.3,11.28
189.2293,18.42,425.7,11.28
189.2501,18.23,428.5,11.28
189.2709,17.99,428.9,11.28
189.2918,17.95,450.8,11.28
189.3126,17.83,459.6,11.27
189.3334,17.69,472.7,11.27
189.3543,17.59,461.9,11.27
189.3751,17.4,462.1,11.27
189.3959,17.73,475.7,11.27
189.4168,17.71,476.5,11.27
189.4376,17.61,470.6,11.27
189.4584,17.54,466.1,11.26
189.4793,17.43,461.0,11.27
189.5001,17.45,463.0,11.26
189.5209,17.38,448.3,11.26
189.5418,17.52,435.5,11.26
189.5626,17.38,434.2,11.26
189.5834,17.26,434.7,11.26
189.6043,17.19,432.9,11.26
189.6251,17.19,447.9,11.26
189.6459,18.16,447.8,11.26
189.6668,18.49,456.5,11.27
189.6876,18.97,445.3,11.27
189.7084,18.45,438.7,11.27
189.7293,18.71,434.3,11.27
189.7501,19.04,439.3,11.27
189.7709,18.4,423.1,11.28
189.7918,18.59,427.9,11.28
189.8126,19.09,432.9,11.28
189.8334,18.97,429.5,11.28
189.8543,18.73,422.1,11.28
189.8751,17.97,419.2,11.28
189.8959,17.73,414.5,11.27
189.9168,17.97,402.6,11.27
189.9376,18.8,410.5,11.27
189.9584,18.45,410.3,11.27
189.9793,18.59,410.4,11.27
190.0001,19.07,411.9,11.27
190.0209,18.68,416.5,11.27
190.0418,18.59,410.1,11.27
190.0626,18.23,372.8,11.27
190.0834,18.11,367.1,11.27
190.1043,17.61,396.0,11.26
190.1251,17.52,417.1,11.26
190.1459,17.52,425.1,11.26
190.1668,19.07,426.0,11.26
190.1876,19.21,409.6,11.27
190.2084,19.21,387.0,11.27
190.2293,19.0,378.7,11.27
190.2501,18.85,399.0,11.27
190.2709,18.73,403.3,11.27
190.2918,18.37,413.8,11.27
190.3126,17.95,424.8,11.27
190.3334,18.04,436.7,11.26
190.3543,17.95,438.8,11.26
190.3751,17.9,445.4,11.26
190.3959,17.88,436.5,11.26
190.4168,17.73,431.3,11.26
190.4376,17.85,445.5,11.26
190.4584,18.07,452.1,11.26
190.4793,18.14,456.7,11.26
190.5001,17.99,448.3,11.26
190.5209,17.9,443.5,11.26
190.5418,17.97,438.1,11.26
190.5626,18.16,436.7,11.26
190.5834,18.11,410.6,11.26
190.6043,17.99,413.6,11.26
190.6251,17.8,434.7,11.26
190.6459,17.54,413.9,11.26
190.6668,17.61,418.6,11.26
190.6876,18.78,436.5,11.26
190.7084,18.68,425.2,11.26
190.7293,18.83,420.7,11.26
190.7709,19.04,416.3,11.29
190.7918,19.31,413.9,11.29
190.8126,19.14,411.1,11.28
190.8334,19.02,413.1,11.28
190.8543,19.29,417.2,11.28
190.8751,19.45,413.2,11.28
190.8959,19.48,417.4,11.28
190.9168,18.64,413.0,11.28
190.9376,18.52,410.9,11.28
190.9584,19.09,411.1,11.27
190.9793,19.24,412.1,11.27
191.0001,19.21,402.6,11.27
191.0209,19.43,415.0,11.27
191.0418,19.57,429.7,11.27
191.0626,19.29,420.0,11.27
191.0834,19.0,415.4,11.27
191.1043,18.88,371.6,11.27
191.1251,18.49,370.0,11.27
191.1459,18.37,386.9,11.26
191.1668,18.11,412.4,11.26
191.1876,17.99,422.5,11.26
191.2084,18.97,432.9,11.26
191.2293,18.97,425.2,11.26
191.2501,18.97,409.8,11.26
191.2709,18.92,405.4,11.26
191.2918,18.78,393.9,11.26
191.3126,18.71,412.9,11.26
191.3334,18.78,412.8,11.26
191.3543,18.73,415.9,11.26
191.3751,18.52,433.3,11.26
191.3959,18.57,435.5,11.26
191.4168,18.54,440.0,11.26
191.4376,18.37,449.4,11.26
191.4584,18.35,445.2,11.25
191.4793,18.42,451.3,11.25
191.5001,18.4,459.0,11.25
191.5209,18.47,464.0,11.26
191.5418,18.57,465.4,11.25
191.5626,18.78,469.9,11.26
191.5834,18.42,445.1,11.26
191.6043,18.78,424.1,11.26
191.6251,18.71,439.8,11.25
191.6459,18.78,438.4,11.26
191.6668,18.35,427.7,11.26
191.6876,18.73,429.7,11.25
191.7084,18.83,440.8,11.25
191.7293,20.28,463.2,11.26
191.7501,19.55,443.3,11.26
191.7709,19.48,424.5,11.26
191.7918,19.26,426.4,11.26
191.8126,19.09,430.1,11.26
191.8334,19.19,426.4,11.26
191.8543,18.88,423.4,11.26
191.8751,18.9,423.1,11.26
191.8959,19.02,418.2,11.26
191.9168,18.8,421.1,11.26
191.9376,18.76,416.8,11.26
191.9584,18.59,418.4,11.26
191.9793,18.35,414.7,11.25
192.0001,18.9,422.1,11.25
192.0209,19.67,428.2,11.25
192.0418,19.16,431.5,11.25
192.0626,19.55,432.7,11.26
192.0834,19.55,438.8,11.26
192.1043,19.48,440.3,11.26
192.1251,19.41,440.7,11.26
192.1459,19.04,442.1,11.25
192.1668,18.92,432.3,11.26
192.1876,19.0,411.6,11.25
192.2084,18.52,431.4,11.25
192.2293,18.33,437.2,11.25
192.2501,19.14,457.0,11.25
192.2709,19.41,457.6,11.25
192.2918,19.43,451.3,11.25
192.3126,19.5,438.5,11.25
192.3334,19.36,405.4,11.25
192.3543,19.09,447.6,11.25
192.3751,18.97,445.4,11.25
192.3959,18.88,438.3,11.25
192.4168,18.8,411.6,11.25
192.4376,18.52,457.8,11.25
192.4584,18.54,473.3,11.25
192.4793,18.52,467.7,11.25
192.5001,18.4,458.5,11.25
192.5209,18.47,460.5,11.25
192.5418,18.83,476.2,11.25
192.5626,18.8,479.1,11.25
192.5834,18.9,478.3,11.25
192.6043,19.02,477.6,11.25
192.6251,19.21,472.3,11.25
192.6459,19.53,480.2,11.25
192.6668,19.5,469.4,11.25
192.6876,19.36,444.1,11.25
192.7084,19.38,449.0,11.25
192.7293,19.57,462.1,11.25
192.7501,20.65,491.6,11.25
192.7709,20.13,472.4,11.25
192.7918,20.01,466.0,11.26
192.8126,19.96,462.1,11.25
192.8334,19.91,459.1,11.26
192.8543,19.96,460.2,11.26
192.8751,20.01,456.9,11.26
192.8959,20.01,454.0,11.25
192.9168,20.06,457.9,11.26
192.9376,20.04,454.7,11.26
192.9584,19.94,455.2,11.25
192.9793,19.96,452.4,11.26
193.0001,19.79,452.4,11.26
193.0209,19.33,458.1,11.25
193.0418,19.26,445.7,11.25
193.0626,19.24,449.8,11.25
193.0834,19.24,452.8,11.25
193.1043,19.31,456.4,11.25
193.1251,19.33,467.4,11.25
193.1459,19.43,464.2,11.25
193.1668,19.41,471.3,11.25
193.1876,19.43,466.5,11.25
193.2084,19.43,450.3,11.25
193.2293,19.43,414.5,11.25
193.2501,19.33,472.0,11.25
193.2709,19.33,491.1,11.25
193.2918,19.36,487.8,11.25
193.3126,19.31,489.4,11.24
193.3334,19.31,479.0,11.25
193.3543,19.24,466.9,11.25
193.3751,19.19,458.8,11.25
193.3959,19.09,481.6,11.24
193.4168,19.07,484.1,11.24
193.4376,18.68,487.1,11.24
193.4584,18.66,487.8,11.24
193.4793,18.54,491.8,11.24
193.5001,18.54,507.6,11.24
193.5209,18.4,495.0,11.24
193.5418,18.11,497.4,11.24
193.5626,18.14,497.6,11.24
193.5834,19.16,512.3,11.24
193.6043,19.16,512.6,11.24
193.6251,19.07,502.1,11.24
193.6459,18.88,483.2,11.24
193.6668,19.16,479.4,11.24
193.6876,19.33,499.7,11.24
193.7084,18.92,492.5,11.24
193.7293,19.14,492.0,11.24
193.7501,19.48,474.4,11.24
193.7709,19.55,477.9,11.24
193.7918,21.06,523.3,11.24
193.8126,19.31,478.4,11.25
193.8334,19.09,464.4,11.24
193.8543,19.33,451.3,11.24
193.8751,18.73,438.7,11.24
193.8959,18.92,464.2,11.24
193.9168,18.92,463.1,11.24
193.9376,18.45,464.3,11.24
193.9584,18.33,468.3,11.24
193.9793,18.14,472.2,11.24
194.0001,19.0,472.4,11.23
194.0209,18.28,493.0,11.23
194.0418,18.07,498.0,11.23
194.0626,18.21,495.5,11.23
194.0834,19.41,495.5,11.23
194.1043,19.45,496.7,11.23
194.1251,19.26,496.5,11.24
194.1459,19.65,502.7,11.24
194.1668,19.36,501.3,11.24
194.1876,18.88,517.1,11.24
194.2084,18.71,515.0,11.24
194.2293,18.97,523.6,11.24
194.2501,18.83,536.3,11.24
194.2918,17.59,494.1,11.26
194.3126,18.23,497.9,11.25
194.3334,19.12,520.2,11.25
194.3543,19.02,515.3,11.25
194.3751,19.14,514.5,11.25
194.3959,19.07,508.8,11.24
194.4168,19.07,515.1,11.24
194.4376,19.09,519.1,11.25
194.4584,19.04,518.9,11.24
194.4793,18.73,516.6,11.24
194.5001,18.61,512.6,11.24
194.5209,18.66,520.6,11.24
194.5418,18.3,523.9,11.24
194.5626,18.28,540.5,11.24
194.5834,18.64,547.0,11.24
194.6043,18.61,518.5,11.23
194.6251,19.29,533.9,11.24
194.6459,19.12,537.4,11.24
194.6668,19.0,517.7,11.24
194.6876,19.14,512.1,11.24
194.7084,19.04,513.5,11.24
194.7293,19.99,525.8,11.24
194.7501,19.96,522.9,11.24
194.7709,20.04,519.3,11.24
194.7918,19.94,511.2,11.24
194.8126,21.14,533.5,11.24
194.8334,20.52,504.6,11.25
194.8543,19.87,481.7,11.24
194.8751,19.94,461.2,11.24
194.8959,20.08,464.7,11.24
194.9168,19.33,478.4,11.24
194.9376,19.67,465.4,11.24
194.9584,19.33,457.8,11.24
194.9793,19.21,464.4,11.24
195.0001,19.19,473.7,11.24
195.0209,19.84,479.8,11.24
195.0418,19.09,483.7,11.24
195.0626,19.7,504.3,11.24
195.0834,19.74,493.1,11.23
195.1043,19.48,497.7,11.23
195.1251,19.53,497.8,11.24
195.1459,19.65,506.9,11.24
195.1668,19.7,514.3,11.23
195.1876,19.77,506.8,11.23
195.2084,19.72,520.5,11.24
195.2293,19.45,513.1,11.24
195.2501,19.65,515.1,11.23
195.2709,19.43,527.9,11.23
195.2918,19.43,519.2,11.23
195.3126,19.07,482.3,11.23
195.3334,17.97,508.5,11.23
195.3543,19.57,548.3,11.23
195.3751,19.87,554.8,11.23
195.3959,19.91,539.3,11.23
195.4168,19.82,526.5,11.23
195.4376,19.87,524.0,11.23
195.4584,19.72,512.0,11.23
195.4793,19.7,512.7,11.24
195.5001,19.72,543.5,11.23
195.5209,19.84,523.2,11.23
195.5418,20.23,539.5,11.24
195.5626,19.09,535.9,11.23
195.5834,19.19,553.3,11.23
195.6043,19.38,542.1,11.23
195.6251,18.97,511.7,11.23
195.6459,19.55,529.5,11.23
195.6668,19.21,534.6,11.23
195.6876,20.16,548.3,11.23
195.7084,20.25,554.7,11.23
195.7293,20.72,541.3,11.23
195.7501,20.3,529.4,11.24
195.7709,20.65,523.6,11.24
195.7918,20.18,512.1,11.24
