,Date,Temperature (C),CO2,Battery
1213,2022-06-23 00:05:11,21.26,792.3,11.77
1214,2022-06-23 01:05:05,21.26,871.3,11.77
1215,2022-06-23 02:05:08,21.21,1020.9,11.77
1216,2022-06-23 03:05:11,20.82,1052.0,11.77
1217,2022-06-23 04:05:05,20.45,1166.3,11.77
1218,2022-06-23 05:05:08,20.04,1067.4,11.76
1219,2022-06-23 06:05:11,19.82,976.5,11.76
1220,2022-06-23 07:05:05,19.38,1000.7,11.76
1221,2022-06-23 08:05:08,19.29,1102.9,11.76
1222,2022-06-23 09:05:11,19.31,1144.0,11.76
1223,2022-06-23 10:05:05,19.38,1066.6,11.76
1224,2022-06-23 11:05:08,19.5,1305.4,11.76
1225,2022-06-23 12:05:11,19.45,1650.0,11.76
1226,2022-06-23 13:05:05,19.53,1770.0,11.76
1227,2022-06-23 14:05:08,19.67,1752.8,11.76
1228,2022-06-23 15:05:11,19.67,1589.4,11.76
1229,2022-06-23 16:05:05,19.77,1662.9,11.76
1230,2022-06-23 17:05:08,19.82,1278.0,11.76
1231,2022-06-23 18:05:11,20.08,980.4,11.76
1232,2022-06-23 19:05:05,20.16,919.8,11.76
1233,2022-06-23 20:05:08,20.13,922.0,11.76
1234,2022-06-23 22:05:05,20.38,765.8,11.78
1235,2022-06-23 23:05:08,21.29,730.3,11.78
1236,2022-06-24 00:05:11,21.48,816.6,11.77
1237,2022-06-24 01:05:05,21.73,841.9,11.77
1238,2022-06-24 02:05:08,21.71,944.6,11.77
1239,2022-06-24 03:05:11,21.61,1097.6,11.77
1240,2022-06-24 04:05:05,21.39,1346.6,11.77
1241,2022-06-24 05:05:08,20.79,1199.6,11.77
1242,2022-06-24 06:05:11,20.47,1171.5,11.76
1243,2022-06-24 07:05:05,20.18,983.1,11.76
1244,2022-06-24 08:05:08,19.62,1049.9,11.75
1245,2022-06-24 09:05:11,19.53,1199.7,11.75
1246,2022-06-24 10:05:05,19.67,1036.4,11.75
1247,2022-06-24 11:05:08,19.74,1218.3,11.75
1248,2022-06-24 12:05:11,19.74,1413.1,11.75
1249,2022-06-24 13:05:05,19.79,1698.6,11.75
1250,2022-06-24 14:05:08,19.84,1927.3,11.75
1251,2022-06-24 15:05:11,20.25,1969.9,11.75
1252,2022-06-24 16:05:05,20.08,1728.1,11.75
1253,2022-06-24 17:05:08,20.3,1441.7,11.75
1254,2022-06-24 18:05:11,20.5,1465.7,11.76
1255,2022-06-24 19:05:05,20.72,948.6,11.75
1256,2022-06-24 20:05:08,20.84,916.8,11.76
1257,2022-06-24 21:05:11,20.79,879.6,11.76
1258,2022-06-24 22:05:05,20.67,842.3,11.76
1259,2022-06-24 23:05:08,20.89,804.6,11.76
1260,2022-06-25 00:05:11,21.31,835.4,11.76
1261,2022-06-25 01:05:05,21.76,917.0,11.76
1262,2022-06-25 02:05:08,21.86,1093.0,11.76
1263,2022-06-25 03:05:11,21.78,1461.2,11.76
1264,2022-06-25 04:05:05,21.61,1752.1,11.76
1265,2022-06-25 05:05:08,21.36,1494.2,11.76
1266,2022-06-25 06:05:11,21.19,1426.3,11.76
1267,2022-06-25 07:05:05,20.6,1348.9,11.76
1268,2022-06-25 08:05:08,20.16,1074.4,11.76
1269,2022-06-25 09:05:11,19.91,1086.1,11.75
1270,2022-06-25 10:05:05,19.79,1255.8,11.74
1271,2022-06-25 11:05:08,19.99,1124.4,11.74
1272,2022-06-25 12:05:11,20.28,1310.4,11.74
1273,2022-06-25 13:05:05,20.47,1681.5,11.75
1274,2022-06-25 14:05:08,20.89,2031.2,11.75
1275,2022-06-25 15:05:11,21.26,2076.4,11.76
1276,2022-06-25 16:05:05,21.02,2176.5,11.75
1277,2022-06-25 17:05:08,20.77,1779.6,11.75
1278,2022-06-25 18:05:11,21.09,1127.1,11.76
1279,2022-06-25 19:05:05,21.16,1291.5,11.75
1280,2022-06-25 20:05:08,21.66,952.1,11.76
1281,2022-06-25 21:05:11,22.13,872.2,11.76
1282,2022-06-25 22:05:05,21.53,834.8,11.76
1283,2022-06-25 23:05:08,21.21,856.2,11.76
1284,2022-06-26 00:05:11,21.98,823.4,11.76
1285,2022-06-26 01:05:05,22.89,882.0,11.76
1286,2022-06-26 02:05:08,23.19,1023.0,11.77
1287,2022-06-26 03:05:11,23.27,1313.0,11.77
1288,2022-06-26 04:05:05,23.09,1623.6,11.77
1289,2022-06-26 05:05:08,22.71,1913.1,11.77
1290,2022-06-26 06:05:11,22.26,1821.8,11.77
1291,2022-06-26 07:05:05,21.78,1756.6,11.76
1292,2022-06-26 08:05:08,21.21,1245.8,11.76
1293,2022-06-26 09:05:11,20.82,1195.7,11.76
1294,2022-06-26 10:05:05,20.65,1261.1,11.75
1295,2022-06-26 11:05:08,20.57,1172.9,11.75
1296,2022-06-26 12:05:11,20.77,1160.4,11.75
1297,2022-06-26 13:05:05,21.34,1459.9,11.75
1298,2022-06-26 14:05:08,21.66,1710.8,11.75
1299,2022-06-26 15:05:11,22.36,1687.9,11.75
1300,2022-06-26 16:05:05,22.64,2051.3,11.76
1301,2022-06-26 17:05:08,22.36,2102.0,11.76
1302,2022-06-26 18:05:11,22.01,1553.3,11.76
1303,2022-06-26 19:05:05,22.36,1193.5,11.76
1304,2022-06-26 20:05:08,22.33,1313.4,11.76
1305,2022-06-26 21:05:11,22.31,1183.3,11.76
1306,2022-06-26 22:05:05,22.56,1100.5,11.76
1307,2022-06-26 23:05:08,22.08,999.4,11.76
1308,2022-06-27 00:05:11,22.06,954.1,11.76
1309,2022-06-27 01:05:05,22.31,886.2,11.76
1310,2022-06-27 02:05:08,23.09,955.6,11.76
1311,2022-06-27 03:05:11,23.6,1249.8,11.76
1312,2022-06-27 04:05:05,23.5,1503.4,11.77
1313,2022-06-27 05:05:08,23.47,2145.9,11.77
1314,2022-06-27 06:05:11,23.29,2262.8,11.77
1315,2022-06-27 07:05:05,22.58,1787.9,11.76
1316,2022-06-27 08:05:08,22.08,1763.9,11.76
1317,2022-06-27 09:05:11,21.48,1313.7,11.76
1318,2022-06-27 11:05:08,21.14,1439.0,11.77
1319,2022-06-27 12:05:11,21.14,1464.8,11.76
1320,2022-06-27 13:05:05,21.36,1250.5,11.76
1321,2022-06-27 14:05:08,21.88,1196.4,11.76
1322,2022-06-27 15:05:11,22.13,1410.6,11.76
1323,2022-06-27 16:05:05,22.18,1727.5,11.76
1324,2022-06-27 17:05:08,22.16,2228.0,11.76
1325,2022-06-27 18:05:11,21.93,2089.7,11.76
1326,2022-06-27 19:05:05,21.53,1456.8,11.76
1327,2022-06-27 20:05:08,21.41,1148.9,11.75
1328,2022-06-27 21:05:11,21.39,1201.3,11.75
1329,2022-06-27 22:05:05,21.36,1407.5,11.75
1330,2022-06-27 23:05:08,21.34,1240.5,11.75
1331,2022-06-28 00:05:11,21.29,1166.7,11.75
1332,2022-06-28 01:05:05,21.26,1135.0,11.74
1333,2022-06-28 02:05:08,21.29,1266.7,11.74
1334,2022-06-28 03:05:11,21.26,1598.2,11.74
1335,2022-06-28 04:05:05,21.19,2220.2,11.74
1340,2022-06-28 09:05:11,21.09,2066.9,11.74
1341,2022-06-28 10:05:05,20.92,1569.5,11.74
1342,2022-06-28 11:05:08,20.87,1486.9,11.74
1343,2022-06-28 12:05:11,20.94,1430.7,11.74
1344,2022-06-28 13:05:05,21.04,1391.5,11.74
1345,2022-06-28 14:05:08,21.31,1499.0,11.74
1346,2022-06-28 15:05:11,21.56,1886.7,11.74
1347,2022-06-28 16:05:05,22.11,1737.9,11.74
1348,2022-06-28 17:05:08,22.91,1534.1,11.75
1349,2022-06-28 18:05:11,22.66,2307.9,11.75
1350,2022-06-28 19:05:05,22.06,1708.7,11.75
1351,2022-06-28 20:05:08,22.51,1123.0,11.75
1352,2022-06-28 21:05:11,22.26,1089.9,11.75
1353,2022-06-28 22:05:05,22.26,1064.1,11.75
1354,2022-06-28 23:05:08,22.31,1028.4,11.75
1355,2022-06-29 00:05:11,22.18,963.5,11.75
1356,2022-06-29 01:05:05,22.01,999.7,11.75
1357,2022-06-29 02:05:08,22.13,959.8,11.75
1358,2022-06-29 03:05:11,22.51,995.4,11.75
1359,2022-06-29 04:05:05,22.56,1284.8,11.75
1360,2022-06-29 05:05:08,22.41,1606.8,11.75
1361,2022-06-29 06:05:11,22.33,2144.3,11.75
1363,2022-06-29 08:05:08,22.26,1956.8,11.75
1364,2022-06-29 09:05:11,21.91,1814.6,11.75
1365,2022-06-29 10:05:05,21.56,1699.3,11.74
1366,2022-06-29 11:05:08,21.26,1503.1,11.74
1367,2022-06-29 12:05:11,21.14,1474.4,11.74
1368,2022-06-29 13:05:05,21.11,1581.2,11.74
1369,2022-06-29 14:05:08,21.48,1227.1,11.74
1370,2022-06-29 15:05:11,21.91,1322.9,11.74
1371,2022-06-29 16:05:05,22.46,1360.7,11.74
1372,2022-06-29 17:05:08,23.4,1377.6,11.75
1373,2022-06-29 18:05:11,23.83,1437.2,11.76
1374,2022-06-29 19:05:05,22.74,1544.1,11.76
1375,2022-06-29 20:05:08,22.71,1343.4,11.75
1376,2022-06-29 21:05:11,22.79,1358.1,11.75
1377,2022-06-29 22:05:05,22.81,1028.9,11.76
1378,2022-06-29 23:05:08,22.74,903.2,11.75
1379,2022-06-30 00:05:11,22.53,872.6,11.75
1380,2022-06-30 01:05:05,22.43,1034.8,11.75
1381,2022-06-30 02:05:08,22.33,1326.4,11.74
1382,2022-06-30 03:05:11,22.36,925.4,11.75
1383,2022-06-30 04:05:05,22.86,1052.9,11.75
1384,2022-06-30 05:05:08,22.94,1217.5,11.75
1385,2022-06-30 06:05:11,22.84,1595.1,11.75
1386,2022-06-30 07:05:05,22.74,2034.1,11.75
1387,2022-06-30 08:05:08,22.56,2125.9,11.75
1389,2022-06-30 10:05:05,22.26,2270.7,11.75
1390,2022-06-30 11:05:08,21.78,1331.7,11.74
1391,2022-06-30 12:05:11,21.51,1244.3,11.74
1392,2022-06-30 13:05:05,21.53,1305.3,11.74
1393,2022-06-30 14:05:08,21.63,1166.8,11.74
1394,2022-06-30 15:05:11,22.36,1106.3,11.74
1395,2022-06-30 16:05:05,22.91,1162.0,11.74
1396,2022-06-30 17:05:08,23.52,1169.3,11.75
1397,2022-06-30 18:05:11,24.3,1067.3,11.76
1398,2022-06-30 19:05:05,24.48,1664.1,11.76
1399,2022-06-30 20:05:08,23.45,1947.9,11.76
1400,2022-06-30 21:05:11,23.47,1464.1,11.76
1401,2022-06-30 22:05:05,23.27,1140.2,11.75
1402,2022-07-01 00:05:11,22.81,1006.6,11.77
1403,2022-07-01 01:05:05,22.46,1013.1,11.76
1404,2022-07-01 02:05:08,22.31,1019.0,11.75
1405,2022-07-01 03:05:11,22.33,1111.1,11.75
1406,2022-07-01 04:05:05,23.04,1011.6,11.75
1407,2022-07-01 05:05:08,23.14,1240.0,11.75
1408,2022-07-01 06:05:11,23.01,1352.4,11.75
1409,2022-07-01 07:05:05,22.94,1619.1,11.75
1410,2022-07-01 08:05:08,22.86,1741.3,11.74
1411,2022-07-01 09:05:11,22.81,1738.9,11.75
1412,2022-07-01 10:05:05,22.69,1716.0,11.74
1413,2022-07-01 11:05:08,22.16,1717.3,11.74
1414,2022-07-01 12:05:11,21.78,1587.8,11.74
1415,2022-07-01 13:05:05,21.76,1476.5,11.74
1416,2022-07-01 14:05:08,21.81,1325.7,11.73
1417,2022-07-01 15:05:11,21.98,1154.3,11.73
1418,2022-07-01 16:05:05,22.86,1081.2,11.74
1419,2022-07-01 17:05:08,23.75,1078.3,11.74
1420,2022-07-01 18:05:11,24.53,1066.3,11.75
1421,2022-07-01 19:05:05,24.79,1148.7,11.75
1422,2022-07-01 20:05:08,24.45,1315.9,11.75
1423,2022-07-01 21:05:11,23.65,1545.5,11.75
1424,2022-07-01 22:05:05,23.24,1323.0,11.75
1425,2022-07-01 23:05:08,23.14,1286.6,11.74
1426,2022-07-02 00:05:11,23.14,1229.3,11.74
1427,2022-07-02 01:05:05,23.07,1289.4,11.74
1428,2022-07-02 02:05:08,22.91,1311.0,11.74
1429,2022-07-02 03:05:11,22.81,1312.9,11.74
1430,2022-07-02 04:05:05,22.89,1071.9,11.74
1431,2022-07-02 05:05:08,22.99,1090.3,11.74
1432,2022-07-02 06:05:11,23.09,1283.8,11.74
1433,2022-07-02 07:05:05,22.96,1621.2,11.74
1434,2022-07-02 08:05:08,22.91,2026.7,11.74
1436,2022-07-02 10:05:05,22.76,2235.7,11.74
1437,2022-07-02 11:05:08,22.81,2059.8,11.74
1438,2022-07-02 12:05:11,22.46,2272.3,11.74
1439,2022-07-02 13:05:05,22.31,2099.0,11.74
1440,2022-07-02 14:05:08,22.31,1873.9,11.73
1441,2022-07-02 15:05:11,22.31,1734.9,11.73
1442,2022-07-02 16:05:05,22.38,1417.1,11.73
1443,2022-07-02 17:05:08,22.76,1275.2,11.74
1444,2022-07-02 18:05:11,22.74,1426.0,11.74
1445,2022-07-02 19:05:05,22.69,1681.6,11.74
1446,2022-07-02 20:05:08,22.74,2045.0,11.74
1448,2022-07-02 22:05:05,22.71,2182.2,11.74
1449,2022-07-02 23:05:08,22.74,1898.6,11.74
1450,2022-07-03 00:05:11,22.81,1852.9,11.74
1451,2022-07-03 01:05:05,22.79,1714.2,11.74
1452,2022-07-03 02:05:08,22.71,1690.3,11.74
1453,2022-07-03 03:05:11,22.69,1832.0,11.74
1454,2022-07-03 04:05:05,22.66,1357.8,11.74
1455,2022-07-03 05:05:08,22.61,1341.3,11.74
1456,2022-07-03 06:05:11,22.48,1429.2,11.73
1457,2022-07-03 07:05:05,22.41,1944.9,11.73
1462,2022-07-03 12:05:11,22.41,2337.4,11.73
1463,2022-07-03 13:05:05,22.31,1874.6,11.73
1464,2022-07-03 14:05:08,22.31,1683.9,11.73
1465,2022-07-03 15:05:11,22.33,1724.5,11.73
1466,2022-07-03 16:05:05,22.36,1502.3,11.73
1467,2022-07-03 17:05:08,22.69,1262.9,11.73
1468,2022-07-03 18:05:11,23.01,1292.4,11.73
1469,2022-07-03 19:05:05,23.45,1237.7,11.74
1470,2022-07-03 20:05:08,23.88,1278.8,11.74
1471,2022-07-03 21:05:11,24.04,1305.5,11.74
1472,2022-07-03 22:05:05,23.37,1425.6,11.74
1473,2022-07-03 23:05:08,23.19,1450.1,11.74
1474,2022-07-04 00:05:11,23.12,1558.9,11.74
1475,2022-07-04 01:05:05,23.09,1476.7,11.74
1476,2022-07-04 02:05:08,22.94,1527.0,11.74
1477,2022-07-04 03:05:11,22.76,1529.1,11.73
1478,2022-07-04 04:05:05,22.58,1595.1,11.73
1479,2022-07-04 05:05:08,22.61,1239.1,11.73
1480,2022-07-04 06:05:11,22.84,1226.4,11.73
1481,2022-07-04 07:05:05,22.58,1449.7,11.73
1482,2022-07-04 08:05:08,22.36,1821.7,11.73
1483,2022-07-04 09:05:11,22.23,2302.2,11.73
1486,2022-07-04 13:05:05,22.26,2082.3,11.75
1487,2022-07-04 14:05:08,22.28,1811.7,11.74
1488,2022-07-04 15:05:11,22.48,1604.8,11.74
1489,2022-07-04 16:05:05,22.58,1531.6,11.74
1490,2022-07-04 17:05:08,22.81,1298.4,11.73
1491,2022-07-04 18:05:11,23.6,1031.8,11.74
1492,2022-07-04 19:05:05,24.01,980.0,11.74
1493,2022-07-04 20:05:08,24.97,864.1,11.74
1494,2022-07-04 21:05:11,25.15,764.7,11.75
1495,2022-07-04 22:05:05,24.87,1016.3,11.75
1496,2022-07-04 23:05:08,24.01,1111.1,11.74
1497,2022-07-05 00:05:11,23.57,1218.1,11.74
1498,2022-07-05 01:05:05,23.29,1326.5,11.74
1499,2022-07-05 02:05:08,23.14,1435.5,11.73
1500,2022-07-05 03:05:11,23.12,1288.8,11.73
1501,2022-07-05 04:05:05,22.86,1342.3,11.73
1502,2022-07-05 05:05:08,22.71,1406.2,11.73
1503,2022-07-05 06:05:11,22.91,1277.2,11.73
1504,2022-07-05 07:05:05,23.07,1128.7,11.73
1505,2022-07-05 08:05:08,22.84,1262.6,11.73
1506,2022-07-05 09:05:11,22.61,1553.7,11.73
1507,2022-07-05 10:05:05,22.71,2043.1,11.73
1509,2022-07-05 12:05:11,22.81,2013.3,11.73
1510,2022-07-05 13:05:05,22.56,2278.9,11.72
1511,2022-07-05 14:05:08,22.26,1951.4,11.73
1512,2022-07-05 15:05:11,22.16,1568.9,11.72
1513,2022-07-05 16:05:05,22.11,1444.4,11.72
1514,2022-07-05 17:05:08,22.06,1489.8,11.72
1515,2022-07-05 18:05:11,22.11,1320.4,11.72
1516,2022-07-05 19:05:05,22.33,1122.6,11.72
1517,2022-07-05 20:05:08,22.48,1084.7,11.72
1518,2022-07-05 21:05:11,22.46,1095.2,11.72
1519,2022-07-05 22:05:05,22.41,1265.9,11.72
1520,2022-07-05 23:05:08,22.41,1477.2,11.72
1521,2022-07-06 00:05:11,22.31,1608.5,11.72
1522,2022-07-06 01:05:05,22.18,1723.5,11.72
1523,2022-07-06 02:05:08,22.13,1749.4,11.72
1524,2022-07-06 03:05:11,22.03,1552.0,11.72
1525,2022-07-06 04:05:05,21.86,1538.5,11.72
1526,2022-07-06 05:05:08,21.78,1465.9,11.72
1527,2022-07-06 06:05:11,21.78,1338.7,11.72
1528,2022-07-06 07:05:05,21.78,1243.1,11.72
1529,2022-07-06 08:05:08,21.68,1329.5,11.72
1530,2022-07-06 09:05:11,21.41,1698.6,11.72
1531,2022-07-06 10:05:05,21.34,2132.6,11.72
1536,2022-07-06 15:05:11,21.83,1869.3,11.72
1537,2022-07-06 16:05:05,22.06,1591.1,11.72
1538,2022-07-06 17:05:08,22.21,1666.0,11.72
1539,2022-07-06 18:05:11,22.56,1421.2,11.72
1540,2022-07-06 19:05:05,22.74,1163.9,11.72
1541,2022-07-06 20:05:08,23.27,1114.1,11.73
1542,2022-07-06 21:05:11,23.75,899.4,11.73
1543,2022-07-06 22:05:05,23.7,855.2,11.73
1544,2022-07-06 23:05:08,23.68,943.7,11.73
1545,2022-07-07 00:05:11,23.57,1370.3,11.73
1546,2022-07-07 01:05:05,23.22,1587.5,11.73
1547,2022-07-07 02:05:08,23.17,1602.8,11.73
1548,2022-07-07 03:05:11,22.94,1716.7,11.72
1549,2022-07-07 04:05:05,22.84,1448.8,11.72
1550,2022-07-07 05:05:08,22.66,1247.2,11.72
1551,2022-07-07 06:05:11,22.66,1393.9,11.72
1552,2022-07-07 07:05:05,22.61,1632.3,11.72
1553,2022-07-07 08:05:08,22.56,1299.3,11.72
1554,2022-07-07 09:05:11,22.28,1454.4,11.72
1555,2022-07-07 10:05:05,21.86,1814.4,11.72
1556,2022-07-07 11:05:08,21.78,2346.5,11.72
1561,2022-07-07 16:05:05,22.76,1582.3,11.72
1562,2022-07-07 17:05:08,22.94,1291.1,11.72
1563,2022-07-07 18:05:11,23.07,1169.2,11.72
1564,2022-07-07 19:05:05,22.91,1122.4,11.72
1565,2022-07-07 20:05:08,23.57,905.6,11.72
1566,2022-07-07 21:05:11,24.35,802.2,11.73
1567,2022-07-07 22:05:05,24.95,730.8,11.73
1568,2022-07-07 23:05:08,24.97,683.8,11.73
1569,2022-07-08 00:05:11,24.87,929.5,11.73
1570,2022-07-08 02:05:08,24.19,1388.6,11.75
1571,2022-07-08 03:05:11,23.88,1262.6,11.74
1572,2022-07-08 04:05:05,23.22,1389.8,11.73
1573,2022-07-08 05:05:08,22.86,1117.1,11.73
1574,2022-07-08 06:05:11,22.46,1282.7,11.72
1575,2022-07-08 07:05:05,22.38,1577.0,11.72
1576,2022-07-08 08:05:08,22.69,1220.2,11.72
1577,2022-07-08 09:05:11,22.58,1245.1,11.72
1578,2022-07-08 10:05:05,22.48,1435.7,11.72
1579,2022-07-08 11:05:08,22.23,1733.1,11.72
1580,2022-07-08 12:05:11,22.31,2155.4,11.71
1585,2022-07-08 17:05:08,23.04,1465.3,11.72
1586,2022-07-08 18:05:11,23.24,1231.7,11.72
1587,2022-07-08 19:05:05,23.27,1163.3,11.72
1588,2022-07-08 20:05:08,23.14,1268.6,11.72
1589,2022-07-08 21:05:11,23.45,893.0,11.72
1590,2022-07-08 22:05:05,23.96,873.9,11.72
1591,2022-07-08 23:05:08,24.37,805.6,11.72
1592,2022-07-09 00:05:11,24.4,844.0,11.72
1593,2022-07-09 01:05:05,24.3,1055.6,11.73
1594,2022-07-09 02:05:08,24.24,1311.8,11.72
1595,2022-07-09 03:05:11,24.04,1583.8,11.72
1596,2022-07-09 04:05:05,23.65,1700.9,11.72
1597,2022-07-09 05:05:08,23.32,1617.8,11.72
1598,2022-07-09 06:05:11,22.91,1454.1,11.72
1599,2022-07-09 07:05:05,22.64,1425.4,11.72
1600,2022-07-09 08:05:08,22.51,1817.0,11.71
1601,2022-07-09 09:05:11,22.53,1871.5,11.71
1602,2022-07-09 10:05:05,22.66,1498.2,11.71
1603,2022-07-09 11:05:08,22.64,1771.5,11.71
1604,2022-07-09 12:05:11,22.51,2300.5,11.71
1609,2022-07-09 17:05:08,23.22,2292.7,11.71
1610,2022-07-09 18:05:11,23.86,1650.1,11.72
1611,2022-07-09 19:05:05,23.78,1352.3,11.72
1612,2022-07-09 20:05:08,23.7,1332.3,11.72
1613,2022-07-09 21:05:11,23.73,1334.9,11.72
1614,2022-07-09 22:05:05,24.17,1069.9,11.72
1615,2022-07-09 23:05:08,24.53,960.4,11.72
1616,2022-07-10 00:05:11,24.74,1041.7,11.72
1617,2022-07-10 01:05:05,24.76,1163.6,11.72
1618,2022-07-10 02:05:08,24.58,1497.1,11.72
1619,2022-07-10 03:05:11,24.48,1917.3,11.72
1622,2022-07-10 06:05:11,23.47,2073.0,11.72
1623,2022-07-10 07:05:05,23.01,1598.0,11.72
1624,2022-07-10 08:05:08,22.64,1422.6,11.71
1625,2022-07-10 09:05:11,22.51,1784.4,11.7
1626,2022-07-10 10:05:05,22.61,1481.2,11.71
1627,2022-07-10 11:05:08,22.46,1553.8,11.71
1628,2022-07-10 12:05:11,22.36,1862.0,11.7
1629,2022-07-10 13:05:05,22.26,2286.7,11.7
1635,2022-07-10 19:05:05,23.73,1628.3,11.71
1636,2022-07-10 20:05:08,23.47,1316.0,11.71
1637,2022-07-10 21:05:11,23.24,1275.6,11.71
1638,2022-07-10 22:05:05,23.22,1571.7,11.71
1639,2022-07-10 23:05:08,23.45,1050.1,11.71
1640,2022-07-11 00:05:11,23.86,982.2,11.72
1641,2022-07-11 01:05:05,24.09,1123.5,11.71
1642,2022-07-11 02:05:08,24.22,1473.7,11.72
1643,2022-07-11 03:05:11,24.06,2048.6,11.72
1648,2022-07-11 08:05:08,22.38,1690.7,11.71
1649,2022-07-11 09:05:11,22.18,1517.9,11.7
1650,2022-07-11 10:05:05,22.08,1684.2,11.7
1651,2022-07-11 11:05:08,22.16,1376.5,11.7
1652,2022-07-11 12:05:11,22.23,1522.4,11.7
1653,2022-07-11 13:05:05,22.33,1778.8,11.7
1658,2022-07-11 19:05:05,23.57,1512.6,11.71
1659,2022-07-11 20:05:08,23.78,1399.3,11.72
1660,2022-07-11 21:05:11,23.32,1123.2,11.71
1661,2022-07-11 22:05:05,22.96,1045.8,11.71
1662,2022-07-11 23:05:08,22.96,1039.5,11.71
1663,2022-07-12 00:05:11,23.12,929.9,11.71
1664,2022-07-12 01:05:05,23.37,951.8,11.71
1665,2022-07-12 02:05:08,23.52,1177.0,11.71
1666,2022-07-12 03:05:11,23.52,1612.6,11.71
1667,2022-07-12 04:05:05,23.4,2164.9,11.71
1672,2022-07-12 09:05:11,22.21,1720.2,11.7
1673,2022-07-12 10:05:05,22.08,1469.4,11.7
1674,2022-07-12 11:05:08,22.08,1407.3,11.7
1675,2022-07-12 12:05:11,22.16,1332.5,11.69
1676,2022-07-12 13:05:05,22.23,1329.5,11.69
1677,2022-07-12 14:05:08,22.33,1533.6,11.69
1678,2022-07-12 15:05:11,22.61,1919.8,11.69
1679,2022-07-12 16:05:05,23.04,2260.0,11.7
1682,2022-07-12 19:05:05,23.34,2093.1,11.7
1683,2022-07-12 20:05:08,23.75,1316.8,11.7
1684,2022-07-12 21:05:11,23.78,1140.6,11.7
1685,2022-07-12 22:05:05,23.34,1024.1,11.7
1686,2022-07-12 23:05:08,22.79,949.0,11.7
1687,2022-07-13 00:05:11,22.74,1122.5,11.7
1688,2022-07-13 01:05:05,22.99,952.8,11.7
1689,2022-07-13 02:05:08,23.4,1029.7,11.7
1690,2022-07-13 03:05:11,23.7,1468.0,11.7
1691,2022-07-13 04:05:05,23.81,2136.4,11.7
1697,2022-07-13 10:05:05,22.84,1913.9,11.7
1698,2022-07-13 11:05:08,22.46,1553.8,11.7
1699,2022-07-13 12:05:11,21.83,1759.7,11.7
1700,2022-07-13 13:05:05,22.58,1443.5,11.69
1701,2022-07-13 14:05:08,23.24,1560.5,11.7
1702,2022-07-13 15:05:11,23.83,1865.9,11.7
1708,2022-07-13 21:05:11,24.06,1701.6,11.71
1709,2022-07-13 22:05:05,24.09,1405.5,11.71
1710,2022-07-13 23:05:08,23.34,1097.9,11.7
1711,2022-07-14 00:05:11,22.41,993.7,11.7
1712,2022-07-14 01:05:05,22.48,1146.0,11.69
1713,2022-07-14 02:05:08,23.01,1047.8,11.7
1714,2022-07-14 03:05:11,23.57,1190.5,11.7
1715,2022-07-14 04:05:05,23.88,1767.9,11.7
1722,2022-07-14 11:05:08,22.74,2003.1,11.7
1723,2022-07-14 12:05:11,22.01,1415.6,11.69
1724,2022-07-14 13:05:05,21.63,1559.9,11.69
1725,2022-07-14 14:05:08,22.26,1311.6,11.69
1726,2022-07-14 15:05:11,23.24,1417.6,11.69
1727,2022-07-14 16:05:05,23.93,1692.3,11.69
1728,2022-07-14 17:05:08,25.02,2093.1,11.7
1731,2022-07-14 22:05:05,24.06,1772.7,11.71
1732,2022-07-14 23:05:08,24.01,1496.8,11.7
1733,2022-07-15 00:05:11,23.27,1288.5,11.7
1734,2022-07-15 01:05:05,22.38,1063.4,11.69
1735,2022-07-15 02:05:08,22.51,1063.5,11.69
1736,2022-07-15 03:05:11,23.12,1198.4,11.69
1737,2022-07-15 04:05:05,23.6,1211.9,11.69
1738,2022-07-15 05:05:08,23.86,1774.0,11.7
1744,2022-07-15 11:05:08,22.96,2071.9,11.69
1745,2022-07-15 12:05:11,22.89,1316.9,11.69
1746,2022-07-15 13:05:05,22.01,1095.6,11.69
1747,2022-07-15 14:05:08,21.76,1073.5,11.68
1748,2022-07-15 15:05:11,22.69,1049.3,11.68
1749,2022-07-15 16:05:05,23.45,1187.5,11.69
1750,2022-07-15 17:05:08,24.19,1416.2,11.69
1751,2022-07-15 18:05:11,25.0,1681.9,11.69
1752,2022-07-15 19:05:05,25.34,1752.0,11.7
1753,2022-07-15 20:05:08,25.42,1885.7,11.7
1754,2022-07-15 21:05:11,24.84,1417.6,11.7
1755,2022-07-15 22:05:05,24.45,1330.8,11.7
1756,2022-07-15 23:05:08,24.14,883.7,11.7
1757,2022-07-16 00:05:11,23.96,869.6,11.7
1758,2022-07-16 01:05:05,23.12,818.9,11.69
1759,2022-07-16 02:05:08,22.53,828.8,11.69
1760,2022-07-16 03:05:11,22.56,844.9,11.68
1761,2022-07-16 04:05:05,22.96,891.3,11.68
1762,2022-07-16 05:05:08,23.24,1167.4,11.69
1763,2022-07-16 06:05:11,23.27,1784.6,11.69
1769,2022-07-16 12:05:11,22.66,1890.0,11.68
1770,2022-07-16 13:05:05,22.81,1142.8,11.68
1771,2022-07-16 14:05:08,22.51,976.4,11.68
1772,2022-07-16 15:05:11,22.53,964.8,11.68
1773,2022-07-16 16:05:05,23.19,934.0,11.68
1774,2022-07-16 17:05:08,23.83,1008.5,11.68
1775,2022-07-16 18:05:11,24.42,1186.9,11.69
1776,2022-07-16 19:05:05,24.87,1437.5,11.69
