Year Day,Temperature C,CO2,Battery,Date (UTC),Depth (dbar),Sal/TA Date (UTC),Salinity,TA (Approximated),Saturation Aragonite Out,Saturation Aragonite Out (MCHP73),"Saturation Aragonite Out (H73a,H73b,MCHP73)",Saturation Aragonite Out (MCHP73 refit),Saturation Aragonite Out (RRV93)
198.0001,17.66,605.6,11.72,2018-07-17 00:00:08,11.65237,7/17/2018 0:00,30.763,2088.6598,1.9653030134333216,1.9619886542734732,2.0400415866259105,1.9696033438823288,2.1401592162571546
198.0209,17.66,628.2,11.72,2018-07-17 00:30:05,11.65237,7/17/2018 0:30,30.848,2093.3008,1.920980265532778,1.9152776185622478,1.9946765463033624,1.9252270276473904,2.093147174662935
198.0418,17.59,663.8,11.72,2018-07-17 01:00:11,11.65237,7/17/2018 1:00,30.794,2090.3524,1.8351161267419538,1.8311801466202404,1.906575986515806,1.8392257763156659,2.00142705861963
198.0626,17.45,665.3,11.72,2018-07-17 01:30:08,11.65237,7/17/2018 1:30,30.752,2088.0592,1.825683825555577,1.8232745924707006,1.8969239431135172,1.8297855701883097,1.9910564065746272
198.0834,17.85,711.6,11.71,2018-07-17 02:00:05,11.65237,7/17/2018 2:00,30.662,2083.1452,1.7285056939137071,1.7274209155680076,1.7968852421217516,1.7323942210127385,1.8877821420507377
198.1043,17.5,696.6,11.72,2018-07-17 02:30:11,11.65237,7/17/2018 2:30,30.803,2090.8438,1.7676686325061721,1.7637653183333264,1.837393726856063,1.771680783708334,1.9292988265635798
198.1251,17.59,701.7,11.71,2018-07-17 03:00:08,11.65237,7/17/2018 3:00,30.757,2088.3322,1.754039784574211,1.7511113302576766,1.82331704920273,1.7580132627133305,1.9148115872081042
198.1459,17.38,692.2,11.71,2018-07-17 03:30:05,11.65237,7/17/2018 3:30,30.783,2089.7518,1.7728340959361597,1.7697603162147215,1.8427349449951902,1.7768627041360223,1.9345836890399224
198.1668,17.26,673.7,11.71,2018-07-17 04:00:11,11.65237,7/17/2018 4:00,30.757,2088.3322,1.8062236179766165,1.8041618478109815,1.8770419458209069,1.810312639589358,1.969980543538302
198.1876,17.21,686.3,11.71,2018-07-17 04:30:08,11.65237,7/17/2018 4:30,30.799,2090.6254,1.7842161331378166,1.781147846833781,1.854510585220072,1.7882808632242622,1.9464773247981975
198.2084,17.19,682.2,11.71,2018-07-17 05:00:05,11.65237,7/17/2018 5:00,30.847,2093.2462,1.7973068363356723,1.793030734940334,1.8680003823138032,1.801402569330044,1.9604954367110399
198.2293,17.19,665.5,11.71,2018-07-17 05:30:11,11.65237,7/17/2018 5:30,30.861,2094.0106,1.8335575242276687,1.8288900288598606,1.9052202181282298,1.8377144368131826,1.9991937966186368
198.2501,17.5,685.6,11.71,2018-07-17 06:00:08,11.65237,7/17/2018 6:00,30.756,2088.2776,1.7847707459392468,1.7821087680649284,1.8549102746798218,1.7888026274210482,1.9474849239476164
198.2709,17.38,659.4,11.71,2018-07-17 06:30:05,11.65237,7/17/2018 6:30,30.784,2089.8064,1.840775483872439,1.8376757778073671,1.9124725437409866,1.8449136723023523,2.0070877596953722
198.2918,17.33,649.4,11.72,2018-07-17 07:00:11,11.65237,7/17/2018 7:00,30.805,2090.953,1.8641202157468875,1.860574224615713,1.9364677500331582,1.868304084373044,2.0319248442268054
198.3126,17.33,613.1,11.71,2018-07-17 07:30:08,11.65237,7/17/2018 7:30,30.781,2089.6426,1.9448145232590877,1.9419332531453586,2.019209252056115,1.94912180004669,2.117808963781164
198.3334,17.33,625.9,11.71,2018-07-17 08:00:05,11.65237,7/17/2018 8:00,30.824,2091.9904,1.9193609307117565,1.91526312646969,1.9931491224149707,1.9236358563728575,2.0907990223240795
198.3751,17.57,656.9,11.74,2018-07-17 09:00:08,11.65237,7/17/2018 9:00,30.764,2088.7144,1.8464436774034403,1.8433815869374641,1.9181818323212332,1.8505682700828163,2.0134216628194688
198.3959,17.64,664.9,11.73,2018-07-17 09:30:05,11.65237,7/17/2018 9:30,30.777,2089.4242,1.8316088660164005,1.8279999010932164,1.9029374066509244,1.8357046320407888,1.9977410400234756
198.4168,17.59,657.3,11.73,2018-07-17 10:00:11,11.65237,7/17/2018 10:00,30.737,2087.2402,1.8429463939098998,1.8405808084705635,1.9145588494977006,1.8470586179670956,2.0096789332392553
198.4376,17.54,648.4,11.73,2018-07-17 10:30:08,11.65237,7/17/2018 10:30,30.75,2087.95,1.8630781042334643,1.8604905633089066,1.9352504020565133,1.8672297684248165,2.0310798004828543
198.4584,17.47,641.8,11.72,2018-07-17 11:00:05,11.65237,7/17/2018 11:00,30.788,2090.0248,1.8809390221449587,1.8774790099802217,1.9536420272241872,1.8851328839908883,2.05006068306403
198.4793,17.52,639.7,11.72,2018-07-17 11:30:11,11.65237,7/17/2018 11:30,30.791,2090.1886,1.886625086139695,1.8829405334678262,1.959454125020544,1.8908232583544968,2.056210850044067
198.5001,17.71,663.9,11.72,2018-07-17 12:00:08,11.65237,7/17/2018 12:00,30.807,2091.0622,1.8378253229628687,1.833203691290449,1.909309840753758,1.8419283252749588,2.0045414869809295
198.5209,17.95,682.0,11.72,2018-07-17 12:30:05,11.65237,7/17/2018 12:30,30.827,2092.1542,1.805221479357189,1.7994323475773595,1.8757458388756636,1.8092477971964285,1.970180499253684
198.5418,18.04,683.9,11.72,2018-07-17 13:00:11,11.65237,7/17/2018 13:00,30.803,2090.8438,1.799978361206866,1.7945718854179125,1.8702963935704149,1.8039810159013292,1.964688820904834
198.5626,18.11,668.9,11.72,2018-07-17 13:30:08,11.65237,7/17/2018 13:30,30.725,2086.585,1.8236914423053943,1.8201751495304204,1.8945278396001815,1.827708812887341,1.9899817632736494
198.5834,17.92,646.2,11.72,2018-07-17 14:00:05,11.65237,7/17/2018 14:00,30.844,2093.0824,1.8830559664127153,1.8767626020018282,1.9556448311695742,1.8872112950053113,2.0531866547879525
198.6043,17.92,618.2,11.72,2018-07-17 14:30:11,11.65237,7/17/2018 14:30,30.81,2091.226,1.9436861983186315,1.9382371649419283,2.0177942553737624,1.9479295174294975,2.1177026784346427
198.6251,17.99,618.1,11.72,2018-07-17 15:00:08,11.65237,7/17/2018 15:00,30.728,2086.7488,1.9357258731638138,1.9324457756399747,2.0095178723465685,1.9399328961149203,2.1091970155330104
198.6459,18.37,629.8,11.72,2018-07-17 15:30:05,11.65237,7/17/2018 15:30,30.677,2083.9642,1.9078633765788475,1.9048922581453434,1.9806937576267696,1.9119643051535469,2.0800716848257177
198.6668,18.04,639.5,11.72,2018-07-17 16:00:11,11.65237,7/17/2018 16:00,30.728,2086.7488,1.8870031317017213,1.8835867445084478,1.9595245021174224,1.8911285698570495,2.057387922279902
198.6876,18.02,618.4,11.72,2018-07-17 16:30:08,11.65237,7/17/2018 16:30,30.685,2084.401,1.9306349854710767,1.9285420599363008,2.0042406500556837,1.9348223436997056,2.1037473454414175
198.7084,17.95,599.4,11.71,2018-07-17 17:00:05,11.65237,7/17/2018 17:00,30.753,2088.1138,1.9833323627146404,1.97941114331286,2.0583675812915363,1.9876219737920722,2.1598275832345406
198.7293,17.92,594.1,11.72,2018-07-17 17:30:11,11.65237,7/17/2018 17:30,30.723,2086.4758,1.9927500689908375,1.9898256604345366,2.0680060573491605,1.9970524202266413,2.169730226769165
198.7501,17.88,590.2,11.72,2018-07-17 18:00:08,11.65237,7/17/2018 18:00,30.778,2089.4788,2.00834569568281,2.003879032595643,2.084064099800869,2.0126872752348177,2.186345135777084
198.7709,17.97,587.8,11.71,2018-07-17 18:30:05,11.65237,7/17/2018 18:30,30.791,2090.1886,2.0171869347262144,2.0120325463773576,2.0930908278757516,2.021532206931626,2.1959274611429276
198.7918,18.45,591.6,11.71,2018-07-17 19:00:11,11.65237,7/17/2018 19:00,30.645,2082.217,1.9973950671029466,1.9951289560692984,2.0724036125069327,2.001611219638237,2.175437365820283
198.8126,18.64,599.8,11.72,2018-07-17 19:30:08,11.65237,7/17/2018 19:30,30.473,2072.8258,1.9600700080158104,1.9626993051082606,2.0338641150910366,1.9641667914033603,2.1357022188056938
198.8334,18.14,606.7,11.71,2018-07-17 20:00:05,11.65237,7/17/2018 20:00,30.588,2079.1048,1.9493866740470178,1.9499257881332157,2.0233071396840403,1.9535678158578333,2.123722519246312
198.8543,18.66,599.1,11.72,2018-07-17 20:30:11,11.65237,7/17/2018 20:30,30.363,2066.8198,1.949654653489553,1.9559529627449197,2.0230608661349754,1.9537115034450256,2.12441989054677
198.8751,18.71,584.6,11.72,2018-07-17 21:00:08,11.65237,7/17/2018 21:00,30.505,2074.573,2.002754515646599,2.004148900675631,2.077602618300025,2.0069073428390545,2.181289382791509
198.8959,18.78,595.6,11.72,2018-07-17 21:30:05,11.65237,7/17/2018 21:30,30.471,2072.7166,1.9721428739144207,1.9743686606108553,2.0461547020691655,1.97623234371018,2.1487771599980383
198.9168,18.59,611.5,11.72,2018-07-17 22:00:11,11.65237,7/17/2018 22:00,30.623,2081.0158,1.9478435784262316,1.9457769048355658,2.0215115058675117,1.951959228831899,2.122910467170726
198.9376,18.33,622.5,11.72,2018-07-17 22:30:08,11.65237,7/17/2018 22:30,30.086,2051.6956,1.8592505808786908,1.876064281085118,1.9302497431911183,1.8631728381735833,2.027008004233948
198.9584,18.26,640.6,11.71,2018-07-17 23:00:05,11.65237,7/17/2018 23:00,30.356,2066.4376,1.847089658710906,1.8544436590962428,1.9180994849362518,1.851055820431072,2.0144934405014907
198.9793,18.52,658.1,11.71,2018-07-17 23:30:11,11.65237,7/17/2018 23:30,30.058,2050.1668,1.7811071813912545,1.797527155477182,1.8499444245811798,1.7848797955345406,1.9438999690234924
199.0001,18.49,665.9,11.72,2018-07-18 00:00:08,11.65237,7/18/2018 0:00,29.911,2042.1406,1.7492109602763752,1.7708129686516605,1.8170664937925771,1.752912416217873,1.9094852992327003
199.0209,18.61,683.7,11.72,2018-07-18 00:30:05,11.65237,7/18/2018 0:30,29.788,2035.4248,1.7026175426908785,1.727883074815628,1.76903359865147,1.7062083627547697,1.8596145847698067
199.0418,18.54,707.9,11.71,2018-07-18 01:00:11,11.65237,7/18/2018 1:00,29.994,2046.6724,1.6765824335121196,1.6940395135785982,1.7425543968975958,1.6801834281964345,1.8320859297967227
199.0626,18.3,611.9,11.71,2018-07-18 01:30:08,11.65237,7/18/2018 1:30,30.667,2083.4182,1.9478659763042827,1.945421891656422,2.0217404970059007,1.9520360255529685,2.1225325012247502
199.0834,18.57,712.3,11.71,2018-07-18 02:00:05,11.65237,7/18/2018 2:00,30.565,2077.849,1.7263960606353812,1.7259578678546679,1.794247654945239,1.730169663194098,1.8864780358152988
199.1043,19.0,734.9,11.71,2018-07-18 02:30:11,11.65237,7/18/2018 2:30,29.954,2044.4884,1.6296007178883696,1.6465152978993798,1.6939854226888698,1.6330528544547356,1.7823630712928467
199.1251,18.54,676.4,11.71,2018-07-18 03:00:08,11.65237,7/18/2018 3:00,30.128,2053.9888,1.7511909543553335,1.7647504211172822,1.8193006010897763,1.7549290740041974,1.9121231450149812
199.1459,18.66,658.8,11.71,2018-07-18 03:30:05,11.65237,7/18/2018 3:30,29.994,2046.6724,1.7747250424649252,1.7929943704436941,1.8432475912045985,1.7784542557408234,1.9371672156446862
199.1668,18.33,639.7,11.71,2018-07-18 04:00:11,11.65237,7/18/2018 4:00,30.203,2058.0838,1.8334907171829748,1.8457900065526476,1.9039519361697272,1.8373974002234468,1.9997945314150052
199.1876,17.92,679.4,11.71,2018-07-18 04:30:08,11.65237,7/18/2018 4:30,30.406,2069.1676,1.7661315339583632,1.7724398303109388,1.8352451151322626,1.7700270617027207,1.9276489872655385
199.2084,17.47,677.0,11.71,2018-07-18 05:00:05,11.65237,7/18/2018 5:00,30.587,2079.0502,1.7842185002366935,1.7863605057964798,1.8542022082989125,1.7882234342699264,1.9465543397847236
199.2293,17.45,681.7,11.71,2018-07-18 05:30:11,11.65237,7/18/2018 5:30,30.536,2076.2656,1.7691065451825525,1.7727426486069349,1.8386498853452868,1.7730803597999587,1.9302969498623501
199.2501,17.97,702.2,11.7,2018-07-18 06:00:08,11.65237,7/18/2018 6:00,30.225,2059.285,1.7034958021424975,1.715003668442164,1.7707295807182104,1.7072551723319558,1.8604561478855468
199.2709,18.42,713.4,11.7,2018-07-18 06:30:05,11.65237,7/18/2018 6:30,30.155,2055.463,1.6810357124262418,1.6933870865167684,1.7473565191142897,1.6846897588038154,1.836983914793627
199.2918,18.4,704.5,11.71,2018-07-18 07:00:11,11.65237,7/18/2018 7:00,30.226,2059.3396,1.7046208581744298,1.7148997977537777,1.771660487547375,1.7083265655003659,1.86231881863777
199.3126,17.97,730.1,11.71,2018-07-18 07:30:08,11.65237,7/18/2018 7:30,30.43,2070.478,1.672363440672996,1.6773353367917594,1.7389474003109362,1.6761095281491503,1.8275196873680621
199.3334,18.35,736.0,11.7,2018-07-18 08:00:05,11.65237,7/18/2018 8:00,29.19,2002.774,1.5456714564041178,1.5928367638320058,1.6072829566559963,1.5489494388160472,1.6899440572780025
199.3543,18.54,715.2,11.71,2018-07-18 08:30:11,11.65237,7/18/2018 8:30,30.037,2049.0202,1.6674025663690957,1.6832525110031253,1.733169207029116,1.6709975122452134,1.822346106920742
199.3751,18.18,682.6,11.7,2018-07-18 09:00:08,11.65237,7/18/2018 9:00,29.979,2045.8534,1.71889490203654,1.7384651003839888,1.7861832094981418,1.7226067505668592,1.8767618698219581
199.3959,18.23,673.9,11.7,2018-07-18 09:30:05,11.65237,7/18/2018 9:30,29.938,2043.6148,1.732546070879959,1.7536700195456236,1.800128548919367,1.7362642571777267,1.8913414562889188
199.4168,18.14,677.8,11.7,2018-07-18 10:00:11,11.65237,7/18/2018 10:00,30.225,2059.285,1.75333142968334,1.7647846817410664,1.8218127391939742,1.7571468573403592,1.913982326461972
199.4376,18.28,686.9,11.7,2018-07-18 10:30:08,11.65237,7/18/2018 10:30,30.185,2057.101,1.7328873218646312,1.7451055291300122,1.8007096544116743,1.7366454631760118,1.8922783651476611
199.4584,18.07,685.2,11.7,2018-07-18 11:00:05,11.65237,7/18/2018 11:00,30.354,2066.3284,1.751018866027939,1.758454508408339,1.8196031886670436,1.7548630945190946,1.911647481960247
199.4793,17.97,686.7,11.7,2018-07-18 11:30:11,11.65237,7/18/2018 11:30,30.28,2062.288,1.7391448322785972,1.7491523505712363,1.8073903869007328,1.7429696572266657,1.8986642247604226
199.5001,18.11,693.7,11.7,2018-07-18 12:00:08,11.65237,7/18/2018 12:00,30.308,2063.8168,1.7300662342343183,1.738717230557745,1.7980247681930428,1.7338646381818694,1.8892340530228158
199.5209,18.07,703.8,11.7,2018-07-18 12:30:05,11.65237,7/18/2018 12:30,30.327,2064.8542,1.7120538400018925,1.720096850575174,1.7795672596520424,1.7158325997549193,1.8699507773938435
199.5418,18.18,708.5,11.7,2018-07-18 13:00:11,11.65237,7/18/2018 13:00,30.382,2067.8572,1.7100917032848124,1.7161174137823043,1.7775475575930955,1.7138631114826401,1.8681221041051816
199.5626,18.02,694.0,11.7,2018-07-18 13:30:08,11.65237,7/18/2018 13:30,30.493,2073.9178,1.747347453383884,1.7506451906795601,1.8159927270420002,1.751216766255309,1.9078995127875362
199.5834,17.71,668.0,11.7,2018-07-18 14:00:05,11.65237,7/18/2018 13:45,30.481,2073.2626,1.7946619198947482,1.799367087808721,1.8647070884572314,1.7986397217310186,1.9579066646150576
199.6043,17.43,653.0,11.7,2018-07-18 14:30:11,11.65237,7/18/2018 14:30,30.571,2078.1766,1.832410477308488,1.8352811465642813,1.9036656233878126,1.836493075593885,1.9978738020457016
199.6251,17.66,651.1,11.7,2018-07-18 15:00:08,11.65237,7/18/2018 14:45,30.521,2075.4466,1.8341025727856057,1.8378740041975816,1.9052451499132392,1.838154924950253,1.999973783545128
199.6459,18.23,672.8,11.7,2018-07-18 15:30:05,11.65237,7/18/2018 15:30,30.255,2060.923,1.7677191718149723,1.7780204918149498,1.8365650755438272,1.771550181438142,1.9295491750691507
199.6668,18.21,668.9,11.7,2018-07-18 16:00:11,11.65237,7/18/2018 15:45,30.209,2058.4114,1.7706219582787102,1.782555600181157,1.8395084728389592,1.7744516113039157,1.9325274045712708
199.6876,18.33,681.9,11.7,2018-07-18 16:30:08,11.65237,7/18/2018 16:30,30.215,2058.739,1.7465130372421933,1.757691527281396,1.8147021953062774,1.7502905852431287,1.906974210945162
199.7084,18.28,681.0,11.7,2018-07-18 17:00:05,11.65237,7/18/2018 17:00,30.271,2061.7966,1.7534715472515605,1.7629924960786623,1.8219288434334453,1.7572768649027244,1.9144394691963078
199.7293,18.14,680.3,11.7,2018-07-18 17:30:11,11.65237,7/18/2018 17:30,30.243,2060.2678,1.7501863703952818,1.7610140670008563,1.8186021946550242,1.7540002597683857,1.9106574416924254
199.7501,18.45,687.8,11.7,2018-07-18 18:00:08,11.65237,7/18/2018 18:00,30.319,2064.4174,1.747089078873659,1.7545059012542712,1.8153313396548514,1.75086925612298,1.9079737163576966
199.7709,18.54,682.5,11.7,2018-07-18 18:30:05,11.65237,7/18/2018 18:30,30.296,2063.1616,1.7563983725306216,1.7643394885069514,1.8248157137504175,1.7601751967337969,1.9180158851879567
199.7918,18.71,672.8,11.7,2018-07-18 19:00:11,11.65237,7/18/2018 19:00,30.401,2068.8946,1.7892164326031557,1.7934163749133125,1.858508324443544,1.7930350982333898,1.95353527802151
199.8126,18.88,661.7,11.7,2018-07-18 19:30:08,11.65237,7/18/2018 19:30,30.391,2068.3486,1.8135025425800375,1.8175525532156618,1.8833222535707546,1.817327129736324,1.979709606690524
199.8334,19.07,651.8,11.7,2018-07-18 20:00:05,11.65237,7/18/2018 20:00,30.486,2073.5356,1.847354540003455,1.8478158949179624,1.9180332961172744,1.8512122617720501,2.0163163126582155
199.8543,18.42,644.9,11.7,2018-07-18 20:30:11,11.65237,7/18/2018 20:30,30.45,2071.57,1.8498766424267223,1.8536666040644383,1.9209661347158276,1.8538409616752873,2.0179097433393465
199.8751,18.28,651.1,11.7,2018-07-18 21:00:08,11.65237,7/18/2018 21:00,30.483,2073.3718,1.8380667458357873,1.8412115228867416,1.9089588823986747,1.842039821797721,2.0051514925221916
199.8959,18.47,631.8,11.7,2018-07-18 21:30:05,11.65237,7/18/2018 21:30,30.437,2070.8602,1.8783328214954667,1.8824821906110762,1.95011508614197,1.8823297553404899,2.048302718333809
199.9168,18.85,606.5,11.71,2018-07-18 22:00:11,11.65237,7/18/2018 22:00,30.475,2072.935,1.9468656763375884,1.9486480347934632,2.020207438456615,1.9509066912082287,2.12200012661671
199.9376,18.71,612.1,11.7,2018-07-18 22:30:08,11.65237,7/18/2018 22:30,30.476,2072.9896,1.9316225562502807,1.9338355372741678,2.004664003559223,1.9356662950702588,2.105543397922412
199.9584,18.4,618.2,11.7,2018-07-18 23:00:05,11.65237,7/18/2018 23:00,30.449,2071.5154,1.9100204199532507,1.9141168253962344,1.982663064644331,1.9140777462924823,2.08197241599839
199.9793,18.37,629.9,11.7,2018-07-18 23:30:11,11.65237,7/18/2018 23:30,30.47,2072.662,1.8849210787347292,1.8883445694965375,1.9569609952395262,1.8889493836051072,2.0552259918918527
200.0001,18.4,638.9,11.7,2018-07-19 00:00:08,11.65237,7/19/2018 0:00,30.397,2068.6762,1.8571323761992204,1.8627359060573716,1.9283673442935,1.8611008061137886,2.0255099445092997
200.0209,18.07,646.2,11.7,2018-07-19 00:30:05,11.65237,7/19/2018 0:30,30.469,2072.6074,1.844482757528471,1.8487315287211383,1.915639085624043,1.848492010871117,2.0116247579569633
200.0418,18.04,674.4,11.7,2018-07-19 01:00:11,11.65237,7/19/2018 1:00,30.434,2070.6964,1.7807385391378947,1.7859072553359783,1.850205537287412,1.7846470179252558,1.9434916592289369
200.0626,17.92,692.3,11.7,2018-07-19 01:30:08,11.65237,7/19/2018 1:30,30.493,2073.9178,1.7494277450549849,1.7530105459322078,1.8181794798610926,1.7533124535897424,1.9099637283321904
200.0834,17.97,694.8,11.7,2018-07-19 02:00:05,11.65237,7/19/2018 2:00,30.479,2073.1534,1.7437093231800505,1.747548851798329,1.8122695557313506,1.7475766028710276,1.9039075813358788
200.1043,17.76,716.3,11.7,2018-07-19 02:30:11,11.65237,7/19/2018 2:30,30.413,2069.5498,1.693375147405729,1.6995059020437737,1.7606199117386712,1.697175264610777,1.8496460505914363
200.1251,17.57,756.6,11.7,2018-07-19 03:00:08,11.65237,7/19/2018 3:00,30.433,2070.6418,1.6212554938028076,1.6268724087865494,1.6866278124305352,1.6249617927917832,1.7721854357426816
200.1459,18.33,761.5,11.7,2018-07-19 03:30:05,11.65237,7/19/2018 3:30,30.123,2053.7158,1.592216573196936,1.6050018478858925,1.6561135013342663,1.5957396056975508,1.7416636135636643
200.1668,18.54,744.1,11.7,2018-07-19 04:00:11,11.65237,7/19/2018 4:00,30.087,2051.7502,1.62086019291296,1.6345260883826913,1.6854018257730843,1.6243930067860104,1.7725993609186104
200.1876,18.57,730.2,11.7,2018-07-19 04:30:08,11.65237,7/19/2018 4:30,30.217,2058.8482,1.6584829564555483,1.6682037950670872,1.7241667773073706,1.6620920222620865,1.8131798978658322
200.2084,18.49,716.6,11.7,2018-07-19 05:00:05,11.65237,7/19/2018 5:00,30.171,2056.3366,1.6776081368570235,1.689200463501194,1.7438131719726646,1.6812499133392242,1.8334500665123428
200.2293,18.4,730.5,11.7,2018-07-19 05:30:11,11.65237,7/19/2018 5:30,30.088,2051.8048,1.643079994806124,1.6573362506520268,1.7083105771365228,1.6466665396298543,1.7961993515607046
200.2501,18.3,740.7,11.7,2018-07-19 06:00:08,11.65237,7/19/2018 6:00,30.077,2051.2042,1.6228287090738136,1.637505245245877,1.6875455039964178,1.6263952721845198,1.7743427185927139
200.2709,18.28,755.1,11.7,2018-07-19 06:30:05,11.65237,7/19/2018 6:30,30.119,2053.4974,1.6019739129440194,1.6151180444466204,1.666165016678045,1.6055179035132587,1.75204368635583
200.2918,18.16,764.8,11.7,2018-07-19 07:00:11,11.65237,7/19/2018 7:00,30.121,2053.6066,1.5844825348916687,1.5976947402888813,1.6482514677967193,1.5880142375370867,1.7331231144730062
200.3126,18.02,751.3,11.7,2018-07-19 07:30:08,11.65237,7/19/2018 7:30,30.094,2052.1324,1.6028497698270534,1.617481759023202,1.6671755498084155,1.6064221875375992,1.752557526827047
200.3334,17.97,739.1,11.7,2018-07-19 08:00:05,11.65237,7/19/2018 8:00,30.151,2055.2446,1.628829125141571,1.6420293072964705,1.6939538866119597,1.6324581802474247,1.7804173624983282
200.3543,17.9,733.8,11.7,2018-07-19 08:30:11,11.65237,7/19/2018 8:30,30.211,2058.5206,1.6432051356462942,1.6548122725010335,1.708818394373842,1.6468752507049829,1.7958142682832474
200.3751,17.9,717.8,11.7,2018-07-19 09:00:08,11.65237,7/19/2018 9:00,30.204,2058.1384,1.6713756526091792,1.6834637370392023,1.7377528299626253,1.6750890133070204,1.8259528640161926
200.3959,17.8,720.2,11.69,2018-07-19 09:30:05,11.65237,7/19/2018 9:30,30.315,2064.199,1.6768377719995273,1.6857311860329016,1.7435202845441908,1.680590298026649,1.8318438744603773
200.4168,17.71,696.3,11.69,2018-07-19 10:00:11,11.65237,7/19/2018 10:00,30.311,2063.9806,1.720326998991649,1.7298988949088439,1.7882265697000101,1.7241573562951469,1.8782009260612227
200.4376,17.66,684.5,11.7,2018-07-19 10:30:08,11.65237,7/19/2018 10:30,30.359,2066.6014,1.7477678157282124,1.7561466575777982,1.8164736193149755,1.7516553482189137,1.9075297783745502
200.4584,17.73,695.2,11.69,2018-07-19 11:00:05,11.65237,7/19/2018 11:00,30.312,2064.0352,1.7228061117464972,1.7323122867855016,1.7907637085364607,1.7266384259569991,1.8808841849743179
200.4793,17.69,670.2,11.69,2018-07-19 11:30:11,11.65237,7/19/2018 11:30,30.316,2064.2536,1.7725447560355472,1.7823949715500405,1.8418522806703146,1.7764602566977843,1.9339560706773269
200.5001,17.76,657.7,11.69,2018-07-19 12:00:08,11.65237,7/19/2018 12:00,30.32,2064.472,1.7998603482114093,1.809584594605931,1.869858241061467,1.8038114091025554,1.9632310170133898
200.5209,17.83,684.2,11.69,2018-07-19 12:30:05,11.65237,7/19/2018 12:30,30.373,2067.3658,1.7519448040953292,1.7594537915533512,1.8206934202743146,1.7558227618957658,1.9122908135525531
200.5418,17.78,675.2,11.69,2018-07-19 13:00:11,11.65237,7/19/2018 13:00,30.372,2067.3112,1.7693250493457637,1.7771080155057961,1.8385594378814791,1.77323573187874,1.9307704667596814
200.5626,17.83,682.6,11.69,2018-07-19 13:30:08,11.65237,7/19/2018 13:30,30.389,2068.2394,1.7567973097116485,1.7638335135198018,1.8256908524398165,1.7606857349685712,1.9175037372768389
200.5834,17.97,644.2,11.69,2018-07-19 14:00:05,11.65237,7/19/2018 14:00,30.367,2067.0382,1.8365820742901064,1.8443898562618997,1.9074821832037385,1.8405733189932798,2.002836925095717
200.6043,18.14,654.3,11.69,2018-07-19 14:30:11,11.65237,7/19/2018 14:30,30.362,2066.7652,1.8164281312113668,1.8237804006117362,1.8867103688660454,1.8203654290635194,1.981607872202055
200.6251,17.97,668.4,11.69,2018-07-19 15:00:08,11.65237,7/19/2018 15:00,30.434,2070.6964,1.7921969450521504,1.7976189945660446,1.8620023711983753,1.7961319864502905,1.955612077319795
200.6459,17.64,651.3,11.69,2018-07-19 15:30:05,11.65237,7/19/2018 15:15,30.396,2068.6216,1.820047217281282,1.8277514335764167,1.8907084129069676,1.8240569927957444,1.9847137874808898
200.7293,18.61,618.7,11.72,2018-07-19 17:30:11,11.65237,7/19/2018 17:30,29.964,2045.0344,1.8583081117569122,1.878913533446271,1.928992855091516,1.8621614969547435,2.026184283560467
200.7501,18.78,603.7,11.72,2018-07-19 18:00:08,11.65237,7/19/2018 18:00,30.017,2047.9282,1.9014472296123726,1.919877144306565,1.9731910364173995,1.9053449257464454,2.072532546243436
200.7709,18.8,596.0,11.72,2018-07-19 18:30:05,11.65237,7/19/2018 18:30,30.076,2051.1496,1.9268548400759804,1.9431509017390962,1.9992933046685384,1.930797285098017,2.099750001754891
200.7918,18.83,585.3,11.71,2018-07-19 19:00:11,11.65237,7/19/2018 19:00,30.098,2052.3508,1.9561762669151457,1.9717767658782643,2.0293543556854896,1.9601595026095922,2.131051095988257
200.8126,18.88,567.9,11.71,2018-07-19 19:30:08,11.65237,7/19/2018 19:30,30.143,2054.8078,2.0066679910287917,2.0207413924319053,2.0811138224162566,2.0107224726469988,2.1849265566786054
200.8334,18.9,562.3,11.71,2018-07-19 20:00:05,11.65237,7/19/2018 20:00,30.149,2055.1354,2.022468466507508,2.036355176052862,2.0972952012875434,2.0265425374071544,2.2017641170837288
200.8543,18.83,552.9,11.7,2018-07-19 20:30:11,11.65237,7/19/2018 20:30,30.199,2057.8654,2.052743271275892,2.0651387691493124,2.128403920509379,2.056883250055092,2.2339194205156176
200.8751,18.8,552.1,11.71,2018-07-19 21:00:08,11.65237,7/19/2018 21:00,30.169,2056.2274,2.0509739326391556,2.064668285568227,2.126574595517778,2.0551107082333684,2.2319177658390488
200.8959,18.8,562.1,11.7,2018-07-19 21:30:05,11.65237,7/19/2018 21:30,30.321,2064.5266,2.041673439110589,2.0494148326560024,2.1172227853135053,2.0458287864984688,2.2223966127614587
200.9168,18.33,557.0,11.7,2018-07-19 22:00:11,11.65237,7/19/2018 22:00,30.325,2064.745,2.049313008149867,2.058666783929673,2.125319559898598,2.053560953171739,2.229702779296183
200.9376,18.3,553.8,11.7,2018-07-19 22:30:08,11.65237,7/19/2018 22:30,30.32,2064.472,2.057044177267769,2.066737467516699,2.133248658466805,2.0613069839178984,2.2378456469653907
