Year Day,Temperature C,SalinityConst,pHConstSal,Battery Voltage,DateStr,TimeStr,Date (UTC),Depth (dbar),Sal/TA Date (UTC),Salinity,TA (Approximated),Saturation Aragonite Out,Saturation Aragonite Out (MCHP73),"Saturation Aragonite Out (H73a,H73b,MCHP73)",Saturation Aragonite Out (MCHP73 refit),Saturation Aragonite Out (RRV93)
205.2917,23.57,35.0,7.7923,9.84,2021-07-24,06:59:59,2021-07-24 07:00:02,11.65237,7/24/2021 7:00,30.5,2074.3,1.303522491225863,1.2471574905600307,1.3360013929972645,1.3048967939899114,1.4273510975374522
205.3333,23.47,35.0,7.7463,9.83,2021-07-24,07:59:59,2021-07-24 07:59:57,11.65237,7/24/2021 8:00,30.5,2074.3,1.1819254866675324,1.1307497470257417,1.211901974267243,1.1832321803287504,1.2951913038941536
205.375,23.22,35.0,7.5905,9.82,2021-07-24,08:59:59,2021-07-24 09:00:00,11.65237,7/24/2021 9:00,30.5,2074.3,0.8426280320672606,0.805789479032094,0.8653125456487347,0.8437051804176193,0.9253526325478959
205.4167,23.22,35.0,7.3917,9.81,2021-07-24,09:59:59,2021-07-24 10:00:02,11.65237,7/24/2021 10:00,30.9,2096.14,0.5531653330646894,0.5252095769038267,0.5689388149101118,0.554023114157332,0.6085059715065625
205.5417,23.22,35.0,7.6423,9.86,2021-07-24,12:59:59,2021-07-24 13:00:02,11.65237,7/24/2021 13:00,31.1,2107.06,0.9702303229929964,0.9202478858065933,0.9958707317931461,0.9716143979726235,1.0644058547733408
205.5833,23.4,35.0,7.8327,9.87,2021-07-24,13:59:59,2021-07-24 13:59:57,11.65237,7/24/2021 14:00,31.2,2112.52,1.4621450245988326,1.3865823370091328,1.4982406310811927,1.4640249300048174,1.599008491367548
205.625,23.73,35.0,7.8608,9.87,2021-07-24,14:59:59,2021-07-24 15:00:00,11.65237,7/24/2021 15:00,31.2,2112.52,1.5540025710929595,1.4724851521187954,1.5916265749207483,1.5558494260188869,1.6986989078387533
205.6667,23.96,35.0,7.8933,9.87,2021-07-24,15:59:59,2021-07-24 16:00:02,11.65237,7/24/2021 16:00,31.2,2112.52,1.6640083209299747,1.575958883844346,1.7036122603957968,1.6658649536153225,1.817834791046321
205.7083,24.24,35.0,7.9087,9.88,2021-07-24,16:59:59,2021-07-24 16:59:57,11.65237,7/24/2021 17:00,31.1,2107.06,1.7132088951163706,1.6231061746459607,1.7534617703493083,1.7149385245418816,1.8712611953696083
205.75,24.45,35.0,7.9226,9.89,2021-07-24,17:59:59,2021-07-24 18:00:00,11.65237,7/24/2021 18:00,31.1,2107.06,1.76507652736575,1.6711916445777315,1.8061127829463783,1.7667544609923145,1.9274374713627045
205.7917,24.71,35.0,7.9151,9.89,2021-07-24,18:59:59,2021-07-24 19:00:02,11.65237,7/24/2021 19:00,30.9,2096.14,1.7269663663861794,1.637594124121,1.7668944355532115,1.7283924889177815,1.8865569705262641
205.8333,24.89,35.0,7.8859,9.88,2021-07-24,19:59:59,2021-07-24 19:59:57,11.65237,7/24/2021 20:00,30.8,2090.68,1.6231925733439785,1.53986009406126,1.660778774510114,1.6244150499278658,1.7745238763874913
205.875,25.34,35.0,7.8235,9.87,2021-07-24,20:59:59,2021-07-24 21:00:00,11.65237,7/24/2021 21:00,30.4,2068.84,1.4086669082259375,1.3417056073712037,1.4411673190121905,1.4093788798460487,1.54240325692986
205.9167,25.92,35.0,7.642,9.89,2021-07-24,21:59:59,2021-07-24 22:00:02,11.65237,7/24/2021 22:00,30.4,2068.84,0.9691481845444198,0.919927095842788,0.9911938649658151,0.9694184091865705,1.064184351096398
205.9583,26.13,35.0,7.4176,9.92,2021-07-24,22:59:59,2021-07-24 22:59:57,11.65237,7/24/2021 23:00,30.3,2063.38,0.5962477451168349,0.5660658048157036,0.6094264334494001,0.5962858519701614,0.6561932297727056
206.0,25.47,35.0,7.6186,9.93,2021-07-24,23:59:59,2021-07-25 00:00:00,11.65237,7/25/2021 0:00,30.3,2063.38,0.9124481280534923,0.8691544489726225,0.9338641778832921,0.912830301786302,1.0022323646429365
206.0417,24.45,35.0,7.838,9.92,2021-07-25,00:59:59,2021-07-25 01:00:02,11.65237,7/25/2021 1:00,30.4,2068.84,1.438949275093571,1.375407066329462,1.4732378257692733,1.4400521885989304,1.5747947861038611
206.0833,24.22,35.0,7.8541,9.91,2021-07-25,01:59:59,2021-07-25 01:59:57,11.65237,7/25/2021 2:00,30.4,2068.84,1.484245103993989,1.420068627301852,1.5197586431161523,1.4854695326853669,1.6237452067201505
206.125,24.04,35.0,7.8494,9.9,2021-07-25,02:59:59,2021-07-25 03:00:00,11.65237,7/25/2021 3:00,30.3,2063.38,1.4606758724921627,1.4008169124261636,1.4958999124593249,1.4619086621640955,1.5981011925227229
206.1667,24.14,35.0,7.8444,9.9,2021-07-25,03:59:59,2021-07-25 04:00:02,11.65237,7/25/2021 4:00,30.4,2068.84,1.4538011163055802,1.3912208523739078,1.4887760255837192,1.4550364133257592,1.5907081474316653
206.2083,24.11,35.0,7.8444,9.9,2021-07-25,04:59:59,2021-07-25 04:59:57,11.65237,7/25/2021 5:00,30.5,2074.3,1.4601511735108355,1.3950906802674132,1.4953062481040276,1.4614482342009514,1.597559353718946
206.25,24.01,35.0,7.841,9.91,2021-07-25,05:59:59,2021-07-25 06:00:00,11.65237,7/25/2021 6:00,30.5,2074.3,1.4485845819571146,1.3844811274483362,1.4836166081825255,1.4499118685411454,1.5849617648083765
206.2917,23.96,35.0,7.8543,9.91,2021-07-25,06:59:59,2021-07-25 07:00:02,11.65237,7/25/2021 7:00,30.7,2085.22,1.5019566242133366,1.4313949906651442,1.5381821832319995,1.5034356492977883,1.6427111449541212
206.3333,23.93,35.0,7.8295,9.88,2021-07-25,07:59:59,2021-07-25 07:59:57,11.65237,7/25/2021 8:00,30.8,2090.68,1.433202737064713,1.363727909420141,1.4680407407959555,1.4346829292618437,1.5681718215324039
206.375,23.81,35.0,7.7648,9.87,2021-07-25,08:59:59,2021-07-25 09:00:00,11.65237,7/25/2021 9:00,30.8,2090.68,1.2506836658001932,1.1899127252789339,1.281784851187519,1.2520523360791993,1.3700306981996904
206.4167,23.52,35.0,7.6124,9.86,2021-07-25,09:59:59,2021-07-25 10:00:02,11.65237,7/25/2021 10:00,30.8,2090.68,0.8998110505220316,0.8559219830232823,0.9234889477551819,0.9009486229374598,0.9878270843461192
206.4583,23.5,35.0,7.4251,9.86,2021-07-25,10:59:59,2021-07-25 10:59:57,11.65237,7/25/2021 11:00,30.9,2096.14,0.5985272059197537,0.5679678124877708,0.6151253954614113,0.5993792632700957,0.6583066125350118
206.5833,23.34,35.0,7.6874,9.89,2021-07-25,13:59:59,2021-07-25 13:59:57,11.65237,7/25/2021 14:00,30.7,2085.22,1.0508234426211884,1.0020994515949933,1.07809260288388,1.0521252907837628,1.1524175396298655
206.625,23.55,35.0,7.7405,9.9,2021-07-25,14:59:59,2021-07-25 15:00:00,11.65237,7/25/2021 15:00,30.7,2085.22,1.1794639303793781,1.124518924830621,1.2093172819345648,1.1808184482282316,1.2925121954894438
206.6667,23.93,35.0,7.749,9.9,2021-07-25,15:59:59,2021-07-25 16:00:02,11.65237,7/25/2021 16:00,30.6,2079.76,1.1999803019443434,1.1445077295218835,1.229824318200108,1.2011880905980612,1.3150379911971926
206.7083,23.93,35.0,7.7184,9.89,2021-07-25,16:59:59,2021-07-25 16:59:57,11.65237,7/25/2021 17:00,30.4,2068.84,1.114139300968892,1.0659050550590328,1.142090551299188,1.1152064535704085,1.2216897541851865
206.75,23.88,35.0,7.7194,9.9,2021-07-25,17:59:59,2021-07-25 18:00:00,11.65237,7/25/2021 18:00,30.5,2074.3,1.121180907335446,1.0710175988986412,1.149355847013036,1.1223058471972072,1.229315541652487
206.7917,23.88,35.0,7.7455,9.9,2021-07-25,18:59:59,2021-07-25 19:00:02,11.65237,7/25/2021 19:00,30.7,2085.22,1.19609622751538,1.139212273328877,1.2259248460051881,1.197355865484102,1.3107657609528145
206.8333,23.78,35.0,7.7316,9.9,2021-07-25,19:59:59,2021-07-25 19:59:57,11.65237,7/25/2021 20:00,30.5,2074.3,1.1493784135750307,1.0984078863809985,1.17828897564199,1.150558394436787,1.2599515509970909
206.875,23.68,35.0,7.7049,9.89,2021-07-25,20:59:59,2021-07-25 21:00:00,11.65237,7/25/2021 21:00,30.5,2074.3,1.084728274567803,1.0367502483299,1.1123370979223977,1.0858878298238093,1.189543321211148
206.9167,23.52,35.0,7.6437,9.87,2021-07-25,21:59:59,2021-07-25 22:00:02,11.65237,7/25/2021 22:00,30.4,2068.84,0.9448644337035729,0.9046421209202851,0.969530006016964,0.9459223338409241,1.0370737040164688
206.9583,23.29,35.0,7.5251,9.87,2021-07-25,22:59:59,2021-07-25 22:59:57,11.65237,7/25/2021 23:00,30.4,2068.84,0.7270870174037181,0.6960399902314788,0.7469885671145285,0.7280112949668072,0.7991071902434543
207.0,23.27,35.0,7.3552,9.87,2021-07-25,23:59:59,2021-07-26 00:00:00,11.65237,7/26/2021 0:00,30.4,2068.84,0.498010948107785,0.4763465032945412,0.512311590253259,0.49870613269316527,0.5481168429756574
207.0833,23.4,35.0,7.6624,9.89,2021-07-26,01:59:59,2021-07-26 01:59:57,11.65237,7/26/2021 2:00,30.3,2063.38,0.9777497692728224,0.9382387480696285,1.0032816489232217,0.9788373488544528,1.0728976179426999
207.125,23.29,35.0,7.6936,9.89,2021-07-26,02:59:59,2021-07-26 03:00:00,11.65237,7/26/2021 3:00,30.2,2057.92,1.0393613551916456,0.9997615273885375,1.0663781380564767,1.040496953401124,1.1399953873211768
207.1667,23.32,35.0,7.6845,9.88,2021-07-26,03:59:59,2021-07-26 04:00:02,11.65237,7/26/2021 4:00,30.2,2057.92,1.0195845024006545,0.9805820048388411,1.046128969698053,1.0206957000519217,1.1184652927825423
207.2083,23.47,35.0,7.6659,9.88,2021-07-26,04:59:59,2021-07-26 04:59:57,11.65237,7/26/2021 5:00,30.4,2068.84,0.990658352714816,0.9487785151043692,1.0164101471807645,0.9917690715160948,1.0869862394110856
207.25,23.57,35.0,7.6607,9.89,2021-07-26,05:59:59,2021-07-26 06:00:00,11.65237,7/26/2021 6:00,30.6,2079.76,0.9900959677021838,0.9448015350542076,1.01573895683119,0.9912417518335797,1.086377763560909
207.2917,23.57,35.0,7.6669,9.9,2021-07-26,06:59:59,2021-07-26 07:00:02,11.65237,7/26/2021 7:00,30.7,2085.22,1.0081416893833308,0.9605888555693852,1.0341971995767882,1.009336021881961,1.1060223980821644
207.3333,23.52,35.0,7.7025,9.9,2021-07-26,07:59:59,2021-07-26 07:59:57,11.65237,7/26/2021 8:00,30.9,2096.14,1.0977140591226484,1.0433897146002042,1.1258320722827844,1.0990748492581461,1.2034969426237785
207.375,23.5,35.0,7.6399,9.88,2021-07-26,08:59:59,2021-07-26 09:00:00,11.65237,7/26/2021 9:00,30.9,2096.14,0.959332269114322,0.9114977428248958,0.9843902441023696,0.9605639470993701,1.0527217604727215
207.4167,23.37,35.0,7.5765,9.86,2021-07-26,09:59:59,2021-07-26 10:00:02,11.65237,7/26/2021 10:00,30.7,2085.22,0.8266173288046155,0.7875978138519557,0.8487802017200067,0.8276953715734047,0.9078772666581778
207.4583,23.17,35.0,7.4343,9.86,2021-07-26,10:59:59,2021-07-26 10:59:57,11.65237,7/26/2021 11:00,30.6,2079.76,0.5992061115190573,0.5716114155623664,0.616163592658777,0.6000706606967957,0.6590230631643307
207.625,23.93,35.0,7.5666,9.89,2021-07-26,14:59:59,2021-07-26 15:00:00,11.65237,7/26/2021 15:00,30.8,2090.68,0.8186459650290906,0.7775446465233632,0.8399707222857482,0.8195917644810021,0.8993282831431797
207.6667,23.99,35.0,7.6783,9.9,2021-07-26,15:59:59,2021-07-26 16:00:02,11.65237,7/26/2021 16:00,30.7,2085.22,1.0380349918876643,0.9878446969340173,1.064256320112498,1.0391260038928918,1.1387715415305226
207.7083,24.14,35.0,7.7175,9.9,2021-07-26,16:59:59,2021-07-26 16:59:57,11.65237,7/26/2021 17:00,30.7,2085.22,1.1303504553035661,1.0754451810191976,1.1584284290232296,1.131467796089966,1.2393648745588812
207.75,24.48,35.0,7.7511,9.91,2021-07-26,17:59:59,2021-07-26 18:00:00,11.65237,7/26/2021 18:00,30.7,2085.22,1.2178820897913072,1.1576213212376936,1.2474447395442216,1.2189462474797765,1.334733084600305
207.7917,24.63,35.0,7.7523,9.92,2021-07-26,18:59:59,2021-07-26 19:00:02,11.65237,7/26/2021 19:00,30.8,2090.68,1.2285500920337982,1.1654358290273812,1.2581582580809276,1.2296042235888245,1.3463681752625194
207.8333,24.5,35.0,7.7673,9.93,2021-07-26,19:59:59,2021-07-26 19:59:57,11.65237,7/26/2021 20:00,30.8,2090.68,1.266111730986802,1.2017579348719885,1.2966990336196018,1.267243272470854,1.3871391211646418
207.875,24.79,35.0,7.7579,9.92,2021-07-26,20:59:59,2021-07-26 21:00:00,11.65237,7/26/2021 21:00,30.8,2090.68,1.2451403973498498,1.180520760803627,1.274899317521071,1.2461452732902185,1.3644720066825295
207.9167,25.0,35.0,7.7379,9.91,2021-07-26,21:59:59,2021-07-26 22:00:02,11.65237,7/26/2021 22:00,30.7,2085.22,1.1910876670866357,1.1298808082648206,1.2193859403559946,1.1919361326625635,1.3057938844616293
207.9583,25.42,35.0,7.6501,9.92,2021-07-26,22:59:59,2021-07-26 22:59:57,11.65237,7/26/2021 23:00,30.8,2090.68,0.9984836674708645,0.943803804651927,1.0219266463784156,0.9990821844833229,1.0960392123872156
208.0,25.66,35.0,7.4759,9.92,2021-07-26,23:59:59,2021-07-27 00:00:00,11.65237,7/27/2021 0:00,30.7,2085.22,0.6850182135687566,0.6474156334691944,0.7009269409378125,0.6853212540709466,0.7534304086673288
208.125,24.17,35.0,7.6632,9.94,2021-07-27,02:59:59,2021-07-27 03:00:00,11.65237,7/27/2021 3:00,30.8,2090.68,1.0117998674779338,0.960811176710152,1.037219941017341,1.0128436067611568,1.1102185881328654
208.1667,24.22,35.0,7.6905,9.93,2021-07-27,03:59:59,2021-07-27 04:00:02,11.65237,7/27/2021 4:00,30.7,2085.22,1.068202518424427,1.015859207552887,1.094809861910575,1.069243096776123,1.1717273788458729
208.2083,24.19,35.0,7.6924,9.92,2021-07-27,04:59:59,2021-07-27 04:59:57,11.65237,7/27/2021 5:00,30.7,2085.22,1.0721787276602106,1.0197563594104988,1.098911659243212,1.073232501500056,1.1760470503310279
208.25,23.91,35.0,7.7055,9.92,2021-07-27,05:59:59,2021-07-27 06:00:00,11.65237,7/27/2021 6:00,30.9,2096.14,1.109434753146997,1.0532567285766035,1.1373490196411757,1.1106819892434603,1.2164370915028402
208.2917,23.75,35.0,7.7038,9.92,2021-07-27,06:59:59,2021-07-27 07:00:02,11.65237,7/27/2021 7:00,31.0,2101.6,1.1086468264971006,1.051649081863619,1.1367435097185554,1.109980268145863,1.215469378991527
208.3333,23.57,35.0,7.7001,9.92,2021-07-27,07:59:59,2021-07-27 07:59:57,11.65237,7/27/2021 8:00,31.1,2107.06,1.1028930702335007,1.045444108225478,1.131083428919187,1.1043127955461065,1.2090795958900913
208.375,23.57,35.0,7.6944,9.92,2021-07-27,08:59:59,2021-07-27 09:00:00,11.65237,7/27/2021 9:00,31.1,2107.06,1.0895443494826982,1.0327472166400604,1.1174403504624943,1.0909505608698271,1.1945492408608027
208.4167,23.63,35.0,7.6522,9.9,2021-07-27,09:59:59,2021-07-27 10:00:02,11.65237,7/27/2021 10:00,31.1,2107.06,0.9958800428751692,0.9435094251127399,1.0216215616302506,0.997172586633204,1.0925472614826948
208.4583,23.63,35.0,7.5622,9.89,2021-07-27,10:59:59,2021-07-27 10:59:57,11.65237,7/27/2021 11:00,31.1,2107.06,0.8191582745533735,0.7756325332971983,0.840872614750804,0.8202663419286466,0.8996951004547017
208.5,23.68,35.0,7.4074,9.9,2021-07-27,11:59:59,2021-07-27 12:00:00,11.65237,7/27/2021 12:00,31.1,2107.06,0.5825074562569421,0.5510423084963876,0.5985175703162076,0.5833392608209532,0.6407410403968675
208.6667,23.81,35.0,7.7242,9.92,2021-07-27,15:59:59,2021-07-27 16:00:02,11.65237,7/27/2021 16:00,31.0,2101.6,1.1585466229007353,1.0989355384271204,1.187666128099184,1.1599076260494225,1.2697946709735275
208.7083,24.22,35.0,7.7879,9.92,2021-07-27,16:59:59,2021-07-27 16:59:57,11.65237,7/27/2021 16:45,31.0,2101.6,1.3303117621649125,1.2607243823238183,1.3626413065194667,1.3316810363315574,1.45665705157641
208.75,24.32,35.0,7.8005,9.92,2021-07-27,17:59:59,2021-07-27 18:00:00,11.65237,7/27/2021 18:00,31.2,2112.52,1.3795565364557796,1.303892333137401,1.412823055384506,1.38101280924711,1.5100631210731321
208.7917,24.5,35.0,7.813,9.93,2021-07-27,18:59:59,2021-07-27 19:00:02,11.65237,7/27/2021 19:00,30.8,2090.68,1.392607990741227,1.322268779879669,1.4258961532425218,1.3938347128819146,1.5244851220311568
208.8333,24.58,35.0,7.8487,9.94,2021-07-27,19:59:59,2021-07-27 19:59:57,11.65237,7/27/2021 20:00,30.9,2096.14,1.5070495442536103,1.428930489725884,1.5426450269790974,1.5083733044348262,1.6485634364759276
208.875,24.53,35.0,7.8527,9.94,2021-07-27,20:59:59,2021-07-27 21:00:00,11.65237,7/27/2021 21:00,30.8,2090.68,1.5118501354562628,1.4357837734768117,1.547599649381665,1.5131525065617861,1.6537659314838007
208.9167,24.87,35.0,7.8703,9.94,2021-07-27,21:59:59,2021-07-27 22:00:02,11.65237,7/27/2021 22:00,30.6,2079.76,1.5579028940105575,1.482265533782134,1.5941562024329643,1.5589960548433517,1.7038940143053354
208.9583,25.05,35.0,7.8337,9.93,2021-07-27,22:59:59,2021-07-27 22:59:57,11.65237,7/27/2021 23:00,30.7,2085.22,1.4544700187882313,1.3803676241655345,1.4883444436798534,1.4554664114036404,1.5918981115243411
209.0,25.47,35.0,7.7282,9.93,2021-07-27,23:59:59,2021-07-28 00:00:00,11.65237,7/28/2021 0:00,30.8,2090.68,1.1784592118152377,1.1141476637998438,1.2058337056097124,1.179149342406467,1.2921722833780416
209.0417,25.71,35.0,7.5483,9.94,2021-07-28,00:59:59,2021-07-28 01:00:02,11.65237,7/28/2021 1:00,30.9,2096.14,0.8095104641156937,0.762923109227327,0.8282241453566412,0.8099152972996374,0.8896328656885062
209.1667,24.66,35.0,7.6991,9.95,2021-07-28,03:59:59,2021-07-28 04:00:02,11.65237,7/28/2021 4:00,31.2,2112.52,1.1188666403769703,1.055487189644464,1.1460534754391898,1.1199663860250488,1.2268830540070814
209.2083,24.19,35.0,7.7602,9.94,2021-07-28,04:59:59,2021-07-28 04:59:57,11.65237,7/28/2021 5:00,31.2,2112.52,1.2665288862624602,1.1972461341546994,1.2975415184471324,1.2679323236571556,1.387281300366394
209.25,24.11,35.0,7.7439,9.94,2021-07-28,05:59:59,2021-07-28 06:00:00,11.65237,7/28/2021 6:00,31.3,2117.98,1.2284336614391131,1.1601230180580835,1.2587284163740249,1.2298682311721743,1.3457922132818863
209.2917,23.96,35.0,7.7486,9.93,2021-07-28,06:59:59,2021-07-28 07:00:02,11.65237,7/28/2021 7:00,31.3,2117.98,1.2387555443533393,1.170497989114407,1.2694583888620323,1.2402534933093545,1.3569344646847283
209.3333,23.96,35.0,7.7512,9.93,2021-07-28,07:59:59,2021-07-28 07:59:57,11.65237,7/28/2021 8:00,31.3,2117.98,1.2455592187429352,1.176949460592329,1.2764091042197925,1.2470638817180024,1.3643275729581172
209.375,23.86,35.0,7.7466,9.93,2021-07-28,08:59:59,2021-07-28 09:00:00,11.65237,7/28/2021 9:00,31.3,2117.98,1.2322848407030953,1.1647494406484022,1.262969088928695,1.2338113498958625,1.3498506973813418
209.4167,23.86,35.0,7.7392,9.92,2021-07-28,09:59:59,2021-07-28 10:00:02,11.65237,7/28/2021 10:00,31.4,2123.44,1.2187326814513213,1.1506698366080843,1.2491297536314057,1.2202827885921232,1.3350657778042394
209.4583,23.83,35.0,7.6929,9.92,2021-07-28,10:59:59,2021-07-28 10:59:57,11.65237,7/28/2021 11:00,31.4,2123.44,1.104290012085391,1.0423718884740076,1.1322205224120925,1.1057306723546363,1.2105738284440553
209.5,23.81,35.0,7.5725,9.91,2021-07-28,11:59:59,2021-07-28 12:00:00,11.65237,7/28/2021 12:00,31.5,2128.9,0.8554725020613078,0.8061421939337247,0.877827524362622,0.856676386657752,0.9392445066338297
209.5417,23.91,35.0,7.4069,9.91,2021-07-28,12:59:59,2021-07-28 13:00:02,11.65237,7/28/2021 13:00,31.5,2128.9,0.5950031154158074,0.560077553450749,0.611065340108744,0.5958720741322616,0.6543527440089455
209.6667,23.37,35.0,7.5607,9.93,2021-07-28,15:59:59,2021-07-28 16:00:02,11.65237,7/28/2021 16:00,31.4,2123.44,0.8252291425725409,0.7793366044764056,0.8474058460017269,0.8264919364234009,0.9061066506651932
209.7083,23.19,35.0,7.7952,9.92,2021-07-28,16:59:59,2021-07-28 16:59:57,11.65237,7/28/2021 17:00,31.3,2117.98,1.355828260809986,1.2847344869936634,1.3899321722710087,1.3577124700029943,1.4835712176039424
209.75,23.34,35.0,7.8544,9.92,2021-07-28,17:59:59,2021-07-28 18:00:00,11.65237,7/28/2021 18:00,31.3,2117.98,1.5352744130657092,1.4548710466848331,1.5729659324841114,1.5372965140076997,1.6780830901669974
209.7917,23.45,35.0,7.8892,9.92,2021-07-28,18:59:59,2021-07-28 19:00:02,11.65237,7/28/2021 19:00,31.2,2112.52,1.642890583222849,1.5585510380303786,1.6826532390753306,1.6449323619886602,1.79460358033896
209.8333,23.47,35.0,7.8896,9.92,2021-07-28,19:59:59,2021-07-28 19:59:57,11.65237,7/28/2021 20:00,31.0,2101.6,1.6297044497558448,1.549713191751965,1.6691524197050314,1.6316273062046263,1.7804625290655816
209.875,23.57,35.0,7.8922,9.92,2021-07-28,20:59:59,2021-07-28 21:00:00,11.65237,7/28/2021 21:00,31.2,2112.52,1.6546770801278476,1.5691636112091076,1.6945437397010503,1.656683339001289,1.8074391843250055
209.9167,23.6,35.0,7.8998,9.92,2021-07-28,21:59:59,2021-07-28 22:00:02,11.65237,7/28/2021 22:00,31.2,2112.52,1.6808761162268133,1.593966923003143,1.721239336821364,1.682895626564844,1.8357698321156917
209.9583,23.63,35.0,7.8898,9.92,2021-07-28,22:59:59,2021-07-28 22:59:57,11.65237,7/28/2021 23:00,31.1,2107.06,1.640051923770273,1.5567898875308817,1.679541838619416,1.6419711786945905,1.791732012046194
210.0,23.63,35.0,7.8512,9.91,2021-07-28,23:59:59,2021-07-29 00:00:00,11.65237,7/29/2021 0:00,30.9,2096.14,1.501617096130936,1.428543224139744,1.5382408768349007,1.5033144540528354,1.6420542197224046
210.0417,23.78,35.0,7.736,9.91,2021-07-29,00:59:59,2021-07-29 01:00:02,11.65237,7/29/2021 1:00,30.8,2090.68,1.1765470651255436,1.1192418356560627,1.2060783441963976,1.177861019918489,1.2894291730908674
210.0833,23.96,35.0,7.4997,9.91,2021-07-29,01:59:59,2021-07-29 01:59:57,11.65237,7/29/2021 2:00,30.9,2096.14,0.7107011213905539,0.6737872636667663,0.7294677439539635,0.7115605339077715,0.781265621956485
210.125,24.04,35.0,7.3737,9.93,2021-07-29,02:59:59,2021-07-29 03:00:00,11.65237,7/29/2021 3:00,30.9,2096.14,0.5383693242030826,0.5100188321731842,0.5528748185626751,0.5390345156056857,0.5924771652030163
210.1667,22.81,35.0,7.7714,9.92,2021-07-29,03:59:59,2021-07-29 04:00:02,11.65237,7/29/2021 4:00,30.9,2096.14,1.261507175230885,1.2022853944176821,1.2939670478271077,1.2632496532033493,1.381149584152101
210.2083,22.56,35.0,7.8166,9.91,2021-07-29,04:59:59,2021-07-29 04:59:57,11.65237,7/29/2021 5:00,30.9,2096.14,1.3839234228535613,1.3204526563608456,1.4192406645217819,1.3858706890252548,1.5137648769890277
210.25,22.46,35.0,7.8227,9.9,2021-07-29,05:59:59,2021-07-29 06:00:00,11.65237,7/29/2021 6:00,31.0,2101.6,1.406864284714913,1.341022639751779,1.442778182468809,1.4089105943257398,1.5385061672382065
210.2917,22.46,35.0,7.8217,9.9,2021-07-29,06:59:59,2021-07-29 07:00:02,11.65237,7/29/2021 7:00,30.9,2096.14,1.3974668009355558,1.3338143021034528,1.4331693466168716,1.3994591382711163,1.5283640780031411
210.3333,22.43,35.0,7.83,9.9,2021-07-29,07:59:59,2021-07-29 07:59:57,11.65237,7/29/2021 8:00,30.9,2096.14,1.4214915527189036,1.3569700906423976,1.457727610835386,1.4235187941752383,1.5543683018696077
210.375,22.28,35.0,7.8143,9.9,2021-07-29,08:59:59,2021-07-29 09:00:00,11.65237,7/29/2021 9:00,30.9,2096.14,1.373731888420946,1.3117088014145533,1.4091133363469135,1.3757524100488088,1.5025006159859382
210.4167,22.23,35.0,7.814,9.9,2021-07-29,09:59:59,2021-07-29 10:00:02,11.65237,7/29/2021 10:00,31.0,2101.6,1.3785988885928837,1.3147885454027355,1.4141461785504659,1.3806826484382473,1.5076949389136545
210.4583,22.18,35.0,7.7957,9.88,2021-07-29,10:59:59,2021-07-29 10:59:57,11.65237,7/29/2021 11:00,30.9,2096.14,1.3198705055052784,1.2603768041754102,1.3542106145328177,1.3218602129984753,1.4440275001349367
210.5,22.21,35.0,7.7668,9.88,2021-07-29,11:59:59,2021-07-29 12:00:00,11.65237,7/29/2021 12:00,30.9,2096.14,1.242007591355876,1.1855848193792256,1.2746569826031358,1.2439017438060211,1.3595607415615714
210.5417,22.18,35.0,7.6873,9.87,2021-07-29,12:59:59,2021-07-29 13:00:02,11.65237,7/29/2021 13:00,30.9,2096.14,1.0472578980175211,0.9989763628340067,1.0756934705089285,1.0489373713240004,1.1478280470836573
210.5833,22.46,35.0,7.5331,9.87,2021-07-29,13:59:59,2021-07-29 13:59:57,11.65237,7/29/2021 14:00,30.8,2090.68,0.74606863398982,0.7112266572787435,0.7673324136650908,0.7472995509330299,0.819450473402673
210.7083,23.24,35.0,7.8232,9.9,2021-07-29,16:59:59,2021-07-29 16:59:57,11.65237,7/29/2021 17:00,30.6,2079.76,1.3925070971064184,1.3318945028089257,1.4272492887139685,1.3941116835363911,1.5236521582831763
210.75,23.32,35.0,7.8724,9.91,2021-07-29,17:59:59,2021-07-29 18:00:00,11.65237,7/29/2021 18:00,30.7,2085.22,1.5498821529903002,1.4804447645236505,1.5878230883789568,1.5516430375324852,1.6941226109689473
210.7917,23.42,35.0,7.8878,9.91,2021-07-29,18:59:59,2021-07-29 19:00:02,11.65237,7/29/2021 19:00,30.7,2085.22,1.600949117733577,1.528956951772388,1.6398262174929326,1.6027172440642854,1.749432941491491
210.8333,23.5,35.0,7.8998,9.91,2021-07-29,19:59:59,2021-07-29 19:59:57,11.65237,7/29/2021 20:00,30.8,2090.68,1.6492669337571375,1.572571669656605,1.6890522031104471,1.6510960484239448,1.8016985665481862
210.875,23.37,35.0,7.894,9.91,2021-07-29,20:59:59,2021-07-29 21:00:00,11.65237,7/29/2021 21:00,30.7,2085.22,1.6206291901838117,1.5480943834963559,1.6599622571339658,1.6224332172439366,1.770667880796591
210.9167,23.22,35.0,7.8898,9.92,2021-07-29,21:59:59,2021-07-29 22:00:02,11.65237,7/29/2021 22:00,30.8,2090.68,1.6120686994472906,1.5383386039174989,1.651405404198296,1.6139709739105614,1.7612648624629996
210.9583,23.22,35.0,7.8851,9.91,2021-07-29,22:59:59,2021-07-29 22:59:57,11.65237,7/29/2021 23:00,30.8,2090.68,1.596656026543052,1.5235612385201804,1.6356783428431148,1.5985441895863584,1.7446028996634633
