Year Day,Temperature C,CO2,Battery,Date (UTC),Depth (dbar),Sal/TA Date (UTC),Salinity,TA (Approximated),Saturation Aragonite Out
217.6043,17.26,623.4,11.57,2018-08-05 14:30:11,11.65237,8/5/2018 14:30,30.668,2083.4728,1.9070484126575737
217.6251,19.48,654.4,11.57,2018-08-05 15:00:08,11.65237,8/5/2018 15:00,30.603,2079.9238,1.8598457270337456
217.6459,19.02,679.4,11.57,2018-08-05 15:30:05,11.65237,8/5/2018 15:30,30.673,2083.7458,1.8083127245642392
217.6668,18.04,666.7,11.57,2018-08-05 16:00:11,11.65237,8/5/2018 16:00,30.634,2081.6164,1.8177648825352484
217.6876,18.83,810.7,11.57,2018-08-05 16:30:08,11.65237,8/5/2018 16:30,30.595,2079.487,1.56386813621493
217.7084,18.26,745.3,11.58,2018-08-05 17:00:05,11.65237,8/5/2018 17:00,30.461,2072.1706,1.6519280346677514
217.7293,17.71,692.4,11.57,2018-08-05 17:30:11,11.65237,8/5/2018 17:30,30.115,2053.279,1.7078562952674579
217.7501,18.92,758.9,11.57,2018-08-05 18:00:08,11.65237,8/5/2018 18:00,29.936,2043.5056,1.5858195575570164
217.7709,18.28,719.1,11.57,2018-08-05 18:30:05,11.65237,8/5/2018 18:30,30.097,2052.2962,1.6630145160529686
217.7918,18.28,750.8,11.57,2018-08-05 19:00:11,11.65237,8/5/2018 19:00,30.094,2052.1324,1.6068536613722726
217.8126,18.37,681.3,11.57,2018-08-05 19:30:08,11.65237,8/5/2018 19:30,30.03,2048.638,1.72911065514295
217.8334,17.97,707.1,11.57,2018-08-05 20:00:05,11.65237,8/5/2018 20:00,30.252,2060.7592,1.696956866354083
217.8543,17.95,630.0,11.57,2018-08-05 20:30:11,11.65237,8/5/2018 20:30,30.306,2063.7076,1.861248525329014
217.8751,17.26,701.4,11.56,2018-08-05 21:00:08,11.65237,8/5/2018 21:00,30.452,2071.6792,1.7193413187778217
217.8959,17.47,697.3,11.56,2018-08-05 21:30:05,11.65237,8/5/2018 21:30,30.479,2073.1534,1.7325986136891873
217.9168,17.57,699.3,11.56,2018-08-05 22:00:11,11.65237,8/5/2018 22:00,30.454,2071.7884,1.72740371946343
217.9376,17.54,724.8,11.56,2018-08-05 22:30:08,11.65237,8/5/2018 22:30,30.542,2076.5932,1.6879186830477952
217.9584,17.47,676.5,11.56,2018-08-05 23:00:05,11.65237,8/5/2018 23:00,30.597,2079.5962,1.7862876773970062
217.9793,17.19,700.1,11.56,2018-08-05 23:30:11,11.65237,8/5/2018 23:30,30.582,2078.7772,1.7342654566726612
218.0001,18.61,699.0,11.56,2018-08-06 00:00:08,11.65237,8/6/2018 0:00,30.499,2074.2454,1.7457081411077235
218.0209,18.78,650.6,11.57,2018-08-06 00:30:05,11.65237,8/6/2018 0:30,30.594,2079.4324,1.8576989180251766
218.0418,18.88,649.0,11.57,2018-08-06 01:00:11,11.65237,8/6/2018 1:00,30.536,2076.2656,1.8562835866840282
218.0626,18.68,643.3,11.57,2018-08-06 01:30:08,11.65237,8/6/2018 1:30,30.487,2073.5902,1.8608480462325432
218.0834,17.97,645.7,11.57,2018-08-06 02:00:05,11.65237,8/6/2018 2:00,30.533,2076.1018,1.8511695710668232
218.1043,17.76,613.8,11.56,2018-08-06 02:30:11,11.65237,8/6/2018 2:30,30.481,2073.2626,1.9153901738535177
218.1251,17.88,599.0,11.56,2018-08-06 03:00:08,11.65237,8/6/2018 3:00,30.512,2074.9552,1.9561169856090233
218.1459,18.9,630.9,11.56,2018-08-06 03:30:05,11.65237,8/6/2018 3:30,30.684,2084.3464,1.9132660642700994
218.1668,18.71,493.2,11.57,2018-08-06 04:00:11,11.65237,8/6/2018 4:00,30.621,2080.9066,2.2821353650580822
218.1876,18.23,539.8,11.57,2018-08-06 04:30:08,11.65237,8/6/2018 4:30,30.628,2081.2888,2.132143613647171
218.2084,16.6,452.0,11.56,2018-08-06 05:00:05,11.65237,8/6/2018 5:00,30.584,2078.8864,2.3899876347846245
218.2293,18.57,536.9,11.56,2018-08-06 05:30:11,11.65237,8/6/2018 5:30,30.589,2079.1594,2.1407249185090875
218.2501,17.45,566.4,11.56,2018-08-06 06:00:08,11.65237,8/6/2018 6:00,30.451,2071.6246,2.0266514965917892
218.2709,17.73,524.3,11.56,2018-08-06 06:30:05,11.65237,8/6/2018 6:30,30.368,2067.0928,2.138998376301403
218.2918,18.04,532.7,11.56,2018-08-06 07:00:11,11.65237,8/6/2018 7:00,30.355,2066.383,2.117117652503326
218.3334,17.76,422.7,11.59,2018-08-06 08:00:05,11.65237,8/6/2018 8:00,30.306,2063.7076,2.483333842554047
218.3543,17.61,356.9,11.59,2018-08-06 08:30:11,11.65237,8/6/2018 8:30,30.463,2072.2798,2.8028155764412523
218.3751,17.54,384.4,11.58,2018-08-06 09:00:08,11.65237,8/6/2018 9:00,30.491,2073.8086,2.6716200368893883
218.3959,17.5,444.8,11.58,2018-08-06 09:30:05,11.65237,8/6/2018 9:30,30.403,2069.0038,2.406200289616903
218.4168,17.78,474.0,11.57,2018-08-06 10:00:11,11.65237,8/6/2018 10:00,30.534,2076.1564,2.322007367725553
218.4376,17.21,584.7,11.57,2018-08-06 10:30:08,11.65237,8/6/2018 10:30,30.581,2078.7226,1.9907989717159909
218.4584,17.0,574.3,11.57,2018-08-06 11:00:05,11.65237,8/6/2018 11:00,30.584,2078.8864,2.0152094606021094
218.4793,18.26,623.5,11.56,2018-08-06 11:30:11,11.65237,8/6/2018 11:30,30.459,2072.0614,1.8969260491696462
218.5001,18.18,678.9,11.57,2018-08-06 12:00:08,11.65237,8/6/2018 12:00,30.466,2072.4436,1.776708355392484
218.5209,18.18,668.7,11.57,2018-08-06 12:30:05,11.65237,8/6/2018 12:30,30.476,2072.9896,1.7986951032609622
218.5418,18.16,663.6,11.57,2018-08-06 13:00:11,11.65237,8/6/2018 13:00,30.48,2073.208,1.8095164832613848
218.5626,18.23,684.2,11.57,2018-08-06 13:30:08,11.65237,8/6/2018 13:30,30.402,2068.9492,1.760018058748233
218.5834,18.35,659.8,11.57,2018-08-06 14:00:05,11.65237,8/6/2018 14:00,30.528,2075.8288,1.8251188154499758
218.6043,18.33,597.0,11.57,2018-08-06 14:30:11,11.65237,8/6/2018 14:30,30.628,2081.2888,1.9802817320555102
218.6251,17.45,510.9,11.57,2018-08-06 15:00:08,11.65237,8/6/2018 15:00,30.606,2080.0876,2.2050361170794637
218.6459,17.05,461.3,11.56,2018-08-06 15:30:05,11.65237,8/6/2018 15:30,30.639,2081.8894,2.369818864399996
218.6668,16.67,482.6,11.56,2018-08-06 16:00:11,11.65237,8/6/2018 16:00,30.638,2081.8348,2.2898100552290566
218.6876,18.92,458.3,11.56,2018-08-06 16:30:08,11.65237,8/6/2018 16:30,30.703,2085.3838,2.4176290499096664
218.7084,17.21,500.6,11.56,2018-08-06 17:00:05,11.65237,8/6/2018 17:00,30.631,2081.4526,2.2373183541331683
218.7293,19.02,646.9,11.56,2018-08-06 17:30:11,11.65237,8/6/2018 17:30,30.352,2066.2192,1.8429329816095825
218.7501,18.57,662.2,11.56,2018-08-06 18:00:08,11.65237,8/6/2018 18:00,30.28,2062.288,1.7966227243695363
218.7709,18.64,536.7,11.57,2018-08-06 18:30:05,11.65237,8/6/2018 18:30,30.278,2062.1788,2.1048589540352265
218.7918,18.8,540.6,11.57,2018-08-06 19:00:11,11.65237,8/6/2018 19:00,30.281,2062.3426,2.0963776769629825
218.8126,18.78,520.5,11.57,2018-08-06 19:30:08,11.65237,8/6/2018 19:30,30.29,2062.834,2.1559445548909246
218.8334,18.47,509.7,11.57,2018-08-06 20:00:05,11.65237,8/6/2018 20:00,30.466,2072.4436,2.2061626113244817
218.8543,18.88,459.3,11.57,2018-08-06 20:30:11,11.65237,8/6/2018 20:30,30.337,2065.4002,2.365101297631251
218.8751,20.11,507.9,11.57,2018-08-06 21:00:08,11.65237,8/6/2018 21:00,30.387,2068.1302,2.2267406509657564
218.8959,19.36,509.2,11.57,2018-08-06 21:30:05,11.65237,8/6/2018 21:30,30.449,2071.5154,2.218888832859494
218.9168,19.26,595.8,11.57,2018-08-06 22:00:11,11.65237,8/6/2018 22:00,30.447,2071.4062,1.9756231015487953
218.9376,18.52,580.6,11.57,2018-08-06 22:30:08,11.65237,8/6/2018 22:30,30.521,2075.4466,2.0122239948646614
218.9584,19.53,595.2,11.58,2018-08-06 23:00:05,11.65237,8/6/2018 23:00,30.586,2078.9956,1.9967540282008018
218.9793,18.71,614.5,11.57,2018-08-06 23:30:11,11.65237,8/6/2018 23:30,30.577,2078.5042,1.9371736304980827
219.0001,19.29,561.5,11.57,2018-08-07 00:00:08,11.65237,8/7/2018 0:00,30.509,2074.7914,2.0723808119812985
219.0209,19.14,551.2,11.57,2018-08-07 00:30:05,11.65237,8/7/2018 0:30,30.556,2077.3576,2.104207412298095
219.0418,19.33,565.5,11.57,2018-08-07 01:00:11,11.65237,8/7/2018 1:00,30.624,2081.0704,2.075634200673163
219.0626,19.45,558.7,11.57,2018-08-07 01:30:08,11.65237,8/7/2018 1:30,30.629,2081.3434,2.0965537665046248
219.0834,19.74,589.3,11.57,2018-08-07 02:00:05,11.65237,8/7/2018 2:00,30.737,2087.2402,2.032026048520204
219.1043,19.41,569.6,11.57,2018-08-07 02:30:11,11.65237,8/7/2018 2:30,30.681,2084.1826,2.0724302687894776
219.1251,19.87,587.6,11.57,2018-08-07 03:00:08,11.65237,8/7/2018 3:00,30.637,2081.7802,2.0267517130099315
219.1459,19.62,557.0,11.57,2018-08-07 03:30:05,11.65237,8/7/2018 3:30,30.674,2083.8004,2.109097314250725
219.1668,19.45,530.2,11.57,2018-08-07 04:00:11,11.65237,8/7/2018 4:00,30.632,2081.5072,2.178622861570597
219.1876,19.43,510.1,11.57,2018-08-07 04:30:08,11.65237,8/7/2018 4:30,30.642,2082.0532,2.241179580707568
219.2084,19.38,416.4,11.57,2018-08-07 05:00:05,11.65237,8/7/2018 5:00,30.704,2085.4384,2.5903860394333003
219.2293,18.33,463.2,11.56,2018-08-07 05:30:11,11.65237,8/7/2018 5:30,30.73,2086.858,2.3941274664730834
219.2501,19.31,508.1,11.56,2018-08-07 06:00:08,11.65237,8/7/2018 6:00,30.655,2082.763,2.2473046599306286
219.2709,19.91,641.8,11.57,2018-08-07 06:30:05,11.65237,8/7/2018 6:30,30.716,2086.0936,1.9059230133805358
219.2918,19.53,576.9,11.57,2018-08-07 07:00:11,11.65237,8/7/2018 7:00,30.41,2069.386,2.0232885046677427
219.3126,19.16,575.0,11.57,2018-08-07 07:30:08,11.65237,8/7/2018 7:30,30.192,2057.4832,1.9977714984469548
219.3334,19.33,466.8,11.57,2018-08-07 08:00:05,11.65237,8/7/2018 8:00,30.213,2058.6298,2.329185679686667
219.3543,19.41,462.7,11.57,2018-08-07 08:30:11,11.65237,8/7/2018 8:30,30.206,2058.2476,2.344042568183635
219.3751,18.71,329.4,11.57,2018-08-07 09:00:08,11.65237,8/7/2018 9:00,30.442,2071.1332,2.967741272438828
219.3959,18.37,296.0,11.56,2018-08-07 09:30:05,11.65237,8/7/2018 9:30,30.398,2068.7308,3.159494608469151
219.4168,18.21,383.6,11.56,2018-08-07 10:00:11,11.65237,8/7/2018 10:00,30.428,2070.3688,2.677199077296542
219.4376,18.37,422.8,11.56,2018-08-07 10:30:08,11.65237,8/7/2018 10:30,30.405,2069.113,2.5060722396264676
219.4584,17.95,433.0,11.56,2018-08-07 11:00:05,11.65237,8/7/2018 11:00,30.454,2071.7884,2.465374635405644
219.4793,17.8,537.0,11.56,2018-08-07 11:30:11,11.65237,8/7/2018 11:30,30.645,2082.217,2.1362087304943116
219.5001,17.83,561.2,11.55,2018-08-07 12:00:08,11.65237,8/7/2018 12:00,30.622,2080.9612,2.0658333288559523
219.5209,18.07,575.0,11.55,2018-08-07 12:30:05,11.65237,8/7/2018 12:30,30.68,2084.128,2.038982508895134
219.5418,18.3,597.9,11.55,2018-08-07 13:00:11,11.65237,8/7/2018 13:00,30.617,2080.6882,1.976389148711817
219.5626,18.23,643.8,11.55,2018-08-07 13:30:08,11.65237,8/7/2018 13:30,30.592,2079.3232,1.8651378733486335
219.5834,18.4,657.8,11.55,2018-08-07 14:00:05,11.65237,8/7/2018 14:00,30.565,2077.849,1.8339873583669475
219.6043,18.71,641.3,11.55,2018-08-07 14:30:11,11.65237,8/7/2018 14:30,30.668,2083.4728,1.885342864979527
219.6251,18.78,635.4,11.56,2018-08-07 15:00:08,11.65237,8/7/2018 15:00,30.611,2080.3606,1.8933563631949912
219.6459,19.14,628.1,11.56,2018-08-07 15:30:05,11.65237,8/7/2018 15:30,30.685,2084.401,1.9231274041905608
219.6668,19.72,640.4,11.56,2018-08-07 16:00:11,11.65237,8/7/2018 16:00,30.772,2089.1512,1.9125606768395398
219.6876,20.33,620.4,11.56,2018-08-07 16:30:08,11.65237,8/7/2018 16:30,30.742,2087.5132,1.9643149644908189
219.7084,20.6,591.5,11.57,2018-08-07 17:00:05,11.65237,8/7/2018 17:00,30.791,2090.1886,2.045226816886218
219.7293,19.91,544.7,11.57,2018-08-07 17:30:11,11.65237,8/7/2018 17:30,30.792,2090.2432,2.162420042258058
219.7501,19.09,574.3,11.57,2018-08-07 18:00:08,11.65237,8/7/2018 18:00,30.768,2088.9328,2.065432587147873
219.7709,20.3,597.0,11.57,2018-08-07 18:30:05,11.65237,8/7/2018 18:30,30.758,2088.3868,2.023013660613849
219.7918,19.02,584.0,11.57,2018-08-07 19:00:11,11.65237,8/7/2018 19:00,30.48,2073.208,2.005764357361199
219.8126,19.26,582.0,11.57,2018-08-07 19:30:08,11.65237,8/7/2018 19:30,30.484,2073.4264,2.0147585815325906
219.8334,19.53,529.1,11.56,2018-08-07 20:00:05,11.65237,8/7/2018 20:00,30.617,2080.6882,2.181272843475192
219.8543,19.62,579.3,11.56,2018-08-07 20:30:11,11.65237,8/7/2018 20:30,30.616,2080.6336,2.0421898408650394
219.8751,19.6,528.3,11.57,2018-08-07 21:00:08,11.65237,8/7/2018 21:00,30.594,2079.4324,2.1819056281178293
219.8959,19.19,543.8,11.56,2018-08-07 21:30:05,11.65237,8/7/2018 21:30,30.555,2077.303,2.125755779974581
219.9168,19.26,565.7,11.56,2018-08-07 22:00:11,11.65237,8/7/2018 22:00,30.619,2080.7974,2.0734920865058757
219.9376,18.49,586.7,11.56,2018-08-07 22:30:08,11.65237,8/7/2018 22:30,30.624,2081.0704,2.0079849319382066
219.9584,19.36,579.1,11.56,2018-08-07 23:00:05,11.65237,8/7/2018 23:00,30.691,2084.7286,2.0476660966074665
219.9793,19.21,599.6,11.56,2018-08-07 23:30:11,11.65237,8/7/2018 23:30,30.663,2083.1998,1.9900083583081802
220.0001,18.4,595.7,11.56,2018-08-08 00:00:08,11.65237,8/8/2018 0:00,30.609,2080.2514,1.9823203418141027
220.0209,18.78,579.6,11.56,2018-08-08 00:30:05,11.65237,8/8/2018 0:30,30.711,2085.8206,2.040416814685168
220.0418,18.3,578.9,11.56,2018-08-08 01:00:11,11.65237,8/8/2018 1:00,30.646,2082.2716,2.028006883966627
220.0626,18.9,597.7,11.55,2018-08-08 01:30:08,11.65237,8/8/2018 1:30,30.603,2079.9238,1.9835728574037874
220.0834,18.33,591.9,11.55,2018-08-08 02:00:05,11.65237,8/8/2018 2:00,30.595,2079.487,1.9892829528286977
220.1043,18.61,609.3,11.55,2018-08-08 02:30:11,11.65237,8/8/2018 2:30,30.489,2073.6994,1.938403026246068
220.1251,18.73,617.6,11.55,2018-08-08 03:00:08,11.65237,8/8/2018 3:00,30.61,2080.306,1.9337700329808625
220.1459,18.88,629.1,11.55,2018-08-08 03:30:05,11.65237,8/8/2018 3:30,30.545,2076.757,1.9018384284903085
220.1668,18.85,561.1,11.55,2018-08-08 04:00:11,11.65237,8/8/2018 4:00,30.669,2083.5274,2.0859993356984132
220.1876,18.78,500.0,11.55,2018-08-08 04:30:08,11.65237,8/8/2018 4:30,30.618,2080.7428,2.2605953843348203
220.2084,18.85,478.9,11.55,2018-08-08 05:00:05,11.65237,8/8/2018 5:00,30.542,2076.5932,2.3222838562967634
220.2293,19.0,411.9,11.55,2018-08-08 05:30:11,11.65237,8/8/2018 5:30,30.631,2081.4526,2.5929840428346687
220.2501,19.16,357.6,11.55,2018-08-08 06:00:08,11.65237,8/8/2018 6:00,30.7,2085.22,2.861333330336984
220.2709,18.57,381.9,11.55,2018-08-08 06:30:05,11.65237,8/8/2018 6:30,30.641,2081.9986,2.7219915651108533
220.2918,17.92,430.9,11.55,2018-08-08 07:00:11,11.65237,8/8/2018 7:00,30.654,2082.7084,2.500404119822317
220.3126,19.99,475.5,11.55,2018-08-08 07:30:08,11.65237,8/8/2018 7:30,30.764,2088.7144,2.3807603913387023
220.3334,19.87,541.2,11.56,2018-08-08 08:00:05,11.65237,8/8/2018 8:00,30.728,2086.7488,2.164224034418888
220.3543,18.85,561.2,11.56,2018-08-08 08:30:11,11.65237,8/8/2018 8:30,30.596,2079.5416,2.077115363608434
220.3751,18.66,539.2,11.56,2018-08-08 09:00:08,11.65237,8/8/2018 9:00,30.603,2079.9238,2.1370423275054558
220.3959,18.37,379.2,11.55,2018-08-08 09:30:05,11.65237,8/8/2018 9:30,30.563,2077.7398,2.72010882617083
220.4168,18.16,375.3,11.55,2018-08-08 10:00:11,11.65237,8/8/2018 10:00,30.614,2080.5244,2.7427275008517484
220.4376,18.11,410.7,11.55,2018-08-08 10:30:08,11.65237,8/8/2018 10:30,30.575,2078.395,2.5757953612319358
220.4584,17.99,425.7,11.55,2018-08-08 11:00:05,11.65237,8/8/2018 11:00,30.652,2082.5992,2.522165928341377
220.4793,18.04,450.5,11.55,2018-08-08 11:30:11,11.65237,8/8/2018 11:30,30.607,2080.1422,2.4201640867252783
220.5001,17.78,520.3,11.55,2018-08-08 12:00:08,11.65237,8/8/2018 12:00,30.606,2080.0876,2.180808849651289
220.5209,17.64,526.0,11.55,2018-08-08 12:30:05,11.65237,8/8/2018 12:30,30.699,2085.1654,2.1729959043296265
220.5418,17.26,525.7,11.55,2018-08-08 13:00:11,11.65237,8/8/2018 13:00,30.72,2086.312,2.1711145187441443
220.5626,17.14,510.2,11.54,2018-08-08 13:30:08,11.65237,8/8/2018 13:30,30.699,2085.1654,2.214369096383818
220.5834,18.11,558.7,11.54,2018-08-08 14:00:05,11.65237,8/8/2018 13:45,30.739,2087.3494,2.090374648179236
220.6043,18.04,629.1,11.54,2018-08-08 14:30:11,11.65237,8/8/2018 14:30,30.669,2083.5274,1.9041970860754378
220.6251,17.97,625.4,11.54,2018-08-08 15:00:08,11.65237,8/8/2018 14:45,30.712,2085.8752,1.9165610560123518
220.6459,18.71,612.7,11.55,2018-08-08 15:30:05,11.65237,8/8/2018 15:30,30.754,2088.1684,1.961281354865348
220.6668,18.66,622.7,11.55,2018-08-08 16:00:11,11.65237,8/8/2018 15:45,30.749,2087.8954,1.9362442618744733
220.6876,18.35,567.5,11.55,2018-08-08 16:30:08,11.65237,8/8/2018 16:30,30.74,2087.404,2.0698694932912893
220.7084,17.92,489.0,11.55,2018-08-08 17:00:05,11.65237,8/8/2018 16:45,30.75,2087.95,2.3007035165776863
220.7293,17.92,519.4,11.55,2018-08-08 17:30:11,11.65237,8/8/2018 17:30,30.74,2087.404,2.2020485337899407
220.7501,17.52,390.7,11.55,2018-08-08 18:00:08,11.65237,8/8/2018 17:45,30.774,2089.2604,2.682897362928432
220.7709,17.76,452.0,11.54,2018-08-08 18:30:05,11.65237,8/8/2018 18:30,30.688,2084.5648,2.4210485385831166
220.7918,16.86,406.0,11.54,2018-08-08 19:00:11,11.65237,8/8/2018 19:00,30.679,2084.0734,2.5908462423479697
220.8126,16.42,497.0,11.54,2018-08-08 19:30:08,11.65237,8/8/2018 19:30,30.726,2086.6396,2.2497513937219145
220.8334,17.83,533.0,11.54,2018-08-08 20:00:05,11.65237,8/8/2018 20:00,30.746,2087.7316,2.1605782061195247
220.8543,17.36,484.4,11.54,2018-08-08 20:30:11,11.65237,8/8/2018 20:30,30.696,2085.0016,2.301061757940237
220.8751,17.59,495.8,11.54,2018-08-08 21:00:08,11.65237,8/8/2018 21:00,30.619,2080.7974,2.256794075295414
220.8959,18.28,397.4,11.54,2018-08-08 21:30:05,11.65237,8/8/2018 21:30,30.606,2080.0876,2.640917119689592
220.9168,17.88,468.1,11.54,2018-08-08 22:00:11,11.65237,8/8/2018 22:00,30.634,2081.6164,2.3571637174109896
220.9376,17.78,469.9,11.54,2018-08-08 22:30:08,11.65237,8/8/2018 22:30,30.693,2084.8378,2.356977173356242
220.9584,17.52,472.6,11.54,2018-08-08 23:00:05,11.65237,8/8/2018 23:00,30.634,2081.6164,2.3359630818419803
220.9793,17.24,480.0,11.54,2018-08-08 23:30:11,11.65237,8/8/2018 23:30,30.607,2080.1422,2.3028495197124883
221.0001,17.24,512.1,11.54,2018-08-09 00:00:08,11.65237,8/9/2018 0:00,30.71,2085.766,2.2112092118116706
221.0209,16.84,574.2,11.54,2018-08-09 00:30:05,11.65237,8/9/2018 0:30,30.724,2086.5304,2.029555482299124
221.0418,16.3,546.6,11.54,2018-08-09 01:00:11,11.65237,8/9/2018 1:00,30.793,2090.2978,2.105872592237075
221.0626,16.18,587.2,11.53,2018-08-09 01:30:08,11.65237,8/9/2018 1:30,30.765,2088.769,1.9920370404085073
221.0834,17.57,634.0,11.53,2018-08-09 02:00:05,11.65237,8/9/2018 2:00,30.706,2085.5476,1.8908843509052904
221.1043,17.66,622.1,11.54,2018-08-09 02:30:11,11.65237,8/9/2018 2:30,30.705,2085.493,1.9193870531475685
221.1251,17.99,628.1,11.54,2018-08-09 03:00:08,11.65237,8/9/2018 3:00,30.735,2087.131,1.9131050344199363
221.1459,18.21,615.8,11.54,2018-08-09 03:30:05,11.65237,8/9/2018 3:30,30.599,2079.7054,1.9297648835611647
221.1668,18.57,623.6,11.54,2018-08-09 04:00:11,11.65237,8/9/2018 4:00,30.608,2080.1968,1.9172935735452208
221.1876,18.09,622.1,11.54,2018-08-09 04:30:08,11.65237,8/9/2018 4:30,30.79,2090.134,1.9345131004557332
221.2084,17.54,537.7,11.54,2018-08-09 05:00:05,11.65237,8/9/2018 5:00,30.628,2081.2888,2.128483268786036
221.2293,18.54,592.6,11.55,2018-08-09 05:30:11,11.65237,8/9/2018 5:30,30.608,2080.1968,1.9918962985347781
221.2501,18.49,639.2,11.55,2018-08-09 06:00:08,11.65237,8/9/2018 6:00,30.675,2083.855,1.8878705802419364
221.2709,18.4,649.1,11.55,2018-08-09 06:30:05,11.65237,8/9/2018 6:30,30.633,2081.5618,1.860135201644036
221.2918,18.21,571.1,11.55,2018-08-09 07:00:11,11.65237,8/9/2018 7:00,30.631,2081.4526,2.04553815603767
221.3126,17.21,429.2,11.55,2018-08-09 07:30:08,11.65237,8/9/2018 7:30,30.696,2085.0016,2.50196968359817
221.3334,16.09,508.3,11.54,2018-08-09 08:00:05,11.65237,8/9/2018 8:00,30.646,2082.2716,2.1991991921124714
221.3543,18.33,697.0,11.54,2018-08-09 08:30:11,11.65237,8/9/2018 8:30,30.46,2072.116,1.7420186044178319
221.3751,18.4,612.1,11.54,2018-08-09 09:00:08,11.65237,8/9/2018 9:00,30.277,2062.1242,1.905292032417817
221.3959,18.4,550.6,11.54,2018-08-09 09:30:05,11.65237,8/9/2018 9:30,30.3,2063.38,2.064900870065269
221.4168,18.4,444.6,11.54,2018-08-09 10:00:11,11.65237,8/9/2018 10:00,30.383,2067.9118,2.41807293294633
221.4376,18.14,396.6,11.54,2018-08-09 10:30:08,11.65237,8/9/2018 10:30,30.345,2065.837,2.605177588814694
221.4584,17.95,410.3,11.54,2018-08-09 11:00:05,11.65237,8/9/2018 11:00,30.405,2069.113,2.551243413147394
221.4793,17.85,412.0,11.54,2018-08-09 11:30:11,11.65237,8/9/2018 11:30,30.475,2072.935,2.552213767366381
221.5001,17.97,425.3,11.54,2018-08-09 12:00:08,11.65237,8/9/2018 12:00,30.424,2070.1504,2.4922495445170245
221.5209,17.83,439.0,11.54,2018-08-09 12:30:05,11.65237,8/9/2018 12:30,30.518,2075.2828,2.4487699698062566
221.5418,17.5,542.6,11.54,2018-08-09 13:00:11,11.65237,8/9/2018 13:00,30.573,2078.2858,2.1072479993732567
221.5626,17.45,613.4,11.54,2018-08-09 13:30:08,11.65237,8/9/2018 13:30,30.63,2081.398,1.9288273786096475
221.5834,17.1,608.6,11.54,2018-08-09 14:00:05,11.65237,8/9/2018 14:00,30.626,2081.1796,1.9352905334336967
221.6043,17.69,616.3,11.53,2018-08-09 14:30:11,11.65237,8/9/2018 14:30,30.585,2078.941,1.920108465448398
221.6251,17.5,639.3,11.54,2018-08-09 15:00:08,11.65237,8/9/2018 15:00,30.68,2084.128,1.8751837926053552
221.6459,17.61,645.0,11.54,2018-08-09 15:30:05,11.65237,8/9/2018 15:30,30.588,2079.1048,1.8539782957070439
221.6668,17.95,636.5,11.54,2018-08-09 16:00:11,11.65237,8/9/2018 16:00,30.602,2079.8692,1.8788405288577326
221.6876,18.28,619.4,11.54,2018-08-09 16:30:08,11.65237,8/9/2018 16:30,30.674,2083.8004,1.9305370084239324
221.7084,18.33,635.8,11.54,2018-08-09 17:00:05,11.65237,8/9/2018 17:00,30.692,2084.7832,1.8952716548012294
221.7293,18.33,611.0,11.54,2018-08-09 17:30:11,11.65237,8/9/2018 17:30,30.671,2083.6366,1.9508831414648793
221.7501,19.29,581.6,11.54,2018-08-09 18:00:08,11.65237,8/9/2018 18:00,30.688,2084.5648,2.039782757799084
221.7709,19.21,573.3,11.54,2018-08-09 18:30:05,11.65237,8/9/2018 18:30,30.677,2083.9642,2.059189077805397
221.7918,18.9,513.1,11.55,2018-08-09 19:00:11,11.65237,8/9/2018 19:00,30.634,2081.6164,2.2227806324627184
221.8126,18.26,504.3,11.55,2018-08-09 19:30:08,11.65237,8/9/2018 19:30,30.685,2084.401,2.247444259872407
221.8543,17.14,543.9,11.57,2018-08-09 20:30:11,11.65237,8/9/2018 20:30,30.753,2088.1138,2.120127553336748
221.8751,18.64,510.3,11.56,2018-08-09 21:00:08,11.65237,8/9/2018 21:00,30.69,2084.674,2.234653314152588
221.8959,19.07,463.4,11.56,2018-08-09 21:30:05,11.65237,8/9/2018 21:30,30.46,2072.116,2.36943594709126
221.9168,18.61,424.9,11.56,2018-08-09 22:00:11,11.65237,8/9/2018 22:00,30.512,2074.9552,2.5160533959257143
221.9376,18.14,408.6,11.55,2018-08-09 22:30:08,11.65237,8/9/2018 22:30,30.472,2072.7712,2.5708466975515933
221.9584,18.14,484.5,11.55,2018-08-09 23:00:05,11.65237,8/9/2018 23:00,30.541,2076.5386,2.2923938996152162
221.9793,17.88,480.1,11.55,2018-08-09 23:30:11,11.65237,8/9/2018 23:30,30.57,2078.122,2.3071510190932885
222.0001,17.92,478.2,11.55,2018-08-10 00:00:08,11.65237,8/10/2018 0:00,30.557,2077.4122,2.312571672968082
222.0209,17.78,472.5,11.54,2018-08-10 00:30:05,11.65237,8/10/2018 0:30,30.554,2077.2484,2.3298077779360082
222.0418,17.59,548.9,11.54,2018-08-10 01:00:11,11.65237,8/10/2018 1:00,30.667,2083.4182,2.1018756999000674
222.0626,17.17,558.2,11.54,2018-08-10 01:30:08,11.65237,8/10/2018 1:30,30.567,2077.9582,2.0585184683599915
222.0834,16.72,521.8,11.54,2018-08-10 02:00:05,11.65237,8/10/2018 2:00,30.613,2080.4698,2.1622879062672284
222.1043,16.72,493.2,11.54,2018-08-10 02:30:11,11.65237,8/10/2018 2:30,30.574,2078.3404,2.2471799548734124
222.1251,17.19,612.4,11.54,2018-08-10 03:00:08,11.65237,8/10/2018 3:00,30.667,2083.4182,1.9319359582107465
