Date,Temp,CO2,Battery,Date (UTC)
165.0522,13.33,449.6,11.5,2019-06-14 01:15:10
165.073,13.29,451.8,11.5,2019-06-14 01:45:07
165.0939,13.38,449.2,11.5,2019-06-14 02:15:12
165.1147,13.29,448.5,11.5,2019-06-14 02:45:10
165.1355,13.61,446.3,11.5,2019-06-14 03:15:07
165.1564,13.38,425.3,11.5,2019-06-14 03:45:12
165.1772,13.47,435.6,11.5,2019-06-14 04:15:10
165.198,13.54,449.4,11.5,2019-06-14 04:45:07
165.2189,13.65,449.9,11.5,2019-06-14 05:15:12
165.2397,13.58,433.7,11.5,2019-06-14 05:45:10
165.2605,13.72,436.7,11.5,2019-06-14 06:15:07
165.2814,13.63,424.7,11.5,2019-06-14 06:45:12
165.3022,13.56,448.2,11.5,2019-06-14 07:15:10
165.323,13.67,479.8,11.5,2019-06-14 07:45:07
165.3439,13.92,475.9,11.5,2019-06-14 08:15:12
165.3647,14.11,480.8,11.5,2019-06-14 08:45:10
165.3855,14.18,478.1,11.5,2019-06-14 09:15:07
165.4064,14.18,485.4,11.5,2019-06-14 09:45:12
165.4272,14.24,472.7,11.5,2019-06-14 10:15:10
165.448,14.08,437.1,11.5,2019-06-14 10:45:07
165.4689,14.15,434.9,11.5,2019-06-14 11:15:12
165.4897,14.2,430.7,11.5,2019-06-14 11:45:10
165.5105,14.13,423.0,11.5,2019-06-14 12:15:07
165.5314,14.18,456.6,11.5,2019-06-14 12:45:12
165.5522,13.97,474.5,11.5,2019-06-14 13:15:10
165.573,13.97,474.0,11.5,2019-06-14 13:45:07
165.5939,13.99,478.0,11.5,2019-06-14 14:15:12
165.6147,14.02,473.6,11.5,2019-06-14 14:45:10
165.6355,14.11,479.5,11.5,2019-06-14 15:15:07
165.6564,14.27,472.2,11.5,2019-06-14 15:45:12
165.6772,14.2,470.2,11.5,2019-06-14 16:15:10
165.698,14.24,473.0,11.5,2019-06-14 16:45:07
165.7189,14.34,464.9,11.5,2019-06-14 17:15:12
165.7397,14.45,457.1,11.5,2019-06-14 17:45:10
165.7605,14.31,442.6,11.5,2019-06-14 18:15:07
165.7814,14.54,427.7,11.5,2019-06-14 18:45:12
165.8022,14.47,452.0,11.5,2019-06-14 19:15:10
165.823,14.45,452.5,11.5,2019-06-14 19:45:07
165.8439,14.45,462.0,11.5,2019-06-14 20:15:12
165.8647,14.52,466.6,11.5,2019-06-14 20:45:10
165.8855,14.52,456.2,11.5,2019-06-14 21:15:07
165.9064,14.5,457.4,11.5,2019-06-14 21:45:12
165.9272,14.5,453.1,11.5,2019-06-14 22:15:10
165.948,14.41,464.5,11.5,2019-06-14 22:45:07
165.9689,14.34,458.5,11.5,2019-06-14 23:15:12
165.9897,14.54,466.0,11.5,2019-06-14 23:45:10
166.0105,14.8,480.8,11.5,2019-06-15 00:15:07
166.0314,14.75,490.6,11.5,2019-06-15 00:45:12
166.0522,14.68,484.7,11.5,2019-06-15 01:15:10
166.073,14.52,476.3,11.5,2019-06-15 01:45:07
166.0939,14.24,465.6,11.5,2019-06-15 02:15:12
166.1147,14.02,467.5,11.5,2019-06-15 02:45:10
166.1355,13.61,456.5,11.49,2019-06-15 03:15:07
166.1564,13.67,447.5,11.49,2019-06-15 03:45:12
166.1772,13.72,443.8,11.49,2019-06-15 04:15:10
166.198,13.67,443.3,11.49,2019-06-15 04:45:07
166.2189,13.74,447.7,11.49,2019-06-15 05:15:12
166.2397,14.02,456.9,11.49,2019-06-15 05:45:10
166.2605,14.08,455.3,11.49,2019-06-15 06:15:07
166.2814,14.13,459.4,11.49,2019-06-15 06:45:12
166.3022,14.11,458.5,11.49,2019-06-15 07:15:10
166.323,14.06,459.2,11.49,2019-06-15 07:45:07
166.3439,14.02,471.8,11.49,2019-06-15 08:15:12
166.3647,13.92,487.5,11.48,2019-06-15 08:45:10
166.3855,14.04,490.1,11.49,2019-06-15 09:15:07
166.4064,14.04,487.7,11.49,2019-06-15 09:45:12
166.4272,13.83,481.2,11.49,2019-06-15 10:15:10
166.448,13.74,465.0,11.48,2019-06-15 10:45:07
166.4689,13.77,446.0,11.48,2019-06-15 11:15:12
166.4897,13.67,443.6,11.48,2019-06-15 11:45:10
166.5105,13.7,434.1,11.48,2019-06-15 12:15:07
166.5314,13.72,454.5,11.48,2019-06-15 12:45:12
166.5522,13.74,450.9,11.48,2019-06-15 13:15:10
166.573,13.88,458.3,11.48,2019-06-15 13:45:07
166.5939,13.99,462.1,11.48,2019-06-15 14:15:12
166.6147,14.08,464.0,11.48,2019-06-15 14:45:10
166.6355,14.31,457.4,11.48,2019-06-15 15:15:07
166.6564,14.41,468.9,11.48,2019-06-15 15:45:12
166.6772,14.04,471.3,11.49,2019-06-15 16:15:10
166.698,14.13,467.9,11.48,2019-06-15 16:45:07
166.7189,14.38,461.3,11.48,2019-06-15 17:15:12
166.7397,14.54,463.5,11.48,2019-06-15 17:45:10
166.7605,15.16,474.3,11.49,2019-06-15 18:15:07
166.7814,15.21,465.5,11.49,2019-06-15 18:45:12
166.8022,15.35,447.0,11.49,2019-06-15 19:15:10
166.823,15.42,443.0,11.49,2019-06-15 19:45:07
166.8439,15.42,450.1,11.5,2019-06-15 20:15:12
166.8647,15.44,465.4,11.49,2019-06-15 20:45:10
166.8855,15.35,468.3,11.5,2019-06-15 21:15:07
166.9064,14.52,463.8,11.49,2019-06-15 21:45:12
166.9272,14.54,462.9,11.49,2019-06-15 22:15:10
166.948,14.54,461.2,11.49,2019-06-15 22:45:07
166.9689,14.54,452.8,11.49,2019-06-15 23:15:12
166.9897,14.5,455.9,11.48,2019-06-15 23:45:10
167.0105,14.57,454.5,11.49,2019-06-16 00:15:07
167.0314,14.61,456.0,11.48,2019-06-16 00:45:12
167.0522,14.75,454.4,11.49,2019-06-16 01:15:10
167.073,14.7,459.4,11.48,2019-06-16 01:45:07
167.0939,14.91,462.5,11.48,2019-06-16 02:15:12
167.1147,15.09,467.2,11.48,2019-06-16 02:45:10
167.1355,15.14,472.4,11.48,2019-06-16 03:15:07
167.1564,14.22,457.7,11.48,2019-06-16 03:45:12
167.1772,14.61,465.3,11.48,2019-06-16 04:15:10
167.198,14.41,464.6,11.48,2019-06-16 04:45:07
167.2189,14.38,458.6,11.48,2019-06-16 05:15:12
167.2397,14.47,454.9,11.48,2019-06-16 05:45:10
167.2605,14.61,447.7,11.48,2019-06-16 06:15:07
167.2814,14.98,431.6,11.48,2019-06-16 06:45:12
167.3022,15.07,437.8,11.48,2019-06-16 07:15:10
167.323,15.0,448.1,11.48,2019-06-16 07:45:07
167.3439,14.89,467.2,11.48,2019-06-16 08:15:12
167.3647,14.86,470.8,11.48,2019-06-16 08:45:10
167.3855,14.82,494.5,11.48,2019-06-16 09:15:07
167.4064,14.96,504.5,11.48,2019-06-16 09:45:12
167.448,14.29,458.5,11.5,2019-06-16 10:45:07
167.4689,14.31,461.8,11.49,2019-06-16 11:15:12
167.4897,14.24,422.1,11.49,2019-06-16 11:45:10
167.5105,14.27,407.5,11.48,2019-06-16 12:15:07
167.5314,14.24,391.6,11.48,2019-06-16 12:45:12
167.5522,14.41,410.3,11.48,2019-06-16 13:15:10
167.573,14.61,452.9,11.48,2019-06-16 13:45:07
167.5939,14.13,434.8,11.48,2019-06-16 14:15:12
167.6147,14.61,477.6,11.48,2019-06-16 14:45:10
167.6355,14.08,454.1,11.48,2019-06-16 15:15:07
167.6564,13.9,409.1,11.48,2019-06-16 15:45:12
167.6772,13.79,433.7,11.48,2019-06-16 16:15:10
167.698,13.88,478.0,11.47,2019-06-16 16:45:07
167.7189,13.99,487.1,11.47,2019-06-16 17:15:12
167.7397,13.99,468.0,11.47,2019-06-16 17:45:10
167.7605,14.34,451.7,11.47,2019-06-16 18:15:07
167.7814,14.34,438.1,11.47,2019-06-16 18:45:12
167.8022,14.22,399.5,11.47,2019-06-16 19:15:10
167.823,14.31,369.3,11.47,2019-06-16 19:45:07
167.8439,14.04,424.9,11.47,2019-06-16 20:15:12
167.8647,13.7,403.0,11.47,2019-06-16 20:45:10
167.8855,13.54,376.8,11.47,2019-06-16 21:15:07
167.9064,13.13,448.8,11.47,2019-06-16 21:45:12
167.9272,14.43,465.3,11.47,2019-06-16 22:15:10
167.948,14.34,409.1,11.47,2019-06-16 22:45:07
167.9689,14.11,329.5,11.47,2019-06-16 23:15:12
167.9897,13.42,367.8,11.47,2019-06-16 23:45:10
168.0105,13.29,473.1,11.47,2019-06-17 00:15:07
168.0314,13.54,386.4,11.46,2019-06-17 00:45:12
168.0522,13.38,330.9,11.46,2019-06-17 01:15:10
168.073,13.26,320.8,11.46,2019-06-17 01:45:07
168.0939,13.2,402.8,11.46,2019-06-17 02:15:12
168.1147,13.11,409.1,11.46,2019-06-17 02:45:10
168.1355,12.92,473.7,11.46,2019-06-17 03:15:07
168.1564,12.72,447.3,11.46,2019-06-17 03:45:12
168.1772,12.63,417.5,11.46,2019-06-17 04:15:10
168.198,13.61,529.6,11.45,2019-06-17 04:45:07
168.2397,13.74,535.7,11.46,2019-06-17 05:45:10
168.2605,13.92,527.5,11.46,2019-06-17 06:15:07
168.2814,13.9,538.5,11.46,2019-06-17 06:45:12
168.323,13.45,481.9,11.46,2019-06-17 07:45:07
168.3439,13.83,500.5,11.46,2019-06-17 08:15:12
168.3647,13.4,484.7,11.46,2019-06-17 08:45:10
168.3855,12.97,536.1,11.46,2019-06-17 09:15:07
168.4064,12.16,545.2,11.46,2019-06-17 09:45:12
168.4272,11.68,438.2,11.45,2019-06-17 10:15:10
168.448,13.47,484.0,11.45,2019-06-17 10:45:07
168.4689,13.88,487.7,11.45,2019-06-17 11:15:12
168.4897,13.86,432.9,11.45,2019-06-17 11:45:10
168.5105,13.88,400.7,11.46,2019-06-17 12:15:07
168.5314,13.7,438.4,11.46,2019-06-17 12:45:12
168.5522,13.58,395.3,11.46,2019-06-17 13:15:10
168.573,13.97,406.1,11.46,2019-06-17 13:45:07
168.5939,13.47,361.5,11.46,2019-06-17 14:15:12
168.6147,13.45,432.2,11.46,2019-06-17 14:45:10
168.6355,13.72,393.1,11.46,2019-06-17 15:15:07
168.6564,13.97,427.6,11.46,2019-06-17 15:45:12
168.6772,13.4,440.8,11.46,2019-06-17 16:15:10
168.698,13.15,423.7,11.45,2019-06-17 16:45:07
168.7189,12.79,410.2,11.45,2019-06-17 17:15:12
168.7397,13.22,430.6,11.45,2019-06-17 17:45:10
168.7605,14.2,487.6,11.45,2019-06-17 18:15:07
168.7814,14.29,465.8,11.46,2019-06-17 18:45:12
168.8022,14.13,444.4,11.46,2019-06-17 19:15:10
168.823,14.24,412.5,11.46,2019-06-17 19:45:07
168.8439,13.83,371.7,11.46,2019-06-17 20:15:12
168.8647,13.74,334.2,11.46,2019-06-17 20:45:10
168.8855,13.31,391.1,11.46,2019-06-17 21:15:07
168.9064,14.36,386.1,11.46,2019-06-17 21:45:12
168.9272,13.7,409.5,11.46,2019-06-17 22:15:10
168.948,14.34,416.9,11.45,2019-06-17 22:45:07
168.9689,14.68,420.2,11.46,2019-06-17 23:15:12
168.9897,15.0,402.6,11.46,2019-06-17 23:45:10
169.0105,14.66,416.7,11.46,2019-06-18 00:15:07
169.0314,14.63,391.6,11.46,2019-06-18 00:45:12
169.0522,14.66,366.6,11.46,2019-06-18 01:15:10
169.073,14.41,397.8,11.46,2019-06-18 01:45:07
169.0939,14.06,353.6,11.46,2019-06-18 02:15:12
169.1147,14.29,369.0,11.46,2019-06-18 02:45:10
169.1355,14.15,358.7,11.46,2019-06-18 03:15:07
169.1564,14.06,366.8,11.45,2019-06-18 03:45:12
169.1772,13.51,403.8,11.45,2019-06-18 04:15:10
169.198,13.38,354.3,11.45,2019-06-18 04:45:07
169.2189,13.63,478.4,11.45,2019-06-18 05:15:12
169.2397,13.65,515.5,11.45,2019-06-18 05:45:10
169.2605,13.95,527.5,11.45,2019-06-18 06:15:07
169.2814,14.02,525.2,11.45,2019-06-18 06:45:12
169.3022,14.13,524.9,11.45,2019-06-18 07:15:10
169.323,14.08,523.0,11.45,2019-06-18 07:45:07
169.3439,13.22,491.7,11.45,2019-06-18 08:15:12
169.3647,12.61,344.5,11.44,2019-06-18 08:45:10
169.3855,12.97,347.7,11.44,2019-06-18 09:15:07
169.4064,13.17,536.5,11.44,2019-06-18 09:45:12
169.4272,12.54,301.2,11.44,2019-06-18 10:15:10
169.448,12.34,355.2,11.43,2019-06-18 10:45:07
169.4689,12.65,388.0,11.43,2019-06-18 11:15:12
169.4897,14.08,412.1,11.44,2019-06-18 11:45:10
169.5105,14.43,362.8,11.44,2019-06-18 12:15:07
169.5314,13.92,354.9,11.44,2019-06-18 12:45:12
169.5522,13.86,306.6,11.44,2019-06-18 13:15:10
169.573,14.06,413.0,11.44,2019-06-18 13:45:07
169.5939,13.72,382.0,11.44,2019-06-18 14:15:12
169.6147,13.31,334.4,11.44,2019-06-18 14:45:10
169.6355,13.47,382.6,11.44,2019-06-18 15:15:07
169.6564,13.49,381.6,11.44,2019-06-18 15:45:12
169.6772,13.38,327.8,11.44,2019-06-18 16:15:10
169.698,13.01,388.0,11.44,2019-06-18 16:45:07
169.7189,12.81,390.5,11.44,2019-06-18 17:15:12
169.7397,12.63,343.9,11.43,2019-06-18 17:45:10
169.7605,12.74,314.7,11.43,2019-06-18 18:15:07
169.7814,13.65,445.9,11.43,2019-06-18 18:45:12
169.8022,13.26,440.1,11.43,2019-06-18 19:15:10
169.823,13.13,412.3,11.43,2019-06-18 19:45:07
169.8439,13.11,370.3,11.43,2019-06-18 20:15:12
169.8647,13.17,325.1,11.43,2019-06-18 20:45:10
169.8855,13.22,328.7,11.43,2019-06-18 21:15:07
169.9064,13.29,329.6,11.43,2019-06-18 21:45:12
169.9272,12.88,306.5,11.43,2019-06-18 22:15:10
169.948,12.9,275.5,11.43,2019-06-18 22:45:07
169.9689,12.36,312.5,11.43,2019-06-18 23:15:12
169.9897,12.22,372.0,11.43,2019-06-18 23:45:10
170.0105,12.99,402.4,11.43,2019-06-19 00:15:07
170.0314,12.52,302.2,11.43,2019-06-19 00:45:12
170.073,12.88,311.3,11.43,2019-06-19 01:45:07
170.1147,12.92,337.2,11.43,2019-06-19 02:45:10
170.1355,12.72,274.1,11.43,2019-06-19 03:15:07
170.1564,12.54,334.2,11.43,2019-06-19 03:45:12
170.1772,12.58,385.5,11.43,2019-06-19 04:15:10
170.198,12.43,456.3,11.42,2019-06-19 04:45:07
170.2189,12.22,435.8,11.42,2019-06-19 05:15:12
170.2397,12.2,330.2,11.42,2019-06-19 05:45:10
170.2605,12.22,244.1,11.42,2019-06-19 06:15:07
170.2814,12.99,512.3,11.42,2019-06-19 06:45:12
170.3022,12.99,517.0,11.42,2019-06-19 07:15:10
170.323,12.92,501.8,11.43,2019-06-19 07:45:07
170.3439,12.81,455.3,11.43,2019-06-19 08:15:12
170.3647,12.72,438.4,11.43,2019-06-19 08:45:10
170.3855,12.56,456.5,11.42,2019-06-19 09:15:07
170.4064,12.52,361.0,11.42,2019-06-19 09:45:12
170.4272,12.45,287.1,11.42,2019-06-19 10:15:10
170.448,12.25,219.0,11.42,2019-06-19 10:45:07
170.4689,12.27,238.0,11.42,2019-06-19 11:15:12
170.4897,11.93,273.5,11.41,2019-06-19 11:45:10
170.5105,12.88,405.9,11.41,2019-06-19 12:15:07
170.5314,13.63,361.5,11.42,2019-06-19 12:45:12
170.5522,14.04,290.8,11.42,2019-06-19 13:15:10
170.573,13.95,302.1,11.43,2019-06-19 13:45:07
170.5939,13.51,272.7,11.43,2019-06-19 14:15:12
170.6147,13.36,332.1,11.43,2019-06-19 14:45:10
170.6355,13.29,316.5,11.43,2019-06-19 15:15:07
170.6564,13.2,256.3,11.43,2019-06-19 15:45:12
170.6772,13.31,319.0,11.43,2019-06-19 16:15:10
170.698,13.38,349.9,11.43,2019-06-19 16:45:07
170.7189,13.51,377.8,11.42,2019-06-19 17:15:12
170.7397,13.65,390.3,11.43,2019-06-19 17:45:10
170.7605,13.17,383.2,11.43,2019-06-19 18:15:07
170.7814,12.92,368.6,11.42,2019-06-19 18:45:12
170.8022,13.08,363.6,11.42,2019-06-19 19:15:10
170.823,14.06,380.1,11.43,2019-06-19 19:45:07
170.8439,14.04,385.5,11.43,2019-06-19 20:15:12
170.8647,13.86,338.4,11.43,2019-06-19 20:45:10
170.8855,13.49,385.7,11.43,2019-06-19 21:15:07
170.9064,13.42,356.3,11.43,2019-06-19 21:45:12
170.9272,13.4,319.2,11.43,2019-06-19 22:15:10
170.9689,13.86,343.9,11.44,2019-06-19 23:15:12
170.9897,13.92,309.9,11.44,2019-06-19 23:45:10
171.0105,13.81,331.1,11.43,2019-06-20 00:15:07
171.0314,14.18,363.9,11.43,2019-06-20 00:45:12
171.0522,14.24,347.5,11.43,2019-06-20 01:15:10
171.073,14.22,409.6,11.43,2019-06-20 01:45:07
171.0939,14.04,258.7,11.43,2019-06-20 02:15:12
171.1147,14.27,449.0,11.43,2019-06-20 02:45:10
171.1355,14.18,407.9,11.43,2019-06-20 03:15:07
171.1564,14.22,405.1,11.43,2019-06-20 03:45:12
171.1772,14.02,298.0,11.43,2019-06-20 04:15:10
171.198,13.74,338.7,11.43,2019-06-20 04:45:07
171.2189,13.83,308.9,11.42,2019-06-20 05:15:12
171.2397,13.42,403.0,11.43,2019-06-20 05:45:10
171.2605,13.26,346.0,11.42,2019-06-20 06:15:07
171.2814,13.47,343.2,11.42,2019-06-20 06:45:12
171.3022,13.83,485.8,11.42,2019-06-20 07:15:10
171.323,13.9,474.5,11.42,2019-06-20 07:45:07
171.3439,14.02,467.0,11.42,2019-06-20 08:15:12
171.3647,13.99,448.4,11.42,2019-06-20 08:45:10
171.3855,13.97,412.7,11.42,2019-06-20 09:15:07
171.4064,13.86,363.4,11.42,2019-06-20 09:45:12
171.4272,13.51,334.8,11.42,2019-06-20 10:15:10
171.448,13.01,254.1,11.41,2019-06-20 10:45:07
171.4689,13.22,383.9,11.41,2019-06-20 11:15:12
171.4897,13.13,265.0,11.41,2019-06-20 11:45:10
171.5105,12.72,274.7,11.41,2019-06-20 12:15:07
171.5314,13.51,379.3,11.41,2019-06-20 12:45:12
171.5522,14.68,351.5,11.41,2019-06-20 13:15:10
171.573,14.43,325.1,11.41,2019-06-20 13:45:07
171.5939,14.27,287.6,11.42,2019-06-20 14:15:12
171.6147,13.83,279.2,11.42,2019-06-20 14:45:10
171.6355,13.61,366.4,11.42,2019-06-20 15:15:07
171.6564,13.36,374.0,11.41,2019-06-20 15:45:12
171.6772,13.29,321.9,11.41,2019-06-20 16:15:10
171.698,13.11,299.7,11.41,2019-06-20 16:45:07
171.7189,13.13,290.5,11.41,2019-06-20 17:15:12
171.7397,13.11,233.5,11.41,2019-06-20 17:45:10
171.7605,13.2,276.8,11.41,2019-06-20 18:15:07
171.7814,12.95,333.4,11.41,2019-06-20 18:45:12
171.8022,12.77,329.6,11.4,2019-06-20 19:15:10
171.823,12.88,276.6,11.4,2019-06-20 19:45:07
171.8439,13.86,412.5,11.4,2019-06-20 20:15:12
171.8647,13.9,393.0,11.41,2019-06-20 20:45:10
171.8855,13.95,346.3,11.41,2019-06-20 21:15:07
171.9064,13.77,342.0,11.41,2019-06-20 21:45:12
171.9272,13.97,356.2,11.41,2019-06-20 22:15:10
171.948,13.72,317.5,11.41,2019-06-20 22:45:07
171.9689,13.9,249.3,11.41,2019-06-20 23:15:12
171.9897,13.9,270.2,11.41,2019-06-20 23:45:10
172.0105,13.86,314.3,11.41,2019-06-21 00:15:07
172.0314,13.9,289.2,11.41,2019-06-21 00:45:12
172.0522,13.7,307.4,11.41,2019-06-21 01:15:10
172.073,13.9,280.6,11.41,2019-06-21 01:45:07
172.1147,13.92,305.2,11.41,2019-06-21 02:45:10
172.1772,13.86,336.1,11.41,2019-06-21 04:15:10
172.2189,13.49,204.0,11.4,2019-06-21 05:15:12
172.2397,13.49,202.1,11.4,2019-06-21 05:45:10
172.2605,13.58,246.2,11.4,2019-06-21 06:15:07
172.2814,13.45,231.3,11.4,2019-06-21 06:45:12
172.3022,12.61,252.1,11.4,2019-06-21 07:15:10
172.323,12.61,202.0,11.4,2019-06-21 07:45:07
172.3439,12.63,328.4,11.4,2019-06-21 08:15:12
172.3647,12.9,390.1,11.39,2019-06-21 08:45:10
172.3855,12.81,389.1,11.39,2019-06-21 09:15:07
172.4064,12.97,345.6,11.4,2019-06-21 09:45:12
172.4272,12.77,331.3,11.4,2019-06-21 10:15:10
172.448,13.04,364.0,11.39,2019-06-21 10:45:07
172.4689,12.81,291.5,11.39,2019-06-21 11:15:12
172.4897,12.65,228.4,11.39,2019-06-21 11:45:10
172.5105,12.77,245.5,11.39,2019-06-21 12:15:07
172.5314,12.45,238.7,11.39,2019-06-21 12:45:12
172.5522,12.61,284.1,11.39,2019-06-21 13:15:10
172.573,13.22,341.2,11.39,2019-06-21 13:45:07
172.5939,13.58,318.1,11.39,2019-06-21 14:15:12
172.6147,13.65,342.0,11.39,2019-06-21 14:45:10
172.6355,13.42,336.6,11.4,2019-06-21 15:15:07
172.6564,13.61,308.3,11.4,2019-06-21 15:45:12
172.6772,13.49,301.0,11.4,2019-06-21 16:15:10
172.698,13.45,352.4,11.4,2019-06-21 16:45:07
172.7189,13.22,343.3,11.4,2019-06-21 17:15:12
172.7397,13.31,324.9,11.39,2019-06-21 17:45:10
172.7605,13.2,281.6,11.4,2019-06-21 18:15:07
172.7814,12.97,318.8,11.39,2019-06-21 18:45:12
172.8022,12.83,315.7,11.39,2019-06-21 19:15:10
172.823,12.63,277.5,11.39,2019-06-21 19:45:07
172.8439,12.58,311.1,11.39,2019-06-21 20:15:12
172.8647,12.79,360.5,11.39,2019-06-21 20:45:10
172.8855,12.88,358.8,11.39,2019-06-21 21:15:07
172.9064,12.95,346.3,11.39,2019-06-21 21:45:12
172.9272,13.47,373.0,11.39,2019-06-21 22:15:10
172.948,13.4,357.8,11.39,2019-06-21 22:45:07
172.9689,13.22,308.4,11.39,2019-06-21 23:15:12
172.9897,13.38,285.0,11.39,2019-06-21 23:45:10
173.0105,13.2,296.5,11.39,2019-06-22 00:15:07
173.0314,13.31,201.0,11.39,2019-06-22 00:45:12
173.0522,13.01,282.7,11.39,2019-06-22 01:15:10
173.073,13.11,386.1,11.39,2019-06-22 01:45:07
173.0939,13.47,406.5,11.39,2019-06-22 02:15:12
173.1147,13.47,397.3,11.39,2019-06-22 02:45:10
173.1355,13.47,368.1,11.39,2019-06-22 03:15:07
173.1564,13.45,357.2,11.39,2019-06-22 03:45:12
173.1772,13.47,346.7,11.39,2019-06-22 04:15:10
173.198,13.42,355.9,11.39,2019-06-22 04:45:07
173.2189,13.38,340.3,11.39,2019-06-22 05:15:12
173.2397,13.31,375.4,11.39,2019-06-22 05:45:10
173.2605,13.42,386.5,11.39,2019-06-22 06:15:07
173.2814,13.42,388.5,11.39,2019-06-22 06:45:12
173.3022,13.4,382.4,11.39,2019-06-22 07:15:10
173.323,13.26,370.4,11.39,2019-06-22 07:45:07
173.3439,13.08,382.0,11.39,2019-06-22 08:15:12
173.3647,12.95,374.7,11.39,2019-06-22 08:45:10
173.3855,12.99,401.5,11.39,2019-06-22 09:15:07
173.4064,13.06,406.1,11.38,2019-06-22 09:45:12
173.4272,13.13,409.1,11.38,2019-06-22 10:15:10
173.448,12.99,419.7,11.39,2019-06-22 10:45:07
173.4689,13.01,400.0,11.38,2019-06-22 11:15:12
173.4897,12.95,393.6,11.38,2019-06-22 11:45:10
173.5105,12.92,369.2,11.38,2019-06-22 12:15:07
173.5314,12.95,398.4,11.38,2019-06-22 12:45:12
173.5522,13.04,387.5,11.38,2019-06-22 13:15:10
173.573,13.08,389.7,11.38,2019-06-22 13:45:07
173.5939,13.11,397.7,11.38,2019-06-22 14:15:12
173.6147,13.51,418.8,11.38,2019-06-22 14:45:10
173.6355,13.56,423.7,11.38,2019-06-22 15:15:07
173.6564,13.56,432.1,11.39,2019-06-22 15:45:12
173.6772,13.7,399.5,11.39,2019-06-22 16:15:10
173.698,13.79,388.3,11.38,2019-06-22 16:45:07
173.7189,13.81,386.0,11.39,2019-06-22 17:15:12
173.7397,13.92,392.1,11.39,2019-06-22 17:45:10
173.7605,13.83,373.3,11.39,2019-06-22 18:15:07
173.7814,13.83,388.2,11.39,2019-06-22 18:45:12
173.8022,13.7,414.9,11.39,2019-06-22 19:15:10
173.823,13.63,406.6,11.39,2019-06-22 19:45:07
173.8439,13.86,427.5,11.39,2019-06-22 20:15:12
173.8647,13.77,433.3,11.39,2019-06-22 20:45:10
173.8855,13.61,406.9,11.39,2019-06-22 21:15:07
173.9064,13.51,384.6,11.39,2019-06-22 21:45:12
173.9272,13.67,395.6,11.38,2019-06-22 22:15:10
173.948,13.67,364.1,11.38,2019-06-22 22:45:07
173.9689,13.65,300.5,11.38,2019-06-22 23:15:12
173.9897,13.7,291.7,11.38,2019-06-22 23:45:10
174.0105,13.72,252.5,11.38,2019-06-23 00:15:07
174.0314,13.99,227.1,11.38,2019-06-23 00:45:12
174.0522,14.02,243.9,11.38,2019-06-23 01:15:10
174.073,14.04,232.7,11.39,2019-06-23 01:45:07
174.0939,13.72,286.8,11.38,2019-06-23 02:15:12
174.1147,14.29,299.8,11.38,2019-06-23 02:45:10
174.1355,14.24,363.0,11.39,2019-06-23 03:15:07
174.1564,14.18,379.4,11.39,2019-06-23 03:45:12
174.1772,14.06,399.9,11.39,2019-06-23 04:15:10
174.198,14.11,232.8,11.39,2019-06-23 04:45:07
174.2189,14.22,346.1,11.39,2019-06-23 05:15:12
174.2397,14.15,343.8,11.39,2019-06-23 05:45:10
174.2605,13.83,336.6,11.38,2019-06-23 06:15:07
174.2814,13.67,354.9,11.38,2019-06-23 06:45:12
174.3022,13.63,351.3,11.38,2019-06-23 07:15:10
174.323,13.65,369.3,11.38,2019-06-23 07:45:07
174.3439,13.63,388.4,11.38,2019-06-23 08:15:12
174.3647,13.58,377.0,11.38,2019-06-23 08:45:10
174.3855,13.61,372.4,11.38,2019-06-23 09:15:07
174.4064,13.56,385.9,11.38,2019-06-23 09:45:12
174.4272,13.51,386.8,11.38,2019-06-23 10:15:10
174.448,13.51,381.6,11.37,2019-06-23 10:45:07
174.4897,13.51,381.8,11.39,2019-06-23 11:45:10
174.5105,13.61,388.2,11.39,2019-06-23 12:15:07
174.5314,13.65,379.0,11.39,2019-06-23 12:45:12
174.5522,13.77,377.1,11.39,2019-06-23 13:15:10
174.573,13.88,382.7,11.38,2019-06-23 13:45:07
174.5939,13.92,365.0,11.38,2019-06-23 14:15:12
174.6147,13.86,342.2,11.38,2019-06-23 14:45:10
174.6355,13.9,378.0,11.38,2019-06-23 15:15:07
174.6564,14.02,349.6,11.38,2019-06-23 15:45:12
174.6772,14.02,408.6,11.38,2019-06-23 16:15:10
174.698,14.18,408.0,11.38,2019-06-23 16:45:07
174.7189,14.29,372.0,11.38,2019-06-23 17:15:12
174.7397,14.36,366.6,11.38,2019-06-23 17:45:10
174.7605,14.47,380.3,11.38,2019-06-23 18:15:07
174.7814,14.5,384.2,11.38,2019-06-23 18:45:12
174.8022,14.57,366.3,11.38,2019-06-23 19:15:10
174.823,15.42,426.6,11.38,2019-06-23 19:45:07
174.8439,15.42,422.2,11.39,2019-06-23 20:15:12
174.8647,14.73,397.1,11.39,2019-06-23 20:45:10
174.8855,15.4,411.2,11.39,2019-06-23 21:15:07
174.9064,15.05,397.2,11.39,2019-06-23 21:45:12
174.9272,15.09,385.5,11.39,2019-06-23 22:15:10
174.948,14.8,377.5,11.39,2019-06-23 22:45:07
174.9689,14.77,375.2,11.38,2019-06-23 23:15:12
174.9897,14.96,365.0,11.38,2019-06-23 23:45:10
175.0105,15.37,345.2,11.38,2019-06-24 00:15:07
