Date,Temp,CO2,Battery,Date (UTC)
191.08,25.18,1401.9,11.28,2023-07-10 01:55:12
191.1216,24.63,1387.3,11.28,2023-07-10 02:55:06
191.1633,24.09,1140.8,11.26,2023-07-10 03:55:09
191.205,23.55,1048.0,11.26,2023-07-10 04:55:12
191.2466,23.45,1114.4,11.25,2023-07-10 05:55:06
191.2883,23.55,1065.5,11.25,2023-07-10 06:55:09
191.33,23.63,1272.4,11.25,2023-07-10 07:55:12
191.3716,23.7,1762.3,11.25,2023-07-10 08:55:06
191.4133,23.55,2879.3,11.25,2023-07-10 09:55:09
191.455,23.45,3815.6,11.25,2023-07-10 10:55:12
191.5383,23.5,3617.7,11.24,2023-07-10 12:55:09
191.58,23.47,3571.1,11.25,2023-07-10 13:55:12
191.6216,23.5,2412.0,11.24,2023-07-10 14:55:06
191.6633,23.4,1614.0,11.24,2023-07-10 15:55:09
191.705,23.24,1440.6,11.24,2023-07-10 16:55:12
191.7466,23.12,1082.8,11.24,2023-07-10 17:55:06
191.7883,22.99,1107.9,11.24,2023-07-10 18:55:09
191.83,23.19,977.3,11.24,2023-07-10 19:55:12
191.8716,23.42,987.5,11.24,2023-07-10 20:55:06
191.9133,23.68,1167.6,11.24,2023-07-10 21:55:09
191.955,23.75,1404.0,11.24,2023-07-10 22:55:12
191.9966,23.73,1591.8,11.24,2023-07-10 23:55:06
192.0383,23.68,1823.3,11.24,2023-07-11 00:55:09
192.08,23.68,2228.7,11.24,2023-07-11 01:55:12
192.1216,23.6,1985.0,11.24,2023-07-11 02:55:06
192.1633,23.42,1787.8,11.24,2023-07-11 03:55:09
192.205,23.22,1391.6,11.24,2023-07-11 04:55:12
192.2466,22.86,1317.0,11.23,2023-07-11 05:55:06
192.2883,22.71,1277.1,11.23,2023-07-11 06:55:09
192.33,22.76,1191.9,11.22,2023-07-11 07:55:12
192.3716,22.66,1452.1,11.22,2023-07-11 08:55:06
192.4133,22.58,1869.3,11.22,2023-07-11 09:55:09
192.455,22.33,2968.7,11.22,2023-07-11 10:55:12
192.4966,22.26,3621.5,11.22,2023-07-11 11:55:06
192.5383,22.28,4270.5,11.21,2023-07-11 12:55:09
192.58,22.51,3600.2,11.22,2023-07-11 13:55:12
192.6216,22.69,3159.2,11.22,2023-07-11 14:55:06
192.6633,22.81,2105.9,11.22,2023-07-11 15:55:09
192.705,23.32,1599.8,11.22,2023-07-11 16:55:12
192.7466,23.91,1390.5,11.23,2023-07-11 17:55:06
192.83,23.93,968.4,11.4,2023-07-11 19:55:12
192.8716,24.35,799.3,11.36,2023-07-11 20:55:06
192.9133,24.97,792.6,11.34,2023-07-11 21:55:09
192.955,25.68,878.8,11.33,2023-07-11 22:55:12
192.9966,25.76,974.7,11.33,2023-07-11 23:55:06
193.0383,25.87,1232.0,11.32,2023-07-12 00:55:09
193.08,25.73,1176.5,11.31,2023-07-12 01:55:12
193.1216,25.39,1289.6,11.3,2023-07-12 02:55:06
193.1633,25.29,1334.3,11.3,2023-07-12 03:55:09
193.205,24.55,1416.9,11.29,2023-07-12 04:55:12
193.2466,24.09,1340.4,11.28,2023-07-12 05:55:06
193.2883,23.63,1292.3,11.27,2023-07-12 06:55:09
193.33,23.22,1351.4,11.26,2023-07-12 07:55:12
193.3716,23.24,1217.7,11.26,2023-07-12 08:55:06
193.4133,23.65,1465.6,11.26,2023-07-12 09:55:09
193.455,23.7,1975.9,11.26,2023-07-12 10:55:12
193.4966,23.68,3036.6,11.26,2023-07-12 11:55:06
193.5383,23.73,3387.5,11.26,2023-07-12 12:55:09
193.6216,23.7,3260.7,11.26,2023-07-12 14:55:06
193.6633,23.6,2286.1,11.26,2023-07-12 15:55:09
193.705,23.68,1988.8,11.25,2023-07-12 16:55:12
193.7466,23.83,1512.9,11.25,2023-07-12 17:55:06
193.7883,24.63,1200.7,11.26,2023-07-12 18:55:09
193.83,24.42,1016.2,11.26,2023-07-12 19:55:12
193.8716,24.37,1109.6,11.26,2023-07-12 20:55:06
193.9133,24.63,830.2,11.26,2023-07-12 21:55:09
193.955,25.21,872.4,11.26,2023-07-12 22:55:12
193.9966,25.81,945.9,11.27,2023-07-12 23:55:06
194.0383,26.13,1227.2,11.28,2023-07-13 00:55:09
194.08,26.05,1429.8,11.28,2023-07-13 01:55:12
194.1216,25.97,1938.9,11.28,2023-07-13 02:55:06
194.1633,25.79,2169.0,11.28,2023-07-13 03:55:09
194.205,25.34,1799.4,11.28,2023-07-13 04:55:12
194.2466,25.08,1840.6,11.27,2023-07-13 05:55:06
194.2883,24.37,1331.0,11.26,2023-07-13 06:55:09
194.33,24.09,1474.3,11.25,2023-07-13 07:55:12
194.3716,23.75,1562.6,11.25,2023-07-13 08:55:06
194.4133,23.86,1351.9,11.24,2023-07-13 09:55:09
194.455,24.09,1688.5,11.24,2023-07-13 10:55:12
194.4966,24.27,2108.8,11.25,2023-07-13 11:55:06
194.5383,24.3,2195.7,11.25,2023-07-13 12:55:09
194.58,24.48,2627.1,11.25,2023-07-13 13:55:12
194.6216,24.42,2827.9,11.25,2023-07-13 14:55:06
194.6633,24.19,2352.2,11.25,2023-07-13 15:55:09
194.705,24.37,1711.5,11.25,2023-07-13 16:55:12
194.7466,24.4,1656.4,11.25,2023-07-13 17:55:06
194.7883,24.68,1213.6,11.25,2023-07-13 18:55:09
194.83,25.29,1176.3,11.25,2023-07-13 19:55:12
194.8716,24.74,1033.9,11.26,2023-07-13 20:55:06
194.9133,24.68,1108.6,11.25,2023-07-13 21:55:09
194.955,24.97,782.7,11.25,2023-07-13 22:55:12
194.9966,25.58,867.3,11.25,2023-07-13 23:55:06
195.0383,26.03,1002.7,11.25,2023-07-14 00:55:09
195.08,26.11,1340.8,11.26,2023-07-14 01:55:12
195.1216,26.11,1619.3,11.26,2023-07-14 02:55:06
195.1633,25.92,1759.7,11.26,2023-07-14 03:55:09
195.205,25.76,2072.1,11.26,2023-07-14 04:55:12
195.2466,25.47,1714.6,11.25,2023-07-14 05:55:06
195.2883,25.18,2072.7,11.25,2023-07-14 06:55:09
195.33,24.92,1501.0,11.25,2023-07-14 07:55:12
195.3716,24.45,1531.8,11.24,2023-07-14 08:55:06
195.4133,24.22,1509.4,11.24,2023-07-14 09:55:09
195.455,24.32,1336.3,11.24,2023-07-14 10:55:12
195.4966,24.48,1979.8,11.24,2023-07-14 11:55:06
195.5383,24.48,2485.1,11.23,2023-07-14 12:55:09
195.58,24.55,2431.7,11.23,2023-07-14 13:55:12
195.6216,24.53,2842.1,11.24,2023-07-14 14:55:06
195.6633,24.4,2920.3,11.23,2023-07-14 15:55:09
195.705,24.5,2624.6,11.23,2023-07-14 16:55:12
195.7466,24.32,2499.9,11.24,2023-07-14 17:55:06
195.7883,24.27,2026.6,11.23,2023-07-14 18:55:09
195.83,24.35,1621.4,11.23,2023-07-14 19:55:12
195.8716,24.19,1508.6,11.23,2023-07-14 20:55:06
195.9133,24.09,1077.3,11.23,2023-07-14 21:55:09
195.955,24.19,995.5,11.22,2023-07-14 22:55:12
195.9966,24.27,1039.8,11.22,2023-07-14 23:55:06
196.0383,24.37,1313.5,11.22,2023-07-15 00:55:09
196.08,24.35,1709.9,11.23,2023-07-15 01:55:12
196.1216,24.27,2613.2,11.23,2023-07-15 02:55:06
196.1633,24.19,3123.6,11.22,2023-07-15 03:55:09
196.205,24.19,3404.4,11.23,2023-07-15 04:55:12
196.2466,24.22,3174.5,11.22,2023-07-15 05:55:06
196.2883,24.17,2629.8,11.22,2023-07-15 06:55:09
196.3716,23.88,1836.5,11.39,2023-07-15 08:55:06
196.4133,23.73,1933.9,11.35,2023-07-15 09:55:09
196.455,23.75,1619.6,11.32,2023-07-15 10:55:12
196.4966,23.75,1406.5,11.3,2023-07-15 11:55:06
196.5383,23.78,1825.9,11.29,2023-07-15 12:55:09
196.58,23.91,2038.3,11.29,2023-07-15 13:55:12
196.6216,24.09,2633.0,11.28,2023-07-15 14:55:06
196.6633,24.19,3165.7,11.28,2023-07-15 15:55:09
196.705,24.32,3270.2,11.28,2023-07-15 16:55:12
196.7466,24.19,2653.6,11.28,2023-07-15 17:55:06
196.7883,24.42,2107.1,11.27,2023-07-15 18:55:09
196.83,24.66,1489.8,11.27,2023-07-15 19:55:12
196.8716,24.81,1189.7,11.27,2023-07-15 20:55:06
196.9133,24.92,1058.1,11.27,2023-07-15 21:55:09
196.955,24.74,1079.6,11.27,2023-07-15 22:55:12
196.9966,24.4,1194.8,11.26,2023-07-15 23:55:06
197.0383,24.55,911.8,11.26,2023-07-16 00:55:09
197.08,24.87,1089.1,11.26,2023-07-16 01:55:12
197.1216,25.08,1718.8,11.26,2023-07-16 02:55:06
197.1633,25.08,2608.6,11.26,2023-07-16 03:55:09
197.205,25.0,2828.5,11.26,2023-07-16 04:55:12
197.2466,24.92,2747.0,11.26,2023-07-16 05:55:06
197.2883,24.84,2921.4,11.26,2023-07-16 06:55:09
197.33,24.79,2736.0,11.26,2023-07-16 07:55:12
197.3716,24.4,1832.7,11.25,2023-07-16 08:55:06
197.4133,24.19,1754.8,11.25,2023-07-16 09:55:09
197.455,23.99,2040.8,11.25,2023-07-16 10:55:12
197.4966,23.96,1925.5,11.24,2023-07-16 11:55:06
197.5383,24.01,1417.8,11.24,2023-07-16 12:55:09
197.58,24.22,1443.3,11.24,2023-07-16 13:55:12
197.6216,24.48,1616.0,11.24,2023-07-16 14:55:06
197.6633,24.71,2108.6,11.25,2023-07-16 15:55:09
197.705,24.74,2533.8,11.25,2023-07-16 16:55:12
197.7466,24.79,3385.5,11.25,2023-07-16 17:55:06
197.7883,24.37,2468.8,11.25,2023-07-16 18:55:09
197.83,24.63,1268.0,11.25,2023-07-16 19:55:12
197.8716,24.55,1452.6,11.25,2023-07-16 20:55:06
197.9133,24.71,1142.9,11.24,2023-07-16 21:55:09
197.955,24.58,1387.6,11.24,2023-07-16 22:55:12
197.9966,24.4,986.5,11.24,2023-07-16 23:55:06
198.0383,24.37,922.5,11.24,2023-07-17 00:55:09
198.08,24.4,1066.3,11.24,2023-07-17 01:55:12
198.1216,24.5,1351.9,11.24,2023-07-17 02:55:06
198.1633,24.45,1854.6,11.24,2023-07-17 03:55:09
198.205,24.4,2908.7,11.24,2023-07-17 04:55:12
198.2466,24.37,3680.7,11.24,2023-07-17 05:55:06
198.2883,24.37,3408.8,11.23,2023-07-17 06:55:09
198.33,24.37,3021.5,11.23,2023-07-17 07:55:12
198.3716,24.27,2507.3,11.23,2023-07-17 08:55:06
198.4133,24.06,1763.2,11.23,2023-07-17 09:55:09
198.455,23.99,1796.1,11.22,2023-07-17 10:55:12
198.4966,23.93,1877.1,11.22,2023-07-17 11:55:06
198.5383,23.93,2222.2,11.22,2023-07-17 12:55:09
198.58,24.24,1462.1,11.22,2023-07-17 13:55:12
198.6216,24.58,1732.9,11.22,2023-07-17 14:55:06
198.6633,24.87,2017.7,11.23,2023-07-17 15:55:09
198.705,25.52,2069.3,11.24,2023-07-17 16:55:12
198.7466,25.52,2211.8,11.24,2023-07-17 17:55:06
198.7883,25.05,1974.6,11.24,2023-07-17 18:55:09
198.83,25.15,1864.8,11.24,2023-07-17 19:55:12
198.8716,25.44,1101.0,11.24,2023-07-17 20:55:06
198.9133,25.29,1139.0,11.24,2023-07-17 21:55:09
198.955,25.36,963.4,11.24,2023-07-17 22:55:12
198.9966,25.02,1024.3,11.24,2023-07-17 23:55:06
199.0383,24.71,1180.8,11.23,2023-07-18 00:55:09
199.08,24.81,961.6,11.22,2023-07-18 01:55:12
199.1216,25.21,1015.0,11.22,2023-07-18 02:55:06
199.2466,25.44,2370.7,11.23,2023-07-18 05:55:06
199.2883,25.36,2903.2,11.23,2023-07-18 06:55:09
199.33,25.18,2605.9,11.23,2023-07-18 07:55:12
199.3716,24.84,2075.1,11.23,2023-07-18 08:55:06
199.4133,24.71,1967.1,11.22,2023-07-18 09:55:09
199.455,24.53,1540.1,11.22,2023-07-18 10:55:12
199.4966,24.19,1599.6,11.22,2023-07-18 11:55:06
199.5383,24.09,1585.9,11.21,2023-07-18 12:55:09
199.58,24.11,1347.8,11.21,2023-07-18 13:55:12
199.6216,24.68,1466.4,11.21,2023-07-18 14:55:06
199.6633,24.87,1791.1,11.22,2023-07-18 15:55:09
199.705,25.21,2023.8,11.22,2023-07-18 16:55:12
199.7466,25.42,2092.7,11.22,2023-07-18 17:55:06
199.7883,25.44,2675.6,11.23,2023-07-18 18:55:09
199.83,25.1,2026.8,11.23,2023-07-18 19:55:12
199.9133,24.97,1336.5,11.39,2023-07-18 21:55:09
199.955,24.92,1138.3,11.35,2023-07-18 22:55:12
199.9966,24.95,1141.9,11.32,2023-07-18 23:55:06
200.0383,24.89,1141.3,11.3,2023-07-19 00:55:09
200.08,24.63,1267.6,11.29,2023-07-19 01:55:12
200.1216,24.68,923.9,11.28,2023-07-19 02:55:06
200.1633,24.92,1113.2,11.28,2023-07-19 03:55:09
200.205,25.05,1538.8,11.27,2023-07-19 04:55:12
200.2466,25.05,2543.0,11.27,2023-07-19 05:55:06
200.2883,25.02,3751.1,11.26,2023-07-19 06:55:09
200.33,24.84,2882.4,11.26,2023-07-19 07:55:12
200.3716,24.89,3104.7,11.26,2023-07-19 08:55:06
200.4133,24.76,2739.0,11.26,2023-07-19 09:55:09
200.455,24.61,1810.6,11.25,2023-07-19 10:55:12
200.4966,24.35,1788.8,11.25,2023-07-19 11:55:06
200.5383,24.3,1997.9,11.25,2023-07-19 12:55:09
200.58,24.3,1696.5,11.24,2023-07-19 13:55:12
200.6216,24.53,1370.1,11.24,2023-07-19 14:55:06
200.6633,25.26,1280.8,11.24,2023-07-19 15:55:09
200.705,25.6,1354.5,11.25,2023-07-19 16:55:12
200.7466,26.29,1351.4,11.25,2023-07-19 17:55:06
200.7883,26.51,1583.5,11.26,2023-07-19 18:55:09
200.83,26.27,1824.6,11.26,2023-07-19 19:55:12
200.8716,25.63,1554.9,11.26,2023-07-19 20:55:06
200.9133,25.58,1727.6,11.25,2023-07-19 21:55:09
200.9966,25.6,1004.0,11.25,2023-07-19 23:55:06
201.0383,25.52,1148.1,11.25,2023-07-20 00:55:09
201.08,25.47,1191.6,11.24,2023-07-20 01:55:12
201.1216,25.34,1179.4,11.24,2023-07-20 02:55:06
201.1633,25.39,1048.5,11.24,2023-07-20 03:55:09
201.205,25.44,1160.7,11.24,2023-07-20 04:55:12
201.2466,25.36,1637.1,11.24,2023-07-20 05:55:06
201.2883,25.21,2385.5,11.24,2023-07-20 06:55:09
201.33,25.21,3317.6,11.24,2023-07-20 07:55:12
201.3716,25.23,3208.8,11.23,2023-07-20 08:55:06
201.4133,25.21,3392.8,11.23,2023-07-20 09:55:09
201.455,25.0,2562.0,11.23,2023-07-20 10:55:12
201.4966,24.79,2360.1,11.23,2023-07-20 11:55:06
201.5383,24.71,1610.1,11.22,2023-07-20 12:55:09
201.58,24.76,1929.6,11.22,2023-07-20 13:55:12
201.6216,24.81,1585.5,11.22,2023-07-20 14:55:06
201.6633,25.52,1142.0,11.22,2023-07-20 15:55:09
201.705,25.84,1251.5,11.23,2023-07-20 16:55:12
201.7466,26.32,1208.3,11.24,2023-07-20 17:55:06
201.7883,26.64,1299.1,11.24,2023-07-20 18:55:09
201.83,26.99,1221.0,11.25,2023-07-20 19:55:12
201.8716,26.29,1466.4,11.25,2023-07-20 20:55:06
201.9133,25.73,1565.6,11.24,2023-07-20 21:55:09
201.955,25.87,1432.1,11.24,2023-07-20 22:55:12
201.9966,25.42,1345.8,11.23,2023-07-20 23:55:06
202.0383,25.39,1209.0,11.22,2023-07-21 00:55:09
202.08,25.1,1340.2,11.22,2023-07-21 01:55:12
202.1216,24.87,1462.8,11.22,2023-07-21 02:55:06
202.1633,24.92,1069.9,11.22,2023-07-21 03:55:09
202.205,25.31,1125.2,11.22,2023-07-21 04:55:12
202.2466,25.31,1393.0,11.22,2023-07-21 05:55:06
202.2883,25.15,1990.7,11.22,2023-07-21 06:55:09
202.33,25.15,2866.7,11.22,2023-07-21 07:55:12
202.3716,25.0,3162.6,11.22,2023-07-21 08:55:06
202.4133,24.97,2274.9,11.21,2023-07-21 09:55:09
202.455,24.87,2189.0,11.21,2023-07-21 10:55:12
202.4966,24.71,2167.2,11.21,2023-07-21 11:55:06
202.5383,24.53,1744.6,11.21,2023-07-21 12:55:09
202.58,24.37,1618.8,11.2,2023-07-21 13:55:12
202.6216,24.3,1772.8,11.21,2023-07-21 14:55:06
202.6633,24.32,1331.6,11.2,2023-07-21 15:55:09
202.705,25.05,1203.9,11.21,2023-07-21 16:55:12
202.7466,25.29,1315.2,11.21,2023-07-21 17:55:06
202.7883,25.52,1509.8,11.21,2023-07-21 18:55:09
202.83,25.52,1851.0,11.22,2023-07-21 19:55:12
202.8716,25.68,1956.3,11.22,2023-07-21 20:55:06
202.9133,25.47,1711.4,11.22,2023-07-21 21:55:09
202.955,25.0,1808.6,11.21,2023-07-21 22:55:12
202.9966,24.74,1587.9,11.21,2023-07-21 23:55:06
203.0383,24.53,1534.3,11.21,2023-07-22 00:55:09
203.08,24.32,1684.5,11.2,2023-07-22 01:55:12
203.1216,24.24,1495.6,11.2,2023-07-22 02:55:06
203.1633,24.11,1589.2,11.2,2023-07-22 03:55:09
203.205,24.27,1234.2,11.19,2023-07-22 04:55:12
203.2466,24.32,1504.3,11.19,2023-07-22 05:55:06
203.2883,24.35,2090.7,11.2,2023-07-22 06:55:09
203.33,24.3,2765.0,11.2,2023-07-22 07:55:12
203.3716,24.22,4143.9,11.19,2023-07-22 08:55:06
203.455,24.17,3741.5,11.37,2023-07-22 10:55:12
203.4966,24.17,2846.7,11.32,2023-07-22 11:55:06
203.5383,24.14,2233.5,11.3,2023-07-22 12:55:09
203.58,24.11,1954.4,11.28,2023-07-22 13:55:12
203.6216,24.3,2053.0,11.27,2023-07-22 14:55:06
203.6633,24.53,1921.2,11.26,2023-07-22 15:55:09
203.705,24.71,1323.9,11.26,2023-07-22 16:55:12
203.7466,25.31,1364.9,11.26,2023-07-22 17:55:06
203.7883,25.63,1373.7,11.26,2023-07-22 18:55:09
203.83,26.11,1459.7,11.26,2023-07-22 19:55:12
203.8716,26.24,1813.5,11.26,2023-07-22 20:55:06
203.9133,26.37,2244.0,11.26,2023-07-22 21:55:09
203.955,25.87,2121.1,11.26,2023-07-22 22:55:12
203.9966,25.84,1721.7,11.25,2023-07-22 23:55:06
204.0383,25.47,1370.5,11.25,2023-07-23 00:55:09
204.08,25.39,1529.7,11.24,2023-07-23 01:55:12
204.1216,25.31,1538.1,11.24,2023-07-23 02:55:06
204.1633,25.13,1761.7,11.24,2023-07-23 03:55:09
204.205,25.1,1756.9,11.24,2023-07-23 04:55:12
204.2466,25.26,1305.0,11.24,2023-07-23 05:55:06
204.2883,25.31,1601.0,11.23,2023-07-23 06:55:09
204.33,25.1,2321.0,11.23,2023-07-23 07:55:12
204.3716,24.84,3361.3,11.23,2023-07-23 08:55:06
204.455,25.05,3649.7,11.22,2023-07-23 10:55:12
204.4966,24.97,2727.2,11.22,2023-07-23 11:55:06
204.5383,24.89,2555.8,11.22,2023-07-23 12:55:09
204.58,24.84,1708.9,11.22,2023-07-23 13:55:12
204.6216,24.79,1551.4,11.22,2023-07-23 14:55:06
204.6633,24.92,1549.6,11.22,2023-07-23 15:55:09
204.705,24.89,1439.7,11.22,2023-07-23 16:55:12
204.7466,25.63,1002.2,11.22,2023-07-23 17:55:06
204.7883,26.27,1015.7,11.23,2023-07-23 18:55:09
204.83,26.62,1042.4,11.24,2023-07-23 19:55:12
204.8716,27.13,1091.9,11.24,2023-07-23 20:55:06
204.9133,27.13,1537.3,11.24,2023-07-23 21:55:09
204.9966,26.03,1411.4,11.24,2023-07-23 23:55:06
205.0383,26.0,1479.0,11.23,2023-07-24 00:55:09
205.08,25.81,1398.4,11.23,2023-07-24 01:55:12
205.1216,25.66,1263.2,11.22,2023-07-24 02:55:06
205.1633,25.26,1340.1,11.22,2023-07-24 03:55:09
205.205,25.08,1642.2,11.21,2023-07-24 04:55:12
205.2466,25.39,1322.7,11.21,2023-07-24 05:55:06
205.2883,25.44,1417.0,11.21,2023-07-24 06:55:09
205.33,25.39,1813.4,11.21,2023-07-24 07:55:12
205.3716,25.0,2390.7,11.21,2023-07-24 08:55:06
205.4133,25.05,2941.3,11.21,2023-07-24 09:55:09
205.4966,24.97,3071.6,11.21,2023-07-24 11:55:06
205.5383,24.74,2901.9,11.21,2023-07-24 12:55:09
205.58,24.58,2551.1,11.2,2023-07-24 13:55:12
205.6216,24.66,1754.0,11.2,2023-07-24 14:55:06
205.6633,24.92,1401.5,11.2,2023-07-24 15:55:09
205.705,24.74,1521.6,11.2,2023-07-24 16:55:12
205.7466,24.95,1449.9,11.2,2023-07-24 17:55:06
205.7883,25.44,1065.6,11.2,2023-07-24 18:55:09
205.83,25.95,1003.7,11.21,2023-07-24 19:55:12
205.8716,26.4,927.7,11.21,2023-07-24 20:55:06
205.9966,25.97,1444.3,11.22,2023-07-24 23:55:06
206.0383,25.58,1646.1,11.21,2023-07-25 00:55:09
206.08,25.52,1944.2,11.21,2023-07-25 01:55:12
206.1216,25.34,1920.6,11.2,2023-07-25 02:55:06
206.1633,25.31,1168.3,11.2,2023-07-25 03:55:09
206.205,25.1,1243.1,11.2,2023-07-25 04:55:12
206.2466,25.05,1328.8,11.2,2023-07-25 05:55:06
206.2883,25.18,1174.4,11.2,2023-07-25 06:55:09
206.33,25.13,1477.2,11.2,2023-07-25 07:55:12
206.3716,24.89,1807.5,11.2,2023-07-25 08:55:06
206.4133,24.4,2694.3,11.19,2023-07-25 09:55:09
206.455,24.55,3711.4,11.18,2023-07-25 10:55:12
206.4966,24.87,3415.3,11.18,2023-07-25 11:55:06
206.5383,24.81,2333.8,11.19,2023-07-25 12:55:09
206.58,24.74,3198.7,11.19,2023-07-25 13:55:12
206.6216,24.81,2236.6,11.19,2023-07-25 14:55:06
206.6633,25.05,1411.7,11.19,2023-07-25 15:55:09
206.705,25.5,1139.1,11.19,2023-07-25 16:55:12
206.7466,25.42,1300.3,11.2,2023-07-25 17:55:06
206.7883,25.52,1144.8,11.2,2023-07-25 18:55:09
206.83,26.32,810.2,11.2,2023-07-25 19:55:12
206.8716,27.13,809.7,11.21,2023-07-25 20:55:06
206.9133,27.26,809.6,11.22,2023-07-25 21:55:09
206.9966,27.21,1147.1,11.38,2023-07-25 23:55:06
207.0383,26.56,1622.2,11.34,2023-07-26 00:55:09
207.08,26.29,1314.1,11.31,2023-07-26 01:55:12
207.1216,26.24,1639.3,11.29,2023-07-26 02:55:06
207.1633,26.05,1217.4,11.28,2023-07-26 03:55:09
207.205,25.66,1236.6,11.27,2023-07-26 04:55:12
207.2466,25.42,1608.2,11.25,2023-07-26 05:55:06
207.2883,25.6,1230.3,11.25,2023-07-26 06:55:09
207.33,25.58,1437.9,11.25,2023-07-26 07:55:12
207.3716,25.5,1893.5,11.24,2023-07-26 08:55:06
207.4133,25.31,2504.1,11.24,2023-07-26 09:55:09
207.455,25.34,3225.7,11.24,2023-07-26 10:55:12
207.4966,25.47,3151.3,11.23,2023-07-26 11:55:06
207.5383,25.44,3445.4,11.23,2023-07-26 12:55:09
207.58,25.42,3492.5,11.23,2023-07-26 13:55:12
207.6216,25.52,2309.7,11.23,2023-07-26 14:55:06
207.6633,25.58,1683.1,11.23,2023-07-26 15:55:09
207.705,25.81,1139.5,11.23,2023-07-26 16:55:12
207.7466,25.95,1175.4,11.23,2023-07-26 17:55:06
207.7883,25.81,1316.0,11.23,2023-07-26 18:55:09
207.83,26.03,983.6,11.23,2023-07-26 19:55:12
207.8716,26.89,811.9,11.23,2023-07-26 20:55:06
207.9133,27.29,808.7,11.24,2023-07-26 21:55:09
207.955,27.48,777.2,11.24,2023-07-26 22:55:12
208.08,26.86,2019.6,11.24,2023-07-27 01:55:12
208.1633,26.48,2398.1,11.23,2023-07-27 03:55:09
208.205,26.11,1449.7,11.22,2023-07-27 04:55:12
208.2466,25.63,1434.2,11.22,2023-07-27 05:55:06
208.2883,25.55,1392.5,11.21,2023-07-27 06:55:09
208.33,25.55,1347.2,11.21,2023-07-27 07:55:12
208.3716,25.52,1415.7,11.21,2023-07-27 08:55:06
208.4133,25.44,1673.5,11.21,2023-07-27 09:55:09
208.455,25.23,2380.2,11.21,2023-07-27 10:55:12
208.58,25.34,3311.7,11.2,2023-07-27 13:55:12
208.6216,25.31,3696.5,11.2,2023-07-27 14:55:06
208.6633,25.26,2628.9,11.2,2023-07-27 15:55:09
208.705,25.5,1391.2,11.2,2023-07-27 16:55:12
208.7466,25.95,1182.1,11.2,2023-07-27 17:55:06
208.7883,26.08,1046.0,11.21,2023-07-27 18:55:09
208.83,26.16,1320.2,11.21,2023-07-27 19:55:12
208.8716,26.32,866.2,11.21,2023-07-27 20:55:06
208.9133,26.78,803.1,11.21,2023-07-27 21:55:09
208.955,27.1,914.0,11.21,2023-07-27 22:55:12
208.9966,27.35,1082.6,11.22,2023-07-27 23:55:06
209.0383,27.26,1420.2,11.22,2023-07-28 00:55:09
209.08,27.24,2753.7,11.22,2023-07-28 01:55:12
209.1216,27.1,1963.1,11.22,2023-07-28 02:55:06
209.1633,26.83,2228.4,11.22,2023-07-28 03:55:09
209.205,26.83,2452.2,11.21,2023-07-28 04:55:12
209.2466,26.37,1733.6,11.21,2023-07-28 05:55:06
209.2883,25.97,1535.4,11.2,2023-07-28 06:55:09
209.33,25.79,2550.9,11.2,2023-07-28 07:55:12
209.3716,25.73,2115.9,11.2,2023-07-28 08:55:06
209.4133,25.89,1701.9,11.2,2023-07-28 09:55:09
209.455,25.84,2701.0,11.2,2023-07-28 10:55:12
209.4966,25.76,2924.6,11.2,2023-07-28 11:55:06
209.5383,25.79,3329.5,11.19,2023-07-28 12:55:09
209.58,25.89,4060.0,11.2,2023-07-28 13:55:12
209.6633,25.95,3600.4,11.2,2023-07-28 15:55:09
209.705,26.21,1987.6,11.2,2023-07-28 16:55:12
209.7466,26.27,1511.3,11.2,2023-07-28 17:55:06
209.7883,26.7,1094.1,11.2,2023-07-28 18:55:09
209.83,26.56,999.9,11.2,2023-07-28 19:55:12
209.8716,26.4,1267.4,11.2,2023-07-28 20:55:06
209.9133,26.62,959.2,11.2,2023-07-28 21:55:09
209.955,27.18,928.5,11.2,2023-07-28 22:55:12
209.9966,27.48,946.1,11.21,2023-07-28 23:55:06
210.0383,27.7,1132.0,11.21,2023-07-29 00:55:09
210.1216,27.46,2272.2,11.21,2023-07-29 02:55:06
210.205,27.35,3706.5,11.21,2023-07-29 04:55:12
210.2466,26.99,3119.0,11.21,2023-07-29 05:55:06
210.2883,26.43,1890.1,11.2,2023-07-29 06:55:09
210.33,26.0,2051.1,11.2,2023-07-29 07:55:12
210.3716,25.68,1696.4,11.19,2023-07-29 08:55:06
210.4133,25.79,1542.0,11.18,2023-07-29 09:55:09
210.455,25.92,1769.3,11.18,2023-07-29 10:55:12
210.6633,25.95,4828.9,11.27,2023-07-29 15:55:09
210.705,25.89,3583.9,11.26,2023-07-29 16:55:12
210.7466,26.11,2452.8,11.25,2023-07-29 17:55:06
210.7883,26.51,1617.6,11.25,2023-07-29 18:55:09
210.83,26.43,1583.4,11.24,2023-07-29 19:55:12
210.8716,26.13,1333.9,11.24,2023-07-29 20:55:06
210.9133,26.16,1626.3,11.24,2023-07-29 21:55:09
210.955,25.84,1264.7,11.23,2023-07-29 22:55:12
210.9966,26.35,1074.1,11.23,2023-07-29 23:55:06
211.0383,26.53,1225.0,11.23,2023-07-30 00:55:09
211.08,26.67,2024.6,11.23,2023-07-30 01:55:12
211.1216,26.64,3048.2,11.23,2023-07-30 02:55:06
211.3716,25.1,2104.0,11.2,2023-07-30 08:55:06
