Year Day	Temperature C	CO2	Battery Voltage
141.1980	12.65	464.9	11.93
141.1981			
141.2189	12.29	466.2	11.93
141.2190			
141.2397	12.34	463.3	11.93
141.2398			
141.2605	12.31	466.1	11.93
141.2606			
141.2814	12.25	467.7	11.93
141.2815			
141.3022	12.13	467.5	11.93
141.3023			
141.3230	12.09	467.4	11.93
141.3231			
141.3439	12.02	466.6	11.93
141.3440			
141.3647	12.11	470.1	11.92
141.3648			
141.3855	12.29	481.5	11.92
141.3856			
141.4064	12.20	478.0	11.92
141.4065			
141.4272	12.25	483.0	11.92
141.4273			
141.4480	12.25	480.1	11.92
141.4481			
141.4689	12.29	478.8	11.92
141.4690			
141.4897	12.25	481.3	11.92
141.4898			
141.5105	12.13	487.7	11.92
141.5106			
141.5314	12.11	486.8	11.92
141.5315			
141.5522	12.13	482.9	11.92
141.5523			
141.5730	12.13	482.2	11.92
141.5731			
141.5939	12.25	476.0	11.92
141.5940			
141.6147	12.29	472.6	11.92
141.6148			
141.6355	12.63	471.0	11.92
141.6356			
141.6564	12.92	473.6	11.92
141.6565			
141.6772	12.95	476.6	11.92
141.6773			
141.6980	13.06	480.2	11.92
141.6981			
141.7189	12.86	479.8	11.92
141.7190			
141.7397	12.67	473.1	11.92
141.7398			
141.7605	12.58	468.1	11.92
141.7606			
141.7814	11.93	460.0	11.92
141.7815			
141.8022	11.79	458.3	11.91
141.8023			
141.8230	11.66	450.1	11.91
141.8231			
141.8439	11.75	447.1	11.91
141.8440			
141.8647	11.82	443.1	11.91
141.8648			
141.8855	11.93	442.7	11.91
141.8856			
141.9064	12.09	440.4	11.91
141.9065			
141.9272	12.13	436.6	11.91
141.9273			
141.9480	12.40	440.3	11.91
141.9481			
141.9689	12.47	441.9	11.91
141.9690			
141.9897	12.45	435.6	11.91
141.9898			
142.0105	12.04	435.6	11.91
142.0106			
142.0314	11.48	438.5	11.91
142.0315			
142.0522	11.43	430.6	11.91
142.0523			
142.0730	11.48	439.0	11.90
142.0731			
142.0939	11.43	440.9	11.90
142.0940			
142.1147	11.50	444.1	11.90
142.1148			
142.1355	11.52	442.6	11.90
142.1356			
142.1564	11.41	445.3	11.90
142.1565			
142.1772	11.73	447.2	11.90
142.1773			
142.1980	11.73	450.0	11.90
142.1981			
142.2189	11.68	446.3	11.90
142.2190			
142.2397	11.73	455.6	11.90
142.2398			
142.2605	11.41	448.6	11.90
142.2606			
142.2814	11.30	450.3	11.90
142.2815			
142.3022	11.35	452.2	11.89
142.3023			
142.3230	10.99	449.4	11.89
142.3231			
142.3439	10.94	450.6	11.89
142.3440			
142.3647	10.85	453.6	11.89
142.3648			
142.3855	10.87	455.9	11.89
142.3856			
142.4064	10.96	452.8	11.89
142.4065			
142.4272	11.14	453.6	11.89
142.4273			
142.4480	11.14	450.1	11.89
142.4481			
142.4689	11.12	446.1	11.89
142.4690			
142.4897	11.05	439.1	11.89
142.4898			
142.5105	10.94	431.9	11.89
142.5106			
142.5314	11.03	413.9	11.89
142.5315			
142.5522	11.14	423.7	11.89
142.5523			
142.5730	11.39	431.6	11.89
142.5731			
142.5939	11.26	427.5	11.89
142.5940			
142.6147	11.30	411.9	11.89
142.6148			
142.6355	11.50	423.5	11.89
142.6356			
142.6564	11.61	435.8	11.89
142.6565			
142.6772	11.86	446.5	11.89
142.6773			
142.6980	11.84	441.7	11.89
142.6981			
142.7189	11.88	432.6	11.89
142.7190			
142.7397	11.88	432.2	11.89
142.7398			
142.7605	11.86	426.6	11.89
142.7606			
142.7819	11.50		11.55
142.7826			
142.8022	11.48	397.3	11.91
142.8023			
142.8230	11.43	400.9	11.90
142.8231			
142.8439	11.46	392.7	11.89
142.8440			
142.8647	11.48	408.2	11.89
142.8648			
142.8855	11.79	435.5	11.89
142.8856			
142.9064	12.13	411.5	11.89
142.9065			
142.9272	11.84	407.1	11.89
142.9273			
142.9480	11.93	405.8	11.89
142.9481			
142.9689	11.68	405.1	11.88
142.9690			
142.9897	11.66	386.5	11.88
142.9898			
143.0105	11.68	350.1	11.88
143.0106			
143.0314	11.64	369.0	11.88
143.0315			
143.0522	11.79	407.3	11.88
143.0523			
143.0730	11.79	424.0	11.88
143.0731			
143.0939	11.79	436.2	11.88
143.0940			
143.1147	11.79	432.4	11.88
143.1148			
143.1355	11.82	424.6	11.88
143.1356			
143.1564	11.79	423.7	11.88
143.1565			
143.1772	11.77	430.3	11.88
143.1773			
143.1980	11.75	437.6	11.88
143.1981			
143.2189	11.68	436.6	11.88
143.2190			
143.2397	11.68	438.1	11.87
143.2398			
143.2605	11.61	431.8	11.87
143.2606			
143.2814	11.61	436.7	11.87
143.2815			
143.3022	11.61	433.3	11.87
143.3023			
143.3230	11.84	448.9	11.87
143.3231			
143.3439	11.73	447.7	11.87
143.3440			
143.3647	11.82	451.1	11.87
143.3648			
143.3855	11.91	453.6	11.87
143.3856			
143.4064	11.93	454.0	11.87
143.4065			
143.4272	11.95	452.3	11.87
143.4273			
143.4480	11.97	441.2	11.87
143.4481			
143.4689	11.88	436.3	11.87
143.4690			
143.4897	11.82	441.0	11.87
143.4898			
143.5105	11.77	446.6	11.87
143.5106			
143.5314	11.79	429.5	11.87
143.5315			
143.5522	11.86	446.4	11.87
143.5523			
143.5730	12.00	456.3	11.87
143.5731			
143.5939	12.04	457.5	11.87
143.5940			
143.6147	12.02	453.3	11.87
143.6148			
143.6355	12.06	442.7	11.87
143.6356			
143.6564	12.20	434.2	11.87
143.6565			
143.6772	12.22	439.2	11.87
143.6773			
143.6980	12.27	443.1	11.87
143.6981			
143.7189	12.34	443.4	11.87
143.7190			
143.7397	12.43	440.8	11.87
143.7398			
143.7605	12.43	439.3	11.87
143.7606			
143.7814	12.47	439.1	11.87
143.7815			
143.8022	12.54	435.1	11.87
143.8023			
143.8230	12.47	437.4	11.87
143.8231			
143.8439	12.38	437.9	11.87
143.8440			
143.8647	12.11	411.3	11.87
143.8648			
143.8855	12.38	421.3	11.86
143.8856			
143.9064	12.36	421.4	11.86
143.9065			
143.9272	12.22	418.5	11.86
143.9273			
143.9480	12.38	419.5	11.86
143.9481			
143.9689	12.43	411.1	11.86
143.9690			
143.9897	12.45	421.0	11.86
143.9898			
144.0105	12.49	423.4	11.86
144.0106			
144.0314	12.43	423.0	11.86
144.0315			
144.0522	12.43	425.2	11.86
144.0523			
144.0730	12.49	437.4	11.86
144.0731			
144.0939	12.36	432.8	11.86
144.0940			
144.1147	11.88	438.1	11.85
144.1148			
144.1355	11.91	437.1	11.85
144.1356			
144.1564	11.91	435.9	11.86
144.1565			
144.1772	11.88	434.5	11.85
144.1773			
144.1980	11.88	442.1	11.85
144.1981			
144.2189	11.95	448.6	11.85
144.2190			
144.2397	11.86	446.7	11.85
144.2398			
144.2605	11.91	442.4	11.85
144.2606			
144.2814	12.06	452.1	11.85
144.2815			
144.3022	12.11	452.2	11.85
144.3023			
144.3230	12.13	447.8	11.85
144.3231			
144.3439	11.86	455.4	11.85
144.3440			
144.3647	11.73	455.4	11.85
144.3648			
144.3855	11.70	453.0	11.85
144.3856			
144.4064	11.75	467.1	11.84
144.4065			
144.4272	11.84	466.9	11.84
144.4273			
144.4480	12.11	465.5	11.84
144.4481			
144.4689	12.18	461.9	11.85
144.4690			
144.4897	12.27	459.8	11.85
144.4898			
144.5105	12.47	460.3	11.85
144.5106			
144.5314	12.56	459.8	11.85
144.5315			
144.5522	12.61	457.0	11.85
144.5523			
144.5730	12.70	456.3	11.85
144.5731			
144.5939	12.72	456.3	11.85
144.5940			
144.6147	12.67	452.1	11.85
144.6148			
144.6355	12.67	452.1	11.85
144.6356			
144.6564	12.38	446.0	11.85
144.6565			
144.6772	12.54	445.9	11.84
144.6773			
144.6980	12.86	441.8	11.85
144.6981			
144.7189	12.97	440.6	11.84
144.7190			
144.7397	12.99	441.5	11.84
144.7398			
144.7605	13.01	435.4	11.84
144.7606			
144.7814	12.88	411.4	11.84
144.7815			
144.8022	12.16	407.6	11.84
144.8023			
144.8230	10.74	387.5	11.84
144.8231			
144.8439	10.78	389.0	11.84
144.8440			
144.8647	10.32	397.3	11.83
144.8648			
144.8855	10.56	414.9	11.82
144.8856			
144.9064	10.23	423.2	11.82
144.9065			
144.9272	10.58	415.7	11.82
144.9273			
144.9480	10.34	403.7	11.82
144.9481			
144.9689	10.38	411.0	11.82
144.9690			
144.9897	10.61	405.3	11.82
144.9898			
145.0105	11.10	409.7	11.82
145.0106			
145.0314	11.19	415.5	11.82
145.0315			
145.0522	11.41	407.2	11.82
145.0523			
145.0730	11.12	358.7	11.82
145.0731			
145.0939	11.52	351.8	11.82
145.0940			
145.1147	11.23	356.6	11.82
145.1148			
145.1355	11.52	410.8	11.82
145.1356			
145.1564	11.48	393.0	11.82
145.1565			
145.1772	11.52	350.9	11.82
145.1773			
145.1980	11.50	330.6	11.82
145.1981			
145.2189	11.46	306.0	11.82
145.2190			
145.2397	11.41	355.3	11.82
145.2398			
145.2605	11.41	356.1	11.82
145.2606			
145.2814	11.37	369.7	11.82
145.2815			
145.3022	11.32	370.8	11.82
145.3023			
145.3230	11.30	378.9	11.82
145.3231			
145.3439	11.21	396.7	11.82
145.3440			
145.3647	11.26	417.2	11.82
145.3648			
145.3855	11.17	420.1	11.82
145.3856			
145.4064	11.01	425.1	11.81
145.4065			
145.4272	11.03	423.7	11.82
145.4273			
145.4480	11.21	423.4	11.81
145.4481			
145.4689	11.17	418.5	11.81
145.4690			
145.4897	11.35	419.0	11.82
145.4898			
145.5105	11.55	418.3	11.81
145.5106			
145.5314	11.30	403.8	11.82
145.5315			
145.5522	11.32	409.5	11.81
145.5523			
145.5730	11.35	389.5	11.81
145.5731			
145.5939	11.30	369.5	11.81
145.5940			
145.6147	11.41	403.8	11.81
145.6148			
145.6355	11.79	404.8	11.81
145.6356			
145.6564	12.65	414.5	11.82
145.6565			
