Time (America/New_York),Battery,Air Temperature,Relative Humidity,Rel. Barometric Pressure,Wind Speed,Max Wind Sp,Wind Direction,Wet Bulb Temperature,Precip Type,Rain Intensity,Total Rain,Interval Rain,Solar Rad,Heading,Temperature,pH,Sp Cond,Depth,Chlorophyll,DO,DOSat,pH mV,Internal Bat,DateTime (UTC),Conductivity,Salinity
9/24/2018 6:00,12.4,14.8,82,1031.7,9.1,15.4,70,13,0,0,33,0,0,10,18.03,7.98,47310,0.84,7.1,6.91,87.5,-45.5,0.1,9/24/2018 10:00,40714.986,30.594
9/24/2018 6:15,12.4,14.7,80,1031.9,8.4,13.5,63,12.7,60,0,33,0,0,5,18.04,7.98,47160,0.88,7.2,6.91,87.4,-45.5,0.1,9/24/2018 10:15,40595.328,30.486
9/24/2018 6:30,12.5,14.5,81,1032.4,8,12.9,87,12.6,60,0,33,0,1,28,18.01,7.98,47190,0.86,7.5,6.92,87.6,-45.4,0.1,9/24/2018 10:30,40592.838,30.507
9/24/2018 6:45,12.5,13.9,80,1032.9,8.9,16.5,58,11.9,60,0.1,33.1,0,3,347,17.98,7.98,47210,0.85,7.1,6.95,87.9,-45.5,0.1,9/24/2018 10:45,40581.716,30.52
9/24/2018 7:00,12.5,13.8,78,1033.1,8.5,14.4,63,11.7,60,0.1,33.1,0,11,355,17.96,7.98,47060,0.88,7.7,6.97,88,-45.5,0.1,9/24/2018 11:00,40433.952,30.411
9/24/2018 7:15,12.5,13.6,75,1033.7,7.4,13.1,68,11.2,60,0,33.1,0,21,338,18,7.98,46990,0.87,7.3,6.92,87.4,-45.6,0.1,9/24/2018 11:15,40411.4,30.362
9/24/2018 7:30,12.5,13.5,74,1034.2,7.8,13.5,65,11,0,0,33.1,0,31,335,17.96,7.98,47110,0.87,6.8,6.94,87.7,-45.7,0.1,9/24/2018 11:30,40476.912,30.447
9/24/2018 7:45,12.5,13.4,73,1034.3,7,11.7,68,10.8,0,0,33.1,0,42,318,17.9,7.98,47140,0.89,6.5,6.99,88.2,-45.9,0.1,9/24/2018 11:45,40446.12,30.466
9/24/2018 8:00,12.5,13.3,73,1034.6,7.7,12.5,46,10.8,0,0,33.1,0,47,277,17.9,7.98,47180,0.87,6.6,7.01,88.5,-45.9,0.1,9/24/2018 12:00,40480.44,30.494
9/24/2018 8:15,12.4,13.2,73,1034.8,7.9,12.4,64,10.6,0,0,33.1,0,61,292,17.88,7.98,47230,0.86,6.8,7.03,88.7,-45.8,0.1,9/24/2018 12:15,40504.448,30.529
9/24/2018 8:30,12.5,13,71,1035.1,7.2,13.2,36,10.3,0,0,33.1,0,79,264,17.87,7.98,47270,0.94,6.4,7.02,88.6,-45.9,0.1,9/24/2018 12:30,40529.298,30.558
9/24/2018 8:45,12.5,13.2,74,1035.5,7.1,13.2,32,10.7,0,0,33.1,0,100,242,17.86,7.98,47230,0.93,6.5,7.04,88.8,-45.8,0.1,9/24/2018 12:45,40485.556,30.529
9/24/2018 9:00,12.5,13,73,1035.7,8.1,12.7,50,10.5,0,0,33.1,0,93,269,17.84,7.98,47320,0.93,7.1,7.06,89,-46,0.1,9/24/2018 13:00,40543.776,30.592
9/24/2018 9:15,12.5,13.2,74,1036,7.1,12.5,51,10.7,0,0,33.1,0,103,259,17.79,7.99,47300,0.93,6.5,7.08,89.3,-46.1,0.1,9/24/2018 13:15,40479.34,30.576
9/24/2018 9:30,12.5,13,71,1036.2,7.1,11.8,58,10.2,0,0,33.1,0,136,264,17.79,7.99,47330,0.93,6.6,7.1,89.4,-46.1,0.1,9/24/2018 13:30,40505.014,30.597
9/24/2018 9:45,12.5,13.1,71,1036.3,6.6,11.6,60,10.3,0,0,33.1,0,175,266,17.79,7.99,47370,0.98,6.7,7.1,89.5,-46.2,0.1,9/24/2018 13:45,40539.246,30.626
9/24/2018 10:00,12.5,13.1,71,1036.4,6.3,12.3,51,10.3,0,0,33.1,0,136,252,17.78,7.99,47320,0.97,6.8,7.11,89.6,-46.2,0.1,9/24/2018 14:00,40486.992,30.59
9/24/2018 10:15,12.6,12.9,68,1036.5,6.6,10.1,57,9.8,0,0,33.1,0,193,256,17.77,7.99,47420,0.92,6.9,7.11,89.6,-46.2,0.1,9/24/2018 14:15,40563.068,30.661
9/24/2018 10:30,12.6,13.2,72,1036.6,6.4,10.8,51,10.5,0,0,33.1,0,305,242,17.78,7.99,47480,0.96,6.3,7.1,89.6,-46.4,0.1,9/24/2018 14:30,40623.888,30.705
9/24/2018 10:45,13,13.2,68,1036.7,6.5,10,60,10.1,0,0,33.1,0,558,256,17.81,7.99,47490,0.93,4.6,7.07,89.1,-46.2,0.1,9/24/2018 14:45,40660.938,30.714
9/24/2018 11:00,13,13.4,66,1036.7,6.3,10.1,61,10.1,60,0,33.1,0,523,255,17.84,7.99,47580,0.93,4.5,7.07,89.3,-46.4,0.1,9/24/2018 15:00,40766.544,30.78
9/24/2018 11:15,13,13.4,66,1036.8,5.7,8.9,59,10.1,60,0,33.1,0,457,254,17.84,7.99,47420,0.93,5.1,7.14,90.1,-46.4,0.1,9/24/2018 15:15,40629.456,30.664
9/24/2018 11:30,13.1,13.4,66,1036.9,6.2,12,44,10,0,0,33.1,0,473,243,17.87,7.99,47410,0.93,4,7.12,89.9,-46.1,0.1,9/24/2018 15:30,40649.334,30.659
9/24/2018 11:45,13,13.2,67,1036.9,6.2,10.7,50,10,60,0,33.1,0,320,244,17.84,7.99,47390,0.91,6.2,7.11,89.7,-46.1,0.1,9/24/2018 15:45,40603.752,30.643
9/24/2018 12:00,12.9,13.2,67,1036.8,6.1,10.5,42,10,60,0,33.1,0,320,234,17.83,7.99,47500,0.95,6.1,7.09,89.5,-46.1,0.1,9/24/2018 16:00,40688.5,30.722
9/24/2018 12:15,13,13.2,68,1036.8,6.2,10.1,44,10.2,60,0,33.1,0,323,231,17.83,7.99,47470,0.96,5.5,7.11,89.7,-46.1,0.1,9/24/2018 16:15,40662.802,30.7
9/24/2018 12:30,12.9,13.2,68,1036.7,6.2,11.4,31,10.1,60,0,33.1,0,339,217,17.84,7.99,47450,0.96,6.1,7.11,89.8,-46.3,0.1,9/24/2018 16:30,40655.16,30.686
9/24/2018 12:45,13,13.1,67,1036.9,6,9.8,43,9.9,0,0,33.1,0,355,219,17.84,7.99,47400,0.99,6.1,7.13,90,-46.3,0.1,9/24/2018 16:45,40612.32,30.65
9/24/2018 13:00,13,13.2,68,1036.8,6.3,9.7,37,10.1,60,0,33.1,0,350,228,17.85,7.99,47520,0.96,5.4,7.12,89.9,-46.3,0.1,9/24/2018 17:00,40724.64,30.737
9/24/2018 13:15,13,13.4,69,1036.8,5.5,8.9,44,10.4,60,0,33.1,0,357,235,17.85,7.99,47530,0.95,5.7,7.12,90,-46.3,0.1,9/24/2018 17:15,40733.21,30.744
9/24/2018 13:30,12.9,13.2,67,1036.8,6,10,43,10,0,0,33.1,0,312,243,17.85,7.99,47510,0.95,6.7,7.15,90.2,-46.5,0.1,9/24/2018 17:30,40716.07,30.73
9/24/2018 13:45,12.9,13.2,69,1036.7,5.8,9.2,53,10.3,0,0,33.1,0,240,253,17.83,7.99,47510,0.95,6.5,7.14,90.1,-46.5,0.1,9/24/2018 17:45,40697.066,30.729
9/24/2018 14:00,12.9,13.2,68,1036.5,5.5,10.6,54,10.1,0,0,33.1,0,225,256,17.83,7.99,47500,0.91,6.9,7.15,90.2,-46.5,0.1,9/24/2018 18:00,40688.5,30.722
9/24/2018 14:15,12.9,13.2,70,1036.4,5.6,10.5,62,10.3,0,0,33.1,0,249,269,17.82,8,47580,0.9,6.4,7.14,90.2,-46.6,0.1,9/24/2018 18:15,40747.512,30.779
9/24/2018 14:30,12.9,13.3,68,1036.5,5.2,9.2,66,10.2,0,0,33.1,0,261,278,17.82,7.99,47540,0.93,6.7,7.15,90.2,-46.5,0.1,9/24/2018 18:30,40713.256,30.75
9/24/2018 14:45,12.8,13.4,69,1036.5,5.3,8.2,64,10.4,0,0,33.1,0,239,287,17.82,7.99,47470,0.93,7,7.14,90.1,-46.5,0.1,9/24/2018 18:45,40653.308,30.7
9/24/2018 15:00,12.8,13.3,69,1036.5,5,8.1,55,10.3,0,0,33.1,0,248,283,17.82,8,47520,0.9,6.7,7.14,90.1,-46.6,0.1,9/24/2018 19:00,40696.128,30.736
9/24/2018 15:15,12.8,13.3,66,1036.5,5.3,9.5,14,10,0,0,33.1,0,254,253,17.82,8,47580,0.92,7.3,7.15,90.2,-46.6,0.1,9/24/2018 19:15,40747.512,30.779
9/24/2018 15:30,12.8,13.4,67,1036.5,4.9,8,63,10.2,0,0,33.1,0,169,302,17.82,8,47490,0.91,6.3,7.1,89.6,-46.6,0.1,9/24/2018 19:30,40670.436,30.714
9/24/2018 15:45,12.8,13.4,68,1036.5,5.2,8.9,83,10.3,0,0,33.1,0,103,327,17.81,8,47470,0.89,7.6,7.12,89.8,-46.6,0.1,9/24/2018 19:45,40643.814,30.699
9/24/2018 16:00,12.7,13.3,67,1036.4,4.7,8.6,75,10.2,0,0,33.1,0,119,314,17.81,8,47600,0.93,7.8,7.12,89.9,-46.7,0.1,9/24/2018 20:00,40755.12,30.793
9/24/2018 16:15,12.7,13.4,68,1036.5,4.7,7.7,58,10.3,0,0,33.1,0,107,249,17.83,8,47450,0.91,7.7,7.19,90.7,-46.7,0.1,9/24/2018 20:15,40645.67,30.686
9/24/2018 16:30,12.7,13.5,69,1036.5,4.4,7.8,37,10.5,0,0,33.1,0,94,211,17.82,7.99,47450,0.95,7.3,7.17,90.5,-46.5,0.1,9/24/2018 20:30,40636.18,30.685
9/24/2018 16:45,12.6,13.4,69,1036.6,4.7,8.4,17,10.4,0,0,33.1,0,98,248,17.79,8,47570,0.94,6.4,7.14,90,-46.6,0.1,9/24/2018 20:45,40710.406,30.77
9/24/2018 17:00,12.7,13.5,67,1036.6,3.8,6.6,59,10.3,0,0,33.1,0,63,320,17.76,8,47620,0.93,7.2,7.11,89.6,-46.8,0.1,9/24/2018 21:00,40724.624,30.805
9/24/2018 17:15,12.7,13.5,67,1036.5,3.9,7.3,34,10.4,0,0,33.1,0,80,315,17.75,7.99,47530,0.89,7.2,7.13,89.9,-46.5,0.1,9/24/2018 21:15,40638.15,30.74
9/24/2018 17:30,12.7,13.5,66,1036.6,4.2,8.2,72,10.2,0,0,33.1,0,71,20,17.76,7.99,47410,0.88,7,7.18,90.5,-46.2,0.1,9/24/2018 21:30,40545.032,30.654
9/24/2018 17:45,12.6,13.6,66,1036.7,3.6,6.5,83,10.2,0,0,33.1,0,54,39,17.76,7.99,47420,0.91,7.2,7.19,90.6,-46.1,0.1,9/24/2018 21:45,40553.584,30.661
9/24/2018 18:00,12.6,13.5,67,1036.7,4.1,8.7,70,10.3,0,0,33.1,0,27,25,17.75,7.99,47420,0.91,8.2,7.22,91,-46,0.1,9/24/2018 22:00,40544.1,30.66
9/24/2018 18:15,12.6,13.5,66,1036.7,4.3,8.1,80,10.2,0,0,33.1,0,11,38,17.7,7.99,47300,0.92,8,7.22,90.8,-46,0.1,9/24/2018 22:15,40394.2,30.571
9/24/2018 18:30,12.5,13.5,67,1036.7,4.3,7.4,65,10.4,0,0,33.1,0,3,30,17.69,7.98,47300,0.93,8.7,7.23,90.9,-45.9,0.1,9/24/2018 22:30,40384.74,30.571
9/24/2018 18:45,12.6,13.6,68,1036.3,4.5,9.4,72,10.5,0,0,33.1,0,0,40,17.63,7.97,46400,0.87,9.1,7.4,92.6,-45,0.1,9/24/2018 22:45,39560.64,29.921
9/24/2018 19:00,12.5,13.5,67,1036.7,4.1,9.2,70,10.3,0,0,33.1,0,0,49,17.66,7.96,46220,0.94,9.4,7.37,92.2,-44.3,0.1,9/24/2018 23:00,39434.904,29.793
9/24/2018 19:15,12.5,13.5,68,1036.5,4.2,8.6,68,10.4,0,0,33.1,0,0,49,17.64,7.96,46210,0.89,9.2,7.38,92.3,-44.4,0.1,9/24/2018 23:15,39407.888,29.785
9/24/2018 19:30,12.5,13.5,67,1036.7,3.7,8.6,83,10.4,0,0,33.1,0,0,50,17.68,7.96,46420,0.91,8.2,7.32,91.7,-44.6,0.1,9/24/2018 23:30,39624.112,29.938
9/24/2018 19:45,12.5,13.4,67,1036.7,3.6,7.8,108,10.2,0,0,33.1,0,0,56,17.59,7.96,46440,0.9,8,7.31,91.5,-44.6,0.1,9/24/2018 23:45,39557.592,29.948
9/24/2018 20:00,12.5,13.6,67,1036.9,3.2,8.2,86,10.4,0,0,33.1,0,0,347,17.58,7.97,46410,0.94,8.7,7.31,91.4,-44.9,0.1,9/25/2018 0:00,39522.756,29.926
9/24/2018 20:15,12.5,13.6,66,1037.1,3.5,6.7,100,10.2,0,0,33.1,0,0,333,17.6,7.97,46610,0.93,8.5,7.29,91.2,-45.2,0.1,9/25/2018 0:15,39711.72,30.071
9/24/2018 20:30,12.5,13.5,67,1037.2,3.9,8.1,72,10.3,0,0,33.1,0,0,298,17.61,7.97,46580,0.94,9,7.31,91.5,-45.2,0.1,9/25/2018 0:30,39695.476,30.049
9/24/2018 20:45,12.5,13.6,68,1037.4,4.4,8.1,54,10.5,0,0,33.1,0,0,283,17.61,7.97,46750,0.94,10.3,7.29,91.3,-45.3,0.1,9/25/2018 0:45,39840.35,30.172
9/24/2018 21:00,12.4,13.5,66,1037.3,3.6,8.4,99,10.2,0,0,33.1,0,0,297,17.56,7.97,46800,0.94,8.1,7.29,91.2,-45.2,0.1,9/25/2018 1:00,39836.16,30.205
9/24/2018 21:15,12.4,13.6,65,1037.4,4.2,8.5,104,10.2,0,0,33.1,0,0,300,17.58,7.97,46800,0.91,8.3,7.29,91.3,-45.2,0.1,9/25/2018 1:15,39854.88,30.206
9/24/2018 21:30,12.4,13.6,65,1037.4,3.2,7.5,77,10.2,0,0,33.1,0,0,279,17.57,7.98,46760,0.92,8.6,7.31,91.5,-45.3,0.1,9/25/2018 1:30,39811.464,30.177
9/24/2018 21:45,12.5,13.6,68,1037.4,3.4,6.4,72,10.5,0,0,33.1,0,0,275,17.55,7.98,47060,1,7.8,7.28,91.3,-45.5,0.1,9/25/2018 1:45,40048.06,30.392
9/24/2018 22:00,12.4,13.7,69,1037.3,3.9,9.1,68,10.7,0,0,33.1,0,0,260,17.56,7.98,47080,0.94,8.6,7.25,90.8,-45.5,0.1,9/25/2018 2:00,40074.496,30.406
9/24/2018 22:15,12.4,13.6,68,1037.3,3.1,7.9,75,10.6,0,0,33.1,0,0,259,17.54,7.98,47080,0.93,8.6,7.24,90.8,-45.5,0.1,9/25/2018 2:15,40055.664,30.406
9/24/2018 22:30,12.4,13.7,67,1037.4,3.5,7.9,75,10.4,0,0,33.1,0,0,255,17.52,7.98,47170,0.93,8.7,7.23,90.6,-45.6,0.1,9/25/2018 2:30,40113.368,30.469
9/24/2018 22:45,12.4,13.7,67,1037.4,2.9,6,76,10.4,0,0,33.1,0,0,239,17.5,7.98,47180,0.93,8,7.21,90.4,-45.5,0.1,9/25/2018 2:45,40103,30.476
9/24/2018 23:00,12.4,13.7,66,1037.2,3.6,7.7,75,10.3,0,0,33.1,0,0,234,17.49,7.98,47170,0.92,8.2,7.23,90.5,-45.5,0.1,9/25/2018 3:00,40085.066,30.468
9/24/2018 23:15,12.4,13.8,67,1037.3,3.7,7.4,75,10.5,0,0,33.1,0,0,219,17.48,7.98,47270,0.93,7.8,7.21,90.3,-45.6,0.1,9/25/2018 3:15,40160.592,30.539
9/24/2018 23:30,12.4,13.9,65,1037.1,3.5,8.1,68,10.4,0,0,33.1,0,0,230,17.47,7.98,47110,0.97,8.3,7.21,90.2,-45.5,0.1,9/25/2018 3:30,40015.234,30.424
9/24/2018 23:45,12.4,14,66,1037.1,4.5,8.1,89,10.6,0,0,33.1,0,0,223,17.46,7.98,47280,0.93,8.1,7.2,90.1,-45.5,0.1,9/25/2018 3:45,40150.176,30.546
9/25/2018 0:00,12.4,13.9,63,1037.1,3.8,8.1,70,10.2,0,0,33.1,0,0,214,17.48,7.98,47240,0.94,8.1,7.18,89.9,-45.4,0.1,9/25/2018 4:00,40135.104,30.518
9/25/2018 0:15,12.4,14,65,1036.9,3.6,6.6,76,10.6,0,0,33.1,0,0,213,17.48,7.98,47280,0.95,7.6,7.16,89.7,-45.5,0.1,9/25/2018 4:15,40169.088,30.547
9/25/2018 0:30,12.4,14.2,64,1036.9,3.9,8.1,99,10.6,0,0,33.1,0,0,220,17.48,7.98,47330,0.91,7.4,7.16,89.6,-45.6,0.1,9/25/2018 4:30,40211.568,30.583
9/25/2018 0:45,12.4,14.3,63,1036.7,4.9,8.3,93,10.6,0,0,33.1,0,0,213,17.46,7.98,47450,1.01,7.2,7.15,89.6,-45.8,0.1,9/25/2018 4:45,40294.54,30.668
9/25/2018 1:00,12.4,14.3,66,1036.4,4.5,7,90,10.9,0,0,33.1,0,0,220,17.45,7.98,47420,0.98,7.5,7.15,89.5,-45.8,0.1,9/25/2018 5:00,40259.58,30.646
9/25/2018 1:15,12.4,14.4,66,1036.3,4.1,7.3,85,11,0,0,33.1,0,0,208,17.42,7.99,47420,0.98,7,7.18,89.9,-46,0.1,9/25/2018 5:15,40231.128,30.644
9/25/2018 1:30,12.4,14.4,67,1036.5,5.4,8.4,101,11.1,0,0,33.1,0,0,213,17.39,7.99,47520,0.96,7.3,7.19,90,-46.1,0.1,9/25/2018 5:30,40287.456,30.715
9/25/2018 1:45,12.4,14.4,66,1036.4,4.5,7.3,102,11,0,0,33.1,0,0,223,17.38,7.99,47530,0.88,7.9,7.2,90.1,-46.1,0.1,9/25/2018 5:45,40286.428,30.722
9/25/2018 2:00,12.4,14.4,68,1036.3,5,8.8,94,11.2,0,0,33.1,0,0,211,17.38,7.99,47600,0.96,7.7,7.2,90.1,-46.2,0.1,9/25/2018 6:00,40345.76,30.772
9/25/2018 2:15,12.4,14.4,67,1036.1,5,8.1,91,11.2,0,0,33.1,0,0,212,17.4,7.99,47500,0.95,7.7,7.19,90,-46,0.1,9/25/2018 6:15,40280,30.701
9/25/2018 2:30,12.4,14.6,67,1036,5,7.6,95,11.3,0,0,33.1,0,0,208,17.39,7.98,47450,0.92,7.2,7.14,89.4,-45.7,0.1,9/25/2018 6:30,40228.11,30.664
9/25/2018 2:45,12.3,14.5,68,1035.9,6.1,10.6,104,11.4,0,0,33.1,0,0,208,17.41,7.98,47320,0.93,6.8,7.16,89.6,-45.4,0.1,9/25/2018 6:45,40136.824,30.572
9/25/2018 3:00,12.4,14.6,69,1035.9,5.3,9,93,11.5,0,0,33.1,0,0,198,17.41,7.98,47280,0.89,7.2,7.15,89.4,-45.4,0.1,9/25/2018 7:00,40102.896,30.543
9/25/2018 3:15,12.4,14.7,69,1035.7,5.7,9.1,100,11.5,0,0,33.1,0,0,201,17.4,7.98,47260,0.93,7.5,7.16,89.5,-45.5,0.1,9/25/2018 7:15,40076.48,30.528
9/25/2018 3:30,12.4,14.7,70,1035.4,5.1,8.6,92,11.6,0,0,33.1,0,0,203,17.39,7.98,47300,0.89,7.3,7.14,89.3,-45.5,0.1,9/25/2018 7:30,40100.94,30.556
9/25/2018 3:45,12.4,14.8,71,1035.1,5,9,84,11.9,0,0,33.1,0,0,189,17.34,7.98,47190,0.86,6.7,7.17,89.6,-45.4,0.1,9/25/2018 7:45,39960.492,30.475
9/25/2018 4:00,12.4,14.9,73,1035.3,4.9,7.6,96,12.2,0,0,33.1,0,0,192,17.37,7.97,47170,0.92,7.7,7.16,89.5,-45.1,0.1,9/25/2018 8:00,39971.858,30.462
9/25/2018 4:15,12.4,15.1,75,1035,5.2,9.5,107,12.6,0,0,33.1,0,0,203,17.33,7.97,47160,0.91,6.3,7.13,89,-44.8,0.1,9/25/2018 8:15,39925.656,30.453
9/25/2018 4:30,12.4,15.1,72,1035,6.2,9.7,71,12.3,0,0,33.1,0,0,142,17.36,7.97,47210,0.85,6.9,7.1,88.6,-45,0.1,9/25/2018 8:30,39996.312,30.49
9/25/2018 4:45,12.4,15.1,73,1034.9,6.7,9.8,136,12.4,0,0,33.1,0,0,60,17.3,7.97,47210,0.94,5.8,7.07,88.2,-45.1,0.1,9/25/2018 8:45,39939.66,30.487
9/25/2018 5:00,12.4,15.2,73,1034.8,6,10.3,96,12.5,0,0,33.1,0,0,24,17.25,7.97,47290,0.86,5.8,7.05,87.9,-45.1,0.1,9/25/2018 9:00,39960.05,30.542
9/25/2018 5:15,12.4,15.2,72,1034.9,6.4,9,133,12.4,0,0,33.1,0,0,49,17.27,7.97,47330,0.88,5.8,6.97,87,-45,0.1,9/25/2018 9:15,40012.782,30.572
9/25/2018 5:30,12.4,15.3,73,1034.8,7.1,9.8,115,12.5,0,0,33.1,0,0,40,17.22,7.97,47290,0.92,5.7,7.08,88.3,-44.8,0.1,9/25/2018 9:30,39931.676,30.541
9/25/2018 5:45,12.4,15.3,73,1034.9,7.1,9.7,113,12.5,0,0,33.1,0,0,41,17.26,7.97,47300,0.86,5.6,7.12,88.8,-44.7,0,9/25/2018 9:45,39977.96,30.55
9/25/2018 6:00,12.4,15.3,72,1034.8,7.2,9.1,117,12.5,0,0,33.1,0,0,41,17.25,7.97,47250,0.9,6.6,7.17,89.4,-44.9,0.1,9/25/2018 10:00,39926.25,30.514
9/25/2018 6:15,12.4,15.5,74,1034.8,7.1,10.1,115,12.8,0,0,33.1,0,0,28,17.25,7.98,47250,0.86,6.1,7.21,89.8,-45.4,0.1,9/25/2018 10:15,39926.25,30.514
9/25/2018 6:30,12.4,15.5,73,1034.9,6.8,9.1,122,12.8,0,0,33.1,0,1,36,17.24,7.98,47490,0.9,6.6,7.23,90.3,-45.7,0.1,9/25/2018 10:30,40119.552,30.686
9/25/2018 6:45,12.3,15.6,71,1034.9,6.8,8.8,122,12.6,0,0,33.1,0,6,51,17.32,7.95,46620,0.89,6.1,7.19,89.5,-43.9,0.1,9/25/2018 10:45,39459.168,30.064
9/25/2018 7:00,12.4,15.6,73,1034.9,6.6,9.3,118,12.9,0,0,33.1,0,16,50,17.33,7.95,46810,0.93,5.8,7.17,89.4,-44.1,0.1,9/25/2018 11:00,39629.346,30.201
9/25/2018 7:15,12.4,15.6,74,1034.6,7,9,118,12.9,0,0,33.1,0,28,51,17.34,7.95,46750,0.93,5.5,7.17,89.4,-43.8,0.1,9/25/2018 11:15,39587.9,30.159
9/25/2018 7:30,12.4,15.8,76,1034.7,7,9.3,129,13.3,0,0,33.1,0,40,59,17.35,7.95,46750,0.86,6.1,7.17,89.4,-43.9,0.1,9/25/2018 11:30,39597.25,30.159
9/25/2018 7:45,12.4,15.7,76,1034.4,7,9.9,118,13.3,0,0,33.1,0,50,58,17.28,7.95,46690,0.9,5.8,7.21,89.8,-44.1,0.1,9/25/2018 11:45,39481.064,30.113
9/25/2018 8:00,12.4,16,79,1034.2,7.2,9.4,121,13.9,0,0,33.1,0,68,57,17.27,7.96,46800,0.85,6.1,7.22,89.9,-44.3,0.1,9/25/2018 12:00,39564.72,30.191
9/25/2018 8:15,12.5,16,80,1033.8,7.4,9.2,120,14,0,0,33.1,0,91,48,17.3,7.96,46700,0.95,6.3,7.21,89.8,-44.6,0.1,9/25/2018 12:15,39508.2,30.121
9/25/2018 8:30,12.4,16,80,1033.9,7.8,10.1,107,14,0,0,33.1,0,68,26,17.3,7.96,46860,0.84,6.1,7.17,89.4,-44.6,0.1,9/25/2018 12:30,39643.56,30.236
9/25/2018 8:45,12.4,16.1,80,1033.8,7.6,9.9,100,14,0,0,33.1,0,57,8,17.29,7.97,46900,0.87,6.3,7.22,89.9,-44.8,0.1,9/25/2018 12:45,39668.02,30.264
9/25/2018 9:00,12.4,16.2,81,1033.8,7.8,10.2,85,14.3,60,0,33.1,0,61,328,17.26,7.97,46750,0.91,6.5,7.28,90.6,-44.7,0.1,9/25/2018 13:00,39513.1,30.155
9/25/2018 9:15,12.4,16.3,81,1033.9,7.2,9.9,111,14.3,60,2.5,33.2,0.1,76,328,17.24,7.96,46860,0.95,6.9,7.31,91,-44.4,0,9/25/2018 13:15,39587.328,30.233
9/25/2018 9:30,12.4,16.3,82,1033.9,8.1,10.7,113,14.4,60,0.2,33.2,0,85,307,17.23,7.96,46910,0.95,6.5,7.3,90.9,-44.7,0.1,9/25/2018 13:30,39620.186,30.268
9/25/2018 9:45,12.5,16.4,82,1033.9,7.8,9.9,115,14.6,60,0.2,33.3,0.1,157,288,17.23,7.96,46530,0.9,6.6,7.3,90.7,-44.4,0.1,9/25/2018 13:45,39299.238,29.995
9/25/2018 10:00,12.5,16.4,82,1033.9,7.6,9.9,114,14.5,60,0.8,33.3,0,117,285,17.23,7.96,46870,0.92,6.5,7.29,90.7,-44.5,0.1,9/25/2018 14:00,39586.402,30.239
9/25/2018 10:15,12.5,16.4,82,1033.6,7.5,9.5,108,14.6,60,0,33.4,0,103,276,17.23,7.96,47070,0.92,6.8,7.29,90.8,-44.6,0.1,9/25/2018 14:15,39755.322,30.383
9/25/2018 10:30,12.5,16.5,83,1033.3,7.5,10.3,115,14.7,60,0.1,33.5,0.2,134,278,17.23,7.97,47150,0.94,6,7.29,90.8,-44.9,0.1,9/25/2018 14:30,39822.89,30.441
9/25/2018 10:45,12.5,16.5,83,1033.2,7,9.2,107,14.8,60,0.3,33.6,0.1,155,265,17.24,7.97,47060,0.83,6.2,7.29,90.8,-44.7,0.1,9/25/2018 14:45,39756.288,30.376
9/25/2018 11:00,12.5,16.6,83,1032.9,7.1,9.4,96,14.8,60,0.3,33.8,0.2,267,245,17.24,7.96,47030,0.88,5.8,7.3,91,-44.7,0.1,9/25/2018 15:00,39730.944,30.355
9/25/2018 11:15,12.6,16.8,84,1032.9,7.1,9.7,121,15.1,60,0.2,33.9,0.1,242,243,17.25,7.97,47100,0.86,5.9,7.3,90.9,-44.7,0.1,9/25/2018 15:15,39799.5,30.406
9/25/2018 11:30,12.6,16.8,84,1032.6,7,9.4,113,15.1,60,0.3,33.9,0.1,233,234,17.25,7.97,47000,0.89,5.6,7.29,90.8,-44.8,0.1,9/25/2018 15:30,39715,30.334
9/25/2018 11:45,12.6,16.9,83,1032.4,7,9.2,120,15.1,60,0,34,0,293,241,17.23,7.97,47080,0.88,6.7,7.35,91.5,-44.8,0.1,9/25/2018 15:45,39763.768,30.39
9/25/2018 12:00,12.6,16.9,84,1032.2,7.5,10.3,113,15.1,60,0,34.1,0.1,232,237,17.23,7.96,47160,0.82,5.7,7.27,90.5,-44.4,0.1,9/25/2018 16:00,39831.336,30.448
9/25/2018 12:15,12.6,16.9,84,1031.9,7.6,10.3,111,15.2,60,0.6,34.1,0,216,230,17.24,7.97,47210,0.96,5.5,7.23,90.1,-44.8,0.1,9/25/2018 16:15,39883.008,30.484
9/25/2018 12:30,12.6,17,84,1031.9,8.1,10.3,106,15.3,60,2.9,34.4,0.3,157,208,17.25,7.98,47180,0.99,5.7,7.3,91,-45.3,0.1,9/25/2018 16:30,39867.1,30.463
9/25/2018 12:45,12.5,17,85,1031.7,8.3,11.2,102,15.5,60,5.3,34.8,0.4,101,203,17.26,7.98,47300,0.85,6.1,7.3,91.1,-45.4,0.1,9/25/2018 16:45,39977.96,30.55
9/25/2018 13:00,12.5,16.9,86,1031.3,8.8,11.8,114,15.5,60,2.5,35.4,0.6,127,217,17.27,7.98,47370,0.88,5.8,7.28,90.9,-45.6,0.1,9/25/2018 17:00,40046.598,30.601
9/25/2018 13:15,12.6,16.9,88,1030.7,9,11.5,116,15.7,60,2.1,36.5,1.1,202,221,17.25,7.98,47350,0.78,5.9,7.31,91.2,-45.6,0.1,9/25/2018 17:15,40010.75,30.585
9/25/2018 13:30,12.5,16.8,89,1030.4,9,12.3,102,15.7,60,2.1,37.4,0.9,138,206,17.23,7.98,47530,0.83,6.8,7.36,91.8,-45.8,0.1,9/25/2018 17:30,40143.838,30.714
