StationCode,isSWMP,DateTimeStamp,Historical,ProvisionalPlus,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_Pct,F_DO_Pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,Level,F_Level,cLevel,F_cLevel,pH,F_pH,Turb,F_Turb,ChlFluor,F_ChlFluor,Unnamed: 30,Datetime_Adjusted_UTC+1,Datetime_UTC
wqbmpwq   ,P,08/02/2020 6:00,1,1,,26.7,<0> ,46.77,<0> ,30.3,<0> ,73.2,<0> ,5.0,<0> ,1.49,<0> ,1.45,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,9.3,<0> ,,2020-08-02 12:00:00,2020-08-02 11:00:00
wqbmpwq   ,P,08/02/2020 6:15,1,1,,26.7,<0> ,46.77,<0> ,30.3,<0> ,74.9,<0> ,5.1,<0> ,1.52,<0> ,1.49,<3> ,,<-1> ,,,7.9,<0> ,1.0,<0> ,9.5,<0> ,,2020-08-02 12:15:00,2020-08-02 11:15:00
wqbmpwq   ,P,08/02/2020 6:30,1,1,,26.7,<0> ,46.77,<0> ,30.3,<0> ,76.7,<0> ,5.2,<0> ,1.54,<0> ,1.51,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,10.2,<0> ,,2020-08-02 12:30:00,2020-08-02 11:30:00
wqbmpwq   ,P,08/02/2020 6:45,1,1,,26.7,<0> ,46.77,<0> ,30.3,<0> ,74.9,<0> ,5.1,<0> ,1.58,<0> ,1.55,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,9.4,<0> ,,2020-08-02 12:45:00,2020-08-02 11:45:00
wqbmpwq   ,P,08/02/2020 7:00,1,1,,26.7,<0> ,46.78,<0> ,30.4,<0> ,68.9,<0> ,4.7,<0> ,1.61,<0> ,1.57,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,10.0,<0> ,,2020-08-02 13:00:00,2020-08-02 12:00:00
wqbmpwq   ,P,08/02/2020 7:15,1,1,,26.7,<0> ,46.79,<0> ,30.4,<0> ,81.0,<0> ,5.5,<0> ,1.64,<0> ,1.6,<3> ,,<-1> ,,,7.9,<0> ,2.0,<0> ,9.4,<0> ,,2020-08-02 13:15:00,2020-08-02 12:15:00
wqbmpwq   ,P,08/02/2020 7:30,1,1,,26.7,<0> ,46.79,<0> ,30.4,<0> ,69.2,<0> ,4.7,<0> ,1.67,<0> ,1.63,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,9.5,<0> ,,2020-08-02 13:30:00,2020-08-02 12:30:00
wqbmpwq   ,P,08/02/2020 7:45,1,1,,26.7,<0> ,46.8,<0> ,30.4,<0> ,66.1,<0> ,4.5,<0> ,1.69,<0> ,1.65,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,9.0,<0> ,,2020-08-02 13:45:00,2020-08-02 12:45:00
wqbmpwq   ,P,08/02/2020 8:00,1,1,,26.8,<0> ,46.8,<0> ,30.4,<0> ,69.4,<0> ,4.7,<0> ,1.71,<0> ,1.67,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,8.8,<0> ,,2020-08-02 14:00:00,2020-08-02 13:00:00
wqbmpwq   ,P,08/02/2020 8:15,1,1,,26.8,<0> ,46.8,<0> ,30.4,<0> ,73.5,<0> ,5.0,<0> ,1.73,<0> ,1.69,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,8.8,<0> ,,2020-08-02 14:15:00,2020-08-02 13:15:00
wqbmpwq   ,P,08/02/2020 8:30,1,1,,26.8,<0> ,46.81,<0> ,30.4,<0> ,77.2,<0> ,5.2,<0> ,1.74,<0> ,1.7,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,10.2,<0> ,,2020-08-02 14:30:00,2020-08-02 13:30:00
wqbmpwq   ,P,08/02/2020 8:45,1,1,,26.9,<0> ,46.81,<0> ,30.4,<0> ,71.0,<0> ,4.8,<0> ,1.76,<0> ,1.72,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,8.9,<0> ,,2020-08-02 14:45:00,2020-08-02 13:45:00
wqbmpwq   ,P,08/02/2020 9:00,1,1,,26.9,<0> ,46.81,<0> ,30.4,<0> ,74.7,<0> ,5.0,<0> ,1.76,<0> ,1.72,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,8.9,<0> ,,2020-08-02 15:00:00,2020-08-02 14:00:00
wqbmpwq   ,P,08/02/2020 9:15,1,1,,26.9,<0> ,46.81,<0> ,30.4,<0> ,77.0,<0> ,5.2,<0> ,1.76,<0> ,1.72,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,8.8,<0> ,,2020-08-02 15:15:00,2020-08-02 14:15:00
wqbmpwq   ,P,08/02/2020 9:30,1,1,,27.0,<0> ,46.82,<0> ,30.4,<0> ,79.8,<0> ,5.4,<0> ,1.76,<0> ,1.72,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,11.0,<0> ,,2020-08-02 15:30:00,2020-08-02 14:30:00
wqbmpwq   ,P,08/02/2020 9:45,1,1,,27.0,<0> ,46.82,<0> ,30.4,<0> ,75.3,<0> ,5.1,<0> ,1.76,<0> ,1.72,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,10.4,<0> ,,2020-08-02 15:45:00,2020-08-02 14:45:00
wqbmpwq   ,P,08/02/2020 10:00,1,1,,27.1,<0> ,46.81,<0> ,30.4,<0> ,79.3,<0> ,5.3,<0> ,1.77,<0> ,1.73,<3> ,,<-1> ,,,7.9,<0> ,2.0,<0> ,9.5,<0> ,,2020-08-02 16:00:00,2020-08-02 15:00:00
wqbmpwq   ,P,08/02/2020 10:15,1,1,,27.1,<0> ,46.82,<0> ,30.4,<0> ,77.9,<0> ,5.2,<0> ,1.77,<0> ,1.73,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,8.2,<0> ,,2020-08-02 16:15:00,2020-08-02 15:15:00
wqbmpwq   ,P,08/02/2020 10:30,1,1,,27.2,<0> ,46.82,<0> ,30.4,<0> ,99.1,<0> ,6.6,<0> ,1.79,<0> ,1.75,<3> ,,<-1> ,,,7.9,<0> ,2.0,<0> ,13.6,<0> ,,2020-08-02 16:30:00,2020-08-02 15:30:00
wqbmpwq   ,P,08/02/2020 10:45,1,1,,27.3,<0> ,46.83,<0> ,30.4,<0> ,98.5,<0> ,6.6,<0> ,1.8,<0> ,1.76,<3> ,,<-1> ,,,7.9,<0> ,2.0,<0> ,13.3,<0> ,,2020-08-02 16:45:00,2020-08-02 15:45:00
wqbmpwq   ,P,08/02/2020 11:00,1,1,,27.3,<0> ,46.83,<0> ,30.4,<0> ,95.8,<0> ,6.4,<0> ,1.83,<0> ,1.79,<3> ,,<-1> ,,,7.9,<0> ,2.0,<0> ,11.3,<0> ,,2020-08-02 17:00:00,2020-08-02 16:00:00
wqbmpwq   ,P,08/02/2020 11:15,1,1,,27.4,<0> ,46.83,<0> ,30.4,<0> ,107.4,<0> ,7.2,<0> ,1.84,<0> ,1.8,<3> ,,<-1> ,,,8.0,<0> ,2.0,<0> ,14.8,<0> ,,2020-08-02 17:15:00,2020-08-02 16:15:00
wqbmpwq   ,P,08/02/2020 11:30,1,1,,27.5,<0> ,46.82,<0> ,30.4,<0> ,98.9,<0> ,6.6,<0> ,1.86,<0> ,1.82,<3> ,,<-1> ,,,7.9,<0> ,2.0,<0> ,12.5,<0> ,,2020-08-02 17:30:00,2020-08-02 16:30:00
wqbmpwq   ,P,08/02/2020 11:45,1,1,,27.6,<0> ,46.8,<0> ,30.3,<0> ,114.1,<0> ,7.6,<0> ,1.87,<0> ,1.84,<3> ,,<-1> ,,,8.0,<0> ,2.0,<0> ,14.9,<0> ,,2020-08-02 17:45:00,2020-08-02 16:45:00
wqbmpwq   ,P,08/02/2020 12:00,1,1,,27.7,<0> ,46.78,<0> ,30.3,<0> ,111.1,<0> ,7.4,<0> ,1.86,<0> ,1.83,<3> ,,<-1> ,,,8.0,<0> ,2.0,<0> ,13.9,<0> ,,2020-08-02 18:00:00,2020-08-02 17:00:00
wqbmpwq   ,P,08/02/2020 12:15,1,1,,27.7,<0> ,46.78,<0> ,30.3,<0> ,112.4,<0> ,7.5,<0> ,1.85,<0> ,1.82,<3> ,,<-1> ,,,8.0,<0> ,2.0,<0> ,13.8,<0> ,,2020-08-02 18:15:00,2020-08-02 17:15:00
wqbmpwq   ,P,08/02/2020 12:30,1,1,,27.8,<0> ,46.78,<0> ,30.3,<0> ,113.3,<0> ,7.5,<0> ,1.83,<0> ,1.8,<3> ,,<-1> ,,,8.0,<0> ,2.0,<0> ,13.8,<0> ,,2020-08-02 18:30:00,2020-08-02 17:30:00
wqbmpwq   ,P,08/02/2020 12:45,1,1,,27.8,<0> ,46.77,<0> ,30.3,<0> ,105.5,<0> ,7.0,<0> ,1.83,<0> ,1.8,<3> ,,<-1> ,,,8.0,<0> ,2.0,<0> ,13.2,<0> ,,2020-08-02 18:45:00,2020-08-02 17:45:00
wqbmpwq   ,P,08/02/2020 13:00,1,1,,27.8,<0> ,46.72,<0> ,30.3,<0> ,120.6,<0> ,8.0,<0> ,1.81,<0> ,1.78,<3> ,,<-1> ,,,8.0,<0> ,2.0,<0> ,15.5,<0> ,,2020-08-02 19:00:00,2020-08-02 18:00:00
wqbmpwq   ,P,08/02/2020 13:15,1,1,,27.8,<0> ,46.6,<0> ,30.2,<0> ,122.8,<0> ,8.1,<0> ,1.8,<0> ,1.77,<3> ,,<-1> ,,,8.0,<0> ,2.0,<0> ,15.5,<0> ,,2020-08-02 19:15:00,2020-08-02 18:15:00
wqbmpwq   ,P,08/02/2020 13:30,1,1,,27.9,<0> ,46.57,<0> ,30.2,<0> ,125.3,<0> ,8.3,<0> ,1.78,<0> ,1.75,<3> ,,<-1> ,,,8.1,<0> ,2.0,<0> ,16.0,<0> ,,2020-08-02 19:30:00,2020-08-02 18:30:00
wqbmpwq   ,P,08/02/2020 13:45,1,1,,27.9,<0> ,46.55,<0> ,30.1,<0> ,123.6,<0> ,8.2,<0> ,1.76,<0> ,1.73,<3> ,,<-1> ,,,8.0,<0> ,2.0,<0> ,15.6,<0> ,,2020-08-02 19:45:00,2020-08-02 18:45:00
wqbmpwq   ,P,08/02/2020 14:00,1,1,,28.0,<0> ,46.55,<0> ,30.1,<0> ,120.8,<0> ,8.0,<0> ,1.75,<0> ,1.72,<3> ,,<-1> ,,,8.0,<0> ,2.0,<0> ,15.0,<0> ,,2020-08-02 20:00:00,2020-08-02 19:00:00
wqbmpwq   ,P,08/02/2020 14:15,1,1,,28.1,<0> ,46.52,<0> ,30.1,<0> ,124.7,<0> ,8.2,<0> ,1.73,<0> ,1.7,<3> ,,<-1> ,,,8.1,<0> ,2.0,<0> ,16.4,<0> ,,2020-08-02 20:15:00,2020-08-02 19:15:00
wqbmpwq   ,P,08/02/2020 14:30,1,1,,28.2,<0> ,46.48,<0> ,30.1,<0> ,119.1,<0> ,7.9,<0> ,1.71,<0> ,1.68,<3> ,,<-1> ,,,8.0,<0> ,2.0,<0> ,16.1,<0> ,,2020-08-02 20:30:00,2020-08-02 19:30:00
wqbmpwq   ,P,08/02/2020 14:45,1,1,,28.2,<0> ,46.51,<0> ,30.1,<0> ,121.9,<0> ,8.1,<0> ,1.69,<0> ,1.66,<3> ,,<-1> ,,,8.0,<0> ,2.0,<0> ,17.1,<0> ,,2020-08-02 20:45:00,2020-08-02 19:45:00
wqbmpwq   ,P,08/02/2020 15:00,1,1,,28.3,<0> ,46.5,<0> ,30.1,<0> ,120.3,<0> ,7.9,<0> ,1.67,<0> ,1.64,<3> ,,<-1> ,,,8.0,<0> ,2.0,<0> ,17.2,<0> ,,2020-08-02 21:00:00,2020-08-02 20:00:00
wqbmpwq   ,P,08/02/2020 15:15,1,1,,28.3,<0> ,46.57,<0> ,30.2,<0> ,118.0,<0> ,7.8,<0> ,1.64,<0> ,1.61,<3> ,,<-1> ,,,8.0,<0> ,2.0,<0> ,17.8,<0> ,,2020-08-02 21:15:00,2020-08-02 20:15:00
wqbmpwq   ,P,08/02/2020 15:30,1,1,,28.3,<0> ,46.6,<0> ,30.2,<0> ,120.9,<0> ,8.0,<0> ,1.63,<0> ,1.61,<3> ,,<-1> ,,,8.0,<0> ,2.0,<0> ,17.1,<0> ,,2020-08-02 21:30:00,2020-08-02 20:30:00
wqbmpwq   ,P,08/02/2020 15:45,1,1,,28.4,<0> ,46.67,<0> ,30.2,<0> ,117.0,<0> ,7.7,<0> ,1.61,<0> ,1.58,<3> ,,<-1> ,,,8.0,<0> ,2.0,<0> ,18.3,<0> ,,2020-08-02 21:45:00,2020-08-02 20:45:00
wqbmpwq   ,P,08/02/2020 16:00,1,1,,28.4,<0> ,46.79,<0> ,30.3,<0> ,117.6,<0> ,7.7,<0> ,1.59,<0> ,1.57,<3> ,,<-1> ,,,8.0,<0> ,2.0,<0> ,18.6,<0> ,,2020-08-02 22:00:00,2020-08-02 21:00:00
wqbmpwq   ,P,08/02/2020 16:15,1,1,,28.4,<0> ,46.86,<0> ,30.4,<0> ,112.3,<0> ,7.4,<0> ,1.58,<0> ,1.56,<3> ,,<-1> ,,,7.9,<0> ,2.0,<0> ,19.2,<0> ,,2020-08-02 22:15:00,2020-08-02 21:15:00
wqbmpwq   ,P,08/02/2020 16:30,1,1,,28.3,<0> ,46.94,<0> ,30.4,<0> ,109.4,<0> ,7.2,<0> ,1.57,<0> ,1.55,<3> ,,<-1> ,,,7.9,<0> ,2.0,<0> ,19.0,<0> ,,2020-08-02 22:30:00,2020-08-02 21:30:00
wqbmpwq   ,P,08/02/2020 16:45,1,1,,28.1,<0> ,47.11,<0> ,30.5,<0> ,106.4,<0> ,7.0,<0> ,1.57,<0> ,1.55,<3> ,,<-1> ,,,7.9,<0> ,2.0,<0> ,16.9,<0> ,,2020-08-02 22:45:00,2020-08-02 21:45:00
wqbmpwq   ,P,08/02/2020 17:00,1,1,,28.2,<0> ,46.98,<0> ,30.5,<0> ,109.4,<0> ,7.2,<0> ,1.57,<0> ,1.55,<3> ,,<-1> ,,,8.0,<0> ,2.0,<0> ,20.2,<0> ,,2020-08-02 23:00:00,2020-08-02 22:00:00
wqbmpwq   ,P,08/02/2020 17:15,1,1,,28.2,<0> ,46.92,<0> ,30.4,<0> ,102.0,<0> ,6.7,<0> ,1.58,<0> ,1.56,<3> ,,<-1> ,,,7.9,<0> ,2.0,<0> ,20.1,<0> ,,2020-08-02 23:15:00,2020-08-02 22:15:00
wqbmpwq   ,P,08/02/2020 17:30,1,1,,28.2,<0> ,46.88,<0> ,30.4,<0> ,107.1,<0> ,7.1,<0> ,1.61,<0> ,1.59,<3> ,,<-1> ,,,7.9,<0> ,2.0,<0> ,20.5,<0> ,,2020-08-02 23:30:00,2020-08-02 22:30:00
wqbmpwq   ,P,08/02/2020 17:45,1,1,,28.2,<0> ,46.87,<0> ,30.4,<0> ,104.6,<0> ,6.9,<0> ,1.64,<0> ,1.62,<3> ,,<-1> ,,,8.0,<0> ,2.0,<0> ,20.5,<0> ,,2020-08-02 23:45:00,2020-08-02 22:45:00
wqbmpwq   ,P,08/02/2020 18:00,1,1,,28.1,<0> ,46.92,<0> ,30.4,<0> ,101.7,<0> ,6.7,<0> ,1.67,<0> ,1.65,<3> ,,<-1> ,,,7.9,<0> ,2.0,<0> ,20.2,<0> ,,2020-08-03 00:00:00,2020-08-02 23:00:00
wqbmpwq   ,P,08/02/2020 18:15,1,1,,28.1,<0> ,46.81,<0> ,30.3,<0> ,99.8,<0> ,6.6,<0> ,1.71,<0> ,1.69,<3> ,,<-1> ,,,7.9,<0> ,2.0,<0> ,21.2,<0> ,,2020-08-03 00:15:00,2020-08-02 23:15:00
wqbmpwq   ,P,08/02/2020 18:30,1,1,,27.9,<0> ,47.09,<0> ,30.5,<0> ,83.5,<0> ,5.5,<0> ,1.74,<0> ,1.72,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,18.6,<0> ,,2020-08-03 00:30:00,2020-08-02 23:30:00
wqbmpwq   ,P,08/02/2020 18:45,1,1,,27.6,<0> ,47.44,<0> ,30.8,<0> ,86.6,<0> ,5.8,<0> ,1.78,<0> ,1.77,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,15.3,<0> ,,2020-08-03 00:45:00,2020-08-02 23:45:00
wqbmpwq   ,P,08/02/2020 19:00,1,1,,27.6,<0> ,47.45,<0> ,30.8,<0> ,83.4,<0> ,5.5,<0> ,1.81,<0> ,1.8,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,15.2,<0> ,,2020-08-03 01:00:00,2020-08-03 00:00:00
wqbmpwq   ,P,08/02/2020 19:15,1,1,,27.5,<0> ,47.49,<0> ,30.8,<0> ,83.5,<0> ,5.6,<0> ,1.85,<0> ,1.84,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,14.7,<0> ,,2020-08-03 01:15:00,2020-08-03 00:15:00
wqbmpwq   ,P,08/02/2020 19:30,1,1,,27.5,<0> ,47.49,<0> ,30.8,<0> ,81.2,<0> ,5.4,<0> ,1.89,<0> ,1.88,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,15.2,<0> ,,2020-08-03 01:30:00,2020-08-03 00:30:00
wqbmpwq   ,P,08/02/2020 19:45,1,1,,27.4,<0> ,47.52,<0> ,30.9,<0> ,83.6,<0> ,5.6,<0> ,1.92,<0> ,1.91,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,14.4,<0> ,,2020-08-03 01:45:00,2020-08-03 00:45:00
wqbmpwq   ,P,08/02/2020 20:00,1,1,,27.4,<0> ,47.51,<0> ,30.9,<0> ,83.4,<0> ,5.6,<0> ,1.95,<0> ,1.93,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,14.5,<0> ,,2020-08-03 02:00:00,2020-08-03 01:00:00
wqbmpwq   ,P,08/02/2020 20:15,1,1,,27.4,<0> ,47.5,<0> ,30.9,<0> ,87.0,<0> ,5.8,<0> ,1.98,<0> ,1.97,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,13.4,<0> ,,2020-08-03 02:15:00,2020-08-03 01:15:00
wqbmpwq   ,P,08/02/2020 20:30,1,1,,27.3,<0> ,47.53,<0> ,30.9,<0> ,83.1,<0> ,5.5,<0> ,2.0,<0> ,1.99,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,13.5,<0> ,,2020-08-03 02:30:00,2020-08-03 01:30:00
wqbmpwq   ,P,08/02/2020 20:45,1,1,,27.3,<0> ,47.55,<0> ,30.9,<0> ,81.3,<0> ,5.4,<0> ,2.02,<0> ,2.01,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,13.4,<0> ,,2020-08-03 02:45:00,2020-08-03 01:45:00
wqbmpwq   ,P,08/02/2020 21:00,1,1,,27.3,<0> ,47.55,<0> ,30.9,<0> ,80.7,<0> ,5.4,<0> ,2.03,<0> ,2.02,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,12.7,<0> ,,2020-08-03 03:00:00,2020-08-03 02:00:00
wqbmpwq   ,P,08/02/2020 21:15,1,1,,27.3,<0> ,47.53,<0> ,30.9,<0> ,83.8,<0> ,5.6,<0> ,2.05,<0> ,2.04,<3> ,,<-1> ,,,7.9,<0> ,2.0,<0> ,11.8,<0> ,,2020-08-03 03:15:00,2020-08-03 02:15:00
wqbmpwq   ,P,08/02/2020 21:30,1,1,,27.3,<0> ,47.49,<0> ,30.9,<0> ,79.6,<0> ,5.3,<0> ,2.07,<0> ,2.06,<3> ,,<-1> ,,,7.9,<0> ,2.0,<0> ,10.7,<0> ,,2020-08-03 03:30:00,2020-08-03 02:30:00
wqbmpwq   ,P,08/02/2020 21:45,1,1,,27.3,<0> ,47.47,<0> ,30.8,<0> ,70.6,<0> ,4.7,<0> ,2.08,<0> ,2.07,<3> ,,<-1> ,,,7.8,<0> ,1.0,<0> ,9.8,<0> ,,2020-08-03 03:45:00,2020-08-03 02:45:00
wqbmpwq   ,P,08/02/2020 22:00,1,1,,27.3,<0> ,47.41,<0> ,30.8,<0> ,86.6,<0> ,5.8,<0> ,2.1,<0> ,2.09,<3> ,,<-1> ,,,7.9,<0> ,2.0,<0> ,11.3,<0> ,,2020-08-03 04:00:00,2020-08-03 03:00:00
wqbmpwq   ,P,08/02/2020 22:15,1,1,,27.3,<0> ,47.42,<0> ,30.8,<0> ,76.0,<0> ,5.1,<0> ,2.12,<0> ,2.11,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,10.4,<0> ,,2020-08-03 04:15:00,2020-08-03 03:15:00
wqbmpwq   ,P,08/02/2020 22:30,1,1,,27.3,<0> ,47.38,<0> ,30.8,<0> ,85.3,<0> ,5.7,<0> ,2.13,<0> ,2.12,<3> ,,<-1> ,,,7.9,<0> ,2.0,<0> ,11.2,<0> ,,2020-08-03 04:30:00,2020-08-03 03:30:00
wqbmpwq   ,P,08/02/2020 22:45,1,1,,27.3,<0> ,47.39,<0> ,30.8,<0> ,86.7,<0> ,5.8,<0> ,2.15,<0> ,2.14,<3> ,,<-1> ,,,7.9,<0> ,1.0,<0> ,11.4,<0> ,,2020-08-03 04:45:00,2020-08-03 03:45:00
wqbmpwq   ,P,08/02/2020 23:00,1,1,,27.3,<0> ,47.35,<0> ,30.8,<0> ,87.3,<0> ,5.8,<0> ,2.16,<0> ,2.15,<3> ,,<-1> ,,,7.9,<0> ,2.0,<0> ,10.6,<0> ,,2020-08-03 05:00:00,2020-08-03 04:00:00
wqbmpwq   ,P,08/02/2020 23:15,1,1,,27.3,<0> ,47.37,<0> ,30.8,<0> ,75.5,<0> ,5.0,<0> ,2.18,<0> ,2.17,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,10.2,<0> ,,2020-08-03 05:15:00,2020-08-03 04:15:00
wqbmpwq   ,P,08/02/2020 23:30,1,1,,27.3,<0> ,47.34,<0> ,30.7,<0> ,78.0,<0> ,5.2,<0> ,2.18,<0> ,2.17,<3> ,,<-1> ,,,7.9,<0> ,1.0,<0> ,9.5,<0> ,,2020-08-03 05:30:00,2020-08-03 04:30:00
wqbmpwq   ,P,08/02/2020 23:45,1,1,,27.3,<0> ,47.32,<0> ,30.7,<0> ,75.0,<0> ,5.0,<0> ,2.18,<0> ,2.17,<3> ,,<-1> ,,,7.9,<0> ,1.0,<0> ,10.0,<0> ,,2020-08-03 05:45:00,2020-08-03 04:45:00
wqbmpwq   ,P,08/03/2020 0:00,1,1,,27.3,<0> ,47.29,<0> ,30.7,<0> ,75.6,<0> ,5.1,<0> ,2.16,<0> ,2.15,<3> ,,<-1> ,,,7.9,<0> ,1.0,<0> ,9.3,<0> ,,2020-08-03 06:00:00,2020-08-03 05:00:00
wqbmpwq   ,P,08/03/2020 0:15,1,1,,27.3,<0> ,47.28,<0> ,30.7,<0> ,67.8,<0> ,4.5,<0> ,2.13,<0> ,2.13,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,7.7,<0> ,,2020-08-03 06:15:00,2020-08-03 05:15:00
wqbmpwq   ,P,08/03/2020 0:30,1,1,,27.3,<0> ,47.23,<0> ,30.7,<0> ,74.4,<0> ,5.0,<0> ,2.11,<0> ,2.11,<3> ,,<-1> ,,,7.9,<0> ,1.0,<0> ,8.7,<0> ,,2020-08-03 06:30:00,2020-08-03 05:30:00
wqbmpwq   ,P,08/03/2020 0:45,1,1,,27.3,<0> ,47.2,<0> ,30.6,<0> ,77.4,<0> ,5.2,<0> ,2.08,<0> ,2.08,<3> ,,<-1> ,,,7.9,<0> ,1.0,<0> ,9.3,<0> ,,2020-08-03 06:45:00,2020-08-03 05:45:00
wqbmpwq   ,P,08/03/2020 1:00,1,1,,27.3,<0> ,47.2,<0> ,30.6,<0> ,75.1,<0> ,5.0,<0> ,2.05,<0> ,2.05,<3> ,,<-1> ,,,7.9,<0> ,1.0,<0> ,9.5,<0> ,,2020-08-03 07:00:00,2020-08-03 06:00:00
wqbmpwq   ,P,08/03/2020 1:15,1,1,,27.3,<0> ,47.2,<0> ,30.6,<0> ,59.6,<0> ,4.0,<0> ,2.02,<0> ,2.02,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,7.9,<0> ,,2020-08-03 07:15:00,2020-08-03 06:15:00
wqbmpwq   ,P,08/03/2020 1:30,1,1,,27.3,<0> ,47.21,<0> ,30.6,<0> ,53.5,<0> ,3.6,<0> ,1.99,<0> ,1.99,<3> ,,<-1> ,,,7.7,<0> ,2.0,<0> ,8.4,<0> ,,2020-08-03 07:30:00,2020-08-03 06:30:00
wqbmpwq   ,P,08/03/2020 1:45,1,1,,27.3,<0> ,47.18,<0> ,30.6,<0> ,63.2,<0> ,4.2,<0> ,1.95,<0> ,1.95,<3> ,,<-1> ,,,7.9,<0> ,2.0,<0> ,7.2,<0> ,,2020-08-03 07:45:00,2020-08-03 06:45:00
wqbmpwq   ,P,08/03/2020 2:00,1,1,,27.2,<0> ,47.18,<0> ,30.6,<0> ,65.0,<0> ,4.4,<0> ,1.92,<0> ,1.92,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,9.9,<0> ,,2020-08-03 08:00:00,2020-08-03 07:00:00
wqbmpwq   ,P,08/03/2020 2:15,1,1,,27.2,<0> ,47.16,<0> ,30.6,<0> ,66.2,<0> ,4.4,<0> ,1.89,<0> ,1.89,<3> ,,<-1> ,,,7.8,<0> ,1.0,<0> ,8.1,<0> ,,2020-08-03 08:15:00,2020-08-03 07:15:00
wqbmpwq   ,P,08/03/2020 2:30,1,1,,27.2,<0> ,47.14,<0> ,30.6,<0> ,59.3,<0> ,4.0,<0> ,1.86,<0> ,1.86,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,6.9,<0> ,,2020-08-03 08:30:00,2020-08-03 07:30:00
wqbmpwq   ,P,08/03/2020 2:45,1,1,,27.2,<0> ,47.12,<0> ,30.6,<0> ,63.1,<0> ,4.2,<0> ,1.82,<0> ,1.82,<3> ,,<-1> ,,,7.9,<0> ,2.0,<0> ,8.9,<0> ,,2020-08-03 08:45:00,2020-08-03 07:45:00
wqbmpwq   ,P,08/03/2020 3:00,1,1,,27.2,<0> ,47.11,<0> ,30.6,<0> ,57.4,<0> ,3.8,<0> ,1.78,<0> ,1.78,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,7.7,<0> ,,2020-08-03 09:00:00,2020-08-03 08:00:00
wqbmpwq   ,P,08/03/2020 3:15,1,1,,27.2,<0> ,47.1,<0> ,30.6,<0> ,52.6,<0> ,3.5,<0> ,1.75,<0> ,1.75,<3> ,,<-1> ,,,7.7,<0> ,2.0,<0> ,6.8,<0> ,,2020-08-03 09:15:00,2020-08-03 08:15:00
wqbmpwq   ,P,08/03/2020 3:30,1,1,,27.2,<0> ,47.08,<0> ,30.6,<0> ,58.9,<0> ,3.9,<0> ,1.71,<0> ,1.71,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,7.2,<0> ,,2020-08-03 09:30:00,2020-08-03 08:30:00
wqbmpwq   ,P,08/03/2020 3:45,1,1,,27.2,<0> ,47.07,<0> ,30.6,<0> ,60.8,<0> ,4.1,<0> ,1.68,<0> ,1.68,<3> ,,<-1> ,,,7.8,<0> ,2.0,<0> ,9.0,<0> ,,2020-08-03 09:45:00,2020-08-03 08:45:00
wqbmpwq   ,P,08/03/2020 4:00,1,1,,27.2,<0> ,47.05,<0> ,30.5,<0> ,61.1,<0> ,4.1,<0> ,1.64,<0> ,1.63,<3> ,,<-1> ,,,7.9,<0> ,2.0,<0> ,8.8,<0> ,,2020-08-03 10:00:00,2020-08-03 09:00:00
