"Plot Title: Salinity_Carolina_8-16-22_2"
"Date Time, GMT-04:00","High Range, μS/cm (SEN S/N: 20182877)","Temp, °F (SEN S/N: 20182877)","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
06/05/22 22:30:00,0.0,70.84,,,,,
06/05/22 23:00:00,0.0,70.66,,,,,
06/05/22 23:30:00,0.0,70.45,,,,,
06/06/22 00:00:00,0.0,70.23,,,,,
06/06/22 00:30:00,0.0,70.03,,,,,
06/06/22 01:00:00,0.0,69.84,,,,,
06/06/22 01:30:00,0.0,69.66,,,,,
06/06/22 02:00:00,0.0,69.62,,,,,
06/06/22 02:30:00,0.0,69.93,,,,,
06/06/22 03:00:00,0.0,70.16,,,,,
06/06/22 03:30:00,0.0,70.32,,,,,
06/06/22 04:00:00,0.0,70.41,,,,,
06/06/22 04:30:00,0.0,70.52,,,,,
06/06/22 05:00:00,0.0,70.57,,,,,
06/06/22 05:30:00,0.0,70.65,,,,,
06/06/22 06:00:00,0.0,70.70,,,,,
06/06/22 06:30:00,0.0,70.74,,,,,
06/06/22 07:00:00,0.0,70.79,,,,,
06/06/22 07:30:00,0.0,70.83,,,,,
06/06/22 08:00:00,0.0,70.90,,,,,
06/06/22 08:30:00,0.0,70.95,,,,,
06/06/22 09:00:00,0.0,71.02,,,,,
06/06/22 09:30:00,0.0,71.13,,,,,
06/06/22 10:00:00,0.0,71.20,,,,,
06/06/22 10:30:00,0.0,71.29,,,,,
06/06/22 11:00:00,0.0,71.31,,,,,
06/06/22 11:30:00,0.0,71.40,,,,,
06/06/22 12:00:00,0.0,71.46,,,,,
06/06/22 12:30:00,0.0,71.51,,,,,
06/06/22 13:00:00,0.0,71.53,,,,,
06/06/22 13:30:00,0.0,71.56,,,,,
06/06/22 14:00:00,0.0,71.62,,,,,
06/06/22 14:30:00,0.0,71.67,,,,,
06/06/22 15:00:00,0.0,71.71,,,,,
06/06/22 15:30:00,0.0,71.76,,,,,
06/06/22 16:00:00,0.0,71.92,,,,,
06/06/22 16:30:00,0.0,71.96,,,,,
06/06/22 17:00:00,0.0,72.01,,,,,
06/06/22 17:30:00,0.0,72.01,,,,,
06/06/22 18:00:00,0.0,71.94,,,,,
06/06/22 18:30:00,0.0,71.89,,,,,
06/06/22 19:00:00,0.0,71.89,,,,,
06/06/22 19:30:00,0.0,71.82,,,,,
06/06/22 20:00:00,0.0,71.80,,,,,
06/06/22 20:30:00,0.0,71.78,,,,,
06/06/22 21:00:00,0.0,71.80,,,,,
06/06/22 21:30:00,0.0,71.64,,,,,
06/06/22 22:00:00,0.0,71.31,,,,,
06/06/22 22:30:00,0.0,71.04,,,,,
06/06/22 23:00:00,0.0,70.77,,,,,
06/06/22 23:30:00,0.0,70.52,,,,,
06/07/22 00:00:00,0.0,70.27,,,,,
06/07/22 00:30:00,0.0,70.05,,,,,
06/07/22 01:00:00,0.0,69.85,,,,,
06/07/22 01:30:00,0.0,69.69,,,,,
06/07/22 02:00:00,0.0,69.58,,,,,
06/07/22 02:30:00,0.0,69.94,,,,,
06/07/22 03:00:00,0.0,70.32,,,,,
06/07/22 03:30:00,0.0,70.56,,,,,
06/07/22 04:00:00,0.0,70.68,,,,,
06/07/22 04:30:00,0.0,70.79,,,,,
06/07/22 05:00:00,0.0,70.88,,,,,
06/07/22 05:30:00,0.0,70.93,,,,,
06/07/22 06:00:00,0.0,71.01,,,,,
