Year Day,Temperature C,SalinityConst,pHConstSal,Battery Voltage,DateStr,TimeStr,Date (UTC)
228.6771,25.58,35.0,7.8339,10.74,2020-08-15,16:14:59,2020-08-16 16:15:01
228.7187,25.52,35.0,7.7973,10.74,2020-08-15,17:14:59,2020-08-16 17:14:55
228.7604,25.52,35.0,7.7243,10.74,2020-08-15,18:14:59,2020-08-16 18:14:58
228.8021,25.58,35.0,7.6027,10.74,2020-08-15,19:14:59,2020-08-16 19:15:01
228.8437,25.44,35.0,7.9033,10.74,2020-08-15,20:14:59,2020-08-16 20:14:55
228.8854,25.29,35.0,7.9027,10.74,2020-08-15,21:14:59,2020-08-16 21:14:58
228.9271,25.18,35.0,7.9201,10.73,2020-08-15,22:14:59,2020-08-16 22:15:01
228.9687,25.1,35.0,7.9159,10.73,2020-08-15,23:14:59,2020-08-16 23:14:55
229.0104,25.0,35.0,7.8943,10.73,2020-08-16,00:14:59,2020-08-17 00:14:58
229.0521,24.87,35.0,7.8478,10.73,2020-08-16,01:14:59,2020-08-17 01:15:01
229.0937,24.63,35.0,7.8358,10.72,2020-08-16,02:14:59,2020-08-17 02:14:55
229.1354,24.53,35.0,7.8209,10.72,2020-08-16,03:14:59,2020-08-17 03:14:58
229.1771,24.53,35.0,7.8134,10.72,2020-08-16,04:14:59,2020-08-17 04:15:01
229.2187,24.55,35.0,7.8019,10.72,2020-08-16,05:14:59,2020-08-17 05:14:55
229.2604,24.35,35.0,7.7124,10.72,2020-08-16,06:14:59,2020-08-17 06:14:58
229.3021,24.19,35.0,7.5379,10.72,2020-08-16,07:14:59,2020-08-17 07:15:01
229.4271,24.01,35.0,7.6489,10.7,2020-08-16,10:14:59,2020-08-17 10:15:01
229.4687,23.91,35.0,7.73,10.7,2020-08-16,11:14:59,2020-08-17 11:14:55
229.5104,23.86,35.0,7.7012,10.7,2020-08-16,12:14:59,2020-08-17 12:14:58
229.5521,23.88,35.0,7.7351,10.7,2020-08-16,13:14:59,2020-08-17 13:15:01
229.5937,23.86,35.0,7.7528,10.7,2020-08-16,14:14:59,2020-08-17 14:14:55
229.6354,23.81,35.0,7.7513,10.69,2020-08-16,15:14:59,2020-08-17 15:14:58
229.6771,23.83,35.0,7.7662,10.69,2020-08-16,16:14:59,2020-08-17 16:15:01
229.7187,23.86,35.0,7.7509,10.69,2020-08-16,17:14:59,2020-08-17 17:14:55
229.7604,23.91,35.0,7.7054,10.69,2020-08-16,18:14:59,2020-08-17 18:14:58
229.8021,23.86,35.0,7.5792,10.69,2020-08-16,19:14:59,2020-08-17 19:15:01
229.8854,23.57,35.0,7.853,10.69,2020-08-16,21:14:59,2020-08-17 21:14:58
229.9271,23.55,35.0,7.8992,10.69,2020-08-16,22:14:59,2020-08-17 22:15:01
229.9687,23.45,35.0,7.8808,10.68,2020-08-16,23:14:59,2020-08-17 23:14:55
230.0104,23.34,35.0,7.8501,10.68,2020-08-17,00:14:59,2020-08-18 00:14:58
230.0521,23.22,35.0,7.8407,10.68,2020-08-17,01:14:59,2020-08-18 01:15:01
230.0937,22.99,35.0,7.8238,10.67,2020-08-17,02:14:59,2020-08-18 02:14:55
230.1354,22.76,35.0,7.8139,10.67,2020-08-17,03:14:59,2020-08-18 03:14:58
230.1771,22.61,35.0,7.8119,10.66,2020-08-17,04:14:59,2020-08-18 04:15:01
230.2187,22.58,35.0,7.7937,10.66,2020-08-17,05:14:59,2020-08-18 05:14:55
230.2604,22.56,35.0,7.7568,10.66,2020-08-17,06:14:59,2020-08-18 06:14:58
230.3021,22.26,35.0,7.6493,10.66,2020-08-17,07:14:59,2020-08-18 07:15:01
230.3437,22.08,35.0,7.4972,10.66,2020-08-17,08:14:59,2020-08-18 08:14:55
230.4687,21.58,35.0,7.7136,10.64,2020-08-17,11:14:59,2020-08-18 11:14:55
230.5104,21.58,35.0,7.7365,10.64,2020-08-17,12:14:59,2020-08-18 12:14:58
230.5521,21.36,35.0,7.7467,10.63,2020-08-17,13:14:59,2020-08-18 13:15:01
230.5937,21.48,35.0,7.7777,10.63,2020-08-17,14:14:59,2020-08-18 14:14:55
230.6354,21.63,35.0,7.8053,10.63,2020-08-17,15:14:59,2020-08-18 15:14:58
230.6771,21.68,35.0,7.8185,10.63,2020-08-17,16:14:59,2020-08-18 16:15:01
230.7187,21.86,35.0,7.8124,10.63,2020-08-17,17:14:59,2020-08-18 17:14:55
230.7604,21.98,35.0,7.801,10.63,2020-08-17,18:14:59,2020-08-18 18:14:58
230.8021,22.11,35.0,7.7449,10.63,2020-08-17,19:14:59,2020-08-18 19:15:01
230.8437,22.43,35.0,7.5263,10.63,2020-08-17,20:14:59,2020-08-18 20:14:55
230.9271,22.79,35.0,7.8973,10.64,2020-08-17,22:14:59,2020-08-18 22:15:01
230.9687,22.89,35.0,7.9257,10.64,2020-08-17,23:14:59,2020-08-18 23:14:55
231.0104,22.74,35.0,7.9287,10.64,2020-08-18,00:14:59,2020-08-19 00:14:58
231.0521,22.61,35.0,7.925,10.63,2020-08-18,01:14:59,2020-08-19 01:15:01
231.0937,22.48,35.0,7.9138,10.63,2020-08-18,02:14:59,2020-08-19 02:14:55
231.1354,22.38,35.0,7.9044,10.63,2020-08-18,03:14:59,2020-08-19 03:14:58
231.1771,22.36,35.0,7.8886,10.63,2020-08-18,04:14:59,2020-08-19 04:15:01
231.2187,22.31,35.0,7.8807,10.62,2020-08-18,05:14:59,2020-08-19 05:14:55
231.2604,22.28,35.0,7.8799,10.62,2020-08-18,06:14:59,2020-08-19 06:14:58
231.3021,22.21,35.0,7.8402,10.63,2020-08-18,07:14:59,2020-08-19 07:15:01
231.3437,21.98,35.0,7.6926,10.62,2020-08-18,08:14:59,2020-08-19 08:14:55
231.3854,21.86,35.0,7.5164,10.62,2020-08-18,09:14:59,2020-08-19 09:14:58
231.5104,21.91,35.0,7.77,10.61,2020-08-18,12:14:59,2020-08-19 12:14:58
231.5521,22.16,35.0,7.8758,10.61,2020-08-18,13:14:59,2020-08-19 13:15:01
231.5937,22.36,35.0,7.9021,10.61,2020-08-18,14:14:59,2020-08-19 14:14:55
231.6354,22.58,35.0,7.9388,10.61,2020-08-18,15:14:59,2020-08-19 15:14:58
231.6771,22.79,35.0,7.9859,10.62,2020-08-18,16:14:59,2020-08-19 16:15:01
231.7187,22.91,35.0,7.9723,10.62,2020-08-18,17:14:59,2020-08-19 17:14:55
231.7604,23.37,35.0,8.0149,10.62,2020-08-18,18:14:59,2020-08-19 18:14:58
231.8021,23.65,35.0,7.9832,10.62,2020-08-18,19:14:59,2020-08-19 19:15:01
231.8437,24.22,35.0,7.8942,10.63,2020-08-18,20:14:59,2020-08-19 20:14:55
231.8854,24.63,35.0,7.6351,10.63,2020-08-18,21:14:59,2020-08-19 21:14:58
231.9687,23.91,35.0,7.8965,10.64,2020-08-18,23:14:59,2020-08-19 23:14:55
232.0104,23.55,35.0,7.8993,10.63,2020-08-19,00:14:59,2020-08-20 00:14:58
232.0521,23.42,35.0,7.9033,10.62,2020-08-19,01:14:59,2020-08-20 01:15:01
232.0937,23.42,35.0,7.9113,10.62,2020-08-19,02:14:59,2020-08-20 02:14:55
232.1354,23.42,35.0,7.9292,10.62,2020-08-19,03:14:59,2020-08-20 03:14:58
232.1771,23.34,35.0,7.9169,10.62,2020-08-19,04:14:59,2020-08-20 04:15:01
232.2187,23.27,35.0,7.9342,10.61,2020-08-19,05:14:59,2020-08-20 05:14:55
232.2604,23.22,35.0,7.9172,10.61,2020-08-19,06:14:59,2020-08-20 06:14:58
232.3021,23.19,35.0,7.8886,10.61,2020-08-19,07:14:59,2020-08-20 07:15:01
232.3437,23.04,35.0,7.8054,10.61,2020-08-19,08:14:59,2020-08-20 08:14:55
232.3854,22.81,35.0,7.606,10.61,2020-08-19,09:14:59,2020-08-20 09:14:58
232.5521,22.48,35.0,7.8675,10.59,2020-08-19,13:14:59,2020-08-20 13:15:01
232.5937,22.71,35.0,7.9082,10.59,2020-08-19,14:14:59,2020-08-20 14:14:55
232.6354,23.01,35.0,7.9244,10.59,2020-08-19,15:14:59,2020-08-20 15:14:58
232.6771,23.17,35.0,7.9503,10.59,2020-08-19,16:14:59,2020-08-20 16:15:01
232.7187,23.47,35.0,7.9518,10.59,2020-08-19,17:14:59,2020-08-20 17:14:55
232.7604,23.5,35.0,7.9605,10.59,2020-08-19,18:14:59,2020-08-20 18:14:58
232.8021,23.52,35.0,7.9459,10.6,2020-08-19,19:14:59,2020-08-20 19:15:01
232.8437,23.55,35.0,7.9336,10.6,2020-08-19,20:14:59,2020-08-20 20:14:55
232.8854,23.81,35.0,7.8288,10.6,2020-08-19,21:14:59,2020-08-20 21:14:58
232.9271,23.99,35.0,7.5714,10.6,2020-08-19,22:14:59,2020-08-20 22:15:01
233.0104,23.12,35.0,7.9689,10.6,2020-08-20,00:14:59,2020-08-21 00:14:58
233.0521,22.69,35.0,8.0344,10.59,2020-08-20,01:14:59,2020-08-21 01:15:01
233.0937,22.69,35.0,7.9546,10.58,2020-08-20,02:14:59,2020-08-21 02:14:55
233.1354,22.71,35.0,7.9799,10.58,2020-08-20,03:14:59,2020-08-21 03:14:58
233.1771,22.69,35.0,7.9389,10.57,2020-08-20,04:14:59,2020-08-21 04:15:01
233.2187,22.58,35.0,7.9549,10.57,2020-08-20,05:14:59,2020-08-21 05:14:55
233.2604,22.64,35.0,7.9243,10.57,2020-08-20,06:14:59,2020-08-21 06:14:58
233.3021,22.56,35.0,7.93,10.57,2020-08-20,07:14:59,2020-08-21 07:15:01
233.3437,22.38,35.0,7.9058,10.57,2020-08-20,08:14:59,2020-08-21 08:14:55
233.3854,22.13,35.0,7.8067,10.57,2020-08-20,09:14:59,2020-08-21 09:14:58
233.4271,21.88,35.0,7.6501,10.57,2020-08-20,10:14:59,2020-08-21 10:15:01
233.5521,22.11,35.0,7.6098,10.55,2020-08-20,13:14:59,2020-08-21 13:15:01
233.6354,22.53,35.0,8.0568,10.55,2020-08-20,15:14:59,2020-08-21 15:14:58
233.6771,22.81,35.0,7.994,10.55,2020-08-20,16:14:59,2020-08-21 16:15:01
233.7187,23.04,35.0,8.0047,10.56,2020-08-20,17:14:59,2020-08-21 17:14:55
233.7604,23.17,35.0,8.0131,10.56,2020-08-20,18:14:59,2020-08-21 18:14:58
233.8021,23.27,35.0,8.0217,10.57,2020-08-20,19:14:59,2020-08-21 19:15:01
233.8437,23.6,35.0,7.9995,10.57,2020-08-20,20:14:59,2020-08-21 20:14:55
233.8854,23.81,35.0,7.9905,10.57,2020-08-20,21:14:59,2020-08-21 21:14:58
233.9271,24.3,35.0,7.8578,10.58,2020-08-20,22:14:59,2020-08-21 22:15:01
233.9687,24.3,35.0,7.6296,10.58,2020-08-20,23:14:59,2020-08-21 23:14:55
234.0521,22.96,35.0,7.9379,10.57,2020-08-21,01:14:59,2020-08-22 01:15:01
234.0937,22.53,35.0,7.9851,10.55,2020-08-21,02:14:59,2020-08-22 02:14:55
234.1354,22.41,35.0,7.9731,10.55,2020-08-21,03:14:59,2020-08-22 03:14:58
234.1771,22.31,35.0,7.9365,10.54,2020-08-21,04:14:59,2020-08-22 04:15:01
234.2187,22.16,35.0,7.9479,10.54,2020-08-21,05:14:59,2020-08-22 05:14:55
234.2604,21.88,35.0,7.9393,10.53,2020-08-21,06:14:59,2020-08-22 06:14:58
234.3021,21.83,35.0,7.9293,10.53,2020-08-21,07:14:59,2020-08-22 07:15:01
234.3437,21.83,35.0,7.9306,10.53,2020-08-21,08:14:59,2020-08-22 08:14:55
234.3854,21.91,35.0,7.882,10.52,2020-08-21,09:14:59,2020-08-22 09:14:58
234.4271,21.78,35.0,7.7894,10.52,2020-08-21,10:14:59,2020-08-22 10:15:01
234.4687,21.83,35.0,7.6216,10.52,2020-08-21,11:14:59,2020-08-22 11:14:55
234.5937,22.41,35.0,7.8611,10.52,2020-08-21,14:14:59,2020-08-22 14:14:55
234.6354,22.58,35.0,7.9286,10.53,2020-08-21,15:14:59,2020-08-22 15:14:58
234.6771,22.89,35.0,7.9659,10.53,2020-08-21,16:14:59,2020-08-22 16:15:01
234.7187,23.22,35.0,7.9858,10.53,2020-08-21,17:14:59,2020-08-22 17:14:55
234.7604,23.47,35.0,8.0259,10.54,2020-08-21,18:14:59,2020-08-22 18:14:58
234.8021,23.6,35.0,7.9702,10.54,2020-08-21,19:14:59,2020-08-22 19:15:01
234.8437,23.78,35.0,7.9662,10.54,2020-08-21,20:14:59,2020-08-22 20:14:55
234.8854,23.88,35.0,8.0039,10.54,2020-08-21,21:14:59,2020-08-22 21:14:58
234.9271,24.14,35.0,7.9387,10.54,2020-08-21,22:14:59,2020-08-22 22:15:01
234.9687,24.48,35.0,7.833,10.55,2020-08-21,23:14:59,2020-08-22 23:14:55
235.0104,24.37,35.0,7.6666,10.55,2020-08-22,00:14:59,2020-08-23 00:14:58
235.0521,24.35,35.0,7.4871,10.55,2020-08-22,01:14:59,2020-08-23 01:15:01
235.0937,23.57,35.0,7.8111,10.54,2020-08-22,02:14:59,2020-08-23 02:14:55
235.1354,23.55,35.0,7.9274,10.54,2020-08-22,03:14:59,2020-08-23 03:14:58
235.1771,23.6,35.0,7.9176,10.54,2020-08-22,04:14:59,2020-08-23 04:15:01
235.2187,23.45,35.0,7.9452,10.53,2020-08-22,05:14:59,2020-08-23 05:14:55
235.2604,23.32,35.0,7.9399,10.53,2020-08-22,06:14:59,2020-08-23 06:14:58
235.3021,23.32,35.0,7.946,10.52,2020-08-22,07:14:59,2020-08-23 07:15:01
235.3437,23.29,35.0,7.9408,10.52,2020-08-22,08:14:59,2020-08-23 08:14:55
235.3854,23.24,35.0,7.9226,10.52,2020-08-22,09:14:59,2020-08-23 09:14:58
235.4271,23.17,35.0,7.8739,10.52,2020-08-22,10:14:59,2020-08-23 10:15:01
235.4687,23.04,35.0,7.7354,10.51,2020-08-22,11:14:59,2020-08-23 11:14:55
235.5104,23.07,35.0,7.5557,10.51,2020-08-22,12:14:59,2020-08-23 12:14:58
235.6354,23.65,35.0,7.8876,10.52,2020-08-22,15:14:59,2020-08-23 15:14:58
235.6771,23.57,35.0,7.9184,10.52,2020-08-22,16:14:59,2020-08-23 16:15:01
235.7187,23.75,35.0,7.9281,10.52,2020-08-22,17:14:59,2020-08-23 17:14:55
235.7604,23.96,35.0,7.934,10.52,2020-08-22,18:14:59,2020-08-23 18:14:58
235.8021,24.19,35.0,7.9466,10.52,2020-08-22,19:14:59,2020-08-23 19:15:01
235.8437,24.37,35.0,7.9471,10.52,2020-08-22,20:14:59,2020-08-23 20:14:55
235.8854,24.4,35.0,7.953,10.52,2020-08-22,21:14:59,2020-08-23 21:14:58
235.9271,24.37,35.0,7.9331,10.52,2020-08-22,22:14:59,2020-08-23 22:15:01
235.9687,24.68,35.0,7.8568,10.52,2020-08-22,23:14:59,2020-08-23 23:14:55
236.0104,25.0,35.0,7.709,10.52,2020-08-23,00:14:59,2020-08-24 00:14:58
236.0521,25.02,35.0,7.5117,10.53,2020-08-23,01:14:59,2020-08-24 01:15:01
236.1354,23.81,35.0,7.8149,10.53,2020-08-23,03:14:59,2020-08-24 03:14:58
236.1771,23.55,35.0,7.8761,10.51,2020-08-23,04:14:59,2020-08-24 04:15:01
236.2187,23.4,35.0,7.8875,10.5,2020-08-23,05:14:59,2020-08-24 05:14:55
236.2604,23.22,35.0,7.8688,10.5,2020-08-23,06:14:59,2020-08-24 06:14:58
236.3021,23.27,35.0,7.8481,10.5,2020-08-23,07:14:59,2020-08-24 07:15:01
236.3437,23.17,35.0,7.8297,10.49,2020-08-23,08:14:59,2020-08-24 08:14:55
236.3854,23.17,35.0,7.8188,10.49,2020-08-23,09:14:59,2020-08-24 09:14:58
236.4271,23.09,35.0,7.8192,10.49,2020-08-23,10:14:59,2020-08-24 10:15:01
236.4687,23.07,35.0,7.7747,10.48,2020-08-23,11:14:59,2020-08-24 11:14:55
236.5104,23.04,35.0,7.6566,10.48,2020-08-23,12:14:59,2020-08-24 12:14:58
236.5521,23.37,35.0,7.4702,10.48,2020-08-23,13:14:59,2020-08-24 13:15:01
236.6771,24.04,35.0,7.8499,10.49,2020-08-23,16:14:59,2020-08-24 16:15:01
236.7187,23.99,35.0,7.9086,10.49,2020-08-23,17:14:59,2020-08-24 17:14:55
236.7604,24.3,35.0,7.9189,10.49,2020-08-23,18:14:59,2020-08-24 18:14:58
236.8021,24.76,35.0,7.9449,10.5,2020-08-23,19:14:59,2020-08-24 19:15:01
236.8437,24.71,35.0,7.9261,10.5,2020-08-23,20:14:59,2020-08-24 20:14:55
236.8854,24.53,35.0,7.9052,10.5,2020-08-23,21:14:59,2020-08-24 21:14:58
236.9271,24.68,35.0,7.9172,10.5,2020-08-23,22:14:59,2020-08-24 22:15:01
236.9687,24.87,35.0,7.9046,10.5,2020-08-23,23:14:59,2020-08-24 23:14:55
237.0104,25.08,35.0,7.8335,10.5,2020-08-24,00:14:59,2020-08-25 00:14:58
237.0521,25.21,35.0,7.6754,10.5,2020-08-24,01:14:59,2020-08-25 01:15:01
237.1771,24.17,35.0,7.7676,10.5,2020-08-24,04:14:59,2020-08-25 04:15:01
237.2187,24.09,35.0,7.8822,10.48,2020-08-24,05:14:59,2020-08-25 05:14:55
237.2604,24.17,35.0,7.8857,10.48,2020-08-24,06:14:59,2020-08-25 06:14:58
237.3021,24.37,35.0,7.8952,10.48,2020-08-24,07:14:59,2020-08-25 07:15:01
237.3437,24.04,35.0,7.8956,10.47,2020-08-24,08:14:59,2020-08-25 08:14:55
237.3854,23.88,35.0,7.897,10.47,2020-08-24,09:14:59,2020-08-25 09:14:58
237.4271,23.86,35.0,7.8902,10.47,2020-08-24,10:14:59,2020-08-25 10:15:01
237.4687,23.99,35.0,7.8649,10.47,2020-08-24,11:14:59,2020-08-25 11:14:55
237.5104,24.17,35.0,7.8106,10.47,2020-08-24,12:14:59,2020-08-25 12:14:58
237.5521,24.27,35.0,7.6794,10.46,2020-08-24,13:14:59,2020-08-25 13:15:01
237.6771,24.53,35.0,7.8518,10.47,2020-08-24,16:14:59,2020-08-25 16:15:01
237.7187,25.08,35.0,7.9118,10.47,2020-08-24,17:14:59,2020-08-25 17:14:55
237.7604,25.39,35.0,7.9303,10.47,2020-08-24,18:14:59,2020-08-25 18:14:58
237.8021,25.36,35.0,7.9355,10.48,2020-08-24,19:14:59,2020-08-25 19:15:01
237.8437,25.52,35.0,7.9328,10.48,2020-08-24,20:14:59,2020-08-25 20:14:55
237.8854,25.47,35.0,7.936,10.48,2020-08-24,21:14:59,2020-08-25 21:14:58
237.9271,25.29,35.0,7.9465,10.48,2020-08-24,22:14:59,2020-08-25 22:15:01
237.9687,25.36,35.0,7.9403,10.47,2020-08-24,23:14:59,2020-08-25 23:14:55
238.0104,25.44,35.0,7.9073,10.47,2020-08-25,00:14:59,2020-08-26 00:14:58
238.0521,25.52,35.0,7.7884,10.47,2020-08-25,01:14:59,2020-08-26 01:15:01
238.0937,25.55,35.0,7.6403,10.47,2020-08-25,02:14:59,2020-08-26 02:14:55
238.2187,24.81,35.0,7.7556,10.47,2020-08-25,05:14:59,2020-08-26 05:14:55
238.2604,24.63,35.0,7.8613,10.46,2020-08-25,06:14:59,2020-08-26 06:14:58
238.3021,24.58,35.0,7.8655,10.45,2020-08-25,07:14:59,2020-08-26 07:15:01
238.3437,24.53,35.0,7.8791,10.44,2020-08-25,08:14:59,2020-08-26 08:14:55
238.3854,24.22,35.0,7.8782,10.44,2020-08-25,09:14:59,2020-08-26 09:14:58
238.4271,23.91,35.0,7.8771,10.43,2020-08-25,10:14:59,2020-08-26 10:15:01
238.4687,23.91,35.0,7.87,10.43,2020-08-25,11:14:59,2020-08-26 11:14:55
238.5104,24.11,35.0,7.8739,10.43,2020-08-25,12:14:59,2020-08-26 12:14:58
238.5521,24.53,35.0,7.8149,10.43,2020-08-25,13:14:59,2020-08-26 13:15:01
238.5937,24.89,35.0,7.6967,10.43,2020-08-25,14:14:59,2020-08-26 14:14:55
238.6354,25.42,35.0,7.5217,10.43,2020-08-25,15:14:59,2020-08-26 15:14:58
238.7187,25.52,35.0,7.863,10.44,2020-08-25,17:14:59,2020-08-26 17:14:55
238.7604,26.11,35.0,7.8782,10.44,2020-08-25,18:14:59,2020-08-26 18:14:58
238.8021,26.11,35.0,7.8968,10.45,2020-08-25,19:14:59,2020-08-26 19:15:01
238.8437,25.97,35.0,7.9166,10.45,2020-08-25,20:14:59,2020-08-26 20:14:55
238.8854,26.03,35.0,7.9203,10.44,2020-08-25,21:14:59,2020-08-26 21:14:58
238.9271,25.81,35.0,7.924,10.44,2020-08-25,22:14:59,2020-08-26 22:15:01
238.9687,25.63,35.0,7.9309,10.44,2020-08-25,23:14:59,2020-08-26 23:14:55
239.0104,25.66,35.0,7.9098,10.44,2020-08-26,00:14:59,2020-08-27 00:14:58
239.0521,25.76,35.0,7.8794,10.43,2020-08-26,01:14:59,2020-08-27 01:15:01
239.0937,25.81,35.0,7.7743,10.43,2020-08-26,02:14:59,2020-08-27 02:14:55
239.1354,25.68,35.0,7.6108,10.42,2020-08-26,03:14:59,2020-08-27 03:14:58
239.3021,22.79,35.0,7.8267,10.4,2020-08-26,07:14:59,2020-08-27 07:15:01
239.3437,22.74,35.0,7.8417,10.37,2020-08-26,08:14:59,2020-08-27 08:14:55
239.3854,22.58,35.0,7.8388,10.36,2020-08-26,09:14:59,2020-08-27 09:14:58
239.4271,22.51,35.0,7.8026,10.36,2020-08-26,10:14:59,2020-08-27 10:15:01
239.4687,22.66,35.0,7.7609,10.36,2020-08-26,11:14:59,2020-08-27 11:14:55
239.5104,22.53,35.0,7.7808,10.35,2020-08-26,12:14:59,2020-08-27 12:14:58
239.5521,22.46,35.0,7.7805,10.35,2020-08-26,13:14:59,2020-08-27 13:15:01
239.5937,22.46,35.0,7.7906,10.34,2020-08-26,14:14:59,2020-08-27 14:14:55
239.6354,22.69,35.0,7.7054,10.34,2020-08-26,15:14:59,2020-08-27 15:14:58
239.6771,23.37,35.0,7.502,10.35,2020-08-26,16:14:59,2020-08-27 16:15:01
239.7604,22.66,35.0,7.911,10.35,2020-08-26,18:14:59,2020-08-27 18:14:58
239.8021,22.58,35.0,7.9537,10.35,2020-08-26,19:14:59,2020-08-27 19:15:01
239.8437,22.81,35.0,7.9751,10.34,2020-08-26,20:14:59,2020-08-27 20:14:55
239.8854,22.99,35.0,7.9902,10.34,2020-08-26,21:14:59,2020-08-27 21:14:58
239.9271,23.04,35.0,8.0201,10.34,2020-08-26,22:14:59,2020-08-27 22:15:01
239.9687,22.76,35.0,7.9982,10.34,2020-08-26,23:14:59,2020-08-27 23:14:55
240.0104,22.58,35.0,7.9769,10.34,2020-08-27,00:14:59,2020-08-28 00:14:58
240.0521,22.53,35.0,7.9711,10.33,2020-08-27,01:14:59,2020-08-28 01:15:01
240.0937,22.66,35.0,7.9668,10.32,2020-08-27,02:14:59,2020-08-28 02:14:55
240.1354,22.56,35.0,7.8743,10.32,2020-08-27,03:14:59,2020-08-28 03:14:58
240.1771,22.36,35.0,7.733,10.31,2020-08-27,04:14:59,2020-08-28 04:15:01
240.2187,22.36,35.0,7.5312,10.31,2020-08-27,05:14:59,2020-08-28 05:14:55
240.3437,21.44,35.0,7.8675,10.3,2020-08-27,08:14:59,2020-08-28 08:14:55
240.3854,21.31,35.0,7.8697,10.29,2020-08-27,09:14:59,2020-08-28 09:14:58
240.4271,21.24,35.0,7.8568,10.29,2020-08-27,10:14:59,2020-08-28 10:15:01
240.4687,21.19,35.0,7.8498,10.28,2020-08-27,11:14:59,2020-08-28 11:14:55
240.5104,21.14,35.0,7.8496,10.28,2020-08-27,12:14:59,2020-08-28 12:14:58
240.5521,21.14,35.0,7.8557,10.28,2020-08-27,13:14:59,2020-08-28 13:15:01
240.5937,21.26,35.0,7.8535,10.28,2020-08-27,14:14:59,2020-08-28 14:14:55
240.6354,21.31,35.0,7.8367,10.27,2020-08-27,15:14:59,2020-08-28 15:14:58
240.6771,21.48,35.0,7.7944,10.27,2020-08-27,16:14:59,2020-08-28 16:15:01
240.7187,21.88,35.0,7.6458,10.28,2020-08-27,17:14:59,2020-08-28 17:14:55
240.7604,22.13,35.0,7.5795,10.29,2020-08-27,18:14:59,2020-08-28 18:14:58
240.8021,21.73,35.0,7.896,10.29,2020-08-27,19:14:59,2020-08-28 19:15:01
240.8437,21.46,35.0,7.9478,10.28,2020-08-27,20:14:59,2020-08-28 20:14:55
240.8854,21.36,35.0,7.9516,10.28,2020-08-27,21:14:59,2020-08-28 21:14:58
240.9271,21.31,35.0,7.9535,10.28,2020-08-27,22:14:59,2020-08-28 22:15:01
240.9687,21.39,35.0,7.7973,10.26,2020-08-27,23:14:59,2020-08-28 23:14:55
241.0104,21.41,35.0,7.9131,10.27,2020-08-28,00:14:59,2020-08-29 00:14:58
241.0521,21.39,35.0,7.8929,10.27,2020-08-28,01:14:59,2020-08-29 01:15:01
241.0937,21.36,35.0,7.8916,10.27,2020-08-28,02:14:59,2020-08-29 02:14:55
241.1354,21.34,35.0,7.8819,10.25,2020-08-28,03:14:59,2020-08-29 03:14:58
241.1771,21.21,35.0,7.8052,10.25,2020-08-28,04:14:59,2020-08-29 04:15:01
241.2187,21.16,35.0,7.6693,10.24,2020-08-28,05:14:59,2020-08-29 05:14:55
241.2604,21.26,35.0,7.4643,10.24,2020-08-28,06:14:59,2020-08-29 06:14:58
241.3437,21.24,35.0,7.5567,10.25,2020-08-28,08:14:59,2020-08-29 08:14:55
241.3854,21.04,35.0,7.8469,10.25,2020-08-28,09:14:59,2020-08-29 09:14:58
241.4271,20.94,35.0,7.8587,10.24,2020-08-28,10:14:59,2020-08-29 10:15:01
241.4687,20.92,35.0,7.8225,10.24,2020-08-28,11:14:59,2020-08-29 11:14:55
241.5104,20.97,35.0,7.8495,10.24,2020-08-28,12:14:59,2020-08-29 12:14:58
241.5521,21.02,35.0,7.875,10.24,2020-08-28,13:14:59,2020-08-29 13:15:01
241.5937,21.16,35.0,7.8973,10.24,2020-08-28,14:14:59,2020-08-29 14:14:55
241.6354,21.34,35.0,7.8845,10.24,2020-08-28,15:14:59,2020-08-29 15:14:58
241.6771,21.66,35.0,7.8599,10.24,2020-08-28,16:14:59,2020-08-29 16:15:01
241.7187,22.03,35.0,7.8067,10.24,2020-08-28,17:14:59,2020-08-29 17:14:55
241.7604,22.69,35.0,7.6933,10.25,2020-08-28,18:14:59,2020-08-29 18:14:58
241.8021,22.99,35.0,7.5818,10.26,2020-08-28,19:14:59,2020-08-29 19:15:01
241.8437,22.33,35.0,7.9459,10.26,2020-08-28,20:14:59,2020-08-29 20:14:55
241.8854,22.38,35.0,7.9876,10.26,2020-08-28,21:14:59,2020-08-29 21:14:58
241.9271,22.58,35.0,7.9904,10.26,2020-08-28,22:14:59,2020-08-29 22:15:01
241.9687,22.64,35.0,8.0018,10.26,2020-08-28,23:14:59,2020-08-29 23:14:55
242.0104,22.48,35.0,7.9862,10.25,2020-08-29,00:14:59,2020-08-30 00:14:58
242.0521,22.43,35.0,7.9797,10.25,2020-08-29,01:14:59,2020-08-30 01:15:01
242.0937,22.38,35.0,7.9993,10.25,2020-08-29,02:14:59,2020-08-30 02:14:55
242.1354,22.33,35.0,7.986,10.25,2020-08-29,03:14:59,2020-08-30 03:14:58
242.1771,22.33,35.0,7.9644,10.24,2020-08-29,04:14:59,2020-08-30 04:15:01
242.2187,22.31,35.0,7.8869,10.22,2020-08-29,05:14:59,2020-08-30 05:14:55
242.2604,22.28,35.0,7.7251,10.22,2020-08-29,06:14:59,2020-08-30 06:14:58
242.3021,22.36,35.0,7.5494,10.22,2020-08-29,07:14:59,2020-08-30 07:15:01
242.4271,21.91,35.0,7.8008,10.23,2020-08-29,10:14:59,2020-08-30 10:15:01
