Ordinal_Date,Date,Time,Temp,pH,Battery,Date (UTC)
300.2292,10/27/2021,5:29:59,15.6,7.4219,7.42,2021-10-27 05:30:02
300.25,10/27/2021,5:59:59,15.49,7.6136,7.42,2021-10-27 06:00:00
300.2708,10/27/2021,6:29:59,15.42,7.7125,7.41,2021-10-27 06:29:57
300.2917,10/27/2021,6:59:59,15.37,7.7566,7.4,2021-10-27 07:00:02
300.3125,10/27/2021,7:29:59,15.33,7.745,7.4,2021-10-27 07:30:00
300.3333,10/27/2021,7:59:59,15.28,7.7604,7.4,2021-10-27 07:59:57
300.3542,10/27/2021,8:29:59,15.23,7.7585,7.39,2021-10-27 08:30:02
300.375,10/27/2021,8:59:59,15.23,7.7762,7.39,2021-10-27 09:00:00
300.3958,10/27/2021,9:29:59,15.19,7.7922,7.38,2021-10-27 09:29:57
300.4167,10/27/2021,9:59:59,15.19,7.7809,7.38,2021-10-27 10:00:02
300.4375,10/27/2021,10:29:59,15.16,7.821,7.38,2021-10-27 10:30:00
300.4583,10/27/2021,10:59:59,15.14,7.8089,7.38,2021-10-27 10:59:57
300.4792,10/27/2021,11:29:59,15.12,7.8074,7.37,2021-10-27 11:30:02
300.5,10/27/2021,11:59:59,15.09,7.7717,7.37,2021-10-27 12:00:00
300.5208,10/27/2021,12:29:59,15.05,7.7628,7.37,2021-10-27 12:29:57
300.5417,10/27/2021,12:59:59,15.03,7.7195,7.36,2021-10-27 13:00:02
300.5625,10/27/2021,13:29:59,14.98,7.6406,7.36,2021-10-27 13:30:00
300.5833,10/27/2021,13:59:59,14.93,7.5638,7.35,2021-10-27 13:59:57
300.6042,10/27/2021,14:29:59,14.89,7.4708,7.35,2021-10-27 14:30:02
300.625,10/27/2021,14:59:59,14.86,7.4333,7.35,2021-10-27 15:00:00
300.6458,10/27/2021,15:29:59,14.89,7.3967,7.34,2021-10-27 15:29:57
300.6667,10/27/2021,15:59:59,14.89,7.6219,7.35,2021-10-27 16:00:02
300.6875,10/27/2021,16:29:59,14.86,7.7487,7.34,2021-10-27 16:30:00
300.7083,10/27/2021,16:59:59,14.82,7.7812,7.34,2021-10-27 16:59:57
300.7292,10/27/2021,17:29:59,14.77,7.8157,7.34,2021-10-27 17:30:02
300.75,10/27/2021,17:59:59,14.73,7.8339,7.34,2021-10-27 18:00:00
300.7708,10/27/2021,18:29:59,14.7,7.8424,7.34,2021-10-27 18:29:57
300.7917,10/27/2021,18:59:59,14.66,7.8441,7.34,2021-10-27 19:00:02
300.8125,10/27/2021,19:29:59,14.61,7.8519,7.32,2021-10-27 19:30:00
300.8333,10/27/2021,19:59:59,14.59,7.8604,7.32,2021-10-27 19:59:57
300.8542,10/27/2021,20:29:59,14.54,7.8734,7.32,2021-10-27 20:30:02
300.875,10/27/2021,20:59:59,14.52,7.8763,7.32,2021-10-27 21:00:00
300.8958,10/27/2021,21:29:59,14.5,7.8829,7.32,2021-10-27 21:29:57
300.9167,10/27/2021,21:59:59,14.45,7.8693,7.31,2021-10-27 22:00:02
300.9375,10/27/2021,22:29:59,14.45,7.8523,7.31,2021-10-27 22:30:00
300.9583,10/27/2021,22:59:59,14.43,7.8608,7.31,2021-10-27 22:59:57
300.9792,10/27/2021,23:29:59,14.38,7.8837,7.31,2021-10-27 23:30:02
301.0,10/27/2021,23:59:59,14.31,7.8561,7.3,2021-10-28 00:00:00
301.0208,10/28/2021,0:29:59,14.22,7.8618,7.29,2021-10-28 00:29:57
301.0417,10/28/2021,0:59:59,14.11,7.8422,7.29,2021-10-28 01:00:02
301.0625,10/28/2021,1:29:59,13.92,7.8146,7.28,2021-10-28 01:30:00
301.0833,10/28/2021,1:59:59,13.74,7.77,7.28,2021-10-28 01:59:57
301.1042,10/28/2021,2:29:59,13.58,7.7447,7.26,2021-10-28 02:30:02
301.125,10/28/2021,2:59:59,13.47,7.6963,7.25,2021-10-28 03:00:00
301.1458,10/28/2021,3:29:59,13.33,7.6465,7.24,2021-10-28 03:29:57
301.1667,10/28/2021,3:59:59,13.26,7.5424,7.23,2021-10-28 04:00:02
301.1875,10/28/2021,4:29:59,13.22,7.4926,7.22,2021-10-28 04:30:00
301.2083,10/28/2021,4:59:59,13.17,7.4581,7.21,2021-10-28 04:59:57
301.2292,10/28/2021,5:29:59,13.49,7.5333,7.21,2021-10-28 05:30:02
301.25,10/28/2021,5:59:59,13.9,7.6993,7.21,2021-10-28 06:00:00
301.2708,10/28/2021,6:29:59,13.92,7.7805,7.22,2021-10-28 06:29:57
301.2917,10/28/2021,6:59:59,13.95,7.8257,7.23,2021-10-28 07:00:02
301.3125,10/28/2021,7:29:59,13.9,7.818,7.24,2021-10-28 07:30:00
301.3333,10/28/2021,7:59:59,13.81,7.8412,7.24,2021-10-28 07:59:57
301.3542,10/28/2021,8:29:59,13.88,7.8294,7.24,2021-10-28 08:30:02
301.375,10/28/2021,8:59:59,13.81,7.8381,7.24,2021-10-28 09:00:00
301.3958,10/28/2021,9:29:59,13.77,7.8345,7.24,2021-10-28 09:29:57
301.4167,10/28/2021,9:59:59,13.72,7.8217,7.23,2021-10-28 10:00:02
301.4375,10/28/2021,10:29:59,13.67,7.8132,7.23,2021-10-28 10:30:00
301.4583,10/28/2021,10:59:59,13.65,7.8236,7.23,2021-10-28 10:59:57
301.4792,10/28/2021,11:29:59,13.63,7.83,7.22,2021-10-28 11:30:02
301.5,10/28/2021,11:59:59,13.61,7.8163,7.22,2021-10-28 12:00:00
301.5208,10/28/2021,12:29:59,13.58,7.8217,7.22,2021-10-28 12:29:57
301.5417,10/28/2021,12:59:59,13.54,7.8255,7.21,2021-10-28 13:00:02
301.5625,10/28/2021,13:29:59,13.51,7.8122,7.21,2021-10-28 13:30:00
301.5833,10/28/2021,13:59:59,13.42,7.8129,7.21,2021-10-28 13:59:57
301.6042,10/28/2021,14:29:59,13.31,7.7707,7.2,2021-10-28 14:30:02
301.625,10/28/2021,14:59:59,13.15,7.7586,7.2,2021-10-28 15:00:00
301.6458,10/28/2021,15:29:59,12.99,7.7449,7.19,2021-10-28 15:29:57
301.6667,10/28/2021,15:59:59,12.92,7.7115,7.18,2021-10-28 16:00:02
301.6875,10/28/2021,16:29:59,12.83,7.67,7.17,2021-10-28 16:30:00
301.7083,10/28/2021,16:59:59,12.81,7.6688,7.16,2021-10-28 16:59:57
301.7292,10/28/2021,17:29:59,13.11,7.7135,7.16,2021-10-28 17:30:02
301.75,10/28/2021,17:59:59,13.83,7.7945,7.17,2021-10-28 18:00:00
301.7708,10/28/2021,18:29:59,13.86,7.8291,7.19,2021-10-28 18:29:57
301.7917,10/28/2021,18:59:59,13.72,7.85,7.2,2021-10-28 19:00:02
301.8125,10/28/2021,19:29:59,13.61,7.8654,7.21,2021-10-28 19:30:00
301.8333,10/28/2021,19:59:59,13.61,7.8712,7.2,2021-10-28 19:59:57
301.8542,10/28/2021,20:29:59,13.54,7.8831,7.2,2021-10-28 20:30:02
301.875,10/28/2021,20:59:59,13.51,7.877,7.2,2021-10-28 21:00:00
301.8958,10/28/2021,21:29:59,13.58,7.874,7.2,2021-10-28 21:29:57
301.9167,10/28/2021,21:59:59,13.58,7.8819,7.2,2021-10-28 22:00:02
301.9375,10/28/2021,22:29:59,13.61,7.8821,7.19,2021-10-28 22:30:00
301.9583,10/28/2021,22:59:59,13.63,7.8695,7.2,2021-10-28 22:59:57
301.9792,10/28/2021,23:29:59,13.63,7.8695,7.2,2021-10-28 23:30:02
302.0,10/28/2021,23:59:59,13.56,7.8497,7.2,2021-10-29 00:00:00
302.0208,10/29/2021,0:29:59,13.47,7.8875,7.2,2021-10-29 00:29:57
302.0417,10/29/2021,0:59:59,13.42,7.8703,7.2,2021-10-29 01:00:02
302.0625,10/29/2021,1:29:59,13.29,7.8474,7.18,2021-10-29 01:30:00
302.0833,10/29/2021,1:59:59,13.17,7.8429,7.18,2021-10-29 01:59:57
302.1042,10/29/2021,2:29:59,12.95,7.7997,7.17,2021-10-29 02:30:02
302.125,10/29/2021,2:59:59,12.77,7.7508,7.16,2021-10-29 03:00:00
302.1458,10/29/2021,3:29:59,12.58,7.6859,7.15,2021-10-29 03:29:57
302.1667,10/29/2021,3:59:59,12.4,7.5966,7.13,2021-10-29 04:00:02
302.1875,10/29/2021,4:29:59,12.22,7.4852,7.12,2021-10-29 04:30:00
302.2083,10/29/2021,4:59:59,12.16,7.3896,7.1,2021-10-29 04:59:57
302.2292,10/29/2021,5:29:59,12.11,7.3487,7.09,2021-10-29 05:30:02
302.25,10/29/2021,5:59:59,12.09,7.2608,7.08,2021-10-29 06:00:00
302.2708,10/29/2021,6:29:59,12.06,7.2263,7.08,2021-10-29 06:29:57
302.2917,10/29/2021,6:59:59,12.63,7.3975,7.07,2021-10-29 07:00:02
302.3125,10/29/2021,7:29:59,13.63,7.6409,7.08,2021-10-29 07:30:00
302.3333,10/29/2021,7:59:59,13.61,7.7214,7.12,2021-10-29 07:59:57
302.3542,10/29/2021,8:29:59,13.42,7.7835,7.13,2021-10-29 08:30:02
302.375,10/29/2021,8:59:59,13.45,7.7968,7.14,2021-10-29 09:00:00
302.3958,10/29/2021,9:29:59,13.38,7.8011,7.15,2021-10-29 09:29:57
302.4167,10/29/2021,9:59:59,13.33,7.814,7.15,2021-10-29 10:00:02
302.4375,10/29/2021,10:29:59,13.31,7.8192,7.15,2021-10-29 10:30:00
302.4583,10/29/2021,10:59:59,13.33,7.8288,7.15,2021-10-29 10:59:57
302.4792,10/29/2021,11:29:59,13.31,7.8232,7.16,2021-10-29 11:30:02
302.5,10/29/2021,11:59:59,13.31,7.8324,7.15,2021-10-29 12:00:00
302.5208,10/29/2021,12:29:59,13.33,7.8473,7.14,2021-10-29 12:29:57
302.5417,10/29/2021,12:59:59,13.33,7.8533,7.14,2021-10-29 13:00:02
302.5625,10/29/2021,13:29:59,13.31,7.8309,7.15,2021-10-29 13:30:00
302.5833,10/29/2021,13:59:59,13.26,7.819,7.15,2021-10-29 13:59:57
302.6042,10/29/2021,14:29:59,13.2,7.8,7.14,2021-10-29 14:30:02
302.625,10/29/2021,14:59:59,13.08,7.7176,7.14,2021-10-29 15:00:00
302.6458,10/29/2021,15:29:59,12.92,7.6475,7.14,2021-10-29 15:29:57
302.6667,10/29/2021,15:59:59,12.67,7.5558,7.13,2021-10-29 16:00:02
302.6875,10/29/2021,16:29:59,12.56,7.4126,7.12,2021-10-29 16:30:00
302.7083,10/29/2021,16:59:59,12.47,7.3092,7.11,2021-10-29 16:59:57
302.7292,10/29/2021,17:29:59,12.49,7.2448,7.09,2021-10-29 17:30:02
302.75,10/29/2021,17:59:59,13.65,7.6059,7.1,2021-10-29 18:00:00
302.7708,10/29/2021,18:29:59,13.72,7.7796,7.12,2021-10-29 18:29:57
302.7917,10/29/2021,18:59:59,13.7,7.8482,7.14,2021-10-29 19:00:02
302.8125,10/29/2021,19:29:59,13.67,7.8869,7.14,2021-10-29 19:30:00
302.8333,10/29/2021,19:59:59,13.65,7.9221,7.15,2021-10-29 19:59:57
302.8542,10/29/2021,20:29:59,13.61,7.922,7.16,2021-10-29 20:30:02
302.875,10/29/2021,20:59:59,13.58,7.9122,7.16,2021-10-29 21:00:00
302.8958,10/29/2021,21:29:59,13.65,7.9338,7.16,2021-10-29 21:29:57
302.9167,10/29/2021,21:59:59,13.63,7.9076,7.16,2021-10-29 22:00:02
302.9375,10/29/2021,22:29:59,13.61,7.9147,7.16,2021-10-29 22:30:00
302.9583,10/29/2021,22:59:59,13.61,7.914,7.16,2021-10-29 22:59:57
302.9792,10/29/2021,23:29:59,13.56,7.8943,7.16,2021-10-29 23:30:02
303.0,10/29/2021,23:59:59,13.51,7.9117,7.16,2021-10-30 00:00:00
303.0208,10/30/2021,0:29:59,13.49,7.9074,7.16,2021-10-30 00:29:57
303.0417,10/30/2021,0:59:59,13.49,7.8962,7.15,2021-10-30 01:00:02
303.0625,10/30/2021,1:29:59,13.45,7.8785,7.14,2021-10-30 01:30:00
303.0833,10/30/2021,1:59:59,13.45,7.8883,7.15,2021-10-30 01:59:57
303.1042,10/30/2021,2:29:59,13.4,7.8829,7.14,2021-10-30 02:30:02
303.125,10/30/2021,2:59:59,13.36,7.8793,7.14,2021-10-30 03:00:00
303.1458,10/30/2021,3:29:59,13.22,7.8498,7.14,2021-10-30 03:29:57
303.1667,10/30/2021,3:59:59,13.04,7.7949,7.13,2021-10-30 04:00:02
303.1875,10/30/2021,4:29:59,12.9,7.7193,7.12,2021-10-30 04:30:00
303.2083,10/30/2021,4:59:59,12.77,7.6405,7.1,2021-10-30 04:59:57
303.2292,10/30/2021,5:29:59,12.61,7.5464,7.1,2021-10-30 05:30:02
303.25,10/30/2021,5:59:59,12.49,7.4267,7.08,2021-10-30 06:00:00
303.2708,10/30/2021,6:29:59,12.43,7.3433,7.08,2021-10-30 06:29:57
303.2917,10/30/2021,6:59:59,12.38,7.2658,7.06,2021-10-30 07:00:02
303.3125,10/30/2021,7:29:59,12.45,7.2648,7.06,2021-10-30 07:30:00
303.3333,10/30/2021,7:59:59,13.2,7.6142,7.06,2021-10-30 07:59:57
303.3542,10/30/2021,8:29:59,13.29,7.7231,7.06,2021-10-30 08:30:02
303.375,10/30/2021,8:59:59,13.33,7.7934,7.08,2021-10-30 09:00:00
303.3958,10/30/2021,9:29:59,13.4,7.7814,7.09,2021-10-30 09:29:57
303.4167,10/30/2021,9:59:59,13.36,7.771,7.09,2021-10-30 10:00:02
303.4375,10/30/2021,10:29:59,13.36,7.7962,7.1,2021-10-30 10:30:00
303.4583,10/30/2021,10:59:59,13.38,7.7945,7.1,2021-10-30 10:59:57
303.4792,10/30/2021,11:29:59,13.36,7.8088,7.1,2021-10-30 11:30:02
303.5,10/30/2021,11:59:59,13.38,7.8115,7.1,2021-10-30 12:00:00
303.5208,10/30/2021,12:29:59,13.38,7.7861,7.11,2021-10-30 12:29:57
303.5417,10/30/2021,12:59:59,13.38,7.8135,7.1,2021-10-30 13:00:02
303.5625,10/30/2021,13:29:59,13.38,7.8062,7.11,2021-10-30 13:30:00
303.5833,10/30/2021,13:59:59,13.42,7.7953,7.11,2021-10-30 13:59:57
303.6042,10/30/2021,14:29:59,13.42,7.8163,7.11,2021-10-30 14:30:02
303.625,10/30/2021,14:59:59,13.45,7.8108,7.11,2021-10-30 15:00:00
303.6458,10/30/2021,15:29:59,13.45,7.8002,7.1,2021-10-30 15:29:57
303.6667,10/30/2021,15:59:59,13.47,7.804,7.11,2021-10-30 16:00:02
303.6875,10/30/2021,16:29:59,13.49,7.7617,7.11,2021-10-30 16:30:00
303.7083,10/30/2021,16:59:59,13.49,7.6861,7.11,2021-10-30 16:59:57
303.7292,10/30/2021,17:29:59,13.42,7.6472,7.11,2021-10-30 17:30:02
303.75,10/30/2021,17:59:59,13.38,7.5649,7.11,2021-10-30 18:00:00
303.7708,10/30/2021,18:29:59,13.36,7.4886,7.11,2021-10-30 18:29:57
303.7917,10/30/2021,18:59:59,13.4,7.4406,7.11,2021-10-30 19:00:02
303.8125,10/30/2021,19:29:59,13.79,7.6182,7.1,2021-10-30 19:30:00
303.8333,10/30/2021,19:59:59,13.86,7.7192,7.11,2021-10-30 19:59:57
303.8542,10/30/2021,20:29:59,13.83,7.7819,7.12,2021-10-30 20:30:02
303.875,10/30/2021,20:59:59,13.83,7.7717,7.13,2021-10-30 21:00:00
303.8958,10/30/2021,21:29:59,13.86,7.7884,7.13,2021-10-30 21:29:57
303.9167,10/30/2021,21:59:59,13.86,7.7748,7.13,2021-10-30 22:00:02
303.9375,10/30/2021,22:29:59,13.81,7.7742,7.13,2021-10-30 22:30:00
303.9583,10/30/2021,22:59:59,13.77,7.7828,7.13,2021-10-30 22:59:57
303.9792,10/30/2021,23:29:59,13.72,7.7958,7.13,2021-10-30 23:30:02
304.0,10/30/2021,23:59:59,13.7,7.8064,7.12,2021-10-31 00:00:00
304.0208,10/31/2021,0:29:59,13.67,7.803,7.13,2021-10-31 00:29:57
304.0417,10/31/2021,0:59:59,13.7,7.7756,7.12,2021-10-31 01:00:02
304.0625,10/31/2021,1:29:59,13.7,7.7535,7.13,2021-10-31 01:30:00
304.0833,10/31/2021,1:59:59,13.74,7.7698,7.12,2021-10-31 01:59:57
304.1042,10/31/2021,2:29:59,13.81,7.7949,7.12,2021-10-31 02:30:02
304.125,10/31/2021,2:59:59,13.77,7.7642,7.12,2021-10-31 03:00:00
304.1458,10/31/2021,3:29:59,13.77,7.7558,7.12,2021-10-31 03:29:57
304.1667,10/31/2021,3:59:59,13.81,7.7414,7.12,2021-10-31 04:00:02
304.1875,10/31/2021,4:29:59,13.88,7.7107,7.12,2021-10-31 04:30:00
304.2083,10/31/2021,4:59:59,14.02,7.6914,7.12,2021-10-31 04:59:57
304.2292,10/31/2021,5:29:59,14.11,7.6918,7.13,2021-10-31 05:30:02
304.25,10/31/2021,5:59:59,14.18,7.6034,7.13,2021-10-31 06:00:00
304.2708,10/31/2021,6:29:59,14.2,7.5446,7.14,2021-10-31 06:29:57
304.2917,10/31/2021,6:59:59,14.2,7.469,7.14,2021-10-31 07:00:02
304.3125,10/31/2021,7:29:59,14.22,7.4398,7.14,2021-10-31 07:30:00
304.3333,10/31/2021,7:59:59,14.22,7.4091,7.14,2021-10-31 07:59:57
304.3542,10/31/2021,8:29:59,13.97,7.548,7.14,2021-10-31 08:30:02
304.375,10/31/2021,8:59:59,14.18,7.5133,7.14,2021-10-31 09:00:00
304.3958,10/31/2021,9:29:59,14.15,7.4724,7.14,2021-10-31 09:29:57
304.4167,10/31/2021,9:59:59,13.95,7.6351,7.14,2021-10-31 10:00:02
304.4375,10/31/2021,10:29:59,13.92,7.704,7.13,2021-10-31 10:30:00
304.4583,10/31/2021,10:59:59,13.95,7.7474,7.13,2021-10-31 10:59:57
304.4792,10/31/2021,11:29:59,13.92,7.7638,7.13,2021-10-31 11:30:02
304.5,10/31/2021,11:59:59,13.97,7.7822,7.13,2021-10-31 12:00:00
304.5208,10/31/2021,12:29:59,14.04,7.7851,7.12,2021-10-31 12:29:57
304.5417,10/31/2021,12:59:59,14.08,7.789,7.13,2021-10-31 13:00:02
304.5625,10/31/2021,13:29:59,14.04,7.7667,7.13,2021-10-31 13:30:00
304.5833,10/31/2021,13:59:59,14.08,7.8021,7.13,2021-10-31 13:59:57
304.6042,10/31/2021,14:29:59,14.11,7.7853,7.13,2021-10-31 14:30:02
304.625,10/31/2021,14:59:59,14.2,7.7979,7.13,2021-10-31 15:00:00
304.6458,10/31/2021,15:29:59,14.24,7.7762,7.13,2021-10-31 15:29:57
304.6667,10/31/2021,15:59:59,14.29,7.7712,7.13,2021-10-31 16:00:02
304.6875,10/31/2021,16:29:59,14.38,7.7486,7.14,2021-10-31 16:30:00
304.7083,10/31/2021,16:59:59,14.54,7.751,7.14,2021-10-31 16:59:57
304.7292,10/31/2021,17:29:59,14.77,7.6713,7.16,2021-10-31 17:30:02
304.75,10/31/2021,17:59:59,15.03,7.6079,7.17,2021-10-31 18:00:00
304.7708,10/31/2021,18:29:59,15.21,7.5159,7.18,2021-10-31 18:29:57
304.7917,10/31/2021,18:59:59,15.4,7.4405,7.19,2021-10-31 19:00:02
304.8125,10/31/2021,19:29:59,15.51,7.3613,7.21,2021-10-31 19:30:00
304.8333,10/31/2021,19:59:59,15.58,7.2978,7.21,2021-10-31 19:59:57
304.8542,10/31/2021,20:29:59,15.6,7.2623,7.22,2021-10-31 20:30:02
304.875,10/31/2021,20:59:59,15.03,7.4664,7.23,2021-10-31 21:00:00
304.8958,10/31/2021,21:29:59,14.86,7.6824,7.22,2021-10-31 21:29:57
304.9167,10/31/2021,21:59:59,14.84,7.731,7.21,2021-10-31 22:00:02
304.9375,10/31/2021,22:29:59,14.8,7.7692,7.2,2021-10-31 22:30:00
304.9583,10/31/2021,22:59:59,14.77,7.7666,7.2,2021-10-31 22:59:57
304.9792,10/31/2021,23:29:59,14.75,7.7626,7.19,2021-10-31 23:30:02
305.0,10/31/2021,23:59:59,14.73,7.7738,7.19,2021-11-01 00:00:00
305.0208,11/1/2021,0:29:59,14.7,7.7834,7.19,2021-11-01 00:29:57
305.0417,11/1/2021,0:59:59,14.66,7.7624,7.18,2021-11-01 01:00:02
305.0625,11/1/2021,1:29:59,14.66,7.7676,7.18,2021-11-01 01:30:00
305.0833,11/1/2021,1:59:59,14.63,7.752,7.18,2021-11-01 01:59:57
305.1042,11/1/2021,2:29:59,14.63,7.7338,7.18,2021-11-01 02:30:02
305.125,11/1/2021,2:59:59,14.61,7.7223,7.17,2021-11-01 03:00:00
305.1458,11/1/2021,3:29:59,14.59,7.6968,7.17,2021-11-01 03:29:57
305.1667,11/1/2021,3:59:59,14.59,7.7159,7.17,2021-11-01 04:00:02
305.1875,11/1/2021,4:29:59,14.57,7.7053,7.17,2021-11-01 04:30:00
305.2083,11/1/2021,4:59:59,14.54,7.7081,7.16,2021-11-01 04:59:57
305.2292,11/1/2021,5:29:59,14.5,7.6534,7.16,2021-11-01 05:30:02
305.25,11/1/2021,5:59:59,14.45,7.5829,7.16,2021-11-01 06:00:00
305.2708,11/1/2021,6:29:59,14.45,7.497,7.16,2021-11-01 06:29:57
305.2917,11/1/2021,6:59:59,14.43,7.3728,7.16,2021-11-01 07:00:02
305.3125,11/1/2021,7:29:59,14.45,7.2605,7.16,2021-11-01 07:30:00
305.3333,11/1/2021,7:59:59,14.45,7.1526,7.16,2021-11-01 07:59:57
305.3542,11/1/2021,8:29:59,14.43,7.11,7.15,2021-11-01 08:30:02
305.375,11/1/2021,8:59:59,14.43,7.068,7.15,2021-11-01 09:00:00
305.3958,11/1/2021,9:29:59,14.38,7.1984,7.15,2021-11-01 09:29:57
305.4167,11/1/2021,9:59:59,14.38,7.488,7.14,2021-11-01 10:00:02
305.4375,11/1/2021,10:29:59,14.31,7.6447,7.14,2021-11-01 10:30:00
305.4583,11/1/2021,10:59:59,14.29,7.7374,7.14,2021-11-01 10:59:57
305.4792,11/1/2021,11:29:59,14.24,7.7441,7.14,2021-11-01 11:30:02
305.5208,11/1/2021,12:29:59,14.22,7.7713,7.12,2021-11-01 12:29:57
305.5417,11/1/2021,12:59:59,14.24,7.7895,7.12,2021-11-01 13:00:02
305.5625,11/1/2021,13:29:59,14.22,7.7828,7.12,2021-11-01 13:30:00
305.5833,11/1/2021,13:59:59,14.24,7.7969,7.12,2021-11-01 13:59:57
305.6042,11/1/2021,14:29:59,14.27,7.7993,7.11,2021-11-01 14:30:02
305.625,11/1/2021,14:59:59,14.29,7.8391,7.12,2021-11-01 15:00:00
305.6458,11/1/2021,15:29:59,14.38,7.8311,7.12,2021-11-01 15:29:57
305.6667,11/1/2021,15:59:59,14.45,7.8112,7.12,2021-11-01 16:00:02
305.6875,11/1/2021,16:29:59,14.54,7.8136,7.12,2021-11-01 16:30:00
305.7083,11/1/2021,16:59:59,14.66,7.8246,7.13,2021-11-01 16:59:57
305.7292,11/1/2021,17:29:59,14.8,7.77,7.13,2021-11-01 17:30:02
305.75,11/1/2021,17:59:59,14.98,7.7067,7.14,2021-11-01 18:00:00
305.7708,11/1/2021,18:29:59,15.14,7.609,7.15,2021-11-01 18:29:57
305.7917,11/1/2021,18:59:59,15.28,7.4649,7.16,2021-11-01 19:00:02
305.8125,11/1/2021,19:29:59,15.33,7.3238,7.17,2021-11-01 19:30:00
305.8333,11/1/2021,19:59:59,15.35,7.218,7.18,2021-11-01 19:59:57
305.8542,11/1/2021,20:29:59,15.33,7.1449,7.17,2021-11-01 20:30:02
305.875,11/1/2021,20:59:59,15.26,7.2207,7.18,2021-11-01 21:00:00
305.8958,11/1/2021,21:29:59,14.77,7.5159,7.18,2021-11-01 21:29:57
305.9167,11/1/2021,21:59:59,14.7,7.6813,7.17,2021-11-01 22:00:02
305.9375,11/1/2021,22:29:59,14.66,7.7363,7.15,2021-11-01 22:30:00
305.9583,11/1/2021,22:59:59,14.61,7.7762,7.15,2021-11-01 22:59:57
305.9792,11/1/2021,23:29:59,14.57,7.81,7.14,2021-11-01 23:30:02
306.0,11/1/2021,23:59:59,14.5,7.8347,7.14,2021-11-02 00:00:00
306.0208,11/2/2021,0:29:59,14.43,7.8399,7.13,2021-11-02 00:29:57
306.0417,11/2/2021,0:59:59,14.43,7.8428,7.12,2021-11-02 01:00:02
306.0625,11/2/2021,1:29:59,14.36,7.8687,7.12,2021-11-02 01:30:00
306.0833,11/2/2021,1:59:59,14.34,7.865,7.12,2021-11-02 01:59:57
306.1042,11/2/2021,2:29:59,14.34,7.8536,7.12,2021-11-02 02:30:02
306.125,11/2/2021,2:59:59,14.31,7.8433,7.11,2021-11-02 03:00:00
306.1458,11/2/2021,3:29:59,14.29,7.8619,7.1,2021-11-02 03:29:57
306.1667,11/2/2021,3:59:59,14.24,7.8521,7.1,2021-11-02 04:00:02
306.1875,11/2/2021,4:29:59,14.18,7.8608,7.1,2021-11-02 04:30:00
306.2083,11/2/2021,4:59:59,14.15,7.8627,7.09,2021-11-02 04:59:57
306.2292,11/2/2021,5:29:59,14.06,7.8228,7.09,2021-11-02 05:30:02
306.25,11/2/2021,5:59:59,13.92,7.7813,7.08,2021-11-02 06:00:00
306.2708,11/2/2021,6:29:59,13.79,7.7204,7.08,2021-11-02 06:29:57
306.2917,11/2/2021,6:59:59,13.7,7.6084,7.06,2021-11-02 07:00:02
306.3125,11/2/2021,7:29:59,13.67,7.4707,7.06,2021-11-02 07:30:00
306.3333,11/2/2021,7:59:59,13.65,7.306,7.05,2021-11-02 07:59:57
306.3542,11/2/2021,8:29:59,13.61,7.2168,7.03,2021-11-02 08:30:02
306.375,11/2/2021,8:59:59,13.61,7.1996,7.04,2021-11-02 09:00:00
306.3958,11/2/2021,9:29:59,13.9,7.3924,7.03,2021-11-02 09:29:57
306.4167,11/2/2021,9:59:59,13.99,7.5914,7.04,2021-11-02 10:00:02
306.4375,11/2/2021,10:29:59,13.92,7.7047,7.05,2021-11-02 10:30:00
306.4583,11/2/2021,10:59:59,13.86,7.7455,7.05,2021-11-02 10:59:57
306.4792,11/2/2021,11:29:59,13.81,7.7651,7.05,2021-11-02 11:30:02
306.5,11/2/2021,11:59:59,13.79,7.8083,7.04,2021-11-02 12:00:00
306.5208,11/2/2021,12:29:59,13.77,7.7882,7.04,2021-11-02 12:29:57
306.5417,11/2/2021,12:59:59,13.81,7.7979,7.04,2021-11-02 13:00:02
306.5625,11/2/2021,13:29:59,13.83,7.7963,7.03,2021-11-02 13:30:00
306.5833,11/2/2021,13:59:59,13.88,7.8136,7.03,2021-11-02 13:59:57
306.6042,11/2/2021,14:29:59,13.95,7.8192,7.04,2021-11-02 14:30:02
306.625,11/2/2021,14:59:59,14.02,7.8282,7.04,2021-11-02 15:00:00
306.6458,11/2/2021,15:29:59,14.08,7.819,7.05,2021-11-02 15:29:57
306.6667,11/2/2021,15:59:59,14.13,7.8528,7.05,2021-11-02 16:00:02
306.6875,11/2/2021,16:29:59,14.15,7.8444,7.05,2021-11-02 16:30:00
306.7083,11/2/2021,16:59:59,14.15,7.8271,7.05,2021-11-02 16:59:57
306.7292,11/2/2021,17:29:59,14.18,7.8183,7.06,2021-11-02 17:30:02
306.75,11/2/2021,17:59:59,14.2,7.8024,7.06,2021-11-02 18:00:00
306.7708,11/2/2021,18:29:59,14.29,7.7975,7.06,2021-11-02 18:29:57
306.7917,11/2/2021,18:59:59,14.38,7.7858,7.07,2021-11-02 19:00:02
306.8333,11/2/2021,19:59:59,14.31,7.6502,7.08,2021-11-02 19:59:57
306.8542,11/2/2021,20:29:59,14.24,7.5275,7.08,2021-11-02 20:30:02
306.875,11/2/2021,20:59:59,14.18,7.4477,7.07,2021-11-02 21:00:00
306.8958,11/2/2021,21:29:59,14.11,7.3752,7.07,2021-11-02 21:29:57
