Year Day,Temperature C,SalinityConst,pHConstSal,Battery Voltage,DateStr,TimeStr,Date (UTC)
171.7465,20.94,35.0,8.0208,10.33,2023-06-20,17:54:59,2023-06-20 17:54:57
171.7882,21.14,35.0,8.0377,10.33,2023-06-20,18:54:59,2023-06-20 18:55:00
171.8298,21.29,35.0,8.0545,10.34,2023-06-20,19:54:59,2023-06-20 19:54:54
171.8715,21.34,35.0,8.039,10.33,2023-06-20,20:54:59,2023-06-20 20:54:57
171.9132,21.29,35.0,8.0136,10.31,2023-06-20,21:54:59,2023-06-20 21:55:00
171.9548,21.34,35.0,7.9861,10.31,2023-06-20,22:54:59,2023-06-20 22:54:54
171.9965,21.46,35.0,7.8628,10.33,2023-06-20,23:54:59,2023-06-20 23:54:57
172.0382,21.39,35.0,7.7742,10.33,2023-06-21,00:54:59,2023-06-21 00:55:00
172.0798,20.77,35.0,7.9718,10.33,2023-06-21,01:54:59,2023-06-21 01:54:54
172.1215,20.47,35.0,8.0257,10.32,2023-06-21,02:54:59,2023-06-21 02:54:57
172.1632,19.91,35.0,8.0549,10.32,2023-06-21,03:54:59,2023-06-21 03:55:00
172.2048,19.65,35.0,8.0724,10.3,2023-06-21,04:54:59,2023-06-21 04:54:54
172.2465,19.62,35.0,8.067,10.29,2023-06-21,05:54:59,2023-06-21 05:54:57
172.2882,19.7,35.0,8.0629,10.29,2023-06-21,06:54:59,2023-06-21 06:55:00
172.3298,19.65,35.0,8.0691,10.3,2023-06-21,07:54:59,2023-06-21 07:54:54
172.3715,19.57,35.0,8.0568,10.26,2023-06-21,08:54:59,2023-06-21 08:54:57
172.4132,19.41,35.0,8.0285,10.22,2023-06-21,09:54:59,2023-06-21 09:55:00
172.4548,19.24,35.0,7.9633,10.21,2023-06-21,10:54:59,2023-06-21 10:54:54
172.4965,19.48,35.0,7.8231,10.21,2023-06-21,11:54:59,2023-06-21 11:54:57
172.5382,19.94,35.0,7.5972,10.23,2023-06-21,12:54:59,2023-06-21 12:55:00
172.5798,20.25,35.0,7.4398,10.25,2023-06-21,13:54:59,2023-06-21 13:54:54
172.6215,20.16,35.0,7.6131,10.26,2023-06-21,14:54:59,2023-06-21 14:54:57
172.6632,20.13,35.0,8.0151,10.26,2023-06-21,15:54:59,2023-06-21 15:55:00
172.7048,20.45,35.0,8.0753,10.27,2023-06-21,16:54:59,2023-06-21 16:54:54
172.7465,20.52,35.0,8.102,10.28,2023-06-21,17:54:59,2023-06-21 17:54:57
172.7882,20.72,35.0,8.1272,10.28,2023-06-21,18:54:59,2023-06-21 18:55:00
172.8298,20.92,35.0,8.1332,10.29,2023-06-21,19:54:59,2023-06-21 19:54:54
172.8715,21.14,35.0,8.1278,10.29,2023-06-21,20:54:59,2023-06-21 20:54:57
172.9132,21.16,35.0,8.1191,10.29,2023-06-21,21:54:59,2023-06-21 21:55:00
172.9548,21.11,35.0,8.0962,10.27,2023-06-21,22:54:59,2023-06-21 22:54:54
172.9965,21.31,35.0,8.0348,10.27,2023-06-21,23:54:59,2023-06-21 23:54:57
173.0382,21.53,35.0,7.8863,10.29,2023-06-22,00:54:59,2023-06-22 00:55:00
173.0798,21.46,35.0,7.8779,10.29,2023-06-22,01:54:59,2023-06-22 01:54:54
173.1215,20.21,35.0,8.0851,10.29,2023-06-22,02:54:59,2023-06-22 02:54:57
173.1632,19.89,35.0,8.1098,10.28,2023-06-22,03:54:59,2023-06-22 03:55:00
173.2048,19.82,35.0,8.1067,10.28,2023-06-22,04:54:59,2023-06-22 04:54:54
173.2465,19.6,35.0,8.0897,10.26,2023-06-22,05:54:59,2023-06-22 05:54:57
173.2882,19.45,35.0,8.0896,10.26,2023-06-22,06:54:59,2023-06-22 06:55:00
173.3298,19.38,35.0,8.0826,10.26,2023-06-22,07:54:59,2023-06-22 07:54:54
173.3715,19.36,35.0,8.0891,10.26,2023-06-22,08:54:59,2023-06-22 08:54:57
173.4132,19.26,35.0,8.0726,10.23,2023-06-22,09:54:59,2023-06-22 09:55:00
173.4548,19.31,35.0,8.0433,10.2,2023-06-22,10:54:59,2023-06-22 10:54:54
173.4965,19.33,35.0,7.9787,10.18,2023-06-22,11:54:59,2023-06-22 11:54:57
173.5382,19.72,35.0,7.8294,10.18,2023-06-22,12:54:59,2023-06-22 12:55:00
173.5798,20.21,35.0,7.6323,10.22,2023-06-22,13:54:59,2023-06-22 13:54:54
173.6215,20.52,35.0,7.5447,10.23,2023-06-22,14:54:59,2023-06-22 14:54:57
173.6632,19.89,35.0,8.0249,10.24,2023-06-22,15:54:59,2023-06-22 15:55:00
173.7048,20.06,35.0,8.0947,10.25,2023-06-22,16:54:59,2023-06-22 16:54:54
173.7465,20.25,35.0,8.112,10.25,2023-06-22,17:54:59,2023-06-22 17:54:57
173.7882,20.4,35.0,8.1224,10.25,2023-06-22,18:54:59,2023-06-22 18:55:00
173.8298,20.38,35.0,8.1242,10.26,2023-06-22,19:54:59,2023-06-22 19:54:54
173.8715,20.25,35.0,8.1345,10.26,2023-06-22,20:54:59,2023-06-22 20:54:57
173.9132,20.3,35.0,8.1277,10.25,2023-06-22,21:54:59,2023-06-22 21:55:00
173.9548,20.35,35.0,8.113,10.24,2023-06-22,22:54:59,2023-06-22 22:54:54
173.9965,20.4,35.0,8.0897,10.23,2023-06-22,23:54:59,2023-06-22 23:54:57
174.0382,20.6,35.0,8.0177,10.23,2023-06-23,00:54:59,2023-06-23 00:55:00
174.0798,20.79,35.0,7.9075,10.25,2023-06-23,01:54:59,2023-06-23 01:54:54
174.1215,20.55,35.0,7.9267,10.25,2023-06-23,02:54:59,2023-06-23 02:54:57
174.1632,19.77,35.0,8.0572,10.24,2023-06-23,03:54:59,2023-06-23 03:55:00
174.2048,19.7,35.0,8.067,10.23,2023-06-23,04:54:59,2023-06-23 04:54:54
174.2465,19.6,35.0,8.0654,10.22,2023-06-23,05:54:59,2023-06-23 05:54:57
174.2882,19.43,35.0,8.0673,10.22,2023-06-23,06:54:59,2023-06-23 06:55:00
174.3298,19.26,35.0,8.0696,10.22,2023-06-23,07:54:59,2023-06-23 07:54:54
174.3715,19.12,35.0,8.0667,10.22,2023-06-23,08:54:59,2023-06-23 08:54:57
174.4132,19.14,35.0,8.0643,10.21,2023-06-23,09:54:59,2023-06-23 09:55:00
174.4548,19.24,35.0,8.0299,10.19,2023-06-23,10:54:59,2023-06-23 10:54:54
174.4965,19.41,35.0,7.9949,10.18,2023-06-23,11:54:59,2023-06-23 11:54:57
174.5382,19.65,35.0,7.9011,10.16,2023-06-23,12:54:59,2023-06-23 12:55:00
174.5798,20.08,35.0,7.7287,10.18,2023-06-23,13:54:59,2023-06-23 13:54:54
174.6215,20.55,35.0,7.581,10.2,2023-06-23,14:54:59,2023-06-23 14:54:57
174.6632,20.57,35.0,7.6281,10.21,2023-06-23,15:54:59,2023-06-23 15:55:00
174.7048,19.7,35.0,7.9393,10.21,2023-06-23,16:54:59,2023-06-23 16:54:54
174.7465,20.04,35.0,7.9615,10.2,2023-06-23,17:54:59,2023-06-23 17:54:57
174.7882,20.45,35.0,7.9685,10.21,2023-06-23,18:54:59,2023-06-23 18:55:00
174.8298,20.5,35.0,7.976,10.21,2023-06-23,19:54:59,2023-06-23 19:54:54
174.8715,20.65,35.0,7.9912,10.21,2023-06-23,20:54:59,2023-06-23 20:54:57
174.9132,20.77,35.0,8.004,10.22,2023-06-23,21:54:59,2023-06-23 21:55:00
174.9548,20.82,35.0,7.974,10.22,2023-06-23,22:54:59,2023-06-23 22:54:54
174.9965,20.84,35.0,7.9518,10.21,2023-06-23,23:54:59,2023-06-23 23:54:57
175.0382,20.94,35.0,7.9214,10.2,2023-06-24,00:54:59,2023-06-24 00:55:00
175.0798,21.34,35.0,7.8373,10.21,2023-06-24,01:54:59,2023-06-24 01:54:54
175.1215,21.68,35.0,7.7494,10.22,2023-06-24,02:54:59,2023-06-24 02:54:57
175.1632,20.87,35.0,7.8678,10.22,2023-06-24,03:54:59,2023-06-24 03:55:00
175.2048,20.74,35.0,7.9407,10.21,2023-06-24,04:54:59,2023-06-24 04:54:54
175.2465,20.67,35.0,7.9585,10.21,2023-06-24,05:54:59,2023-06-24 05:54:57
175.2882,20.6,35.0,7.9492,10.2,2023-06-24,06:54:59,2023-06-24 06:55:00
175.3298,20.55,35.0,7.9401,10.2,2023-06-24,07:54:59,2023-06-24 07:54:54
175.3715,20.57,35.0,7.9335,10.2,2023-06-24,08:54:59,2023-06-24 08:54:57
175.4132,20.47,35.0,7.9251,10.2,2023-06-24,09:54:59,2023-06-24 09:55:00
175.4548,20.5,35.0,7.9255,10.19,2023-06-24,10:54:59,2023-06-24 10:54:54
175.4965,20.57,35.0,7.8882,10.17,2023-06-24,11:54:59,2023-06-24 11:54:57
175.5382,20.67,35.0,7.8554,10.16,2023-06-24,12:54:59,2023-06-24 12:55:00
175.5798,20.99,35.0,7.7354,10.14,2023-06-24,13:54:59,2023-06-24 13:54:54
175.6215,21.51,35.0,7.5452,10.16,2023-06-24,14:54:59,2023-06-24 14:54:57
175.6632,21.78,35.0,7.4353,10.18,2023-06-24,15:54:59,2023-06-24 15:55:00
175.7048,20.77,35.0,7.7823,10.19,2023-06-24,16:54:59,2023-06-24 16:54:54
175.7465,20.72,35.0,7.8918,10.18,2023-06-24,17:54:59,2023-06-24 17:54:57
175.7882,20.89,35.0,7.926,10.18,2023-06-24,18:54:59,2023-06-24 18:55:00
175.8298,21.34,35.0,7.9253,10.17,2023-06-24,19:54:59,2023-06-24 19:54:54
175.8715,21.51,35.0,7.9285,10.18,2023-06-24,20:54:59,2023-06-24 20:54:57
175.9132,21.61,35.0,7.9309,10.19,2023-06-24,21:54:59,2023-06-24 21:55:00
175.9548,21.61,35.0,7.935,10.19,2023-06-24,22:54:59,2023-06-24 22:54:54
175.9965,21.68,35.0,7.9191,10.19,2023-06-24,23:54:59,2023-06-24 23:54:57
176.0382,21.63,35.0,7.9067,10.17,2023-06-25,00:54:59,2023-06-25 00:55:00
176.0798,21.66,35.0,7.8565,10.16,2023-06-25,01:54:59,2023-06-25 01:54:54
176.1215,22.01,35.0,7.7547,10.17,2023-06-25,02:54:59,2023-06-25 02:54:57
176.1632,22.23,35.0,7.6631,10.18,2023-06-25,03:54:59,2023-06-25 03:55:00
176.2048,21.51,35.0,7.8056,10.18,2023-06-25,04:54:59,2023-06-25 04:54:54
176.2465,21.11,35.0,7.8826,10.17,2023-06-25,05:54:59,2023-06-25 05:54:57
176.2882,21.02,35.0,7.8898,10.16,2023-06-25,06:54:59,2023-06-25 06:55:00
176.3298,20.97,35.0,7.8864,10.16,2023-06-25,07:54:59,2023-06-25 07:54:54
176.3715,20.97,35.0,7.8923,10.16,2023-06-25,08:54:59,2023-06-25 08:54:57
176.4132,20.99,35.0,7.8878,10.16,2023-06-25,09:54:59,2023-06-25 09:55:00
176.4548,21.06,35.0,7.901,10.16,2023-06-25,10:54:59,2023-06-25 10:54:54
176.4965,21.02,35.0,7.877,10.16,2023-06-25,11:54:59,2023-06-25 11:54:57
176.5382,21.02,35.0,7.8543,10.13,2023-06-25,12:54:59,2023-06-25 12:55:00
176.5798,21.19,35.0,7.8095,10.11,2023-06-25,13:54:59,2023-06-25 13:54:54
176.6215,21.73,35.0,7.6655,10.11,2023-06-25,14:54:59,2023-06-25 14:54:57
176.6632,22.33,35.0,7.5016,10.14,2023-06-25,15:54:59,2023-06-25 15:55:00
176.7048,22.69,35.0,7.4452,10.15,2023-06-25,16:54:59,2023-06-25 16:54:54
176.7465,21.83,35.0,7.7775,10.15,2023-06-25,17:54:59,2023-06-25 17:54:57
176.7882,21.71,35.0,7.8871,10.14,2023-06-25,18:54:59,2023-06-25 18:55:00
176.8298,21.73,35.0,7.8989,10.14,2023-06-25,19:54:59,2023-06-25 19:54:54
176.8715,22.18,35.0,7.8881,10.14,2023-06-25,20:54:59,2023-06-25 20:54:57
176.9132,22.28,35.0,7.8911,10.14,2023-06-25,21:54:59,2023-06-25 21:55:00
176.9548,22.23,35.0,7.8923,10.15,2023-06-25,22:54:59,2023-06-25 22:54:54
176.9965,22.16,35.0,7.8878,10.15,2023-06-25,23:54:59,2023-06-25 23:54:57
177.0382,22.21,35.0,7.8604,10.14,2023-06-26,00:54:59,2023-06-26 00:55:00
177.0798,22.16,35.0,7.8364,10.12,2023-06-26,01:54:59,2023-06-26 01:54:54
177.1215,22.18,35.0,7.7864,10.11,2023-06-26,02:54:59,2023-06-26 02:54:57
177.1632,22.61,35.0,7.6469,10.12,2023-06-26,03:54:59,2023-06-26 03:55:00
177.2048,22.84,35.0,7.5398,10.13,2023-06-26,04:54:59,2023-06-26 04:54:54
177.2465,22.13,35.0,7.6345,10.13,2023-06-26,05:54:59,2023-06-26 05:54:57
177.2882,21.14,35.0,7.8039,10.12,2023-06-26,06:54:59,2023-06-26 06:55:00
177.3298,21.02,35.0,7.8227,10.11,2023-06-26,07:54:59,2023-06-26 07:54:54
177.3715,21.09,35.0,7.8195,10.1,2023-06-26,08:54:59,2023-06-26 08:54:57
177.4132,21.14,35.0,7.8056,10.11,2023-06-26,09:54:59,2023-06-26 09:55:00
177.4548,21.04,35.0,7.7998,10.1,2023-06-26,10:54:59,2023-06-26 10:54:54
177.4965,21.06,35.0,7.8295,10.1,2023-06-26,11:54:59,2023-06-26 11:54:57
177.5382,21.21,35.0,7.7894,10.09,2023-06-26,12:54:59,2023-06-26 12:55:00
177.5798,21.39,35.0,7.7738,10.07,2023-06-26,13:54:59,2023-06-26 13:54:54
177.6215,21.71,35.0,7.7312,10.07,2023-06-26,14:54:59,2023-06-26 14:54:57
177.6632,22.56,35.0,7.5757,10.08,2023-06-26,15:54:59,2023-06-26 15:55:00
177.7048,23.17,35.0,7.4342,10.1,2023-06-26,16:54:59,2023-06-26 16:54:54
177.7465,23.01,35.0,7.4826,10.11,2023-06-26,17:54:59,2023-06-26 17:54:57
177.7882,22.21,35.0,7.8009,10.11,2023-06-26,18:54:59,2023-06-26 18:55:00
177.8298,22.58,35.0,7.8116,10.11,2023-06-26,19:54:59,2023-06-26 19:54:54
177.8715,22.96,35.0,7.8167,10.11,2023-06-26,20:54:59,2023-06-26 20:54:57
177.9132,22.91,35.0,7.8287,10.11,2023-06-26,21:54:59,2023-06-26 21:55:00
177.9548,22.76,35.0,7.8336,10.11,2023-06-26,22:54:59,2023-06-26 22:54:54
177.9965,22.76,35.0,7.8399,10.11,2023-06-26,23:54:59,2023-06-26 23:54:57
178.0382,22.71,35.0,7.8293,10.11,2023-06-27,00:54:59,2023-06-27 00:55:00
178.0798,22.69,35.0,7.7773,10.09,2023-06-27,01:54:59,2023-06-27 01:54:54
178.1215,22.76,35.0,7.7647,10.09,2023-06-27,02:54:59,2023-06-27 02:54:57
178.1632,22.86,35.0,7.6699,10.08,2023-06-27,03:54:59,2023-06-27 03:55:00
178.2048,22.99,35.0,7.5478,10.08,2023-06-27,04:54:59,2023-06-27 04:54:54
178.2465,23.12,35.0,7.4486,10.1,2023-06-27,05:54:59,2023-06-27 05:54:57
178.2882,22.64,35.0,7.456,10.1,2023-06-27,06:54:59,2023-06-27 06:55:00
178.3298,21.93,35.0,7.7333,10.09,2023-06-27,07:54:59,2023-06-27 07:54:54
178.3715,21.91,35.0,7.7412,10.07,2023-06-27,08:54:59,2023-06-27 08:54:57
178.4132,21.88,35.0,7.7511,10.07,2023-06-27,09:54:59,2023-06-27 09:55:00
178.4548,21.83,35.0,7.7509,10.07,2023-06-27,10:54:59,2023-06-27 10:54:54
178.4965,21.91,35.0,7.746,10.07,2023-06-27,11:54:59,2023-06-27 11:54:57
178.5382,21.83,35.0,7.7253,10.07,2023-06-27,12:54:59,2023-06-27 12:55:00
178.5798,21.83,35.0,7.7161,10.06,2023-06-27,13:54:59,2023-06-27 13:54:54
178.6215,21.88,35.0,7.6765,10.05,2023-06-27,14:54:59,2023-06-27 14:54:57
178.6632,22.31,35.0,7.4669,10.03,2023-06-27,15:54:59,2023-06-27 15:55:00
178.8264,22.23,35.0,7.6853,9.8,2023-06-27,19:49:59,2023-06-27 19:50:00
178.868,22.26,35.0,7.7829,9.84,2023-06-27,20:49:59,2023-06-27 20:49:55
178.9097,22.41,35.0,7.8091,9.85,2023-06-27,21:49:59,2023-06-27 21:49:58
178.9514,22.41,35.0,7.828,9.85,2023-06-27,22:49:59,2023-06-27 22:50:00
178.993,22.36,35.0,7.8509,9.88,2023-06-27,23:49:59,2023-06-27 23:49:55
179.0347,22.31,35.0,7.8616,9.9,2023-06-28,00:49:59,2023-06-28 00:49:58
179.0764,22.23,35.0,7.8358,9.91,2023-06-28,01:49:59,2023-06-28 01:50:00
179.118,22.26,35.0,7.8122,9.86,2023-06-28,02:49:59,2023-06-28 02:49:55
179.1597,22.21,35.0,7.7559,9.85,2023-06-28,03:49:59,2023-06-28 03:49:58
179.2014,22.21,35.0,7.5949,9.78,2023-06-28,04:49:59,2023-06-28 04:50:00
179.368,21.86,35.0,7.5502,9.89,2023-06-28,08:49:59,2023-06-28 08:49:55
179.4097,21.76,35.0,7.6627,9.9,2023-06-28,09:49:59,2023-06-28 09:49:58
179.4514,21.71,35.0,7.702,9.9,2023-06-28,10:49:59,2023-06-28 10:50:00
179.493,21.71,35.0,7.743,9.91,2023-06-28,11:49:59,2023-06-28 11:49:55
179.5347,21.81,35.0,7.7061,9.92,2023-06-28,12:49:59,2023-06-28 12:49:58
179.5764,21.86,35.0,7.7624,9.92,2023-06-28,13:49:59,2023-06-28 13:50:00
179.618,21.88,35.0,7.7239,9.91,2023-06-28,14:49:59,2023-06-28 14:49:55
179.6597,22.11,35.0,7.6743,9.88,2023-06-28,15:49:59,2023-06-28 15:49:58
179.7014,22.53,35.0,7.5644,9.88,2023-06-28,16:49:59,2023-06-28 16:50:00
179.743,23.09,35.0,7.3786,9.92,2023-06-28,17:49:59,2023-06-28 17:49:55
179.8264,23.09,35.0,7.61,9.95,2023-06-28,19:49:59,2023-06-28 19:50:00
179.868,22.86,35.0,7.7246,9.95,2023-06-28,20:49:59,2023-06-28 20:49:55
179.9097,22.86,35.0,7.7604,9.95,2023-06-28,21:49:59,2023-06-28 21:49:58
179.9514,22.86,35.0,7.7686,9.95,2023-06-28,22:49:59,2023-06-28 22:50:00
179.993,22.76,35.0,7.7645,9.95,2023-06-28,23:49:59,2023-06-28 23:49:55
180.0347,22.71,35.0,7.762,9.96,2023-06-29,00:49:59,2023-06-29 00:49:58
180.0764,22.58,35.0,7.768,9.96,2023-06-29,01:49:59,2023-06-29 01:50:00
180.118,22.56,35.0,7.7547,9.94,2023-06-29,02:49:59,2023-06-29 02:49:55
180.1597,22.56,35.0,7.7132,9.91,2023-06-29,03:49:59,2023-06-29 03:49:58
180.2014,22.48,35.0,7.6431,9.9,2023-06-29,04:49:59,2023-06-29 04:50:00
180.243,22.43,35.0,7.4997,9.89,2023-06-29,05:49:59,2023-06-29 05:49:55
180.4097,22.11,35.0,7.5627,9.94,2023-06-29,09:49:59,2023-06-29 09:49:58
180.4514,22.13,35.0,7.6632,9.94,2023-06-29,10:49:59,2023-06-29 10:50:00
180.493,22.23,35.0,7.7085,9.93,2023-06-29,11:49:59,2023-06-29 11:49:55
180.5347,22.33,35.0,7.7381,9.95,2023-06-29,12:49:59,2023-06-29 12:49:58
180.5764,22.46,35.0,7.7652,9.95,2023-06-29,13:49:59,2023-06-29 13:50:00
180.618,22.58,35.0,7.7434,9.95,2023-06-29,14:49:59,2023-06-29 14:49:55
180.6597,22.81,35.0,7.7254,9.95,2023-06-29,15:49:59,2023-06-29 15:49:58
180.7014,23.09,35.0,7.6873,9.94,2023-06-29,16:49:59,2023-06-29 16:50:00
180.743,23.68,35.0,7.571,9.95,2023-06-29,17:49:59,2023-06-29 17:49:55
180.7847,24.37,35.0,7.3888,9.97,2023-06-29,18:49:59,2023-06-29 18:49:58
180.868,23.65,35.0,7.6742,9.99,2023-06-29,20:49:59,2023-06-29 20:49:55
180.9097,23.34,35.0,7.7587,9.99,2023-06-29,21:49:59,2023-06-29 21:49:58
180.9514,23.45,35.0,7.7949,9.99,2023-06-29,22:49:59,2023-06-29 22:50:00
180.993,23.57,35.0,7.7966,9.98,2023-06-29,23:49:59,2023-06-29 23:49:55
181.0347,23.73,35.0,7.7972,9.99,2023-06-30,00:49:59,2023-06-30 00:49:58
181.0764,23.6,35.0,7.7966,9.99,2023-06-30,01:49:59,2023-06-30 01:50:00
181.118,23.4,35.0,7.7971,10.0,2023-06-30,02:49:59,2023-06-30 02:49:55
181.1597,23.5,35.0,7.7543,9.98,2023-06-30,03:49:59,2023-06-30 03:49:58
181.2014,23.37,35.0,7.7192,9.96,2023-06-30,04:49:59,2023-06-30 04:50:00
181.243,23.12,35.0,7.6237,9.92,2023-06-30,05:49:59,2023-06-30 05:49:55
181.2847,23.09,35.0,7.4635,9.93,2023-06-30,06:49:59,2023-06-30 06:49:58
181.4514,22.48,35.0,7.6648,9.96,2023-06-30,10:49:59,2023-06-30 10:50:00
181.493,22.48,35.0,7.7229,9.96,2023-06-30,11:49:59,2023-06-30 11:49:55
181.5347,22.53,35.0,7.7366,9.96,2023-06-30,12:49:59,2023-06-30 12:49:58
181.5764,22.74,35.0,7.7507,9.96,2023-06-30,13:49:59,2023-06-30 13:50:00
181.618,22.61,35.0,7.7871,9.96,2023-06-30,14:49:59,2023-06-30 14:49:55
181.6597,23.24,35.0,7.7602,9.97,2023-06-30,15:49:59,2023-06-30 15:49:58
181.7014,23.52,35.0,7.7334,9.97,2023-06-30,16:49:59,2023-06-30 16:50:00
181.743,23.91,35.0,7.6972,9.96,2023-06-30,17:49:59,2023-06-30 17:49:55
181.7847,24.87,35.0,7.5715,9.98,2023-06-30,18:49:59,2023-06-30 18:49:58
181.8264,25.6,35.0,7.3968,10.01,2023-06-30,19:49:59,2023-06-30 19:50:00
181.868,24.81,35.0,7.4901,10.02,2023-06-30,20:49:59,2023-06-30 20:49:55
181.9097,24.74,35.0,7.7613,10.02,2023-06-30,21:49:59,2023-06-30 21:49:58
181.9514,24.55,35.0,7.7653,10.01,2023-06-30,22:49:59,2023-06-30 22:50:00
181.993,24.45,35.0,7.7612,10.01,2023-06-30,23:49:59,2023-06-30 23:49:55
182.0347,24.71,35.0,7.7455,10.01,2023-07-01,00:49:59,2023-07-01 00:49:58
182.0764,24.66,35.0,7.7549,10.01,2023-07-01,01:49:59,2023-07-01 01:50:00
182.118,24.66,35.0,7.805,10.02,2023-07-01,02:49:59,2023-07-01 02:49:55
182.1597,24.53,35.0,7.8133,10.02,2023-07-01,03:49:59,2023-07-01 03:49:58
182.2014,24.55,35.0,7.777,10.0,2023-07-01,04:49:59,2023-07-01 04:50:00
182.243,24.35,35.0,7.6853,9.99,2023-07-01,05:49:59,2023-07-01 05:49:55
182.2847,24.17,35.0,7.5509,9.97,2023-07-01,06:49:59,2023-07-01 06:49:58
182.3264,24.27,35.0,7.3705,9.96,2023-07-01,07:49:59,2023-07-01 07:50:00
182.4514,24.04,35.0,7.3832,10.0,2023-07-01,10:49:59,2023-07-01 10:50:00
182.493,23.81,35.0,7.6405,10.0,2023-07-01,11:49:59,2023-07-01 11:49:55
182.5347,23.86,35.0,7.6946,10.0,2023-07-01,12:49:59,2023-07-01 12:49:58
182.5764,23.99,35.0,7.7451,10.0,2023-07-01,13:49:59,2023-07-01 13:50:00
182.618,24.22,35.0,7.7605,10.0,2023-07-01,14:49:59,2023-07-01 14:49:55
182.6597,24.4,35.0,7.8016,10.01,2023-07-01,15:49:59,2023-07-01 15:49:58
182.7014,24.74,35.0,7.7769,10.01,2023-07-01,16:49:59,2023-07-01 16:50:00
182.743,24.89,35.0,7.7484,10.02,2023-07-01,17:49:59,2023-07-01 17:49:55
182.7847,25.23,35.0,7.6887,10.01,2023-07-01,18:49:59,2023-07-01 18:49:58
182.8264,26.03,35.0,7.5071,10.02,2023-07-01,19:49:59,2023-07-01 19:50:00
182.868,26.53,35.0,7.3802,10.04,2023-07-01,20:49:59,2023-07-01 20:49:55
182.9097,25.73,35.0,7.6553,10.05,2023-07-01,21:49:59,2023-07-01 21:49:58
182.9514,25.47,35.0,7.7612,10.05,2023-07-01,22:49:59,2023-07-01 22:50:00
182.993,25.26,35.0,7.7864,10.04,2023-07-01,23:49:59,2023-07-01 23:49:55
183.0347,25.18,35.0,7.8163,10.03,2023-07-02,00:49:59,2023-07-02 00:49:58
183.0764,25.1,35.0,7.8286,10.02,2023-07-02,01:49:59,2023-07-02 01:50:00
183.118,25.05,35.0,7.8452,10.02,2023-07-02,02:49:59,2023-07-02 02:49:55
183.1597,24.89,35.0,7.8399,10.03,2023-07-02,03:49:59,2023-07-02 03:49:58
183.2014,24.84,35.0,7.8382,10.03,2023-07-02,04:49:59,2023-07-02 04:50:00
183.243,24.84,35.0,7.8097,10.01,2023-07-02,05:49:59,2023-07-02 05:49:55
183.2847,24.76,35.0,7.749,9.99,2023-07-02,06:49:59,2023-07-02 06:49:58
183.3264,24.55,35.0,7.6182,9.98,2023-07-02,07:49:59,2023-07-02 07:50:00
183.368,24.61,35.0,7.4398,9.97,2023-07-02,08:49:59,2023-07-02 08:49:55
183.4097,24.87,35.0,7.2401,9.99,2023-07-02,09:49:59,2023-07-02 09:49:58
183.493,24.09,35.0,7.5166,10.01,2023-07-02,11:49:59,2023-07-02 11:49:55
183.5347,23.88,35.0,7.73,10.0,2023-07-02,12:49:59,2023-07-02 12:49:58
183.5764,23.91,35.0,7.7689,10.0,2023-07-02,13:49:59,2023-07-02 13:50:00
183.618,23.99,35.0,7.7761,10.0,2023-07-02,14:49:59,2023-07-02 14:49:55
183.6597,24.09,35.0,7.7987,10.0,2023-07-02,15:49:59,2023-07-02 15:49:58
183.7014,24.24,35.0,7.8245,10.0,2023-07-02,16:49:59,2023-07-02 16:50:00
183.743,24.3,35.0,7.8216,10.0,2023-07-02,17:49:59,2023-07-02 17:49:55
183.7847,24.3,35.0,7.7876,10.0,2023-07-02,18:49:59,2023-07-02 18:49:58
183.8264,24.5,35.0,7.732,9.99,2023-07-02,19:49:59,2023-07-02 19:50:00
183.868,24.87,35.0,7.5972,10.0,2023-07-02,20:49:59,2023-07-02 20:49:55
183.9097,25.1,35.0,7.4604,10.02,2023-07-02,21:49:59,2023-07-02 21:49:58
183.9514,24.22,35.0,7.7313,10.02,2023-07-02,22:49:59,2023-07-02 22:50:00
183.993,24.01,35.0,7.8132,10.01,2023-07-02,23:49:59,2023-07-02 23:49:55
184.0347,24.01,35.0,7.8132,10.0,2023-07-03,00:49:59,2023-07-03 00:49:58
184.0764,24.01,35.0,7.8157,9.99,2023-07-03,01:49:59,2023-07-03 01:50:00
184.118,23.96,35.0,7.8181,9.99,2023-07-03,02:49:59,2023-07-03 02:49:55
184.1597,23.7,35.0,7.8279,9.99,2023-07-03,03:49:59,2023-07-03 03:49:58
184.2014,23.68,35.0,7.8302,9.99,2023-07-03,04:49:59,2023-07-03 04:50:00
184.243,23.63,35.0,7.8267,9.99,2023-07-03,05:49:59,2023-07-03 05:49:55
184.2847,23.63,35.0,7.7967,9.97,2023-07-03,06:49:59,2023-07-03 06:49:58
184.3264,23.65,35.0,7.7398,9.95,2023-07-03,07:49:59,2023-07-03 07:50:00
184.368,23.57,35.0,7.6267,9.94,2023-07-03,08:49:59,2023-07-03 08:49:55
184.4097,23.57,35.0,7.4808,9.94,2023-07-03,09:49:59,2023-07-03 09:49:58
184.4514,23.7,35.0,7.3335,9.95,2023-07-03,10:49:59,2023-07-03 10:50:00
184.493,23.83,35.0,7.2247,9.96,2023-07-03,11:49:59,2023-07-03 11:49:55
184.5347,23.75,35.0,7.2985,9.97,2023-07-03,12:49:59,2023-07-03 12:49:58
184.5764,23.93,35.0,7.5957,9.97,2023-07-03,13:49:59,2023-07-03 13:50:00
