,"Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island"
"Time (America/New_York)",Battery,"Air Temperature","Relative Humidity","Rel. Barometric Pressure","Wind Speed","Max Wind Sp","Wind Direction","Wet Bulb Temperature","Precip Type","Rain Intensity","Total Rain","Interval Rain","Solar Rad",Heading,Temperature,pH,"Sp Cond",Depth,Chlorophyll,DO,DOSat,"pH mV","Internal Bat"
,V,C,%,hPa,m/s,m/s,Degree,C,,mm/h,mm,mm,W/m2,Degree,C,,uS/cm,m,ug/L,mg/L,%,,V
"07-16-2018 08:15:00",13.0,18.20,98,1016.8,2.1,3.2,82,18.00,0,0.0,97.1,0.0,173,26.0,17.33,7.86,47660,0.710,7.3,8.12,101.6,-52.7,0.1
"07-16-2018 08:30:00",13.0,18.30,98,1016.9,1.6,2.7,72,18.10,0,0.0,97.1,0.0,192,29.0,17.41,7.86,47670,0.740,7.6,8.15,102.2,-52.5,0.1
"07-16-2018 08:45:00",13.1,18.40,98,1016.9,2.0,3.3,72,18.30,0,0.0,97.1,0.0,219,16.0,17.42,7.87,47620,0.750,7.8,8.21,102.9,-52.8,0.1
"07-16-2018 09:00:00",13.2,18.50,98,1016.8,2.3,3.5,79,18.30,0,0.0,97.1,0.0,278,20.0,17.30,7.86,47460,0.720,6.1,8.27,103.3,-52.7,0.1
"07-16-2018 09:15:00",13.2,18.60,98,1016.8,2.3,3.6,82,18.40,0,0.0,97.1,0.0,317,23.0,17.09,7.88,47640,0.710,6.0,8.34,103.9,-53.5,0.1
"07-16-2018 09:30:00",13.2,18.70,98,1016.9,2.0,4.1,99,18.50,0,0.0,97.1,0.0,335,53.0,17.40,7.87,47530,0.720,6.8,8.28,103.6,-52.8,0.1
"07-16-2018 09:45:00",13.4,18.50,98,1016.9,2.9,3.9,123,18.20,0,0.0,97.1,0.0,381,66.0,17.32,7.86,47680,0.760,6.1,8.21,102.6,-52.7,0.1
"07-16-2018 10:00:00",13.4,18.40,98,1016.9,2.6,3.7,114,18.20,0,0.0,97.1,0.0,415,84.0,17.29,7.86,47480,0.740,5.6,8.17,102.1,-52.5,0.1
"07-16-2018 10:15:00",13.5,18.60,98,1017.0,2.3,3.3,120,18.30,0,0.0,97.1,0.0,457,96.0,17.36,7.86,47460,0.750,5.5,8.13,101.7,-52.4,0.1
"07-16-2018 10:30:00",13.6,18.60,98,1017.0,1.9,3.0,116,18.40,0,0.0,97.1,0.0,557,129.0,17.44,7.86,47450,0.750,5.4,8.09,101.4,-52.3,0.1
"07-16-2018 10:45:00",13.6,18.70,98,1017.0,2.1,3.6,114,18.50,0,0.0,97.1,0.0,472,137.0,17.41,7.86,47540,0.710,5.1,8.10,101.4,-52.3,0.1
"07-16-2018 11:00:00",13.7,18.40,98,1017.0,2.2,2.9,120,18.20,0,0.0,97.1,0.0,547,159.0,17.56,7.86,47440,0.750,4.8,8.14,102.2,-52.4,0.1
"07-16-2018 11:15:00",13.7,18.40,98,1016.9,2.8,3.4,115,18.20,0,0.0,97.1,0.0,566,165.0,17.30,7.86,47580,0.740,5.0,8.14,101.8,-52.6,0.1
"07-16-2018 11:30:00",13.8,18.60,98,1016.8,2.8,4.0,94,18.40,0,0.0,97.1,0.0,783,172.0,17.26,7.86,47510,0.730,4.1,8.21,102.5,-52.7,0.1
"07-16-2018 11:45:00",13.9,18.80,98,1016.6,2.5,4.8,81,18.60,0,0.0,97.1,0.0,955,180.0,17.25,7.87,47610,0.750,4.2,8.23,102.8,-52.9,0.1
"07-16-2018 12:00:00",13.8,18.80,98,1016.7,2.4,5.0,67,18.60,0,0.0,97.1,0.0,607,183.0,17.33,7.87,47530,0.730,4.5,8.26,103.3,-53.0,0.1
"07-16-2018 12:15:00",14.0,18.70,98,1016.6,3.2,5.8,85,18.40,0,0.0,97.1,0.0,815,190.0,17.63,7.88,47660,0.720,3.4,8.39,105.6,-53.6,0.1
"07-16-2018 12:30:00",13.8,18.80,98,1016.4,2.8,5.1,85,18.60,0,0.0,97.1,0.0,557,196.0,17.58,7.88,47550,0.720,4.0,8.42,105.8,-53.9,0.1
"07-16-2018 12:45:00",14.0,18.90,98,1016.1,2.5,4.8,65,18.70,0,0.0,97.1,0.0,707,191.0,17.68,7.89,47620,0.770,3.9,8.50,107.0,-54.3,0.1
"07-16-2018 13:00:00",14.4,18.90,97,1015.9,3.8,5.5,68,18.70,0,0.0,97.1,0.0,870,215.0,17.85,7.88,47590,0.750,3.4,8.40,106.1,-53.5,0.1
"07-16-2018 13:15:00",14.4,18.90,97,1015.8,3.6,5.3,69,18.60,0,0.0,97.1,0.0,649,216.0,17.91,7.87,47580,0.720,3.6,8.36,105.8,-53.3,0.1
"07-16-2018 13:30:00",14.6,19.00,98,1015.7,3.6,5.8,66,18.70,0,0.0,97.1,0.0,828,209.0,17.95,7.87,47620,0.710,3.6,8.37,105.9,-53.3,0.1
"07-16-2018 13:45:00",14.4,19.10,97,1015.6,3.1,6.9,79,18.80,0,0.0,97.1,0.0,952,203.0,17.98,7.87,47570,0.760,3.6,8.41,106.5,-53.1,0.1
"07-16-2018 14:00:00",14.4,19.00,97,1015.5,3.7,6.4,92,18.70,0,0.0,97.1,0.0,430,197.0,17.80,7.87,47710,0.740,5.0,8.40,106.1,-53.4,0.1
"07-16-2018 14:15:00",14.4,19.10,97,1015.3,3.7,6.1,85,18.80,0,0.0,97.1,0.0,776,195.0,17.71,7.88,47630,0.760,3.8,8.41,106.0,-53.6,0.1
"07-16-2018 14:30:00",14.5,19.10,97,1015.4,2.9,5.5,83,18.80,0,0.0,97.1,0.0,661,197.0,17.59,7.88,47600,0.660,4.4,8.42,105.8,-53.7,0.1
"07-16-2018 14:45:00",14.6,19.10,97,1015.1,3.9,6.8,87,18.80,0,0.0,97.1,0.0,828,195.0,17.52,7.88,47550,0.670,4.0,8.42,105.7,-53.7,0.1
"07-16-2018 15:00:00",13.8,19.00,97,1015.2,4.4,7.6,83,18.70,0,0.0,97.1,0.0,793,186.0,17.83,7.89,47580,0.740,3.9,8.57,108.2,-54.3,0.1
"07-16-2018 15:15:00",13.8,19.20,97,1014.9,3.8,5.9,39,18.90,0,0.0,97.1,0.0,697,188.0,18.02,7.89,47660,0.720,3.7,8.51,107.8,-54.1,0.1
"07-16-2018 15:30:00",13.8,19.20,97,1014.7,3.4,5.6,67,18.90,0,0.0,97.1,0.0,703,196.0,17.96,7.89,47560,0.720,4.5,8.53,107.9,-54.1,0.1
"07-16-2018 15:45:00",13.8,19.20,97,1015.1,3.1,5.5,57,18.90,0,0.0,97.1,0.0,742,193.0,17.90,7.89,47530,0.740,4.8,8.59,108.5,-54.4,0.1
"07-16-2018 16:00:00",13.9,19.20,97,1014.9,3.2,5.7,84,18.90,0,0.0,97.1,0.0,418,189.0,17.91,7.89,47670,0.750,4.7,8.59,108.7,-54.4,0.1
"07-16-2018 16:15:00",14.0,19.20,97,1014.7,3.3,5.7,86,18.80,0,0.0,97.1,0.0,521,193.0,18.13,7.89,47610,0.730,4.4,8.64,109.7,-54.5,0.1
"07-16-2018 16:30:00",13.4,19.20,97,1014.6,3.4,5.7,73,18.90,0,0.0,97.1,0.0,154,185.0,18.42,7.89,47510,0.750,8.4,8.73,111.4,-54.6,0.1
"07-16-2018 16:45:00",14.5,19.30,97,1014.5,3.9,6.0,52,19.00,0,0.0,97.1,0.0,261,191.0,18.32,7.90,47540,0.740,8.4,8.74,111.4,-54.8,0.1
"07-16-2018 17:00:00",14.6,19.40,96,1014.3,3.6,7.7,45,18.90,0,0.0,97.1,0.0,259,196.0,18.18,7.89,47470,0.730,8.6,8.65,109.9,-54.4,0.1
"07-16-2018 17:15:00",14.5,19.20,96,1014.4,3.3,4.9,47,18.80,0,0.0,97.1,0.0,351,196.0,18.28,7.90,47490,0.740,8.3,8.77,111.6,-54.9,0.1
"07-16-2018 17:30:00",14.4,19.50,96,1014.3,3.5,5.4,43,19.00,0,0.0,97.1,0.0,406,192.0,18.20,7.90,47530,0.690,7.6,8.77,111.5,-54.8,0.1
"07-16-2018 17:45:00",14.6,19.70,96,1014.4,3.2,4.9,48,19.20,0,0.0,97.1,0.0,322,198.0,17.99,7.89,47670,0.680,8.5,8.68,109.9,-54.5,0.1
"07-16-2018 18:00:00",14.6,19.80,96,1014.3,3.7,5.5,47,19.30,0,0.0,97.1,0.0,251,199.0,17.95,7.89,47570,0.790,9.4,8.67,109.7,-54.3,0.1
"07-16-2018 18:15:00",14.5,19.90,95,1013.9,3.9,6.1,51,19.30,0,0.0,97.1,0.0,168,207.0,17.86,7.89,47680,0.710,10.0,8.62,108.9,-54.2,0.1
"07-16-2018 18:30:00",14.5,20.00,95,1013.9,3.4,5.3,51,19.40,0,0.0,97.1,0.0,263,214.0,17.87,7.89,47600,0.700,9.0,8.56,108.2,-54.2,0.1
"07-16-2018 18:45:00",13.9,20.00,94,1014.0,3.0,5.3,43,19.30,0,0.0,97.1,0.0,197,231.0,17.84,7.89,47660,0.710,9.7,8.55,108.0,-54.2,0.1
"07-16-2018 19:00:00",13.8,20.00,94,1014.1,2.5,4.7,42,19.40,0,0.0,97.1,0.0,149,241.0,17.84,7.89,47580,0.730,9.5,8.57,108.2,-54.2,0.1
"07-16-2018 19:15:00",13.7,20.20,94,1014.0,2.6,4.0,128,19.60,0,0.0,97.1,0.0,97,337.0,17.82,7.89,47620,0.720,10.5,8.55,108.0,-54.3,0.1
"07-16-2018 19:30:00",13.9,20.20,94,1014.1,1.8,3.0,61,19.50,0,0.0,97.1,0.0,89,314.0,17.82,7.89,47620,0.720,10.7,8.49,107.2,-54.4,0.1
"07-16-2018 19:45:00",13.3,20.30,93,1014.0,1.9,3.4,53,19.60,0,0.0,97.1,0.0,34,339.0,17.76,7.90,47580,0.710,10.9,8.46,106.7,-54.6,0.1
"07-16-2018 20:00:00",13.1,20.10,94,1014.0,2.1,3.3,49,19.50,0,0.0,97.1,0.0,11,346.0,17.78,7.89,47560,0.690,10.6,8.51,107.4,-54.3,0.1
"07-16-2018 20:15:00",13.1,19.90,94,1014.1,2.7,3.9,35,19.30,0,0.0,97.1,0.0,4,346.0,17.75,7.89,47680,0.680,11.9,8.51,107.4,-54.1,0.1
"07-16-2018 20:30:00",13.1,19.90,95,1014.0,2.0,3.2,38,19.30,0,0.0,97.1,0.0,1,12.0,17.75,7.89,47680,0.720,11.7,8.52,107.5,-54.1,0.1
"07-16-2018 20:45:00",13.0,19.90,95,1014.0,1.9,2.6,49,19.40,0,0.0,97.1,0.0,0,22.0,17.70,7.89,47580,0.710,11.0,8.48,106.8,-54.0,0.1
"07-16-2018 21:00:00",13.0,20.10,95,1013.9,1.4,2.5,74,19.60,0,0.0,97.1,0.0,0,22.0,17.68,7.88,47610,0.690,11.7,8.48,106.8,-53.9,0.1
"07-16-2018 21:15:00",13.0,20.20,94,1014.0,0.6,1.2,97,19.60,0,0.0,97.1,0.0,0,23.0,17.67,7.88,47610,0.700,10.7,8.45,106.4,-53.9,0.1
"07-16-2018 21:30:00",13.0,19.60,94,1014.2,0.8,1.6,259,18.90,0,0.0,97.1,0.0,0,10.0,17.56,7.88,47560,0.710,10.9,8.44,105.9,-53.7,0.1
"07-16-2018 21:45:00",13.0,19.80,95,1014.3,0.5,0.9,220,19.20,0,0.0,97.1,0.0,0,49.0,18.17,7.88,47500,0.720,10.9,8.55,108.6,-53.9,0.1
"07-16-2018 22:00:00",13.0,19.60,95,1014.4,0.5,1.2,157,19.10,0,0.0,97.1,0.0,0,60.0,17.94,7.88,47410,0.730,12.5,8.52,107.7,-53.8,0.1
"07-16-2018 22:15:00",13.0,19.70,95,1014.4,0.5,0.9,158,19.20,0,0.0,97.1,0.0,0,83.0,17.82,7.88,47510,0.700,12.0,8.47,106.9,-53.8,0.1
"07-16-2018 22:30:00",13.0,21.80,95,1014.2,2.7,5.1,184,21.20,0,0.0,97.1,0.0,0,108.0,17.57,7.88,47630,0.710,11.1,8.50,106.8,-53.9,0.1
"07-16-2018 22:45:00",13.0,22.10,92,1014.1,3.5,5.1,197,21.10,0,0.0,97.1,0.0,0,136.0,17.83,7.88,47470,0.720,10.9,8.46,106.8,-53.6,0.1
"07-16-2018 23:00:00",13.0,21.30,90,1014.1,3.5,5.7,195,20.10,0,0.0,97.1,0.0,0,144.0,17.67,7.88,47560,0.720,10.9,8.45,106.3,-53.6,0.1
"07-16-2018 23:15:00",12.9,21.30,91,1014.0,3.7,5.2,186,20.30,0,0.0,97.1,0.0,0,154.0,17.49,7.88,47680,0.710,10.6,8.46,106.2,-53.7,0.1
"07-16-2018 23:30:00",13.0,21.10,92,1014.1,3.1,4.2,185,20.10,0,0.0,97.1,0.0,0,159.0,17.46,7.88,47610,0.680,10.4,8.46,106.0,-53.6,0.1
"07-16-2018 23:45:00",13.0,20.90,91,1014.1,2.7,4.8,188,19.90,0,0.0,97.1,0.0,0,170.0,17.41,7.88,47600,0.710,9.9,8.45,105.9,-53.8,0.1
"07-17-2018 00:00:00",13.0,20.40,93,1013.8,1.4,2.2,207,19.60,0,0.0,97.1,0.0,0,182.0,17.37,7.88,47580,0.720,10.3,8.46,105.9,-53.7,0.1
"07-17-2018 00:15:00",13.0,20.20,94,1013.7,1.4,1.9,194,19.50,0,0.0,97.1,0.0,0,186.0,17.35,7.88,47540,0.720,10.3,8.41,105.2,-53.6,0.1
"07-17-2018 00:30:00",12.9,21.80,93,1013.5,3.0,4.4,175,21.00,0,0.0,97.1,0.0,0,182.0,17.34,7.88,47640,0.700,9.8,8.45,105.7,-53.7,0.1
"07-17-2018 00:45:00",13.0,21.00,95,1013.4,2.9,4.6,193,20.40,0,0.0,97.1,0.0,0,191.0,17.30,7.88,47670,0.720,9.6,8.46,105.8,-53.8,0.1
"07-17-2018 01:00:00",12.9,22.20,91,1013.2,3.7,5.2,176,21.20,0,0.0,97.1,0.0,0,186.0,17.30,7.89,47710,0.710,9.6,8.55,107.0,-54.3,0.1
"07-17-2018 01:15:00",13.0,22.30,92,1013.1,3.8,4.7,172,21.30,0,0.0,97.1,0.0,0,182.0,17.30,7.89,47670,0.690,9.3,8.49,106.2,-54.0,0.1
"07-17-2018 01:30:00",13.0,21.30,94,1013.0,3.0,4.3,185,20.70,0,0.0,97.1,0.0,0,187.0,17.29,7.89,47730,0.690,9.6,8.49,106.1,-53.9,0.1
"07-17-2018 01:45:00",12.9,21.30,93,1012.9,3.0,4.4,179,20.40,0,0.0,97.1,0.0,0,195.0,17.68,7.86,47680,0.770,8.6,8.16,102.8,-52.4,0.1
"07-17-2018 02:00:00",12.9,21.50,94,1012.6,3.5,4.9,178,20.80,0,0.0,97.1,0.0,0,197.0,17.64,7.86,47560,0.720,8.3,8.23,103.5,-52.7,0.1
"07-17-2018 02:15:00",12.9,20.50,93,1012.6,3.2,4.6,178,19.70,0,0.0,97.1,0.0,0,192.0,17.44,7.88,47740,0.690,9.5,8.36,104.9,-53.5,0.1
"07-17-2018 02:30:00",12.9,19.90,95,1012.7,2.3,3.0,196,19.30,0,0.0,97.1,0.0,0,193.0,17.47,7.88,47610,0.670,9.3,8.34,104.5,-53.5,0.1
"07-17-2018 02:45:00",12.8,20.00,96,1012.3,2.4,3.9,183,19.50,0,0.0,97.1,0.0,0,188.0,17.49,7.88,47610,0.730,9.1,8.37,105.0,-53.4,0.1
"07-17-2018 03:00:00",12.9,20.20,96,1012.3,2.5,3.5,195,19.70,0,0.0,97.1,0.0,0,188.0,17.46,7.88,47640,0.690,8.6,8.43,105.7,-53.7,0.1
"07-17-2018 03:15:00",12.9,19.80,96,1012.2,2.0,2.7,203,19.30,0,0.0,97.1,0.0,0,186.0,17.39,7.90,47690,0.700,8.1,8.63,108.1,-54.8,0.1
"07-17-2018 03:30:00",12.8,19.90,95,1012.1,2.3,3.2,194,19.40,0,0.0,97.1,0.0,0,178.0,17.42,7.90,47610,0.730,8.0,8.68,108.7,-55.0,0.1
"07-17-2018 03:45:00",12.9,20.00,96,1012.0,1.3,2.6,200,19.50,0,0.0,97.1,0.0,0,171.0,17.41,7.89,47610,0.720,8.3,8.48,106.2,-54.2,0.1
"07-17-2018 04:00:00",12.9,19.70,95,1011.9,2.4,3.7,187,19.20,0,0.0,97.1,0.0,0,183.0,17.42,7.89,47670,0.690,8.8,8.49,106.4,-54.2,0.1
"07-17-2018 04:15:00",12.9,20.10,95,1011.8,3.0,3.9,186,19.50,0,0.0,97.1,0.0,0,181.0,17.57,7.87,47530,0.680,8.1,8.31,104.4,-53.4,0.1
"07-17-2018 04:30:00",12.8,20.00,95,1011.8,3.3,4.4,183,19.50,0,0.0,97.1,0.0,0,178.0,17.60,7.87,47570,0.630,8.1,8.21,103.2,-53.2,0.1
"07-17-2018 04:45:00",12.9,20.30,95,1011.7,3.7,5.4,179,19.80,0,0.0,97.1,0.0,0,176.0,17.64,7.86,47540,0.680,8.2,8.18,102.9,-52.7,0.1
"07-17-2018 05:00:00",12.8,20.20,95,1011.6,3.2,4.2,184,19.70,0,0.0,97.1,0.0,0,175.0,17.66,7.88,47570,0.600,8.6,8.14,102.4,-53.6,0.1
"07-17-2018 05:15:00",12.9,19.90,95,1011.7,2.7,3.8,191,19.40,0,0.0,97.1,0.0,1,177.0,17.73,7.86,47620,0.670,8.2,8.11,102.3,-52.6,0.1
"07-17-2018 05:30:00",12.8,19.90,95,1011.7,2.4,4.0,187,19.40,0,0.0,97.1,0.0,7,174.0,17.77,7.86,47580,0.680,7.4,8.10,102.2,-52.5,0.1
"07-17-2018 05:45:00",12.8,20.50,96,1011.7,3.6,5.1,181,20.00,0,0.0,97.1,0.0,18,176.0,17.70,7.86,47590,0.680,7.5,8.15,102.6,-52.6,0.1
"07-17-2018 06:00:00",12.9,20.60,96,1011.8,4.1,6.6,182,20.10,0,0.0,97.1,0.0,58,178.0,17.70,7.86,47530,0.730,7.5,8.13,102.4,-52.7,0.1
"07-17-2018 06:15:00",12.9,20.20,95,1011.7,3.7,4.6,188,19.70,0,0.0,97.1,0.0,48,187.0,17.71,7.87,47690,0.700,7.0,8.13,102.5,-52.8,0.1
"07-17-2018 06:30:00",13.0,20.10,95,1011.9,3.3,4.4,194,19.60,0,0.0,97.1,0.0,135,186.0,17.66,7.87,47550,0.670,6.7,8.19,103.0,-53.1,0.1
"07-17-2018 06:45:00",13.2,20.20,95,1011.8,3.4,4.6,181,19.60,0,0.0,97.1,0.0,183,177.0,17.57,7.87,47640,0.680,7.3,8.26,103.8,-53.3,0.1
"07-17-2018 07:00:00",13.4,20.50,94,1011.7,3.3,4.7,186,19.80,0,0.0,97.1,0.0,230,179.0,17.56,7.87,47610,0.730,7.1,8.26,103.7,-53.2,0.1
"07-17-2018 07:15:00",13.5,21.00,93,1011.6,3.4,5.2,192,20.20,0,0.0,97.1,0.0,299,185.0,17.60,7.87,47530,0.710,6.1,8.24,103.6,-53.0,0.1
"07-17-2018 07:30:00",13.5,20.70,93,1011.7,2.8,3.6,190,19.80,0,0.0,97.1,0.0,214,184.0,17.62,7.87,47610,0.670,6.7,8.27,104.0,-53.1,0.1
"07-17-2018 07:45:00",13.6,21.20,92,1011.7,2.2,3.8,205,20.20,0,0.0,97.1,0.0,410,184.0,17.68,7.87,47560,0.680,5.7,8.26,103.9,-53.0,0.1
"07-17-2018 08:00:00",13.7,21.20,92,1011.7,1.9,3.6,205,20.30,0,0.0,97.1,0.0,485,184.0,17.80,7.86,47620,0.720,5.4,8.12,102.5,-52.4,0.1
"07-17-2018 08:15:00",13.7,21.70,91,1011.6,2.9,3.9,188,20.60,0,0.0,97.1,0.0,487,171.0,17.92,7.85,47630,0.690,5.3,8.08,102.2,-52.2,0.1
"07-17-2018 08:30:00",13.7,21.80,90,1011.6,3.0,4.2,189,20.50,0,0.0,97.1,0.0,530,163.0,18.08,7.85,47630,0.680,4.5,8.04,102.0,-51.9,0.1
"07-17-2018 08:45:00",13.6,21.90,90,1011.6,2.8,3.6,186,20.60,0,0.0,97.1,0.0,298,156.0,18.05,7.85,47660,0.660,5.7,8.05,102.1,-51.9,0.1
"07-17-2018 09:00:00",13.8,21.90,90,1011.5,2.8,3.4,188,20.70,0,0.0,97.1,0.0,568,144.0,18.19,7.85,47590,0.660,4.6,8.02,102.0,-51.9,0.1
"07-17-2018 09:15:00",13.9,22.20,89,1011.3,1.8,2.5,171,20.90,0,0.0,97.1,0.0,592,113.0,18.26,7.85,47530,0.670,4.8,8.02,102.1,-51.9,0.1
"07-17-2018 09:30:00",13.8,22.20,89,1011.2,2.6,3.6,164,20.90,0,0.0,97.1,0.0,610,56.0,18.22,7.85,47480,0.660,4.3,8.06,102.4,-51.8,0.1
"07-17-2018 09:45:00",13.8,22.30,89,1011.1,2.6,3.7,204,21.00,0,0.0,97.1,0.0,643,37.0,17.96,7.86,47620,0.690,4.8,8.20,103.8,-52.5,0.1
"07-17-2018 10:00:00",14.0,23.30,86,1010.9,3.9,5.5,188,21.60,0,0.0,97.1,0.0,670,23.0,17.97,7.87,47660,0.680,4.6,8.28,104.8,-52.9,0.1
"07-17-2018 10:15:00",14.3,23.40,85,1010.9,3.6,5.4,208,21.50,0,0.0,97.1,0.0,693,40.0,18.36,7.86,47740,0.670,3.4,8.21,104.8,-52.8,0.1
"07-17-2018 10:30:00",14.6,23.80,85,1010.9,4.3,5.4,190,21.90,0,0.0,97.1,0.0,759,57.0,18.02,7.88,47610,0.620,4.8,8.33,105.6,-53.5,0.1
"07-17-2018 10:45:00",14.5,23.20,86,1010.7,3.5,4.2,204,21.50,0,0.0,97.1,0.0,795,103.0,18.15,7.88,47580,0.610,4.3,8.34,105.9,-53.7,0.1
"07-17-2018 11:00:00",14.6,23.30,85,1010.6,2.6,3.5,185,21.50,0,0.0,97.1,0.0,849,86.0,18.12,7.88,47490,0.640,5.0,8.45,107.3,-53.7,0.1
"07-17-2018 11:15:00",14.6,24.50,81,1010.5,3.7,6.0,181,22.10,0,0.0,97.1,0.0,980,118.0,18.22,7.88,47430,0.690,5.7,8.47,107.7,-54.0,0.1
"07-17-2018 11:30:00",14.4,24.90,81,1010.0,5.2,8.0,191,22.40,0,0.0,97.1,0.0,1022,130.0,18.45,7.88,47400,0.630,4.5,8.45,107.8,-53.7,0.1
"07-17-2018 11:45:00",14.4,24.80,80,1009.8,6.6,8.7,180,22.30,0,0.0,97.1,0.0,926,132.0,18.40,7.87,47470,0.640,4.1,8.34,106.4,-53.5,0.1
"07-17-2018 12:00:00",14.5,25.80,78,1009.5,6.3,8.8,169,22.90,0,0.0,97.1,0.0,644,142.0,18.12,7.87,47490,0.610,5.1,8.37,106.2,-53.2,0.1
"07-17-2018 12:15:00",14.4,24.50,81,1009.6,5.7,7.5,189,22.10,0,0.0,97.1,0.0,597,158.0,18.22,7.87,47490,0.650,5.1,8.42,107.0,-53.5,0.1
"07-17-2018 12:30:00",13.8,25.30,79,1009.3,7.1,10.4,188,22.60,0,0.0,97.1,0.0,798,158.0,18.13,7.88,47430,0.600,4.5,8.41,106.7,-53.5,0.1
"07-17-2018 12:45:00",13.9,24.50,82,1008.9,5.9,9.6,181,22.20,0,0.0,97.1,0.0,600,161.0,18.04,7.88,47530,0.690,4.4,8.40,106.5,-53.5,0.1
"07-17-2018 13:00:00",13.8,24.10,82,1009.0,5.3,7.3,195,21.80,0,0.0,97.1,0.0,621,181.0,18.04,7.88,47530,0.600,5.5,8.41,106.6,-53.9,0.1
"07-17-2018 13:15:00",13.8,24.60,80,1009.0,5.7,7.7,194,22.00,0,0.0,97.1,0.0,728,178.0,18.06,7.88,47530,0.510,4.9,8.42,106.7,-53.7,0.1
"07-17-2018 13:30:00",13.8,25.40,76,1009.2,5.7,8.4,193,22.20,0,0.0,97.1,0.0,494,179.0,18.02,7.89,47490,0.650,6.4,8.41,106.5,-54.2,0.1
"07-17-2018 13:45:00",13.8,25.10,78,1009.2,4.9,7.7,205,22.20,0,0.0,97.1,0.0,514,190.0,17.97,7.88,47560,0.670,5.9,8.39,106.2,-53.6,0.1
"07-17-2018 14:00:00",13.3,24.20,68,1009.6,6.6,12.2,269,20.00,0,0.0,97.1,0.0,55,197.0,17.96,7.88,47570,0.640,7.9,8.39,106.2,-53.5,0.1
"07-17-2018 14:15:00",13.2,23.70,72,1009.6,7.6,10.7,292,20.00,0,0.0,97.1,0.0,60,192.0,17.93,7.87,47520,0.400,8.2,8.41,106.4,-53.4,0.1
"07-17-2018 14:30:00",13.1,21.00,87,1010.1,7.6,12.2,289,19.50,60,11.2,98.5,1.4,36,195.0,18.08,7.89,47580,0.710,9.0,8.41,106.7,-54.1,0.1
"07-17-2018 14:45:00",13.1,20.40,91,1009.5,6.6,9.3,295,19.40,60,17.8,100.5,2.0,38,194.0,18.12,7.88,47530,0.660,9.0,8.37,106.3,-54.0,0.1
"07-17-2018 15:00:00",13.0,19.90,94,1010.4,4.2,8.6,269,19.20,60,11.4,104.7,4.2,57,188.0,18.55,7.87,47350,0.660,9.2,8.35,106.8,-53.2,0.1
"07-17-2018 15:15:00",13.1,20.80,94,1009.7,2.5,5.5,348,20.10,60,18.6,106.7,2.0,59,194.0,18.55,7.87,47260,0.680,10.0,8.35,106.7,-53.5,0.1
"07-17-2018 15:30:00",13.1,20.80,94,1010.2,2.4,4.8,15,20.20,60,1.1,108.1,1.4,69,208.0,18.75,7.88,47100,0.720,10.3,8.32,106.6,-53.8,0.1
"07-17-2018 15:45:00",13.1,20.30,94,1009.9,2.4,3.4,75,19.60,60,0.0,108.5,0.5,56,213.0,18.37,7.88,47190,0.680,10.8,8.37,106.6,-53.9,0.1
"07-17-2018 16:00:00",13.1,20.20,95,1009.6,2.3,3.6,98,19.60,60,0.0,108.6,0.0,77,220.0,18.23,7.88,47290,0.660,10.5,8.38,106.5,-53.8,0.1
"07-17-2018 16:15:00",13.1,19.40,96,1010.0,4.0,6.5,117,18.90,0,0.0,109.5,0.9,68,204.0,18.43,7.89,47070,0.650,11.1,8.39,107.0,-54.2,0.1
"07-17-2018 16:30:00",13.1,19.30,96,1010.0,3.2,4.4,110,18.80,0,0.0,109.5,0.0,35,193.0,18.70,7.91,46950,0.720,12.7,8.71,111.5,-55.8,0.1
"07-17-2018 16:45:00",13.0,19.40,96,1009.9,2.6,4.2,106,19.00,0,0.0,109.5,0.0,52,195.0,18.83,7.91,46880,0.670,13.6,8.71,111.7,-55.9,0.1
"07-17-2018 17:00:00",13.0,19.50,95,1010.3,3.6,7.5,94,19.00,0,0.0,109.5,0.0,5,189.0,18.82,7.90,47140,0.650,13.8,8.67,111.3,-55.1,0.1
"07-17-2018 17:15:00",13.0,20.40,93,1009.5,4.0,6.8,75,19.60,60,3.9,109.7,0.2,10,190.0,18.89,7.90,46960,0.660,14.3,8.60,110.5,-54.9,0.1
"07-17-2018 17:30:00",13.0,20.50,93,1009.7,2.4,4.7,28,19.60,60,3.7,109.9,0.2,2,197.0,18.87,7.89,47090,0.620,15.5,8.54,109.8,-54.7,0.1
"07-17-2018 17:45:00",13.0,19.70,94,1009.9,2.8,5.3,266,19.00,60,8.5,113.6,3.7,4,189.0,18.84,7.89,47200,0.710,14.4,8.51,109.3,-54.4,0.1
"07-17-2018 18:00:00",13.0,19.60,96,1009.6,2.9,4.3,112,19.10,60,24.6,120.3,6.6,4,185.0,18.71,7.89,47310,0.680,11.6,8.55,109.7,-54.3,0.1
"07-17-2018 18:15:00",13.0,19.40,97,1008.7,5.1,6.7,114,19.00,60,1.9,124.0,3.8,5,199.0,18.46,7.89,46970,0.670,11.6,8.39,106.9,-54.4,0.1
