,"Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island","Deer Island"
"10-16-2018 14:45:00",12.2,13.50,54,1015.4,6.5,9.3,278,8.80,0,0.0,162.4,0.0,461,203.0,14.97,8.07,46920,0.700,3.2,7.76,92.3,-50.5,0.0
"10-16-2018 15:00:00",12.2,13.70,49,1015.5,5.5,8.1,259,8.50,0,0.0,162.4,0.0,451,191.0,14.98,8.08,46870,0.670,3.7,7.80,92.8,-50.7,0.0
"10-16-2018 15:15:00",12.2,13.60,48,1015.5,6.4,9.3,275,8.30,0,0.0,162.4,0.0,404,195.0,14.99,8.07,46900,0.780,3.5,7.83,93.2,-50.5,0.0
"10-16-2018 15:30:00",12.2,13.90,51,1015.6,5.0,8.6,258,8.80,0,0.0,162.4,0.0,379,186.0,14.99,8.07,46820,0.680,4.1,7.84,93.3,-50.2,0.0
"10-16-2018 15:45:00",12.2,13.80,45,1015.5,6.6,10.2,264,8.20,0,0.0,162.4,0.0,337,186.0,14.99,8.08,46730,0.650,4.5,7.87,93.6,-50.6,0.0
"10-16-2018 16:00:00",12.2,14.10,53,1015.7,5.4,8.2,272,9.30,0,0.0,162.4,0.0,305,205.0,14.99,8.06,46860,0.670,4.6,7.87,93.7,-49.8,0.0
"10-16-2018 16:15:00",12.2,13.80,52,1015.6,5.5,8.5,219,8.90,0,0.0,162.4,0.0,257,191.0,14.99,8.07,46800,0.770,4.9,7.90,94.0,-50.1,0.0
"10-16-2018 16:30:00",12.2,13.90,53,1015.3,6.7,9.8,223,9.10,0,0.0,162.4,0.0,191,191.0,14.97,8.06,46700,0.770,5.0,7.97,94.7,-50.0,0.0
"10-16-2018 16:45:00",12.2,14.10,48,1015.5,6.2,8.5,230,8.80,0,0.0,162.4,0.0,180,180.0,15.03,8.07,46810,0.720,5.2,7.89,94.0,-50.1,0.0
"10-16-2018 17:00:00",12.1,14.00,54,1015.4,6.8,10.1,244,9.30,0,0.0,162.4,0.0,137,192.0,15.01,8.06,46720,0.730,5.6,7.85,93.4,-50.0,0.1
"10-16-2018 17:15:00",12.1,13.70,52,1015.5,8.1,10.9,237,8.90,0,0.0,162.4,0.0,103,187.0,14.99,8.06,46740,0.810,5.3,7.85,93.4,-50.0,0.0
"10-16-2018 17:30:00",12.0,13.70,53,1015.5,6.9,11.4,252,8.90,0,0.0,162.4,0.0,54,192.0,14.96,8.06,46700,0.650,5.2,7.85,93.3,-49.7,0.0
"10-16-2018 17:45:00",11.9,13.60,53,1015.6,6.1,9.0,248,8.80,0,0.0,162.4,0.0,25,197.0,14.94,8.06,46820,0.710,5.2,7.82,92.9,-49.6,0.0
"10-16-2018 18:00:00",11.8,13.50,57,1015.6,6.8,10.0,252,9.20,0,0.0,162.4,0.0,5,198.0,14.86,8.06,46580,0.720,5.8,7.86,93.1,-49.5,0.0
"10-16-2018 18:15:00",11.8,13.30,53,1015.7,6.2,8.7,235,8.70,0,0.0,162.4,0.0,0,187.0,14.77,8.05,46510,0.600,5.7,7.95,94.1,-49.4,0.0
"10-16-2018 18:30:00",11.8,13.20,57,1015.9,6.2,8.8,257,9.00,0,0.1,162.4,0.0,0,198.0,14.77,8.05,46760,0.710,6.4,7.87,93.2,-49.3,0.0
"10-16-2018 18:45:00",11.7,13.10,57,1016.2,6.6,9.1,254,8.80,60,0.0,162.4,0.0,0,192.0,14.83,8.06,46830,0.740,5.2,7.75,92.0,-49.5,0.0
"10-16-2018 19:00:00",11.8,12.90,54,1016.5,6.1,9.0,255,8.40,60,0.0,162.4,0.0,0,186.0,14.84,8.05,46900,0.620,4.8,7.70,91.3,-49.4,0.0
"10-16-2018 19:15:00",11.7,12.90,58,1016.5,5.4,7.7,258,8.80,60,0.1,162.4,0.0,0,190.0,14.84,8.05,46770,0.630,4.9,7.69,91.3,-49.3,0.0
"10-16-2018 19:30:00",11.8,12.70,56,1016.6,5.1,7.7,256,8.40,0,0.0,162.4,0.0,0,183.0,14.85,8.05,46760,0.810,5.0,7.66,90.9,-49.3,0.0
"10-16-2018 19:45:00",11.8,12.40,57,1016.6,5.5,7.9,251,8.30,60,0.0,162.4,0.0,0,195.0,14.85,8.05,46810,0.790,4.7,7.68,91.1,-49.2,0.0
"10-16-2018 20:00:00",11.7,12.20,57,1016.5,5.2,7.2,258,8.20,0,0.0,162.4,0.0,0,206.0,14.81,8.05,46890,0.670,5.1,7.69,91.2,-49.3,0.0
"10-16-2018 20:15:00",11.7,12.20,59,1016.4,5.1,6.9,244,8.30,60,0.0,162.4,0.0,0,192.0,14.77,8.05,46980,0.730,4.9,7.66,90.8,-49.4,0.0
"10-16-2018 20:30:00",11.7,12.00,58,1016.6,4.6,6.6,237,8.00,0,0.0,162.4,0.0,0,175.0,14.77,8.05,47000,0.690,5.1,7.68,91.0,-49.4,0.0
"10-16-2018 20:45:00",11.8,12.10,60,1016.8,4.6,6.8,224,8.30,0,0.0,162.4,0.0,0,164.0,14.74,8.06,47030,0.750,4.8,7.68,91.0,-49.5,0.0
"10-16-2018 21:00:00",11.7,11.50,64,1016.9,4.5,5.9,210,8.20,0,0.0,162.4,0.0,0,167.0,14.68,8.05,47090,0.810,5.0,7.68,91.0,-49.3,0.0
"10-16-2018 21:15:00",11.7,11.10,66,1017.1,4.7,6.4,204,8.00,0,0.0,162.4,0.0,0,175.0,14.70,8.05,46990,0.710,5.3,7.67,90.8,-49.1,0.0
"10-16-2018 21:30:00",11.7,10.90,64,1017.1,4.3,6.1,213,7.70,0,0.0,162.4,0.0,0,183.0,14.67,8.05,46930,0.730,5.3,7.68,90.8,-49.0,0.1
"10-16-2018 21:45:00",11.7,11.10,69,1016.8,3.9,5.7,207,8.30,0,0.0,162.4,0.0,0,179.0,14.68,8.05,46890,0.760,5.3,7.66,90.6,-48.9,0.0
"10-16-2018 22:00:00",11.7,10.60,66,1017.1,4.4,6.3,223,7.60,0,0.0,162.4,0.0,0,192.0,14.62,8.05,46860,0.780,5.0,7.73,91.3,-49.2,0.0
"10-16-2018 22:15:00",11.7,10.90,68,1016.9,6.0,8.8,214,8.10,0,0.0,162.4,0.0,0,174.0,14.61,8.05,46850,0.720,5.2,7.79,92.0,-49.1,0.0
"10-16-2018 22:30:00",11.7,10.50,69,1017.1,5.9,7.7,219,7.80,0,0.0,162.4,0.0,0,170.0,14.59,8.05,46900,0.800,4.9,7.66,90.5,-48.8,0.0
"10-16-2018 22:45:00",11.7,10.40,71,1017.0,5.6,7.5,224,7.90,0,0.0,162.4,0.0,0,169.0,14.58,8.05,46920,0.800,5.2,7.70,90.9,-48.9,0.0
"10-16-2018 23:00:00",11.7,9.90,72,1017.2,5.7,7.6,191,7.50,0,0.0,162.4,0.0,0,120.0,14.61,8.05,46830,0.740,4.8,7.67,90.6,-49.1,0.0
"10-16-2018 23:15:00",11.7,10.10,74,1017.2,6.1,7.9,223,7.90,0,0.0,162.4,0.0,0,119.0,14.60,8.05,46850,0.710,4.8,7.67,90.5,-48.9,0.0
"10-16-2018 23:30:00",11.7,9.90,73,1017.2,5.5,7.7,245,7.60,0,0.0,162.4,0.0,0,141.0,14.58,8.05,46940,0.760,4.7,7.65,90.4,-49.0,0.0
"10-16-2018 23:45:00",11.7,10.20,72,1017.2,5.0,7.5,259,7.80,0,0.0,162.4,0.0,0,136.0,14.57,8.05,46940,0.680,5.1,7.65,90.3,-49.1,0.0
"10-17-2018 00:00:00",11.7,10.20,69,1016.9,4.9,7.0,281,7.50,0,0.0,162.4,0.0,0,132.0,14.53,8.05,46910,0.780,5.1,7.70,90.8,-49.2,0.0
"10-17-2018 00:15:00",11.7,10.10,68,1016.8,5.0,7.2,299,7.30,0,0.0,162.4,0.0,0,117.0,14.51,8.05,46910,0.790,4.9,7.73,91.1,-49.3,0.0
"10-17-2018 00:30:00",11.7,9.90,68,1016.7,5.3,7.2,255,7.20,0,0.0,162.4,0.0,0,359.0,14.51,8.05,46850,0.770,4.6,7.62,89.8,-48.8,0.0
"10-17-2018 00:45:00",11.7,10.20,70,1016.7,6.1,8.1,252,7.60,0,0.0,162.4,0.0,0,93.0,14.54,8.05,46570,0.740,4.4,7.60,89.5,-48.8,0.0
"10-17-2018 01:00:00",11.7,9.80,71,1016.6,5.3,8.0,247,7.30,0,0.0,162.4,0.0,0,83.0,14.65,8.04,46240,0.750,4.5,7.51,88.5,-48.5,0.0
"10-17-2018 01:15:00",11.7,9.70,71,1016.5,5.2,7.7,237,7.20,0,0.0,162.4,0.0,0,82.0,14.73,8.04,46250,0.700,4.5,7.47,88.2,-48.6,0.0
"10-17-2018 01:30:00",11.7,9.70,73,1016.4,5.3,6.9,262,7.40,0,0.0,162.4,0.0,0,107.0,14.69,8.04,46230,0.730,4.4,7.51,88.6,-48.6,0.0
"10-17-2018 01:45:00",11.7,9.30,73,1016.2,4.9,6.7,252,7.10,0,0.0,162.4,0.0,0,91.0,14.70,8.04,46180,0.770,4.3,7.51,88.6,-48.6,0.0
"10-17-2018 02:00:00",11.7,9.30,73,1016.0,5.5,7.2,235,7.00,0,0.0,162.4,0.0,0,92.0,14.68,8.04,46240,0.640,4.1,7.52,88.7,-48.4,0.0
"10-17-2018 02:15:00",11.7,9.50,76,1015.8,4.9,6.9,242,7.50,0,0.0,162.4,0.0,0,106.0,14.66,8.04,46220,0.650,4.2,7.53,88.7,-48.4,0.0
"10-17-2018 02:30:00",11.7,9.50,76,1015.8,4.8,6.9,267,7.50,0,0.0,162.4,0.0,0,156.0,14.64,8.04,46240,0.730,4.4,7.53,88.7,-48.6,0.0
"10-17-2018 02:45:00",11.7,8.80,76,1015.5,5.0,6.9,245,6.80,0,0.0,162.4,0.0,0,143.0,14.60,8.04,46230,0.700,4.1,7.53,88.6,-48.6,0.0
"10-17-2018 03:00:00",11.6,9.00,77,1015.5,5.5,7.3,214,7.10,0,0.0,162.4,0.0,0,127.0,14.59,8.04,46210,0.630,4.2,7.54,88.7,-48.6,0.0
"10-17-2018 03:15:00",11.6,8.80,76,1015.4,4.9,7.2,214,6.90,0,0.0,162.4,0.0,0,136.0,14.61,8.04,46240,0.640,4.4,7.55,89.0,-48.6,0.0
"10-17-2018 03:30:00",11.6,8.80,76,1015.3,5.8,8.6,219,6.90,0,0.0,162.4,0.0,0,143.0,14.58,8.05,46220,0.780,4.2,7.56,89.0,-49.0,0.0
"10-17-2018 03:45:00",11.7,8.80,77,1015.3,5.1,7.5,268,7.00,0,0.0,162.4,0.0,0,198.0,14.60,8.05,46250,0.760,4.1,7.56,89.0,-49.1,0.0
"10-17-2018 04:00:00",11.7,8.50,76,1015.1,4.8,7.1,224,6.60,0,0.0,162.4,0.0,0,159.0,14.56,8.05,46310,0.690,4.3,7.56,89.0,-48.9,0.0
"10-17-2018 04:15:00",11.7,8.60,77,1014.9,4.6,6.7,239,6.70,0,0.0,162.4,0.0,0,177.0,14.56,8.05,46360,0.660,4.0,7.56,89.0,-48.8,0.0
"10-17-2018 04:30:00",11.6,8.70,78,1014.9,4.8,6.5,236,6.90,0,0.0,162.4,0.0,0,190.0,14.53,8.05,46430,0.720,3.9,7.54,88.7,-48.9,0.0
"10-17-2018 04:45:00",11.6,8.20,78,1014.8,3.9,5.5,130,6.40,0,0.0,162.4,0.0,0,109.0,14.52,8.04,46340,0.680,4.0,7.53,88.5,-48.7,0.0
"10-17-2018 05:00:00",11.6,8.20,77,1014.7,4.7,7.0,174,6.30,0,0.0,162.4,0.0,0,161.0,14.43,8.04,46360,0.710,3.8,7.51,88.2,-48.6,0.0
"10-17-2018 05:15:00",11.6,8.30,76,1014.5,4.5,5.8,218,6.40,0,0.0,162.4,0.0,0,210.0,14.47,8.04,46420,0.720,3.8,7.54,88.7,-48.7,0.0
"10-17-2018 05:30:00",11.6,8.40,74,1014.3,3.5,5.3,215,6.30,0,0.0,162.4,0.0,0,213.0,14.38,8.05,46730,0.770,4.2,7.63,89.7,-49.1,0.0
"10-17-2018 05:45:00",11.6,8.80,72,1014.3,4.4,6.0,224,6.50,0,0.0,162.4,0.0,0,218.0,14.33,8.05,46700,0.740,4.1,7.63,89.6,-48.9,0.0
"10-17-2018 06:00:00",11.6,8.40,74,1013.9,3.9,6.5,208,6.30,0,0.0,162.4,0.0,0,206.0,14.31,8.05,46730,0.630,4.4,7.65,89.7,-49.0,0.0
"10-17-2018 06:15:00",11.6,8.30,76,1013.8,3.8,6.5,225,6.40,0,0.0,162.4,0.0,0,214.0,14.30,8.05,46810,0.690,4.3,7.67,90.0,-49.1,0.0
"10-17-2018 06:30:00",11.6,8.30,76,1013.8,4.5,6.4,204,6.40,0,0.0,162.4,0.0,0,183.0,14.36,8.05,46800,0.780,4.3,7.62,89.5,-49.0,0.0
"10-17-2018 06:45:00",11.6,8.20,78,1013.5,4.3,5.9,227,6.40,0,0.0,162.4,0.0,0,218.0,14.28,8.05,46930,0.680,4.4,7.67,90.0,-49.0,0.1
"10-17-2018 07:00:00",11.6,8.50,78,1013.4,4.5,6.1,213,6.70,0,0.0,162.4,0.0,5,202.0,14.29,8.05,46850,0.680,4.3,7.66,89.9,-48.9,0.0
"10-17-2018 07:15:00",11.6,8.30,77,1013.2,4.2,6.4,217,6.50,0,0.0,162.4,0.0,13,196.0,14.29,8.05,46830,0.790,4.3,7.63,89.5,-49.0,0.0
"10-17-2018 07:30:00",11.6,8.00,76,1013.2,4.7,6.6,210,6.10,0,0.0,162.4,0.0,25,189.0,14.29,8.05,46890,0.660,4.1,7.62,89.5,-48.9,0.0
"10-17-2018 07:45:00",11.8,8.30,78,1013.2,5.9,8.6,247,6.50,0,0.0,162.4,0.0,183,203.0,14.31,8.05,46850,0.740,3.8,7.64,89.7,-48.9,0.0
"10-17-2018 08:00:00",11.9,8.00,79,1012.8,6.7,9.4,217,6.30,0,0.0,162.4,0.0,235,185.0,14.28,8.05,46890,0.760,3.8,7.59,89.0,-48.8,0.0
"10-17-2018 08:15:00",12.0,7.90,79,1012.7,7.2,9.3,209,6.20,0,0.0,162.4,0.0,284,167.0,14.18,8.04,46900,0.800,3.4,7.52,88.1,-48.5,0.0
"10-17-2018 08:30:00",12.1,7.90,80,1012.8,6.3,9.4,235,6.30,0,0.0,162.4,0.0,339,177.0,14.27,8.05,46980,0.680,3.5,7.63,89.6,-48.9,0.0
"10-17-2018 08:45:00",12.1,8.40,79,1012.6,5.6,7.7,241,6.70,0,0.0,162.4,0.0,377,193.0,14.30,8.05,47010,0.780,3.4,7.59,89.1,-48.8,0.0
"10-17-2018 09:00:00",12.2,8.30,78,1012.5,5.5,7.4,233,6.50,0,0.0,162.4,0.0,426,194.0,14.34,8.04,46940,0.700,3.4,7.61,89.4,-48.7,0.0
"10-17-2018 09:15:00",12.0,9.10,78,1012.3,5.6,8.1,212,7.30,0,0.0,162.4,0.0,300,177.0,14.26,8.04,46760,0.590,3.1,7.55,88.4,-48.4,0.0
"10-17-2018 09:30:00",12.1,9.40,75,1012.9,6.2,8.1,229,7.30,0,0.0,162.4,0.0,219,181.0,14.35,8.04,46960,0.710,3.5,7.58,89.1,-48.7,0.0
"10-17-2018 09:45:00",12.2,9.80,70,1012.5,5.9,8.5,223,7.30,0,0.0,162.4,0.0,755,175.0,14.35,8.04,47030,0.680,3.1,7.59,89.2,-48.7,0.0
"10-17-2018 10:00:00",12.1,10.30,71,1012.3,5.5,7.7,222,7.80,0,0.0,162.4,0.0,513,189.0,14.30,8.04,46850,0.690,3.1,7.57,88.8,-48.6,0.0
"10-17-2018 10:15:00",12.1,10.90,69,1011.9,5.6,8.2,224,8.10,0,0.0,162.4,0.0,532,170.0,14.26,8.04,46900,0.730,2.7,7.55,88.6,-48.7,0.0
"10-17-2018 10:30:00",12.2,11.20,65,1011.7,6.3,8.4,222,8.00,0,0.0,162.4,0.0,533,160.0,14.27,8.04,46850,0.570,3.0,7.56,88.7,-48.7,0.0
"10-17-2018 10:45:00",12.2,11.80,67,1011.8,5.8,8.1,250,8.80,0,0.0,162.4,0.0,543,178.0,14.29,8.04,46900,0.730,3.3,7.54,88.5,-48.6,0.0
"10-17-2018 11:00:00",12.2,12.10,62,1011.7,5.4,7.7,242,8.50,0,0.0,162.4,0.0,558,169.0,14.31,8.04,46820,0.650,3.0,7.56,88.8,-48.7,0.0
"10-17-2018 11:15:00",12.2,12.60,61,1011.3,6.2,10.1,225,8.80,0,0.0,162.4,0.0,570,152.0,14.35,8.05,46980,0.660,2.7,7.60,89.4,-49.2,0.0
"10-17-2018 11:30:00",12.2,12.90,59,1010.9,6.1,9.1,220,8.80,0,0.0,162.4,0.0,583,154.0,14.39,8.05,46940,0.710,3.2,7.63,89.7,-49.1,0.0
"10-17-2018 11:45:00",12.2,13.10,58,1010.5,6.4,9.5,228,9.00,0,0.0,162.4,0.0,585,156.0,14.39,8.05,46900,0.660,2.8,7.68,90.3,-49.2,0.0
"10-17-2018 12:00:00",12.2,13.30,60,1010.1,6.6,9.5,209,9.40,0,0.0,162.4,0.0,568,135.0,14.35,8.05,46960,0.710,2.8,7.71,90.6,-49.2,0.0
"10-17-2018 12:15:00",12.2,13.60,63,1009.9,6.6,10.1,223,9.90,0,0.0,162.4,0.0,565,140.0,14.40,8.05,46900,0.690,2.9,7.72,90.8,-49.3,0.0
"10-17-2018 12:30:00",12.2,13.80,59,1009.6,6.5,10.5,168,9.70,0,0.0,162.4,0.0,561,72.0,14.43,8.05,46960,0.680,2.9,7.70,90.6,-49.3,0.0
"10-17-2018 12:45:00",12.3,14.00,63,1009.0,6.1,10.7,230,10.30,0,0.0,162.4,0.0,517,113.0,14.43,8.06,46950,0.620,2.8,7.70,90.7,-49.8,0.0
"10-17-2018 13:00:00",12.3,14.10,61,1008.7,7.2,10.4,218,10.20,0,0.0,162.4,0.0,535,75.0,14.37,8.06,46680,0.550,3.0,7.76,91.1,-49.7,0.0
"10-17-2018 13:15:00",12.3,14.20,58,1008.1,7.1,11.3,230,9.90,0,0.0,162.4,0.0,542,81.0,14.46,8.07,46870,0.630,3.3,7.79,91.7,-50.0,0.0
"10-17-2018 13:30:00",12.3,14.30,59,1008.0,7.5,10.7,232,10.10,0,0.0,162.4,0.0,520,96.0,14.43,8.07,46910,0.630,3.2,7.76,91.3,-50.1,0.0
"10-17-2018 13:45:00",12.1,14.70,59,1007.9,7.0,10.8,224,10.40,0,0.0,162.4,0.0,196,92.0,14.45,8.06,46900,0.710,3.9,7.76,91.4,-49.8,0.0
"10-17-2018 14:00:00",12.3,14.80,60,1007.9,7.5,10.0,218,10.70,0,0.0,162.4,0.0,528,103.0,14.54,8.06,43290,0.750,3.2,7.90,91.7,-49.9,0.0
"10-17-2018 14:15:00",12.1,14.90,60,1007.6,6.7,10.2,209,10.70,0,0.0,162.4,0.0,269,100.0,14.51,8.06,46830,0.700,3.7,7.77,91.6,-49.8,0.0
"10-17-2018 14:30:00",11.9,15.10,61,1007.8,7.1,10.6,239,11.00,0,0.0,162.4,0.0,97,131.0,14.53,8.06,46800,0.710,4.4,7.77,91.6,-49.9,0.0
"10-17-2018 14:45:00",12.2,15.40,52,1007.5,7.6,10.6,227,10.30,0,0.0,162.4,0.0,414,115.0,14.54,8.06,46790,0.510,3.7,7.76,91.5,-49.7,0.0
"10-17-2018 15:00:00",12.2,15.50,51,1007.4,7.2,12.0,239,10.20,0,0.0,162.4,0.0,376,130.0,14.56,8.06,46700,0.620,4.0,7.77,91.7,-49.6,0.0
"10-17-2018 15:15:00",12.2,15.50,53,1007.2,8.8,13.0,258,10.50,0,0.0,162.4,0.0,375,151.0,14.56,8.06,46750,0.680,3.9,7.77,91.6,-49.7,0.0
"10-17-2018 15:30:00",12.2,15.60,52,1007.1,7.5,11.2,236,10.50,0,0.0,162.4,0.0,374,128.0,14.57,8.06,46700,0.650,4.3,7.77,91.6,-49.7,0.0
"10-17-2018 15:45:00",12.0,15.50,52,1007.1,8.4,11.7,247,10.30,0,0.0,162.4,0.0,80,144.0,14.54,8.06,46790,0.620,4.8,7.78,91.7,-49.8,0.0
"10-17-2018 16:00:00",12.1,15.60,55,1007.0,8.0,13.5,269,10.70,0,0.0,162.4,0.0,312,163.0,14.49,8.06,46880,0.690,4.4,7.86,92.6,-49.7,0.0
"10-17-2018 16:15:00",12.2,15.30,51,1007.0,10.8,16.6,225,10.00,0,0.0,162.4,0.0,224,146.0,14.49,8.07,46940,0.630,4.4,7.92,93.3,-50.1,0.0
"10-17-2018 16:30:00",11.9,15.10,52,1007.4,10.5,15.5,247,10.00,60,0.0,162.4,0.0,63,170.0,14.47,8.06,46830,0.620,4.8,7.89,92.9,-49.9,0.0
"10-17-2018 16:45:00",11.9,15.00,51,1007.9,9.6,15.9,255,9.80,60,0.0,162.4,0.0,50,182.0,14.44,8.07,46600,0.480,5.5,7.93,93.2,-50.4,0.0
"10-17-2018 17:00:00",11.8,15.00,52,1008.3,9.3,14.5,269,10.00,60,0.0,162.4,0.0,12,194.0,14.44,8.08,46740,0.680,5.3,7.93,93.2,-50.5,0.0
"10-17-2018 17:15:00",11.8,11.70,72,1009.2,11.9,15.5,283,9.10,60,0.1,162.4,0.0,27,184.0,14.43,8.07,46860,0.690,5.8,8.00,94.1,-50.3,0.0
"10-17-2018 17:30:00",11.8,11.70,72,1009.9,9.8,14.2,265,9.10,60,0.1,162.5,0.0,4,176.0,14.44,8.08,46340,0.610,6.4,8.00,94.0,-50.8,0.0
"10-17-2018 17:45:00",11.8,11.80,69,1010.1,9.2,13.0,273,8.90,60,0.1,162.5,0.0,7,190.0,14.44,8.07,46650,0.610,6.2,7.99,94.0,-49.9,0.0
"10-17-2018 18:00:00",11.8,11.80,69,1010.1,8.8,12.7,246,8.90,60,0.0,162.5,0.0,1,163.0,14.42,8.07,46850,0.670,6.4,7.90,93.0,-50.3,0.0
"10-17-2018 18:15:00",11.8,11.80,69,1010.2,8.1,12.4,244,8.90,0,0.0,162.5,0.0,0,166.0,14.49,8.07,46860,0.700,5.9,7.81,92.0,-49.9,0.0
"10-17-2018 18:30:00",11.8,11.80,69,1010.3,7.6,12.1,246,8.90,0,0.0,162.5,0.0,0,173.0,14.52,8.07,46800,0.800,6.3,7.76,91.5,-50.2,0.0
"10-17-2018 18:45:00",11.7,11.80,69,1010.8,8.0,11.1,264,8.90,0,0.0,162.5,0.0,0,194.0,14.51,8.07,46970,0.640,6.7,7.74,91.2,-50.1,0.0
"10-17-2018 19:00:00",11.8,11.70,69,1011.0,8.1,11.5,246,8.80,0,0.0,162.5,0.0,0,173.0,14.50,8.07,46950,0.480,6.3,7.77,91.6,-50.3,0.0
"10-17-2018 19:15:00",11.7,11.50,69,1011.1,8.7,12.8,261,8.70,0,0.0,162.5,0.0,0,184.0,14.50,8.07,46870,0.710,5.9,7.74,91.3,-50.0,0.0
"10-17-2018 19:30:00",11.8,11.70,70,1011.1,9.1,14.3,250,8.90,60,0.0,162.5,0.0,0,178.0,14.46,8.06,46920,0.650,6.2,7.78,91.6,-49.9,0.0
"10-17-2018 19:45:00",11.7,9.60,76,1011.2,9.2,14.6,253,7.50,60,0.0,162.5,0.0,0,181.0,14.43,8.07,46920,0.740,6.2,7.75,91.2,-50.3,0.0
"10-17-2018 20:00:00",11.7,10.70,71,1011.6,9.5,13.8,258,8.10,60,0.0,162.5,0.0,0,187.0,14.36,8.07,47040,0.690,6.0,7.78,91.5,-50.4,0.0
"10-17-2018 20:15:00",11.8,10.70,72,1011.7,9.3,14.1,241,8.20,0,0.0,162.5,0.0,0,170.0,14.23,8.08,47100,0.590,5.4,7.75,90.9,-50.5,0.0
"10-17-2018 20:30:00",11.8,10.50,67,1011.7,9.7,14.7,228,7.70,60,0.0,162.5,0.0,0,153.0,14.26,8.07,47040,0.690,5.3,7.75,91.0,-50.4,0.0
"10-17-2018 20:45:00",11.7,10.70,66,1012.1,9.7,14.9,237,7.70,60,0.0,162.5,0.0,0,162.0,14.31,8.07,47050,0.560,5.0,7.77,91.2,-50.4,0.0
"10-17-2018 21:00:00",11.7,10.40,66,1012.3,9.7,14.4,250,7.40,0,0.0,162.5,0.0,0,175.0,14.32,8.08,47040,0.530,5.2,7.73,90.9,-50.6,0.0
"10-17-2018 21:15:00",11.7,10.80,67,1012.4,8.3,14.0,239,7.80,0,0.0,162.5,0.0,0,161.0,14.31,8.07,47040,0.800,5.4,7.75,91.0,-50.4,0.0
"10-17-2018 21:30:00",11.7,10.70,65,1012.7,9.1,14.5,223,7.60,0,0.0,162.5,0.0,0,144.0,14.31,8.08,47040,0.730,5.2,7.75,91.1,-50.5,0.0
"10-17-2018 21:45:00",11.7,10.30,65,1013.3,8.5,13.1,264,7.20,0,0.0,162.5,0.0,0,190.0,14.30,8.07,47040,0.550,5.0,7.75,91.0,-50.5,0.0
"10-17-2018 22:00:00",11.7,10.30,66,1013.8,8.1,11.1,260,7.30,0,0.0,162.5,0.0,0,186.0,14.28,8.08,47050,0.660,5.7,7.74,90.8,-50.6,0.0
"10-17-2018 22:15:00",11.7,10.10,65,1013.9,9.4,14.8,259,7.00,0,0.0,162.5,0.0,0,180.0,14.24,8.08,47070,0.550,5.3,7.75,91.0,-50.6,0.0
"10-17-2018 22:30:00",11.7,9.70,71,1014.4,9.2,13.6,253,7.20,0,0.0,162.5,0.0,0,159.0,14.26,8.08,47020,0.800,5.4,7.76,91.1,-50.6,0.0
"10-17-2018 22:45:00",11.7,8.70,69,1013.9,6.0,8.6,292,6.20,0,0.0,162.5,0.0,0,206.0,14.24,8.07,47050,0.630,5.7,7.76,91.0,-50.4,0.0
"10-17-2018 23:00:00",11.7,9.30,70,1014.2,5.8,8.5,270,6.80,0,0.0,162.5,0.0,0,192.0,14.20,8.08,46940,0.730,6.7,7.82,91.6,-50.6,0.0
"10-17-2018 23:15:00",11.7,9.60,65,1014.1,7.5,11.4,265,6.60,0,0.0,162.5,0.0,0,191.0,14.16,8.08,46850,0.660,6.1,7.85,91.9,-50.4,0.0
"10-17-2018 23:30:00",11.7,9.50,66,1014.3,8.4,12.5,247,6.50,0,0.0,162.5,0.0,0,176.0,13.90,8.08,46760,0.790,6.3,8.03,93.4,-50.8,0.0
"10-17-2018 23:45:00",11.7,9.30,65,1014.5,8.8,12.3,247,6.40,0,0.0,162.5,0.0,0,169.0,13.83,8.08,46840,0.720,6.5,8.08,93.9,-50.4,0.0
"10-18-2018 00:00:00",11.7,9.20,65,1014.5,9.3,15.6,245,6.20,0,0.0,162.5,0.0,0,167.0,13.83,8.08,46800,0.740,6.3,8.08,93.9,-50.7,0.0
"10-18-2018 00:15:00",11.7,9.00,64,1014.7,9.6,16.7,256,6.00,0,0.0,162.5,0.0,0,179.0,13.82,8.08,46430,0.730,5.9,8.10,93.9,-50.6,0.0
"10-18-2018 00:30:00",11.7,9.00,66,1014.8,9.0,14.1,253,6.10,0,0.0,162.5,0.0,0,174.0,13.82,8.08,45990,0.630,6.4,8.10,93.7,-50.8,0.0
"10-18-2018 00:45:00",11.7,8.70,64,1014.7,8.4,12.5,270,5.60,0,0.0,162.5,0.0,0,187.0,13.78,8.08,46210,0.670,6.4,8.11,93.9,-50.8,0.0
"10-18-2018 01:00:00",11.7,8.80,65,1015.1,8.5,12.3,243,5.90,0,0.0,162.5,0.0,0,144.0,13.76,8.09,46720,0.700,6.2,8.11,94.0,-51.2,0.0
"10-18-2018 01:15:00",11.7,8.40,62,1015.3,8.2,12.1,248,5.30,0,0.0,162.5,0.0,0,159.0,13.69,8.09,46780,0.780,5.7,8.10,93.9,-51.1,0.0
