"Time (UTC)",Battery,"Air Temperature","Relative Humidity","Rel. Barometric Pressure","Wind Speed","Max Wind Sp","Wind Direction","Wet Bulb Temperature","Precip Type","Rain Intensity","Total Rain","Interval Rain","Solar Rad",Heading,Temperature,pH,"Sp Cond",Depth,Chlorophyll,DO,DOSat,"pH mV","Internal Bat",Salinity
"06-08-2019 05:45:00",13.0,15.50,84,1016.1,2.2,3.0,219,13.90,0,0.0,32.9,0.0,0,207.0,13.85,8.13,46230,0.770,7.9,9.00,104.3,-52.0,0.0,30.00
"06-08-2019 06:00:00",12.9,15.30,86,1016.1,2.1,2.8,208,13.90,0,0.0,32.9,0.0,0,209.0,13.96,8.12,46140,0.730,7.6,8.87,103.0,-51.5,0.0,29.93
"06-08-2019 06:15:00",13.0,15.40,86,1016.1,1.7,2.4,230,14.00,0,0.0,32.9,0.0,0,225.0,13.92,8.12,46150,0.760,7.2,8.87,103.0,-51.4,0.0,29.94
"06-08-2019 06:30:00",13.0,15.30,87,1016.3,1.6,2.3,246,14.00,0,0.0,32.9,0.0,0,230.0,13.87,8.12,46210,0.770,7.4,8.82,102.2,-51.5,0.0,29.98
"06-08-2019 06:45:00",13.0,15.00,87,1016.5,0.9,1.3,292,13.60,0,0.0,32.9,0.0,0,222.0,13.82,8.13,46270,0.740,8.1,8.86,102.6,-51.7,0.0,30.03
"06-08-2019 07:00:00",13.0,15.20,87,1016.8,1.1,1.9,319,14.00,0,0.0,32.9,0.0,0,230.0,13.71,8.13,46290,0.780,8.6,8.93,103.3,-51.6,0.0,30.04
"06-08-2019 07:15:00",12.9,16.60,85,1017.0,2.1,3.3,317,15.00,0,0.0,32.9,0.0,0,243.0,13.61,8.13,46440,0.780,8.2,8.96,103.4,-51.7,0.0,30.14
"06-08-2019 07:30:00",13.0,16.90,82,1017.0,2.6,4.5,346,14.90,0,0.0,32.9,0.0,0,295.0,13.46,8.13,46570,0.770,6.6,8.94,103.0,-51.8,0.0,30.23
"06-08-2019 07:45:00",12.9,17.70,74,1017.2,2.8,4.0,14,14.90,0,0.0,32.9,0.0,0,308.0,13.41,8.13,46460,0.760,7.4,8.94,102.8,-51.7,0.0,30.14
"06-08-2019 08:00:00",12.9,18.00,68,1017.4,2.7,4.4,355,14.30,0,0.0,32.9,0.0,0,268.0,13.33,8.12,46520,0.760,8.5,8.97,103.0,-51.4,0.0,30.19
"06-08-2019 08:15:00",12.9,17.70,64,1017.6,3.2,5.3,14,13.60,0,0.0,32.9,0.0,0,260.0,13.37,8.12,46540,0.760,8.2,8.91,102.4,-51.3,0.0,30.20
"06-08-2019 08:30:00",12.9,17.30,64,1017.8,3.3,4.9,3,13.40,0,0.0,32.9,0.0,0,213.0,13.52,8.12,46420,0.780,8.4,8.96,103.3,-51.5,0.0,30.12
"06-08-2019 08:45:00",12.9,17.30,64,1018.1,3.1,4.9,345,13.20,0,0.0,32.9,0.0,0,185.0,13.69,8.13,46160,0.780,7.4,8.88,102.6,-51.6,0.0,29.94
"06-08-2019 09:00:00",12.9,17.20,62,1018.4,3.6,5.5,352,13.00,0,0.0,32.9,0.0,3,188.0,13.65,8.14,46250,0.790,7.8,8.86,102.4,-52.3,0.0,30.00
"06-08-2019 09:15:00",12.9,16.90,63,1019.0,3.1,5.4,351,12.90,0,0.0,32.9,0.0,11,188.0,13.64,8.14,46310,0.780,7.3,8.87,102.4,-52.4,0.0,30.05
"06-08-2019 09:30:00",12.9,16.90,64,1019.3,3.0,5.0,354,13.00,0,0.0,32.9,0.0,23,190.0,13.59,8.14,46360,0.790,6.7,8.88,102.5,-52.5,0.0,30.08
"06-08-2019 09:45:00",13.0,16.60,66,1019.7,2.7,5.0,2,13.00,0,0.0,32.9,0.0,68,193.0,13.54,8.14,46360,0.800,6.4,8.88,102.4,-52.5,0.0,30.08
"06-08-2019 10:00:00",13.4,16.80,64,1020.0,3.0,5.6,2,12.90,0,0.0,32.9,0.0,148,199.0,13.39,8.15,46410,0.810,6.7,8.90,102.4,-53.0,0.0,30.11
"06-08-2019 10:15:00",13.6,16.80,65,1020.2,2.8,4.9,351,13.00,0,0.0,32.9,0.0,200,184.0,13.43,8.15,46430,0.780,6.4,8.85,101.9,-52.7,0.0,30.13
"06-08-2019 10:30:00",13.8,16.90,65,1020.5,3.0,5.0,4,13.00,0,0.0,32.9,0.0,244,193.0,13.37,8.14,46450,0.790,5.6,8.86,101.8,-52.6,0.0,30.14
"06-08-2019 10:45:00",13.8,16.90,64,1020.6,2.3,4.2,17,13.00,0,0.0,32.9,0.0,275,208.0,13.29,8.14,46510,0.780,5.5,8.87,101.8,-52.2,0.0,30.18
"06-08-2019 11:00:00",13.9,16.80,65,1021.0,2.3,4.3,24,13.00,0,0.0,32.9,0.0,312,213.0,13.17,8.14,46610,0.790,5.5,8.91,102.0,-52.2,0.0,30.25
"06-08-2019 11:15:00",14.0,16.80,65,1021.3,2.7,4.5,26,13.00,0,0.0,32.9,0.0,358,220.0,13.15,8.14,46700,0.770,4.9,8.92,102.1,-52.2,0.0,30.32
"06-08-2019 11:30:00",14.1,16.70,66,1021.4,2.8,4.1,10,13.00,0,0.0,32.9,0.0,403,225.0,13.21,8.14,46660,0.810,4.7,8.91,102.1,-52.1,0.0,30.28
"06-08-2019 11:45:00",14.1,16.70,66,1021.6,2.6,4.7,35,13.10,0,0.0,32.9,0.0,440,242.0,13.26,8.13,46590,0.820,4.5,8.91,102.2,-51.9,0.0,30.23
"06-08-2019 12:00:00",14.2,16.60,66,1021.9,2.9,5.3,7,13.00,0,0.0,32.9,0.0,489,235.0,13.27,8.14,46620,0.780,4.6,8.92,102.4,-52.4,0.0,30.26
"06-08-2019 12:15:00",14.3,16.70,66,1022.2,3.4,6.1,7,13.10,0,0.0,32.9,0.0,526,259.0,13.36,8.15,46580,0.790,4.0,8.86,101.8,-52.7,0.0,30.23
"06-08-2019 12:30:00",14.5,16.90,65,1022.2,3.4,5.7,29,13.10,0,0.0,32.9,0.0,571,282.0,13.36,8.14,46540,0.780,3.9,8.88,102.1,-52.5,0.0,30.20
"06-08-2019 12:45:00",14.7,17.30,63,1022.2,2.9,4.8,354,13.20,0,0.0,32.9,0.0,621,254.0,13.35,8.14,46630,0.800,4.0,8.89,102.2,-52.5,0.0,30.27
"06-08-2019 13:00:00",14.5,17.30,62,1022.2,2.9,4.9,62,13.20,0,0.0,32.9,0.0,629,335.0,13.38,8.15,46600,0.810,4.1,8.89,102.3,-52.9,0.1,30.25
"06-08-2019 13:15:00",14.6,17.60,64,1022.4,1.9,4.7,57,13.50,0,0.0,32.9,0.0,642,344.0,13.22,8.15,46690,0.790,4.0,8.96,102.8,-53.0,0.1,30.31
"06-08-2019 13:30:00",14.7,17.50,62,1022.5,2.6,5.5,54,13.30,0,0.0,32.9,0.0,689,5.0,13.17,8.16,46720,0.830,3.9,8.98,102.9,-53.4,0.0,30.33
"06-08-2019 13:45:00",14.7,17.50,61,1022.5,2.3,4.2,89,13.10,0,0.0,32.9,0.0,715,22.0,13.20,8.17,46750,0.800,3.3,9.05,103.7,-54.1,0.0,30.35
"06-08-2019 14:00:00",14.7,16.90,62,1022.8,1.9,5.0,97,12.80,0,0.0,32.9,0.0,742,26.0,13.47,8.20,46850,0.780,2.5,9.36,108.0,-56.1,0.0,30.43
"06-08-2019 14:15:00",14.6,16.90,66,1022.9,1.8,4.0,102,13.20,0,0.0,32.9,0.0,769,35.0,13.01,8.19,46970,0.820,3.0,9.20,105.2,-55.0,0.0,30.50
"06-08-2019 14:30:00",14.6,16.90,62,1023.0,2.8,6.2,90,12.80,0,0.0,32.9,0.0,797,28.0,13.58,8.18,46620,0.800,3.5,9.15,105.7,-54.9,0.1,30.27
"06-08-2019 14:45:00",14.0,16.60,67,1023.0,2.7,5.0,116,13.10,0,0.0,32.9,0.0,822,44.0,14.05,8.17,46140,0.830,3.5,8.91,103.7,-54.5,0.0,29.93
"06-08-2019 15:00:00",14.1,16.40,68,1023.1,3.3,5.8,121,13.00,0,0.0,32.9,0.0,847,54.0,14.75,8.16,45380,0.820,3.2,8.79,103.5,-53.7,0.1,29.41
"06-08-2019 15:15:00",14.0,16.40,67,1023.2,1.9,4.6,103,12.90,0,0.0,32.9,0.0,879,52.0,14.22,8.17,45570,0.830,3.8,8.87,103.3,-54.2,0.1,29.53
"06-08-2019 15:30:00",14.1,16.40,66,1023.3,2.6,5.9,69,12.70,0,0.0,32.9,0.0,903,40.0,14.72,8.16,45340,0.820,3.2,8.78,103.2,-54.0,0.1,29.37
"06-08-2019 15:45:00",14.1,16.20,64,1023.2,3.7,6.2,106,12.40,0,0.0,32.9,0.0,927,37.0,14.56,8.17,45480,0.800,3.6,8.82,103.4,-54.3,0.0,29.47
"06-08-2019 16:00:00",14.1,16.20,64,1023.4,3.8,6.4,93,12.40,0,0.0,32.9,0.0,942,27.0,14.59,8.17,45520,0.830,3.6,8.82,103.5,-54.5,0.1,29.50
"06-08-2019 16:15:00",14.0,15.90,67,1023.4,4.2,6.7,96,12.50,0,0.0,32.9,0.0,967,17.0,14.55,8.18,45680,0.780,4.0,8.84,103.7,-54.7,0.1,29.62
"06-08-2019 16:30:00",14.0,16.00,67,1023.2,4.6,7.1,98,12.50,0,0.0,32.9,0.0,963,10.0,14.63,8.17,45740,0.780,3.9,8.90,104.6,-54.7,0.0,29.66
"06-08-2019 16:45:00",14.1,15.70,71,1023.2,4.6,6.8,138,12.70,0,0.0,32.9,0.0,972,31.0,14.62,8.17,45750,0.800,3.9,8.91,104.7,-54.3,0.1,29.67
"06-08-2019 17:00:00",14.0,15.60,76,1023.1,4.4,5.7,146,13.10,0,0.0,32.9,0.0,982,14.0,14.58,8.16,45850,0.830,4.1,8.95,105.2,-54.1,0.0,29.74
"06-08-2019 17:15:00",14.0,15.40,74,1023.2,4.6,6.0,75,12.80,0,0.0,32.9,0.0,974,319.0,14.52,8.17,45980,0.810,4.5,9.01,105.8,-54.4,0.1,29.84
"06-08-2019 17:30:00",14.0,15.50,74,1023.0,4.5,6.1,96,12.90,0,0.0,32.9,0.0,966,327.0,14.31,8.17,45980,0.790,4.3,9.06,105.9,-54.5,0.0,29.83
"06-08-2019 17:45:00",14.1,15.60,74,1022.8,5.2,7.7,156,12.90,0,0.0,32.9,0.0,955,32.0,14.32,8.17,46060,0.830,5.0,9.07,106.1,-54.6,0.0,29.88
"06-08-2019 18:00:00",14.0,15.70,69,1022.8,3.7,5.4,86,12.40,0,0.0,32.9,0.0,941,287.0,14.39,8.18,46050,0.820,4.5,9.10,106.6,-54.7,0.0,29.88
"06-08-2019 18:15:00",14.1,15.90,70,1022.6,4.8,8.2,102,12.70,0,0.0,32.9,0.0,884,326.0,14.27,8.18,46090,0.790,5.0,9.17,107.1,-55.0,0.1,29.90
"06-08-2019 18:30:00",14.0,16.10,68,1022.7,3.9,7.1,107,12.80,0,0.0,32.9,0.0,904,301.0,14.33,8.18,46140,0.880,4.9,9.15,107.1,-55.0,0.0,29.94
"06-08-2019 18:45:00",14.0,16.10,62,1022.6,3.5,6.8,145,12.00,0,0.0,32.9,0.0,897,351.0,14.47,8.19,46220,0.850,4.3,9.16,107.6,-55.5,0.1,30.01
"06-08-2019 19:00:00",14.0,16.50,64,1022.3,3.9,6.1,106,12.70,0,0.0,32.9,0.0,760,297.0,14.53,8.18,46160,0.780,4.8,9.10,107.0,-55.0,0.1,29.96
"06-08-2019 19:15:00",14.1,16.30,65,1022.3,4.6,7.9,99,12.50,0,0.0,32.9,0.0,842,285.0,14.41,8.19,46270,0.810,4.8,9.16,107.5,-55.6,0.1,30.04
"06-08-2019 19:30:00",14.1,16.40,68,1022.2,3.8,6.0,83,13.00,0,0.0,32.9,0.0,782,239.0,14.38,8.19,46250,0.790,5.2,9.25,108.4,-55.6,0.0,30.03
"06-08-2019 19:45:00",14.0,16.50,67,1022.2,4.2,7.3,107,13.10,0,0.0,32.9,0.0,737,273.0,14.22,8.20,46360,0.770,5.6,9.36,109.4,-56.1,0.1,30.10
"06-08-2019 20:00:00",14.0,16.50,68,1022.2,3.9,5.9,96,13.10,0,0.0,32.9,0.0,708,270.0,14.12,8.21,46410,0.850,5.1,9.43,110.0,-56.6,0.1,30.14
"06-08-2019 20:15:00",14.1,16.10,69,1022.0,5.8,7.9,121,12.80,0,0.0,32.9,0.0,676,309.0,14.07,8.21,46450,0.830,5.2,9.43,110.0,-56.6,0.0,30.16
"06-08-2019 20:30:00",14.1,16.70,67,1022.0,5.3,7.8,114,13.20,0,0.0,32.9,0.0,629,307.0,14.07,8.21,46490,0.790,5.5,9.47,110.5,-56.7,0.0,30.19
"06-08-2019 20:45:00",13.9,16.80,70,1021.9,5.2,7.1,109,13.70,0,0.0,32.9,0.0,608,319.0,14.04,8.21,46570,0.820,5.6,9.48,110.5,-56.6,0.1,30.25
"06-08-2019 21:00:00",14.0,17.00,68,1021.8,4.7,7.6,128,13.60,0,0.0,32.9,0.0,570,346.0,13.97,8.21,46560,0.840,5.8,9.49,110.5,-56.6,0.0,30.24
"06-08-2019 21:15:00",14.1,17.10,66,1021.7,4.4,6.5,117,13.40,0,0.0,32.9,0.0,528,329.0,13.91,8.22,46580,0.810,6.6,9.49,110.4,-57.0,0.0,30.25
"06-08-2019 21:30:00",14.0,17.40,64,1021.7,5.2,7.4,122,13.40,0,0.0,32.9,0.0,484,24.0,13.87,8.22,46590,0.800,6.7,9.49,110.3,-57.1,0.0,30.25
"06-08-2019 21:45:00",14.0,17.20,67,1021.8,5.3,7.6,127,13.60,0,0.0,32.9,0.0,375,14.0,14.22,8.20,46510,0.730,5.8,9.33,109.2,-55.9,0.1,30.21
"06-08-2019 22:00:00",14.0,17.40,67,1021.9,4.8,6.5,90,13.80,0,0.0,32.9,0.0,334,182.0,14.56,8.20,46380,0.740,6.6,9.36,110.2,-56.2,0.1,30.12
"06-08-2019 22:15:00",14.0,17.80,65,1022.0,4.6,6.5,99,13.90,0,0.0,32.9,0.0,285,187.0,15.12,8.21,46390,0.820,6.7,9.53,113.5,-57.0,0.1,30.14
"06-08-2019 22:30:00",14.0,17.90,64,1022.3,4.6,6.1,108,13.80,0,0.0,32.9,0.0,252,185.0,15.08,8.21,46420,0.830,7.3,9.54,113.5,-57.1,0.0,30.16
"06-08-2019 22:45:00",14.0,17.60,64,1022.3,4.6,6.4,105,13.60,0,0.0,32.9,0.0,217,185.0,14.97,8.22,46470,0.790,7.8,9.53,113.1,-57.2,0.1,30.20
"06-08-2019 23:00:00",13.9,17.80,66,1022.6,3.5,4.7,107,14.00,0,0.0,32.9,0.0,172,186.0,14.73,8.22,46450,0.830,8.2,9.52,112.5,-57.1,0.1,30.18
"06-08-2019 23:15:00",14.1,18.00,65,1022.6,2.9,4.2,111,14.10,0,0.0,32.9,0.0,136,189.0,14.54,8.21,46410,0.870,7.8,9.52,112.0,-56.7,0.1,30.14
"06-08-2019 23:30:00",14.0,17.50,68,1023.0,2.7,3.8,93,14.00,0,0.0,32.9,0.0,97,179.0,14.83,8.21,46390,0.800,8.7,9.51,112.5,-56.5,0.0,30.13
"06-08-2019 23:45:00",13.9,17.60,66,1023.0,3.1,4.1,102,13.90,0,0.0,32.9,0.0,62,176.0,14.53,8.19,46440,0.820,9.3,9.40,110.7,-55.6,0.1,30.16
"06-09-2019 00:00:00",13.3,17.60,66,1023.0,3.2,4.2,123,13.80,0,0.0,32.9,0.0,31,186.0,14.65,8.19,46450,0.820,9.1,9.46,111.6,-55.9,0.1,30.18
"06-09-2019 00:15:00",13.2,16.90,70,1023.4,2.2,2.9,126,13.70,0,0.0,32.9,0.0,9,188.0,14.82,8.19,46410,0.870,9.3,9.44,111.8,-55.7,0.0,30.15
"06-09-2019 00:30:00",13.1,16.50,74,1023.5,1.8,2.5,130,13.80,0,0.0,32.9,0.0,2,190.0,14.38,8.18,46490,0.820,10.1,9.39,110.2,-54.8,0.1,30.20
"06-09-2019 00:45:00",13.1,16.40,73,1023.7,2.3,3.1,110,13.60,0,0.0,32.9,0.0,0,181.0,14.33,8.16,46570,0.790,11.2,9.34,109.5,-54.1,0.1,30.25
"06-09-2019 01:00:00",13.1,17.30,66,1023.9,2.7,4.3,114,13.60,0,0.0,32.9,0.0,0,100.0,14.19,8.16,46500,0.830,10.4,9.26,108.2,-53.8,0.1,30.20
"06-09-2019 01:15:00",13.1,18.20,62,1024.0,4.1,6.0,200,13.80,0,0.0,32.9,0.0,0,107.0,14.28,8.16,46470,0.850,9.2,9.32,109.1,-53.7,0.0,30.18
"06-09-2019 01:30:00",13.1,17.90,63,1024.2,3.6,4.6,189,13.70,0,0.0,32.9,0.0,0,70.0,14.37,8.16,46590,0.830,9.4,9.37,110.0,-53.9,0.0,30.27
"06-09-2019 01:45:00",13.1,17.50,66,1024.4,3.8,5.0,156,13.80,0,0.0,32.9,0.0,0,41.0,14.35,8.16,46520,0.850,9.4,9.36,109.8,-53.8,0.0,30.22
"06-09-2019 02:00:00",13.1,17.20,67,1024.3,3.3,4.2,184,13.60,0,0.0,32.9,0.0,0,56.0,14.30,8.16,46530,0.790,8.7,9.32,109.3,-53.9,0.0,30.22
"06-09-2019 02:15:00",13.0,17.00,71,1024.5,2.8,3.4,193,13.80,0,0.0,32.9,0.0,0,53.0,14.21,8.16,46690,0.810,8.7,9.30,108.8,-53.7,0.0,30.33
"06-09-2019 02:30:00",13.1,17.10,64,1024.5,3.5,6.1,202,13.20,0,0.0,32.9,0.0,0,48.0,13.81,8.16,46760,0.870,8.2,9.33,108.3,-53.5,0.1,30.38
"06-09-2019 02:45:00",13.1,16.80,72,1024.7,2.7,3.4,207,13.80,0,0.0,32.9,0.0,0,41.0,14.06,8.15,46640,0.790,8.9,9.28,108.3,-53.0,0.0,30.29
"06-09-2019 03:00:00",13.1,17.10,65,1024.8,2.8,3.9,227,13.30,0,0.0,32.9,0.0,0,40.0,14.50,8.13,46220,0.840,9.2,9.21,108.3,-52.4,0.0,30.00
"06-09-2019 03:15:00",13.0,17.00,68,1024.9,3.0,4.6,212,13.50,0,0.0,32.9,0.0,0,47.0,14.87,8.13,45990,0.860,9.5,9.13,108.0,-52.2,0.0,29.84
"06-09-2019 03:30:00",13.0,16.60,71,1025.0,2.7,3.8,223,13.50,0,0.0,32.9,0.0,0,62.0,14.86,8.13,45910,0.830,8.8,9.10,107.5,-52.3,0.0,29.79
"06-09-2019 03:45:00",13.1,16.80,69,1024.9,3.3,4.3,229,13.40,0,0.0,32.9,0.0,0,72.0,14.81,8.14,45940,0.840,9.5,9.10,107.4,-52.5,0.0,29.81
"06-09-2019 04:00:00",13.1,16.50,70,1024.8,3.9,4.8,225,13.20,0,0.0,32.9,0.0,0,77.0,14.79,8.14,45970,0.880,8.3,9.09,107.3,-52.7,0.1,29.83
"06-09-2019 04:15:00",13.0,16.30,68,1025.1,3.4,4.9,221,12.90,0,0.0,32.9,0.0,0,131.0,14.70,8.14,46050,0.830,8.8,9.06,106.8,-52.6,0.1,29.89
"06-09-2019 04:30:00",13.0,16.10,69,1025.1,3.5,4.9,205,12.80,0,0.0,32.9,0.0,0,138.0,14.59,8.14,46040,0.900,8.0,9.10,107.0,-52.7,0.1,29.88
"06-09-2019 04:45:00",13.0,16.00,65,1025.1,4.5,6.3,227,12.30,0,0.0,32.9,0.0,0,179.0,14.58,8.14,46040,0.850,8.2,9.10,107.1,-52.7,0.1,29.88
"06-09-2019 05:00:00",13.0,15.90,67,1025.3,3.8,5.2,263,12.40,0,0.0,32.9,0.0,0,242.0,14.64,8.14,46110,0.860,8.8,9.08,106.9,-52.5,0.1,29.93
"06-09-2019 05:15:00",13.0,15.60,67,1025.2,3.3,4.3,221,12.20,0,0.0,32.9,0.0,0,233.0,14.72,8.14,45910,0.820,8.8,9.05,106.7,-52.6,0.1,29.78
"06-09-2019 05:30:00",13.0,15.40,70,1025.2,2.6,3.5,202,12.30,0,0.0,32.9,0.0,0,240.0,14.70,8.14,45980,0.810,8.5,9.03,106.5,-52.4,0.0,29.84
"06-09-2019 05:45:00",13.0,15.20,72,1025.2,1.9,3.2,191,12.30,0,0.0,32.9,0.0,0,232.0,14.66,8.13,46060,0.820,8.3,8.96,105.6,-52.0,0.0,29.89
"06-09-2019 06:00:00",13.0,15.20,71,1025.4,2.6,3.3,184,12.20,0,0.0,32.9,0.0,0,228.0,14.37,8.14,46240,0.870,8.2,9.07,106.3,-52.5,0.0,30.01
"06-09-2019 06:15:00",13.0,15.20,72,1025.4,2.4,3.4,186,12.30,0,0.0,32.9,0.0,0,231.0,14.41,8.13,46210,0.810,9.0,8.96,105.1,-52.1,0.0,29.99
"06-09-2019 06:30:00",13.0,15.00,69,1025.6,1.9,2.7,156,11.90,0,0.0,32.9,0.0,0,230.0,14.29,8.13,46200,0.850,9.1,8.96,104.8,-52.0,0.0,29.99
"06-09-2019 06:45:00",13.0,15.00,74,1025.8,2.1,2.7,138,12.40,0,0.0,32.9,0.0,0,225.0,14.14,8.13,46400,0.840,8.5,9.01,105.2,-52.1,0.0,30.12
"06-09-2019 07:00:00",12.9,14.70,78,1025.9,1.9,2.5,128,12.50,0,0.0,32.9,0.0,0,223.0,14.08,8.14,46400,0.840,9.0,9.04,105.4,-52.3,0.0,30.12
"06-09-2019 07:15:00",12.9,14.40,79,1026.0,2.0,2.4,140,12.30,0,0.0,32.9,0.0,0,230.0,14.04,8.13,46470,0.870,8.5,9.07,105.7,-52.2,0.0,30.17
"06-09-2019 07:30:00",12.9,14.10,79,1026.2,2.6,3.3,143,12.10,0,0.0,32.9,0.0,0,230.0,14.04,8.13,46480,0.870,7.5,9.02,105.2,-51.9,0.0,30.18
"06-09-2019 07:45:00",12.9,14.10,80,1026.4,2.3,3.1,160,12.10,0,0.0,32.9,0.0,0,259.0,14.04,8.13,46420,0.860,7.8,9.01,105.0,-51.7,0.0,30.14
"06-09-2019 08:00:00",12.9,14.10,79,1026.5,2.4,3.3,162,12.00,0,0.0,32.9,0.0,0,240.0,14.02,8.13,46450,0.860,8.5,8.96,104.3,-51.8,0.0,30.16
"06-09-2019 08:15:00",12.9,13.90,79,1026.6,2.2,2.8,157,11.90,0,0.0,32.9,0.0,0,207.0,13.98,8.13,46480,0.840,8.1,9.04,105.2,-51.9,0.0,30.18
"06-09-2019 08:30:00",12.9,13.90,79,1026.6,2.7,3.5,173,11.90,0,0.0,32.9,0.0,0,225.0,13.98,8.13,46490,0.840,6.9,9.01,104.9,-51.9,0.0,30.19
"06-09-2019 08:45:00",12.9,14.00,78,1026.5,2.8,3.6,174,11.90,0,0.0,32.9,0.0,0,292.0,13.93,8.14,46520,0.860,7.9,8.99,104.5,-52.7,0.0,30.21
"06-09-2019 09:00:00",12.9,14.00,76,1026.6,3.0,3.8,190,11.70,0,0.0,32.9,0.0,3,282.0,13.76,8.16,46600,0.900,7.1,9.07,105.2,-53.5,0.0,30.26
"06-09-2019 09:15:00",12.9,14.00,76,1026.7,2.8,3.8,182,11.80,0,0.0,32.9,0.0,8,215.0,13.78,8.16,46650,0.880,7.0,9.05,105.0,-53.5,0.0,30.29
"06-09-2019 09:30:00",12.9,13.90,79,1027.0,2.8,3.6,201,11.90,0,0.0,32.9,0.0,17,171.0,13.77,8.15,46600,0.840,7.6,9.05,104.9,-53.2,0.0,30.26
"06-09-2019 09:45:00",12.9,14.00,77,1027.0,2.8,3.7,209,11.80,0,0.0,32.9,0.0,34,180.0,13.83,8.15,46610,0.880,6.6,9.04,104.9,-53.3,0.0,30.27
"06-09-2019 10:00:00",13.1,14.00,76,1027.1,3.5,4.5,212,11.70,0,0.0,32.9,0.0,90,173.0,13.83,8.15,46520,0.880,7.2,8.98,104.3,-52.9,0.0,30.20
"06-09-2019 10:15:00",13.4,14.20,78,1027.3,2.6,3.4,201,12.10,0,0.0,32.9,0.0,199,175.0,13.90,8.15,46460,0.890,6.9,8.92,103.7,-52.9,0.0,30.16
"06-09-2019 10:30:00",13.7,14.30,77,1027.5,1.9,2.9,201,12.10,0,0.0,32.9,0.0,266,172.0,14.01,8.14,46480,0.840,5.8,8.83,102.9,-52.6,0.0,30.18
"06-09-2019 10:45:00",13.8,14.50,77,1027.5,2.3,3.5,217,12.20,0,0.0,32.9,0.0,312,175.0,13.93,8.15,46540,0.870,5.7,8.91,103.7,-53.1,0.0,30.22
"06-09-2019 11:00:00",13.9,14.40,77,1027.5,2.3,3.2,212,12.10,0,0.0,32.9,0.0,348,189.0,13.93,8.15,46520,0.850,5.6,8.92,103.8,-53.3,0.0,30.21
"06-09-2019 11:15:00",14.0,14.70,78,1027.8,1.3,2.1,210,12.50,0,0.0,32.9,0.0,394,186.0,13.95,8.15,46420,0.820,5.8,8.89,103.4,-52.9,0.0,30.14
"06-09-2019 11:30:00",14.0,15.10,77,1027.8,1.5,2.2,231,12.70,0,0.0,32.9,0.0,435,176.0,13.98,8.14,46410,0.860,5.4,8.89,103.5,-52.7,0.0,30.13
"06-09-2019 11:45:00",14.1,14.90,76,1028.2,1.5,2.0,174,12.60,0,0.0,32.9,0.0,476,187.0,13.96,8.14,46450,0.860,5.4,8.89,103.5,-52.8,0.0,30.15
"06-09-2019 12:00:00",14.1,15.50,74,1028.2,0.6,1.0,152,12.80,0,0.0,32.9,0.0,490,190.0,14.02,8.13,46560,0.860,4.9,8.95,104.3,-52.0,0.0,30.24
"06-09-2019 12:15:00",14.3,15.40,72,1028.2,1.3,1.9,193,12.60,0,0.0,32.9,0.0,548,193.0,14.07,8.13,46530,0.900,4.2,8.93,104.2,-52.3,0.0,30.22
"06-09-2019 12:30:00",14.4,15.70,71,1028.2,0.8,1.4,198,12.70,0,0.0,32.9,0.0,585,201.0,14.06,8.13,46450,0.840,4.4,8.93,104.1,-51.7,0.0,30.16
"06-09-2019 12:45:00",14.7,16.50,66,1028.5,0.4,0.9,112,12.80,0,0.0,32.9,0.0,626,192.0,13.96,8.13,46560,0.840,4.8,8.95,104.2,-51.8,0.0,30.23
"06-09-2019 13:00:00",14.5,16.50,72,1028.4,0.9,1.6,170,13.50,0,0.0,32.9,0.0,651,174.0,13.93,8.15,46580,0.900,4.8,8.99,104.5,-52.9,0.0,30.25
"06-09-2019 13:15:00",14.6,16.90,64,1028.6,0.8,2.1,115,13.00,0,0.0,32.9,0.0,656,63.0,13.95,8.15,46540,0.900,4.3,8.96,104.3,-53.2,0.1,30.22
"06-09-2019 13:30:00",14.7,17.20,61,1028.5,1.4,3.6,41,12.90,0,0.0,32.9,0.0,677,350.0,14.05,8.16,46590,0.850,4.0,8.99,104.9,-53.5,0.1,30.26
"06-09-2019 13:45:00",14.7,16.80,64,1028.6,2.0,3.7,98,12.90,0,0.0,32.9,0.0,707,11.0,14.00,8.14,46480,0.840,4.7,8.96,104.3,-52.7,0.1,30.18
"06-09-2019 14:00:00",14.6,16.50,63,1028.6,3.3,4.1,106,12.50,0,0.0,32.9,0.0,743,2.0,14.14,8.15,46560,0.850,3.9,8.95,104.6,-52.9,0.0,30.24
"06-09-2019 14:15:00",14.6,17.20,62,1028.4,2.9,4.1,111,13.00,0,0.0,32.9,0.0,778,7.0,14.04,8.15,46580,0.860,3.6,9.02,105.1,-53.1,0.1,30.26
"06-09-2019 14:30:00",14.6,16.40,67,1028.6,3.5,4.5,110,12.80,0,0.0,32.9,0.0,800,8.0,14.00,8.16,46600,0.870,3.6,9.05,105.5,-53.9,0.1,30.26
"06-09-2019 14:45:00",13.9,16.20,69,1028.7,3.9,5.2,115,13.00,0,0.0,32.9,0.0,822,17.0,14.18,8.20,46790,0.890,2.7,9.29,108.8,-55.8,0.0,30.41
"06-09-2019 15:00:00",14.1,16.50,69,1028.6,4.2,5.7,107,13.20,0,0.0,32.9,0.0,849,21.0,13.71,8.19,46870,0.840,3.1,9.23,107.0,-55.3,0.0,30.45
