"Time (UTC)",Battery,"Air Temperature","Relative Humidity","Rel. Barometric Pressure","Wind Speed","Max Wind Sp","Wind Direction","Wet Bulb Temperature","Precip Type","Rain Intensity","Total Rain","Interval Rain","Solar Rad",Heading,Temperature,pH,"Sp Cond",Depth,Chlorophyll,DO,DOSat,"pH mV","Internal Bat",Salinity
"05-23-2019 00:15:00",13.1,13.30,67,1025.1,2.9,3.7,154,10.10,0,0.0,25.6,0.0,1,68.0,11.80,8.23,44900,0.820,7.1,9.40,103.7,-57.3,0.0,28.97
"05-23-2019 00:30:00",13.1,12.90,65,1025.2,2.9,4.3,166,9.60,0,0.0,25.6,0.0,0,48.0,11.79,8.16,44930,0.830,8.5,9.44,104.2,-53.5,0.0,28.99
"05-23-2019 00:45:00",13.1,13.30,62,1025.3,3.7,4.8,150,9.60,0,0.0,25.6,0.0,0,30.0,11.74,8.15,45060,0.830,7.1,9.42,104.0,-52.7,0.0,29.08
"05-23-2019 01:00:00",13.1,13.10,64,1025.4,3.8,5.2,156,9.70,0,0.0,25.6,0.0,0,41.0,11.80,8.14,44900,0.850,9.8,9.37,103.4,-52.1,0.0,28.97
"05-23-2019 01:15:00",13.1,13.10,65,1025.3,4.4,5.8,155,9.70,0,0.0,25.6,0.0,0,35.0,11.90,8.14,44830,0.860,8.3,9.38,103.7,-52.1,0.0,28.92
"05-23-2019 01:30:00",13.1,13.20,60,1025.2,4.8,6.9,170,9.30,0,0.0,25.6,0.0,0,34.0,11.94,8.13,44670,0.860,7.9,9.37,103.6,-51.8,0.0,28.81
"05-23-2019 01:45:00",13.1,13.20,63,1025.1,5.6,7.1,174,9.60,0,0.0,25.6,0.0,0,37.0,11.91,8.13,44570,0.810,7.8,9.32,103.0,-51.8,0.0,28.74
"05-23-2019 02:00:00",13.1,13.10,61,1025.0,5.8,8.0,200,9.30,0,0.0,25.6,0.0,0,52.0,11.91,8.13,44530,0.850,8.4,9.32,102.9,-51.7,0.0,28.71
"05-23-2019 02:15:00",13.1,12.90,62,1025.0,5.6,8.1,189,9.30,0,0.0,25.6,0.0,0,46.0,11.91,8.13,44420,0.860,7.3,9.30,102.6,-51.6,0.0,28.63
"05-23-2019 02:30:00",13.1,12.70,65,1024.9,5.3,7.4,194,9.40,0,0.0,25.6,0.0,0,58.0,11.89,8.13,44370,0.840,8.0,9.26,102.2,-51.4,0.0,28.60
"05-23-2019 02:45:00",13.1,12.50,64,1025.0,5.0,6.5,186,9.20,0,0.0,25.6,0.0,0,54.0,11.93,8.13,44460,0.810,8.8,9.28,102.5,-51.6,0.0,28.66
"05-23-2019 03:00:00",13.1,12.40,65,1025.1,4.8,6.5,200,9.10,0,0.0,25.6,0.0,0,74.0,11.94,8.13,44410,0.830,7.5,9.27,102.4,-51.7,0.0,28.62
"05-23-2019 03:15:00",13.1,12.40,66,1024.9,4.7,6.5,191,9.20,0,0.0,25.6,0.0,0,88.0,11.92,8.13,44450,0.770,7.3,9.26,102.3,-51.6,0.0,28.65
"05-23-2019 03:30:00",13.1,12.60,69,1024.9,5.2,7.0,221,9.60,0,0.0,25.6,0.0,0,130.0,11.93,8.13,44440,0.790,7.5,9.26,102.3,-51.4,0.0,28.65
"05-23-2019 03:45:00",13.0,12.20,67,1025.0,5.7,7.6,194,9.20,0,0.0,25.6,0.0,0,108.0,11.91,8.13,44360,0.870,7.7,9.24,102.0,-51.5,0.0,28.59
"05-23-2019 04:00:00",13.0,12.30,66,1025.0,4.6,6.7,206,9.10,0,0.0,25.6,0.0,0,123.0,11.89,8.13,44440,0.770,8.0,9.25,102.1,-51.5,0.0,28.64
"05-23-2019 04:15:00",13.0,12.20,64,1025.1,5.2,7.6,203,8.80,0,0.0,25.6,0.0,0,129.0,11.88,8.13,44410,0.800,8.1,9.25,102.1,-51.4,0.0,28.62
"05-23-2019 04:30:00",13.0,12.10,67,1025.2,4.8,7.4,213,9.00,0,0.0,25.6,0.0,0,154.0,11.88,8.13,44490,0.830,7.0,9.25,102.1,-51.5,0.0,28.68
"05-23-2019 04:45:00",13.0,11.80,69,1025.0,4.7,6.7,148,9.00,0,0.0,25.6,0.0,0,76.0,11.87,8.13,44490,0.780,7.5,9.26,102.1,-51.5,0.0,28.68
"05-23-2019 05:00:00",13.0,11.70,70,1025.1,6.3,8.2,225,9.00,0,0.0,25.6,0.0,0,160.0,11.85,8.13,44550,0.760,7.2,9.24,102.0,-51.5,0.0,28.72
"05-23-2019 05:15:00",13.0,11.70,71,1025.2,5.5,7.7,222,9.10,0,0.0,25.6,0.0,0,192.0,11.79,8.13,44540,0.770,7.6,9.22,101.6,-51.5,0.0,28.71
"05-23-2019 05:30:00",12.9,11.80,74,1025.2,5.1,7.2,213,9.40,0,0.0,25.6,0.0,0,184.0,11.79,8.13,44580,0.840,7.9,9.23,101.7,-51.4,0.0,28.74
"05-23-2019 05:45:00",13.0,11.70,75,1025.1,4.7,6.4,206,9.40,0,0.0,25.6,0.0,0,189.0,11.79,8.13,44620,0.830,7.0,9.22,101.6,-51.3,0.0,28.77
"05-23-2019 06:00:00",13.0,11.70,75,1025.1,4.8,6.8,199,9.40,0,0.0,25.6,0.0,0,183.0,11.75,8.13,44600,0.850,7.6,9.21,101.4,-51.2,0.0,28.75
"05-23-2019 06:15:00",13.0,11.70,73,1024.8,4.5,6.1,194,9.30,0,0.0,25.6,0.0,0,198.0,11.74,8.12,44640,0.890,7.3,9.20,101.3,-51.0,0.0,28.78
"05-23-2019 06:30:00",12.9,11.70,71,1024.7,4.2,6.2,186,9.10,0,0.0,25.6,0.0,0,198.0,11.72,8.12,44590,0.910,6.6,9.19,101.1,-50.9,0.0,28.74
"05-23-2019 06:45:00",12.9,11.80,70,1024.9,4.4,6.7,177,9.00,0,0.0,25.6,0.0,0,174.0,11.72,8.12,44660,0.820,6.8,9.15,100.7,-50.8,0.0,28.79
"05-23-2019 07:00:00",12.9,11.90,71,1025.4,3.3,4.9,211,9.20,0,0.0,25.6,0.0,0,203.0,11.72,8.12,44630,0.850,6.6,9.11,100.3,-50.7,0.0,28.77
"05-23-2019 07:15:00",12.9,11.90,70,1025.0,3.2,5.3,216,9.20,0,0.0,25.6,0.0,0,211.0,11.71,8.12,44690,0.770,6.5,9.15,100.7,-50.8,0.0,28.81
"05-23-2019 07:30:00",12.9,12.10,69,1024.7,5.1,6.8,187,9.20,0,0.0,25.6,0.0,0,194.0,11.71,8.12,44670,0.830,7.3,9.14,100.6,-50.8,0.0,28.80
"05-23-2019 07:45:00",12.9,12.10,69,1024.5,4.8,6.7,178,9.20,0,0.0,25.6,0.0,0,165.0,11.95,8.12,44270,0.840,7.3,9.09,100.4,-50.7,0.0,28.53
"05-23-2019 08:00:00",12.8,12.10,70,1024.1,4.3,6.1,182,9.30,0,0.0,25.6,0.0,0,171.0,11.87,8.12,44390,0.840,7.8,9.11,100.5,-50.8,0.0,28.61
"05-23-2019 08:15:00",12.9,12.10,67,1024.1,4.3,5.5,178,9.00,0,0.0,25.6,0.0,0,165.0,11.84,8.12,44410,0.830,7.5,9.12,100.5,-50.9,0.0,28.62
"05-23-2019 08:30:00",12.9,12.20,69,1024.0,4.1,6.1,184,9.30,0,0.0,25.6,0.0,0,174.0,11.89,8.12,44420,0.840,7.5,9.11,100.5,-50.9,0.0,28.63
"05-23-2019 08:45:00",12.9,12.20,68,1024.2,3.7,5.9,181,9.20,0,0.0,25.6,0.0,0,173.0,11.94,8.12,44300,0.840,6.8,9.09,100.4,-51.0,0.0,28.55
"05-23-2019 09:00:00",12.9,12.20,68,1024.3,4.5,5.9,182,9.30,0,0.0,25.6,0.0,0,169.0,11.96,8.14,44300,0.870,6.8,9.09,100.4,-52.2,0.0,28.55
"05-23-2019 09:15:00",12.9,12.30,68,1024.5,3.9,6.1,188,9.40,0,0.0,25.6,0.0,2,172.0,11.99,8.20,44220,0.870,7.3,9.04,99.9,-55.8,0.0,28.49
"05-23-2019 09:30:00",12.9,12.40,67,1024.4,4.8,7.0,189,9.30,0,0.0,25.6,0.0,7,173.0,12.04,8.24,44200,0.860,7.4,9.04,100.0,-57.6,0.0,28.48
"05-23-2019 09:45:00",12.9,12.50,67,1024.5,4.8,6.9,193,9.40,0,0.0,25.6,0.0,26,175.0,12.04,8.23,44140,0.790,7.3,9.05,100.1,-57.4,0.0,28.43
"05-23-2019 10:00:00",12.9,12.60,67,1024.4,4.3,6.0,186,9.50,0,0.0,25.6,0.0,57,172.0,12.07,8.23,44100,0.770,6.0,9.01,99.7,-57.4,0.0,28.41
"05-23-2019 10:15:00",13.1,12.70,64,1023.9,5.1,7.1,183,9.20,0,0.0,25.6,0.0,200,177.0,12.07,8.25,44280,0.760,6.4,9.02,99.9,-58.2,0.0,28.53
"05-23-2019 10:30:00",13.3,12.70,66,1023.8,4.0,6.4,176,9.50,0,0.0,25.6,0.0,170,173.0,12.07,8.25,44260,0.820,6.2,9.04,100.0,-58.2,0.0,28.53
"05-23-2019 10:45:00",13.1,12.60,68,1023.6,3.6,5.4,180,9.60,0,0.0,25.6,0.0,86,178.0,12.11,8.24,44440,0.780,6.6,9.06,100.5,-57.9,0.0,28.65
"05-23-2019 11:00:00",13.0,12.70,67,1023.5,4.9,6.8,181,9.70,0,0.0,25.6,0.0,105,181.0,12.08,8.24,44410,0.850,6.1,9.07,100.5,-57.6,0.0,28.63
"05-23-2019 11:15:00",13.0,12.90,67,1023.5,4.5,6.7,182,9.70,0,0.0,25.6,0.0,72,176.0,11.98,8.24,44450,0.800,5.8,9.08,100.4,-57.6,0.0,28.65
"05-23-2019 11:30:00",13.0,13.00,67,1023.6,4.8,6.6,203,9.80,0,0.0,25.6,0.0,107,179.0,11.96,8.24,44470,0.790,6.5,9.07,100.3,-57.6,0.0,28.67
"05-23-2019 11:45:00",13.1,13.10,65,1023.7,6.0,9.2,196,9.70,0,0.0,25.6,0.0,172,163.0,11.93,8.24,44400,0.790,6.2,9.05,100.0,-57.6,0.0,28.62
"05-23-2019 12:00:00",13.2,13.20,67,1023.5,6.0,9.2,190,10.00,0,0.0,25.6,0.0,271,154.0,11.89,8.24,44550,0.820,6.2,9.03,99.7,-57.7,0.0,28.72
"05-23-2019 12:15:00",13.4,13.40,68,1023.5,5.9,8.1,192,10.30,0,0.0,25.6,0.0,282,158.0,11.88,8.24,44490,0.880,6.3,9.02,99.6,-57.6,0.0,28.68
"05-23-2019 12:30:00",13.4,13.50,68,1023.1,4.9,8.4,188,10.40,0,0.0,25.6,0.0,282,155.0,11.87,8.23,44530,0.780,5.8,9.02,99.5,-57.5,0.0,28.71
"05-23-2019 12:45:00",13.5,13.80,68,1023.0,5.2,7.7,208,10.70,0,0.0,25.6,0.0,279,154.0,11.90,8.24,44580,0.820,6.1,9.02,99.6,-57.6,0.0,28.74
"05-23-2019 13:00:00",13.5,13.90,70,1023.3,4.9,6.5,200,11.00,0,0.0,25.6,0.0,253,119.0,11.91,8.24,44510,0.750,5.8,9.03,99.7,-58.0,0.0,28.70
"05-23-2019 13:15:00",13.8,14.20,69,1023.3,7.2,9.9,203,11.10,0,0.0,25.6,0.0,714,50.0,11.95,8.26,44540,0.870,4.4,9.07,100.3,-58.7,0.0,28.72
"05-23-2019 13:30:00",13.9,14.70,68,1023.1,5.4,8.0,216,11.40,0,0.0,25.6,0.0,661,39.0,12.05,8.25,44400,0.840,3.8,9.10,100.8,-58.5,0.0,28.62
"05-23-2019 13:45:00",14.0,14.80,69,1022.7,5.2,7.6,209,11.60,0,0.0,25.6,0.0,593,35.0,12.13,8.25,43920,0.880,4.1,9.10,100.7,-58.4,0.0,28.28
"05-23-2019 14:00:00",14.0,14.60,71,1022.7,5.4,7.1,210,11.60,0,0.0,25.6,0.0,434,45.0,12.16,8.25,43920,0.780,5.1,9.09,100.7,-58.6,0.0,28.28
"05-23-2019 14:15:00",13.9,14.50,72,1022.6,6.4,9.0,196,11.70,0,0.0,25.6,0.0,498,65.0,12.17,8.25,43600,0.830,5.0,9.10,100.6,-58.5,0.0,28.06
"05-23-2019 14:30:00",13.9,14.30,73,1022.3,5.8,7.6,194,11.60,0,0.0,25.6,0.0,454,54.0,12.17,8.25,43610,0.760,6.0,9.11,100.8,-58.5,0.0,28.06
"05-23-2019 14:45:00",13.6,14.30,74,1022.0,4.9,6.5,201,11.70,0,0.0,25.6,0.0,247,50.0,12.16,8.25,43410,0.890,6.4,9.14,101.0,-58.3,0.0,27.92
"05-23-2019 15:00:00",13.6,14.50,74,1021.9,4.3,6.5,212,11.90,0,0.0,25.6,0.0,215,54.0,12.15,8.25,43460,0.900,6.8,9.13,100.9,-58.2,0.0,27.96
"05-23-2019 15:15:00",13.7,14.40,74,1021.7,3.7,4.9,209,11.90,0,0.0,25.6,0.0,374,56.0,12.17,8.25,43390,0.790,7.5,9.18,101.5,-58.6,0.0,27.91
"05-23-2019 15:30:00",13.9,14.50,74,1021.6,4.0,5.6,201,11.90,0,0.0,25.6,0.0,572,44.0,12.25,8.26,43310,0.850,5.3,9.26,102.4,-59.2,0.0,27.85
"05-23-2019 15:45:00",14.2,14.80,74,1021.0,4.6,7.3,211,12.10,0,0.0,25.6,0.0,686,63.0,12.32,8.26,43380,0.830,5.1,9.19,101.9,-59.0,0.0,27.90
"05-23-2019 16:00:00",14.3,15.10,72,1020.7,5.3,6.9,202,12.20,0,0.0,25.6,0.0,749,80.0,12.29,8.27,43360,0.800,5.0,9.23,102.2,-59.4,0.0,27.89
"05-23-2019 16:15:00",14.3,15.30,71,1020.4,5.9,7.7,228,12.30,0,0.0,25.6,0.0,655,140.0,12.34,8.26,43390,0.760,5.8,9.19,102.0,-58.9,0.0,27.91
"05-23-2019 16:30:00",14.4,15.60,69,1020.3,6.7,11.6,198,12.40,0,0.0,25.6,0.0,566,98.0,12.38,8.26,43440,0.680,5.5,9.24,102.6,-59.2,0.0,27.95
"05-23-2019 16:45:00",14.3,15.20,71,1019.9,6.7,9.7,268,12.30,0,0.0,25.6,0.0,504,161.0,12.39,8.26,43420,0.740,5.8,9.26,102.8,-59.2,0.0,27.94
"05-23-2019 17:00:00",14.8,15.40,71,1019.3,6.8,10.2,187,12.40,0,0.0,25.6,0.0,678,115.0,12.42,8.27,43460,0.840,5.9,9.27,103.1,-59.5,0.0,27.97
"05-23-2019 17:15:00",14.6,15.40,71,1018.9,6.6,10.1,185,12.40,0,0.0,25.6,0.0,748,102.0,12.44,8.27,43530,0.690,5.3,9.27,103.1,-59.9,0.0,28.02
"05-23-2019 17:30:00",14.6,15.80,70,1018.4,6.7,9.4,170,12.60,0,0.0,25.6,0.0,1033,93.0,12.51,8.28,43440,0.850,5.1,9.30,103.5,-60.0,0.0,27.95
"05-23-2019 17:45:00",14.6,15.70,69,1017.9,7.5,11.6,228,12.40,0,0.0,25.6,0.0,564,146.0,12.54,8.28,43520,0.600,5.5,9.31,103.7,-60.2,0.0,28.02
"05-23-2019 18:00:00",14.8,15.80,66,1017.4,6.4,9.9,236,12.20,0,0.0,25.6,0.0,686,171.0,12.54,8.28,43490,0.680,5.8,9.34,104.1,-60.5,0.0,27.99
"05-23-2019 18:15:00",14.8,16.10,63,1017.1,6.9,13.0,225,12.20,0,0.0,25.6,0.0,428,172.0,12.55,8.27,43560,0.740,6.6,9.34,104.1,-59.9,0.0,28.04
"05-23-2019 18:30:00",14.2,16.40,61,1017.1,7.4,11.4,182,12.10,0,0.0,25.6,0.0,659,146.0,12.56,8.29,43750,0.690,5.7,9.35,104.3,-60.9,0.0,28.18
"05-23-2019 18:45:00",14.1,16.70,57,1017.1,8.4,12.7,192,11.90,0,0.0,25.6,0.0,380,149.0,12.61,8.23,43790,0.830,6.8,9.34,104.4,-57.6,0.0,28.21
"05-23-2019 19:00:00",14.0,16.50,61,1016.8,6.8,9.8,182,12.20,0,0.0,25.6,0.0,658,156.0,12.63,8.17,43930,0.590,6.5,9.38,104.9,-53.9,0.0,28.30
"05-23-2019 19:15:00",14.0,16.30,62,1016.9,6.8,10.1,181,12.30,0,0.0,25.6,0.0,403,160.0,12.66,8.15,43980,0.740,7.1,9.41,105.3,-52.9,0.0,28.35
"05-23-2019 19:30:00",14.1,15.80,65,1016.8,8.1,12.9,177,12.10,0,0.0,25.6,0.0,265,150.0,12.62,8.15,44070,0.900,8.1,9.44,105.6,-52.9,0.0,28.41
"05-23-2019 19:45:00",13.7,15.70,68,1016.8,6.4,10.9,193,12.30,0,0.0,25.6,0.0,219,172.0,12.59,8.15,44120,0.720,8.9,9.37,104.9,-53.0,0.0,28.44
"05-23-2019 20:00:00",13.6,15.60,69,1016.4,7.1,10.8,182,12.40,0,0.0,25.6,0.0,220,164.0,12.50,8.14,44250,0.810,9.2,9.38,104.8,-52.5,0.0,28.53
"05-23-2019 20:15:00",13.5,15.30,71,1016.4,6.4,8.5,188,12.30,0,0.0,25.6,0.0,196,172.0,12.49,8.14,44220,0.780,10.3,9.36,104.5,-52.5,0.0,28.51
"05-23-2019 20:30:00",14.1,15.40,71,1016.4,5.9,8.6,200,12.40,0,0.0,25.6,0.0,260,184.0,12.44,8.17,44270,0.730,8.5,9.39,104.7,-53.9,0.0,28.55
"05-23-2019 20:45:00",13.5,15.20,72,1016.3,5.8,7.8,177,12.40,0,0.0,25.6,0.0,149,165.0,12.22,8.18,44470,0.630,9.5,9.78,108.7,-54.7,0.0,28.68
"05-23-2019 21:00:00",13.3,15.30,72,1016.0,6.7,10.4,185,12.50,0,0.0,25.6,0.0,87,159.0,12.20,8.19,44420,0.740,9.1,9.70,107.8,-55.1,0.0,28.64
"05-23-2019 21:15:00",13.2,15.40,72,1015.7,6.0,8.9,171,12.60,0,0.0,25.6,0.0,65,155.0,12.48,8.16,44310,0.690,10.3,9.49,106.0,-53.4,0.0,28.57
"05-23-2019 21:30:00",13.1,15.30,73,1015.0,6.1,8.9,170,12.60,60,0.4,25.6,0.0,52,163.0,12.29,8.17,44430,0.830,9.6,9.52,105.9,-53.8,0.0,28.65
"05-23-2019 21:45:00",13.2,15.50,74,1014.0,6.7,9.7,164,12.80,60,0.0,25.9,0.2,45,170.0,12.39,8.16,44390,0.720,9.1,9.48,105.7,-53.3,0.0,28.62
"05-23-2019 22:00:00",13.2,15.50,75,1014.0,6.2,9.1,171,13.00,0,0.0,25.9,0.0,44,165.0,12.27,8.16,44410,0.590,8.6,9.53,106.0,-53.1,0.0,28.64
"05-23-2019 22:15:00",13.2,14.90,79,1013.6,5.1,7.1,180,12.80,0,0.0,25.9,0.0,51,168.0,12.34,8.16,44370,0.690,9.6,9.53,106.2,-53.1,0.0,28.61
"05-23-2019 22:30:00",13.3,15.00,80,1013.3,5.2,7.7,195,13.00,0,0.0,25.9,0.0,112,182.0,12.46,8.15,44340,0.700,9.8,9.49,106.0,-53.0,0.0,28.59
"05-23-2019 22:45:00",13.2,14.90,81,1013.2,4.9,7.0,195,13.00,0,0.0,25.9,0.0,72,173.0,12.50,8.15,44470,0.710,9.4,9.48,106.0,-52.8,0.0,28.69
"05-23-2019 23:00:00",13.2,14.70,82,1013.1,4.2,6.6,189,13.00,0,0.0,25.9,0.0,47,175.0,12.62,8.15,44240,0.610,10.6,9.43,105.7,-52.9,0.0,28.53
"05-23-2019 23:15:00",13.1,14.80,83,1012.6,5.1,8.2,179,13.00,0,0.0,25.9,0.0,19,156.0,12.55,8.15,44320,0.780,10.2,9.42,105.3,-52.7,0.0,28.58
"05-23-2019 23:30:00",13.1,14.80,83,1012.1,6.8,10.0,181,13.10,0,0.0,25.9,0.0,16,147.0,12.54,8.15,44390,0.620,10.2,9.38,105.0,-52.6,0.0,28.63
"05-23-2019 23:45:00",13.1,14.70,84,1011.7,7.1,11.2,188,13.10,0,0.0,25.9,0.0,11,153.0,12.56,8.15,44350,0.700,12.3,9.39,105.1,-52.6,0.0,28.60
"05-24-2019 00:00:00",13.1,14.70,84,1011.7,8.4,12.6,198,13.10,0,0.0,25.9,0.0,3,152.0,12.61,8.14,44370,0.550,11.4,9.35,104.8,-52.5,0.0,28.62
"05-24-2019 00:15:00",13.1,14.70,84,1011.7,7.3,10.8,205,13.10,0,0.0,25.9,0.0,0,159.0,12.60,8.14,44300,0.600,11.6,9.32,104.4,-52.4,0.0,28.57
"05-24-2019 00:30:00",13.1,14.90,84,1011.4,6.9,10.6,190,13.30,60,3.0,26.0,0.1,0,137.0,12.56,8.14,44280,0.710,11.7,9.32,104.3,-52.3,0.0,28.56
"05-24-2019 00:45:00",13.0,14.70,85,1011.2,7.0,10.0,216,13.20,0,0.0,26.1,0.1,0,151.0,12.55,8.14,44300,0.670,11.5,9.28,103.8,-52.2,0.0,28.57
"05-24-2019 01:00:00",13.0,14.80,86,1011.2,5.7,7.7,222,13.40,0,0.0,26.1,0.0,0,144.0,12.55,8.14,44350,0.630,10.7,9.27,103.7,-52.1,0.0,28.60
"05-24-2019 01:15:00",13.1,14.60,87,1010.8,5.1,7.3,173,13.30,60,0.0,26.1,0.0,0,64.0,12.54,8.14,44240,0.780,11.6,9.29,103.9,-52.2,0.0,28.53
"05-24-2019 01:30:00",13.1,14.60,88,1010.6,4.3,6.7,208,13.40,0,0.0,26.1,0.0,0,63.0,12.55,8.14,44300,0.680,11.4,9.28,103.8,-52.2,0.0,28.57
"05-24-2019 01:45:00",13.1,14.50,89,1009.5,6.5,9.3,195,13.40,0,0.0,26.1,0.0,0,47.0,12.59,8.14,44300,0.710,12.7,9.24,103.4,-52.1,0.0,28.57
"05-24-2019 02:00:00",13.0,14.40,89,1009.1,6.6,8.8,193,13.30,0,0.0,26.1,0.0,0,37.0,12.57,8.14,44390,0.670,11.4,9.28,103.9,-52.2,0.0,28.64
"05-24-2019 02:15:00",13.0,14.40,89,1008.9,5.4,7.0,203,13.30,0,0.0,26.1,0.0,0,34.0,12.45,8.14,44410,0.710,12.7,9.32,104.1,-52.3,0.0,28.65
"05-24-2019 02:30:00",13.0,14.30,89,1008.5,5.1,6.4,216,13.20,0,0.0,26.1,0.0,0,49.0,12.03,8.14,44550,0.690,12.0,9.28,102.8,-51.9,0.0,28.73
"05-24-2019 02:45:00",13.0,14.40,89,1008.3,5.5,8.1,206,13.30,0,0.0,26.1,0.0,0,54.0,11.99,8.13,44480,0.620,10.2,9.28,102.6,-51.7,0.0,28.68
"05-24-2019 03:00:00",13.0,14.40,89,1007.9,5.3,7.6,224,13.30,0,0.0,26.1,0.0,0,76.0,12.00,8.13,44430,0.700,11.0,9.28,102.7,-51.6,0.0,28.64
"05-24-2019 03:15:00",13.0,14.60,90,1008.1,5.3,7.7,219,13.60,0,0.0,26.1,0.0,0,62.0,12.01,8.13,44370,0.700,11.2,9.27,102.5,-51.4,0.0,28.60
"05-24-2019 03:30:00",13.0,14.80,89,1007.5,4.8,7.2,227,13.70,0,0.0,26.1,0.0,0,64.0,12.03,8.13,44440,0.660,9.6,9.26,102.5,-51.3,0.0,28.65
"05-24-2019 03:45:00",13.0,14.80,90,1007.3,5.6,8.3,205,13.80,60,0.0,26.2,0.1,0,69.0,12.04,8.13,44360,0.670,10.2,9.28,102.7,-51.5,0.0,28.59
"05-24-2019 04:00:00",13.0,14.70,90,1009.0,6.0,8.4,257,13.80,60,10.2,27.3,1.0,0,125.0,12.00,8.13,44470,0.650,10.5,9.26,102.4,-51.5,0.0,28.67
"05-24-2019 04:15:00",12.9,14.40,93,1007.5,6.3,8.6,226,13.70,60,11.7,29.2,2.0,0,139.0,12.01,8.13,44380,0.610,11.0,9.23,102.1,-51.3,0.0,28.61
"05-24-2019 04:30:00",12.9,14.40,94,1006.4,6.9,9.5,198,13.80,60,6.4,31.7,2.4,0,138.0,12.03,8.13,44390,0.650,9.4,9.20,101.9,-51.4,0.0,28.61
"05-24-2019 04:45:00",12.9,14.10,94,1005.6,7.7,10.8,188,13.50,60,0.0,31.7,0.0,0,125.0,12.00,8.13,44490,0.600,10.8,9.22,102.1,-51.4,0.0,28.69
"05-24-2019 05:00:00",12.9,15.00,94,1005.7,7.9,12.2,209,14.40,60,0.0,31.7,0.0,0,135.0,12.06,8.12,44390,0.470,9.7,9.19,101.8,-51.2,0.0,28.61
"05-24-2019 05:15:00",12.9,14.70,93,1005.5,6.8,9.9,235,14.00,0,0.0,31.7,0.0,0,159.0,12.06,8.13,44490,0.720,9.3,9.19,101.8,-51.3,0.0,28.69
"05-24-2019 05:30:00",12.9,14.40,92,1005.5,6.2,8.8,215,13.70,0,0.0,31.7,0.0,0,153.0,12.04,8.13,44420,0.710,9.0,9.19,101.7,-51.3,0.0,28.64
"05-24-2019 05:45:00",12.9,14.30,93,1005.7,6.2,8.8,244,13.60,0,0.0,31.7,0.0,0,195.0,11.98,8.13,44570,0.590,8.8,9.21,101.9,-51.4,0.0,28.74
"05-24-2019 06:00:00",12.9,14.50,93,1005.5,6.4,8.4,226,13.70,0,0.0,31.7,0.0,0,178.0,12.03,8.13,44590,0.650,9.5,9.21,102.0,-51.3,0.0,28.76
"05-24-2019 06:15:00",12.9,14.30,92,1005.2,6.3,8.4,225,13.60,0,0.0,31.7,0.0,0,182.0,12.03,8.13,44610,0.720,9.8,9.17,101.6,-51.2,0.0,28.77
"05-24-2019 06:30:00",12.9,14.20,93,1004.8,5.1,7.2,217,13.60,0,0.0,31.7,0.0,0,188.0,12.20,8.12,44460,0.550,9.8,9.09,101.0,-50.9,0.0,28.67
"05-24-2019 06:45:00",12.9,13.90,93,1004.6,5.3,6.7,206,13.20,0,0.0,31.7,0.0,0,177.0,12.20,8.12,44500,0.710,8.9,9.07,100.8,-50.8,0.0,28.70
"05-24-2019 07:00:00",12.9,13.80,93,1004.6,4.9,6.3,226,13.10,0,0.0,31.7,0.0,0,188.0,12.20,8.12,44490,0.670,9.2,9.08,100.9,-50.9,0.0,28.69
"05-24-2019 07:15:00",12.9,13.80,93,1004.2,4.6,6.0,224,13.10,0,0.0,31.7,0.0,0,195.0,12.23,8.12,44520,0.710,9.8,9.07,100.8,-51.0,0.0,28.72
"05-24-2019 07:30:00",12.9,13.70,93,1004.2,4.4,5.8,206,13.00,0,0.0,31.7,0.0,0,177.0,12.26,8.12,44480,0.710,9.3,9.04,100.5,-50.8,0.0,28.69
"05-24-2019 07:45:00",12.9,13.80,93,1004.1,4.2,5.8,220,13.20,0,0.0,31.7,0.0,0,181.0,12.23,8.12,44520,0.690,9.6,9.02,100.3,-50.8,0.0,28.72
"05-24-2019 08:00:00",12.9,14.20,93,1003.9,4.9,8.3,225,13.50,0,0.0,31.7,0.0,0,187.0,12.20,8.11,44560,0.600,9.6,8.99,99.9,-50.5,0.0,28.75
"05-24-2019 08:15:00",12.8,14.40,92,1003.7,5.4,8.0,226,13.60,0,0.0,31.7,0.0,0,187.0,11.97,8.12,44680,0.590,9.2,9.08,100.5,-50.9,0.0,28.82
"05-24-2019 08:30:00",12.8,14.30,91,1003.6,5.8,8.5,227,13.50,0,0.0,31.7,0.0,0,178.0,11.88,8.12,44600,0.750,9.0,9.08,100.2,-50.7,0.0,28.76
"05-24-2019 08:45:00",12.9,14.70,90,1003.5,6.3,10.1,225,13.70,0,0.0,31.7,0.0,0,169.0,11.84,8.12,44640,0.600,8.0,9.08,100.2,-50.8,0.0,28.78
"05-24-2019 09:00:00",12.9,15.10,86,1003.4,6.4,9.0,222,13.70,0,0.0,31.7,0.0,1,160.0,11.79,8.12,44630,0.670,8.3,9.08,100.1,-50.9,0.0,28.78
"05-24-2019 09:15:00",12.9,15.20,84,1003.4,6.1,8.7,241,13.50,0,0.0,31.7,0.0,6,179.0,11.82,8.12,44770,0.660,10.4,9.08,100.3,-50.9,0.0,28.88
"05-24-2019 09:30:00",12.9,15.20,83,1003.6,5.9,8.3,234,13.50,0,0.0,31.7,0.0,16,169.0,11.87,8.12,44600,0.640,8.4,9.06,100.0,-50.8,0.0,28.76
