"Date","Time (LST)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2021/12/06","23:36","1.096","-","1.71"
"2021/12/06","23:42","1.046","-","1.66"
"2021/12/06","23:48","0.998","-","1.63"
"2021/12/06","23:54","0.953","-","1.45"
"2021/12/07","00:00","0.91","-","1.39"
"2021/12/07","00:06","0.871","-","1.33"
"2021/12/07","00:12","0.834","-","1.25"
"2021/12/07","00:18","0.801","-","1.21"
"2021/12/07","00:24","0.77","-","1.21"
"2021/12/07","00:30","0.743","-","1.06"
"2021/12/07","00:36","0.718","-","0.9"
"2021/12/07","00:42","0.695","-","0.72"
"2021/12/07","00:48","0.675","-","0.7"
"2021/12/07","00:54","0.657","-","0.54"
"2021/12/07","01:00","0.641","-","0.47"
"2021/12/07","01:06","0.625","-","0.47"
"2021/12/07","01:12","0.611","-","0.5"
"2021/12/07","01:18","0.597","-","0.55"
"2021/12/07","01:24","0.583","-","0.47"
"2021/12/07","01:30","0.569","-","0.14"
"2021/12/07","01:36","0.554","-","0"
"2021/12/07","01:42","0.538","-","0.13"
"2021/12/07","01:48","0.521","-","0.26"
"2021/12/07","01:54","0.503","-","0.26"
"2021/12/07","02:00","0.484","-","0.19"
"2021/12/07","02:06","0.463","-","0.03"
"2021/12/07","02:12","0.44","-","0.06"
"2021/12/07","02:18","0.416","-","0.1"
"2021/12/07","02:24","0.391","-","0.05"
"2021/12/07","02:30","0.365","-","-0.04"
"2021/12/07","02:36","0.337","-","-0.16"
"2021/12/07","02:42","0.309","-","-0.1"
"2021/12/07","02:48","0.28","-","0.02"
"2021/12/07","02:54","0.251","-","-0.1"
"2021/12/07","03:00","0.222","-","-0.13"
"2021/12/07","03:06","0.193","-","-0.1"
"2021/12/07","03:12","0.164","-","-0.15"
"2021/12/07","03:18","0.136","-","-0.2"
"2021/12/07","03:24","0.109","-","-0.27"
"2021/12/07","03:30","0.084","-","-0.39"
"2021/12/07","03:36","0.059","-","-0.38"
"2021/12/07","03:42","0.037","-","-0.35"
"2021/12/07","03:48","0.016","-","-0.38"
"2021/12/07","03:54","-0.003","-","-0.39"
"2021/12/07","04:00","-0.021","-","-0.4"
"2021/12/07","04:06","-0.036","-","-0.39"
"2021/12/07","04:12","-0.049","-","-0.41"
"2021/12/07","04:18","-0.059","-","-0.42"
"2021/12/07","04:24","-0.068","-","-0.36"
"2021/12/07","04:30","-0.075","-","-0.31"
"2021/12/07","04:36","-0.079","-","-0.28"
"2021/12/07","04:42","-0.082","-","-0.26"
"2021/12/07","04:48","-0.082","-","-0.25"
"2021/12/07","04:54","-0.08","-","-0.22"
"2021/12/07","05:00","-0.076","-","-0.15"
"2021/12/07","05:06","-0.069","-","-0.09"
"2021/12/07","05:12","-0.061","-","-0.16"
"2021/12/07","05:18","-0.05","-","-0.14"
"2021/12/07","05:24","-0.037","-","-0.09"
"2021/12/07","05:30","-0.021","-","-0.08"
"2021/12/07","05:36","-0.003","-","-0.12"
"2021/12/07","05:42","0.018","-","-0.14"
"2021/12/07","05:48","0.042","-","-0.16"
"2021/12/07","05:54","0.068","-","-0.12"
"2021/12/07","06:00","0.098","-","-0.07"
"2021/12/07","06:06","0.13","-","-0.04"
"2021/12/07","06:12","0.166","-","-0.07"
"2021/12/07","06:18","0.205","-","-0.02"
"2021/12/07","06:24","0.248","-","0.12"
"2021/12/07","06:30","0.294","-","0.19"
"2021/12/07","06:36","0.344","-","0.19"
"2021/12/07","06:42","0.397","-","0.23"
"2021/12/07","06:48","0.453","-","0.23"
"2021/12/07","06:54","0.513","-","0.22"
"2021/12/07","07:00","0.577","-","0.32"
"2021/12/07","07:06","0.643","-","0.48"
"2021/12/07","07:12","0.713","-","0.49"
"2021/12/07","07:18","0.786","-","0.43"
"2021/12/07","07:24","0.861","-","0.44"
"2021/12/07","07:30","0.939","-","0.48"
"2021/12/07","07:36","1.018","-","0.52"
"2021/12/07","07:42","1.1","-","0.61"
"2021/12/07","07:48","1.183","-","0.66"
"2021/12/07","07:54","1.268","-","0.7"
"2021/12/07","08:00","1.354","-","0.82"
"2021/12/07","08:06","1.44","-","0.91"
"2021/12/07","08:12","1.526","-","0.99"
"2021/12/07","08:18","1.612","-","1.13"
"2021/12/07","08:24","1.697","-","1.14"
"2021/12/07","08:30","1.782","-","1.18"
"2021/12/07","08:36","1.865","-","1.29"
"2021/12/07","08:42","1.946","-","1.38"
"2021/12/07","08:48","2.025","-","1.39"
"2021/12/07","08:54","2.101","-","1.4"
"2021/12/07","09:00","2.175","-","1.52"
"2021/12/07","09:06","2.245","-","1.63"
"2021/12/07","09:12","2.311","-","1.69"
"2021/12/07","09:18","2.373","-","1.71"
"2021/12/07","09:24","2.431","-","1.77"
"2021/12/07","09:30","2.484","-","1.87"
"2021/12/07","09:36","2.532","-","1.91"
"2021/12/07","09:42","2.575","-","1.89"
"2021/12/07","09:48","2.612","-","1.89"
"2021/12/07","09:54","2.644","-","1.93"
"2021/12/07","10:00","2.669","-","1.95"
"2021/12/07","10:06","2.689","-","1.95"
"2021/12/07","10:12","2.702","-","1.98"
"2021/12/07","10:18","2.71","-","2"
"2021/12/07","10:24","2.711","-","1.95"
"2021/12/07","10:30","2.707","-","2.02"
"2021/12/07","10:36","2.697","-","2.06"
"2021/12/07","10:42","2.681","-","1.93"
"2021/12/07","10:48","2.66","-","1.93"
"2021/12/07","10:54","2.634","-","1.98"
"2021/12/07","11:00","2.604","-","1.97"
"2021/12/07","11:06","2.57","-","1.83"
"2021/12/07","11:12","2.532","-","1.88"
"2021/12/07","11:18","2.491","-","1.92"
"2021/12/07","11:24","2.447","-","1.87"
"2021/12/07","11:30","2.401","-","1.84"
"2021/12/07","11:36","2.354","-","1.85"
"2021/12/07","11:42","2.305","-","1.83"
"2021/12/07","11:48","2.256","-","1.76"
"2021/12/07","11:54","2.207","-","1.71"
"2021/12/07","12:00","2.158","-","1.67"
"2021/12/07","12:06","2.11","-","1.69"
"2021/12/07","12:12","2.063","-","1.76"
"2021/12/07","12:18","2.017","-","1.77"
"2021/12/07","12:24","1.973","-","1.73"
"2021/12/07","12:30","1.931","-","1.64"
"2021/12/07","12:36","1.891","-","1.63"
"2021/12/07","12:42","1.852","-","1.59"
"2021/12/07","12:48","1.816","-","1.5"
"2021/12/07","12:54","1.781","-","1.53"
"2021/12/07","13:00","1.748","-","1.51"
"2021/12/07","13:06","1.715","-","1.55"
"2021/12/07","13:12","1.684","-","1.62"
"2021/12/07","13:18","1.654","-","1.53"
"2021/12/07","13:24","1.624","-","1.59"
"2021/12/07","13:30","1.595","-","1.69"
"2021/12/07","13:36","1.565","-","1.65"
"2021/12/07","13:42","1.534","-","1.6"
"2021/12/07","13:48","1.502","-","1.62"
"2021/12/07","13:54","1.47","-","1.64"
"2021/12/07","14:00","1.435","-","1.58"
"2021/12/07","14:06","1.399","-","1.52"
"2021/12/07","14:12","1.361","-","1.49"
"2021/12/07","14:18","1.32","-","1.34"
"2021/12/07","14:24","1.278","-","1.25"
"2021/12/07","14:30","1.233","-","1.17"
"2021/12/07","14:36","1.186","-","1.08"
"2021/12/07","14:42","1.136","-","0.91"
"2021/12/07","14:48","1.085","-","0.8"
"2021/12/07","14:54","1.031","-","0.77"
"2021/12/07","15:00","0.976","-","0.73"
"2021/12/07","15:06","0.92","-","0.73"
"2021/12/07","15:12","0.862","-","0.6"
"2021/12/07","15:18","0.804","-","0.46"
"2021/12/07","15:24","0.744","-","0.43"
"2021/12/07","15:30","0.685","-","0.47"
"2021/12/07","15:36","0.625","-","0.44"
"2021/12/07","15:42","0.566","-","0.29"
"2021/12/07","15:48","0.508","-","0.23"
"2021/12/07","15:54","0.45","-","0.25"
"2021/12/07","16:00","0.393","-","0.22"
"2021/12/07","16:06","0.338","-","0.15"
"2021/12/07","16:12","0.285","-","0.1"
"2021/12/07","16:18","0.233","-","0.05"
"2021/12/07","16:24","0.183","-","0.01"
"2021/12/07","16:30","0.135","-","-0.04"
"2021/12/07","16:36","0.089","-","-0.07"
"2021/12/07","16:42","0.045","-","-0.16"
"2021/12/07","16:48","0.003","-","-0.19"
"2021/12/07","16:54","-0.036","-","-0.18"
"2021/12/07","17:00","-0.073","-","-0.19"
"2021/12/07","17:06","-0.108","-","-0.26"
"2021/12/07","17:12","-0.14","-","-0.33"
"2021/12/07","17:18","-0.17","-","-0.33"
"2021/12/07","17:24","-0.197","-","-0.31"
"2021/12/07","17:30","-0.222","-","-0.32"
"2021/12/07","17:36","-0.244","-","-0.33"
"2021/12/07","17:42","-0.263","-","-0.34"
"2021/12/07","17:48","-0.28","-","-0.3"
"2021/12/07","17:54","-0.293","-","-0.31"
"2021/12/07","18:00","-0.304","-","-0.33"
"2021/12/07","18:06","-0.311","-","-0.31"
"2021/12/07","18:12","-0.314","-","-0.29"
"2021/12/07","18:18","-0.314","-","-0.25"
"2021/12/07","18:24","-0.311","-","-0.25"
"2021/12/07","18:30","-0.304","-","-0.21"
"2021/12/07","18:36","-0.292","-","-0.21"
"2021/12/07","18:42","-0.277","-","-0.16"
"2021/12/07","18:48","-0.258","-","-0.13"
"2021/12/07","18:54","-0.234","-","-0.1"
"2021/12/07","19:00","-0.206","-","-0.08"
"2021/12/07","19:06","-0.174","-","-0.08"
"2021/12/07","19:12","-0.138","-","-0.09"
"2021/12/07","19:18","-0.098","-","-0.06"
"2021/12/07","19:24","-0.054","-","-0.03"
"2021/12/07","19:30","-0.006","-","-0.07"
"2021/12/07","19:36","0.045","-","-0.06"
"2021/12/07","19:42","0.101","-","-0.04"
"2021/12/07","19:48","0.159","-","0.03"
"2021/12/07","19:54","0.22","-","0.1"
"2021/12/07","20:00","0.284","-","0.17"
"2021/12/07","20:06","0.35","-","0.23"
"2021/12/07","20:12","0.419","-","0.29"
"2021/12/07","20:18","0.489","-","0.37"
"2021/12/07","20:24","0.56","-","0.46"
"2021/12/07","20:30","0.633","-","0.51"
"2021/12/07","20:36","0.706","-","0.53"
"2021/12/07","20:42","0.779","-","0.62"
"2021/12/07","20:48","0.852","-","0.75"
"2021/12/07","20:54","0.924","-","0.8"
"2021/12/07","21:00","0.995","-","0.85"
"2021/12/07","21:06","1.065","-","0.89"
"2021/12/07","21:12","1.133","-","1"
"2021/12/07","21:18","1.199","-","1.09"
"2021/12/07","21:24","1.262","-","1.1"
"2021/12/07","21:30","1.322","-","1.12"
"2021/12/07","21:36","1.379","-","1.19"
"2021/12/07","21:42","1.432","-","1.23"
"2021/12/07","21:48","1.481","-","1.25"
"2021/12/07","21:54","1.525","-","1.33"
"2021/12/07","22:00","1.565","-","1.39"
"2021/12/07","22:06","1.6","-","1.32"
"2021/12/07","22:12","1.63","-","1.34"
"2021/12/07","22:18","1.655","-","1.43"
"2021/12/07","22:24","1.674","-","1.43"
"2021/12/07","22:30","1.688","-","1.39"
"2021/12/07","22:36","1.696","-","1.43"
"2021/12/07","22:42","1.699","-","1.48"
"2021/12/07","22:48","1.696","-","1.47"
"2021/12/07","22:54","1.688","-","1.45"
"2021/12/07","23:00","1.675","-","1.45"
"2021/12/07","23:06","1.656","-","1.42"
"2021/12/07","23:12","1.633","-","1.43"
"2021/12/07","23:18","1.605","-","1.46"
"2021/12/07","23:24","1.573","-","1.42"
"2021/12/07","23:30","1.538","-","1.35"
"2021/12/07","23:36","1.499","-","1.34"
"2021/12/07","23:42","1.458","-","1.36"
"2021/12/07","23:48","1.415","-","1.3"
"2021/12/07","23:54","1.37","-","1.21"
"2021/12/08","00:00","1.324","-","1.18"
"2021/12/08","00:06","1.278","-","1.16"
"2021/12/08","00:12","1.232","-","1.08"
"2021/12/08","00:18","1.186","-","1.01"
"2021/12/08","00:24","1.141","-","0.98"
"2021/12/08","00:30","1.097","-","0.95"
"2021/12/08","00:36","1.056","-","0.94"
"2021/12/08","00:42","1.016","-","0.91"
"2021/12/08","00:48","0.979","-","0.88"
"2021/12/08","00:54","0.944","-","0.84"
"2021/12/08","01:00","0.912","-","0.8"
"2021/12/08","01:06","0.883","-","0.77"
"2021/12/08","01:12","0.857","-","0.74"
"2021/12/08","01:18","0.833","-","0.76"
"2021/12/08","01:24","0.812","-","0.7"
"2021/12/08","01:30","0.794","-","0.69"
"2021/12/08","01:36","0.777","-","0.67"
"2021/12/08","01:42","0.763","-","0.68"
"2021/12/08","01:48","0.75","-","0.69"
"2021/12/08","01:54","0.738","-","0.68"
"2021/12/08","02:00","0.727","-","0.66"
"2021/12/08","02:06","0.716","-","0.73"
"2021/12/08","02:12","0.706","-","0.78"
"2021/12/08","02:18","0.696","-","0.77"
"2021/12/08","02:24","0.685","-","0.82"
"2021/12/08","02:30","0.673","-","0.86"
"2021/12/08","02:36","0.661","-","0.81"
"2021/12/08","02:42","0.647","-","0.82"
"2021/12/08","02:48","0.632","-","0.83"
"2021/12/08","02:54","0.615","-","0.8"
"2021/12/08","03:00","0.597","-","0.78"
"2021/12/08","03:06","0.578","-","0.75"
"2021/12/08","03:12","0.557","-","0.73"
"2021/12/08","03:18","0.535","-","0.69"
"2021/12/08","03:24","0.512","-","0.64"
"2021/12/08","03:30","0.487","-","0.6"
"2021/12/08","03:36","0.462","-","0.56"
"2021/12/08","03:42","0.436","-","0.54"
"2021/12/08","03:48","0.41","-","0.55"
"2021/12/08","03:54","0.384","-","0.54"
"2021/12/08","04:00","0.357","-","0.48"
"2021/12/08","04:06","0.331","-","0.42"
"2021/12/08","04:12","0.305","-","0.4"
"2021/12/08","04:18","0.28","-","0.4"
"2021/12/08","04:24","0.256","-","0.39"
"2021/12/08","04:30","0.232","-","0.4"
"2021/12/08","04:36","0.21","-","0.42"
"2021/12/08","04:42","0.189","-","0.4"
"2021/12/08","04:48","0.169","-","0.41"
"2021/12/08","04:54","0.151","-","0.39"
"2021/12/08","05:00","0.134","-","0.34"
"2021/12/08","05:06","0.118","-","0.35"
"2021/12/08","05:12","0.104","-","0.37"
"2021/12/08","05:18","0.092","-","0.36"
"2021/12/08","05:24","0.081","-","0.33"
"2021/12/08","05:30","0.072","-","0.33"
"2021/12/08","05:36","0.064","-","0.32"
"2021/12/08","05:42","0.058","-","0.32"
"2021/12/08","05:48","0.053","-","0.3"
"2021/12/08","05:54","0.05","-","0.3"
"2021/12/08","06:00","0.049","-","0.29"
"2021/12/08","06:06","0.05","-","0.3"
"2021/12/08","06:12","0.052","-","0.24"
"2021/12/08","06:18","0.057","-","0.23"
"2021/12/08","06:24","0.064","-","0.26"
"2021/12/08","06:30","0.074","-","0.28"
"2021/12/08","06:36","0.086","-","0.32"
"2021/12/08","06:42","0.101","-","0.34"
"2021/12/08","06:48","0.118","-","0.3"
"2021/12/08","06:54","0.139","-","0.32"
"2021/12/08","07:00","0.162","-","0.41"
"2021/12/08","07:06","0.189","-","0.45"
"2021/12/08","07:12","0.219","-","0.49"
"2021/12/08","07:18","0.253","-","0.57"
"2021/12/08","07:24","0.29","-","0.64"
"2021/12/08","07:30","0.331","-","0.61"
"2021/12/08","07:36","0.375","-","0.64"
"2021/12/08","07:42","0.423","-","0.74"
"2021/12/08","07:48","0.474","-","0.8"
"2021/12/08","07:54","0.529","-","0.86"
"2021/12/08","08:00","0.587","-","0.92"
"2021/12/08","08:06","0.647","-","1"
"2021/12/08","08:12","0.711","-","1.09"
"2021/12/08","08:18","0.778","-","1.14"
"2021/12/08","08:24","0.847","-","1.17"
"2021/12/08","08:30","0.918","-","1.25"
"2021/12/08","08:36","0.991","-","1.35"
"2021/12/08","08:42","1.065","-","1.44"
"2021/12/08","08:48","1.141","-","1.56"
"2021/12/08","08:54","1.218","-","1.62"
"2021/12/08","09:00","1.295","-","1.65"
"2021/12/08","09:06","1.373","-","1.75"
"2021/12/08","09:12","1.451","-","1.86"
"2021/12/08","09:18","1.528","-","1.98"
"2021/12/08","09:24","1.605","-","2.09"
"2021/12/08","09:30","1.68","-","2.11"
"2021/12/08","09:36","1.754","-","2.11"
"2021/12/08","09:42","1.826","-","2.29"
"2021/12/08","09:48","1.895","-","2.4"
"2021/12/08","09:54","1.962","-","2.45"
"2021/12/08","10:00","2.027","-","2.51"
"2021/12/08","10:06","2.088","-","2.61"
"2021/12/08","10:12","2.145","-","2.62"
"2021/12/08","10:18","2.198","-","2.67"
"2021/12/08","10:24","2.247","-","2.75"
"2021/12/08","10:30","2.292","-","2.72"
"2021/12/08","10:36","2.332","-","2.78"
"2021/12/08","10:42","2.367","-","2.86"
"2021/12/08","10:48","2.397","-","2.83"
"2021/12/08","10:54","2.422","-","2.79"
"2021/12/08","11:00","2.441","-","2.78"
"2021/12/08","11:06","2.455","-","2.71"
"2021/12/08","11:12","2.464","-","2.73"
"2021/12/08","11:18","2.467","-","2.8"
"2021/12/08","11:24","2.465","-","2.81"
"2021/12/08","11:30","2.457","-","2.72"
"2021/12/08","11:36","2.445","-","2.74"
"2021/12/08","11:42","2.428","-","2.78"
"2021/12/08","11:48","2.407","-","2.75"
"2021/12/08","11:54","2.382","-","2.69"
"2021/12/08","12:00","2.353","-","2.66"
"2021/12/08","12:06","2.32","-","2.67"
"2021/12/08","12:12","2.285","-","2.66"
"2021/12/08","12:18","2.248","-","2.65"
"2021/12/08","12:24","2.209","-","2.59"
"2021/12/08","12:30","2.168","-","2.52"
"2021/12/08","12:36","2.127","-","2.52"
"2021/12/08","12:42","2.085","-","2.52"
"2021/12/08","12:48","2.044","-","2.39"
"2021/12/08","12:54","2.003","-","2.26"
"2021/12/08","13:00","1.962","-","2.26"
"2021/12/08","13:06","1.923","-","2.24"
"2021/12/08","13:12","1.885","-","2.18"
"2021/12/08","13:18","1.849","-","2.18"
"2021/12/08","13:24","1.814","-","2.09"
"2021/12/08","13:30","1.781","-","1.99"
"2021/12/08","13:36","1.75","-","2.05"
"2021/12/08","13:42","1.721","-","2.06"
"2021/12/08","13:48","1.693","-","2"
"2021/12/08","13:54","1.666","-","2"
"2021/12/08","14:00","1.641","-","1.98"
"2021/12/08","14:06","1.617","-","1.94"
"2021/12/08","14:12","1.593","-","1.94"
"2021/12/08","14:18","1.57","-","2.03"
"2021/12/08","14:24","1.547","-","1.96"
"2021/12/08","14:30","1.523","-","1.88"
"2021/12/08","14:36","1.499","-","1.95"
"2021/12/08","14:42","1.473","-","1.93"
"2021/12/08","14:48","1.447","-","1.87"
"2021/12/08","14:54","1.419","-","1.84"
"2021/12/08","15:00","1.389","-","1.8"
"2021/12/08","15:06","1.357","-","1.77"
"2021/12/08","15:12","1.323","-","1.73"
"2021/12/08","15:18","1.287","-","1.61"
"2021/12/08","15:24","1.248","-","1.52"
"2021/12/08","15:30","1.208","-","1.55"
"2021/12/08","15:36","1.165","-","1.57"
"2021/12/08","15:42","1.12","-","1.52"
"2021/12/08","15:48","1.074","-","1.44"
"2021/12/08","15:54","1.025","-","1.46"
"2021/12/08","16:00","0.975","-","1.47"
"2021/12/08","16:06","0.924","-","1.39"
"2021/12/08","16:12","0.872","-","1.32"
"2021/12/08","16:18","0.819","-","1.3"
"2021/12/08","16:24","0.766","-","1.35"
"2021/12/08","16:30","0.712","-","1.28"
"2021/12/08","16:36","0.658","-","1.19"
"2021/12/08","16:42","0.605","-","1.21"
"2021/12/08","16:48","0.552","-","1.22"
"2021/12/08","16:54","0.5","-","1.16"
"2021/12/08","17:00","0.449","-","1.12"
"2021/12/08","17:06","0.399","-","1.1"
"2021/12/08","17:12","0.35","-","1.01"
"2021/12/08","17:18","0.302","-","0.95"
"2021/12/08","17:24","0.256","-","0.93"
"2021/12/08","17:30","0.211","-","0.95"
"2021/12/08","17:36","0.169","-","0.94"
"2021/12/08","17:42","0.127","-","0.87"
"2021/12/08","17:48","0.088","-","0.78"
"2021/12/08","17:54","0.05","-","0.75"
"2021/12/08","18:00","0.015","-","0.76"
"2021/12/08","18:06","-0.019","-","0.76"
"2021/12/08","18:12","-0.05","-","0.71"
"2021/12/08","18:18","-0.08","-","0.69"
"2021/12/08","18:24","-0.107","-","0.61"
"2021/12/08","18:30","-0.132","-","0.61"
"2021/12/08","18:36","-0.154","-","0.63"
"2021/12/08","18:42","-0.173","-","0.56"
"2021/12/08","18:48","-0.19","-","0.48"
"2021/12/08","18:54","-0.204","-","0.45"
"2021/12/08","19:00","-0.215","-","0.43"
"2021/12/08","19:06","-0.222","-","0.49"
"2021/12/08","19:12","-0.226","-","0.52"
"2021/12/08","19:18","-0.227","-","0.44"
"2021/12/08","19:24","-0.223","-","0.39"
"2021/12/08","19:30","-0.216","-","0.41"
"2021/12/08","19:36","-0.206","-","0.44"
"2021/12/08","19:42","-0.191","-","0.43"
"2021/12/08","19:48","-0.172","-","0.39"
"2021/12/08","19:54","-0.149","-","0.5"
"2021/12/08","20:00","-0.122","-","0.54"
"2021/12/08","20:06","-0.091","-","0.56"
"2021/12/08","20:12","-0.057","-","0.61"
"2021/12/08","20:18","-0.018","-","0.69"
"2021/12/08","20:24","0.024","-","0.75"
"2021/12/08","20:30","0.07","-","0.77"
"2021/12/08","20:36","0.119","-","0.75"
"2021/12/08","20:42","0.171","-","0.83"
"2021/12/08","20:48","0.226","-","0.95"
"2021/12/08","20:54","0.283","-","1.02"
"2021/12/08","21:00","0.343","-","1.01"
"2021/12/08","21:06","0.405","-","1.06"
"2021/12/08","21:12","0.469","-","1.09"
"2021/12/08","21:18","0.533","-","1.15"
"2021/12/08","21:24","0.599","-","1.22"
"2021/12/08","21:30","0.666","-","1.27"
"2021/12/08","21:36","0.733","-","1.28"
"2021/12/08","21:42","0.799","-","1.43"
"2021/12/08","21:48","0.866","-","1.47"
"2021/12/08","21:54","0.932","-","1.59"
"2021/12/08","22:00","0.996","-","1.69"
"2021/12/08","22:06","1.059","-","1.74"
"2021/12/08","22:12","1.121","-","1.75"
"2021/12/08","22:18","1.18","-","1.81"
"2021/12/08","22:24","1.237","-","1.95"
"2021/12/08","22:30","1.291","-","2.05"
"2021/12/08","22:36","1.341","-","2.01"
"2021/12/08","22:42","1.389","-","2.05"
"2021/12/08","22:48","1.432","-","2.1"
"2021/12/08","22:54","1.471","-","2.2"
"2021/12/08","23:00","1.507","-","2.27"
"2021/12/08","23:06","1.537","-","2.31"
"2021/12/08","23:12","1.563","-","2.3"
"2021/12/08","23:18","1.584","-","2.34"
"2021/12/08","23:24","1.6","-","2.32"
"2021/12/08","23:30","1.611","-","2.31"
"2021/12/08","23:36","1.616","-","2.34"
"2021/12/08","23:42","1.617","-","2.4"
"2021/12/08","23:48","1.613","-","2.4"
"2021/12/08","23:54","1.604","-","2.33"
"2021/12/09","00:00","1.59","-","2.36"
"2021/12/09","00:06","1.572","-","2.39"
"2021/12/09","00:12","1.549","-","2.32"
"2021/12/09","00:18","1.523","-","2.31"
"2021/12/09","00:24","1.494","-","2.35"
"2021/12/09","00:30","1.462","-","2.3"
"2021/12/09","00:36","1.427","-","2.14"
"2021/12/09","00:42","1.391","-","2.11"
"2021/12/09","00:48","1.353","-","2.12"
"2021/12/09","00:54","1.314","-","2.03"
"2021/12/09","01:00","1.275","-","1.99"
"2021/12/09","01:06","1.236","-","1.99"
"2021/12/09","01:12","1.197","-","1.94"
"2021/12/09","01:18","1.16","-","1.84"
"2021/12/09","01:24","1.124","-","1.8"
"2021/12/09","01:30","1.09","-","1.77"
"2021/12/09","01:36","1.058","-","1.71"
"2021/12/09","01:42","1.028","-","1.72"
"2021/12/09","01:48","1.001","-","1.69"
"2021/12/09","01:54","0.976","-","1.6"
"2021/12/09","02:00","0.954","-","1.56"
"2021/12/09","02:06","0.935","-","1.51"
"2021/12/09","02:12","0.919","-","1.48"
"2021/12/09","02:18","0.905","-","1.46"
"2021/12/09","02:24","0.893","-","1.41"
"2021/12/09","02:30","0.883","-","1.33"
"2021/12/09","02:36","0.875","-","1.31"
"2021/12/09","02:42","0.868","-","1.33"
"2021/12/09","02:48","0.863","-","1.37"
"2021/12/09","02:54","0.858","-","1.41"
"2021/12/09","03:00","0.853","-","1.43"
"2021/12/09","03:06","0.848","-","1.39"
"2021/12/09","03:12","0.843","-","1.45"
"2021/12/09","03:18","0.838","-","1.41"
"2021/12/09","03:24","0.831","-","1.34"
"2021/12/09","03:30","0.823","-","1.44"
"2021/12/09","03:36","0.814","-","1.52"
"2021/12/09","03:42","0.803","-","1.49"
"2021/12/09","03:48","0.791","-","1.43"
"2021/12/09","03:54","0.777","-","1.38"
"2021/12/09","04:00","0.761","-","1.33"
"2021/12/09","04:06","0.744","-","1.3"
"2021/12/09","04:12","0.725","-","1.31"
"2021/12/09","04:18","0.704","-","1.28"
"2021/12/09","04:24","0.682","-","1.18"
"2021/12/09","04:30","0.659","-","1.16"
"2021/12/09","04:36","0.635","-","1.21"
"2021/12/09","04:42","0.61","-","1.23"
"2021/12/09","04:48","0.584","-","1.18"
"2021/12/09","04:54","0.558","-","1.1"
"2021/12/09","05:00","0.532","-","1.12"
"2021/12/09","05:06","0.506","-","1.14"
"2021/12/09","05:12","0.48","-","1.06"
"2021/12/09","05:18","0.454","-","1.05"
"2021/12/09","05:24","0.429","-","1.06"
"2021/12/09","05:30","0.404","-","1.06"
"2021/12/09","05:36","0.381","-","1.06"
"2021/12/09","05:42","0.358","-","1.05"
"2021/12/09","05:48","0.336","-","1.05"
"2021/12/09","05:54","0.314","-","1.02"
"2021/12/09","06:00","0.294","-","0.93"
"2021/12/09","06:06","0.275","-","0.89"
"2021/12/09","06:12","0.258","-","0.88"
"2021/12/09","06:18","0.241","-","0.9"
"2021/12/09","06:24","0.226","-","0.84"
"2021/12/09","06:30","0.211","-","0.78"
"2021/12/09","06:36","0.198","-","0.77"
"2021/12/09","06:42","0.187","-","0.74"
"2021/12/09","06:48","0.177","-","0.72"
"2021/12/09","06:54","0.168","-","0.74"
"2021/12/09","07:00","0.162","-","0.72"
"2021/12/09","07:06","0.157","-","0.7"
"2021/12/09","07:12","0.154","-","0.68"
"2021/12/09","07:18","0.153","-","0.7"
"2021/12/09","07:24","0.154","-","0.72"
"2021/12/09","07:30","0.158","-","0.69"
"2021/12/09","07:36","0.164","-","0.65"
"2021/12/09","07:42","0.173","-","0.64"
"2021/12/09","07:48","0.184","-","0.74"
"2021/12/09","07:54","0.199","-","0.82"
"2021/12/09","08:00","0.217","-","0.79"
"2021/12/09","08:06","0.238","-","0.81"
"2021/12/09","08:12","0.262","-","0.95"
"2021/12/09","08:18","0.289","-","1"
"2021/12/09","08:24","0.32","-","0.99"
"2021/12/09","08:30","0.354","-","1.08"
"2021/12/09","08:36","0.392","-","1.15"
"2021/12/09","08:42","0.433","-","1.21"
"2021/12/09","08:48","0.477","-","1.18"
"2021/12/09","08:54","0.524","-","1.32"
"2021/12/09","09:00","0.574","-","1.48"
"2021/12/09","09:06","0.627","-","1.47"
"2021/12/09","09:12","0.683","-","1.47"
"2021/12/09","09:18","0.741","-","1.64"
"2021/12/09","09:24","0.801","-","1.67"
"2021/12/09","09:30","0.863","-","1.61"
"2021/12/09","09:36","0.927","-","1.75"
"2021/12/09","09:42","0.993","-","1.85"
"2021/12/09","09:48","1.06","-","1.88"
"2021/12/09","09:54","1.127","-","1.96"
"2021/12/09","10:00","1.196","-","2.07"
"2021/12/09","10:06","1.264","-","2.19"
"2021/12/09","10:12","1.333","-","2.22"
"2021/12/09","10:18","1.401","-","2.25"
"2021/12/09","10:24","1.469","-","2.3"
"2021/12/09","10:30","1.535","-","2.4"
"2021/12/09","10:36","1.601","-","2.52"
"2021/12/09","10:42","1.664","-","2.57"
"2021/12/09","10:48","1.726","-","2.58"
"2021/12/09","10:54","1.785","-","2.63"
"2021/12/09","11:00","1.842","-","2.68"
"2021/12/09","11:06","1.896","-","2.69"
"2021/12/09","11:12","1.946","-","2.84"
"2021/12/09","11:18","1.993","-","2.86"
"2021/12/09","11:24","2.035","-","2.88"
"2021/12/09","11:30","2.074","-","2.89"
"2021/12/09","11:36","2.108","-","2.91"
